PID,DN,DP,TN,RL,_id,tweet_type,type,sender_id,owner_id,tag,g_status_id,ref_id,is_read,updated_at,pc,preview_draft_id,preview_media
"(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.twitter.android/databases/1378525099184291843-61.db)","(TN, status_groups)","(RL, 95)","(_id, 7309)","(tweet_type, 0)","(type, 0)","(sender_id, 1392321879176736768)","(owner_id, 1378525099184291843)","(tag, -1)","(g_status_id, 1417067871407009795)","(ref_id, 1417067871407009795)","(is_read, 0)","(updated_at, 1626690283000)","(pc, None)","(preview_draft_id, None)","(preview_media, None)"
"(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.twitter.android/databases/1378525099184291843-61.db)","(TN, status_groups)","(RL, 96)","(_id, 7310)","(tweet_type, 0)","(type, 0)","(sender_id, 1382286431654195200)","(owner_id, 1378525099184291843)","(tag, -1)","(g_status_id, 1417132742291206147)","(ref_id, 1417132742291206147)","(is_read, 0)","(updated_at, 1626705749000)","(pc, None)","(preview_draft_id, None)","(preview_media, None)"
"(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.twitter.android/databases/1378525099184291843-61.db)","(TN, status_groups)","(RL, 97)","(_id, 7311)","(tweet_type, 0)","(type, 0)","(sender_id, 958118843636854784)","(owner_id, 1378525099184291843)","(tag, -1)","(g_status_id, 1417009314800103427)","(ref_id, 1417009314800103427)","(is_read, 0)","(updated_at, 1626676322000)","(pc, None)","(preview_draft_id, None)","(preview_media, None)"
"(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.twitter.android/databases/1378525099184291843-61.db)","(TN, status_groups)","(RL, 98)","(_id, 7312)","(tweet_type, 0)","(type, 0)","(sender_id, 958118843636854784)","(owner_id, 1378525099184291843)","(tag, -1)","(g_status_id, 1417215710850273311)","(ref_id, 1417215710850273311)","(is_read, 0)","(updated_at, 1626725530000)","(pc, None)","(preview_draft_id, None)","(preview_media, None)"
"(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.twitter.android/databases/1378525099184291843-61.db)","(TN, status_groups)","(RL, 99)","(_id, 7313)","(tweet_type, 0)","(type, 0)","(sender_id, 1530530365)","(owner_id, 1378525099184291843)","(tag, -1)","(g_status_id, 1417182451517075459)","(ref_id, 1417182451517075459)","(is_read, 0)","(updated_at, 1626717601000)","(pc, None)","(preview_draft_id, None)","(preview_media, None)"
"(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.twitter.android/databases/1378525099184291843-61.db)","(TN, status_groups)","(RL, 100)","(_id, 7314)","(tweet_type, 0)","(type, 0)","(sender_id, 1287962461908406279)","(owner_id, 1378525099184291843)","(tag, -1)","(g_status_id, 1417112629450006528)","(ref_id, 1417112629450006528)","(is_read, 0)","(updated_at, 1626700954000)","(pc, None)","(preview_draft_id, None)","(preview_media, None)"
"(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.twitter.android/databases/1378525099184291843-61.db)","(TN, status_groups)","(RL, 101)","(_id, 7315)","(tweet_type, 0)","(type, 0)","(sender_id, 1379030162776412165)","(owner_id, 1378525099184291843)","(tag, -1)","(g_status_id, 1417081020717928452)","(ref_id, 1417081020717928452)","(is_read, 0)","(updated_at, 1626693418000)","(pc, None)","(preview_draft_id, None)","(preview_media, None)"
"(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.twitter.android/databases/1378525099184291843-61.db)","(TN, status_groups)","(RL, 102)","(_id, 7316)","(tweet_type, 0)","(type, 0)","(sender_id, 958118843636854784)","(owner_id, 1378525099184291843)","(tag, -1)","(g_status_id, 1417125825787441156)","(ref_id, 1417125825787441156)","(is_read, 0)","(updated_at, 1626704100000)","(pc, None)","(preview_draft_id, None)","(preview_media, None)"
"(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.twitter.android/databases/1378525099184291843-61.db)","(TN, status_groups)","(RL, 103)","(_id, 7317)","(tweet_type, 0)","(type, 0)","(sender_id, 1285515311807000576)","(owner_id, 1378525099184291843)","(tag, -1)","(g_status_id, 1416866300811300865)","(ref_id, 1416866300811300865)","(is_read, 0)","(updated_at, 1626642224000)","(pc, None)","(preview_draft_id, None)","(preview_media, None)"
"(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.twitter.android/databases/1378525099184291843-61.db)","(TN, status_groups)","(RL, 104)","(_id, 7318)","(tweet_type, 0)","(type, 0)","(sender_id, 958118843636854784)","(owner_id, 1378525099184291843)","(tag, -1)","(g_status_id, 1417105440538648578)","(ref_id, 1417105440538648578)","(is_read, 0)","(updated_at, 1626699240000)","(pc, None)","(preview_draft_id, None)","(preview_media, None)"
"(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.twitter.android/databases/1378525099184291843-61.db)","(TN, status_groups)","(RL, 105)","(_id, 7319)","(tweet_type, 0)","(type, 0)","(sender_id, 1266038324059418630)","(owner_id, 1378525099184291843)","(tag, -1)","(g_status_id, 1417142799841980421)","(ref_id, 1417142799841980421)","(is_read, 0)","(updated_at, 1626708147000)","(pc, None)","(preview_draft_id, None)","(preview_media, None)"
"(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.twitter.android/databases/1378525099184291843-61.db)","(TN, status_groups)","(RL, 106)","(_id, 7320)","(tweet_type, 0)","(type, 0)","(sender_id, 3367334171)","(owner_id, 1378525099184291843)","(tag, -1)","(g_status_id, 1417069933226336257)","(ref_id, 1417069933226336257)","(is_read, 0)","(updated_at, 1626690774000)","(pc, None)","(preview_draft_id, None)","(preview_media, None)"
"(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.twitter.android/databases/1378525099184291843-61.db)","(TN, status_groups)","(RL, 107)","(_id, 7321)","(tweet_type, 0)","(type, 0)","(sender_id, 1353637182184050689)","(owner_id, 1378525099184291843)","(tag, -1)","(g_status_id, 1417181831741550597)","(ref_id, 1417181831741550597)","(is_read, 0)","(updated_at, 1626717453000)","(pc, None)","(preview_draft_id, None)","(preview_media, None)"
"(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.twitter.android/databases/1378525099184291843-61.db)","(TN, status_groups)","(RL, 108)","(_id, 7322)","(tweet_type, 0)","(type, 0)","(sender_id, 958118843636854784)","(owner_id, 1378525099184291843)","(tag, -1)","(g_status_id, 1416772245096067075)","(ref_id, 1416772245096067075)","(is_read, 0)","(updated_at, 1626619800000)","(pc, None)","(preview_draft_id, None)","(preview_media, None)"
"(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.twitter.android/databases/1378525099184291843-61.db)","(TN, status_groups)","(RL, 109)","(_id, 7323)","(tweet_type, 0)","(type, 0)","(sender_id, 958118843636854784)","(owner_id, 1378525099184291843)","(tag, -1)","(g_status_id, 1417207620142714883)","(ref_id, 1417207620142714883)","(is_read, 0)","(updated_at, 1626723601000)","(pc, None)","(preview_draft_id, None)","(preview_media, None)"
"(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.twitter.android/databases/1378525099184291843-61.db)","(TN, status_groups)","(RL, 110)","(_id, 7324)","(tweet_type, 0)","(type, 0)","(sender_id, 475222380)","(owner_id, 1378525099184291843)","(tag, -1)","(g_status_id, 1416530016159023104)","(ref_id, 1416530016159023104)","(is_read, 0)","(updated_at, 1626562048000)","(pc, None)","(preview_draft_id, None)","(preview_media, None)"
"(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.twitter.android/databases/1378525099184291843-61.db)","(TN, status_groups)","(RL, 111)","(_id, 7325)","(tweet_type, 0)","(type, 0)","(sender_id, 475222380)","(owner_id, 1378525099184291843)","(tag, -1)","(g_status_id, 1416521238202265607)","(ref_id, 1416521238202265607)","(is_read, 0)","(updated_at, 1626559955000)","(pc, None)","(preview_draft_id, None)","(preview_media, None)"
"(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.twitter.android/databases/1378525099184291843-61.db)","(TN, status_groups)","(RL, 112)","(_id, 7326)","(tweet_type, 0)","(type, 0)","(sender_id, 736235995012665344)","(owner_id, 1378525099184291843)","(tag, -1)","(g_status_id, 1417220197711233031)","(ref_id, 1417220197711233031)","(is_read, 0)","(updated_at, 1626726600000)","(pc, None)","(preview_draft_id, None)","(preview_media, None)"
"(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.twitter.android/databases/1378525099184291843-61.db)","(TN, status_groups)","(RL, 113)","(_id, 7327)","(tweet_type, 0)","(type, 0)","(sender_id, 2426313439)","(owner_id, 1378525099184291843)","(tag, -1)","(g_status_id, 1416932441122553865)","(ref_id, 1416932441122553865)","(is_read, 0)","(updated_at, 1626657993000)","(pc, None)","(preview_draft_id, None)","(preview_media, None)"
"(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.twitter.android/databases/1378525099184291843-61.db)","(TN, status_groups)","(RL, 114)","(_id, 7328)","(tweet_type, 0)","(type, 0)","(sender_id, 3740778132)","(owner_id, 1378525099184291843)","(tag, -1)","(g_status_id, 1417182826110144512)","(ref_id, 1417182826110144512)","(is_read, 0)","(updated_at, 1626717690000)","(pc, None)","(preview_draft_id, None)","(preview_media, None)"
"(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.twitter.android/databases/1378525099184291843-61.db)","(TN, status_groups)","(RL, 115)","(_id, 7329)","(tweet_type, 0)","(type, 0)","(sender_id, 943506806931734528)","(owner_id, 1378525099184291843)","(tag, -1)","(g_status_id, 1416949161006673920)","(ref_id, 1416949161006673920)","(is_read, 0)","(updated_at, 1626661980000)","(pc, None)","(preview_draft_id, None)","(preview_media, None)"
"(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.twitter.android/databases/1378525099184291843-61.db)","(TN, status_groups)","(RL, 116)","(_id, 7330)","(tweet_type, 0)","(type, 0)","(sender_id, 958118843636854784)","(owner_id, 1378525099184291843)","(tag, -1)","(g_status_id, 1416526954346336257)","(ref_id, 1416526954346336257)","(is_read, 0)","(updated_at, 1626561318000)","(pc, None)","(preview_draft_id, None)","(preview_media, None)"
"(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.twitter.android/databases/1378525099184291843-61.db)","(TN, status_groups)","(RL, 117)","(_id, 7331)","(tweet_type, 0)","(type, 0)","(sender_id, 1171155332917321730)","(owner_id, 1378525099184291843)","(tag, -1675864589)","(g_status_id, 1416418973776859138)","(ref_id, 1416418973776859138)","(is_read, 0)","(updated_at, 1626731250927)","(pc, SgNqEDIwNWVhODA0ZGM5ZDQyMTNqDE5vRGlzY2xvc3VyZRk4agdQZWFjb2NrMDAdEEDHkftXYAIJCAEJCQgBEgIJahptaW5fZ2FwX2Zvcl9uc2Z3X2F2b2lkYW5jZWoBMGoabnNmYV9odGxfZXhwZXJpbWVudF9lbmFibGVqATA4aglwZWFjb2NrVFY4WA==)","(preview_draft_id, None)","(preview_media, None)"
"(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.twitter.android/databases/1378525099184291843-61.db)","(TN, status_groups)","(RL, 118)","(_id, 7332)","(tweet_type, 0)","(type, 0)","(sender_id, 628899279)","(owner_id, 1378525099184291843)","(tag, 743666536)","(g_status_id, 1393210187670904833)","(ref_id, 1393210187670904833)","(is_read, 0)","(updated_at, 1626731250928)","(pc, SgNqEDYwNWViZTEzZDA5YjMzMjY4GThqD1R3aXR0ZXIgU3VydmV5czAwHCV8Pc8JCAEJCAE4ag5Ud2l0dGVyU3VydmV5czhY)","(preview_draft_id, None)","(preview_media, None)"
"(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.twitter.android/databases/1378525099184291843-61.db)","(TN, status_groups)","(RL, 119)","(_id, 7333)","(tweet_type, 0)","(type, 0)","(sender_id, 71026122)","(owner_id, 1378525099184291843)","(tag, 1224978067)","(g_status_id, 1407746603981623299)","(ref_id, 1407746603981623299)","(is_read, 0)","(updated_at, 1626731250928)","(pc, SgNqEDIwNWVmZmM2YWQ0NGRiNGVqDE5vRGlzY2xvc3VyZRk4QgpNY0RvbmFsZOKAmXMwMBwEO8XKCQgBCQkIARIDCWoabWluX2dhcF9mb3JfbnNmd19hdm9pZGFuY2VqATBqGm5zZmFfaHRsX2V4cGVyaW1lbnRfZW5hYmxlagEwahhpbWFnZV9hcHBfY2FyZF92YXJpYXRpb25qATA4aglNY0RvbmFsZHM4WA==)","(preview_draft_id, None)","(preview_media, None)"
"(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.twitter.android/databases/1378525099184291843-61.db)","(TN, status_groups)","(RL, 120)","(_id, 7334)","(tweet_type, 0)","(type, 0)","(sender_id, 2815661158)","(owner_id, 1378525099184291843)","(tag, 384558216)","(g_status_id, 1415449806009339905)","(ref_id, 1415449806009339905)","(is_read, 0)","(updated_at, 1626731250928)","(pc, SgNqEDIwNWUwYmY4MWUzY2Q4ZGJqDE5vRGlzY2xvc3VyZRk4agZHZW1pbmkwMByn05RmCQgBCQgCahhpbWFnZV9hcHBfY2FyZF92YXJpYXRpb25qATA4agZHZW1pbmk4WA==)","(preview_draft_id, None)","(preview_media, None)"
"(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.twitter.android/databases/1378525099184291843-61.db)","(TN, status_groups)","(RL, 121)","(_id, 7335)","(tweet_type, 0)","(type, 0)","(sender_id, 1100982077636280321)","(owner_id, 1378525099184291843)","(tag, -1117471462)","(g_status_id, 1409362827802857475)","(ref_id, 1409362827802857475)","(is_read, 0)","(updated_at, 1626731250929)","(pc, SgNqEDIwNWU1Y2E3ZGMxZmM1ZGZqDE5vRGlzY2xvc3VyZRk4ahlFdm9ueSAtIFRoZSBLaW5nJ3MgUmV0dXJuMDAdD0d5XcmVAAEJCAEJCQgBEgMJahptaW5fZ2FwX2Zvcl9uc2Z3X2F2b2lkYW5jZWoBMGoabnNmYV9odGxfZXhwZXJpbWVudF9lbmFibGVqATBqGGltYWdlX2FwcF9jYXJkX3ZhcmlhdGlvbmoBMDhqB2V2b255X3M4WA==)","(preview_draft_id, None)","(preview_media, None)"
"(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.twitter.android/databases/1378525099184291843-61.db)","(TN, status_groups)","(RL, 122)","(_id, 7336)","(tweet_type, 0)","(type, 0)","(sender_id, 18994444)","(owner_id, 1378525099184291843)","(tag, 1866825478)","(g_status_id, 1379523028661469190)","(ref_id, 1379523028661469190)","(is_read, 0)","(updated_at, 1626731250929)","(pc, SgNqEDIwNWU3MmIzZDUzMTVlZjNqDE5vRGlzY2xvc3VyZRk4agNJQk0wMBwBIdUMCQgBCQkIARICCWoabWluX2dhcF9mb3JfbnNmd19hdm9pZGFuY2VqATBqGm5zZmFfaHRsX2V4cGVyaW1lbnRfZW5hYmxlagEwOGoDSUJNSQgBEgEIAmoGdHdjbGlkahQxMTQxNzIzOTY5NDMzMzU5OTc0NThqCVVuZGVmaW5lZFhY)","(preview_draft_id, None)","(preview_media, None)"
"(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.twitter.android/databases/1378525099184291843-61.db)","(TN, status_groups)","(RL, 123)","(_id, 7337)","(tweet_type, 0)","(type, 0)","(sender_id, 864347902029709314)","(owner_id, 1378525099184291843)","(tag, -751603753)","(g_status_id, 1326376373800361988)","(ref_id, 1326376373800361988)","(is_read, 0)","(updated_at, 1626731250929)","(pc, SgNqEDIwNWU2MGE4YmZkOTNlNmNqDE5vRGlzY2xvc3VyZRk4agpDcnlwdG8uY29tMDAdC/7H1l7VwAIJCAEJCQgBEgMJahptaW5fZ2FwX2Zvcl9uc2Z3X2F2b2lkYW5jZWoBMGoabnNmYV9odGxfZXhwZXJpbWVudF9lbmFibGVqATBqGGltYWdlX2FwcF9jYXJkX3ZhcmlhdGlvbmoBMDhqCWNyeXB0b2NvbThY)","(preview_draft_id, None)","(preview_media, None)"
"(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.twitter.android/databases/1378525099184291843-61.db)","(TN, status_groups)","(RL, 124)","(_id, 7338)","(tweet_type, 0)","(type, 0)","(sender_id, 770583695652560896)","(owner_id, 1378525099184291843)","(tag, -393994786)","(g_status_id, 1413036809848639489)","(ref_id, 1413036809848639489)","(is_read, 0)","(updated_at, 1626731250929)","(pc, SgNqEDIwNWUyNGViNzM5YTgyZDdqDE5vRGlzY2xvc3VyZRk4agZXZWJ1bGwwMB0KsanJ2RQgAAkIAQkJCAESAwlqGm1pbl9nYXBfZm9yX25zZndfYXZvaWRhbmNlagEwahpuc2ZhX2h0bF9leHBlcmltZW50X2VuYWJsZWoBMGoYaW1hZ2VfYXBwX2NhcmRfdmFyaWF0aW9uagEwOGoMV2VidWxsR2xvYmFsOFg=)","(preview_draft_id, None)","(preview_media, None)"
"(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.twitter.android/databases/1378525099184291843-61.db)","(TN, status_groups)","(RL, 125)","(_id, 7339)","(tweet_type, 0)","(type, 0)","(sender_id, 4749694974)","(owner_id, 1378525099184291843)","(tag, -1161838474)","(g_status_id, 1315900490362707968)","(ref_id, 1315900490362707968)","(is_read, 0)","(updated_at, 1626731250930)","(pc, SgNqEDIwNWU3N2ZhNzE1Nzg0MWZqDE5vRGlzY2xvc3VyZRk4agxMb3JkcyBNb2JpbGUwMB0AAAABGxqX/gkIAQkJCAESAwlqGm1pbl9nYXBfZm9yX25zZndfYXZvaWRhbmNlagEwahpuc2ZhX2h0bF9leHBlcmltZW50X2VuYWJsZWoBMGoYaW1hZ2VfYXBwX2NhcmRfdmFyaWF0aW9uagEwOGoLTG9yZHNNb2JpbGU4WA==)","(preview_draft_id, None)","(preview_media, None)"
"(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.twitter.android/databases/1378525099184291843-61.db)","(TN, status_groups)","(RL, 126)","(_id, 7340)","(tweet_type, 0)","(type, 0)","(sender_id, 1328197917975347200)","(owner_id, 1378525099184291843)","(tag, 14099387)","(g_status_id, 1415188976911085570)","(ref_id, 1415188976911085570)","(is_read, 0)","(updated_at, 1626731250930)","(pc, SgNqEDIwNWUwOTg2NzBmOGVkNzNqDE5vRGlzY2xvc3VyZRk4ag1UV0Q6U3Vydml2b3JzMDAdEm60+CRVgAAJCAEJCQgBEgMJahptaW5fZ2FwX2Zvcl9uc2Z3X2F2b2lkYW5jZWoBMGoabnNmYV9odGxfZXhwZXJpbWVudF9lbmFibGVqATBqGGltYWdlX2FwcF9jYXJkX3ZhcmlhdGlvbmoBMDhqDlRXRF9fU3Vydml2b3JzOFg=)","(preview_draft_id, None)","(preview_media, None)"
"(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.twitter.android/databases/1378525099184291843-61.db)","(TN, status_groups)","(RL, 127)","(_id, 7341)","(tweet_type, 0)","(type, 0)","(sender_id, 50687788)","(owner_id, 1378525099184291843)","(tag, 838822632)","(g_status_id, 1415051671382773769)","(ref_id, 1415051671382773769)","(is_read, 0)","(updated_at, 1626731250930)","(pc, SgNqEDIwNWU1NGY5NGNkZDkyYWFqDE5vRGlzY2xvc3VyZRk4agZNYWN5J3MwMBwDBW8sCQgBCQkIARICCWoabWluX2dhcF9mb3JfbnNmd19hdm9pZGFuY2VqATBqGm5zZmFfaHRsX2V4cGVyaW1lbnRfZW5hYmxlagEwOGoFTWFjeXNJCAESAQgCagZ0d2NsaWRqFDExNDE3MjM5Njk0MzM3Nzg1ODY1OGoJVW5kZWZpbmVkWFg=)","(preview_draft_id, None)","(preview_media, None)"
"(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.twitter.android/databases/1378525099184291843-61.db)","(TN, status_groups)","(RL, 128)","(_id, 7342)","(tweet_type, 0)","(type, 0)","(sender_id, 1169019367054630912)","(owner_id, 1378525099184291843)","(tag, -1657084440)","(g_status_id, 1416200078021169152)","(ref_id, 1416200078021169152)","(is_read, 0)","(updated_at, 1626731250931)","(pc, SgNqEDIwNWUzMGE1OGYxNzE2M2NqDE5vRGlzY2xvc3VyZRk4agpTbmFrZSBFeWVzMDAdEDkw66zX4AAJCAEJCQgBEgIJahptaW5fZ2FwX2Zvcl9uc2Z3X2F2b2lkYW5jZWoBMGoabnNmYV9odGxfZXhwZXJpbWVudF9lbmFibGVqATA4ag5TbmFrZUV5ZXNNb3ZpZUkIARIBCAJqBnR3Y2xpZGoUMTE0MTcyMzk2OTQzMzM2NTI5OTQ4aglVbmRlZmluZWRYWA==)","(preview_draft_id, None)","(preview_media, None)"
"(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.twitter.android/databases/1378525099184291843-61.db)","(TN, status_groups)","(RL, 129)","(_id, 7343)","(tweet_type, 0)","(type, 0)","(sender_id, 574032254)","(owner_id, 1378525099184291843)","(tag, -339745062)","(g_status_id, 1405666389512261636)","(ref_id, 1405666389512261636)","(is_read, 0)","(updated_at, 1626731250931)","(pc, SgNqEDIwNWUzOTBiZWJjOWNkODhqDE5vRGlzY2xvc3VyZRk4aghDb2luYmFzZTAwHCI3CX4JCAEJCAJqGGltYWdlX2FwcF9jYXJkX3ZhcmlhdGlvbmoBMDhqCGNvaW5iYXNlOFg=)","(preview_draft_id, None)","(preview_media, None)"
"(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.twitter.android/databases/1378525099184291843-61.db)","(TN, status_groups)","(RL, 130)","(_id, 7344)","(tweet_type, 0)","(type, 0)","(sender_id, 2839430431)","(owner_id, 1378525099184291843)","(tag, 833247106)","(g_status_id, 1400402000320344066)","(ref_id, 1400402000320344066)","(is_read, 0)","(updated_at, 1626731250931)","(pc, SgNqEDIwNWU2ODhkZjE1MzMwZGRqDE5vRGlzY2xvc3VyZRk4QgpQb2vDqW1vbiBHTzAwHKk+RR8JCAEJCQgBEgMJahptaW5fZ2FwX2Zvcl9uc2Z3X2F2b2lkYW5jZWoBMGoabnNmYV9odGxfZXhwZXJpbWVudF9lbmFibGVqATBqGGltYWdlX2FwcF9jYXJkX3ZhcmlhdGlvbmoBMDhqDFBva2Vtb25Hb0FwcDhY)","(preview_draft_id, None)","(preview_media, None)"
"(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.twitter.android/databases/1378525099184291843-61.db)","(TN, status_groups)","(RL, 131)","(_id, 7345)","(tweet_type, 0)","(type, 0)","(sender_id, 1305940272)","(owner_id, 1378525099184291843)","(tag, -886803835)","(g_status_id, 1413257281563725824)","(ref_id, 1413257281563725824)","(is_read, 0)","(updated_at, 1626731250931)","(pc, SgNqEDIwNWU4NWE4Yjc5NDkwODRqDE5vRGlzY2xvc3VyZRk4agVTbGFjazAwHE3XETAJCAEJCQgBEgIJahptaW5fZ2FwX2Zvcl9uc2Z3X2F2b2lkYW5jZWoBMGoabnNmYV9odGxfZXhwZXJpbWVudF9lbmFibGVqATA4agdTbGFja0hRSQgBEgEIAmoGdHdjbGlkahQxMTQxNzIzOTY5NDM0MjA3MDI3MjhqCVVuZGVmaW5lZFhY)","(preview_draft_id, None)","(preview_media, None)"
"(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.twitter.android/databases/1378525099184291843-61.db)","(TN, status_groups)","(RL, 132)","(_id, 7346)","(tweet_type, 0)","(type, 0)","(sender_id, 89090040)","(owner_id, 1378525099184291843)","(tag, 1135928859)","(g_status_id, 1414619474184056843)","(ref_id, 1414619474184056843)","(is_read, 0)","(updated_at, 1626731250932)","(pc, SgNqEDIwNWVkZTMxNGIzN2VkZGFqDE5vRGlzY2xvc3VyZRk4agdIQk8gTWF4MDAcBU9n+AkIAQkJCAESAglqGm1pbl9nYXBfZm9yX25zZndfYXZvaWRhbmNlagEwahpuc2ZhX2h0bF9leHBlcmltZW50X2VuYWJsZWoBMDhqBmhib21heEkIARIBCAJqBnR3Y2xpZGoUMTE0MTcyMzk2OTQzMjk0OTk2NTA4aglVbmRlZmluZWRYWA==)","(preview_draft_id, None)","(preview_media, None)"
"(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.twitter.android/databases/1378525099184291843-61.db)","(TN, status_groups)","(RL, 133)","(_id, 7347)","(tweet_type, 0)","(type, 0)","(sender_id, 16940993)","(owner_id, 1378525099184291843)","(tag, -1217046302)","(g_status_id, 1410982175806087181)","(ref_id, 1410982175806087181)","(is_read, 0)","(updated_at, 1626731250932)","(pc, SgNqEDIwNWU3MjY2MmNiN2VjYjdqDE5vRGlzY2xvc3VyZRk4agxTbGVlcCBOdW1iZXIwMBwBAn/BCQgBCQkIARICCWoabWluX2dhcF9mb3JfbnNmd19hdm9pZGFuY2VqATBqGm5zZmFfaHRsX2V4cGVyaW1lbnRfZW5hYmxlagEwOGoLc2xlZXBudW1iZXJJCAESAQgCagZ0d2NsaWRqFDExNDE3MjM5Njk0MzM3NzczNTY4OGoJVW5kZWZpbmVkWFg=)","(preview_draft_id, None)","(preview_media, None)"
