PID,DN,DP,TN,RL,logSourceName,packageName
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, LogSources)","(RL, 195)","(logSourceName, CLIENT_LOGGING_GMSCORE)","(packageName, com.google.android.gms.photos)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, LogSources)","(RL, 196)","(logSourceName, GMS_CORE)","(packageName, com.google.android.gms.photos)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, LogSources)","(RL, 197)","(logSourceName, GMSCORE_ANDROID_PRIMES)","(packageName, com.google.android.gms.photos)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, LogSources)","(RL, 198)","(logSourceName, CLIENT_LOGGING_GMSCORE)","(packageName, com.google.android.gms.places)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, LogSources)","(RL, 199)","(logSourceName, GMSCORE_SCHEDULER_EVENT)","(packageName, com.google.android.gms.places)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, LogSources)","(RL, 200)","(logSourceName, LE)","(packageName, com.google.android.gms.places)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, LogSources)","(RL, 201)","(logSourceName, GMM_COUNTERS)","(packageName, com.google.android.gms.places)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, LogSources)","(RL, 202)","(logSourceName, GMS_CORE)","(packageName, com.google.android.gms.places)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, LogSources)","(RL, 203)","(logSourceName, GMSCORE_ANDROID_PRIMES)","(packageName, com.google.android.gms.places)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, LogSources)","(RL, 204)","(logSourceName, GMSCORE_SCHEDULER_EVENT)","(packageName, com.google.android.gms.signin)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, LogSources)","(RL, 205)","(logSourceName, CLIENT_LOGGING_GMSCORE)","(packageName, com.google.android.gms.signin)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, LogSources)","(RL, 206)","(logSourceName, GMS_CORE)","(packageName, com.google.android.gms.signin)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, LogSources)","(RL, 207)","(logSourceName, GMSCORE_ANDROID_PRIMES)","(packageName, com.google.android.gms.signin)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, LogSources)","(RL, 208)","(logSourceName, CLIENT_LOGGING_GMSCORE)","(packageName, com.google.android.gms.auth.proximity)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, LogSources)","(RL, 209)","(logSourceName, GMSCORE_SCHEDULER_EVENT)","(packageName, com.google.android.gms.auth.proximity)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, LogSources)","(RL, 210)","(logSourceName, PROXIMITY_AUTH_COUNTERS)","(packageName, com.google.android.gms.auth.proximity)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, LogSources)","(RL, 211)","(logSourceName, GMS_CORE)","(packageName, com.google.android.gms.auth.proximity)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, LogSources)","(RL, 212)","(logSourceName, GMSCORE_ANDROID_PRIMES)","(packageName, com.google.android.gms.auth.proximity)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, LogSources)","(RL, 213)","(logSourceName, ANDROID_OTA)","(packageName, com.google.android.gms.update)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, LogSources)","(RL, 214)","(logSourceName, CLIENT_LOGGING_GMSCORE)","(packageName, com.google.android.gms.update)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, LogSources)","(RL, 215)","(logSourceName, GMSCORE_SCHEDULER_EVENT)","(packageName, com.google.android.gms.update)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, LogSources)","(RL, 216)","(logSourceName, GMS_CORE)","(packageName, com.google.android.gms.update)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, LogSources)","(RL, 217)","(logSourceName, GMSCORE_ANDROID_PRIMES)","(packageName, com.google.android.gms.update)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, LogSources)","(RL, 218)","(logSourceName, ANDROID_AUTH)","(packageName, com.google.android.gms.auth_authzen)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, LogSources)","(RL, 219)","(logSourceName, CLIENT_LOGGING_GMSCORE)","(packageName, com.google.android.gms.auth_authzen)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, LogSources)","(RL, 220)","(logSourceName, GMSCORE_SCHEDULER_EVENT)","(packageName, com.google.android.gms.auth_authzen)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, LogSources)","(RL, 221)","(logSourceName, GMS_CORE)","(packageName, com.google.android.gms.auth_authzen)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, LogSources)","(RL, 222)","(logSourceName, GMSCORE_ANDROID_PRIMES)","(packageName, com.google.android.gms.auth_authzen)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, LogSources)","(RL, 223)","(logSourceName, VISION)","(packageName, com.google.android.gms.vision)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, LogSources)","(RL, 224)","(logSourceName, CLIENT_LOGGING_GMSCORE)","(packageName, com.google.android.gms.vision)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, LogSources)","(RL, 225)","(logSourceName, GMSCORE_SCHEDULER_EVENT)","(packageName, com.google.android.gms.vision)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, LogSources)","(RL, 226)","(logSourceName, GMS_CORE)","(packageName, com.google.android.gms.vision)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, LogSources)","(RL, 227)","(logSourceName, GMSCORE_ANDROID_PRIMES)","(packageName, com.google.android.gms.vision)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, LogSources)","(RL, 228)","(logSourceName, GMS_CORE_WALLET)","(packageName, com.google.android.gms.wallet)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, LogSources)","(RL, 229)","(logSourceName, CLIENT_LOGGING_GMSCORE)","(packageName, com.google.android.gms.wallet)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, LogSources)","(RL, 230)","(logSourceName, GMSCORE_SCHEDULER_EVENT)","(packageName, com.google.android.gms.wallet)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, LogSources)","(RL, 231)","(logSourceName, PAYMENTS_ORCHESTRATION)","(packageName, com.google.android.gms.wallet)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, LogSources)","(RL, 232)","(logSourceName, ORCHESTRATION_CLIENT)","(packageName, com.google.android.gms.wallet)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, LogSources)","(RL, 233)","(logSourceName, GMS_CORE)","(packageName, com.google.android.gms.wallet)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, LogSources)","(RL, 234)","(logSourceName, GMSCORE_ANDROID_PRIMES)","(packageName, com.google.android.gms.wallet)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, LogSources)","(RL, 235)","(logSourceName, CAST_SENDER_SDK)","(packageName, com.google.android.gms.cast_mirroring)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, LogSources)","(RL, 236)","(logSourceName, CLIENT_LOGGING_GMSCORE)","(packageName, com.google.android.gms.cast_mirroring)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, LogSources)","(RL, 237)","(logSourceName, GMSCORE_SCHEDULER_EVENT)","(packageName, com.google.android.gms.cast_mirroring)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, LogSources)","(RL, 238)","(logSourceName, GMS_CORE)","(packageName, com.google.android.gms.cast_mirroring)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, LogSources)","(RL, 239)","(logSourceName, GMSCORE_ANDROID_PRIMES)","(packageName, com.google.android.gms.cast_mirroring)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, LogSources)","(RL, 240)","(logSourceName, CLIENT_LOGGING_GMSCORE)","(packageName, com.google.android.gms.tron.metrics)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, LogSources)","(RL, 241)","(logSourceName, GMSCORE_SCHEDULER_EVENT)","(packageName, com.google.android.gms.tron.metrics)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, LogSources)","(RL, 242)","(logSourceName, TRON)","(packageName, com.google.android.gms.tron.metrics)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, LogSources)","(RL, 243)","(logSourceName, TRON_COUNTERS)","(packageName, com.google.android.gms.tron.metrics)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, LogSources)","(RL, 244)","(logSourceName, GMS_CORE)","(packageName, com.google.android.gms.tron.metrics)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, LogSources)","(RL, 245)","(logSourceName, GMSCORE_ANDROID_PRIMES)","(packageName, com.google.android.gms.tron.metrics)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, LogSources)","(RL, 246)","(logSourceName, CW)","(packageName, com.google.android.gms.wearable)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, LogSources)","(RL, 247)","(logSourceName, CLIENT_LOGGING_GMSCORE)","(packageName, com.google.android.gms.wearable)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, LogSources)","(RL, 248)","(logSourceName, CW_PRIMES)","(packageName, com.google.android.gms.wearable)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, LogSources)","(RL, 249)","(logSourceName, GMSCORE_SCHEDULER_EVENT)","(packageName, com.google.android.gms.wearable)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, LogSources)","(RL, 250)","(logSourceName, CW_COUNTERS)","(packageName, com.google.android.gms.wearable)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, LogSources)","(RL, 251)","(logSourceName, GMS_CORE)","(packageName, com.google.android.gms.wearable)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, LogSources)","(RL, 252)","(logSourceName, GMSCORE_ANDROID_PRIMES)","(packageName, com.google.android.gms.wearable)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, LogSources)","(RL, 253)","(logSourceName, WALLET_SDK_GCORE)","(packageName, com.google.android.gms.walletp2p.v2)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, LogSources)","(RL, 254)","(logSourceName, CLIENT_LOGGING_GMSCORE)","(packageName, com.google.android.gms.walletp2p.v2)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, LogSources)","(RL, 255)","(logSourceName, GMSCORE_SCHEDULER_EVENT)","(packageName, com.google.android.gms.walletp2p.v2)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, LogSources)","(RL, 256)","(logSourceName, GMS_CORE)","(packageName, com.google.android.gms.walletp2p.v2)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, LogSources)","(RL, 257)","(logSourceName, GMSCORE_ANDROID_PRIMES)","(packageName, com.google.android.gms.walletp2p.v2)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, LogSources)","(RL, 258)","(logSourceName, PHONESKY_RECOVERY)","(packageName, com.google.android.gms.phonesky_recovery)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, LogSources)","(RL, 259)","(logSourceName, CLIENT_LOGGING_GMSCORE)","(packageName, com.google.android.gms.phonesky_recovery)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, LogSources)","(RL, 260)","(logSourceName, GMSCORE_SCHEDULER_EVENT)","(packageName, com.google.android.gms.phonesky_recovery)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, LogSources)","(RL, 261)","(logSourceName, GMS_CORE)","(packageName, com.google.android.gms.phonesky_recovery)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, LogSources)","(RL, 262)","(logSourceName, GMSCORE_ANDROID_PRIMES)","(packageName, com.google.android.gms.phonesky_recovery)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, LogSources)","(RL, 263)","(logSourceName, CLIENT_LOGGING_GMSCORE)","(packageName, com.google.android.gms.icing.mdd)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, LogSources)","(RL, 264)","(logSourceName, GMSCORE_SCHEDULER_EVENT)","(packageName, com.google.android.gms.icing.mdd)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, LogSources)","(RL, 265)","(logSourceName, ICING)","(packageName, com.google.android.gms.icing.mdd)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, LogSources)","(RL, 266)","(logSourceName, GMS_CORE)","(packageName, com.google.android.gms.icing.mdd)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, LogSources)","(RL, 267)","(logSourceName, GMSCORE_ANDROID_PRIMES)","(packageName, com.google.android.gms.icing.mdd)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, LogSources)","(RL, 268)","(logSourceName, CLIENT_LOGGING_GMSCORE)","(packageName, com.google.android.gms.icing.mdh)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, LogSources)","(RL, 269)","(logSourceName, GMSCORE_SCHEDULER_EVENT)","(packageName, com.google.android.gms.icing.mdh)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, LogSources)","(RL, 270)","(logSourceName, ICING)","(packageName, com.google.android.gms.icing.mdh)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, LogSources)","(RL, 271)","(logSourceName, GMS_CORE)","(packageName, com.google.android.gms.icing.mdh)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, LogSources)","(RL, 272)","(logSourceName, GMSCORE_ANDROID_PRIMES)","(packageName, com.google.android.gms.icing.mdh)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, LogSources)","(RL, 273)","(logSourceName, GMSCORE_SCHEDULER_EVENT)","(packageName, com.google.android.gms.permissions)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, LogSources)","(RL, 274)","(logSourceName, CLIENT_LOGGING_GMSCORE)","(packageName, com.google.android.gms.permissions)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, LogSources)","(RL, 275)","(logSourceName, GMS_CORE)","(packageName, com.google.android.gms.permissions)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, LogSources)","(RL, 276)","(logSourceName, GMSCORE_ANDROID_PRIMES)","(packageName, com.google.android.gms.permissions)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, LogSources)","(RL, 277)","(logSourceName, STREAMZ_HERREVAD)","(packageName, com.google.android.gms.herrevad)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, LogSources)","(RL, 278)","(logSourceName, HERREVAD)","(packageName, com.google.android.gms.herrevad)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, LogSources)","(RL, 279)","(logSourceName, CLIENT_LOGGING_GMSCORE)","(packageName, com.google.android.gms.herrevad)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, LogSources)","(RL, 280)","(logSourceName, GMSCORE_SCHEDULER_EVENT)","(packageName, com.google.android.gms.herrevad)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, LogSources)","(RL, 281)","(logSourceName, NQLOOKUP)","(packageName, com.google.android.gms.herrevad)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, LogSources)","(RL, 282)","(logSourceName, GMS_CORE)","(packageName, com.google.android.gms.herrevad)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, LogSources)","(RL, 283)","(logSourceName, GMSCORE_ANDROID_PRIMES)","(packageName, com.google.android.gms.herrevad)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, LogSources)","(RL, 284)","(logSourceName, HERREVAD_COUNTERS)","(packageName, com.google.android.gms.herrevad)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, LogSources)","(RL, 285)","(logSourceName, GMSCORE_SCHEDULER_EVENT)","(packageName, com.google.android.gms.firebase.auth)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, LogSources)","(RL, 286)","(logSourceName, CLIENT_LOGGING_GMSCORE)","(packageName, com.google.android.gms.firebase.auth)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, LogSources)","(RL, 287)","(logSourceName, GMS_CORE)","(packageName, com.google.android.gms.firebase.auth)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, LogSources)","(RL, 288)","(logSourceName, GMSCORE_ANDROID_PRIMES)","(packageName, com.google.android.gms.firebase.auth)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, LogSources)","(RL, 289)","(logSourceName, GMSCORE_SCHEDULER_EVENT)","(packageName, com.google.android.gms.ads)"
