PID,DN,DP,TN,RL,packageName,experimentId
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, WeakExperimentIds)","(RL, 95)","(packageName, __internal.external_ids#__internal.youtube_phenotype)","(experimentId, 24075688)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, WeakExperimentIds)","(RL, 96)","(packageName, com.google.android.apps.maps)","(experimentId, 1300246)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, WeakExperimentIds)","(RL, 97)","(packageName, com.google.android.apps.maps)","(experimentId, 1300247)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, WeakExperimentIds)","(RL, 98)","(packageName, com.google.android.apps.maps)","(experimentId, 1302269)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, WeakExperimentIds)","(RL, 99)","(packageName, com.google.android.apps.maps)","(experimentId, 1302275)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, WeakExperimentIds)","(RL, 100)","(packageName, com.google.android.apps.maps)","(experimentId, 1302457)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, WeakExperimentIds)","(RL, 101)","(packageName, com.google.android.apps.maps)","(experimentId, 1302534)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, WeakExperimentIds)","(RL, 102)","(packageName, com.google.android.apps.maps)","(experimentId, 1302658)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, WeakExperimentIds)","(RL, 103)","(packageName, com.google.android.apps.maps)","(experimentId, 1351176)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, WeakExperimentIds)","(RL, 104)","(packageName, com.google.android.apps.maps)","(experimentId, 1352081)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, WeakExperimentIds)","(RL, 105)","(packageName, com.google.android.apps.maps)","(experimentId, 1352355)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, WeakExperimentIds)","(RL, 106)","(packageName, com.google.android.apps.maps)","(experimentId, 1353188)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, WeakExperimentIds)","(RL, 107)","(packageName, com.google.android.apps.maps)","(experimentId, 1353818)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, WeakExperimentIds)","(RL, 108)","(packageName, com.google.android.apps.maps)","(experimentId, 1353855)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, WeakExperimentIds)","(RL, 109)","(packageName, com.google.android.apps.maps)","(experimentId, 1354488)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, WeakExperimentIds)","(RL, 110)","(packageName, com.google.android.apps.maps)","(experimentId, 1355264)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, WeakExperimentIds)","(RL, 111)","(packageName, com.google.android.apps.maps)","(experimentId, 1355458)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, WeakExperimentIds)","(RL, 112)","(packageName, com.google.android.apps.maps)","(experimentId, 1355556)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, WeakExperimentIds)","(RL, 113)","(packageName, com.google.android.apps.maps)","(experimentId, 1356212)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, WeakExperimentIds)","(RL, 114)","(packageName, com.google.android.apps.maps)","(experimentId, 1356436)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, WeakExperimentIds)","(RL, 115)","(packageName, com.google.android.apps.maps)","(experimentId, 1356697)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, WeakExperimentIds)","(RL, 116)","(packageName, com.google.android.apps.maps)","(experimentId, 1356778)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, WeakExperimentIds)","(RL, 117)","(packageName, com.google.android.apps.maps)","(experimentId, 1356854)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, WeakExperimentIds)","(RL, 118)","(packageName, com.google.android.apps.maps)","(experimentId, 1357142)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, WeakExperimentIds)","(RL, 119)","(packageName, com.google.android.apps.maps)","(experimentId, 1357489)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, WeakExperimentIds)","(RL, 120)","(packageName, com.google.android.apps.maps)","(experimentId, 1357770)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, WeakExperimentIds)","(RL, 121)","(packageName, com.google.android.apps.maps)","(experimentId, 1358319)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, WeakExperimentIds)","(RL, 122)","(packageName, com.google.android.apps.maps)","(experimentId, 1358692)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, WeakExperimentIds)","(RL, 123)","(packageName, com.google.android.apps.maps)","(experimentId, 1359158)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, WeakExperimentIds)","(RL, 124)","(packageName, com.google.android.apps.maps)","(experimentId, 1359258)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, WeakExperimentIds)","(RL, 125)","(packageName, com.google.android.apps.maps)","(experimentId, 1359409)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, WeakExperimentIds)","(RL, 126)","(packageName, com.google.android.apps.maps)","(experimentId, 1359664)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, WeakExperimentIds)","(RL, 127)","(packageName, com.google.android.apps.maps)","(experimentId, 1359964)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, WeakExperimentIds)","(RL, 128)","(packageName, com.google.android.apps.maps)","(experimentId, 1360363)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, WeakExperimentIds)","(RL, 129)","(packageName, com.google.android.apps.maps)","(experimentId, 1360543)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, WeakExperimentIds)","(RL, 130)","(packageName, com.google.android.apps.maps)","(experimentId, 1360545)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, WeakExperimentIds)","(RL, 131)","(packageName, com.google.android.apps.maps)","(experimentId, 1362001)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, WeakExperimentIds)","(RL, 132)","(packageName, com.google.android.apps.maps)","(experimentId, 1362037)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, WeakExperimentIds)","(RL, 133)","(packageName, com.google.android.apps.maps)","(experimentId, 1362160)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, WeakExperimentIds)","(RL, 134)","(packageName, com.google.android.apps.maps)","(experimentId, 1362857)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, WeakExperimentIds)","(RL, 135)","(packageName, com.google.android.apps.maps)","(experimentId, 1362975)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, WeakExperimentIds)","(RL, 136)","(packageName, com.google.android.apps.maps)","(experimentId, 1363054)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, WeakExperimentIds)","(RL, 137)","(packageName, com.google.android.apps.maps)","(experimentId, 1363062)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, WeakExperimentIds)","(RL, 138)","(packageName, com.google.android.apps.maps)","(experimentId, 1363196)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, WeakExperimentIds)","(RL, 139)","(packageName, com.google.android.apps.maps)","(experimentId, 1363236)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, WeakExperimentIds)","(RL, 140)","(packageName, com.google.android.apps.maps)","(experimentId, 1363467)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, WeakExperimentIds)","(RL, 141)","(packageName, com.google.android.apps.maps)","(experimentId, 1363477)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, WeakExperimentIds)","(RL, 142)","(packageName, com.google.android.apps.maps)","(experimentId, 1363576)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, WeakExperimentIds)","(RL, 143)","(packageName, com.google.android.apps.maps)","(experimentId, 1363642)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, WeakExperimentIds)","(RL, 144)","(packageName, com.google.android.apps.maps)","(experimentId, 1363945)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, WeakExperimentIds)","(RL, 145)","(packageName, com.google.android.apps.maps)","(experimentId, 1364018)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, WeakExperimentIds)","(RL, 146)","(packageName, com.google.android.apps.maps)","(experimentId, 1364234)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, WeakExperimentIds)","(RL, 147)","(packageName, com.google.android.apps.maps)","(experimentId, 1364305)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, WeakExperimentIds)","(RL, 148)","(packageName, com.google.android.apps.maps)","(experimentId, 1364385)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, WeakExperimentIds)","(RL, 149)","(packageName, com.google.android.apps.maps)","(experimentId, 1364399)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, WeakExperimentIds)","(RL, 150)","(packageName, com.google.android.apps.maps)","(experimentId, 1364415)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, WeakExperimentIds)","(RL, 151)","(packageName, com.google.android.apps.maps)","(experimentId, 1364742)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, WeakExperimentIds)","(RL, 152)","(packageName, com.google.android.apps.maps)","(experimentId, 1365026)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, WeakExperimentIds)","(RL, 153)","(packageName, com.google.android.apps.maps)","(experimentId, 1365058)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, WeakExperimentIds)","(RL, 154)","(packageName, com.google.android.apps.maps)","(experimentId, 1365147)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, WeakExperimentIds)","(RL, 155)","(packageName, com.google.android.apps.maps)","(experimentId, 1365267)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, WeakExperimentIds)","(RL, 156)","(packageName, com.google.android.apps.maps)","(experimentId, 1365467)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, WeakExperimentIds)","(RL, 157)","(packageName, com.google.android.apps.maps)","(experimentId, 1365522)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, WeakExperimentIds)","(RL, 158)","(packageName, com.google.android.apps.maps)","(experimentId, 1365624)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, WeakExperimentIds)","(RL, 159)","(packageName, com.google.android.apps.maps)","(experimentId, 1365660)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, WeakExperimentIds)","(RL, 160)","(packageName, com.google.android.apps.maps)","(experimentId, 1365922)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, WeakExperimentIds)","(RL, 161)","(packageName, com.google.android.apps.maps)","(experimentId, 1366020)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, WeakExperimentIds)","(RL, 162)","(packageName, com.google.android.apps.maps)","(experimentId, 1366141)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, WeakExperimentIds)","(RL, 163)","(packageName, com.google.android.apps.maps)","(experimentId, 1366465)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, WeakExperimentIds)","(RL, 164)","(packageName, com.google.android.apps.maps)","(experimentId, 1366676)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, WeakExperimentIds)","(RL, 165)","(packageName, com.google.android.apps.maps)","(experimentId, 1366732)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, WeakExperimentIds)","(RL, 166)","(packageName, com.google.android.apps.maps)","(experimentId, 1366879)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, WeakExperimentIds)","(RL, 167)","(packageName, com.google.android.apps.maps)","(experimentId, 1366937)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, WeakExperimentIds)","(RL, 168)","(packageName, com.google.android.apps.maps)","(experimentId, 1367065)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, WeakExperimentIds)","(RL, 169)","(packageName, com.google.android.apps.maps)","(experimentId, 1367140)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, WeakExperimentIds)","(RL, 170)","(packageName, com.google.android.apps.maps)","(experimentId, 1367226)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, WeakExperimentIds)","(RL, 171)","(packageName, com.google.android.apps.maps)","(experimentId, 1367232)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, WeakExperimentIds)","(RL, 172)","(packageName, com.google.android.apps.maps)","(experimentId, 1367279)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, WeakExperimentIds)","(RL, 173)","(packageName, com.google.android.apps.maps)","(experimentId, 1367357)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, WeakExperimentIds)","(RL, 174)","(packageName, com.google.android.apps.maps)","(experimentId, 1367418)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, WeakExperimentIds)","(RL, 175)","(packageName, com.google.android.apps.maps)","(experimentId, 1367576)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, WeakExperimentIds)","(RL, 176)","(packageName, com.google.android.apps.maps)","(experimentId, 1367661)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, WeakExperimentIds)","(RL, 177)","(packageName, com.google.android.apps.maps)","(experimentId, 1367752)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, WeakExperimentIds)","(RL, 178)","(packageName, com.google.android.apps.maps)","(experimentId, 1367754)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, WeakExperimentIds)","(RL, 179)","(packageName, com.google.android.apps.maps)","(experimentId, 1367910)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, WeakExperimentIds)","(RL, 180)","(packageName, com.google.android.apps.maps)","(experimentId, 1367930)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, WeakExperimentIds)","(RL, 181)","(packageName, com.google.android.apps.maps)","(experimentId, 1368038)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, WeakExperimentIds)","(RL, 182)","(packageName, com.google.android.apps.maps)","(experimentId, 1368055)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, WeakExperimentIds)","(RL, 183)","(packageName, com.google.android.apps.maps)","(experimentId, 1368184)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, WeakExperimentIds)","(RL, 184)","(packageName, com.google.android.apps.maps)","(experimentId, 1368293)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, WeakExperimentIds)","(RL, 185)","(packageName, com.google.android.apps.maps)","(experimentId, 1368488)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, WeakExperimentIds)","(RL, 186)","(packageName, com.google.android.apps.maps)","(experimentId, 1368623)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, WeakExperimentIds)","(RL, 187)","(packageName, com.google.android.apps.maps)","(experimentId, 1368625)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, WeakExperimentIds)","(RL, 188)","(packageName, com.google.android.apps.maps)","(experimentId, 1368701)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, WeakExperimentIds)","(RL, 189)","(packageName, com.google.android.apps.maps)","(experimentId, 1369005)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, WeakExperimentIds)","(RL, 190)","(packageName, com.google.android.apps.maps)","(experimentId, 1369029)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, WeakExperimentIds)","(RL, 191)","(packageName, com.google.android.apps.maps)","(experimentId, 1369135)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, WeakExperimentIds)","(RL, 192)","(packageName, com.google.android.apps.maps)","(experimentId, 1369176)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, WeakExperimentIds)","(RL, 193)","(packageName, com.google.android.apps.maps)","(experimentId, 1369373)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, WeakExperimentIds)","(RL, 194)","(packageName, com.google.android.apps.maps)","(experimentId, 1369404)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, WeakExperimentIds)","(RL, 195)","(packageName, com.google.android.apps.maps)","(experimentId, 1369520)"
