Package Name,Original Database Name,Original Path of Database,Table Name,Line ID,_id,storyId,userName,displayName,isLocal,profileDescription,sharedId,latestTimeStamp,latestExpirationTimestamp,viewed,kind,groupStoryType,isPostable,rankingId,lastSyncRequestId,minSequence,maxSequence,lastSyncMaxSequence,userId
"(Package Name, com.snapchat.android)","(Original Database Name, main.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/main.db)","(Table Name, Story)","(Line ID, 49)","(_id, 49)","(storyId, 6a0add29-6236-44c2-b8ab-b7c782de5812)",,"(displayName, Ri💕)","(isLocal, 0)",,,,,,"(kind, 0)",,"(isPostable, 0)",,,"(minSequence, 1.0)","(maxSequence, 1.0)","(lastSyncMaxSequence, 1)","(userId, 6a0add29-6236-44c2-b8ab-b7c782de5812)"
"(Package Name, com.snapchat.android)","(Original Database Name, main.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/main.db)","(Table Name, Story)","(Line ID, 50)","(_id, 50)","(storyId, 1b23d131-6b74-4bd8-a04b-67d843040139)",,"(displayName, ⛓Rat⛓)","(isLocal, 0)",,,,,,"(kind, 0)",,"(isPostable, 0)",,,"(minSequence, 1.0)","(maxSequence, 6.0)","(lastSyncMaxSequence, 6)","(userId, 1b23d131-6b74-4bd8-a04b-67d843040139)"
"(Package Name, com.snapchat.android)","(Original Database Name, main.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/main.db)","(Table Name, Story)","(Line ID, 51)","(_id, 51)","(storyId, a3863cf1-fcb1-4d7f-82a3-3d300c0c491f)",,"(displayName, ǟɖǟʍ:):))","(isLocal, 0)",,,,,,"(kind, 0)",,"(isPostable, 0)",,,"(minSequence, 1.0)","(maxSequence, 3.0)","(lastSyncMaxSequence, 3)","(userId, a3863cf1-fcb1-4d7f-82a3-3d300c0c491f)"
"(Package Name, com.snapchat.android)","(Original Database Name, main.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/main.db)","(Table Name, Story)","(Line ID, 52)","(_id, 52)","(storyId, 80df0db7-9b57-4325-91a5-dcc6997f73f2)",,"(displayName, Neli😛💕)","(isLocal, 0)",,,,,,"(kind, 0)",,"(isPostable, 0)",,,"(minSequence, 1.0)","(maxSequence, 1.0)","(lastSyncMaxSequence, 1)","(userId, 80df0db7-9b57-4325-91a5-dcc6997f73f2)"
"(Package Name, com.snapchat.android)","(Original Database Name, main.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/main.db)","(Table Name, Story)","(Line ID, 53)","(_id, 53)","(storyId, 5100be4a-e430-4c0d-a7b5-b434b22dde26)",,"(displayName, TMM Parties)","(isLocal, 0)",,,,,,"(kind, 0)",,"(isPostable, 0)",,,"(minSequence, 1.0)","(maxSequence, 22.0)","(lastSyncMaxSequence, 22)","(userId, 5100be4a-e430-4c0d-a7b5-b434b22dde26)"
"(Package Name, com.snapchat.android)","(Original Database Name, main.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/main.db)","(Table Name, Story)","(Line ID, 54)","(_id, 54)","(storyId, d4033806-ada7-4406-bdeb-f08929357c7b)",,"(displayName, REDD🥀🦋)","(isLocal, 0)",,,,,,"(kind, 0)",,"(isPostable, 0)",,,"(minSequence, 1.0)","(maxSequence, 21.0)","(lastSyncMaxSequence, 21)","(userId, d4033806-ada7-4406-bdeb-f08929357c7b)"
"(Package Name, com.snapchat.android)","(Original Database Name, main.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/main.db)","(Table Name, Story)","(Line ID, 55)","(_id, 55)","(storyId, 29a6f599-ffe0-4255-b992-224730ed06ad)",,"(displayName, Leticia🪐🤎)","(isLocal, 0)",,,,,,"(kind, 0)",,"(isPostable, 0)",,,"(minSequence, 1.0)","(maxSequence, 1.0)","(lastSyncMaxSequence, 1)","(userId, 29a6f599-ffe0-4255-b992-224730ed06ad)"
"(Package Name, com.snapchat.android)","(Original Database Name, main.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/main.db)","(Table Name, Story)","(Line ID, 56)","(_id, 56)","(storyId, 3a548842-611d-4625-b674-afe191095fe8)",,"(displayName, cy🌞)","(isLocal, 0)",,,,,,"(kind, 0)",,"(isPostable, 0)",,,"(minSequence, 1.0)","(maxSequence, 5.0)","(lastSyncMaxSequence, 5)","(userId, 3a548842-611d-4625-b674-afe191095fe8)"
"(Package Name, com.snapchat.android)","(Original Database Name, main.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/main.db)","(Table Name, Story)","(Line ID, 57)","(_id, 57)","(storyId, a01698c0-bf37-47b9-a5b3-cc681f6f7571)",,"(displayName, BDBxDEEJXY🖤💰)","(isLocal, 0)",,,,,,"(kind, 0)",,"(isPostable, 0)",,,"(minSequence, 1.0)","(maxSequence, 3.0)","(lastSyncMaxSequence, 3)","(userId, a01698c0-bf37-47b9-a5b3-cc681f6f7571)"
"(Package Name, com.snapchat.android)","(Original Database Name, main.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/main.db)","(Table Name, Story)","(Line ID, 58)","(_id, 58)","(storyId, f953f9e4-9fff-4b67-863e-36e325602397)",,"(displayName, Darius :))","(isLocal, 0)",,,,,,"(kind, 0)",,"(isPostable, 0)",,,"(minSequence, 1.0)","(maxSequence, 6.0)","(lastSyncMaxSequence, 6)","(userId, f953f9e4-9fff-4b67-863e-36e325602397)"
"(Package Name, com.snapchat.android)","(Original Database Name, main.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/main.db)","(Table Name, Story)","(Line ID, 59)","(_id, 59)","(storyId, 8a10161d-5d8b-4d39-b34e-d2d5a950828a)",,"(displayName, Samuel)","(isLocal, 0)",,,,,,"(kind, 0)",,"(isPostable, 0)",,,"(minSequence, 1.0)","(maxSequence, 1.0)","(lastSyncMaxSequence, 1)","(userId, 8a10161d-5d8b-4d39-b34e-d2d5a950828a)"
"(Package Name, com.snapchat.android)","(Original Database Name, main.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/main.db)","(Table Name, Story)","(Line ID, 60)","(_id, 60)","(storyId, 4bdb9916-9e0c-44af-b5ff-6c04cddae7b8)",,"(displayName, zuriel (su-ri) 수리)","(isLocal, 0)",,,,,,"(kind, 0)",,"(isPostable, 0)",,,"(minSequence, 1.0)","(maxSequence, 1.0)","(lastSyncMaxSequence, 1)","(userId, 4bdb9916-9e0c-44af-b5ff-6c04cddae7b8)"
"(Package Name, com.snapchat.android)","(Original Database Name, main.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/main.db)","(Table Name, Story)","(Line ID, 61)","(_id, 61)","(storyId, 062ba4cd-6ce4-4a32-afb7-5971b577ac09)",,"(displayName, monie<33)","(isLocal, 0)",,,,,,"(kind, 0)",,"(isPostable, 0)",,,"(minSequence, 1.0)","(maxSequence, 1.0)","(lastSyncMaxSequence, 1)","(userId, 062ba4cd-6ce4-4a32-afb7-5971b577ac09)"
"(Package Name, com.snapchat.android)","(Original Database Name, main.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/main.db)","(Table Name, Story)","(Line ID, 62)","(_id, 62)","(storyId, 8527c166-8bb6-4536-82c9-9c63129ff4e5)",,"(displayName, Madison💟)","(isLocal, 0)",,,,,,"(kind, 0)",,"(isPostable, 0)",,,"(minSequence, 1.0)","(maxSequence, 6.0)","(lastSyncMaxSequence, 6)","(userId, 8527c166-8bb6-4536-82c9-9c63129ff4e5)"
"(Package Name, com.snapchat.android)","(Original Database Name, main.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/main.db)","(Table Name, Story)","(Line ID, 63)","(_id, 63)","(storyId, 1534543b-b6b3-4704-9818-f4226cda727e)",,"(displayName, Madi)","(isLocal, 0)",,,,,,"(kind, 0)",,"(isPostable, 0)",,,"(minSequence, 1.0)","(maxSequence, 5.0)","(lastSyncMaxSequence, 5)","(userId, 1534543b-b6b3-4704-9818-f4226cda727e)"
"(Package Name, com.snapchat.android)","(Original Database Name, main.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/main.db)","(Table Name, Story)","(Line ID, 64)","(_id, 64)","(storyId, 3335309c-aec6-4d03-bcc7-2b236bd795f0)",,"(displayName, Laniyah🖤)","(isLocal, 0)",,,,,,"(kind, 0)",,"(isPostable, 0)",,,"(minSequence, 1.0)","(maxSequence, 4.0)","(lastSyncMaxSequence, 4)","(userId, 3335309c-aec6-4d03-bcc7-2b236bd795f0)"
"(Package Name, com.snapchat.android)","(Original Database Name, main.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/main.db)","(Table Name, Story)","(Line ID, 65)","(_id, 65)","(storyId, 34551f99-9276-4d92-909d-e82ffead63f8)",,"(displayName, 𝒟ℯℯ❤︎☺︎︎)","(isLocal, 0)",,,,,,"(kind, 0)",,"(isPostable, 0)",,,"(minSequence, 1.0)","(maxSequence, 3.0)","(lastSyncMaxSequence, 3)","(userId, 34551f99-9276-4d92-909d-e82ffead63f8)"
"(Package Name, com.snapchat.android)","(Original Database Name, main.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/main.db)","(Table Name, Story)","(Line ID, 66)","(_id, 66)","(storyId, aa030abf-b478-4e57-ab32-89f0afbe2e36)",,"(displayName, 𝓳𝓮𝓷𝓷𝓲𝓯𝓮𝓻 ❤️‍🩹👩🏻‍🦯)","(isLocal, 0)",,,,,,"(kind, 0)",,"(isPostable, 0)",,,"(minSequence, 1.0)","(maxSequence, 10.0)","(lastSyncMaxSequence, 10)","(userId, aa030abf-b478-4e57-ab32-89f0afbe2e36)"
"(Package Name, com.snapchat.android)","(Original Database Name, main.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/main.db)","(Table Name, Story)","(Line ID, 67)","(_id, 67)","(storyId, effe4305-ebff-4c6f-97c6-567978d3bb74)",,"(displayName, Lisset Villa👻)","(isLocal, 0)",,,,,,"(kind, 0)",,"(isPostable, 0)",,,"(minSequence, 1.0)","(maxSequence, 2.0)","(lastSyncMaxSequence, 2)","(userId, effe4305-ebff-4c6f-97c6-567978d3bb74)"
"(Package Name, com.snapchat.android)","(Original Database Name, main.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/main.db)","(Table Name, Story)","(Line ID, 68)","(_id, 68)","(storyId, df82ffc6-ef32-44ac-a793-585717ef63b8)",,"(displayName, Sad 🏀  🇦🇺 Girl 🇨🇩 ⚽️)","(isLocal, 0)",,,,,,"(kind, 0)",,"(isPostable, 0)",,,"(minSequence, 1.0)","(maxSequence, 2.0)","(lastSyncMaxSequence, 2)","(userId, df82ffc6-ef32-44ac-a793-585717ef63b8)"
"(Package Name, com.snapchat.android)","(Original Database Name, main.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/main.db)","(Table Name, Story)","(Line ID, 69)","(_id, 69)","(storyId, b72a00ab-78f9-4424-9198-c34baf5d0deb)",,"(displayName, 🅱️🅰️🅱️Ÿ)","(isLocal, 0)",,,,,,"(kind, 0)",,"(isPostable, 0)",,,"(minSequence, 1.0)","(maxSequence, 13.0)","(lastSyncMaxSequence, 13)","(userId, b72a00ab-78f9-4424-9198-c34baf5d0deb)"
"(Package Name, com.snapchat.android)","(Original Database Name, main.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/main.db)","(Table Name, Story)","(Line ID, 70)","(_id, 70)","(storyId, fca6ab41-865d-47ae-b135-4ee09f7688fa)",,"(displayName, $leeze BG 💰🏃🏾)","(isLocal, 0)",,,,,,"(kind, 0)",,"(isPostable, 0)",,,"(minSequence, 1.0)","(maxSequence, 4.0)","(lastSyncMaxSequence, 4)","(userId, fca6ab41-865d-47ae-b135-4ee09f7688fa)"
"(Package Name, com.snapchat.android)","(Original Database Name, main.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/main.db)","(Table Name, Story)","(Line ID, 71)","(_id, 71)","(storyId, 3f8a33fb-041b-4ba2-a921-fec0b7f38224)",,"(displayName, Ashley💙)","(isLocal, 0)",,,,,,"(kind, 0)",,"(isPostable, 0)",,,"(minSequence, 1.0)","(maxSequence, 5.0)","(lastSyncMaxSequence, 5)","(userId, 3f8a33fb-041b-4ba2-a921-fec0b7f38224)"
"(Package Name, com.snapchat.android)","(Original Database Name, main.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/main.db)","(Table Name, Story)","(Line ID, 72)","(_id, 72)","(storyId, caaa5123-669e-4e45-b0f9-2884c68e7e72)",,"(displayName, ᴜʜ ᴛᴀᴛᴇ)","(isLocal, 0)",,,,,,"(kind, 0)",,"(isPostable, 0)",,,"(minSequence, 1.0)","(maxSequence, 26.0)","(lastSyncMaxSequence, 26)","(userId, caaa5123-669e-4e45-b0f9-2884c68e7e72)"
"(Package Name, com.snapchat.android)","(Original Database Name, main.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/main.db)","(Table Name, Story)","(Line ID, 73)","(_id, 73)","(storyId, c93c632b-3b21-4d2a-9bfc-9b9da437becb)",,"(displayName, STAR✨😻)","(isLocal, 0)",,,,,,"(kind, 0)",,"(isPostable, 0)",,,"(minSequence, 1.0)","(maxSequence, 4.0)","(lastSyncMaxSequence, 4)","(userId, c93c632b-3b21-4d2a-9bfc-9b9da437becb)"
"(Package Name, com.snapchat.android)","(Original Database Name, main.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/main.db)","(Table Name, Story)","(Line ID, 74)","(_id, 74)","(storyId, f14b34df-6cfc-43ba-aff9-0dfb668d9f17)",,"(displayName, Trixy 🥺🤍)","(isLocal, 0)",,,,,,"(kind, 0)",,"(isPostable, 0)",,,"(minSequence, 1.0)","(maxSequence, 2.0)","(lastSyncMaxSequence, 2)","(userId, f14b34df-6cfc-43ba-aff9-0dfb668d9f17)"
"(Package Name, com.snapchat.android)","(Original Database Name, main.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/main.db)","(Table Name, Story)","(Line ID, 75)","(_id, 75)","(storyId, 6b67859a-c94e-49f2-be6e-9bb0977aec63)",,"(displayName, Jason✞)","(isLocal, 0)",,,,,,"(kind, 0)",,"(isPostable, 0)",,,"(minSequence, 1.0)","(maxSequence, 11.0)","(lastSyncMaxSequence, 11)","(userId, 6b67859a-c94e-49f2-be6e-9bb0977aec63)"
"(Package Name, com.snapchat.android)","(Original Database Name, main.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/main.db)","(Table Name, Story)","(Line ID, 76)","(_id, 76)","(storyId, 88b4fb4a-14c9-4bb9-9e90-d08c2b3bf1fc)",,"(displayName, Ykm_Angel)","(isLocal, 0)",,,,,,"(kind, 0)",,"(isPostable, 0)",,,"(minSequence, 1.0)","(maxSequence, 1.0)","(lastSyncMaxSequence, 1)","(userId, 88b4fb4a-14c9-4bb9-9e90-d08c2b3bf1fc)"
"(Package Name, com.snapchat.android)","(Original Database Name, main.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/main.db)","(Table Name, Story)","(Line ID, 77)","(_id, 77)","(storyId, 2410ad87-6d06-4929-9614-abc13adf7b21)",,"(displayName, Fightz 🥊💥📲)","(isLocal, 0)",,,,,,"(kind, 0)",,"(isPostable, 0)",,,"(minSequence, 1.0)","(maxSequence, 11.0)","(lastSyncMaxSequence, 11)","(userId, 2410ad87-6d06-4929-9614-abc13adf7b21)"
"(Package Name, com.snapchat.android)","(Original Database Name, main.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/main.db)","(Table Name, Story)","(Line ID, 78)","(_id, 78)","(storyId, 22a7f59a-1312-4a98-bc92-5b8c8c5765fe)",,"(displayName, Elizabeth🥵😎)","(isLocal, 0)",,,,,,"(kind, 0)",,"(isPostable, 0)",,,"(minSequence, 1.0)","(maxSequence, 18.0)","(lastSyncMaxSequence, 18)","(userId, 22a7f59a-1312-4a98-bc92-5b8c8c5765fe)"
"(Package Name, com.snapchat.android)","(Original Database Name, main.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/main.db)","(Table Name, Story)","(Line ID, 79)","(_id, 79)","(storyId, a33bb409-c923-4763-a372-8cd5892a58b5)",,"(displayName, 𝔸nnie ᡕᠵ᠊ᡃ່࡚ࠢ࠘ ⸝່ࠡࠣ᠊߯᠆ࠣ࠘ᡁࠣ࠘᠊᠊ࠢ࠘𐡏~♡.)","(isLocal, 0)",,,,,,"(kind, 0)",,"(isPostable, 0)",,,"(minSequence, 1.0)","(maxSequence, 11.0)","(lastSyncMaxSequence, 11)","(userId, a33bb409-c923-4763-a372-8cd5892a58b5)"
"(Package Name, com.snapchat.android)","(Original Database Name, main.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/main.db)","(Table Name, Story)","(Line ID, 80)","(_id, 80)","(storyId, e0a9d702-901d-4867-8084-d8c633b0289d)",,"(displayName, Londino 🦖)","(isLocal, 0)",,,,,,"(kind, 0)",,"(isPostable, 0)",,,"(minSequence, 1.0)","(maxSequence, 2.0)","(lastSyncMaxSequence, 2)","(userId, e0a9d702-901d-4867-8084-d8c633b0289d)"
"(Package Name, com.snapchat.android)","(Original Database Name, main.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/main.db)","(Table Name, Story)","(Line ID, 81)","(_id, 81)","(storyId, 2c1f64c4-f80d-4a80-b78e-5ac71c63f4f3)",,"(displayName, 🥶Silent Street Runner🥶)","(isLocal, 0)",,,,,,"(kind, 0)",,"(isPostable, 0)",,,"(minSequence, 1.0)","(maxSequence, 1.0)","(lastSyncMaxSequence, 1)","(userId, 2c1f64c4-f80d-4a80-b78e-5ac71c63f4f3)"
"(Package Name, com.snapchat.android)","(Original Database Name, main.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/main.db)","(Table Name, Story)","(Line ID, 82)","(_id, 82)","(storyId, c1cc4233-454e-4a18-a094-c2235d8818b4)",,"(displayName, Stackzzz💅🤑)","(isLocal, 0)",,,,,,"(kind, 0)",,"(isPostable, 0)",,,"(minSequence, 1.0)","(maxSequence, 2.0)","(lastSyncMaxSequence, 2)","(userId, c1cc4233-454e-4a18-a094-c2235d8818b4)"
"(Package Name, com.snapchat.android)","(Original Database Name, main.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/main.db)","(Table Name, Story)","(Line ID, 83)","(_id, 83)","(storyId, 11f99a3b-5762-48f2-be17-d404c6b9d9c1)",,"(displayName, isabela ᡕᠵ᠊ᡃ່࡚ࠢ࠘ ⸝່ࠡࠣ᠊߯᠆ࠣ࠘ᡁࠣ࠘᠊᠊ࠢ࠘𐡏♡︎)","(isLocal, 0)",,,,,,"(kind, 0)",,"(isPostable, 0)",,,"(minSequence, 1.0)","(maxSequence, 3.0)","(lastSyncMaxSequence, 3)","(userId, 11f99a3b-5762-48f2-be17-d404c6b9d9c1)"
"(Package Name, com.snapchat.android)","(Original Database Name, main.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/main.db)","(Table Name, Story)","(Line ID, 84)","(_id, 84)","(storyId, b5e12fc0-1e06-4de3-a450-883d8ee03232)",,"(displayName, sareen 💘)","(isLocal, 0)",,,,,,"(kind, 0)",,"(isPostable, 0)",,,"(minSequence, 1.0)","(maxSequence, 1.0)","(lastSyncMaxSequence, 1)","(userId, b5e12fc0-1e06-4de3-a450-883d8ee03232)"
"(Package Name, com.snapchat.android)","(Original Database Name, main.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/main.db)","(Table Name, Story)","(Line ID, 85)","(_id, 85)","(storyId, c8939198-d343-4564-8319-f6e77ac3111b)",,"(displayName, ¯ࡇ¯ 🦋⃣)","(isLocal, 0)",,,,,,"(kind, 0)",,"(isPostable, 0)",,,"(minSequence, 1.0)","(maxSequence, 2.0)","(lastSyncMaxSequence, 2)","(userId, c8939198-d343-4564-8319-f6e77ac3111b)"
"(Package Name, com.snapchat.android)","(Original Database Name, main.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/main.db)","(Table Name, Story)","(Line ID, 86)","(_id, 86)","(storyId, 0295f032-69cd-4b17-ad9a-7b3da227b2f0)",,"(displayName, 🕸999roz🕸)","(isLocal, 0)",,,,,,"(kind, 0)",,"(isPostable, 0)",,,"(minSequence, 1.0)","(maxSequence, 2.0)","(lastSyncMaxSequence, 2)","(userId, 0295f032-69cd-4b17-ad9a-7b3da227b2f0)"
"(Package Name, com.snapchat.android)","(Original Database Name, main.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/main.db)","(Table Name, Story)","(Line ID, 87)","(_id, 87)","(storyId, b8c6ca7b-05f3-4ce2-8216-8f8dd0748117)",,"(displayName, Shawn Ortega😋)","(isLocal, 0)",,,,,,"(kind, 0)",,"(isPostable, 0)",,,"(minSequence, 1.0)","(maxSequence, 1.0)","(lastSyncMaxSequence, 1)","(userId, b8c6ca7b-05f3-4ce2-8216-8f8dd0748117)"
"(Package Name, com.snapchat.android)","(Original Database Name, main.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/main.db)","(Table Name, Story)","(Line ID, 88)","(_id, 88)","(storyId, 58050b15-06ad-4273-8ec5-b14cb642250d)",,"(displayName, 𝑀𝑖𝑘ℎ𝑎𝑖𝑙 ♡︎)","(isLocal, 0)",,,,,,"(kind, 0)",,"(isPostable, 0)",,,"(minSequence, 1.0)","(maxSequence, 2.0)","(lastSyncMaxSequence, 2)","(userId, 58050b15-06ad-4273-8ec5-b14cb642250d)"
"(Package Name, com.snapchat.android)","(Original Database Name, main.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/main.db)","(Table Name, Story)","(Line ID, 89)","(_id, 89)","(storyId, 7c8b5f94-6342-452d-b3a9-7c668c4b15f8)",,"(displayName, jax <3)","(isLocal, 0)",,,,,,"(kind, 0)",,"(isPostable, 0)",,,"(minSequence, 1.0)","(maxSequence, 25.0)","(lastSyncMaxSequence, 25)","(userId, 7c8b5f94-6342-452d-b3a9-7c668c4b15f8)"
"(Package Name, com.snapchat.android)","(Original Database Name, main.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/main.db)","(Table Name, Story)","(Line ID, 90)","(_id, 90)","(storyId, 51c6618c-8c10-44a2-b774-5166ad09d5a4)",,"(displayName, dilana <3)","(isLocal, 0)",,,,,,"(kind, 0)",,"(isPostable, 0)",,,"(minSequence, 1.0)","(maxSequence, 1.0)","(lastSyncMaxSequence, 1)","(userId, 51c6618c-8c10-44a2-b774-5166ad09d5a4)"
"(Package Name, com.snapchat.android)","(Original Database Name, main.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/main.db)","(Table Name, Story)","(Line ID, 91)","(_id, 91)","(storyId, 815d710a-8ec2-440d-897e-adf98136f039)",,"(displayName, ★☯🇸​🇦​🇲​🇪​🇪​🇷​☯★)","(isLocal, 0)",,,,,,"(kind, 0)",,"(isPostable, 0)",,,"(minSequence, 1.0)","(maxSequence, 1.0)","(lastSyncMaxSequence, 1)","(userId, 815d710a-8ec2-440d-897e-adf98136f039)"
"(Package Name, com.snapchat.android)","(Original Database Name, main.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/main.db)","(Table Name, Story)","(Line ID, 92)","(_id, 92)","(storyId, 0f383205-a7ce-4e5c-826e-773ae04aef7c)",,"(displayName, ᴅʀɪᴢ🪐¡)","(isLocal, 0)",,,,,,"(kind, 0)",,"(isPostable, 0)",,,"(minSequence, 1.0)","(maxSequence, 1.0)","(lastSyncMaxSequence, 1)","(userId, 0f383205-a7ce-4e5c-826e-773ae04aef7c)"
"(Package Name, com.snapchat.android)","(Original Database Name, main.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/main.db)","(Table Name, Story)","(Line ID, 93)","(_id, 93)","(storyId, d415a7a6-ea8f-47cf-ad4f-fd78e897c3e6)",,"(displayName, Amir)","(isLocal, 0)",,,,,,"(kind, 0)",,"(isPostable, 0)",,,"(minSequence, 1.0)","(maxSequence, 7.0)","(lastSyncMaxSequence, 7)","(userId, d415a7a6-ea8f-47cf-ad4f-fd78e897c3e6)"
"(Package Name, com.snapchat.android)","(Original Database Name, main.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/main.db)","(Table Name, Story)","(Line ID, 94)","(_id, 94)","(storyId, 2f21b4b4-c9ad-4b8b-bea4-878cd40edb34)",,"(displayName, Sav 🏳️‍🌈🍳🥵)","(isLocal, 0)",,,,,,"(kind, 0)",,"(isPostable, 0)",,,"(minSequence, 1.0)","(maxSequence, 1.0)","(lastSyncMaxSequence, 1)","(userId, 2f21b4b4-c9ad-4b8b-bea4-878cd40edb34)"
"(Package Name, com.snapchat.android)","(Original Database Name, main.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/main.db)","(Table Name, Story)","(Line ID, 95)","(_id, 95)","(storyId, 21bb1155-43b6-4039-bf92-0ea56e3b9920)",,"(displayName, Ella Redick)","(isLocal, 0)",,,,,,"(kind, 0)",,"(isPostable, 0)",,,"(minSequence, 1.0)","(maxSequence, 2.0)","(lastSyncMaxSequence, 2)","(userId, 21bb1155-43b6-4039-bf92-0ea56e3b9920)"
