PID,DN,DP,TN,RL,keyword_id,url_id,term,normalized_term
"(PID, com.android.chrome)","(DN, History)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.android.chrome/app_chrome/Default/History)","(TN, keyword_search_terms)","(RL, 86)","(keyword_id, 2)","(url_id, 165)","(term, cheap obd scanner)","(normalized_term, cheap obd scanner)"
"(PID, com.android.chrome)","(DN, History)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.android.chrome/app_chrome/Default/History)","(TN, keyword_search_terms)","(RL, 87)","(keyword_id, 2)","(url_id, 166)","(term, cheap obd scanner)","(normalized_term, cheap obd scanner)"
"(PID, com.android.chrome)","(DN, History)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.android.chrome/app_chrome/Default/History)","(TN, keyword_search_terms)","(RL, 88)","(keyword_id, 2)","(url_id, 167)","(term, cheap obd scanner)","(normalized_term, cheap obd scanner)"
"(PID, com.android.chrome)","(DN, History)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.android.chrome/app_chrome/Default/History)","(TN, keyword_search_terms)","(RL, 89)","(keyword_id, 2)","(url_id, 168)","(term, cheap obd scanner)","(normalized_term, cheap obd scanner)"
"(PID, com.android.chrome)","(DN, History)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.android.chrome/app_chrome/Default/History)","(TN, keyword_search_terms)","(RL, 90)","(keyword_id, 2)","(url_id, 169)","(term, cheap obd scanner)","(normalized_term, cheap obd scanner)"
"(PID, com.android.chrome)","(DN, History)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.android.chrome/app_chrome/Default/History)","(TN, keyword_search_terms)","(RL, 91)","(keyword_id, 2)","(url_id, 170)","(term, cheap obd scanner)","(normalized_term, cheap obd scanner)"
"(PID, com.android.chrome)","(DN, History)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.android.chrome/app_chrome/Default/History)","(TN, keyword_search_terms)","(RL, 92)","(keyword_id, 2)","(url_id, 171)","(term, cheap obd scanner)","(normalized_term, cheap obd scanner)"
"(PID, com.android.chrome)","(DN, History)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.android.chrome/app_chrome/Default/History)","(TN, keyword_search_terms)","(RL, 93)","(keyword_id, 2)","(url_id, 172)","(term, cheap obd scanner)","(normalized_term, cheap obd scanner)"
"(PID, com.android.chrome)","(DN, History)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.android.chrome/app_chrome/Default/History)","(TN, keyword_search_terms)","(RL, 94)","(keyword_id, 2)","(url_id, 173)","(term, cheap obd scanner)","(normalized_term, cheap obd scanner)"
"(PID, com.android.chrome)","(DN, History)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.android.chrome/app_chrome/Default/History)","(TN, keyword_search_terms)","(RL, 95)","(keyword_id, 2)","(url_id, 174)","(term, cheap obd scanner)","(normalized_term, cheap obd scanner)"
"(PID, com.android.chrome)","(DN, History)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.android.chrome/app_chrome/Default/History)","(TN, keyword_search_terms)","(RL, 96)","(keyword_id, 2)","(url_id, 175)","(term, cheap obd scanner)","(normalized_term, cheap obd scanner)"
"(PID, com.android.chrome)","(DN, History)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.android.chrome/app_chrome/Default/History)","(TN, keyword_search_terms)","(RL, 97)","(keyword_id, 2)","(url_id, 176)","(term, cheap obd scanner)","(normalized_term, cheap obd scanner)"
"(PID, com.android.chrome)","(DN, History)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.android.chrome/app_chrome/Default/History)","(TN, keyword_search_terms)","(RL, 98)","(keyword_id, 2)","(url_id, 177)","(term, cheap obd scanner)","(normalized_term, cheap obd scanner)"
"(PID, com.android.chrome)","(DN, History)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.android.chrome/app_chrome/Default/History)","(TN, keyword_search_terms)","(RL, 99)","(keyword_id, 2)","(url_id, 178)","(term, cheap obd scanner)","(normalized_term, cheap obd scanner)"
"(PID, com.android.chrome)","(DN, History)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.android.chrome/app_chrome/Default/History)","(TN, keyword_search_terms)","(RL, 100)","(keyword_id, 2)","(url_id, 179)","(term, cheap obd scanner)","(normalized_term, cheap obd scanner)"
"(PID, com.android.chrome)","(DN, History)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.android.chrome/app_chrome/Default/History)","(TN, keyword_search_terms)","(RL, 101)","(keyword_id, 2)","(url_id, 180)","(term, cheap obd scanner)","(normalized_term, cheap obd scanner)"
"(PID, com.android.chrome)","(DN, History)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.android.chrome/app_chrome/Default/History)","(TN, keyword_search_terms)","(RL, 102)","(keyword_id, 2)","(url_id, 181)","(term, cheap obd scanner)","(normalized_term, cheap obd scanner)"
"(PID, com.android.chrome)","(DN, History)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.android.chrome/app_chrome/Default/History)","(TN, keyword_search_terms)","(RL, 103)","(keyword_id, 2)","(url_id, 182)","(term, cheap obd scanner)","(normalized_term, cheap obd scanner)"
"(PID, com.android.chrome)","(DN, History)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.android.chrome/app_chrome/Default/History)","(TN, keyword_search_terms)","(RL, 104)","(keyword_id, 2)","(url_id, 183)","(term, cheap obd scanner)","(normalized_term, cheap obd scanner)"
"(PID, com.android.chrome)","(DN, History)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.android.chrome/app_chrome/Default/History)","(TN, keyword_search_terms)","(RL, 105)","(keyword_id, 2)","(url_id, 184)","(term, cheap obd scanner)","(normalized_term, cheap obd scanner)"
"(PID, com.android.chrome)","(DN, History)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.android.chrome/app_chrome/Default/History)","(TN, keyword_search_terms)","(RL, 106)","(keyword_id, 2)","(url_id, 185)","(term, cheap obd scanner)","(normalized_term, cheap obd scanner)"
"(PID, com.android.chrome)","(DN, History)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.android.chrome/app_chrome/Default/History)","(TN, keyword_search_terms)","(RL, 107)","(keyword_id, 2)","(url_id, 186)","(term, cheap obd scanner)","(normalized_term, cheap obd scanner)"
"(PID, com.android.chrome)","(DN, History)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.android.chrome/app_chrome/Default/History)","(TN, keyword_search_terms)","(RL, 108)","(keyword_id, 2)","(url_id, 187)","(term, cheap obd scanner)","(normalized_term, cheap obd scanner)"
"(PID, com.android.chrome)","(DN, History)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.android.chrome/app_chrome/Default/History)","(TN, keyword_search_terms)","(RL, 109)","(keyword_id, 2)","(url_id, 188)","(term, cheap obd scanner)","(normalized_term, cheap obd scanner)"
"(PID, com.android.chrome)","(DN, History)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.android.chrome/app_chrome/Default/History)","(TN, keyword_search_terms)","(RL, 110)","(keyword_id, 2)","(url_id, 189)","(term, cheap obd scanner)","(normalized_term, cheap obd scanner)"
"(PID, com.android.chrome)","(DN, History)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.android.chrome/app_chrome/Default/History)","(TN, keyword_search_terms)","(RL, 111)","(keyword_id, 2)","(url_id, 190)","(term, cheap obd scanner)","(normalized_term, cheap obd scanner)"
"(PID, com.android.chrome)","(DN, History)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.android.chrome/app_chrome/Default/History)","(TN, keyword_search_terms)","(RL, 112)","(keyword_id, 2)","(url_id, 191)","(term, cheap obd scanner)","(normalized_term, cheap obd scanner)"
"(PID, com.android.chrome)","(DN, History)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.android.chrome/app_chrome/Default/History)","(TN, keyword_search_terms)","(RL, 113)","(keyword_id, 2)","(url_id, 192)","(term, cheap obd scanner)","(normalized_term, cheap obd scanner)"
"(PID, com.android.chrome)","(DN, History)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.android.chrome/app_chrome/Default/History)","(TN, keyword_search_terms)","(RL, 114)","(keyword_id, 2)","(url_id, 193)","(term, cheap obd scanner)","(normalized_term, cheap obd scanner)"
"(PID, com.android.chrome)","(DN, History)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.android.chrome/app_chrome/Default/History)","(TN, keyword_search_terms)","(RL, 115)","(keyword_id, 2)","(url_id, 194)","(term, cheap obd scanner)","(normalized_term, cheap obd scanner)"
"(PID, com.android.chrome)","(DN, History)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.android.chrome/app_chrome/Default/History)","(TN, keyword_search_terms)","(RL, 116)","(keyword_id, 2)","(url_id, 195)","(term, cheap obd scanner)","(normalized_term, cheap obd scanner)"
"(PID, com.android.chrome)","(DN, History)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.android.chrome/app_chrome/Default/History)","(TN, keyword_search_terms)","(RL, 117)","(keyword_id, 2)","(url_id, 196)","(term, cheap obd scanner)","(normalized_term, cheap obd scanner)"
"(PID, com.android.chrome)","(DN, History)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.android.chrome/app_chrome/Default/History)","(TN, keyword_search_terms)","(RL, 118)","(keyword_id, 2)","(url_id, 197)","(term, cheap obd scanner)","(normalized_term, cheap obd scanner)"
"(PID, com.android.chrome)","(DN, History)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.android.chrome/app_chrome/Default/History)","(TN, keyword_search_terms)","(RL, 119)","(keyword_id, 2)","(url_id, 198)","(term, cheap obd scanner)","(normalized_term, cheap obd scanner)"
"(PID, com.android.chrome)","(DN, History)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.android.chrome/app_chrome/Default/History)","(TN, keyword_search_terms)","(RL, 120)","(keyword_id, 2)","(url_id, 199)","(term, cheap obd scanner)","(normalized_term, cheap obd scanner)"
"(PID, com.android.chrome)","(DN, History)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.android.chrome/app_chrome/Default/History)","(TN, keyword_search_terms)","(RL, 121)","(keyword_id, 2)","(url_id, 200)","(term, cheap obd scanner)","(normalized_term, cheap obd scanner)"
"(PID, com.android.chrome)","(DN, History)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.android.chrome/app_chrome/Default/History)","(TN, keyword_search_terms)","(RL, 122)","(keyword_id, 2)","(url_id, 201)","(term, cheap obd scanner)","(normalized_term, cheap obd scanner)"
"(PID, com.android.chrome)","(DN, History)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.android.chrome/app_chrome/Default/History)","(TN, keyword_search_terms)","(RL, 123)","(keyword_id, 2)","(url_id, 202)","(term, cheap obd scanner)","(normalized_term, cheap obd scanner)"
"(PID, com.android.chrome)","(DN, History)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.android.chrome/app_chrome/Default/History)","(TN, keyword_search_terms)","(RL, 124)","(keyword_id, 2)","(url_id, 203)","(term, cheap obd scanner)","(normalized_term, cheap obd scanner)"
"(PID, com.android.chrome)","(DN, History)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.android.chrome/app_chrome/Default/History)","(TN, keyword_search_terms)","(RL, 125)","(keyword_id, 2)","(url_id, 204)","(term, cheap obd scanner)","(normalized_term, cheap obd scanner)"
"(PID, com.android.chrome)","(DN, History)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.android.chrome/app_chrome/Default/History)","(TN, keyword_search_terms)","(RL, 126)","(keyword_id, 2)","(url_id, 205)","(term, cheap obd scanner)","(normalized_term, cheap obd scanner)"
"(PID, com.android.chrome)","(DN, History)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.android.chrome/app_chrome/Default/History)","(TN, keyword_search_terms)","(RL, 127)","(keyword_id, 2)","(url_id, 206)","(term, cheap obd scanner)","(normalized_term, cheap obd scanner)"
"(PID, com.android.chrome)","(DN, History)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.android.chrome/app_chrome/Default/History)","(TN, keyword_search_terms)","(RL, 128)","(keyword_id, 2)","(url_id, 207)","(term, cheap obd scanner)","(normalized_term, cheap obd scanner)"
"(PID, com.android.chrome)","(DN, History)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.android.chrome/app_chrome/Default/History)","(TN, keyword_search_terms)","(RL, 129)","(keyword_id, 2)","(url_id, 208)","(term, cheap obd scanner)","(normalized_term, cheap obd scanner)"
"(PID, com.android.chrome)","(DN, History)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.android.chrome/app_chrome/Default/History)","(TN, keyword_search_terms)","(RL, 130)","(keyword_id, 2)","(url_id, 209)","(term, cheap obd scanner)","(normalized_term, cheap obd scanner)"
"(PID, com.android.chrome)","(DN, History)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.android.chrome/app_chrome/Default/History)","(TN, keyword_search_terms)","(RL, 131)","(keyword_id, 2)","(url_id, 210)","(term, cheap obd scanner)","(normalized_term, cheap obd scanner)"
"(PID, com.android.chrome)","(DN, History)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.android.chrome/app_chrome/Default/History)","(TN, keyword_search_terms)","(RL, 132)","(keyword_id, 2)","(url_id, 211)","(term, cheap obd scanner)","(normalized_term, cheap obd scanner)"
"(PID, com.android.chrome)","(DN, History)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.android.chrome/app_chrome/Default/History)","(TN, keyword_search_terms)","(RL, 133)","(keyword_id, 2)","(url_id, 212)","(term, cheap obd scanner)","(normalized_term, cheap obd scanner)"
"(PID, com.android.chrome)","(DN, History)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.android.chrome/app_chrome/Default/History)","(TN, keyword_search_terms)","(RL, 134)","(keyword_id, 2)","(url_id, 213)","(term, cheap obd scanner)","(normalized_term, cheap obd scanner)"
"(PID, com.android.chrome)","(DN, History)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.android.chrome/app_chrome/Default/History)","(TN, keyword_search_terms)","(RL, 135)","(keyword_id, 2)","(url_id, 214)","(term, cheap obd scanner)","(normalized_term, cheap obd scanner)"
"(PID, com.android.chrome)","(DN, History)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.android.chrome/app_chrome/Default/History)","(TN, keyword_search_terms)","(RL, 136)","(keyword_id, 2)","(url_id, 215)","(term, cheap obd scanner)","(normalized_term, cheap obd scanner)"
"(PID, com.android.chrome)","(DN, History)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.android.chrome/app_chrome/Default/History)","(TN, keyword_search_terms)","(RL, 137)","(keyword_id, 2)","(url_id, 221)","(term, cheap obd scanner)","(normalized_term, cheap obd scanner)"
"(PID, com.android.chrome)","(DN, History)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.android.chrome/app_chrome/Default/History)","(TN, keyword_search_terms)","(RL, 138)","(keyword_id, 2)","(url_id, 222)","(term, cheap obd scanner)","(normalized_term, cheap obd scanner)"
"(PID, com.android.chrome)","(DN, History)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.android.chrome/app_chrome/Default/History)","(TN, keyword_search_terms)","(RL, 139)","(keyword_id, 2)","(url_id, 223)","(term, cheap obd scanner)","(normalized_term, cheap obd scanner)"
"(PID, com.android.chrome)","(DN, History)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.android.chrome/app_chrome/Default/History)","(TN, keyword_search_terms)","(RL, 140)","(keyword_id, 2)","(url_id, 224)","(term, cheap obd scanner)","(normalized_term, cheap obd scanner)"
"(PID, com.android.chrome)","(DN, History)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.android.chrome/app_chrome/Default/History)","(TN, keyword_search_terms)","(RL, 141)","(keyword_id, 2)","(url_id, 225)","(term, cheap obd scanner)","(normalized_term, cheap obd scanner)"
"(PID, com.android.chrome)","(DN, History)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.android.chrome/app_chrome/Default/History)","(TN, keyword_search_terms)","(RL, 142)","(keyword_id, 2)","(url_id, 230)","(term, interesting car apps)","(normalized_term, interesting car apps)"
"(PID, com.android.chrome)","(DN, History)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.android.chrome/app_chrome/Default/History)","(TN, keyword_search_terms)","(RL, 143)","(keyword_id, 2)","(url_id, 232)","(term, blanton's bourbon)","(normalized_term, blanton's bourbon)"
"(PID, com.android.chrome)","(DN, History)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.android.chrome/app_chrome/Default/History)","(TN, keyword_search_terms)","(RL, 144)","(keyword_id, 2)","(url_id, 233)","(term, blanton's bourbon)","(normalized_term, blanton's bourbon)"
"(PID, com.android.chrome)","(DN, History)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.android.chrome/app_chrome/Default/History)","(TN, keyword_search_terms)","(RL, 145)","(keyword_id, 2)","(url_id, 234)","(term, blanton's bourbon)","(normalized_term, blanton's bourbon)"
"(PID, com.android.chrome)","(DN, History)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.android.chrome/app_chrome/Default/History)","(TN, keyword_search_terms)","(RL, 146)","(keyword_id, 2)","(url_id, 235)","(term, blanton's bourbon)","(normalized_term, blanton's bourbon)"
"(PID, com.android.chrome)","(DN, History)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.android.chrome/app_chrome/Default/History)","(TN, keyword_search_terms)","(RL, 147)","(keyword_id, 2)","(url_id, 236)","(term, blanton's bourbon)","(normalized_term, blanton's bourbon)"
"(PID, com.android.chrome)","(DN, History)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.android.chrome/app_chrome/Default/History)","(TN, keyword_search_terms)","(RL, 148)","(keyword_id, 2)","(url_id, 237)","(term, blanton's bourbon)","(normalized_term, blanton's bourbon)"
"(PID, com.android.chrome)","(DN, History)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.android.chrome/app_chrome/Default/History)","(TN, keyword_search_terms)","(RL, 149)","(keyword_id, 2)","(url_id, 238)","(term, blanton's bourbon)","(normalized_term, blanton's bourbon)"
"(PID, com.android.chrome)","(DN, History)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.android.chrome/app_chrome/Default/History)","(TN, keyword_search_terms)","(RL, 150)","(keyword_id, 2)","(url_id, 239)","(term, blanton's bourbon)","(normalized_term, blanton's bourbon)"
"(PID, com.android.chrome)","(DN, History)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.android.chrome/app_chrome/Default/History)","(TN, keyword_search_terms)","(RL, 151)","(keyword_id, 2)","(url_id, 240)","(term, blanton's bourbon)","(normalized_term, blanton's bourbon)"
"(PID, com.android.chrome)","(DN, History)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.android.chrome/app_chrome/Default/History)","(TN, keyword_search_terms)","(RL, 152)","(keyword_id, 2)","(url_id, 241)","(term, blanton's bourbon)","(normalized_term, blanton's bourbon)"
"(PID, com.android.chrome)","(DN, History)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.android.chrome/app_chrome/Default/History)","(TN, keyword_search_terms)","(RL, 153)","(keyword_id, 2)","(url_id, 242)","(term, blanton's bourbon)","(normalized_term, blanton's bourbon)"
"(PID, com.android.chrome)","(DN, History)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.android.chrome/app_chrome/Default/History)","(TN, keyword_search_terms)","(RL, 154)","(keyword_id, 2)","(url_id, 243)","(term, blanton's bourbon)","(normalized_term, blanton's bourbon)"
"(PID, com.android.chrome)","(DN, History)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.android.chrome/app_chrome/Default/History)","(TN, keyword_search_terms)","(RL, 155)","(keyword_id, 2)","(url_id, 244)","(term, blanton's bourbon)","(normalized_term, blanton's bourbon)"
"(PID, com.android.chrome)","(DN, History)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.android.chrome/app_chrome/Default/History)","(TN, keyword_search_terms)","(RL, 156)","(keyword_id, 2)","(url_id, 245)","(term, blanton's bourbon)","(normalized_term, blanton's bourbon)"
"(PID, com.android.chrome)","(DN, History)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.android.chrome/app_chrome/Default/History)","(TN, keyword_search_terms)","(RL, 157)","(keyword_id, 2)","(url_id, 246)","(term, blanton's bourbon)","(normalized_term, blanton's bourbon)"
"(PID, com.android.chrome)","(DN, History)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.android.chrome/app_chrome/Default/History)","(TN, keyword_search_terms)","(RL, 158)","(keyword_id, 2)","(url_id, 247)","(term, blanton's bourbon)","(normalized_term, blanton's bourbon)"
"(PID, com.android.chrome)","(DN, History)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.android.chrome/app_chrome/Default/History)","(TN, keyword_search_terms)","(RL, 159)","(keyword_id, 2)","(url_id, 248)","(term, blanton's bourbon)","(normalized_term, blanton's bourbon)"
"(PID, com.android.chrome)","(DN, History)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.android.chrome/app_chrome/Default/History)","(TN, keyword_search_terms)","(RL, 160)","(keyword_id, 2)","(url_id, 249)","(term, blanton's bourbon)","(normalized_term, blanton's bourbon)"
"(PID, com.android.chrome)","(DN, History)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.android.chrome/app_chrome/Default/History)","(TN, keyword_search_terms)","(RL, 161)","(keyword_id, 2)","(url_id, 250)","(term, blanton's bourbon)","(normalized_term, blanton's bourbon)"
"(PID, com.android.chrome)","(DN, History)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.android.chrome/app_chrome/Default/History)","(TN, keyword_search_terms)","(RL, 162)","(keyword_id, 2)","(url_id, 251)","(term, blanton's bourbon)","(normalized_term, blanton's bourbon)"
"(PID, com.android.chrome)","(DN, History)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.android.chrome/app_chrome/Default/History)","(TN, keyword_search_terms)","(RL, 163)","(keyword_id, 2)","(url_id, 252)","(term, blanton's bourbon)","(normalized_term, blanton's bourbon)"
"(PID, com.android.chrome)","(DN, History)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.android.chrome/app_chrome/Default/History)","(TN, keyword_search_terms)","(RL, 164)","(keyword_id, 2)","(url_id, 253)","(term, blanton's bourbon)","(normalized_term, blanton's bourbon)"
"(PID, com.android.chrome)","(DN, History)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.android.chrome/app_chrome/Default/History)","(TN, keyword_search_terms)","(RL, 165)","(keyword_id, 2)","(url_id, 258)","(term, blanton's bourbon)","(normalized_term, blanton's bourbon)"
"(PID, com.android.chrome)","(DN, History)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.android.chrome/app_chrome/Default/History)","(TN, keyword_search_terms)","(RL, 166)","(keyword_id, 2)","(url_id, 260)","(term, blanton's bourbon)","(normalized_term, blanton's bourbon)"
"(PID, com.android.chrome)","(DN, History)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.android.chrome/app_chrome/Default/History)","(TN, keyword_search_terms)","(RL, 167)","(keyword_id, 2)","(url_id, 261)","(term, blanton's bourbon)","(normalized_term, blanton's bourbon)"
"(PID, com.android.chrome)","(DN, History)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.android.chrome/app_chrome/Default/History)","(TN, keyword_search_terms)","(RL, 168)","(keyword_id, 2)","(url_id, 266)","(term, chester springs pa zip code)","(normalized_term, chester springs pa zip code)"
"(PID, com.android.chrome)","(DN, History)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.android.chrome/app_chrome/Default/History)","(TN, keyword_search_terms)","(RL, 169)","(keyword_id, 2)","(url_id, 269)","(term, liquor store near me)","(normalized_term, liquor store near me)"
"(PID, com.android.chrome)","(DN, History)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.android.chrome/app_chrome/Default/History)","(TN, keyword_search_terms)","(RL, 170)","(keyword_id, 2)","(url_id, 270)","(term, liquor store near me)","(normalized_term, liquor store near me)"
"(PID, com.android.chrome)","(DN, History)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.android.chrome/app_chrome/Default/History)","(TN, keyword_search_terms)","(RL, 171)","(keyword_id, 2)","(url_id, 272)","(term, blanton's bourbon)","(normalized_term, blanton's bourbon)"
"(PID, com.android.chrome)","(DN, History)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.android.chrome/app_chrome/Default/History)","(TN, keyword_search_terms)","(RL, 172)","(keyword_id, 2)","(url_id, 273)","(term, blanton's bourbon)","(normalized_term, blanton's bourbon)"
