PID,DN,DP,TN,RL,stickerId,packId,cacheKey,stickerType,capFriends,capGeo,targetPreview,targetChat,targetOdg,animated,priority,expandable,sponsored,displayCount,stickerPackTitle,boltMediaToken,rank,targetStickerQuickReply,miniAppId,miniShareInfo,capabilities
"(PID, com.snapchat.android)","(DN, stickers.core.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/stickers.core.db)","(TN, ContextualSticker)","(RL, 638)","(stickerId, hometab_megapack_sky~rainbow_cloud.webp)","(packId, hometab_megapack_sky)","(cacheKey, 1550597768)","(stickerType, StickerPackMetadata)","(capFriends, 0)","(capGeo, 1)","(targetPreview, 1)","(targetChat, 0)","(targetOdg, 0)","(animated, 1)","(priority, 275)","(expandable, 0)","(sponsored, 0)","(displayCount, 16)","(stickerPackTitle, )","(boltMediaToken, https://bolt-gcdn.sc-cdn.net/3/5BgNYHJbjP2TbmFywl0zD?bo=EiIaABoAMgF9OgsEBQcNDxFydHZ3e0IGCMSg5usFSAJQB2AB&uc=7)","(rank, 35750)","(targetStickerQuickReply, 0)","(miniAppId, )","(miniShareInfo, )","(capabilities, )"
"(PID, com.snapchat.android)","(DN, stickers.core.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/stickers.core.db)","(TN, ContextualSticker)","(RL, 639)","(stickerId, hometab_megapack_sky~holographic_raindrop.png)","(packId, hometab_megapack_sky)","(cacheKey, 1550597768)","(stickerType, StickerPackMetadata)","(capFriends, 0)","(capGeo, 1)","(targetPreview, 1)","(targetChat, 0)","(targetOdg, 0)","(animated, 0)","(priority, 275)","(expandable, 0)","(sponsored, 0)","(displayCount, 16)","(stickerPackTitle, )","(boltMediaToken, https://bolt-gcdn.sc-cdn.net/3/0iqvqLmzvMFZ5KVHuulIV?bo=EiIaABoAMgF9OgsEBQcNDxFydHZ3e0IGCMCg5usFSAJQB2AB&uc=7)","(rank, 24438)","(targetStickerQuickReply, 0)","(miniAppId, )","(miniShareInfo, )","(capabilities, )"
"(PID, com.snapchat.android)","(DN, stickers.core.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/stickers.core.db)","(TN, ContextualSticker)","(RL, 640)","(stickerId, hometab_megapack_sky~prop-8.png)","(packId, hometab_megapack_sky)","(cacheKey, 1550597768)","(stickerType, StickerPackMetadata)","(capFriends, 0)","(capGeo, 1)","(targetPreview, 1)","(targetChat, 0)","(targetOdg, 0)","(animated, 0)","(priority, 275)","(expandable, 0)","(sponsored, 0)","(displayCount, 16)","(stickerPackTitle, )","(boltMediaToken, https://bolt-gcdn.sc-cdn.net/3/04m4eXNxVD9W1bthbQNbQ?bo=EiIaABoAMgF9OgsEBQcNDxFydHZ3e0IGCMKg5usFSAJQB2AB&uc=7)","(rank, 41000)","(targetStickerQuickReply, 0)","(miniAppId, )","(miniShareInfo, )","(capabilities, )"
"(PID, com.snapchat.android)","(DN, stickers.core.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/stickers.core.db)","(TN, ContextualSticker)","(RL, 641)","(stickerId, contextual_midday_en~6_good_day.png)","(packId, contextual_midday_en)","(cacheKey, -1026691272)","(stickerType, StickerPackMetadata)","(capFriends, 0)","(capGeo, 0)","(targetPreview, 1)","(targetChat, 0)","(targetOdg, 0)","(animated, 0)","(priority, 800)","(expandable, 0)","(sponsored, 0)","(displayCount, 4)","(stickerPackTitle, )","(boltMediaToken, https://bolt-gcdn.sc-cdn.net/3/3gQEuQIbx5FW6P1zhOgp5?bo=EiIaABoAMgF9OgsEBQcNDxFydHZ3e0IGCIyJrvkFSAJQB2AB&uc=7)","(rank, 20500)","(targetStickerQuickReply, 0)","(miniAppId, )","(miniShareInfo, )","(capabilities, )"
"(PID, com.snapchat.android)","(DN, stickers.core.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/stickers.core.db)","(TN, ContextualSticker)","(RL, 642)","(stickerId, contextual_midday_en~16_that_midday_feeling.png)","(packId, contextual_midday_en)","(cacheKey, -1026691272)","(stickerType, StickerPackMetadata)","(capFriends, 0)","(capGeo, 0)","(targetPreview, 1)","(targetChat, 0)","(targetOdg, 0)","(animated, 0)","(priority, 800)","(expandable, 0)","(sponsored, 0)","(displayCount, 4)","(stickerPackTitle, )","(boltMediaToken, https://bolt-gcdn.sc-cdn.net/3/rKAWvsmcLl0I2Q8DalDDt?bo=EiIaABoAMgF9OgsEBQcNDxFydHZ3e0IGCJKJrvkFSAJQB2AB&uc=7)","(rank, 36000)","(targetStickerQuickReply, 0)","(miniAppId, )","(miniShareInfo, )","(capabilities, )"
"(PID, com.snapchat.android)","(DN, stickers.core.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/stickers.core.db)","(TN, ContextualSticker)","(RL, 643)","(stickerId, contextual_midday_en~18_tired.png)","(packId, contextual_midday_en)","(cacheKey, -1026691272)","(stickerType, StickerPackMetadata)","(capFriends, 0)","(capGeo, 0)","(targetPreview, 1)","(targetChat, 0)","(targetOdg, 0)","(animated, 0)","(priority, 800)","(expandable, 0)","(sponsored, 0)","(displayCount, 4)","(stickerPackTitle, )","(boltMediaToken, https://bolt-gcdn.sc-cdn.net/3/v4pan5L5NkCYwkvnzhpfI?bo=EiIaABoAMgF9OgsEBQcNDxFydHZ3e0IGCJOJrvkFSAJQB2AB&uc=7)","(rank, 38000)","(targetStickerQuickReply, 0)","(miniAppId, )","(miniShareInfo, )","(capabilities, )"
"(PID, com.snapchat.android)","(DN, stickers.core.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/stickers.core.db)","(TN, ContextualSticker)","(RL, 644)","(stickerId, contextual_midday_en~a_day_in_the_life.png)","(packId, contextual_midday_en)","(cacheKey, -1026691272)","(stickerType, StickerPackMetadata)","(capFriends, 0)","(capGeo, 0)","(targetPreview, 1)","(targetChat, 0)","(targetOdg, 0)","(animated, 0)","(priority, 800)","(expandable, 0)","(sponsored, 0)","(displayCount, 4)","(stickerPackTitle, )","(boltMediaToken, https://bolt-gcdn.sc-cdn.net/3/MexkJDqpGowlPn3HkXD5U?bo=EiIaABoAMgF9OgsEBQcNDxFydHZ3e0IGCIWT5fYFSAJQB2AB&uc=7)","(rank, 11000)","(targetStickerQuickReply, 0)","(miniAppId, )","(miniShareInfo, )","(capabilities, )"
"(PID, com.snapchat.android)","(DN, stickers.core.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/stickers.core.db)","(TN, ContextualSticker)","(RL, 645)","(stickerId, contextual_midday_en~good_afternoon.png)","(packId, contextual_midday_en)","(cacheKey, -1026691272)","(stickerType, StickerPackMetadata)","(capFriends, 0)","(capGeo, 0)","(targetPreview, 1)","(targetChat, 0)","(targetOdg, 0)","(animated, 0)","(priority, 800)","(expandable, 0)","(sponsored, 0)","(displayCount, 4)","(stickerPackTitle, )","(boltMediaToken, https://bolt-gcdn.sc-cdn.net/3/8mDhI3qhOaAIIEjeqWzJ2?bo=EiIaABoAMgF9OgsEBQcNDxFydHZ3e0IGCP-S5fYFSAJQB2AB&uc=7)","(rank, 0)","(targetStickerQuickReply, 0)","(miniAppId, )","(miniShareInfo, )","(capabilities, )"
"(PID, com.snapchat.android)","(DN, stickers.core.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/stickers.core.db)","(TN, ContextualSticker)","(RL, 646)","(stickerId, contextual_midday_en~midday_11_afternoon_mood.png)","(packId, contextual_midday_en)","(cacheKey, -1026691272)","(stickerType, StickerPackMetadata)","(capFriends, 0)","(capGeo, 0)","(targetPreview, 1)","(targetChat, 0)","(targetOdg, 0)","(animated, 0)","(priority, 800)","(expandable, 0)","(sponsored, 0)","(displayCount, 4)","(stickerPackTitle, )","(boltMediaToken, https://bolt-gcdn.sc-cdn.net/3/nPAATEFtGJ10M0HgKuO6X?bo=EiIaABoAMgF9OgsEBQcNDxFydHZ3e0IGCKmNrvkFSAJQB2AB&uc=7)","(rank, 38125)","(targetStickerQuickReply, 0)","(miniAppId, )","(miniShareInfo, )","(capabilities, )"
"(PID, com.snapchat.android)","(DN, stickers.core.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/stickers.core.db)","(TN, ContextualSticker)","(RL, 647)","(stickerId, contextual_midday_en~17_the_struggle_is_real.png)","(packId, contextual_midday_en)","(cacheKey, -1026691272)","(stickerType, StickerPackMetadata)","(capFriends, 0)","(capGeo, 0)","(targetPreview, 1)","(targetChat, 0)","(targetOdg, 0)","(animated, 0)","(priority, 800)","(expandable, 0)","(sponsored, 0)","(displayCount, 4)","(stickerPackTitle, )","(boltMediaToken, https://bolt-gcdn.sc-cdn.net/3/3VyBBRCrcIRBGspKsX9xD?bo=EiIaABoAMgF9OgsEBQcNDxFydHZ3e0IGCJKJrvkFSAJQB2AB&uc=7)","(rank, 37000)","(targetStickerQuickReply, 0)","(miniAppId, )","(miniShareInfo, )","(capabilities, )"
"(PID, com.snapchat.android)","(DN, stickers.core.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/stickers.core.db)","(TN, ContextualSticker)","(RL, 648)","(stickerId, contextual_midday_en~midday_8_work_mode.png)","(packId, contextual_midday_en)","(cacheKey, -1026691272)","(stickerType, StickerPackMetadata)","(capFriends, 0)","(capGeo, 0)","(targetPreview, 1)","(targetChat, 0)","(targetOdg, 0)","(animated, 0)","(priority, 800)","(expandable, 0)","(sponsored, 0)","(displayCount, 4)","(stickerPackTitle, )","(boltMediaToken, https://bolt-gcdn.sc-cdn.net/3/mJ1ekTvlhuYn8hON0DMJm?bo=EiIaABoAMgF9OgsEBQcNDxFydHZ3e0IGCKuNrvkFSAJQB2AB&uc=7)","(rank, 38500)","(targetStickerQuickReply, 0)","(miniAppId, )","(miniShareInfo, )","(capabilities, )"
"(PID, com.snapchat.android)","(DN, stickers.core.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/stickers.core.db)","(TN, ContextualSticker)","(RL, 649)","(stickerId, contextual_midday_en~14_slumped.png)","(packId, contextual_midday_en)","(cacheKey, -1026691272)","(stickerType, StickerPackMetadata)","(capFriends, 0)","(capGeo, 0)","(targetPreview, 1)","(targetChat, 0)","(targetOdg, 0)","(animated, 0)","(priority, 800)","(expandable, 0)","(sponsored, 0)","(displayCount, 4)","(stickerPackTitle, )","(boltMediaToken, https://bolt-gcdn.sc-cdn.net/3/QjLLUUoevvq8oIXF1FnzG?bo=EiIaABoAMgF9OgsEBQcNDxFydHZ3e0IGCJCJrvkFSAJQB2AB&uc=7)","(rank, 34000)","(targetStickerQuickReply, 0)","(miniAppId, )","(miniShareInfo, )","(capabilities, )"
"(PID, com.snapchat.android)","(DN, stickers.core.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/stickers.core.db)","(TN, ContextualSticker)","(RL, 650)","(stickerId, contextual_midday_en~need_more_energy.png)","(packId, contextual_midday_en)","(cacheKey, -1026691272)","(stickerType, StickerPackMetadata)","(capFriends, 0)","(capGeo, 0)","(targetPreview, 1)","(targetChat, 0)","(targetOdg, 0)","(animated, 0)","(priority, 800)","(expandable, 0)","(sponsored, 0)","(displayCount, 4)","(stickerPackTitle, )","(boltMediaToken, https://bolt-gcdn.sc-cdn.net/3/PistxuNyTbeWj1myjEbti?bo=EiIaABoAMgF9OgsEBQcNDxFydHZ3e0IGCIGT5fYFSAJQB2AB&uc=7)","(rank, 5000)","(targetStickerQuickReply, 0)","(miniAppId, )","(miniShareInfo, )","(capabilities, )"
"(PID, com.snapchat.android)","(DN, stickers.core.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/stickers.core.db)","(TN, ContextualSticker)","(RL, 651)","(stickerId, contextual_midday_en~11_nap_time.png)","(packId, contextual_midday_en)","(cacheKey, -1026691272)","(stickerType, StickerPackMetadata)","(capFriends, 0)","(capGeo, 0)","(targetPreview, 1)","(targetChat, 0)","(targetOdg, 0)","(animated, 0)","(priority, 800)","(expandable, 0)","(sponsored, 0)","(displayCount, 4)","(stickerPackTitle, )","(boltMediaToken, https://bolt-gcdn.sc-cdn.net/3/ql0oFNjp0OWycfB2c9vur?bo=EiIaABoAMgF9OgsEBQcNDxFydHZ3e0IGCI-JrvkFSAJQB2AB&uc=7)","(rank, 30250)","(targetStickerQuickReply, 0)","(miniAppId, )","(miniShareInfo, )","(capabilities, )"
"(PID, com.snapchat.android)","(DN, stickers.core.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/stickers.core.db)","(TN, ContextualSticker)","(RL, 652)","(stickerId, contextual_midday_en~midday_9_this_is_my_life_now.png)","(packId, contextual_midday_en)","(cacheKey, -1026691272)","(stickerType, StickerPackMetadata)","(capFriends, 0)","(capGeo, 0)","(targetPreview, 1)","(targetChat, 0)","(targetOdg, 0)","(animated, 0)","(priority, 800)","(expandable, 0)","(sponsored, 0)","(displayCount, 4)","(stickerPackTitle, )","(boltMediaToken, https://bolt-gcdn.sc-cdn.net/3/evA4TBrEXrUeKOyN9iMhg?bo=EiIaABoAMgF9OgsEBQcNDxFydHZ3e0IGCKyNrvkFSAJQB2AB&uc=7)","(rank, 38250)","(targetStickerQuickReply, 0)","(miniAppId, )","(miniShareInfo, )","(capabilities, )"
"(PID, com.snapchat.android)","(DN, stickers.core.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/stickers.core.db)","(TN, ContextualSticker)","(RL, 653)","(stickerId, contextual_midday_en~afternoon_nap.png)","(packId, contextual_midday_en)","(cacheKey, -1026691272)","(stickerType, StickerPackMetadata)","(capFriends, 0)","(capGeo, 0)","(targetPreview, 1)","(targetChat, 0)","(targetOdg, 0)","(animated, 0)","(priority, 800)","(expandable, 0)","(sponsored, 0)","(displayCount, 4)","(stickerPackTitle, )","(boltMediaToken, https://bolt-gcdn.sc-cdn.net/3/Q7wXEnNqRXrSLqafDInNg?bo=EiIaABoAMgF9OgsEBQcNDxFydHZ3e0IGCIeT5fYFSAJQB2AB&uc=7)","(rank, 13000)","(targetStickerQuickReply, 0)","(miniAppId, )","(miniShareInfo, )","(capabilities, )"
"(PID, com.snapchat.android)","(DN, stickers.core.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/stickers.core.db)","(TN, ContextualSticker)","(RL, 654)","(stickerId, contextual_midday_en~1_a_day_in_the_life.png)","(packId, contextual_midday_en)","(cacheKey, -1026691272)","(stickerType, StickerPackMetadata)","(capFriends, 0)","(capGeo, 0)","(targetPreview, 1)","(targetChat, 0)","(targetOdg, 0)","(animated, 0)","(priority, 800)","(expandable, 0)","(sponsored, 0)","(displayCount, 4)","(stickerPackTitle, )","(boltMediaToken, https://bolt-gcdn.sc-cdn.net/3/KI6s2MrJsHa0awM0HQ3HU?bo=EiIaABoAMgF9OgsEBQcNDxFydHZ3e0IGCImJrvkFSAJQB2AB&uc=7)","(rank, 21000)","(targetStickerQuickReply, 0)","(miniAppId, )","(miniShareInfo, )","(capabilities, )"
"(PID, com.snapchat.android)","(DN, stickers.core.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/stickers.core.db)","(TN, ContextualSticker)","(RL, 655)","(stickerId, contextual_midday_en~exhausted_.png)","(packId, contextual_midday_en)","(cacheKey, -1026691272)","(stickerType, StickerPackMetadata)","(capFriends, 0)","(capGeo, 0)","(targetPreview, 1)","(targetChat, 0)","(targetOdg, 0)","(animated, 0)","(priority, 800)","(expandable, 0)","(sponsored, 0)","(displayCount, 4)","(stickerPackTitle, )","(boltMediaToken, https://bolt-gcdn.sc-cdn.net/3/3w1KXAxzY4Se7BW7tpEMv?bo=EiIaABoAMgF9OgsEBQcNDxFydHZ3e0IGCIiT5fYFSAJQB2AB&uc=7)","(rank, 15000)","(targetStickerQuickReply, 0)","(miniAppId, )","(miniShareInfo, )","(capabilities, )"
"(PID, com.snapchat.android)","(DN, stickers.core.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/stickers.core.db)","(TN, ContextualSticker)","(RL, 656)","(stickerId, contextual_midday_en~3_beautiful-day.png)","(packId, contextual_midday_en)","(cacheKey, -1026691272)","(stickerType, StickerPackMetadata)","(capFriends, 0)","(capGeo, 0)","(targetPreview, 1)","(targetChat, 0)","(targetOdg, 0)","(animated, 0)","(priority, 800)","(expandable, 0)","(sponsored, 0)","(displayCount, 4)","(stickerPackTitle, )","(boltMediaToken, https://bolt-gcdn.sc-cdn.net/3/ygNCAfwSf6Q1zahdIDw39?bo=EiIaABoAMgF9OgsEBQcNDxFydHZ3e0IGCIqJrvkFSAJQB2AB&uc=7)","(rank, 23000)","(targetStickerQuickReply, 0)","(miniAppId, )","(miniShareInfo, )","(capabilities, )"
"(PID, com.snapchat.android)","(DN, stickers.core.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/stickers.core.db)","(TN, ContextualSticker)","(RL, 657)","(stickerId, contextual_midday_en~that_midday_feeling.png)","(packId, contextual_midday_en)","(cacheKey, -1026691272)","(stickerType, StickerPackMetadata)","(capFriends, 0)","(capGeo, 0)","(targetPreview, 1)","(targetChat, 0)","(targetOdg, 0)","(animated, 0)","(priority, 800)","(expandable, 0)","(sponsored, 0)","(displayCount, 4)","(stickerPackTitle, )","(boltMediaToken, https://bolt-gcdn.sc-cdn.net/3/EcTspnIXntBkmxFOYLcdx?bo=EiIaABoAMgF9OgsEBQcNDxFydHZ3e0IGCIST5fYFSAJQB2AB&uc=7)","(rank, 9000)","(targetStickerQuickReply, 0)","(miniAppId, )","(miniShareInfo, )","(capabilities, )"
"(PID, com.snapchat.android)","(DN, stickers.core.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/stickers.core.db)","(TN, ContextualSticker)","(RL, 658)","(stickerId, contextual_midday_en~7_grind_mode.png)","(packId, contextual_midday_en)","(cacheKey, -1026691272)","(stickerType, StickerPackMetadata)","(capFriends, 0)","(capGeo, 0)","(targetPreview, 1)","(targetChat, 0)","(targetOdg, 0)","(animated, 0)","(priority, 800)","(expandable, 0)","(sponsored, 0)","(displayCount, 4)","(stickerPackTitle, )","(boltMediaToken, https://bolt-gcdn.sc-cdn.net/3/ZIDdrzj6bGONzSpFQIUkp?bo=EiIaABoAMgF9OgsEBQcNDxFydHZ3e0IGCIyJrvkFSAJQB2AB&uc=7)","(rank, 24500)","(targetStickerQuickReply, 0)","(miniAppId, )","(miniShareInfo, )","(capabilities, )"
"(PID, com.snapchat.android)","(DN, stickers.core.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/stickers.core.db)","(TN, ContextualSticker)","(RL, 659)","(stickerId, contextual_midday_en~tired.png)","(packId, contextual_midday_en)","(cacheKey, -1026691272)","(stickerType, StickerPackMetadata)","(capFriends, 0)","(capGeo, 0)","(targetPreview, 1)","(targetChat, 0)","(targetOdg, 0)","(animated, 0)","(priority, 800)","(expandable, 0)","(sponsored, 0)","(displayCount, 4)","(stickerPackTitle, )","(boltMediaToken, https://bolt-gcdn.sc-cdn.net/3/BSVCM90QisY4eTapn1SQD?bo=EiIaABoAMgF9OgsEBQcNDxFydHZ3e0IGCIuT5fYFSAJQB2AB&uc=7)","(rank, 18000)","(targetStickerQuickReply, 0)","(miniAppId, )","(miniShareInfo, )","(capabilities, )"
"(PID, com.snapchat.android)","(DN, stickers.core.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/stickers.core.db)","(TN, ContextualSticker)","(RL, 660)","(stickerId, contextual_midday_en~surviving_the_day.png)","(packId, contextual_midday_en)","(cacheKey, -1026691272)","(stickerType, StickerPackMetadata)","(capFriends, 0)","(capGeo, 0)","(targetPreview, 1)","(targetChat, 0)","(targetOdg, 0)","(animated, 0)","(priority, 800)","(expandable, 0)","(sponsored, 0)","(displayCount, 4)","(stickerPackTitle, )","(boltMediaToken, https://bolt-gcdn.sc-cdn.net/3/VSOv6FzQvDWHiOPZR8gTJ?bo=EiIaABoAMgF9OgsEBQcNDxFydHZ3e0IGCIOT5fYFSAJQB2AB&uc=7)","(rank, 8000)","(targetStickerQuickReply, 0)","(miniAppId, )","(miniShareInfo, )","(capabilities, )"
"(PID, com.snapchat.android)","(DN, stickers.core.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/stickers.core.db)","(TN, ContextualSticker)","(RL, 661)","(stickerId, contextual_midday_en~4_exhausted.png)","(packId, contextual_midday_en)","(cacheKey, -1026691272)","(stickerType, StickerPackMetadata)","(capFriends, 0)","(capGeo, 0)","(targetPreview, 1)","(targetChat, 0)","(targetOdg, 0)","(animated, 0)","(priority, 800)","(expandable, 0)","(sponsored, 0)","(displayCount, 4)","(stickerPackTitle, )","(boltMediaToken, https://bolt-gcdn.sc-cdn.net/3/RwFbeYkffLanXdgUw4LHt?bo=EiIaABoAMgF9OgsEBQcNDxFydHZ3e0IGCIqJrvkFSAJQB2AB&uc=7)","(rank, 30500)","(targetStickerQuickReply, 0)","(miniAppId, )","(miniShareInfo, )","(capabilities, )"
"(PID, com.snapchat.android)","(DN, stickers.core.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/stickers.core.db)","(TN, ContextualSticker)","(RL, 662)","(stickerId, contextual_midday_en~on_go_mode.png)","(packId, contextual_midday_en)","(cacheKey, -1026691272)","(stickerType, StickerPackMetadata)","(capFriends, 0)","(capGeo, 0)","(targetPreview, 1)","(targetChat, 0)","(targetOdg, 0)","(animated, 0)","(priority, 800)","(expandable, 0)","(sponsored, 0)","(displayCount, 4)","(stickerPackTitle, )","(boltMediaToken, https://bolt-gcdn.sc-cdn.net/3/nuzjSn5B8DQyHKRpJr775?bo=EiIaABoAMgF9OgsEBQcNDxFydHZ3e0IGCIKT5fYFSAJQB2AB&uc=7)","(rank, 6000)","(targetStickerQuickReply, 0)","(miniAppId, )","(miniShareInfo, )","(capabilities, )"
"(PID, com.snapchat.android)","(DN, stickers.core.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/stickers.core.db)","(TN, ContextualSticker)","(RL, 663)","(stickerId, contextual_midday_en~10_midday_vibes.png)","(packId, contextual_midday_en)","(cacheKey, -1026691272)","(stickerType, StickerPackMetadata)","(capFriends, 0)","(capGeo, 0)","(targetPreview, 1)","(targetChat, 0)","(targetOdg, 0)","(animated, 0)","(priority, 800)","(expandable, 0)","(sponsored, 0)","(displayCount, 4)","(stickerPackTitle, )","(boltMediaToken, https://bolt-gcdn.sc-cdn.net/3/dS42OvUkYQyCUxcrYeXUB?bo=EiIaABoAMgF9OgsEBQcNDxFydHZ3e0IGCI6JrvkFSAJQB2AB&uc=7)","(rank, 30000)","(targetStickerQuickReply, 0)","(miniAppId, )","(miniShareInfo, )","(capabilities, )"
"(PID, com.snapchat.android)","(DN, stickers.core.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/stickers.core.db)","(TN, ContextualSticker)","(RL, 664)","(stickerId, contextual_midday_en~grind_mode.png)","(packId, contextual_midday_en)","(cacheKey, -1026691272)","(stickerType, StickerPackMetadata)","(capFriends, 0)","(capGeo, 0)","(targetPreview, 1)","(targetChat, 0)","(targetOdg, 0)","(animated, 0)","(priority, 800)","(expandable, 0)","(sponsored, 0)","(displayCount, 4)","(stickerPackTitle, )","(boltMediaToken, https://bolt-gcdn.sc-cdn.net/3/Et5RNoioqWdNaw66gwkil?bo=EiIaABoAMgF9OgsEBQcNDxFydHZ3e0IGCICT5fYFSAJQB2AB&uc=7)","(rank, 500)","(targetStickerQuickReply, 0)","(miniAppId, )","(miniShareInfo, )","(capabilities, )"
"(PID, com.snapchat.android)","(DN, stickers.core.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/stickers.core.db)","(TN, ContextualSticker)","(RL, 665)","(stickerId, contextual_midday_en~good_day.png)","(packId, contextual_midday_en)","(cacheKey, -1026691272)","(stickerType, StickerPackMetadata)","(capFriends, 0)","(capGeo, 0)","(targetPreview, 1)","(targetChat, 0)","(targetOdg, 0)","(animated, 0)","(priority, 800)","(expandable, 0)","(sponsored, 0)","(displayCount, 4)","(stickerPackTitle, )","(boltMediaToken, https://bolt-gcdn.sc-cdn.net/3/9k1Gw0aHxvmhYnKjfzxZ9?bo=EiIaABoAMgF9OgsEBQcNDxFydHZ3e0IGCImT5fYFSAJQB2AB&uc=7)","(rank, 16000)","(targetStickerQuickReply, 0)","(miniAppId, )","(miniShareInfo, )","(capabilities, )"
"(PID, com.snapchat.android)","(DN, stickers.core.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/stickers.core.db)","(TN, ContextualSticker)","(RL, 666)","(stickerId, contextual_midday_en~12_need_more_energy.png)","(packId, contextual_midday_en)","(cacheKey, -1026691272)","(stickerType, StickerPackMetadata)","(capFriends, 0)","(capGeo, 0)","(targetPreview, 1)","(targetChat, 0)","(targetOdg, 0)","(animated, 0)","(priority, 800)","(expandable, 0)","(sponsored, 0)","(displayCount, 4)","(stickerPackTitle, )","(boltMediaToken, https://bolt-gcdn.sc-cdn.net/3/OEiURXZk0s8YckRaAtEAz?bo=EiIaABoAMgF9OgsEBQcNDxFydHZ3e0IGCI-JrvkFSAJQB2AB&uc=7)","(rank, 26750)","(targetStickerQuickReply, 0)","(miniAppId, )","(miniShareInfo, )","(capabilities, )"
"(PID, com.snapchat.android)","(DN, stickers.core.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/stickers.core.db)","(TN, ContextualSticker)","(RL, 667)","(stickerId, contextual_midday_en~midday_3_today_s_not_my_day.png)","(packId, contextual_midday_en)","(cacheKey, -1026691272)","(stickerType, StickerPackMetadata)","(capFriends, 0)","(capGeo, 0)","(targetPreview, 1)","(targetChat, 0)","(targetOdg, 0)","(animated, 0)","(priority, 800)","(expandable, 0)","(sponsored, 0)","(displayCount, 4)","(stickerPackTitle, )","(boltMediaToken, https://bolt-gcdn.sc-cdn.net/3/F6df8Pu6SV7j1IQgiKLoS?bo=EiIaABoAMgF9OgsEBQcNDxFydHZ3e0IGCK6NrvkFSAJQB2AB&uc=7)","(rank, 38375)","(targetStickerQuickReply, 0)","(miniAppId, )","(miniShareInfo, )","(capabilities, )"
