PID,DN,DP,TN,RL,_id,storyId,featureType,timestamp,videoTrackUrl,remoteSequenceMax,numPrefetchedBytes
"(PID, com.snapchat.android)","(DN, simple_db_helper.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.snapchat.android/databases/simple_db_helper.db)","(TN, DiscoverFeedStory)","(RL, 25)","(_id, 1454)","(storyId, 16::6097805749518352#1899019636463616::1626282030000)","(featureType, 1)","(timestamp, 1626288015334)","(videoTrackUrl, https://cf-st.sc-cdn.net/d/U2aFBUV94KeHhU1HTCCp0.1413.HFU62KY.mpd?mo=GrsDGgsaABoAMgEEUAVgAVoVTG9uZ2Zvcm1WaWRlb1ZhcmlhbnRzogEkCLMJIh8KDToBfUIGCNuPsIcGSAIaDDEyMDMuSEZVNjJLWSAVogFCCIULEhwKGkoYChMhBgYHBSQFBgQEAi8ICAsLChAEEPQDIh8KDToBfUIGCNuPsIcGSAIaDDE0MTMuSEZVNjJLWSAWogFCCIYLEhwKGkoYChMhBgYHBSQFBgQEAi8ICAsLChAEEPQDIh8KDToBfUIGCNuPsIcGSAIaDDE0MTQuSEZVNjJLWSAWogFCCIcLEhwKGkoYChNrGhggExoSFxMOCnM4Jzw9KBcFEPQDIh8KDToBfUIGCImPsIcGSAIaDDE0MTUuSEZVNjJLWSAWogFCCIgLEhwKGkoYChMhBwUHBSQFBgQEAi8ICAsLChAEEPQDIh8KDToBfUIGCO2OsIcGSAIaDDE0MTYuSEZVNjJLWSAWogEkCNAJIh8KDToBfUIGCO2OsIcGSAIaDDEyMzIuSEZVNjJLWSAVogEkCNEJIh8KDToBfUIGCImPsIcGSAIaDDEyMzMuSEZVNjJLWSAVogELCAEiBwoFMgF9SAE%3D&uc=5)","(remoteSequenceMax, 51)","(numPrefetchedBytes, 0)"
"(PID, com.snapchat.android)","(DN, simple_db_helper.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.snapchat.android/databases/simple_db_helper.db)","(TN, DiscoverFeedStory)","(RL, 26)","(_id, 1455)","(storyId, 16::4742546136498192#2112325020450816::1626127644000)","(featureType, 1)","(timestamp, 1626288015334)","(videoTrackUrl, https://cf-st.sc-cdn.net/d/f6eJeE47aj013OspR2yG5.1413.U3ACADQ.mpd?mo=GrsDGgsaABoAMgEEUAVgAVoVTG9uZ2Zvcm1WaWRlb1ZhcmlhbnRzogEkCLMJIh8KDToBfUIGCKD5socGSAIaDDEyMDMuVTNBQ0FEUSAVogFCCIULEhwKGkoYChMaCwUMBxUEAwUDCxwJCg8GDBUPEPQDIh8KDToBfUIGCJ_5socGSAIaDDE0MTMuVTNBQ0FEUSAWogFCCIYLEhwKGkoYChMaCwUMBxUEAwUDCxwJCg8GDBUPEPQDIh8KDToBfUIGCJ_5socGSAIaDDE0MTQuVTNBQ0FEUSAWogFCCIcLEhwKGkoYChMuEgcQCQ8ICQoJIBMTFxcUOQ0lEPQDIh8KDToBfUIGCIH5socGSAIaDDE0MTUuVTNBQ0FEUSAWogFCCIgLEhwKGkoYChMaCwUMBxYDAwUDCxwJCg8GDRQPEPQDIh8KDToBfUIGCIP5socGSAIaDDE0MTYuVTNBQ0FEUSAWogEkCNAJIh8KDToBfUIGCIP5socGSAIaDDEyMzIuVTNBQ0FEUSAVogEkCNEJIh8KDToBfUIGCIH5socGSAIaDDEyMzMuVTNBQ0FEUSAVogELCAEiBwoFMgF9SAE%3D&uc=5)","(remoteSequenceMax, 58)","(numPrefetchedBytes, 0)"
"(PID, com.snapchat.android)","(DN, simple_db_helper.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.snapchat.android/databases/simple_db_helper.db)","(TN, DiscoverFeedStory)","(RL, 27)","(_id, 1456)","(storyId, 16::5863546155171856#2112324499914752::1625958014000)","(featureType, 1)","(timestamp, 1626288015334)","(videoTrackUrl, https://cf-st.sc-cdn.net/d/rlDAyE6EKoP3EoTjpwzQz.1413.mpd?mo=GucCGgsaABoAMgEEUAVgAVoVTG9uZ2Zvcm1WaWRlb1ZhcmlhbnRzogEYCLIJIhMKDToBfUIGCPSko4cGSAISACAVogE2CIULEhwKGkoYChMUDgULFh0dFxgYCiQREQ0MERIFEPQDIhMKDToBfUIGCPSko4cGSAISACAWogE2CIYLEhwKGkoYChMUDgULFh0dFxgYCiQREQ0MERIFEPQDIhMKDToBfUIGCPSko4cGSAISACAWogE2CIcLEhwKGkoYChMqHhIZJiUxJSVKHDokICAUHREKEPQDIhMKDToBfUIGCOOko4cGSAISACAWogE2CIgLEhwKGkoYChMUDgULFh0dFxkXCiQQEQ0MEBMFEPQDIhMKDToBfUIGCOqko4cGSAISACAWogEYCMIJIhMKDToBfUIGCOqko4cGSAISACAVogEYCMMJIhMKDToBfUIGCOOko4cGSAISACAVogELCAEiBwoFMgF9SAE%3D&uc=5)","(remoteSequenceMax, 46)","(numPrefetchedBytes, 0)"
"(PID, com.snapchat.android)","(DN, simple_db_helper.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.snapchat.android/databases/simple_db_helper.db)","(TN, DiscoverFeedStory)","(RL, 28)","(_id, 1457)","(storyId, 35::874b9924832f83cc0857589fb46f90f7::1623088074446)","(featureType, 1)","(timestamp, 1626288016885)","(videoTrackUrl, None)","(remoteSequenceMax, None)","(numPrefetchedBytes, 0)"
"(PID, com.snapchat.android)","(DN, simple_db_helper.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.snapchat.android/databases/simple_db_helper.db)","(TN, DiscoverFeedStory)","(RL, 29)","(_id, 1458)","(storyId, 35::c7abd5929ba69f21bb56efe2a9616ff1::1625411963222)","(featureType, 1)","(timestamp, 1626288016887)","(videoTrackUrl, None)","(remoteSequenceMax, None)","(numPrefetchedBytes, 0)"
"(PID, com.snapchat.android)","(DN, simple_db_helper.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.snapchat.android/databases/simple_db_helper.db)","(TN, DiscoverFeedStory)","(RL, 30)","(_id, 1459)","(storyId, 35::997c153137938c1d58c1c46fc5bc4975::1624192264492)","(featureType, 1)","(timestamp, 1626288016888)","(videoTrackUrl, None)","(remoteSequenceMax, None)","(numPrefetchedBytes, 0)"
"(PID, com.snapchat.android)","(DN, simple_db_helper.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.snapchat.android/databases/simple_db_helper.db)","(TN, DiscoverFeedStory)","(RL, 31)","(_id, 1460)","(storyId, 35::2d5054cdd6508d24fd276a514a27c6bc::1624372947614)","(featureType, 1)","(timestamp, 1626288016889)","(videoTrackUrl, None)","(remoteSequenceMax, None)","(numPrefetchedBytes, 0)"
"(PID, com.snapchat.android)","(DN, simple_db_helper.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.snapchat.android/databases/simple_db_helper.db)","(TN, DiscoverFeedStory)","(RL, 32)","(_id, 1461)","(storyId, 35::abdc81ae94f41a5c64c6c30875ed52ae::1626228076157)","(featureType, 1)","(timestamp, 1626288016890)","(videoTrackUrl, None)","(remoteSequenceMax, None)","(numPrefetchedBytes, 0)"
"(PID, com.snapchat.android)","(DN, simple_db_helper.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.snapchat.android/databases/simple_db_helper.db)","(TN, DiscoverFeedStory)","(RL, 33)","(_id, 1462)","(storyId, 35::0651ac0f04426116a6f40fd4520472e2::1623983823347)","(featureType, 1)","(timestamp, 1626288016891)","(videoTrackUrl, None)","(remoteSequenceMax, None)","(numPrefetchedBytes, 0)"
"(PID, com.snapchat.android)","(DN, simple_db_helper.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.snapchat.android/databases/simple_db_helper.db)","(TN, DiscoverFeedStory)","(RL, 34)","(_id, 1463)","(storyId, 35::e6011c00bab4f99b8486c2833194df41::1623456380118)","(featureType, 1)","(timestamp, 1626288016892)","(videoTrackUrl, None)","(remoteSequenceMax, None)","(numPrefetchedBytes, 0)"
"(PID, com.snapchat.android)","(DN, simple_db_helper.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.snapchat.android/databases/simple_db_helper.db)","(TN, DiscoverFeedStory)","(RL, 35)","(_id, 1464)","(storyId, 35::1e8dff664ca5ef0309bdbb42e45cb7ec::1626280958204)","(featureType, 1)","(timestamp, 1626288016893)","(videoTrackUrl, None)","(remoteSequenceMax, None)","(numPrefetchedBytes, 0)"
"(PID, com.snapchat.android)","(DN, simple_db_helper.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.snapchat.android/databases/simple_db_helper.db)","(TN, DiscoverFeedStory)","(RL, 36)","(_id, 1465)","(storyId, 35::0da4ceb46c68f603fa62da05e7e87676::1624112403960)","(featureType, 1)","(timestamp, 1626288016894)","(videoTrackUrl, None)","(remoteSequenceMax, None)","(numPrefetchedBytes, 0)"
"(PID, com.snapchat.android)","(DN, simple_db_helper.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.snapchat.android/databases/simple_db_helper.db)","(TN, DiscoverFeedStory)","(RL, 37)","(_id, 1466)","(storyId, 35::d52606abad024d7f1e4cb7d121d85ac5::1625790544646)","(featureType, 1)","(timestamp, 1626288016895)","(videoTrackUrl, None)","(remoteSequenceMax, None)","(numPrefetchedBytes, 0)"
"(PID, com.snapchat.android)","(DN, simple_db_helper.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.snapchat.android/databases/simple_db_helper.db)","(TN, DiscoverFeedStory)","(RL, 38)","(_id, 1467)","(storyId, 35::bc335e1dccaf5dc15c18b92159491d74::1623404801493)","(featureType, 1)","(timestamp, 1626288016896)","(videoTrackUrl, None)","(remoteSequenceMax, None)","(numPrefetchedBytes, 0)"
"(PID, com.snapchat.android)","(DN, simple_db_helper.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.snapchat.android/databases/simple_db_helper.db)","(TN, DiscoverFeedStory)","(RL, 39)","(_id, 1468)","(storyId, 35::e00f365d9acbd923b5dbb4aa0ca3bf19::1619821306468)","(featureType, 1)","(timestamp, 1626288016899)","(videoTrackUrl, None)","(remoteSequenceMax, None)","(numPrefetchedBytes, 0)"
"(PID, com.snapchat.android)","(DN, simple_db_helper.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.snapchat.android/databases/simple_db_helper.db)","(TN, DiscoverFeedStory)","(RL, 40)","(_id, 1469)","(storyId, 35::7c08095e534ef5fa9d3d6c701e35eacf::1625611503285)","(featureType, 1)","(timestamp, 1626288016900)","(videoTrackUrl, None)","(remoteSequenceMax, None)","(numPrefetchedBytes, 0)"
"(PID, com.snapchat.android)","(DN, simple_db_helper.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.snapchat.android/databases/simple_db_helper.db)","(TN, DiscoverFeedStory)","(RL, 41)","(_id, 1470)","(storyId, 35::8900be906c83d9bb47d9afe689275ca5::1624198232176)","(featureType, 1)","(timestamp, 1626288016902)","(videoTrackUrl, None)","(remoteSequenceMax, None)","(numPrefetchedBytes, 0)"
"(PID, com.snapchat.android)","(DN, simple_db_helper.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.snapchat.android/databases/simple_db_helper.db)","(TN, DiscoverFeedStory)","(RL, 42)","(_id, 1471)","(storyId, 35::d903b1b5a6d16059900fd673583afc24::1626043140219)","(featureType, 1)","(timestamp, 1626288016903)","(videoTrackUrl, None)","(remoteSequenceMax, None)","(numPrefetchedBytes, 0)"
"(PID, com.snapchat.android)","(DN, simple_db_helper.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.snapchat.android/databases/simple_db_helper.db)","(TN, DiscoverFeedStory)","(RL, 43)","(_id, 1472)","(storyId, 35::97f552ce33294e7c7f2cc7ed5d2a0e18::1623680922171)","(featureType, 1)","(timestamp, 1626288016905)","(videoTrackUrl, None)","(remoteSequenceMax, None)","(numPrefetchedBytes, 0)"
"(PID, com.snapchat.android)","(DN, simple_db_helper.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.snapchat.android/databases/simple_db_helper.db)","(TN, DiscoverFeedStory)","(RL, 44)","(_id, 1473)","(storyId, 35::e1e6774302fd82ffb4afc9e29138b5f0::1623091768402)","(featureType, 1)","(timestamp, 1626288016907)","(videoTrackUrl, None)","(remoteSequenceMax, None)","(numPrefetchedBytes, 0)"
"(PID, com.snapchat.android)","(DN, simple_db_helper.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.snapchat.android/databases/simple_db_helper.db)","(TN, DiscoverFeedStory)","(RL, 45)","(_id, 1474)","(storyId, 35::4b33fcdfa7b94207b45cb65b103e4f20::1626286365357)","(featureType, 1)","(timestamp, 1626288016908)","(videoTrackUrl, None)","(remoteSequenceMax, None)","(numPrefetchedBytes, 0)"
"(PID, com.snapchat.android)","(DN, simple_db_helper.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.snapchat.android/databases/simple_db_helper.db)","(TN, DiscoverFeedStory)","(RL, 46)","(_id, 1475)","(storyId, 35::144fcbd737babdde291218c0ad579f29::1625871293835)","(featureType, 1)","(timestamp, 1626288016910)","(videoTrackUrl, None)","(remoteSequenceMax, None)","(numPrefetchedBytes, 0)"
"(PID, com.snapchat.android)","(DN, simple_db_helper.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.snapchat.android/databases/simple_db_helper.db)","(TN, DiscoverFeedStory)","(RL, 47)","(_id, 1476)","(storyId, 35::5bef1a18b78b8758865b36a4ac2f94aa::1624664167629)","(featureType, 1)","(timestamp, 1626288016911)","(videoTrackUrl, None)","(remoteSequenceMax, None)","(numPrefetchedBytes, 0)"
"(PID, com.snapchat.android)","(DN, simple_db_helper.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.snapchat.android/databases/simple_db_helper.db)","(TN, DiscoverFeedStory)","(RL, 48)","(_id, 1477)","(storyId, 35::bc5dd1ec7a261b83fea6bcde90463a64::1624412916218)","(featureType, 1)","(timestamp, 1626288016913)","(videoTrackUrl, None)","(remoteSequenceMax, None)","(numPrefetchedBytes, 0)"
"(PID, com.snapchat.android)","(DN, simple_db_helper.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.snapchat.android/databases/simple_db_helper.db)","(TN, DiscoverFeedStory)","(RL, 49)","(_id, 1478)","(storyId, 35::32b52e0e36aca8bb39f8dad0335976b5::1623668755010)","(featureType, 1)","(timestamp, 1626288016914)","(videoTrackUrl, None)","(remoteSequenceMax, None)","(numPrefetchedBytes, 0)"
"(PID, com.snapchat.android)","(DN, simple_db_helper.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.snapchat.android/databases/simple_db_helper.db)","(TN, DiscoverFeedStory)","(RL, 50)","(_id, 1479)","(storyId, 35::93f74049a27b4cae61d017d000edca87::1626006272753)","(featureType, 1)","(timestamp, 1626288016916)","(videoTrackUrl, None)","(remoteSequenceMax, None)","(numPrefetchedBytes, 0)"
"(PID, com.snapchat.android)","(DN, simple_db_helper.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.snapchat.android/databases/simple_db_helper.db)","(TN, DiscoverFeedStory)","(RL, 51)","(_id, 1480)","(storyId, 35::1da5fef73ac9b7bdb17bd6d82c70fa0c::1622811574818)","(featureType, 1)","(timestamp, 1626288016918)","(videoTrackUrl, None)","(remoteSequenceMax, None)","(numPrefetchedBytes, 0)"
"(PID, com.snapchat.android)","(DN, simple_db_helper.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.snapchat.android/databases/simple_db_helper.db)","(TN, DiscoverFeedStory)","(RL, 52)","(_id, 1481)","(storyId, 35::9c2a4ef94a6cac3be120023625cf0add::1623510984277)","(featureType, 1)","(timestamp, 1626288016919)","(videoTrackUrl, None)","(remoteSequenceMax, None)","(numPrefetchedBytes, 0)"
