Package Name,Original Database Name,Original Path of Database,Table Name,Line ID,_id,table_name,name,type_name,default_value,is_nullable,is_primary,is_autoincrement,is_deleted,is_added,foreign_table,foreign_column,on_foreign_key_update,on_foreign_key_delete
"(Package Name, com.facebook.orca)","(Original Database Name, threads_db2)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.facebook.orca/databases/threads_db2)","(Table Name, sqliteproc_schema)","(Line ID, 106)","(_id, 400)","(table_name, montage_message_poll)","(name, bound_rotation)","(type_name, REAL)",,"(is_nullable, 1)","(is_primary, 0)","(is_autoincrement, 0)","(is_deleted, 0)","(is_added, 0)",,,,
"(Package Name, com.facebook.orca)","(Original Database Name, threads_db2)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.facebook.orca/databases/threads_db2)","(Table Name, sqliteproc_schema)","(Line ID, 107)","(_id, 401)","(table_name, montage_message_poll)","(name, viewer_vote_index)","(type_name, INTEGER)",,"(is_nullable, 1)","(is_primary, 0)","(is_autoincrement, 0)","(is_deleted, 0)","(is_added, 0)",,,,
"(Package Name, com.facebook.orca)","(Original Database Name, threads_db2)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.facebook.orca/databases/threads_db2)","(Table Name, sqliteproc_schema)","(Line ID, 108)","(_id, 402)","(table_name, montage_message_poll_options)","(name, _id)","(type_name, INTEGER)",,"(is_nullable, 0)","(is_primary, 1)","(is_autoincrement, 1)","(is_deleted, 0)","(is_added, 0)",,,,
"(Package Name, com.facebook.orca)","(Original Database Name, threads_db2)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.facebook.orca/databases/threads_db2)","(Table Name, sqliteproc_schema)","(Line ID, 109)","(_id, 403)","(table_name, montage_message_poll_options)","(name, poll_id)","(type_name, TEXT)",,"(is_nullable, 1)","(is_primary, 0)","(is_autoincrement, 0)","(is_deleted, 0)","(is_added, 0)","(foreign_table, montage_message_poll)","(foreign_column, poll_id)","(on_foreign_key_update, NO ACTION)","(on_foreign_key_delete, CASCADE)"
"(Package Name, com.facebook.orca)","(Original Database Name, threads_db2)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.facebook.orca/databases/threads_db2)","(Table Name, sqliteproc_schema)","(Line ID, 110)","(_id, 404)","(table_name, montage_message_poll_options)","(name, option_index)","(type_name, INTEGER)",,"(is_nullable, 1)","(is_primary, 0)","(is_autoincrement, 0)","(is_deleted, 0)","(is_added, 0)",,,,
"(Package Name, com.facebook.orca)","(Original Database Name, threads_db2)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.facebook.orca/databases/threads_db2)","(Table Name, sqliteproc_schema)","(Line ID, 111)","(_id, 405)","(table_name, montage_message_poll_options)","(name, option_text)","(type_name, TEXT)",,"(is_nullable, 1)","(is_primary, 0)","(is_autoincrement, 0)","(is_deleted, 0)","(is_added, 0)",,,,
"(Package Name, com.facebook.orca)","(Original Database Name, threads_db2)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.facebook.orca/databases/threads_db2)","(Table Name, sqliteproc_schema)","(Line ID, 112)","(_id, 406)","(table_name, montage_message_poll_options)","(name, vote_count)","(type_name, INTEGER)",,"(is_nullable, 1)","(is_primary, 0)","(is_autoincrement, 0)","(is_deleted, 0)","(is_added, 0)",,,,
"(Package Name, com.facebook.orca)","(Original Database Name, threads_db2)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.facebook.orca/databases/threads_db2)","(Table Name, sqliteproc_schema)","(Line ID, 113)","(_id, 407)","(table_name, montage_message_interactive_overlays)","(name, _id)","(type_name, INTEGER)",,"(is_nullable, 0)","(is_primary, 1)","(is_autoincrement, 1)","(is_deleted, 0)","(is_added, 0)",,,,
"(Package Name, com.facebook.orca)","(Original Database Name, threads_db2)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.facebook.orca/databases/threads_db2)","(Table Name, sqliteproc_schema)","(Line ID, 114)","(_id, 408)","(table_name, montage_message_interactive_overlays)","(name, msg_id)","(type_name, TEXT)",,"(is_nullable, 1)","(is_primary, 0)","(is_autoincrement, 0)","(is_deleted, 0)","(is_added, 0)","(foreign_table, messages)","(foreign_column, msg_id)","(on_foreign_key_update, NO ACTION)","(on_foreign_key_delete, CASCADE)"
"(Package Name, com.facebook.orca)","(Original Database Name, threads_db2)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.facebook.orca/databases/threads_db2)","(Table Name, sqliteproc_schema)","(Line ID, 115)","(_id, 409)","(table_name, montage_message_interactive_overlays)","(name, overlay_type)","(type_name, TEXT)",,"(is_nullable, 1)","(is_primary, 0)","(is_autoincrement, 0)","(is_deleted, 0)","(is_added, 0)",,,,
"(Package Name, com.facebook.orca)","(Original Database Name, threads_db2)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.facebook.orca/databases/threads_db2)","(Table Name, sqliteproc_schema)","(Line ID, 116)","(_id, 410)","(table_name, montage_message_interactive_overlays)","(name, overlay_data)","(type_name, TEXT)",,"(is_nullable, 1)","(is_primary, 0)","(is_autoincrement, 0)","(is_deleted, 0)","(is_added, 0)",,,,
"(Package Name, com.facebook.orca)","(Original Database Name, threads_db2)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.facebook.orca/databases/threads_db2)","(Table Name, sqliteproc_schema)","(Line ID, 117)","(_id, 411)","(table_name, thread_themes)","(name, _id)","(type_name, INTEGER)",,"(is_nullable, 0)","(is_primary, 1)","(is_autoincrement, 1)","(is_deleted, 0)","(is_added, 0)",,,,
"(Package Name, com.facebook.orca)","(Original Database Name, threads_db2)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.facebook.orca/databases/threads_db2)","(Table Name, sqliteproc_schema)","(Line ID, 118)","(_id, 412)","(table_name, thread_themes)","(name, id)","(type_name, INTEGER)",,"(is_nullable, 1)","(is_primary, 0)","(is_autoincrement, 0)","(is_deleted, 0)","(is_added, 0)",,,,
"(Package Name, com.facebook.orca)","(Original Database Name, threads_db2)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.facebook.orca/databases/threads_db2)","(Table Name, sqliteproc_schema)","(Line ID, 119)","(_id, 413)","(table_name, thread_themes)","(name, large_background_uri)","(type_name, TEXT)",,"(is_nullable, 1)","(is_primary, 0)","(is_autoincrement, 0)","(is_deleted, 0)","(is_added, 0)",,,,
"(Package Name, com.facebook.orca)","(Original Database Name, threads_db2)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.facebook.orca/databases/threads_db2)","(Table Name, sqliteproc_schema)","(Line ID, 120)","(_id, 414)","(table_name, thread_themes)","(name, small_icon_asset_uri)","(type_name, TEXT)",,"(is_nullable, 1)","(is_primary, 0)","(is_autoincrement, 0)","(is_deleted, 0)","(is_added, 0)",,,,
"(Package Name, com.facebook.orca)","(Original Database Name, threads_db2)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.facebook.orca/databases/threads_db2)","(Table Name, sqliteproc_schema)","(Line ID, 121)","(_id, 415)","(table_name, thread_themes)","(name, large_icon_asset_uri)","(type_name, TEXT)",,"(is_nullable, 1)","(is_primary, 0)","(is_autoincrement, 0)","(is_deleted, 0)","(is_added, 0)",,,,
"(Package Name, com.facebook.orca)","(Original Database Name, threads_db2)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.facebook.orca/databases/threads_db2)","(Table Name, sqliteproc_schema)","(Line ID, 122)","(_id, 416)","(table_name, thread_themes)","(name, view_mode)","(type_name, TEXT)",,"(is_nullable, 1)","(is_primary, 0)","(is_autoincrement, 0)","(is_deleted, 0)","(is_added, 0)",,,,
"(Package Name, com.facebook.orca)","(Original Database Name, threads_db2)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.facebook.orca/databases/threads_db2)","(Table Name, sqliteproc_schema)","(Line ID, 123)","(_id, 417)","(table_name, thread_themes)","(name, reaction_asset_ids)","(type_name, INTEGER)",,"(is_nullable, 1)","(is_primary, 0)","(is_autoincrement, 0)","(is_deleted, 0)","(is_added, 0)",,,,
"(Package Name, com.facebook.orca)","(Original Database Name, threads_db2)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.facebook.orca/databases/threads_db2)","(Table Name, sqliteproc_schema)","(Line ID, 124)","(_id, 418)","(table_name, thread_themes)","(name, reaction_emojis)","(type_name, TEXT)",,"(is_nullable, 1)","(is_primary, 0)","(is_autoincrement, 0)","(is_deleted, 0)","(is_added, 0)",,,,
"(Package Name, com.facebook.orca)","(Original Database Name, threads_db2)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.facebook.orca/databases/threads_db2)","(Table Name, sqliteproc_schema)","(Line ID, 125)","(_id, 419)","(table_name, thread_themes)","(name, reaction_kf_uris)","(type_name, TEXT)",,"(is_nullable, 1)","(is_primary, 0)","(is_autoincrement, 0)","(is_deleted, 0)","(is_added, 0)",,,,
"(Package Name, com.facebook.orca)","(Original Database Name, threads_db2)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.facebook.orca/databases/threads_db2)","(Table Name, sqliteproc_schema)","(Line ID, 126)","(_id, 420)","(table_name, thread_themes)","(name, small_reaction_static_uris)","(type_name, TEXT)",,"(is_nullable, 1)","(is_primary, 0)","(is_autoincrement, 0)","(is_deleted, 0)","(is_added, 0)",,,,
"(Package Name, com.facebook.orca)","(Original Database Name, threads_db2)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.facebook.orca/databases/threads_db2)","(Table Name, sqliteproc_schema)","(Line ID, 127)","(_id, 421)","(table_name, thread_themes)","(name, background_gradient_colors)","(type_name, TEXT)",,"(is_nullable, 1)","(is_primary, 0)","(is_autoincrement, 0)","(is_deleted, 0)","(is_added, 1)",,,,
"(Package Name, com.facebook.orca)","(Original Database Name, threads_db2)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.facebook.orca/databases/threads_db2)","(Table Name, sqliteproc_schema)","(Line ID, 128)","(_id, 422)","(table_name, thread_themes)","(name, title_bar_background_color)","(type_name, INTEGER)","(default_value, 0)","(is_nullable, 1)","(is_primary, 0)","(is_autoincrement, 0)","(is_deleted, 0)","(is_added, 1)",,,,
"(Package Name, com.facebook.orca)","(Original Database Name, threads_db2)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.facebook.orca/databases/threads_db2)","(Table Name, sqliteproc_schema)","(Line ID, 129)","(_id, 423)","(table_name, thread_themes)","(name, title_bar_attribution_color)","(type_name, INTEGER)","(default_value, 0)","(is_nullable, 1)","(is_primary, 0)","(is_autoincrement, 0)","(is_deleted, 0)","(is_added, 1)",,,,
"(Package Name, com.facebook.orca)","(Original Database Name, threads_db2)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.facebook.orca/databases/threads_db2)","(Table Name, sqliteproc_schema)","(Line ID, 130)","(_id, 424)","(table_name, thread_themes)","(name, composer_background_color)","(type_name, INTEGER)","(default_value, 0)","(is_nullable, 1)","(is_primary, 0)","(is_autoincrement, 0)","(is_deleted, 0)","(is_added, 1)",,,,
"(Package Name, com.facebook.orca)","(Original Database Name, threads_db2)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.facebook.orca/databases/threads_db2)","(Table Name, sqliteproc_schema)","(Line ID, 131)","(_id, 425)","(table_name, thread_themes)","(name, inbound_message_gradient_colors)","(type_name, TEXT)",,"(is_nullable, 1)","(is_primary, 0)","(is_autoincrement, 0)","(is_deleted, 0)","(is_added, 1)",,,,
"(Package Name, com.facebook.orca)","(Original Database Name, threads_db2)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.facebook.orca/databases/threads_db2)","(Table Name, sqliteproc_schema)","(Line ID, 132)","(_id, 426)","(table_name, thread_themes)","(name, inbound_message_border_color)","(type_name, INTEGER)","(default_value, 0)","(is_nullable, 1)","(is_primary, 0)","(is_autoincrement, 0)","(is_deleted, 0)","(is_added, 1)",,,,
"(Package Name, com.facebook.orca)","(Original Database Name, threads_db2)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.facebook.orca/databases/threads_db2)","(Table Name, sqliteproc_schema)","(Line ID, 133)","(_id, 427)","(table_name, thread_themes)","(name, inbound_message_border_width)","(type_name, INTEGER)","(default_value, 0)","(is_nullable, 1)","(is_primary, 0)","(is_autoincrement, 0)","(is_deleted, 0)","(is_added, 1)",,,,
"(Package Name, com.facebook.orca)","(Original Database Name, threads_db2)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.facebook.orca/databases/threads_db2)","(Table Name, sqliteproc_schema)","(Line ID, 134)","(_id, 428)","(table_name, thread_themes)","(name, inbound_message_large_corner_radius)","(type_name, INTEGER)","(default_value, -1)","(is_nullable, 1)","(is_primary, 0)","(is_autoincrement, 0)","(is_deleted, 0)","(is_added, 1)",,,,
"(Package Name, com.facebook.orca)","(Original Database Name, threads_db2)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.facebook.orca/databases/threads_db2)","(Table Name, sqliteproc_schema)","(Line ID, 135)","(_id, 429)","(table_name, thread_themes)","(name, inbound_message_small_corner_radius)","(type_name, INTEGER)","(default_value, -1)","(is_nullable, 1)","(is_primary, 0)","(is_autoincrement, 0)","(is_deleted, 0)","(is_added, 1)",,,,
"(Package Name, com.facebook.orca)","(Original Database Name, threads_db2)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.facebook.orca/databases/threads_db2)","(Table Name, sqliteproc_schema)","(Line ID, 136)","(_id, 430)","(table_name, thread_themes)","(name, inbound_message_text_color)","(type_name, INTEGER)","(default_value, 0)","(is_nullable, 1)","(is_primary, 0)","(is_autoincrement, 0)","(is_deleted, 0)","(is_added, 1)",,,,
"(Package Name, com.facebook.orca)","(Original Database Name, threads_db2)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.facebook.orca/databases/threads_db2)","(Table Name, sqliteproc_schema)","(Line ID, 137)","(_id, 431)","(table_name, thread_themes)","(name, message_border_color)","(type_name, INTEGER)","(default_value, 0)","(is_nullable, 1)","(is_primary, 0)","(is_autoincrement, 0)","(is_deleted, 0)","(is_added, 1)",,,,
"(Package Name, com.facebook.orca)","(Original Database Name, threads_db2)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.facebook.orca/databases/threads_db2)","(Table Name, sqliteproc_schema)","(Line ID, 138)","(_id, 432)","(table_name, thread_themes)","(name, message_border_width)","(type_name, INTEGER)","(default_value, 0)","(is_nullable, 1)","(is_primary, 0)","(is_autoincrement, 0)","(is_deleted, 0)","(is_added, 1)",,,,
"(Package Name, com.facebook.orca)","(Original Database Name, threads_db2)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.facebook.orca/databases/threads_db2)","(Table Name, sqliteproc_schema)","(Line ID, 139)","(_id, 433)","(table_name, thread_themes)","(name, message_large_corner_radius)","(type_name, INTEGER)","(default_value, -1)","(is_nullable, 1)","(is_primary, 0)","(is_autoincrement, 0)","(is_deleted, 0)","(is_added, 1)",,,,
"(Package Name, com.facebook.orca)","(Original Database Name, threads_db2)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.facebook.orca/databases/threads_db2)","(Table Name, sqliteproc_schema)","(Line ID, 140)","(_id, 434)","(table_name, thread_themes)","(name, message_small_corner_radius)","(type_name, INTEGER)","(default_value, -1)","(is_nullable, 1)","(is_primary, 0)","(is_autoincrement, 0)","(is_deleted, 0)","(is_added, 1)",,,,
"(Package Name, com.facebook.orca)","(Original Database Name, threads_db2)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.facebook.orca/databases/threads_db2)","(Table Name, sqliteproc_schema)","(Line ID, 141)","(_id, 435)","(table_name, thread_themes)","(name, message_text_color)","(type_name, INTEGER)","(default_value, 0)","(is_nullable, 1)","(is_primary, 0)","(is_autoincrement, 0)","(is_deleted, 0)","(is_added, 1)",,,,
"(Package Name, com.facebook.orca)","(Original Database Name, threads_db2)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.facebook.orca/databases/threads_db2)","(Table Name, sqliteproc_schema)","(Line ID, 142)","(_id, 436)","(table_name, thread_themes)","(name, fallback_color)","(type_name, INTEGER)","(default_value, 0)","(is_nullable, 1)","(is_primary, 0)","(is_autoincrement, 0)","(is_deleted, 0)","(is_added, 1)",,,,
"(Package Name, com.facebook.orca)","(Original Database Name, threads_db2)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.facebook.orca/databases/threads_db2)","(Table Name, sqliteproc_schema)","(Line ID, 143)","(_id, 437)","(table_name, thread_themes)","(name, gradient_colors)","(type_name, TEXT)",,"(is_nullable, 1)","(is_primary, 0)","(is_autoincrement, 0)","(is_deleted, 0)","(is_added, 1)",,,,
"(Package Name, com.facebook.orca)","(Original Database Name, threads_db2)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.facebook.orca/databases/threads_db2)","(Table Name, sqliteproc_schema)","(Line ID, 144)","(_id, 438)","(table_name, thread_themes)","(name, accessibility_label)","(type_name, TEXT)",,"(is_nullable, 1)","(is_primary, 0)","(is_autoincrement, 0)","(is_deleted, 0)","(is_added, 1)",,,,
"(Package Name, com.facebook.orca)","(Original Database Name, threads_db2)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.facebook.orca/databases/threads_db2)","(Table Name, sqliteproc_schema)","(Line ID, 145)","(_id, 439)","(table_name, thread_themes)","(name, title_bar_text_color)","(type_name, INTEGER)","(default_value, 0)","(is_nullable, 1)","(is_primary, 0)","(is_autoincrement, 0)","(is_deleted, 0)","(is_added, 1)",,,,
"(Package Name, com.facebook.orca)","(Original Database Name, threads_db2)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.facebook.orca/databases/threads_db2)","(Table Name, sqliteproc_schema)","(Line ID, 146)","(_id, 440)","(table_name, thread_themes)","(name, title_bar_button_tint_color)","(type_name, INTEGER)","(default_value, 0)","(is_nullable, 1)","(is_primary, 0)","(is_autoincrement, 0)","(is_deleted, 0)","(is_added, 1)",,,,
"(Package Name, com.facebook.orca)","(Original Database Name, threads_db2)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.facebook.orca/databases/threads_db2)","(Table Name, sqliteproc_schema)","(Line ID, 147)","(_id, 441)","(table_name, thread_themes)","(name, composer_input_background_color)","(type_name, INTEGER)","(default_value, 0)","(is_nullable, 1)","(is_primary, 0)","(is_autoincrement, 0)","(is_deleted, 0)","(is_added, 1)",,,,
"(Package Name, com.facebook.orca)","(Original Database Name, threads_db2)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.facebook.orca/databases/threads_db2)","(Table Name, sqliteproc_schema)","(Line ID, 148)","(_id, 442)","(table_name, thread_themes)","(name, composer_input_placeholder_color)","(type_name, INTEGER)","(default_value, 0)","(is_nullable, 1)","(is_primary, 0)","(is_autoincrement, 0)","(is_deleted, 0)","(is_added, 1)",,,,
"(Package Name, com.facebook.orca)","(Original Database Name, threads_db2)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.facebook.orca/databases/threads_db2)","(Table Name, sqliteproc_schema)","(Line ID, 149)","(_id, 443)","(table_name, thread_themes)","(name, composer_input_border_color)","(type_name, INTEGER)","(default_value, 0)","(is_nullable, 1)","(is_primary, 0)","(is_autoincrement, 0)","(is_deleted, 0)","(is_added, 1)",,,,
"(Package Name, com.facebook.orca)","(Original Database Name, threads_db2)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.facebook.orca/databases/threads_db2)","(Table Name, sqliteproc_schema)","(Line ID, 150)","(_id, 444)","(table_name, thread_themes)","(name, composer_input_border_width)","(type_name, INTEGER)","(default_value, 0)","(is_nullable, 1)","(is_primary, 0)","(is_autoincrement, 0)","(is_deleted, 0)","(is_added, 1)",,,,
"(Package Name, com.facebook.orca)","(Original Database Name, threads_db2)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.facebook.orca/databases/threads_db2)","(Table Name, sqliteproc_schema)","(Line ID, 151)","(_id, 445)","(table_name, thread_themes)","(name, composer_tint_color)","(type_name, INTEGER)","(default_value, 0)","(is_nullable, 1)","(is_primary, 0)","(is_autoincrement, 0)","(is_deleted, 0)","(is_added, 1)",,,,
"(Package Name, com.facebook.orca)","(Original Database Name, threads_db2)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.facebook.orca/databases/threads_db2)","(Table Name, sqliteproc_schema)","(Line ID, 152)","(_id, 446)","(table_name, thread_themes)","(name, composer_unselected_tint_color)","(type_name, INTEGER)","(default_value, 0)","(is_nullable, 1)","(is_primary, 0)","(is_autoincrement, 0)","(is_deleted, 0)","(is_added, 1)",,,,
"(Package Name, com.facebook.orca)","(Original Database Name, threads_db2)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.facebook.orca/databases/threads_db2)","(Table Name, sqliteproc_schema)","(Line ID, 153)","(_id, 447)","(table_name, thread_themes)","(name, delivery_receipt_color)","(type_name, INTEGER)","(default_value, 0)","(is_nullable, 1)","(is_primary, 0)","(is_autoincrement, 0)","(is_deleted, 0)","(is_added, 1)",,,,
"(Package Name, com.facebook.orca)","(Original Database Name, threads_db2)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.facebook.orca/databases/threads_db2)","(Table Name, sqliteproc_schema)","(Line ID, 154)","(_id, 448)","(table_name, thread_themes)","(name, tertiary_text_color)","(type_name, INTEGER)","(default_value, 0)","(is_nullable, 1)","(is_primary, 0)","(is_autoincrement, 0)","(is_deleted, 0)","(is_added, 1)",,,,
"(Package Name, com.facebook.orca)","(Original Database Name, threads_db2)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.facebook.orca/databases/threads_db2)","(Table Name, sqliteproc_schema)","(Line ID, 155)","(_id, 449)","(table_name, thread_themes)","(name, normal_theme_id)","(type_name, INTEGER)","(default_value, 0)","(is_nullable, 1)","(is_primary, 0)","(is_autoincrement, 0)","(is_deleted, 0)","(is_added, 1)",,,,
"(Package Name, com.facebook.orca)","(Original Database Name, threads_db2)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.facebook.orca/databases/threads_db2)","(Table Name, sqliteproc_schema)","(Line ID, 156)","(_id, 450)","(table_name, thread_themes)","(name, app_color_mode)","(type_name, TEXT)",,"(is_nullable, 1)","(is_primary, 0)","(is_autoincrement, 0)","(is_deleted, 0)","(is_added, 1)",,,,
"(Package Name, com.facebook.orca)","(Original Database Name, threads_db2)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.facebook.orca/databases/threads_db2)","(Table Name, sqliteproc_schema)","(Line ID, 157)","(_id, 451)","(table_name, thread_themes)","(name, hot_like_color)","(type_name, INTEGER)","(default_value, 0)","(is_nullable, 1)","(is_primary, 0)","(is_autoincrement, 0)","(is_deleted, 0)","(is_added, 1)",,,,
"(Package Name, com.facebook.orca)","(Original Database Name, threads_db2)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.facebook.orca/databases/threads_db2)","(Table Name, sqliteproc_schema)","(Line ID, 158)","(_id, 452)","(table_name, thread_themes)","(name, primary_button_background_color)","(type_name, INTEGER)","(default_value, 0)","(is_nullable, 1)","(is_primary, 0)","(is_autoincrement, 0)","(is_deleted, 0)","(is_added, 1)",,,,
"(Package Name, com.facebook.orca)","(Original Database Name, threads_db2)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.facebook.orca/databases/threads_db2)","(Table Name, sqliteproc_schema)","(Line ID, 159)","(_id, 453)","(table_name, thread_themes)","(name, voice_record_soundwave_color)","(type_name, INTEGER)","(default_value, 0)","(is_nullable, 1)","(is_primary, 0)","(is_autoincrement, 0)","(is_deleted, 0)","(is_added, 1)",,,,
"(Package Name, com.facebook.orca)","(Original Database Name, threads_db2)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.facebook.orca/databases/threads_db2)","(Table Name, sqliteproc_schema)","(Line ID, 160)","(_id, 454)","(table_name, thread_themes)","(name, reaction_pill_background_color)","(type_name, INTEGER)","(default_value, 0)","(is_nullable, 1)","(is_primary, 0)","(is_autoincrement, 0)","(is_deleted, 0)","(is_added, 1)",,,,
"(Package Name, com.facebook.orca)","(Original Database Name, threads_db2)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.facebook.orca/databases/threads_db2)","(Table Name, sqliteproc_schema)","(Line ID, 161)","(_id, 455)","(table_name, virtual_folders)","(name, _id)","(type_name, INTEGER)",,"(is_nullable, 0)","(is_primary, 1)","(is_autoincrement, 1)","(is_deleted, 0)","(is_added, 0)",,,,
"(Package Name, com.facebook.orca)","(Original Database Name, threads_db2)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.facebook.orca/databases/threads_db2)","(Table Name, sqliteproc_schema)","(Line ID, 162)","(_id, 456)","(table_name, virtual_folders)","(name, virtual_folder)","(type_name, TEXT)",,"(is_nullable, 1)","(is_primary, 0)","(is_autoincrement, 0)","(is_deleted, 0)","(is_added, 0)",,,,
"(Package Name, com.facebook.orca)","(Original Database Name, threads_db2)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.facebook.orca/databases/threads_db2)","(Table Name, sqliteproc_schema)","(Line ID, 163)","(_id, 457)","(table_name, virtual_folders)","(name, thread_key)","(type_name, TEXT)",,"(is_nullable, 1)","(is_primary, 0)","(is_autoincrement, 0)","(is_deleted, 0)","(is_added, 0)",,,,
"(Package Name, com.facebook.orca)","(Original Database Name, threads_db2)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.facebook.orca/databases/threads_db2)","(Table Name, sqliteproc_schema)","(Line ID, 164)","(_id, 458)","(table_name, virtual_folders)","(name, timestamp_ms)","(type_name, INTEGER)",,"(is_nullable, 1)","(is_primary, 0)","(is_autoincrement, 0)","(is_deleted, 0)","(is_added, 0)",,,,
"(Package Name, com.facebook.orca)","(Original Database Name, threads_db2)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.facebook.orca/databases/threads_db2)","(Table Name, sqliteproc_schema)","(Line ID, 165)","(_id, 459)","(table_name, community)","(name, _id)","(type_name, INTEGER)",,"(is_nullable, 0)","(is_primary, 1)","(is_autoincrement, 1)","(is_deleted, 0)","(is_added, 0)",,,,
"(Package Name, com.facebook.orca)","(Original Database Name, threads_db2)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.facebook.orca/databases/threads_db2)","(Table Name, sqliteproc_schema)","(Line ID, 166)","(_id, 460)","(table_name, community)","(name, community_id)","(type_name, TEXT)",,"(is_nullable, 1)","(is_primary, 0)","(is_autoincrement, 0)","(is_deleted, 0)","(is_added, 0)",,,,
