PID,DN,DP,TN,RL,key,last_modified_time,pending_delete,size
"(PID, com.google.android.apps.photos)","(DN, disk_cache)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.apps.photos/databases/disk_cache)","(TN, journal)","(RL, 75)","(key, 6c7b311dbc4228e2b6c2dd33e7d58d40c41d309da81fbd57b089b85ccdf9559f)","(last_modified_time, 1625719065190)","(pending_delete, 0)","(size, 1586)"
"(PID, com.google.android.apps.photos)","(DN, disk_cache)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.apps.photos/databases/disk_cache)","(TN, journal)","(RL, 76)","(key, 366e74551eca91bbad8776cc70193b2eb8ccad80554e1e9354844b2d3e7c7ece)","(last_modified_time, 1625719065190)","(pending_delete, 0)","(size, 1453)"
"(PID, com.google.android.apps.photos)","(DN, disk_cache)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.apps.photos/databases/disk_cache)","(TN, journal)","(RL, 77)","(key, f13adbde83ef1968d8a9258618e06deaeb496deb3831e71cac0096faea46d09b)","(last_modified_time, 1625719065190)","(pending_delete, 0)","(size, 1491)"
"(PID, com.google.android.apps.photos)","(DN, disk_cache)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.apps.photos/databases/disk_cache)","(TN, journal)","(RL, 78)","(key, 4cf6e7c0264e1e13815fef5365b6e07094294341696d206a82afe3d79e4c2483)","(last_modified_time, 1625719065190)","(pending_delete, 0)","(size, 1401)"
"(PID, com.google.android.apps.photos)","(DN, disk_cache)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.apps.photos/databases/disk_cache)","(TN, journal)","(RL, 79)","(key, 2b66ee5817136ef96e03ce1113f00d34c555942c3d65f2a6337da01f671fd6cb)","(last_modified_time, 1625719065190)","(pending_delete, 0)","(size, 1449)"
"(PID, com.google.android.apps.photos)","(DN, disk_cache)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.apps.photos/databases/disk_cache)","(TN, journal)","(RL, 80)","(key, 56d7ebe4ac94b28a7cc20a305cacbd1726878c531c53c39b58f89b1056a48b2d)","(last_modified_time, 1625719065190)","(pending_delete, 0)","(size, 1379)"
"(PID, com.google.android.apps.photos)","(DN, disk_cache)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.apps.photos/databases/disk_cache)","(TN, journal)","(RL, 81)","(key, 66c3bd614290195c5b1f1e266b623b7294966e1ded0dbe2f19ecea745b3bf147)","(last_modified_time, 1625719066274)","(pending_delete, 0)","(size, 16505)"
"(PID, com.google.android.apps.photos)","(DN, disk_cache)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.apps.photos/databases/disk_cache)","(TN, journal)","(RL, 82)","(key, 0b7caf513cfc399aec6a5782979f4e552ddbf9e9aadd97a8bfd20051ca04841f)","(last_modified_time, 1625719066274)","(pending_delete, 0)","(size, 10517)"
"(PID, com.google.android.apps.photos)","(DN, disk_cache)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.apps.photos/databases/disk_cache)","(TN, journal)","(RL, 83)","(key, ab23b44a9551e09f09d1a135a5db4fdfa7957bfa9babc2e4fd71e0070cb60cd0)","(last_modified_time, 1625719066274)","(pending_delete, 0)","(size, 11597)"
"(PID, com.google.android.apps.photos)","(DN, disk_cache)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.apps.photos/databases/disk_cache)","(TN, journal)","(RL, 84)","(key, ad32bf98c80d68b8c3745163b6553c889ef7177968cefc7a536966d1de76a5cd)","(last_modified_time, 1625719066274)","(pending_delete, 0)","(size, 22730)"
"(PID, com.google.android.apps.photos)","(DN, disk_cache)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.apps.photos/databases/disk_cache)","(TN, journal)","(RL, 85)","(key, caecf0a338451b1a7401b0005a9f3f3633739c7f38f5d5713c81f68a1ee87eb3)","(last_modified_time, 1625719066274)","(pending_delete, 0)","(size, 8216)"
"(PID, com.google.android.apps.photos)","(DN, disk_cache)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.apps.photos/databases/disk_cache)","(TN, journal)","(RL, 86)","(key, 059dad6966b7189f01d082f34b8d75b50757b7dbb0cf79503d14dbff75c90eef)","(last_modified_time, 1625719065670)","(pending_delete, 0)","(size, 11506)"
"(PID, com.google.android.apps.photos)","(DN, disk_cache)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.apps.photos/databases/disk_cache)","(TN, journal)","(RL, 87)","(key, b7fc7e092554d712061a8746418993c54d0a098cbdcfb2675fa003797028b34c)","(last_modified_time, 1625719065670)","(pending_delete, 0)","(size, 11418)"
"(PID, com.google.android.apps.photos)","(DN, disk_cache)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.apps.photos/databases/disk_cache)","(TN, journal)","(RL, 88)","(key, b87509db70364aab2a6e357cc2651531ead200b51b0f77358be6aac664ec5d4e)","(last_modified_time, 1625719066274)","(pending_delete, 0)","(size, 12026)"
"(PID, com.google.android.apps.photos)","(DN, disk_cache)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.apps.photos/databases/disk_cache)","(TN, journal)","(RL, 89)","(key, 50b384327b89a62252e6fce05b6037d2dbf3c2ae742aa4996d5c83e2649bf3d4)","(last_modified_time, 1625719065670)","(pending_delete, 0)","(size, 11631)"
"(PID, com.google.android.apps.photos)","(DN, disk_cache)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.apps.photos/databases/disk_cache)","(TN, journal)","(RL, 90)","(key, 94eea206f232daac353600d6b61bc21de8babc59c28fb8ab83cf6b16c41235e4)","(last_modified_time, 1625719065670)","(pending_delete, 0)","(size, 13311)"
"(PID, com.google.android.apps.photos)","(DN, disk_cache)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.apps.photos/databases/disk_cache)","(TN, journal)","(RL, 91)","(key, ac231e36978ab138f127e8bd2199ef6b5219633f47817ff02bce124d2da0bd4e)","(last_modified_time, 1625719065670)","(pending_delete, 0)","(size, 10076)"
"(PID, com.google.android.apps.photos)","(DN, disk_cache)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.apps.photos/databases/disk_cache)","(TN, journal)","(RL, 92)","(key, 708573202d260266e309bd797b5b120ad4b10dc932bb7205b13c00cf7ae2b79c)","(last_modified_time, 1625719065670)","(pending_delete, 0)","(size, 11772)"
"(PID, com.google.android.apps.photos)","(DN, disk_cache)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.apps.photos/databases/disk_cache)","(TN, journal)","(RL, 93)","(key, 7ea93f14581aa2e51bc0a2ba987596c7dc4dfc52fdd99c2e97c74f12e134c0a4)","(last_modified_time, 1625719065670)","(pending_delete, 0)","(size, 10635)"
"(PID, com.google.android.apps.photos)","(DN, disk_cache)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.apps.photos/databases/disk_cache)","(TN, journal)","(RL, 94)","(key, 17575124e27c2fa9506c05a5e7b785efc6c3dd8f964b7f9311069315d06e353b)","(last_modified_time, 1624481481822)","(pending_delete, 0)","(size, 85470)"
"(PID, com.google.android.apps.photos)","(DN, disk_cache)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.apps.photos/databases/disk_cache)","(TN, journal)","(RL, 95)","(key, 746b57e41f4b90a74aa130ba1f39789c578d3236cf9a8ee49536fdc645d7a91e)","(last_modified_time, 1623689468416)","(pending_delete, 0)","(size, 142319)"
"(PID, com.google.android.apps.photos)","(DN, disk_cache)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.apps.photos/databases/disk_cache)","(TN, journal)","(RL, 96)","(key, 544d0b7623b17e4b3d353b2ac580a8a1237a165a43aec8ddb939a51cf16607c6)","(last_modified_time, 1622774436572)","(pending_delete, 0)","(size, 220988)"
"(PID, com.google.android.apps.photos)","(DN, disk_cache)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.apps.photos/databases/disk_cache)","(TN, journal)","(RL, 97)","(key, 7ff652be3192fcb3aa44a9de18646a2cda718fded047b87dd374c5b7583b8dc5)","(last_modified_time, 1623689468416)","(pending_delete, 0)","(size, 301199)"
"(PID, com.google.android.apps.photos)","(DN, disk_cache)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.apps.photos/databases/disk_cache)","(TN, journal)","(RL, 98)","(key, 0e3c1e7b6a43d0c680a0e2284b8c1b42c3e9a087c84bf95a06ec4dcaa17b4f51)","(last_modified_time, 1623689477760)","(pending_delete, 0)","(size, 99199)"
"(PID, com.google.android.apps.photos)","(DN, disk_cache)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.apps.photos/databases/disk_cache)","(TN, journal)","(RL, 99)","(key, 395f314dfb4527104df3fc614c63fbad291fba24f2e93acce4ee2c6754913471)","(last_modified_time, 1622774448261)","(pending_delete, 0)","(size, 143938)"
"(PID, com.google.android.apps.photos)","(DN, disk_cache)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.apps.photos/databases/disk_cache)","(TN, journal)","(RL, 100)","(key, 4396f750355edce488a7dffff7ce6162950f1d95e3c4ec4ec83378d82bb75044)","(last_modified_time, 1623689477760)","(pending_delete, 0)","(size, 195198)"
"(PID, com.google.android.apps.photos)","(DN, disk_cache)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.apps.photos/databases/disk_cache)","(TN, journal)","(RL, 101)","(key, 8a183aacd1e268ab6e6a4d5b493bcbb7460a54964457a8c093450016575f2161)","(last_modified_time, 1623689477760)","(pending_delete, 0)","(size, 149618)"
"(PID, com.google.android.apps.photos)","(DN, disk_cache)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.apps.photos/databases/disk_cache)","(TN, journal)","(RL, 102)","(key, b006a99c7a0a26ad3a0f6e75838e870e5041c9892fbda0ecffc6ba893ddb7336)","(last_modified_time, 1622774448261)","(pending_delete, 0)","(size, 196465)"
"(PID, com.google.android.apps.photos)","(DN, disk_cache)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.apps.photos/databases/disk_cache)","(TN, journal)","(RL, 103)","(key, 3b3362c128e238e85428a4e50cabccc303261577b1cfdc70dc9f1055396b6de7)","(last_modified_time, 1622609858561)","(pending_delete, 0)","(size, 183695)"
"(PID, com.google.android.apps.photos)","(DN, disk_cache)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.apps.photos/databases/disk_cache)","(TN, journal)","(RL, 104)","(key, f872706f971a7a399cc91c606a706d51f0ca35aec08c93066eb2b35960397905)","(last_modified_time, 1622609858742)","(pending_delete, 0)","(size, 137497)"
"(PID, com.google.android.apps.photos)","(DN, disk_cache)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.apps.photos/databases/disk_cache)","(TN, journal)","(RL, 105)","(key, 890d09386b91fd6748bc729ef85272dcec04deb87e703c070495e9a0ebfe2a95)","(last_modified_time, 1622609858799)","(pending_delete, 0)","(size, 163439)"
"(PID, com.google.android.apps.photos)","(DN, disk_cache)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.apps.photos/databases/disk_cache)","(TN, journal)","(RL, 106)","(key, c18ea0a582f2f8d52dd8b01a8649edb86921bdd70dadb765bea8812733c40a71)","(last_modified_time, 1622609858940)","(pending_delete, 0)","(size, 164788)"
"(PID, com.google.android.apps.photos)","(DN, disk_cache)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.apps.photos/databases/disk_cache)","(TN, journal)","(RL, 107)","(key, 39499836a6f840de82d2cf906d987376cb902a0222a9536968acbfd4d1bbfdf2)","(last_modified_time, 1625719066274)","(pending_delete, 0)","(size, 34574)"
"(PID, com.google.android.apps.photos)","(DN, disk_cache)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.apps.photos/databases/disk_cache)","(TN, journal)","(RL, 108)","(key, cc5e15f392f7e401aaf1e069ff5f99fdce299a3d49017bf285e298fd045f4594)","(last_modified_time, 1625719066274)","(pending_delete, 0)","(size, 15242)"
"(PID, com.google.android.apps.photos)","(DN, disk_cache)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.apps.photos/databases/disk_cache)","(TN, journal)","(RL, 109)","(key, fe55e9befa134961a20f9f3f347cc313bc79b9fc68edcc070467f2dcfb58e245)","(last_modified_time, 1625719066274)","(pending_delete, 0)","(size, 27468)"
"(PID, com.google.android.apps.photos)","(DN, disk_cache)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.apps.photos/databases/disk_cache)","(TN, journal)","(RL, 110)","(key, 370138c33a71f3262445c6c76ea5632ba9aaf2c2b3c9a51b4e2551bbf4172f71)","(last_modified_time, 1625719066274)","(pending_delete, 0)","(size, 46555)"
"(PID, com.google.android.apps.photos)","(DN, disk_cache)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.apps.photos/databases/disk_cache)","(TN, journal)","(RL, 111)","(key, 7a5c211a76ef5f82b82bdb36cc3c90e5b44b83bba2217ed28180a909d23b17b5)","(last_modified_time, 1625719066274)","(pending_delete, 0)","(size, 17003)"
"(PID, com.google.android.apps.photos)","(DN, disk_cache)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.apps.photos/databases/disk_cache)","(TN, journal)","(RL, 112)","(key, e4fdf49e3fbac6f6dd6f7512ab12b939b94bb9e05de21b9659ee5fe9d055979b)","(last_modified_time, 1625719065670)","(pending_delete, 0)","(size, 24922)"
"(PID, com.google.android.apps.photos)","(DN, disk_cache)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.apps.photos/databases/disk_cache)","(TN, journal)","(RL, 113)","(key, 073893aabfb18e9f9ad6d44bef201d6579fcc05fa95de91fd75b13fb452cd05d)","(last_modified_time, 1625719066274)","(pending_delete, 0)","(size, 24992)"
"(PID, com.google.android.apps.photos)","(DN, disk_cache)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.apps.photos/databases/disk_cache)","(TN, journal)","(RL, 114)","(key, f9660111f91bd3f07842f01d4dc01bfa091f76d7d0b7e5c2e7b1f915a008bceb)","(last_modified_time, 1625719066274)","(pending_delete, 0)","(size, 21671)"
"(PID, com.google.android.apps.photos)","(DN, disk_cache)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.apps.photos/databases/disk_cache)","(TN, journal)","(RL, 115)","(key, c968b9176aa4fbea3a3ce4cd15013c039183e0530eac0c1793821f0b2c3f08a5)","(last_modified_time, 1625719065670)","(pending_delete, 0)","(size, 23212)"
"(PID, com.google.android.apps.photos)","(DN, disk_cache)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.apps.photos/databases/disk_cache)","(TN, journal)","(RL, 116)","(key, 257e06c6ee34316b218c8ee07817efbb6993b1eca34f3580ca267b9abed05504)","(last_modified_time, 1625719066274)","(pending_delete, 0)","(size, 19295)"
"(PID, com.google.android.apps.photos)","(DN, disk_cache)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.apps.photos/databases/disk_cache)","(TN, journal)","(RL, 117)","(key, 5b3b9974a6d58bf6e4be333406e360d0cdd7877e09ca9ff4fa0574015035f913)","(last_modified_time, 1625719066274)","(pending_delete, 0)","(size, 25598)"
"(PID, com.google.android.apps.photos)","(DN, disk_cache)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.apps.photos/databases/disk_cache)","(TN, journal)","(RL, 118)","(key, 6ddc76d08bcf41e672b3acb6a3a5e7b5e1900f98be577fd16230bf0450bdd6db)","(last_modified_time, 1625719065670)","(pending_delete, 0)","(size, 23703)"
"(PID, com.google.android.apps.photos)","(DN, disk_cache)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.apps.photos/databases/disk_cache)","(TN, journal)","(RL, 119)","(key, c0acc4ccf4492c8643d4bcd9da69837736ebfb52d1e1a2ee8b1f6369874ff581)","(last_modified_time, 1625719065670)","(pending_delete, 0)","(size, 22358)"
"(PID, com.google.android.apps.photos)","(DN, disk_cache)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.apps.photos/databases/disk_cache)","(TN, journal)","(RL, 120)","(key, 0808b80687c81e9896bd851b4e7279f21268877e56ed15eb9ab74fe39ec67ee4)","(last_modified_time, 1624481481822)","(pending_delete, 0)","(size, 287023)"
"(PID, com.google.android.apps.photos)","(DN, disk_cache)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.apps.photos/databases/disk_cache)","(TN, journal)","(RL, 121)","(key, 2d4132fa4044506b1e3b6953e3bddb435b42d221d6219865d215ea827561723a)","(last_modified_time, 1623689477760)","(pending_delete, 0)","(size, 412084)"
"(PID, com.google.android.apps.photos)","(DN, disk_cache)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.apps.photos/databases/disk_cache)","(TN, journal)","(RL, 122)","(key, 986d407b8a53e95fe45b824e7cf66949c5d605f6d7bf09b3d84e9a3546b4a875)","(last_modified_time, 1623689468416)","(pending_delete, 0)","(size, 1022702)"
"(PID, com.google.android.apps.photos)","(DN, disk_cache)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.apps.photos/databases/disk_cache)","(TN, journal)","(RL, 123)","(key, d7e522116c4b5f248faec91f9171adcd3ea418043216875904738ea5383d1fd0)","(last_modified_time, 1622774434793)","(pending_delete, 0)","(size, 913003)"
"(PID, com.google.android.apps.photos)","(DN, disk_cache)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.apps.photos/databases/disk_cache)","(TN, journal)","(RL, 124)","(key, 2c8fd2f7602f9fb740f8ab0acfbedfc13b245a8d6c9f8889dca90d3d810687e7)","(last_modified_time, 1622774435404)","(pending_delete, 0)","(size, 611668)"
"(PID, com.google.android.apps.photos)","(DN, disk_cache)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.apps.photos/databases/disk_cache)","(TN, journal)","(RL, 125)","(key, f60addefe1245ee6d7b8a778b9921bdecb71703f3164cb9b4d3f4cf607963039)","(last_modified_time, 1622774436796)","(pending_delete, 0)","(size, 758595)"
"(PID, com.google.android.apps.photos)","(DN, disk_cache)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.apps.photos/databases/disk_cache)","(TN, journal)","(RL, 126)","(key, 832b1d92952793e4b844663b43a256ddc4b56a79de465f67f9c268568f96ceeb)","(last_modified_time, 1623689477760)","(pending_delete, 0)","(size, 803608)"
"(PID, com.google.android.apps.photos)","(DN, disk_cache)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.apps.photos/databases/disk_cache)","(TN, journal)","(RL, 127)","(key, 070e27e97a6602afc9d37276d567ca0324dba2b83e8515e637ba517b49d4d01c)","(last_modified_time, 1623689477760)","(pending_delete, 0)","(size, 286661)"
"(PID, com.google.android.apps.photos)","(DN, disk_cache)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.apps.photos/databases/disk_cache)","(TN, journal)","(RL, 128)","(key, bac9f6cb0cd59fca71fd19dc1c1cf982988c4dd95c450a84ac403088e95cbd3e)","(last_modified_time, 1623689477760)","(pending_delete, 0)","(size, 502262)"
"(PID, com.google.android.apps.photos)","(DN, disk_cache)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.apps.photos/databases/disk_cache)","(TN, journal)","(RL, 129)","(key, eaba2e556bd5e1eafedd537e753d6c92eceefd58d4e404bb66d63de0397a83ad)","(last_modified_time, 1625719063538)","(pending_delete, 0)","(size, 1458)"
"(PID, com.google.android.apps.photos)","(DN, disk_cache)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.apps.photos/databases/disk_cache)","(TN, journal)","(RL, 130)","(key, 66b0e28485e503e6ade98374c432ee0ff533642667d4aa6e1f3771256345d539)","(last_modified_time, 1625719063538)","(pending_delete, 0)","(size, 1468)"
"(PID, com.google.android.apps.photos)","(DN, disk_cache)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.apps.photos/databases/disk_cache)","(TN, journal)","(RL, 131)","(key, 8fd0470131aad1d3ec196a02bf37060d5c7a8df172a9aebc4622f641c98ef1aa)","(last_modified_time, 1625719063538)","(pending_delete, 0)","(size, 1486)"
"(PID, com.google.android.apps.photos)","(DN, disk_cache)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.apps.photos/databases/disk_cache)","(TN, journal)","(RL, 132)","(key, fc5b2331365731250ee9272306a10748414c3154ea58fc144daf83d76575729b)","(last_modified_time, 1625719063538)","(pending_delete, 0)","(size, 1463)"
"(PID, com.google.android.apps.photos)","(DN, disk_cache)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.apps.photos/databases/disk_cache)","(TN, journal)","(RL, 133)","(key, 541ea4fc9e3c29918a9dceabdd050cb56eb35ca4498c27215d99077eac020123)","(last_modified_time, 1625719063538)","(pending_delete, 0)","(size, 1454)"
"(PID, com.google.android.apps.photos)","(DN, disk_cache)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.apps.photos/databases/disk_cache)","(TN, journal)","(RL, 134)","(key, ab0c064ace10a00f340f899086c7b43e9e62a230aba209e0edb1f5031997c4c4)","(last_modified_time, 1625719063538)","(pending_delete, 0)","(size, 1657)"
"(PID, com.google.android.apps.photos)","(DN, disk_cache)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.apps.photos/databases/disk_cache)","(TN, journal)","(RL, 135)","(key, e526f329e2fc4fca47c12a0bb5a420dca535022d23796f7e40a78d50e6900f9f)","(last_modified_time, 1623689679613)","(pending_delete, 0)","(size, 1662)"
"(PID, com.google.android.apps.photos)","(DN, disk_cache)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.apps.photos/databases/disk_cache)","(TN, journal)","(RL, 136)","(key, 02747360de34f22bc7c3b1fe741d50c2b50a6559e13f78bbaa85a742086b98c4)","(last_modified_time, 1625719063538)","(pending_delete, 0)","(size, 1723)"
"(PID, com.google.android.apps.photos)","(DN, disk_cache)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.apps.photos/databases/disk_cache)","(TN, journal)","(RL, 137)","(key, 0300afea2e0d313c3666c61ea8d16e643cc507872acef04d149819f70d8afcb1)","(last_modified_time, 1625719063538)","(pending_delete, 0)","(size, 1653)"
"(PID, com.google.android.apps.photos)","(DN, disk_cache)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.apps.photos/databases/disk_cache)","(TN, journal)","(RL, 138)","(key, 2622a0dba5d8822b811947dccf7a58594e589568880584689f3912ef8c88c5cb)","(last_modified_time, 1625719063538)","(pending_delete, 0)","(size, 1736)"
"(PID, com.google.android.apps.photos)","(DN, disk_cache)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.apps.photos/databases/disk_cache)","(TN, journal)","(RL, 139)","(key, b054868783d2e3d3c99f7fd50ff58f7c221fd4b082522d80a4ac7fe819e60c3b)","(last_modified_time, 1625719063538)","(pending_delete, 0)","(size, 1778)"
"(PID, com.google.android.apps.photos)","(DN, disk_cache)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.apps.photos/databases/disk_cache)","(TN, journal)","(RL, 140)","(key, e32eb25a29a5a99bd8eeefe5fb41c87c0f1e6ced32b97631a257e54df0eba13b)","(last_modified_time, 1623689679613)","(pending_delete, 0)","(size, 1552)"
"(PID, com.google.android.apps.photos)","(DN, disk_cache)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.apps.photos/databases/disk_cache)","(TN, journal)","(RL, 141)","(key, 31e63b5a80adbebc5b717702903f17279d12225acb6348f696e56ea1a1644414)","(last_modified_time, 1625719063538)","(pending_delete, 0)","(size, 1578)"
"(PID, com.google.android.apps.photos)","(DN, disk_cache)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.apps.photos/databases/disk_cache)","(TN, journal)","(RL, 142)","(key, 6a3c404c854fc819f91e80e0d2f9afa193cb7d02343cefcd491f69d2438ddb0b)","(last_modified_time, 1625719063127)","(pending_delete, 0)","(size, 1411)"
"(PID, com.google.android.apps.photos)","(DN, disk_cache)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.apps.photos/databases/disk_cache)","(TN, journal)","(RL, 143)","(key, 505f2ecd0732588ed29f1e419fd0280267f23cca6709e720e21f90cabf36a0f9)","(last_modified_time, 1625719063127)","(pending_delete, 0)","(size, 1665)"
"(PID, com.google.android.apps.photos)","(DN, disk_cache)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.apps.photos/databases/disk_cache)","(TN, journal)","(RL, 144)","(key, 449864fc0dc96150596bfd41e0905f74c629509842aa39537a60360764430844)","(last_modified_time, 1625719063127)","(pending_delete, 0)","(size, 1436)"
"(PID, com.google.android.apps.photos)","(DN, disk_cache)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.apps.photos/databases/disk_cache)","(TN, journal)","(RL, 145)","(key, 006f4352942e53cf3c1b2e055d9941df56485f0c134965fd48312ece15633c4c)","(last_modified_time, 1625719063127)","(pending_delete, 0)","(size, 1487)"
"(PID, com.google.android.apps.photos)","(DN, disk_cache)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.apps.photos/databases/disk_cache)","(TN, journal)","(RL, 146)","(key, 8e378deb8a62c7f39cd6ca54c6c5a250310dfd9a780e9008918ef3a1f05f8b9c)","(last_modified_time, 1625719063538)","(pending_delete, 0)","(size, 1508)"
"(PID, com.google.android.apps.photos)","(DN, disk_cache)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.apps.photos/databases/disk_cache)","(TN, journal)","(RL, 147)","(key, 436e3e9e1e70e405c7d5901d3b85ca14f8c7e2bc00380549ef4d94214f5fc23d)","(last_modified_time, 1625717961776)","(pending_delete, 0)","(size, 11535)"
"(PID, com.google.android.apps.photos)","(DN, disk_cache)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.apps.photos/databases/disk_cache)","(TN, journal)","(RL, 148)","(key, 1172e854138aeabe730f6b29c532b3d848452065048a9fe6bde68fde1fa35cf4)","(last_modified_time, 1625717961776)","(pending_delete, 0)","(size, 12174)"
"(PID, com.google.android.apps.photos)","(DN, disk_cache)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.apps.photos/databases/disk_cache)","(TN, journal)","(RL, 149)","(key, 858772e03c5d9e4371d480a12e6802cf7627b690e14f3c580a0c8a68d400552f)","(last_modified_time, 1625717961776)","(pending_delete, 0)","(size, 11143)"
