PID,DN,DP,TN,RL,row_id,server_perm_id,settings_proto,is_dirty
"(PID, com.google.android.gm)","(DN, bigTopDataDB.-1285600966)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gm/databases/bigTopDataDB.-1285600966)","(TN, settings)","(RL, 70)","(row_id, 71)","(server_perm_id, 27)","(settings_proto, CgIyN8r2oNACCgoCMjfYpNLNAQA=)","(is_dirty, 0)"
"(PID, com.google.android.gm)","(DN, bigTopDataDB.-1285600966)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gm/databases/bigTopDataDB.-1285600966)","(TN, settings)","(RL, 71)","(row_id, 72)","(server_perm_id, 29)","(settings_proto, CgIyOcr2oNACCgoCMjnYpNLNAQA=)","(is_dirty, 0)"
"(PID, com.google.android.gm)","(DN, bigTopDataDB.-1285600966)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gm/databases/bigTopDataDB.-1285600966)","(TN, settings)","(RL, 72)","(row_id, 73)","(server_perm_id, 101)","(settings_proto, CgMxMDHK9qDQAgsKAzEwMdik0s0BAA==)","(is_dirty, 0)"
"(PID, com.google.android.gm)","(DN, bigTopDataDB.-1285600966)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gm/databases/bigTopDataDB.-1285600966)","(TN, settings)","(RL, 73)","(row_id, 74)","(server_perm_id, 57)","(settings_proto, CgI1N8r2oNACCgoCNTfqpNLNAQA=)","(is_dirty, 0)"
"(PID, com.google.android.gm)","(DN, bigTopDataDB.-1285600966)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gm/databases/bigTopDataDB.-1285600966)","(TN, settings)","(RL, 74)","(row_id, 75)","(server_perm_id, 119)","(settings_proto, CgMxMTnK9qDQAgsKAzExOdik0s0BAQ==)","(is_dirty, 0)"
"(PID, com.google.android.gm)","(DN, bigTopDataDB.-1285600966)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gm/databases/bigTopDataDB.-1285600966)","(TN, settings)","(RL, 75)","(row_id, 76)","(server_perm_id, 99)","(settings_proto, CgI5Ocr2oNACCgoCOTnyt/H0BQA=)","(is_dirty, 0)"
"(PID, com.google.android.gm)","(DN, bigTopDataDB.-1285600966)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gm/databases/bigTopDataDB.-1285600966)","(TN, settings)","(RL, 76)","(row_id, 77)","(server_perm_id, 104)","(settings_proto, CgMxMDTK9qDQAgsKAzEwNNik0s0BAA==)","(is_dirty, 0)"
"(PID, com.google.android.gm)","(DN, bigTopDataDB.-1285600966)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gm/databases/bigTopDataDB.-1285600966)","(TN, settings)","(RL, 77)","(row_id, 78)","(server_perm_id, 103)","(settings_proto, CgMxMDPK9qDQAgsKAzEwM9ik0s0BAA==)","(is_dirty, 0)"
"(PID, com.google.android.gm)","(DN, bigTopDataDB.-1285600966)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gm/databases/bigTopDataDB.-1285600966)","(TN, settings)","(RL, 78)","(row_id, 79)","(server_perm_id, 86)","(settings_proto, CgI4Nsr2oNACCgoCODbwpNLNAQA=)","(is_dirty, 0)"
"(PID, com.google.android.gm)","(DN, bigTopDataDB.-1285600966)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gm/databases/bigTopDataDB.-1285600966)","(TN, settings)","(RL, 79)","(row_id, 80)","(server_perm_id, 69)","(settings_proto, CgI2Ocr2oNACDgoCNjny+evFBAQIARgA)","(is_dirty, 0)"
"(PID, com.google.android.gm)","(DN, bigTopDataDB.-1285600966)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gm/databases/bigTopDataDB.-1285600966)","(TN, settings)","(RL, 80)","(row_id, 81)","(server_perm_id, 44)","(settings_proto, CgI0NMr2oNACCgoCNDTwpNLNAQA=)","(is_dirty, 0)"
"(PID, com.google.android.gm)","(DN, bigTopDataDB.-1285600966)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gm/databases/bigTopDataDB.-1285600966)","(TN, settings)","(RL, 81)","(row_id, 82)","(server_perm_id, 87)","(settings_proto, CgI4N8r2oNACDAoCODeSiuSaBQIIAQ==)","(is_dirty, 0)"
"(PID, com.google.android.gm)","(DN, bigTopDataDB.-1285600966)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gm/databases/bigTopDataDB.-1285600966)","(TN, settings)","(RL, 82)","(row_id, 83)","(server_perm_id, 71)","(settings_proto, CgI3Mcr2oNACCgoCNzHYpNLNAQE=)","(is_dirty, 0)"
"(PID, com.google.android.gm)","(DN, bigTopDataDB.-1285600966)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gm/databases/bigTopDataDB.-1285600966)","(TN, settings)","(RL, 83)","(row_id, 84)","(server_perm_id, 116)","(settings_proto, CgMxMTbK9qDQAhcKAzExNvqwh9wJDAgBEAEYADABOABAAA==)","(is_dirty, 0)"
"(PID, com.google.android.gm)","(DN, bigTopDataDB.-1285600966)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gm/databases/bigTopDataDB.-1285600966)","(TN, settings)","(RL, 84)","(row_id, 86)","(server_perm_id, 102)","(settings_proto, CgMxMDLK9qDQAgsKAzEwMtik0s0BAA==)","(is_dirty, 0)"
"(PID, com.google.android.gm)","(DN, bigTopDataDB.-1285600966)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gm/databases/bigTopDataDB.-1285600966)","(TN, settings)","(RL, 85)","(row_id, 87)","(server_perm_id, 39)","(settings_proto, CgIzOcr2oNACCgoCMznwpNLNAQA=)","(is_dirty, 0)"
"(PID, com.google.android.gm)","(DN, bigTopDataDB.-1285600966)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gm/databases/bigTopDataDB.-1285600966)","(TN, settings)","(RL, 86)","(row_id, 88)","(server_perm_id, 88)","(settings_proto, CgI4OMr2oNACDAoCODj6nuKrBQIIAQ==)","(is_dirty, 0)"
"(PID, com.google.android.gm)","(DN, bigTopDataDB.-1285600966)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gm/databases/bigTopDataDB.-1285600966)","(TN, settings)","(RL, 87)","(row_id, 89)","(server_perm_id, 56)","(settings_proto, CgI1Nsr2oNACCgoCNTbYpNLNAQA=)","(is_dirty, 0)"
"(PID, com.google.android.gm)","(DN, bigTopDataDB.-1285600966)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gm/databases/bigTopDataDB.-1285600966)","(TN, settings)","(RL, 88)","(row_id, 90)","(server_perm_id, 55)","(settings_proto, CgI1Ncr2oNACFAoCNTXijYvaAwoIABIAMAA4AEAA)","(is_dirty, 0)"
"(PID, com.google.android.gm)","(DN, bigTopDataDB.-1285600966)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gm/databases/bigTopDataDB.-1285600966)","(TN, settings)","(RL, 89)","(row_id, 91)","(server_perm_id, 17)","(settings_proto, CgIxN8r2oNACUgoCMTeqwqPzAUgKRggBEhloZWlzZW5iZXJnY2Fycm9AZ21haWwuY29tGgxIZWlzZW5iZXJnIFdSGWhlaXNlbmJlcmdjYXJyb0BnbWFpbC5jb20=)","(is_dirty, 0)"
"(PID, com.google.android.gm)","(DN, bigTopDataDB.-1285600966)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gm/databases/bigTopDataDB.-1285600966)","(TN, settings)","(RL, 90)","(row_id, 92)","(server_perm_id, 113)","(settings_proto, CgMxMTPK9qDQAuwBCgMxMTOy/4isCOABCjsKEV5hc3Npc3RpdmVfdHJhdmVsEg9jYXRlZ29yeTp0cmF2ZWwaFVNlZSBhbGwgdHJhdmVsIGVtYWlscwpCChNeYXNzaXN0aXZlX3B1cmNoYXNlEhJjYXRlZ29yeTpwdXJjaGFzZXMaF1NlZSBhbGwgcHVyY2hhc2UgZW1haWxzCl0KJF5jb2Jfc21fZm9vZGVzdGFibGlzaG1lbnRyZXNlcnZhdGlvbhIUY2F0ZWdvcnk6cmVzdGF1cmFudHMaH1NlZSBhbGwgcmVzdGF1cmFudCByZXNlcnZhdGlvbnM=)","(is_dirty, 0)"
"(PID, com.google.android.gm)","(DN, bigTopDataDB.-1285600966)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gm/databases/bigTopDataDB.-1285600966)","(TN, settings)","(RL, 91)","(row_id, 93)","(server_perm_id, 48)","(settings_proto, CgI0OMr2oNACCgoCNDjYpNLNAQA=)","(is_dirty, 0)"
"(PID, com.google.android.gm)","(DN, bigTopDataDB.-1285600966)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gm/databases/bigTopDataDB.-1285600966)","(TN, settings)","(RL, 92)","(row_id, 95)","(server_perm_id, 46)","(settings_proto, CgI0Nsr2oNACCgoCNDbqpNLNAQA=)","(is_dirty, 0)"
"(PID, com.google.android.gm)","(DN, bigTopDataDB.-1285600966)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gm/databases/bigTopDataDB.-1285600966)","(TN, settings)","(RL, 93)","(row_id, 96)","(server_perm_id, su_aosi)","(settings_proto, CgdzdV9hb3Npyvag0AIJCgdzdV9hb3Np)","(is_dirty, 0)"
"(PID, com.google.android.gm)","(DN, bigTopDataDB.-1285600966)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gm/databases/bigTopDataDB.-1285600966)","(TN, settings)","(RL, 94)","(row_id, 97)","(server_perm_id, bu_awa_disabled)","(settings_proto, Cg9idV9hd2FfZGlzYWJsZWTK9qDQAhEKD2J1X2F3YV9kaXNhYmxlZA==)","(is_dirty, 0)"
"(PID, com.google.android.gm)","(DN, bigTopDataDB.-1285600966)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gm/databases/bigTopDataDB.-1285600966)","(TN, settings)","(RL, 95)","(row_id, 98)","(server_perm_id, bu_bwtpd)","(settings_proto, CghidV9id3RwZMr2oNACCgoIYnVfYnd0cGQ=)","(is_dirty, 0)"
"(PID, com.google.android.gm)","(DN, bigTopDataDB.-1285600966)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gm/databases/bigTopDataDB.-1285600966)","(TN, settings)","(RL, 96)","(row_id, 99)","(server_perm_id, iu_bwtpdds)","(settings_proto, CgppdV9id3RwZGRzyvag0AIMCgppdV9id3RwZGRz)","(is_dirty, 0)"
"(PID, com.google.android.gm)","(DN, bigTopDataDB.-1285600966)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gm/databases/bigTopDataDB.-1285600966)","(TN, settings)","(RL, 97)","(row_id, 100)","(server_perm_id, bu_ca_mau)","(settings_proto, CglidV9jYV9tYXXK9qDQAgsKCWJ1X2NhX21hdQ==)","(is_dirty, 0)"
"(PID, com.google.android.gm)","(DN, bigTopDataDB.-1285600966)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gm/databases/bigTopDataDB.-1285600966)","(TN, settings)","(RL, 98)","(row_id, 101)","(server_perm_id, bc_dummy_key_for_testing)","(settings_proto, ChhiY19kdW1teV9rZXlfZm9yX3Rlc3RpbmfK9qDQAhoKGGJjX2R1bW15X2tleV9mb3JfdGVzdGluZw==)","(is_dirty, 0)"
"(PID, com.google.android.gm)","(DN, bigTopDataDB.-1285600966)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gm/databases/bigTopDataDB.-1285600966)","(TN, settings)","(RL, 99)","(row_id, 102)","(server_perm_id, bu_hoc_a)","(settings_proto, CghidV9ob2NfYcr2oNACCgoIYnVfaG9jX2E=)","(is_dirty, 0)"
"(PID, com.google.android.gm)","(DN, bigTopDataDB.-1285600966)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gm/databases/bigTopDataDB.-1285600966)","(TN, settings)","(RL, 100)","(row_id, 103)","(server_perm_id, bu_nu_ds)","(settings_proto, CghidV9udV9kc8r2oNACCgoIYnVfbnVfZHM=)","(is_dirty, 0)"
"(PID, com.google.android.gm)","(DN, bigTopDataDB.-1285600966)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gm/databases/bigTopDataDB.-1285600966)","(TN, settings)","(RL, 101)","(row_id, 104)","(server_perm_id, bu_ro_a)","(settings_proto, CgdidV9yb19hyvag0AIJCgdidV9yb19h)","(is_dirty, 0)"
"(PID, com.google.android.gm)","(DN, bigTopDataDB.-1285600966)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gm/databases/bigTopDataDB.-1285600966)","(TN, settings)","(RL, 102)","(row_id, 105)","(server_perm_id, ic_rcpcfds)","(settings_proto, CgppY19yY3BjZmRzyvag0AIMCgppY19yY3BjZmRz)","(is_dirty, 0)"
"(PID, com.google.android.gm)","(DN, bigTopDataDB.-1285600966)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gm/databases/bigTopDataDB.-1285600966)","(TN, settings)","(RL, 103)","(row_id, 106)","(server_perm_id, su_ltz)","(settings_proto, CgZzdV9sdHrK9qDQAggKBnN1X2x0eg==)","(is_dirty, 0)"
"(PID, com.google.android.gm)","(DN, bigTopDataDB.-1285600966)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gm/databases/bigTopDataDB.-1285600966)","(TN, settings)","(RL, 104)","(row_id, 107)","(server_perm_id, iu_sslts)","(settings_proto, CghpdV9zc2x0c8r2oNACCgoIaXVfc3NsdHM=)","(is_dirty, 0)"
"(PID, com.google.android.gm)","(DN, bigTopDataDB.-1285600966)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gm/databases/bigTopDataDB.-1285600966)","(TN, settings)","(RL, 105)","(row_id, 108)","(server_perm_id, ic_sspvcd)","(settings_proto, CglpY19zc3B2Y2TK9qDQAgsKCWljX3NzcHZjZA==)","(is_dirty, 0)"
"(PID, com.google.android.gm)","(DN, bigTopDataDB.-1285600966)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gm/databases/bigTopDataDB.-1285600966)","(TN, settings)","(RL, 106)","(row_id, 109)","(server_perm_id, su_sigtext)","(settings_proto, CgpzdV9zaWd0ZXh0yvag0AIMCgpzdV9zaWd0ZXh0)","(is_dirty, 0)"
"(PID, com.google.android.gm)","(DN, bigTopDataDB.-1285600966)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gm/databases/bigTopDataDB.-1285600966)","(TN, settings)","(RL, 107)","(row_id, 110)","(server_perm_id, bc_srchbd)","(settings_proto, CgliY19zcmNoYmTK9qDQAgsKCWJjX3NyY2hiZA==)","(is_dirty, 0)"
"(PID, com.google.android.gm)","(DN, bigTopDataDB.-1285600966)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gm/databases/bigTopDataDB.-1285600966)","(TN, settings)","(RL, 108)","(row_id, 111)","(server_perm_id, bu_srdbu)","(settings_proto, CghidV9zcmRidcr2oNACCgoIYnVfc3JkYnU=)","(is_dirty, 0)"
"(PID, com.google.android.gm)","(DN, bigTopDataDB.-1285600966)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gm/databases/bigTopDataDB.-1285600966)","(TN, settings)","(RL, 109)","(row_id, 112)","(server_perm_id, bu_sstwd)","(settings_proto, CghidV9zc3R3ZMr2oNACCgoIYnVfc3N0d2Q=)","(is_dirty, 0)"
"(PID, com.google.android.gm)","(DN, bigTopDataDB.-1285600966)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gm/databases/bigTopDataDB.-1285600966)","(TN, settings)","(RL, 110)","(row_id, 113)","(server_perm_id, iu_tld)","(settings_proto, CgZpdV90bGTK9qDQAggKBml1X3RsZA==)","(is_dirty, 0)"
"(PID, com.google.android.gm)","(DN, bigTopDataDB.-1285600966)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gm/databases/bigTopDataDB.-1285600966)","(TN, settings)","(RL, 111)","(row_id, 114)","(server_perm_id, bu_tpdbu)","(settings_proto, CghidV90cGRidcr2oNACCgoIYnVfdHBkYnU=)","(is_dirty, 0)"
"(PID, com.google.android.gm)","(DN, bigTopDataDB.-1285600966)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gm/databases/bigTopDataDB.-1285600966)","(TN, settings)","(RL, 112)","(row_id, 115)","(server_perm_id, iu_wbspsc)","(settings_proto, CglpdV93YnNwc2PK9qDQAgsKCWl1X3dic3BzYw==)","(is_dirty, 0)"
"(PID, com.google.android.gm)","(DN, bigTopDataDB.-1285600966)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gm/databases/bigTopDataDB.-1285600966)","(TN, settings)","(RL, 113)","(row_id, 116)","(server_perm_id, bu_wdtfsm)","(settings_proto, CglidV93ZHRmc23K9qDQAgsKCWJ1X3dkdGZzbQ==)","(is_dirty, 0)"
"(PID, com.google.android.gm)","(DN, bigTopDataDB.-1285600966)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gm/databases/bigTopDataDB.-1285600966)","(TN, settings)","(RL, 114)","(row_id, 117)","(server_perm_id, bu_wesat)","(settings_proto, CghidV93ZXNhdMr2oNACCgoIYnVfd2VzYXQ=)","(is_dirty, 0)"
"(PID, com.google.android.gm)","(DN, bigTopDataDB.-1285600966)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gm/databases/bigTopDataDB.-1285600966)","(TN, settings)","(RL, 115)","(row_id, 118)","(server_perm_id, bu_wno)","(settings_proto, CgZidV93bm/K9qDQAggKBmJ1X3dubw==)","(is_dirty, 0)"
"(PID, com.google.android.gm)","(DN, bigTopDataDB.-1285600966)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gm/databases/bigTopDataDB.-1285600966)","(TN, settings)","(RL, 116)","(row_id, 119)","(server_perm_id, iu_wstipsc)","(settings_proto, CgppdV93c3RpcHNjyvag0AIMCgppdV93c3RpcHNj)","(is_dirty, 0)"
"(PID, com.google.android.gm)","(DN, bigTopDataDB.-1285600966)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gm/databases/bigTopDataDB.-1285600966)","(TN, settings)","(RL, 117)","(row_id, 120)","(server_perm_id, iu_wsprpc)","(settings_proto, CglpdV93c3BycGPK9qDQAgsKCWl1X3dzcHJwYw==)","(is_dirty, 0)"
"(PID, com.google.android.gm)","(DN, bigTopDataDB.-1285600966)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gm/databases/bigTopDataDB.-1285600966)","(TN, settings)","(RL, 118)","(row_id, 121)","(server_perm_id, iu_wssspc)","(settings_proto, CglpdV93c3NzcGPK9qDQAgsKCWl1X3dzc3NwYw==)","(is_dirty, 0)"
"(PID, com.google.android.gm)","(DN, bigTopDataDB.-1285600966)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gm/databases/bigTopDataDB.-1285600966)","(TN, settings)","(RL, 119)","(row_id, 122)","(server_perm_id, be_402)","(settings_proto, CgZiZV80MDLK9qDQAg4KBmJlXzQwMtik0s0BAA==)","(is_dirty, 0)"
"(PID, com.google.android.gm)","(DN, bigTopDataDB.-1285600966)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gm/databases/bigTopDataDB.-1285600966)","(TN, settings)","(RL, 120)","(row_id, 123)","(server_perm_id, be_326)","(settings_proto, CgZiZV8zMjbK9qDQAg4KBmJlXzMyNtik0s0BAQ==)","(is_dirty, 0)"
"(PID, com.google.android.gm)","(DN, bigTopDataDB.-1285600966)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gm/databases/bigTopDataDB.-1285600966)","(TN, settings)","(RL, 121)","(row_id, 124)","(server_perm_id, be_340)","(settings_proto, CgZiZV8zNDDK9qDQAg4KBmJlXzM0MNik0s0BAQ==)","(is_dirty, 0)"
"(PID, com.google.android.gm)","(DN, bigTopDataDB.-1285600966)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gm/databases/bigTopDataDB.-1285600966)","(TN, settings)","(RL, 122)","(row_id, 125)","(server_perm_id, be_343)","(settings_proto, CgZiZV8zNDPK9qDQAg4KBmJlXzM0M9ik0s0BAQ==)","(is_dirty, 0)"
"(PID, com.google.android.gm)","(DN, bigTopDataDB.-1285600966)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gm/databases/bigTopDataDB.-1285600966)","(TN, settings)","(RL, 123)","(row_id, 126)","(server_perm_id, be_401)","(settings_proto, CgZiZV80MDHK9qDQAg4KBmJlXzQwMdik0s0BAQ==)","(is_dirty, 0)"
"(PID, com.google.android.gm)","(DN, bigTopDataDB.-1285600966)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gm/databases/bigTopDataDB.-1285600966)","(TN, settings)","(RL, 124)","(row_id, 127)","(server_perm_id, be_464)","(settings_proto, CgZiZV80NjTK9qDQAg4KBmJlXzQ2NNik0s0BAA==)","(is_dirty, 0)"
"(PID, com.google.android.gm)","(DN, bigTopDataDB.-1285600966)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gm/databases/bigTopDataDB.-1285600966)","(TN, settings)","(RL, 125)","(row_id, 128)","(server_perm_id, be_312)","(settings_proto, CgZiZV8zMTLK9qDQAg4KBmJlXzMxMtik0s0BAA==)","(is_dirty, 0)"
"(PID, com.google.android.gm)","(DN, bigTopDataDB.-1285600966)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gm/databases/bigTopDataDB.-1285600966)","(TN, settings)","(RL, 126)","(row_id, 130)","(server_perm_id, be_365)","(settings_proto, CgZiZV8zNjXK9qDQAg4KBmJlXzM2Ndik0s0BAA==)","(is_dirty, 0)"
"(PID, com.google.android.gm)","(DN, bigTopDataDB.-1285600966)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gm/databases/bigTopDataDB.-1285600966)","(TN, settings)","(RL, 127)","(row_id, 131)","(server_perm_id, be_109)","(settings_proto, CgZiZV8xMDnK9qDQAg4KBmJlXzEwOdik0s0BAA==)","(is_dirty, 0)"
"(PID, com.google.android.gm)","(DN, bigTopDataDB.-1285600966)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gm/databases/bigTopDataDB.-1285600966)","(TN, settings)","(RL, 128)","(row_id, 134)","(server_perm_id, be_466)","(settings_proto, CgZiZV80NjbK9qDQAg4KBmJlXzQ2Ntik0s0BAA==)","(is_dirty, 0)"
"(PID, com.google.android.gm)","(DN, bigTopDataDB.-1285600966)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gm/databases/bigTopDataDB.-1285600966)","(TN, settings)","(RL, 129)","(row_id, 135)","(server_perm_id, ie_462)","(settings_proto, CgZpZV80NjLK9qDQAg4KBmllXzQ2MvCk0s0BAA==)","(is_dirty, 0)"
"(PID, com.google.android.gm)","(DN, bigTopDataDB.-1285600966)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gm/databases/bigTopDataDB.-1285600966)","(TN, settings)","(RL, 130)","(row_id, 136)","(server_perm_id, be_440)","(settings_proto, CgZiZV80NDDK9qDQAg4KBmJlXzQ0MNik0s0BAQ==)","(is_dirty, 0)"
"(PID, com.google.android.gm)","(DN, bigTopDataDB.-1285600966)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gm/databases/bigTopDataDB.-1285600966)","(TN, settings)","(RL, 131)","(row_id, 138)","(server_perm_id, ie_350)","(settings_proto, CgZpZV8zNTDK9qDQAg4KBmllXzM1MPCk0s0BBQ==)","(is_dirty, 0)"
"(PID, com.google.android.gm)","(DN, bigTopDataDB.-1285600966)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gm/databases/bigTopDataDB.-1285600966)","(TN, settings)","(RL, 132)","(row_id, 139)","(server_perm_id, be_442)","(settings_proto, CgZiZV80NDLK9qDQAg4KBmJlXzQ0Mtik0s0BAQ==)","(is_dirty, 0)"
"(PID, com.google.android.gm)","(DN, bigTopDataDB.-1285600966)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gm/databases/bigTopDataDB.-1285600966)","(TN, settings)","(RL, 133)","(row_id, 140)","(server_perm_id, be_390)","(settings_proto, CgZiZV8zOTDK9qDQAg4KBmJlXzM5MNik0s0BAA==)","(is_dirty, 0)"
"(PID, com.google.android.gm)","(DN, bigTopDataDB.-1285600966)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gm/databases/bigTopDataDB.-1285600966)","(TN, settings)","(RL, 134)","(row_id, 141)","(server_perm_id, be_427)","(settings_proto, CgZiZV80MjfK9qDQAg4KBmJlXzQyN9ik0s0BAA==)","(is_dirty, 0)"
"(PID, com.google.android.gm)","(DN, bigTopDataDB.-1285600966)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gm/databases/bigTopDataDB.-1285600966)","(TN, settings)","(RL, 135)","(row_id, 142)","(server_perm_id, be_453)","(settings_proto, CgZiZV80NTPK9qDQAg4KBmJlXzQ1M9ik0s0BAA==)","(is_dirty, 0)"
"(PID, com.google.android.gm)","(DN, bigTopDataDB.-1285600966)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gm/databases/bigTopDataDB.-1285600966)","(TN, settings)","(RL, 136)","(row_id, 143)","(server_perm_id, be_455)","(settings_proto, CgZiZV80NTXK9qDQAg4KBmJlXzQ1Ndik0s0BAQ==)","(is_dirty, 0)"
"(PID, com.google.android.gm)","(DN, bigTopDataDB.-1285600966)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gm/databases/bigTopDataDB.-1285600966)","(TN, settings)","(RL, 137)","(row_id, 144)","(server_perm_id, be_467)","(settings_proto, CgZiZV80NjfK9qDQAg4KBmJlXzQ2N9ik0s0BAA==)","(is_dirty, 0)"
"(PID, com.google.android.gm)","(DN, bigTopDataDB.-1285600966)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gm/databases/bigTopDataDB.-1285600966)","(TN, settings)","(RL, 138)","(row_id, 145)","(server_perm_id, ie_450)","(settings_proto, CgZpZV80NTDK9qDQAg4KBmllXzQ1MPCk0s0BAw==)","(is_dirty, 0)"
