PID,DN,DP,TN,RL,_id,friendRowId,userId,suggestionReason,suggestionToken,added,hidden,seen,deltaForceKey,hiddenTimestamp,score,rankingProfileId,suggestionReasonForToken
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/main.db)","(TN, SuggestedFriend)","(RL, 30)","(_id, 7430)","(friendRowId, 726)","(userId, a93791bb-5afc-4d8b-b37d-90c9515310fb)","(suggestionReason, )","(suggestionToken, BgAAAAcAAABrNDEwMjk5YAAAAPxBZIRB3gYOd-lRn7TbwN4mOgpLYwXNkLlwXlyVcafidK6rGne2gW-GFiGYQ1SesceAjddVLfTFHjqs-3jhV90xNQSNAveCNonEOAXUd-x3n0uA23OXggvf4PbSeoFSxxUAAABmcmllbmQtcmVjb21tZW5kYXRpb24QAAAAFVBnT1ZOBPemQMfwsBNdhg)","(added, 0)","(hidden, 0)","(seen, 1)","(deltaForceKey, 0)","(hiddenTimestamp, 0)","(score, None)","(rankingProfileId, None)","(suggestionReasonForToken, None)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/main.db)","(TN, SuggestedFriend)","(RL, 31)","(_id, 7431)","(friendRowId, 280)","(userId, 6f1ec21f-a286-4425-aca5-fa7ab0ac4d8a)","(suggestionReason, )","(suggestionToken, BgAAAAcAAABrNDEwMjk5YAAAAC9ttQNPgE9n33oeCmBjqgbnR2Vtblw6aXelbqVRM32RZVys_-dGuHwkj9Ps6Rn0inKdE5_DPChicQd6VPK1RPIBPnQO9Gh_ScLmffqRttTL7juxH_iopD_Bt8cJVzCUaxUAAABmcmllbmQtcmVjb21tZW5kYXRpb24QAAAAwC_wWoblPUTHKiySQMa_9w)","(added, 0)","(hidden, 0)","(seen, 1)","(deltaForceKey, 0)","(hiddenTimestamp, 0)","(score, None)","(rankingProfileId, None)","(suggestionReasonForToken, None)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/main.db)","(TN, SuggestedFriend)","(RL, 32)","(_id, 7432)","(friendRowId, 193)","(userId, 4bdb9916-9e0c-44af-b5ff-6c04cddae7b8)","(suggestionReason, )","(suggestionToken, BgAAAAcAAABrNDEwMjk5YAAAANHtKTm6aAcFhMTaOfj_DcbfB-F7cmTW41aoWvJXCrk6Ekg9AEaZOq2uyVbdkc-AkIEcZPEEm14soCEtoXWmsWFi93mUIstsMtOsUfixH5w8xQZDyLfKiemoht_M_rYliRUAAABmcmllbmQtcmVjb21tZW5kYXRpb24QAAAAGNGAxZVCk9800eP2mOW83A)","(added, 0)","(hidden, 0)","(seen, 1)","(deltaForceKey, 0)","(hiddenTimestamp, 0)","(score, None)","(rankingProfileId, None)","(suggestionReasonForToken, None)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/main.db)","(TN, SuggestedFriend)","(RL, 33)","(_id, 7433)","(friendRowId, 1414)","(userId, c6df426a-b36c-4da7-8d54-02563628c4d6)","(suggestionReason, )","(suggestionToken, BgAAAAcAAABrNDEwMjk5YAAAAM7-NGgSxdAwPb2MjU3u0il19mCTRk8Uz8N4k6p0e38an5cxq5dAvNgwqK0NMELt0AbkVG-zbrNQPICrFO-wMZ-SwcPhcDz7oAWPXzow6nnjGH9K8jTbToCGv8aAQoaFaxUAAABmcmllbmQtcmVjb21tZW5kYXRpb24QAAAA8h-UAWkS_4U8QcVjnQ3whA)","(added, 0)","(hidden, 0)","(seen, 1)","(deltaForceKey, 0)","(hiddenTimestamp, 0)","(score, None)","(rankingProfileId, None)","(suggestionReasonForToken, None)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/main.db)","(TN, SuggestedFriend)","(RL, 34)","(_id, 7434)","(friendRowId, 1436)","(userId, 47e158a5-9902-4356-ad63-73fdd28e066e)","(suggestionReason, )","(suggestionToken, BgAAAAcAAABrNDEwMjk5YAAAAJGDWyXfPp1ehLqtc4gENSSp6qowzm19xmhmjq7ZfYE8YCIO_GRuSyfVcGIdklmExyqw4a3C4M5x9kfue-nQzhgI_l2GmNbEh5BnUf95tfFbMXqMp0B8rOKXpqLhXXadwxUAAABmcmllbmQtcmVjb21tZW5kYXRpb24QAAAAg6gghP850SXdOD3XdC1XSg)","(added, 0)","(hidden, 0)","(seen, 1)","(deltaForceKey, 0)","(hiddenTimestamp, 0)","(score, None)","(rankingProfileId, None)","(suggestionReasonForToken, None)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/main.db)","(TN, SuggestedFriend)","(RL, 35)","(_id, 7435)","(friendRowId, 1422)","(userId, 56c79327-2e1f-4157-8f55-23452a0bf553)","(suggestionReason, )","(suggestionToken, BgAAAAcAAABrNDEwMjk5YAAAAGqg8bvuf6VTFo75rFcNirQl4bQUsm9D5bOm_mW8Qpyz_hdHVnivIzRVXjD7XV2bx1EZ3JKr7E2X8SMTVLgRNiRM2wvblZ0emePTLHsu_N9YofH6HCAo02G4R1u09wFrQxUAAABmcmllbmQtcmVjb21tZW5kYXRpb24QAAAA-sH2bkrgKvgm1As3zmuChw)","(added, 0)","(hidden, 0)","(seen, 1)","(deltaForceKey, 0)","(hiddenTimestamp, 0)","(score, None)","(rankingProfileId, None)","(suggestionReasonForToken, None)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/main.db)","(TN, SuggestedFriend)","(RL, 36)","(_id, 7436)","(friendRowId, 737)","(userId, 8527c166-8bb6-4536-82c9-9c63129ff4e5)","(suggestionReason, )","(suggestionToken, BgAAAAcAAABrNDEwMjk5YAAAAP9J7Fo17kJDPCWlj3Ww8KUo4EEDWRQIP03fU34LqOqb_xTHmOJu4ZBujhGrQdmCgWyeGLBwIeEcpUb36ZgepIfSQq045CkW6G1c-sy2frXdKFWicnYe5yrpFAATFKg7mRUAAABmcmllbmQtcmVjb21tZW5kYXRpb24QAAAAs03wnRy-PQkMg56uqzWKPQ)","(added, 0)","(hidden, 0)","(seen, 1)","(deltaForceKey, 0)","(hiddenTimestamp, 0)","(score, None)","(rankingProfileId, None)","(suggestionReasonForToken, None)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/main.db)","(TN, SuggestedFriend)","(RL, 37)","(_id, 7437)","(friendRowId, 784)","(userId, 370dc130-cd5f-4df0-96b7-87ca7f1a8f5d)","(suggestionReason, )","(suggestionToken, BgAAAAcAAABrNDEwMjk5YAAAAIGpbphoaezIyDtDX5X4-qCjC1dW_IDi_JQFIbBTxmkEXJVTMjmNt8SXocofX5A9fl0DMk7KRtxnNVCNcaYLXS-K_z2Ra7fu05PAwhg7u3bmPeEpSvLN4fTHgfKcA-gX8hUAAABmcmllbmQtcmVjb21tZW5kYXRpb24QAAAAoKJQ1Zj29axYyWKXmiZJ0Q)","(added, 0)","(hidden, 0)","(seen, 1)","(deltaForceKey, 0)","(hiddenTimestamp, 0)","(score, None)","(rankingProfileId, None)","(suggestionReasonForToken, None)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/main.db)","(TN, SuggestedFriend)","(RL, 38)","(_id, 7438)","(friendRowId, 73)","(userId, 21e07596-ff5e-4922-971a-d8a39798ebf1)","(suggestionReason, )","(suggestionToken, BgAAAAcAAABrNDEwMjk5YAAAABNofyq_tvZMi_4Ixp_pjkCS7pnMgv-qGTsJxTlfKa0372vze9q3XOY-231LfRr4tjrjL89SKK-QHn1JmcVRNf0tE2MJPGlhP0E0AE0mzg3AB8z0CGnaqQi53cTM5ga87xUAAABmcmllbmQtcmVjb21tZW5kYXRpb24QAAAA10ST_MLBcCmpB6W55-HpzQ)","(added, 0)","(hidden, 0)","(seen, 1)","(deltaForceKey, 0)","(hiddenTimestamp, 0)","(score, None)","(rankingProfileId, None)","(suggestionReasonForToken, None)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/main.db)","(TN, SuggestedFriend)","(RL, 39)","(_id, 7439)","(friendRowId, 173)","(userId, c8c6cd7e-1eeb-43ce-9f87-7a35888e1c4a)","(suggestionReason, )","(suggestionToken, BgAAAAcAAABrNDEwMjk5YAAAAPLaNXb6HanJkD1zoTm-5RIgNIZz5iZWtMXas0NSFPEwzMwX6XEm16LX7emIq6zBn73AQa9SG7Y_43US1YQFJ8k-sjakw6hT87Gavc9UMMj3agzI8KTNSqrE3xs8a5VVOBUAAABmcmllbmQtcmVjb21tZW5kYXRpb24QAAAAfZOOMaXcegZqCCXCxS-m7Q)","(added, 0)","(hidden, 0)","(seen, 1)","(deltaForceKey, 0)","(hiddenTimestamp, 0)","(score, None)","(rankingProfileId, None)","(suggestionReasonForToken, None)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/main.db)","(TN, SuggestedFriend)","(RL, 40)","(_id, 7440)","(friendRowId, 685)","(userId, 9e9290d3-94f0-47da-b801-c486d862480c)","(suggestionReason, )","(suggestionToken, BgAAAAcAAABrNDEwMjk5YAAAAAySzClAKPMbro_eElT1Z-gEBp3avbtyy46kD45TwRw52jHFKM7B2ddZNAFPhc4R6JMBJPlLjD9n2ZJULTB65eUvoe7SZjUF_UQwrGHDOr_f69aNpjZMGxPGfVjC3rwAtRUAAABmcmllbmQtcmVjb21tZW5kYXRpb24QAAAAoYDjW7czjzzgjc5cwi2wrQ)","(added, 0)","(hidden, 0)","(seen, 1)","(deltaForceKey, 0)","(hiddenTimestamp, 0)","(score, None)","(rankingProfileId, None)","(suggestionReasonForToken, None)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/main.db)","(TN, SuggestedFriend)","(RL, 41)","(_id, 7441)","(friendRowId, 1435)","(userId, 790e1a60-4570-4bb4-abc2-b81d9e367ea7)","(suggestionReason, )","(suggestionToken, BgAAAAcAAABrNDEwMjk5YAAAANlndQclBeA8bjmj1bY9-UShw7PmF46oV10JB7fp2H1Dv6jqLlMIZ5WFNlwFsbIM99YWI5fXBL9oOuzx3h8ftalbiSP4KHDhIlZmIRyHtoftM0xVb_KkJQlGwsSsfoTW9BUAAABmcmllbmQtcmVjb21tZW5kYXRpb24QAAAAZSOV5QdordUspw_6sy7EZw)","(added, 0)","(hidden, 0)","(seen, 1)","(deltaForceKey, 0)","(hiddenTimestamp, 0)","(score, None)","(rankingProfileId, None)","(suggestionReasonForToken, None)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/main.db)","(TN, SuggestedFriend)","(RL, 42)","(_id, 7442)","(friendRowId, 89)","(userId, d12f5ba2-485c-46ff-8308-a78c4072b8f7)","(suggestionReason, )","(suggestionToken, BgAAAAcAAABrNDEwMjk5YAAAAALkhQAxMWU1N9FYqQYHRDNa1eFHGNCpczNwVD7_xXcgYOn45gLThHlwFnFb6TLKgk2SA59ja-Y6BB8cPG1yXjXFDt0-3sXF3QkMvVx5x-i2FhrJpVA44u-K7Z6bcRZ4TBUAAABmcmllbmQtcmVjb21tZW5kYXRpb24QAAAA1WscyYuGHIpad-LOrk3qXA)","(added, 0)","(hidden, 0)","(seen, 1)","(deltaForceKey, 0)","(hiddenTimestamp, 0)","(score, None)","(rankingProfileId, None)","(suggestionReasonForToken, None)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/main.db)","(TN, SuggestedFriend)","(RL, 43)","(_id, 7443)","(friendRowId, 1003)","(userId, 4f959556-0a4a-487b-adbf-dac88719c1da)","(suggestionReason, )","(suggestionToken, BgAAAAcAAABrNDEwMjk5YAAAAG51fiUO9GmHegoalYirOe0HSjvRu_NwfHAKUFojI0tf7vg_-G87Y4v8FR8XGB0SkLDol6vUj0essBRN3HqCa8EHxHJnlE1KOJHVuoRcwMuxLiLYEhgf1JnuGtJ0GN7RQxUAAABmcmllbmQtcmVjb21tZW5kYXRpb24QAAAAhcKZFr0XLLCDKk7AxIo_vA)","(added, 0)","(hidden, 0)","(seen, 1)","(deltaForceKey, 0)","(hiddenTimestamp, 0)","(score, None)","(rankingProfileId, None)","(suggestionReasonForToken, None)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/main.db)","(TN, SuggestedFriend)","(RL, 44)","(_id, 7444)","(friendRowId, 1432)","(userId, 94c6ebe1-1f06-4213-855a-9c8b94f71b5c)","(suggestionReason, )","(suggestionToken, BgAAAAcAAABrNDEwMjk5YAAAAE7WE_Ugrnc3GEJnqj_BCRFSJZHwCAuNKh2PEy-2BKPGW-72vWxWuZzM3kzeLnIz4-wFap3BTy7_HMXiMcf-KslCzjvxuRqK6Hsz2Xf-5VbhufzbwTGzng0PatP7qnprcxUAAABmcmllbmQtcmVjb21tZW5kYXRpb24QAAAAg60NpV93Rj-8ocdeAPKHHw)","(added, 0)","(hidden, 0)","(seen, 1)","(deltaForceKey, 0)","(hiddenTimestamp, 0)","(score, None)","(rankingProfileId, None)","(suggestionReasonForToken, None)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/main.db)","(TN, SuggestedFriend)","(RL, 45)","(_id, 7445)","(friendRowId, 1326)","(userId, 1548d07f-93de-47ee-aaae-02dbeb9a7f5a)","(suggestionReason, )","(suggestionToken, BgAAAAcAAABrNDEwMjk5YAAAAIHGPUCq8HHWIeq_w1pURa8pWSb_JLUTB6oGviFmBuewhd05ONiihGHoryES62y1Z7sXAp0SpBZI1l_Ro7cDir0h9ElKQX3MNnTWkcsXT3aRQo_R8GPnFE5oY83_6m2Q5xUAAABmcmllbmQtcmVjb21tZW5kYXRpb24QAAAA6T3MVYeQerQTuFvsc6J6nA)","(added, 0)","(hidden, 0)","(seen, 1)","(deltaForceKey, 0)","(hiddenTimestamp, 0)","(score, None)","(rankingProfileId, None)","(suggestionReasonForToken, None)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/main.db)","(TN, SuggestedFriend)","(RL, 46)","(_id, 7446)","(friendRowId, 113)","(userId, b476b98a-ebad-4296-a7a0-305fa2766484)","(suggestionReason, )","(suggestionToken, BgAAAAcAAABrNDEwMjk5YAAAAJ-cY_tq0PZ5YPi-GH3vMVqQ34BlnV0NJixQyoLcuGNxA7mDCfTlnc89aFcdHzc69BdHvO7dKeUhkCRFIIwuCIa8BjtfIlAVdkcnqAbpyyugRB9K5gZdxQiRNL_8KQR5CxUAAABmcmllbmQtcmVjb21tZW5kYXRpb24QAAAAJZrK9-gQ8olQno6F1ruE1w)","(added, 0)","(hidden, 0)","(seen, 1)","(deltaForceKey, 0)","(hiddenTimestamp, 0)","(score, None)","(rankingProfileId, None)","(suggestionReasonForToken, None)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/main.db)","(TN, SuggestedFriend)","(RL, 47)","(_id, 7447)","(friendRowId, 194)","(userId, 14843293-e3ad-4622-a21f-0b3f73b30be3)","(suggestionReason, )","(suggestionToken, BgAAAAcAAABrNDEwMjk5YAAAABl-aiLETs2uKNO7enMZV7jhCDdqTUD2ku8kpr14luHKjyYscfkfQYrqIpdcFKtRxoRVa7LY_8QTo7DFxjCQ4HGVpmSlI4aYoBRQaM5E5f1s62pJkvEgMw-Gb1eKxBg9qRUAAABmcmllbmQtcmVjb21tZW5kYXRpb24QAAAAnflQF0wBn24edP2dQveVKg)","(added, 0)","(hidden, 0)","(seen, 1)","(deltaForceKey, 0)","(hiddenTimestamp, 0)","(score, None)","(rankingProfileId, None)","(suggestionReasonForToken, None)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/main.db)","(TN, SuggestedFriend)","(RL, 48)","(_id, 7448)","(friendRowId, 1420)","(userId, b8c6ca7b-05f3-4ce2-8216-8f8dd0748117)","(suggestionReason, )","(suggestionToken, BgAAAAcAAABrNDEwMjk5YAAAAEg5LcIMnG9tFpUQy_oLkJ2WwShWMEdX1t1rKA5vhVW49oZI9lROf1P5LeLNAhWtve80YHK5eA3ep9EQUwM_o4BN5sFtEn2IGe0fyGX8Da3tSCLWe7Dfg-4TRF97eXLGwxUAAABmcmllbmQtcmVjb21tZW5kYXRpb24QAAAAHyko28na_euwytrCkeE3MA)","(added, 0)","(hidden, 0)","(seen, 1)","(deltaForceKey, 0)","(hiddenTimestamp, 0)","(score, None)","(rankingProfileId, None)","(suggestionReasonForToken, None)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/main.db)","(TN, SuggestedFriend)","(RL, 49)","(_id, 7449)","(friendRowId, 325)","(userId, c7de473f-ef82-485d-b4bf-de14519da7af)","(suggestionReason, )","(suggestionToken, BgAAAAcAAABrNDEwMjk5YAAAAIcvli3D2lFvsqUnqhjpIyWIcKNUEB6kGpltzrp0y5jtEOtlyUGkLReeP_Jhlsi8TbiBFJNHTCsI9ldUHLWB93b2V1m_fEVaMRl1s_EQTs395v0lREfK4kQ-_paIiMZPcxUAAABmcmllbmQtcmVjb21tZW5kYXRpb24QAAAAC4fKdBqs5I4NCJzgrYvgqw)","(added, 0)","(hidden, 0)","(seen, 1)","(deltaForceKey, 0)","(hiddenTimestamp, 0)","(score, None)","(rankingProfileId, None)","(suggestionReasonForToken, None)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/main.db)","(TN, SuggestedFriend)","(RL, 50)","(_id, 7450)","(friendRowId, 142)","(userId, e6331a81-a0b7-407c-ad7a-03aa72ee2132)","(suggestionReason, )","(suggestionToken, BgAAAAcAAABrNDEwMjk5YAAAADqtB_ys1qhQelpLBaZntFMHCLYC6mf7l44tO8MB4n5-2O3fmpibigFbT5n1H5OFldEN9M6Znytk4CuLfLCmF7-_WAfoHyAdFcqKas_D1kmITlL5W061npCjNFAVHSrTIRUAAABmcmllbmQtcmVjb21tZW5kYXRpb24QAAAA-11vrmRSWxCisosoX5BJ6Q)","(added, 0)","(hidden, 0)","(seen, 1)","(deltaForceKey, 0)","(hiddenTimestamp, 0)","(score, None)","(rankingProfileId, None)","(suggestionReasonForToken, None)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/main.db)","(TN, SuggestedFriend)","(RL, 51)","(_id, 7451)","(friendRowId, 692)","(userId, 4625d9b2-7699-42b0-a8c9-955a7dcc0241)","(suggestionReason, )","(suggestionToken, BgAAAAcAAABrNDEwMjk5YAAAAGNBVUSQQW9jwKmh_QxtBf8PRPsRUh005FcdkhayIsV6sW4BeSRnLOAoAECgYJa2ErOEhy0R9VRKfwpAE_3VF9PIX3akZkOsN1UUPF-LcvgKQ8F65uOp236mQIGsa90xGBUAAABmcmllbmQtcmVjb21tZW5kYXRpb24QAAAA8_yPpJ9uLrbcAGB8N4-pUw)","(added, 0)","(hidden, 0)","(seen, 1)","(deltaForceKey, 0)","(hiddenTimestamp, 0)","(score, None)","(rankingProfileId, None)","(suggestionReasonForToken, None)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/main.db)","(TN, SuggestedFriend)","(RL, 52)","(_id, 7452)","(friendRowId, 1189)","(userId, ded3b40b-98d8-4e0f-97ec-3acbe3dfa601)","(suggestionReason, )","(suggestionToken, BgAAAAcAAABrNDEwMjk5YAAAAG-A6Ie4JzD7hdc30Sj-ocP6ebUHMpQ7Lbfe9qp2WXBGmlQERpP6RXFmVLrzSnPYgOpIUXZ1ABWwlJJBdIndtneOmrcUnQRaBLsx430PJDjTxxzsTkWlGVZwE3D7eGFw6xUAAABmcmllbmQtcmVjb21tZW5kYXRpb24QAAAAjSxCpuBzXYEdw6hiA4hv4A)","(added, 0)","(hidden, 0)","(seen, 1)","(deltaForceKey, 0)","(hiddenTimestamp, 0)","(score, None)","(rankingProfileId, None)","(suggestionReasonForToken, None)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/main.db)","(TN, SuggestedFriend)","(RL, 53)","(_id, 7453)","(friendRowId, 190)","(userId, 4e09275e-0c46-4728-82e9-bb25a59a0985)","(suggestionReason, )","(suggestionToken, BgAAAAcAAABrNDEwMjk5YAAAAL5TUjV10sUJ1IFaaMlr1lD8iBPqJtK_2-EjnB74mn5GGSBu9y7x6GfKRCTmA_Q2bL3zTVQC8_jKI08zurmLfjsaSyCXTZhgRCUHvOHB56V0Nfnz6w5o3ff0IIQEP4Rp2hUAAABmcmllbmQtcmVjb21tZW5kYXRpb24QAAAAzqpHyhpgJL9axRhwbUP8aQ)","(added, 0)","(hidden, 0)","(seen, 1)","(deltaForceKey, 0)","(hiddenTimestamp, 0)","(score, None)","(rankingProfileId, None)","(suggestionReasonForToken, None)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/main.db)","(TN, SuggestedFriend)","(RL, 54)","(_id, 7454)","(friendRowId, 1419)","(userId, 4529fa72-d029-4c0d-9513-d027f257d9a6)","(suggestionReason, )","(suggestionToken, BgAAAAcAAABrNDEwMjk5YAAAALNPz4ZtK6C6Lb6DnMJxzlGnyTJbxdpC9_JoCHvSkmq7NiVBmibCgprBoa8RF7wgl0yh7CIPb5kXp0gbrOHyHDBGB77tA4MZx25dMdOse6Q8EMVtWxe6IA1Acw2uU7JVqRUAAABmcmllbmQtcmVjb21tZW5kYXRpb24QAAAAgjUA1d2MdqJwCJ5gAsBODQ)","(added, 0)","(hidden, 0)","(seen, 1)","(deltaForceKey, 0)","(hiddenTimestamp, 0)","(score, None)","(rankingProfileId, None)","(suggestionReasonForToken, None)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/main.db)","(TN, SuggestedFriend)","(RL, 55)","(_id, 7455)","(friendRowId, 59)","(userId, 70237df3-476c-4a94-86ff-1362fd569223)","(suggestionReason, )","(suggestionToken, BgAAAAcAAABrNDEwMjk5YAAAAE4IudrHDEByszGadtK_Gfa8usermFOu7-Cm47hGu7b-uqjdmTFJzZzbAgdJq8LC52DEQwpKTW7YdyhLJvsaHSNrNUJfIkp2gPXtBbFghyuFv46nr6Z0YcmNs1ziKQosAhUAAABmcmllbmQtcmVjb21tZW5kYXRpb24QAAAAlPbV-GUEGxiA0cUSLTrttg)","(added, 0)","(hidden, 0)","(seen, 1)","(deltaForceKey, 0)","(hiddenTimestamp, 0)","(score, None)","(rankingProfileId, None)","(suggestionReasonForToken, None)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/main.db)","(TN, SuggestedFriend)","(RL, 56)","(_id, 7456)","(friendRowId, 764)","(userId, 7245dc3e-e054-4789-95c8-deaba5110767)","(suggestionReason, )","(suggestionToken, BgAAAAcAAABrNDEwMjk5YAAAAMUsD5lRRTfi-u7xm5qEtFB15YmzhZD378V9OnYLKUadBTgkwDXnt9mmgWfDLzMJug41hvszvvlMViQpqIeBp2kvHs54uDhHL6j2UU1JOwHt8_-ksuJChi1k_LXXsW8edBUAAABmcmllbmQtcmVjb21tZW5kYXRpb24QAAAAq0t0Q6dss7UNJ7ZcpyCeEw)","(added, 0)","(hidden, 0)","(seen, 1)","(deltaForceKey, 0)","(hiddenTimestamp, 0)","(score, None)","(rankingProfileId, None)","(suggestionReasonForToken, None)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/main.db)","(TN, SuggestedFriend)","(RL, 57)","(_id, 7457)","(friendRowId, 1437)","(userId, 89bafa83-f62d-4e21-b86b-6ae3101adb2b)","(suggestionReason, )","(suggestionToken, BgAAAAcAAABrNDEwMjk5YAAAADnWelG7eSMSgmTmeRXcVZaKD_tUUHzYgrlCPhHhF_8e8E7ckytWt5tdFBIeqVjexC8k8AJkW458M8e2l0PoCnNcfx3V4cA5Ta8gsyXFGRr1H93Iu8XgpMKRMKZX12TrfxUAAABmcmllbmQtcmVjb21tZW5kYXRpb24QAAAA-tKnXzAufLhxCn911x6S5g)","(added, 0)","(hidden, 0)","(seen, 1)","(deltaForceKey, 0)","(hiddenTimestamp, 0)","(score, None)","(rankingProfileId, None)","(suggestionReasonForToken, None)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/main.db)","(TN, SuggestedFriend)","(RL, 58)","(_id, 7458)","(friendRowId, 1402)","(userId, 388e2534-fe73-4f93-b451-122004a97e1b)","(suggestionReason, )","(suggestionToken, BgAAAAcAAABrNDEwMjk5YAAAAId16jRmVBUYTP1n_ZbEXzZk4Gxr1j1RrT7uTHZSsUaixuE4BsFG5f_xMVmVqSLgJDguR0YR3tk3hOZxENQcnut__rVu73nPUjZhPrS8czPuIgCDMxGOxWX0cq4OO8rkFBUAAABmcmllbmQtcmVjb21tZW5kYXRpb24QAAAAo86sS6F04q1AZPzgd-ZOwA)","(added, 0)","(hidden, 0)","(seen, 1)","(deltaForceKey, 0)","(hiddenTimestamp, 0)","(score, None)","(rankingProfileId, None)","(suggestionReasonForToken, None)"
