PID,DN,DP,TN,RL,_id,hashtag,asset_url,start_time,end_time,animations
"(PID, com.twitter.android)","(DN, global.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/global.db)","(TN, hashflags)","(RL, 846)","(_id, 846)","(hashtag, HíbridoWendy)","(asset_url, https://abs.twimg.com/hashflags/Netflix_SweetTooth_Pig/Netflix_SweetTooth_Pig.png)","(start_time, 1622790060000)","(end_time, 1630566060000)","(animations, None)"
"(PID, com.twitter.android)","(DN, global.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/global.db)","(TN, hashflags)","(RL, 847)","(_id, 847)","(hashtag, IAGDZT)","(asset_url, https://abs.twimg.com/hashflags/ZombieTiger_UK_May_2021/ZombieTiger_UK_May_2021.png)","(start_time, 1621296000000)","(end_time, 1629270000000)","(animations, None)"
"(PID, com.twitter.android)","(DN, global.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/global.db)","(TN, hashflags)","(RL, 848)","(_id, 848)","(hashtag, IAmTeamGB)","(asset_url, https://abs.twimg.com/hashflags/TeamGB_2021_add/TeamGB_2021_add.png)","(start_time, 1626048000000)","(end_time, 1648764000000)","(animations, None)"
"(PID, com.twitter.android)","(DN, global.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/global.db)","(TN, hashflags)","(RL, 849)","(_id, 849)","(hashtag, IBelieveJeanette)","(asset_url, https://abs.twimg.com/hashflags/Freeform_CruelSummer_Jeanette_2021_/Freeform_CruelSummer_Jeanette_2021_.png)","(start_time, 1622505600000)","(end_time, 1630479540000)","(animations, None)"
"(PID, com.twitter.android)","(DN, global.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/global.db)","(TN, hashflags)","(RL, 850)","(_id, 850)","(hashtag, IBelieveKate)","(asset_url, https://abs.twimg.com/hashflags/Freeform_CruelSummer_Kate_2021/Freeform_CruelSummer_Kate_2021.png)","(start_time, 1622505600000)","(end_time, 1630479540000)","(animations, None)"
"(PID, com.twitter.android)","(DN, global.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/global.db)","(TN, hashflags)","(RL, 851)","(_id, 851)","(hashtag, IdentityV)","(asset_url, https://abs.twimg.com/hashflags/IdentityVJP_Q3_2021/IdentityVJP_Q3_2021.png)","(start_time, 1624028400000)","(end_time, 1631977200000)","(animations, None)"
"(PID, com.twitter.android)","(DN, global.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/global.db)","(TN, hashflags)","(RL, 852)","(_id, 852)","(hashtag, IEM)","(asset_url, https://abs.twimg.com/hashflags/IEM_2021/IEM_2021.png)","(start_time, 1614337200000)","(end_time, 1641020400000)","(animations, None)"
"(PID, com.twitter.android)","(DN, global.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/global.db)","(TN, hashflags)","(RL, 853)","(_id, 853)","(hashtag, IfICantHaveLoveIWantPower)","(asset_url, https://abs.twimg.com/hashflags/Halsey2/Halsey2.png)","(start_time, 1626192000000)","(end_time, 1630368000000)","(animations, None)"
"(PID, com.twitter.android)","(DN, global.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/global.db)","(TN, hashflags)","(RL, 854)","(_id, 854)","(hashtag, IGotMyShotSG)","(asset_url, https://abs.twimg.com/hashflags/vaccinated_2021_add3/vaccinated_2021_add3.png)","(start_time, 1625014800000)","(end_time, 1641024000000)","(animations, None)"
"(PID, com.twitter.android)","(DN, global.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/global.db)","(TN, hashflags)","(RL, 855)","(_id, 855)","(hashtag, IGotTheShot)","(asset_url, https://abs.twimg.com/hashflags/AdCouncilVaccine_2021/AdCouncilVaccine_2021.png)","(start_time, 1616620020000)","(end_time, 1632517620000)","(animations, None)"
"(PID, com.twitter.android)","(DN, global.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/global.db)","(TN, hashflags)","(RL, 856)","(_id, 856)","(hashtag, IGWIN)","(asset_url, https://abs.twimg.com/hashflags/LPL_2021_IGWIN/LPL_2021_IGWIN.png)","(start_time, 1625126400000)","(end_time, 1641020400000)","(animations, None)"
"(PID, com.twitter.android)","(DN, global.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/global.db)","(TN, hashflags)","(RL, 857)","(_id, 857)","(hashtag, IICHLIWP)","(asset_url, https://abs.twimg.com/hashflags/Halsey1/Halsey1.png)","(start_time, 1626192000000)","(end_time, 1630368000000)","(animations, None)"
"(PID, com.twitter.android)","(DN, global.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/global.db)","(TN, hashflags)","(RL, 858)","(_id, 858)","(hashtag, ikahelangmundo)","(asset_url, https://abs.twimg.com/hashflags/OrangeTheWorld_2020/OrangeTheWorld_2020.png)","(start_time, 1606064400000)","(end_time, 1636693200000)","(animations, None)"
"(PID, com.twitter.android)","(DN, global.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/global.db)","(TN, hashflags)","(RL, 859)","(_id, 859)","(hashtag, ilovemilka)","(asset_url, https://abs.twimg.com/hashflags/MilkaSummerCampaign_2021/MilkaSummerCampaign_2021.png)","(start_time, 1623110400000)","(end_time, 1631059200000)","(animations, None)"
"(PID, com.twitter.android)","(DN, global.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/global.db)","(TN, hashflags)","(RL, 860)","(_id, 860)","(hashtag, ImagineQueÉPossível)","(asset_url, https://abs.twimg.com/hashflags/TIMOlimpiadas2021/TIMOlimpiadas2021.png)","(start_time, 1623898800000)","(end_time, 1631717940000)","(animations, None)"
"(PID, com.twitter.android)","(DN, global.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/global.db)","(TN, hashflags)","(RL, 861)","(_id, 861)","(hashtag, ImBackXOXO)","(asset_url, https://abs.twimg.com/hashflags/HBOMaxGossipGirl_July_2021_Phone/HBOMaxGossipGirl_July_2021_Phone.png)","(start_time, 1625641200000)","(end_time, 1633503540000)","(animations, None)"
"(PID, com.twitter.android)","(DN, global.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/global.db)","(TN, hashflags)","(RL, 862)","(_id, 862)","(hashtag, IMitchellcontroleMacchine)","(asset_url, https://abs.twimg.com/hashflags/Netflix_MitchellvsTheMachines_2021/Netflix_MitchellvsTheMachines_2021.png)","(start_time, 1619593200000)","(end_time, 1627369200000)","(animations, None)"
"(PID, com.twitter.android)","(DN, global.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/global.db)","(TN, hashflags)","(RL, 863)","(_id, 863)","(hashtag, imlookingforapig)","(asset_url, https://abs.twimg.com/hashflags/NeonRated_PigtheFilm_June2021/NeonRated_PigtheFilm_June2021.png)","(start_time, 1624924800000)","(end_time, 1632767340000)","(animations, None)"
"(PID, com.twitter.android)","(DN, global.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/global.db)","(TN, hashflags)","(RL, 864)","(_id, 864)","(hashtag, ImpracticalJokers)","(asset_url, https://abs.twimg.com/hashflags/TheImpracticalJokers_Julu_2021/TheImpracticalJokers_Julu_2021.png)","(start_time, 1625716800000)","(end_time, 1633492800000)","(animations, None)"
"(PID, com.twitter.android)","(DN, global.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/global.db)","(TN, hashflags)","(RL, 865)","(_id, 865)","(hashtag, IMTWIN)","(asset_url, https://abs.twimg.com/hashflags/LCS_Jan_2021_IMTWIN/LCS_Jan_2021_IMTWIN.png)","(start_time, 1609920000000)","(end_time, 1641020400000)","(animations, None)"
"(PID, com.twitter.android)","(DN, global.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/global.db)","(TN, hashflags)","(RL, 866)","(_id, 866)","(hashtag, inchscider)","(asset_url, https://abs.twimg.com/hashflags/inchscider_2021/inchscider_2021.png)","(start_time, 1622160000000)","(end_time, 1632787200000)","(animations, None)"
"(PID, com.twitter.android)","(DN, global.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/global.db)","(TN, hashflags)","(RL, 867)","(_id, 867)","(hashtag, IndianaFever)","(asset_url, https://abs.twimg.com/hashflags/WNBA_Teams_2021_IND/WNBA_Teams_2021_IND.png)","(start_time, 1620921600000)","(end_time, 1634921940000)","(animations, None)"
"(PID, com.twitter.android)","(DN, global.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/global.db)","(TN, hashflags)","(RL, 868)","(_id, 868)","(hashtag, INDOSSALAMASCHERINA)","(asset_url, https://abs.twimg.com/hashflags/WearAMask_2020_2021_ext3/WearAMask_2020_2021_ext3.png)","(start_time, 1624233600000)","(end_time, 1633071600000)","(animations, None)"
"(PID, com.twitter.android)","(DN, global.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/global.db)","(TN, hashflags)","(RL, 869)","(_id, 869)","(hashtag, INDOSSARELAMASCHERINA)","(asset_url, https://abs.twimg.com/hashflags/WearAMask_2020_2021_ext3/WearAMask_2020_2021_ext3.png)","(start_time, 1624233600000)","(end_time, 1633071600000)","(animations, None)"
"(PID, com.twitter.android)","(DN, global.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/global.db)","(TN, hashflags)","(RL, 870)","(_id, 870)","(hashtag, INDOSSATELAMASCHERINA)","(asset_url, https://abs.twimg.com/hashflags/WearAMask_2020_2021_ext3/WearAMask_2020_2021_ext3.png)","(start_time, 1624233600000)","(end_time, 1633071600000)","(animations, None)"
"(PID, com.twitter.android)","(DN, global.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/global.db)","(TN, hashflags)","(RL, 871)","(_id, 871)","(hashtag, Infinite)","(asset_url, https://abs.twimg.com/hashflags/Paramount_Infinite_2021/Paramount_Infinite_2021.png)","(start_time, 1623308400000)","(end_time, 1631170740000)","(animations, None)"
"(PID, com.twitter.android)","(DN, global.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/global.db)","(TN, hashflags)","(RL, 872)","(_id, 872)","(hashtag, infovacunacovid)","(asset_url, https://abs.twimg.com/hashflags/AdCouncilVaccine_2021_add/AdCouncilVaccine_2021_add.png)","(start_time, 1617840000000)","(end_time, 1632517620000)","(animations, None)"
"(PID, com.twitter.android)","(DN, global.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/global.db)","(TN, hashflags)","(RL, 873)","(_id, 873)","(hashtag, InOurOwnWords)","(asset_url, https://abs.twimg.com/hashflags/CadburyGlassAndAHalf_2021/CadburyGlassAndAHalf_2021.png)","(start_time, 1623888000000)","(end_time, 1628402400000)","(animations, None)"
"(PID, com.twitter.android)","(DN, global.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/global.db)","(TN, hashflags)","(RL, 874)","(_id, 874)","(hashtag, InsideTheNBA)","(asset_url, https://abs.twimg.com/hashflags/NBAPlayoffsonTNT_2021/NBAPlayoffsonTNT_2021.png)","(start_time, 1621296000000)","(end_time, 1629086400000)","(animations, None)"
"(PID, com.twitter.android)","(DN, global.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/global.db)","(TN, hashflags)","(RL, 875)","(_id, 875)","(hashtag, InterMiamiCF)","(asset_url, https://abs.twimg.com/hashflags/MLS_2021_IMCF/MLS_2021_IMCF.png)","(start_time, 1618200000000)","(end_time, 1639368000000)","(animations, None)"
"(PID, com.twitter.android)","(DN, global.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/global.db)","(TN, hashflags)","(RL, 876)","(_id, 876)","(hashtag, InternetBloccato)","(asset_url, https://abs.twimg.com/hashflags/KeepItOn_InternetShutdown_2021/KeepItOn_InternetShutdown_2021.png)","(start_time, 1615161600000)","(end_time, 1672560000000)","(animations, None)"
"(PID, com.twitter.android)","(DN, global.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/global.db)","(TN, hashflags)","(RL, 877)","(_id, 877)","(hashtag, Internetblockade)","(asset_url, https://abs.twimg.com/hashflags/KeepItOn_InternetShutdown_2021/KeepItOn_InternetShutdown_2021.png)","(start_time, 1615161600000)","(end_time, 1672560000000)","(animations, None)"
"(PID, com.twitter.android)","(DN, global.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/global.db)","(TN, hashflags)","(RL, 878)","(_id, 878)","(hashtag, InternetBloqueada)","(asset_url, https://abs.twimg.com/hashflags/KeepItOn_InternetShutdown_2021/KeepItOn_InternetShutdown_2021.png)","(start_time, 1615161600000)","(end_time, 1672560000000)","(animations, None)"
"(PID, com.twitter.android)","(DN, global.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/global.db)","(TN, hashflags)","(RL, 879)","(_id, 879)","(hashtag, Internetbloqué)","(asset_url, https://abs.twimg.com/hashflags/KeepItOn_InternetShutdown_2021/KeepItOn_InternetShutdown_2021.png)","(start_time, 1615161600000)","(end_time, 1672560000000)","(animations, None)"
"(PID, com.twitter.android)","(DN, global.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/global.db)","(TN, hashflags)","(RL, 880)","(_id, 880)","(hashtag, internetiaçıktut)","(asset_url, https://abs.twimg.com/hashflags/KeepItOn_InternetShutdown_2021/KeepItOn_InternetShutdown_2021.png)","(start_time, 1615161600000)","(end_time, 1672560000000)","(animations, None)"
"(PID, com.twitter.android)","(DN, global.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/global.db)","(TN, hashflags)","(RL, 881)","(_id, 881)","(hashtag, internetkesilmesi)","(asset_url, https://abs.twimg.com/hashflags/KeepItOn_InternetShutdown_2021/KeepItOn_InternetShutdown_2021.png)","(start_time, 1615161600000)","(end_time, 1672560000000)","(animations, None)"
"(PID, com.twitter.android)","(DN, global.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/global.db)","(TN, hashflags)","(RL, 882)","(_id, 882)","(hashtag, InternetShutdown)","(asset_url, https://abs.twimg.com/hashflags/KeepItOn_InternetShutdown_2021/KeepItOn_InternetShutdown_2021.png)","(start_time, 1615161600000)","(end_time, 1672560000000)","(animations, None)"
"(PID, com.twitter.android)","(DN, global.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/global.db)","(TN, hashflags)","(RL, 883)","(_id, 883)","(hashtag, Internetshutdowns)","(asset_url, https://abs.twimg.com/hashflags/KeepItOn_InternetShutdown_2021/KeepItOn_InternetShutdown_2021.png)","(start_time, 1615161600000)","(end_time, 1672560000000)","(animations, None)"
"(PID, com.twitter.android)","(DN, global.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/global.db)","(TN, hashflags)","(RL, 884)","(_id, 884)","(hashtag, inthere)","(asset_url, https://abs.twimg.com/hashflags/LizPhair_2021/LizPhair_2021.png)","(start_time, 1618221600000)","(end_time, 1629482400000)","(animations, None)"
"(PID, com.twitter.android)","(DN, global.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/global.db)","(TN, hashflags)","(RL, 885)","(_id, 885)","(hashtag, intothewaves)","(asset_url, https://abs.twimg.com/hashflags/BlackDesert2021Summer/BlackDesert2021Summer.png)","(start_time, 1623222000000)","(end_time, 1630997940000)","(animations, None)"
"(PID, com.twitter.android)","(DN, global.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/global.db)","(TN, hashflags)","(RL, 886)","(_id, 886)","(hashtag, INTZ)","(asset_url, https://abs.twimg.com/hashflags/INTZ_June_2021/INTZ_June_2021.png)","(start_time, 1622689200000)","(end_time, 1626965940000)","(animations, None)"
"(PID, com.twitter.android)","(DN, global.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/global.db)","(TN, hashflags)","(RL, 887)","(_id, 887)","(hashtag, INTZArmy)","(asset_url, https://abs.twimg.com/hashflags/INTZ_June_2021/INTZ_June_2021.png)","(start_time, 1622689200000)","(end_time, 1626965940000)","(animations, None)"
"(PID, com.twitter.android)","(DN, global.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/global.db)","(TN, hashflags)","(RL, 888)","(_id, 888)","(hashtag, InvestWithWebull)","(asset_url, https://abs.twimg.com/hashflags/WeBull_May_2021_v2/WeBull_May_2021_v2.png)","(start_time, 1621580460000)","(end_time, 1629529260000)","(animations, None)"
"(PID, com.twitter.android)","(DN, global.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/global.db)","(TN, hashflags)","(RL, 889)","(_id, 889)","(hashtag, IO2021)","(asset_url, https://abs.twimg.com/hashflags/GoogleIO2021/GoogleIO2021.png)","(start_time, 1620100800000)","(end_time, 1628136000000)","(animations, None)"
"(PID, com.twitter.android)","(DN, global.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/global.db)","(TN, hashflags)","(RL, 890)","(_id, 890)","(hashtag, io21)","(asset_url, https://abs.twimg.com/hashflags/GoogleIO2021/GoogleIO2021.png)","(start_time, 1620100800000)","(end_time, 1628136000000)","(animations, None)"
"(PID, com.twitter.android)","(DN, global.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/global.db)","(TN, hashflags)","(RL, 891)","(_id, 891)","(hashtag, IONIQ)","(asset_url, https://abs.twimg.com/hashflags/Hyundai_ZeroEmission_FR_2021/Hyundai_ZeroEmission_FR_2021.png)","(start_time, 1620025200000)","(end_time, 1628017200000)","(animations, None)"
"(PID, com.twitter.android)","(DN, global.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/global.db)","(TN, hashflags)","(RL, 892)","(_id, 892)","(hashtag, IONIQ5)","(asset_url, https://abs.twimg.com/hashflags/Hyundai_ZeroEmission_FR_2021/Hyundai_ZeroEmission_FR_2021.png)","(start_time, 1620025200000)","(end_time, 1628017200000)","(animations, None)"
"(PID, com.twitter.android)","(DN, global.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/global.db)","(TN, hashflags)","(RL, 893)","(_id, 893)","(hashtag, ISeeYouXOXO)","(asset_url, https://abs.twimg.com/hashflags/HBOMaxGossipGirl_July_2021_Phone/HBOMaxGossipGirl_July_2021_Phone.png)","(start_time, 1625641200000)","(end_time, 1633503540000)","(animations, None)"
"(PID, com.twitter.android)","(DN, global.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/global.db)","(TN, hashflags)","(RL, 894)","(_id, 894)","(hashtag, Isles)","(asset_url, https://abs.twimg.com/hashflags/NHL_2021_Teams_Isles/NHL_2021_Teams_Isles.png)","(start_time, 1610377200000)","(end_time, 1627797600000)","(animations, None)"
"(PID, com.twitter.android)","(DN, global.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/global.db)","(TN, hashflags)","(RL, 895)","(_id, 895)","(hashtag, ISpeakEnserio)","(asset_url, https://abs.twimg.com/hashflags/GuardianTecate_July_2021/GuardianTecate_July_2021.png)","(start_time, 1625106600000)","(end_time, 1633055400000)","(animations, None)"
"(PID, com.twitter.android)","(DN, global.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/global.db)","(TN, hashflags)","(RL, 896)","(_id, 896)","(hashtag, ITA)","(asset_url, https://abs.twimg.com/hashflags/Euro_UK_2021_ITA/Euro_UK_2021_ITA.png)","(start_time, 1622786400000)","(end_time, 1626457380000)","(animations, None)"
"(PID, com.twitter.android)","(DN, global.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/global.db)","(TN, hashflags)","(RL, 897)","(_id, 897)","(hashtag, ItsAllTruth)","(asset_url, https://abs.twimg.com/hashflags/HBOMaxGossipGirl_July_2021_Kiss/HBOMaxGossipGirl_July_2021_Kiss.png)","(start_time, 1625641200000)","(end_time, 1633503540000)","(animations, None)"
"(PID, com.twitter.android)","(DN, global.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/global.db)","(TN, hashflags)","(RL, 898)","(_id, 898)","(hashtag, ItsBetterwithHeinz)","(asset_url, https://abs.twimg.com/hashflags/KraftHeinz_CrowdSauce_SG_2021/KraftHeinz_CrowdSauce_SG_2021.png)","(start_time, 1622419200000)","(end_time, 1627603200000)","(animations, None)"
"(PID, com.twitter.android)","(DN, global.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/global.db)","(TN, hashflags)","(RL, 899)","(_id, 899)","(hashtag, ItsLaughterWereAfter)","(asset_url, https://abs.twimg.com/hashflags/DisneuPlus_MonstersatWork_Helmet_2021/DisneuPlus_MonstersatWork_Helmet_2021.png)","(start_time, 1625143500000)","(end_time, 1630565940000)","(animations, None)"
"(PID, com.twitter.android)","(DN, global.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/global.db)","(TN, hashflags)","(RL, 900)","(_id, 900)","(hashtag, ItSmellsBadInHere)","(asset_url, https://abs.twimg.com/hashflags/HBOMax_Friends_Turkey/HBOMax_Friends_Turkey.png)","(start_time, 1622088000000)","(end_time, 1629864000000)","(animations, None)"
"(PID, com.twitter.android)","(DN, global.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/global.db)","(TN, hashflags)","(RL, 901)","(_id, 901)","(hashtag, ItsOnlyAMatterOfTime)","(asset_url, https://abs.twimg.com/hashflags/NBC_OldMovie_May_2021_v2/NBC_OldMovie_May_2021_v2.png)","(start_time, 1622098800000)","(end_time, 1637999940000)","(animations, None)"
"(PID, com.twitter.android)","(DN, global.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/global.db)","(TN, hashflags)","(RL, 902)","(_id, 902)","(hashtag, ItsWhatWeDo)","(asset_url, https://abs.twimg.com/hashflags/CooperativeEnvironment_July_2021/CooperativeEnvironment_July_2021.png)","(start_time, 1625767200000)","(end_time, 1633046340000)","(animations, None)"
"(PID, com.twitter.android)","(DN, global.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/global.db)","(TN, hashflags)","(RL, 903)","(_id, 903)","(hashtag, itvpeston)","(asset_url, https://abs.twimg.com/hashflags/Peston_UK_April_2021/Peston_UK_April_2021.png)","(start_time, 1619553600000)","(end_time, 1632812340000)","(animations, None)"
"(PID, com.twitter.android)","(DN, global.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/global.db)","(TN, hashflags)","(RL, 904)","(_id, 904)","(hashtag, ITZY)","(asset_url, https://abs.twimg.com/hashflags/KPOP_VIT_ITZY_April_2021/KPOP_VIT_ITZY_April_2021.png)","(start_time, 1619708400000)","(end_time, 1627743600000)","(animations, None)"
"(PID, com.twitter.android)","(DN, global.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/global.db)","(TN, hashflags)","(RL, 905)","(_id, 905)","(hashtag, ITZY_GUESSWHO)","(asset_url, https://abs.twimg.com/hashflags/KPOP_VIT_ITZY_April_2021/KPOP_VIT_ITZY_April_2021.png)","(start_time, 1619708400000)","(end_time, 1627743600000)","(animations, None)"
"(PID, com.twitter.android)","(DN, global.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/global.db)","(TN, hashflags)","(RL, 906)","(_id, 906)","(hashtag, İyiKiDoyduk)","(asset_url, https://abs.twimg.com/hashflags/YemekSepeti_2021/YemekSepeti_2021.png)","(start_time, 1623287700000)","(end_time, 1630977360000)","(animations, None)"
"(PID, com.twitter.android)","(DN, global.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/global.db)","(TN, hashflags)","(RL, 907)","(_id, 907)","(hashtag, JackintheBox)","(asset_url, https://abs.twimg.com/hashflags/JackintheBoxTinyTacos_2021/JackintheBoxTinyTacos_2021.png)","(start_time, 1620223200000)","(end_time, 1627826340000)","(animations, None)"
"(PID, com.twitter.android)","(DN, global.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/global.db)","(TN, hashflags)","(RL, 908)","(_id, 908)","(hashtag, JacksTinyTacos)","(asset_url, https://abs.twimg.com/hashflags/JackintheBoxTinyTacos_2021/JackintheBoxTinyTacos_2021.png)","(start_time, 1620223200000)","(end_time, 1627826340000)","(animations, None)"
"(PID, com.twitter.android)","(DN, global.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/global.db)","(TN, hashflags)","(RL, 909)","(_id, 909)","(hashtag, JagameThandhiram)","(asset_url, https://abs.twimg.com/hashflags/JagameThandhiramOnNetflix_2021/JagameThandhiramOnNetflix_2021.png)","(start_time, 1622592000000)","(end_time, 1630540800000)","(animations, None)"
"(PID, com.twitter.android)","(DN, global.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/global.db)","(TN, hashflags)","(RL, 910)","(_id, 910)","(hashtag, JagameThandhiramOnNetflix)","(asset_url, https://abs.twimg.com/hashflags/JagameThandhiramOnNetflix_2021/JagameThandhiramOnNetflix_2021.png)","(start_time, 1622592000000)","(end_time, 1630540800000)","(animations, None)"
"(PID, com.twitter.android)","(DN, global.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/global.db)","(TN, hashflags)","(RL, 911)","(_id, 911)","(hashtag, JDFactor50)","(asset_url, https://abs.twimg.com/hashflags/JDLoveIsland_2021/JDLoveIsland_2021.png)","(start_time, 1624492800000)","(end_time, 1630882740000)","(animations, None)"
"(PID, com.twitter.android)","(DN, global.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/global.db)","(TN, hashflags)","(RL, 912)","(_id, 912)","(hashtag, JDGetGrafting)","(asset_url, https://abs.twimg.com/hashflags/JDLoveIsland_2021/JDLoveIsland_2021.png)","(start_time, 1624492800000)","(end_time, 1630882740000)","(animations, None)"
