Package Name,Original Database Name,Original Path of Database,Table Name,Line ID,timeline_id,feedback_action_id
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-61.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(Table Name, timeline_feedback_actions)","(Line ID, 316)","(timeline_id, 2938)","(feedback_action_id, 1985)"
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-61.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(Table Name, timeline_feedback_actions)","(Line ID, 317)","(timeline_id, 2939)","(feedback_action_id, 1986)"
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-61.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(Table Name, timeline_feedback_actions)","(Line ID, 318)","(timeline_id, 2940)","(feedback_action_id, 1987)"
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-61.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(Table Name, timeline_feedback_actions)","(Line ID, 319)","(timeline_id, 2942)","(feedback_action_id, 1988)"
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-61.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(Table Name, timeline_feedback_actions)","(Line ID, 320)","(timeline_id, 2943)","(feedback_action_id, 1989)"
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-61.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(Table Name, timeline_feedback_actions)","(Line ID, 321)","(timeline_id, 2944)","(feedback_action_id, 1990)"
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-61.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(Table Name, timeline_feedback_actions)","(Line ID, 322)","(timeline_id, 2944)","(feedback_action_id, 1991)"
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-61.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(Table Name, timeline_feedback_actions)","(Line ID, 323)","(timeline_id, 2945)","(feedback_action_id, 1992)"
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-61.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(Table Name, timeline_feedback_actions)","(Line ID, 324)","(timeline_id, 2946)","(feedback_action_id, 1993)"
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-61.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(Table Name, timeline_feedback_actions)","(Line ID, 325)","(timeline_id, 2947)","(feedback_action_id, 1994)"
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-61.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(Table Name, timeline_feedback_actions)","(Line ID, 326)","(timeline_id, 2947)","(feedback_action_id, 1995)"
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-61.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(Table Name, timeline_feedback_actions)","(Line ID, 327)","(timeline_id, 2949)","(feedback_action_id, 1996)"
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-61.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(Table Name, timeline_feedback_actions)","(Line ID, 328)","(timeline_id, 2950)","(feedback_action_id, 1997)"
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-61.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(Table Name, timeline_feedback_actions)","(Line ID, 329)","(timeline_id, 2951)","(feedback_action_id, 1998)"
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-61.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(Table Name, timeline_feedback_actions)","(Line ID, 330)","(timeline_id, 2952)","(feedback_action_id, 1999)"
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-61.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(Table Name, timeline_feedback_actions)","(Line ID, 331)","(timeline_id, 2953)","(feedback_action_id, 2000)"
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-61.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(Table Name, timeline_feedback_actions)","(Line ID, 332)","(timeline_id, 2953)","(feedback_action_id, 2001)"
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-61.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(Table Name, timeline_feedback_actions)","(Line ID, 333)","(timeline_id, 2954)","(feedback_action_id, 2002)"
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-61.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(Table Name, timeline_feedback_actions)","(Line ID, 334)","(timeline_id, 2955)","(feedback_action_id, 2003)"
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-61.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(Table Name, timeline_feedback_actions)","(Line ID, 335)","(timeline_id, 2957)","(feedback_action_id, 2004)"
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-61.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(Table Name, timeline_feedback_actions)","(Line ID, 336)","(timeline_id, 2957)","(feedback_action_id, 2005)"
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-61.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(Table Name, timeline_feedback_actions)","(Line ID, 337)","(timeline_id, 2958)","(feedback_action_id, 2006)"
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-61.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(Table Name, timeline_feedback_actions)","(Line ID, 338)","(timeline_id, 2958)","(feedback_action_id, 2007)"
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-61.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(Table Name, timeline_feedback_actions)","(Line ID, 339)","(timeline_id, 2959)","(feedback_action_id, 2008)"
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-61.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(Table Name, timeline_feedback_actions)","(Line ID, 340)","(timeline_id, 2960)","(feedback_action_id, 2009)"
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-61.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(Table Name, timeline_feedback_actions)","(Line ID, 341)","(timeline_id, 2960)","(feedback_action_id, 2010)"
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-61.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(Table Name, timeline_feedback_actions)","(Line ID, 342)","(timeline_id, 2961)","(feedback_action_id, 2011)"
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-61.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(Table Name, timeline_feedback_actions)","(Line ID, 343)","(timeline_id, 2961)","(feedback_action_id, 2012)"
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-61.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(Table Name, timeline_feedback_actions)","(Line ID, 344)","(timeline_id, 2962)","(feedback_action_id, 2013)"
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-61.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(Table Name, timeline_feedback_actions)","(Line ID, 345)","(timeline_id, 2964)","(feedback_action_id, 2014)"
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-61.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(Table Name, timeline_feedback_actions)","(Line ID, 346)","(timeline_id, 2965)","(feedback_action_id, 2015)"
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-61.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(Table Name, timeline_feedback_actions)","(Line ID, 347)","(timeline_id, 2965)","(feedback_action_id, 2016)"
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-61.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(Table Name, timeline_feedback_actions)","(Line ID, 348)","(timeline_id, 2966)","(feedback_action_id, 2017)"
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-61.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(Table Name, timeline_feedback_actions)","(Line ID, 349)","(timeline_id, 2967)","(feedback_action_id, 2018)"
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-61.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(Table Name, timeline_feedback_actions)","(Line ID, 350)","(timeline_id, 2968)","(feedback_action_id, 2019)"
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-61.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(Table Name, timeline_feedback_actions)","(Line ID, 351)","(timeline_id, 2968)","(feedback_action_id, 2020)"
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-61.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(Table Name, timeline_feedback_actions)","(Line ID, 352)","(timeline_id, 2969)","(feedback_action_id, 2021)"
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-61.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(Table Name, timeline_feedback_actions)","(Line ID, 353)","(timeline_id, 2971)","(feedback_action_id, 2022)"
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-61.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(Table Name, timeline_feedback_actions)","(Line ID, 354)","(timeline_id, 2971)","(feedback_action_id, 2023)"
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-61.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(Table Name, timeline_feedback_actions)","(Line ID, 355)","(timeline_id, 2972)","(feedback_action_id, 2024)"
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-61.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(Table Name, timeline_feedback_actions)","(Line ID, 356)","(timeline_id, 2972)","(feedback_action_id, 2025)"
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-61.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(Table Name, timeline_feedback_actions)","(Line ID, 357)","(timeline_id, 2973)","(feedback_action_id, 2026)"
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-61.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(Table Name, timeline_feedback_actions)","(Line ID, 358)","(timeline_id, 2974)","(feedback_action_id, 2027)"
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-61.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(Table Name, timeline_feedback_actions)","(Line ID, 359)","(timeline_id, 2975)","(feedback_action_id, 2028)"
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-61.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(Table Name, timeline_feedback_actions)","(Line ID, 360)","(timeline_id, 2976)","(feedback_action_id, 2029)"
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-61.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(Table Name, timeline_feedback_actions)","(Line ID, 361)","(timeline_id, 2978)","(feedback_action_id, 2030)"
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-61.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(Table Name, timeline_feedback_actions)","(Line ID, 362)","(timeline_id, 2979)","(feedback_action_id, 2031)"
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-61.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(Table Name, timeline_feedback_actions)","(Line ID, 363)","(timeline_id, 2980)","(feedback_action_id, 2032)"
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-61.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(Table Name, timeline_feedback_actions)","(Line ID, 364)","(timeline_id, 2981)","(feedback_action_id, 2033)"
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-61.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(Table Name, timeline_feedback_actions)","(Line ID, 365)","(timeline_id, 2982)","(feedback_action_id, 2034)"
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-61.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(Table Name, timeline_feedback_actions)","(Line ID, 366)","(timeline_id, 2982)","(feedback_action_id, 2035)"
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-61.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(Table Name, timeline_feedback_actions)","(Line ID, 367)","(timeline_id, 2983)","(feedback_action_id, 2036)"
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-61.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(Table Name, timeline_feedback_actions)","(Line ID, 368)","(timeline_id, 2984)","(feedback_action_id, 2037)"
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-61.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(Table Name, timeline_feedback_actions)","(Line ID, 369)","(timeline_id, 2986)","(feedback_action_id, 2038)"
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-61.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(Table Name, timeline_feedback_actions)","(Line ID, 370)","(timeline_id, 2987)","(feedback_action_id, 2039)"
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-61.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(Table Name, timeline_feedback_actions)","(Line ID, 371)","(timeline_id, 2988)","(feedback_action_id, 2040)"
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-61.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(Table Name, timeline_feedback_actions)","(Line ID, 372)","(timeline_id, 2988)","(feedback_action_id, 2041)"
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-61.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(Table Name, timeline_feedback_actions)","(Line ID, 373)","(timeline_id, 2989)","(feedback_action_id, 2042)"
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-61.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(Table Name, timeline_feedback_actions)","(Line ID, 374)","(timeline_id, 2990)","(feedback_action_id, 2043)"
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-61.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(Table Name, timeline_feedback_actions)","(Line ID, 375)","(timeline_id, 2991)","(feedback_action_id, 2044)"
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-61.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(Table Name, timeline_feedback_actions)","(Line ID, 376)","(timeline_id, 2993)","(feedback_action_id, 2045)"
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-61.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(Table Name, timeline_feedback_actions)","(Line ID, 377)","(timeline_id, 2994)","(feedback_action_id, 2046)"
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-61.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(Table Name, timeline_feedback_actions)","(Line ID, 378)","(timeline_id, 2995)","(feedback_action_id, 2047)"
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-61.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(Table Name, timeline_feedback_actions)","(Line ID, 379)","(timeline_id, 2995)","(feedback_action_id, 2048)"
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-61.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(Table Name, timeline_feedback_actions)","(Line ID, 380)","(timeline_id, 2996)","(feedback_action_id, 2049)"
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-61.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(Table Name, timeline_feedback_actions)","(Line ID, 381)","(timeline_id, 2996)","(feedback_action_id, 2050)"
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-61.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(Table Name, timeline_feedback_actions)","(Line ID, 382)","(timeline_id, 2997)","(feedback_action_id, 2051)"
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-61.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(Table Name, timeline_feedback_actions)","(Line ID, 383)","(timeline_id, 2998)","(feedback_action_id, 2052)"
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-61.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(Table Name, timeline_feedback_actions)","(Line ID, 384)","(timeline_id, 3000)","(feedback_action_id, 2053)"
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-61.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(Table Name, timeline_feedback_actions)","(Line ID, 385)","(timeline_id, 3000)","(feedback_action_id, 2054)"
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-61.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(Table Name, timeline_feedback_actions)","(Line ID, 386)","(timeline_id, 3001)","(feedback_action_id, 2055)"
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-61.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(Table Name, timeline_feedback_actions)","(Line ID, 387)","(timeline_id, 3002)","(feedback_action_id, 2056)"
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-61.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(Table Name, timeline_feedback_actions)","(Line ID, 388)","(timeline_id, 3003)","(feedback_action_id, 2057)"
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-61.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(Table Name, timeline_feedback_actions)","(Line ID, 389)","(timeline_id, 3004)","(feedback_action_id, 2058)"
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-61.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(Table Name, timeline_feedback_actions)","(Line ID, 390)","(timeline_id, 3005)","(feedback_action_id, 2059)"
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-61.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(Table Name, timeline_feedback_actions)","(Line ID, 391)","(timeline_id, 3007)","(feedback_action_id, 2060)"
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-61.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(Table Name, timeline_feedback_actions)","(Line ID, 392)","(timeline_id, 3008)","(feedback_action_id, 2061)"
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-61.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(Table Name, timeline_feedback_actions)","(Line ID, 393)","(timeline_id, 3009)","(feedback_action_id, 2062)"
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-61.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(Table Name, timeline_feedback_actions)","(Line ID, 394)","(timeline_id, 3010)","(feedback_action_id, 2063)"
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-61.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(Table Name, timeline_feedback_actions)","(Line ID, 395)","(timeline_id, 3011)","(feedback_action_id, 2064)"
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-61.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(Table Name, timeline_feedback_actions)","(Line ID, 396)","(timeline_id, 3012)","(feedback_action_id, 2065)"
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-61.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(Table Name, timeline_feedback_actions)","(Line ID, 397)","(timeline_id, 3014)","(feedback_action_id, 2066)"
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-61.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(Table Name, timeline_feedback_actions)","(Line ID, 398)","(timeline_id, 3015)","(feedback_action_id, 2067)"
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-61.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(Table Name, timeline_feedback_actions)","(Line ID, 399)","(timeline_id, 3016)","(feedback_action_id, 2068)"
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-61.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(Table Name, timeline_feedback_actions)","(Line ID, 400)","(timeline_id, 3017)","(feedback_action_id, 2069)"
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-61.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(Table Name, timeline_feedback_actions)","(Line ID, 401)","(timeline_id, 3018)","(feedback_action_id, 2070)"
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-61.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(Table Name, timeline_feedback_actions)","(Line ID, 402)","(timeline_id, 3019)","(feedback_action_id, 2071)"
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-61.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(Table Name, timeline_feedback_actions)","(Line ID, 403)","(timeline_id, 3021)","(feedback_action_id, 2072)"
