Package Name,Original Database Name,Original Path of Database,Table Name,Line ID,_id,type,tag,owner_id,user_id,is_last,pc,g_flags
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-61.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(Table Name, user_groups)","(Line ID, 305)","(_id, 3875)","(type, 15)","(tag, -1)","(owner_id, 1378525099184291843)","(user_id, 255784266)","(is_last, 0)",,"(g_flags, 0)"
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-61.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(Table Name, user_groups)","(Line ID, 306)","(_id, 3876)","(type, 15)","(tag, -1)","(owner_id, 1378525099184291843)","(user_id, 268563435)","(is_last, 0)",,"(g_flags, 0)"
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-61.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(Table Name, user_groups)","(Line ID, 307)","(_id, 3877)","(type, 15)","(tag, -1)","(owner_id, 1378525099184291843)","(user_id, 273483641)","(is_last, 0)",,"(g_flags, 0)"
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-61.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(Table Name, user_groups)","(Line ID, 308)","(_id, 3878)","(type, 15)","(tag, -1)","(owner_id, 1378525099184291843)","(user_id, 278284927)","(is_last, 0)",,"(g_flags, 0)"
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-61.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(Table Name, user_groups)","(Line ID, 309)","(_id, 3879)","(type, 15)","(tag, -1)","(owner_id, 1378525099184291843)","(user_id, 292186883)","(is_last, 0)",,"(g_flags, 0)"
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-61.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(Table Name, user_groups)","(Line ID, 310)","(_id, 3880)","(type, 15)","(tag, -1)","(owner_id, 1378525099184291843)","(user_id, 296164101)","(is_last, 0)",,"(g_flags, 0)"
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-61.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(Table Name, user_groups)","(Line ID, 311)","(_id, 3881)","(type, 15)","(tag, -1)","(owner_id, 1378525099184291843)","(user_id, 302364609)","(is_last, 0)",,"(g_flags, 0)"
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-61.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(Table Name, user_groups)","(Line ID, 312)","(_id, 3882)","(type, 15)","(tag, -1)","(owner_id, 1378525099184291843)","(user_id, 331813832)","(is_last, 0)",,"(g_flags, 0)"
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-61.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(Table Name, user_groups)","(Line ID, 313)","(_id, 3883)","(type, 15)","(tag, -1)","(owner_id, 1378525099184291843)","(user_id, 381090926)","(is_last, 0)",,"(g_flags, 0)"
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-61.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(Table Name, user_groups)","(Line ID, 314)","(_id, 3884)","(type, 15)","(tag, -1)","(owner_id, 1378525099184291843)","(user_id, 390911317)","(is_last, 0)",,"(g_flags, 0)"
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-61.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(Table Name, user_groups)","(Line ID, 315)","(_id, 3885)","(type, 15)","(tag, -1)","(owner_id, 1378525099184291843)","(user_id, 441951136)","(is_last, 0)",,"(g_flags, 0)"
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-61.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(Table Name, user_groups)","(Line ID, 316)","(_id, 3886)","(type, 15)","(tag, -1)","(owner_id, 1378525099184291843)","(user_id, 446719282)","(is_last, 0)",,"(g_flags, 0)"
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-61.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(Table Name, user_groups)","(Line ID, 317)","(_id, 3887)","(type, 15)","(tag, -1)","(owner_id, 1378525099184291843)","(user_id, 464136514)","(is_last, 0)",,"(g_flags, 0)"
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-61.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(Table Name, user_groups)","(Line ID, 318)","(_id, 3888)","(type, 15)","(tag, -1)","(owner_id, 1378525099184291843)","(user_id, 601185652)","(is_last, 0)",,"(g_flags, 0)"
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-61.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(Table Name, user_groups)","(Line ID, 319)","(_id, 3889)","(type, 15)","(tag, -1)","(owner_id, 1378525099184291843)","(user_id, 760345658)","(is_last, 0)",,"(g_flags, 0)"
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-61.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(Table Name, user_groups)","(Line ID, 320)","(_id, 3890)","(type, 15)","(tag, -1)","(owner_id, 1378525099184291843)","(user_id, 2209164895)","(is_last, 0)",,"(g_flags, 0)"
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-61.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(Table Name, user_groups)","(Line ID, 321)","(_id, 3891)","(type, 15)","(tag, -1)","(owner_id, 1378525099184291843)","(user_id, 2276060398)","(is_last, 0)",,"(g_flags, 0)"
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-61.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(Table Name, user_groups)","(Line ID, 322)","(_id, 3892)","(type, 15)","(tag, -1)","(owner_id, 1378525099184291843)","(user_id, 2445396642)","(is_last, 0)",,"(g_flags, 0)"
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-61.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(Table Name, user_groups)","(Line ID, 323)","(_id, 3893)","(type, 15)","(tag, -1)","(owner_id, 1378525099184291843)","(user_id, 2563769700)","(is_last, 0)",,"(g_flags, 0)"
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-61.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(Table Name, user_groups)","(Line ID, 324)","(_id, 3894)","(type, 15)","(tag, -1)","(owner_id, 1378525099184291843)","(user_id, 2835197080)","(is_last, 0)",,"(g_flags, 0)"
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-61.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(Table Name, user_groups)","(Line ID, 325)","(_id, 3895)","(type, 15)","(tag, -1)","(owner_id, 1378525099184291843)","(user_id, 2875960369)","(is_last, 0)",,"(g_flags, 0)"
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-61.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(Table Name, user_groups)","(Line ID, 326)","(_id, 3896)","(type, 15)","(tag, -1)","(owner_id, 1378525099184291843)","(user_id, 2939451880)","(is_last, 0)",,"(g_flags, 0)"
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-61.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(Table Name, user_groups)","(Line ID, 327)","(_id, 3897)","(type, 15)","(tag, -1)","(owner_id, 1378525099184291843)","(user_id, 3839259492)","(is_last, 0)",,"(g_flags, 0)"
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-61.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(Table Name, user_groups)","(Line ID, 328)","(_id, 3898)","(type, 15)","(tag, -1)","(owner_id, 1378525099184291843)","(user_id, 3983151149)","(is_last, 0)",,"(g_flags, 0)"
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-61.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(Table Name, user_groups)","(Line ID, 329)","(_id, 3899)","(type, 15)","(tag, -1)","(owner_id, 1378525099184291843)","(user_id, 4810807033)","(is_last, 0)",,"(g_flags, 0)"
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-61.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(Table Name, user_groups)","(Line ID, 330)","(_id, 3900)","(type, 15)","(tag, -1)","(owner_id, 1378525099184291843)","(user_id, 761220960213168131)","(is_last, 0)",,"(g_flags, 0)"
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-61.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(Table Name, user_groups)","(Line ID, 331)","(_id, 3901)","(type, 15)","(tag, -1)","(owner_id, 1378525099184291843)","(user_id, 763036184859860992)","(is_last, 0)",,"(g_flags, 0)"
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-61.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(Table Name, user_groups)","(Line ID, 332)","(_id, 3902)","(type, 15)","(tag, -1)","(owner_id, 1378525099184291843)","(user_id, 769805094049107969)","(is_last, 0)",,"(g_flags, 0)"
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-61.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(Table Name, user_groups)","(Line ID, 333)","(_id, 3903)","(type, 15)","(tag, -1)","(owner_id, 1378525099184291843)","(user_id, 772819767065452545)","(is_last, 0)",,"(g_flags, 0)"
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-61.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(Table Name, user_groups)","(Line ID, 334)","(_id, 3904)","(type, 15)","(tag, -1)","(owner_id, 1378525099184291843)","(user_id, 773529298250629120)","(is_last, 0)",,"(g_flags, 0)"
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-61.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(Table Name, user_groups)","(Line ID, 335)","(_id, 3905)","(type, 15)","(tag, -1)","(owner_id, 1378525099184291843)","(user_id, 805532293951606785)","(is_last, 0)",,"(g_flags, 0)"
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-61.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(Table Name, user_groups)","(Line ID, 336)","(_id, 3906)","(type, 15)","(tag, -1)","(owner_id, 1378525099184291843)","(user_id, 868578294916145152)","(is_last, 0)",,"(g_flags, 0)"
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-61.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(Table Name, user_groups)","(Line ID, 337)","(_id, 3907)","(type, 15)","(tag, -1)","(owner_id, 1378525099184291843)","(user_id, 877181236489338884)","(is_last, 0)",,"(g_flags, 0)"
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-61.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(Table Name, user_groups)","(Line ID, 338)","(_id, 3908)","(type, 15)","(tag, -1)","(owner_id, 1378525099184291843)","(user_id, 878161269278167040)","(is_last, 0)",,"(g_flags, 0)"
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-61.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(Table Name, user_groups)","(Line ID, 339)","(_id, 3909)","(type, 15)","(tag, -1)","(owner_id, 1378525099184291843)","(user_id, 882673947107569667)","(is_last, 0)",,"(g_flags, 0)"
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-61.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(Table Name, user_groups)","(Line ID, 340)","(_id, 3910)","(type, 15)","(tag, -1)","(owner_id, 1378525099184291843)","(user_id, 885550155210129408)","(is_last, 0)",,"(g_flags, 0)"
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-61.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(Table Name, user_groups)","(Line ID, 341)","(_id, 3911)","(type, 15)","(tag, -1)","(owner_id, 1378525099184291843)","(user_id, 933276900440641537)","(is_last, 0)",,"(g_flags, 0)"
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-61.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(Table Name, user_groups)","(Line ID, 342)","(_id, 3912)","(type, 15)","(tag, -1)","(owner_id, 1378525099184291843)","(user_id, 935540593337434113)","(is_last, 0)",,"(g_flags, 0)"
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-61.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(Table Name, user_groups)","(Line ID, 343)","(_id, 3913)","(type, 15)","(tag, -1)","(owner_id, 1378525099184291843)","(user_id, 949529213857497088)","(is_last, 0)",,"(g_flags, 0)"
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-61.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(Table Name, user_groups)","(Line ID, 344)","(_id, 3914)","(type, 15)","(tag, -1)","(owner_id, 1378525099184291843)","(user_id, 959209725320601600)","(is_last, 0)",,"(g_flags, 0)"
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-61.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(Table Name, user_groups)","(Line ID, 345)","(_id, 3915)","(type, 15)","(tag, -1)","(owner_id, 1378525099184291843)","(user_id, 961827567740239872)","(is_last, 0)",,"(g_flags, 0)"
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-61.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(Table Name, user_groups)","(Line ID, 346)","(_id, 3916)","(type, 15)","(tag, -1)","(owner_id, 1378525099184291843)","(user_id, 1003962496259149824)","(is_last, 0)",,"(g_flags, 0)"
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-61.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(Table Name, user_groups)","(Line ID, 347)","(_id, 3917)","(type, 15)","(tag, -1)","(owner_id, 1378525099184291843)","(user_id, 1054797245906935812)","(is_last, 0)",,"(g_flags, 0)"
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-61.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(Table Name, user_groups)","(Line ID, 348)","(_id, 3918)","(type, 15)","(tag, -1)","(owner_id, 1378525099184291843)","(user_id, 1085123488225075200)","(is_last, 0)",,"(g_flags, 0)"
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-61.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(Table Name, user_groups)","(Line ID, 349)","(_id, 3919)","(type, 15)","(tag, -1)","(owner_id, 1378525099184291843)","(user_id, 1100184150307409922)","(is_last, 0)",,"(g_flags, 0)"
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-61.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(Table Name, user_groups)","(Line ID, 350)","(_id, 3920)","(type, 15)","(tag, -1)","(owner_id, 1378525099184291843)","(user_id, 1129670546520707073)","(is_last, 0)",,"(g_flags, 0)"
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-61.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(Table Name, user_groups)","(Line ID, 351)","(_id, 3921)","(type, 15)","(tag, -1)","(owner_id, 1378525099184291843)","(user_id, 1143244552880427008)","(is_last, 0)",,"(g_flags, 0)"
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-61.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(Table Name, user_groups)","(Line ID, 352)","(_id, 3922)","(type, 15)","(tag, -1)","(owner_id, 1378525099184291843)","(user_id, 1184294344984952833)","(is_last, 0)",,"(g_flags, 0)"
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-61.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(Table Name, user_groups)","(Line ID, 353)","(_id, 3923)","(type, 15)","(tag, -1)","(owner_id, 1378525099184291843)","(user_id, 1196619028111822848)","(is_last, 0)",,"(g_flags, 0)"
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-61.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(Table Name, user_groups)","(Line ID, 354)","(_id, 3924)","(type, 15)","(tag, -1)","(owner_id, 1378525099184291843)","(user_id, 1253484759348416512)","(is_last, 0)",,"(g_flags, 0)"
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-61.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(Table Name, user_groups)","(Line ID, 355)","(_id, 3925)","(type, 15)","(tag, -1)","(owner_id, 1378525099184291843)","(user_id, 1279551125264445448)","(is_last, 0)",,"(g_flags, 0)"
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-61.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(Table Name, user_groups)","(Line ID, 356)","(_id, 3926)","(type, 15)","(tag, -1)","(owner_id, 1378525099184291843)","(user_id, 1285313096752521216)","(is_last, 0)",,"(g_flags, 0)"
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-61.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(Table Name, user_groups)","(Line ID, 357)","(_id, 3927)","(type, 15)","(tag, -1)","(owner_id, 1378525099184291843)","(user_id, 1287962461908406279)","(is_last, 0)",,"(g_flags, 0)"
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-61.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(Table Name, user_groups)","(Line ID, 358)","(_id, 3928)","(type, 15)","(tag, -1)","(owner_id, 1378525099184291843)","(user_id, 1306095516237824001)","(is_last, 0)",,"(g_flags, 0)"
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-61.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(Table Name, user_groups)","(Line ID, 359)","(_id, 3929)","(type, 15)","(tag, -1)","(owner_id, 1378525099184291843)","(user_id, 1345576584204353543)","(is_last, 0)",,"(g_flags, 0)"
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-61.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(Table Name, user_groups)","(Line ID, 360)","(_id, 3930)","(type, 15)","(tag, -1)","(owner_id, 1378525099184291843)","(user_id, 1356434353623093249)","(is_last, 0)",,"(g_flags, 0)"
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-61.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(Table Name, user_groups)","(Line ID, 361)","(_id, 3931)","(type, 15)","(tag, -1)","(owner_id, 1378525099184291843)","(user_id, 1359853182973837313)","(is_last, 0)",,"(g_flags, 0)"
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-61.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(Table Name, user_groups)","(Line ID, 362)","(_id, 3932)","(type, 15)","(tag, -1)","(owner_id, 1378525099184291843)","(user_id, 433816267)","(is_last, 0)",,"(g_flags, 0)"
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-61.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(Table Name, user_groups)","(Line ID, 363)","(_id, 3933)","(type, 15)","(tag, -1)","(owner_id, 1378525099184291843)","(user_id, 825029623)","(is_last, 0)",,"(g_flags, 0)"
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-61.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(Table Name, user_groups)","(Line ID, 364)","(_id, 3934)","(type, 15)","(tag, -1)","(owner_id, 1378525099184291843)","(user_id, 803801383686180864)","(is_last, 0)",,"(g_flags, 0)"
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-61.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(Table Name, user_groups)","(Line ID, 365)","(_id, 3935)","(type, 15)","(tag, -1)","(owner_id, 1378525099184291843)","(user_id, 889211716487262210)","(is_last, 0)",,"(g_flags, 0)"
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-61.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(Table Name, user_groups)","(Line ID, 366)","(_id, 3936)","(type, 15)","(tag, -1)","(owner_id, 1378525099184291843)","(user_id, 1069702634960052224)","(is_last, 0)",,"(g_flags, 0)"
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-61.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(Table Name, user_groups)","(Line ID, 367)","(_id, 3937)","(type, 15)","(tag, -1)","(owner_id, 1378525099184291843)","(user_id, 36142014)","(is_last, 0)",,"(g_flags, 0)"
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-61.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(Table Name, user_groups)","(Line ID, 368)","(_id, 3938)","(type, 15)","(tag, -1)","(owner_id, 1378525099184291843)","(user_id, 43885373)","(is_last, 0)",,"(g_flags, 0)"
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-61.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(Table Name, user_groups)","(Line ID, 369)","(_id, 3939)","(type, 15)","(tag, -1)","(owner_id, 1378525099184291843)","(user_id, 233255816)","(is_last, 0)",,"(g_flags, 0)"
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-61.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(Table Name, user_groups)","(Line ID, 370)","(_id, 3940)","(type, 15)","(tag, -1)","(owner_id, 1378525099184291843)","(user_id, 474153114)","(is_last, 0)",,"(g_flags, 0)"
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-61.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(Table Name, user_groups)","(Line ID, 371)","(_id, 3941)","(type, 15)","(tag, -1)","(owner_id, 1378525099184291843)","(user_id, 509551749)","(is_last, 0)",,"(g_flags, 0)"
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-61.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(Table Name, user_groups)","(Line ID, 372)","(_id, 3942)","(type, 15)","(tag, -1)","(owner_id, 1378525099184291843)","(user_id, 1036115996)","(is_last, 0)",,"(g_flags, 0)"
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-61.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(Table Name, user_groups)","(Line ID, 373)","(_id, 3943)","(type, 15)","(tag, -1)","(owner_id, 1378525099184291843)","(user_id, 1286186263)","(is_last, 0)",,"(g_flags, 0)"
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-61.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(Table Name, user_groups)","(Line ID, 374)","(_id, 3944)","(type, 15)","(tag, -1)","(owner_id, 1378525099184291843)","(user_id, 2192681835)","(is_last, 0)",,"(g_flags, 0)"
