Package Name,Original Database Name,Original Path of Database,Table Name,Line ID,_id,owner_id,type,is_preview,preview_id,sort_index,container_sort_index,entity_id,entity_group_id,entity_type,entity_flattening_id,data_type,data_type_group,data_type_tag,timeline_tag,timeline_chunk_id,data_id,data,flags,updated_at,is_read,is_linger_impressed,scribe_content,prompt,dismissed,display_context,feedback_action_prompts,pinned_header_state,dismiss_reason,display_type,pc,module_metadata,tweet_highlights,social_context,tweet_display_size,dismiss_feedback_key,expiry_time,data_source,sender_id,instance_data_id,tombstone_info,score_info,preroll_metadata,preview_metadata,should_highlight,navigation_url,is_dispensable,reply_badge,tweet_context,inline_social_proof,forward_pivot,inner_qt_forward_pivot,tree_display,tweet_interstitial
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-61.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(Table Name, timeline)","(Line ID, 300)","(_id, 21588)","(owner_id, 1378525099184291843)","(type, 17)","(is_preview, 0)",,"(sort_index, 1417583651482238970)","(container_sort_index, 0)","(entity_id, 1280507071251636224)","(entity_group_id, TopicsModule-1417583651482238970)","(entity_type, 15)","(entity_flattening_id, TopicsModule-1417583651482238970)","(data_type, 35)",,,,"(timeline_chunk_id, 1417583651482238976)","(data_id, 190925634.0)","(data, b'J\x01j\x131280507071251636224\x12\x02\x12\x02X')","(flags, 40.0)","(updated_at, 1625114233031)","(is_read, 0)","(is_linger_impressed, 0)","(scribe_content, b'J\x058j@DAACDAAHDAABCgABAAAAAAAAAAAKAAIRxUZlmlRgAAoAA+aYWec21AciAAAAAA==j\x15suggest_topics_module88j\x05topic888\x19888888\x1988888X')","(prompt, b'')","(dismissed, 0)","(display_context, b'')","(feedback_action_prompts, b'I\t\x08\x01J\x03i\x1b1\xf2\x11j\x04NONEj\x0cRichBehaviorI\x12\x07Ij\x131280507071251636224XXXX')","(pinned_header_state, 0)",,,,"(module_metadata, b""J\x05J\x02j Expand your timeline with Topics0J\x03\x14\xff\xff\xff\xff\x11\x11\x118\x118\x118\x12\x0cj>You'll see top Tweets about these right in your Home timeline.8I\x08\x01\x11\tXXj\x04NONE8XJ\x0588j\x15suggest_topics_module888888\x19888888\x1988888Xj TopicsModule-1417583651482238970j\x0cGridCarouselI\t\x08\x01J\x03j\x0eSee less often\x1b1\xdc\x11j\x05FROWNj\x08SeeFewer8XX\x14\x7f\xff\xff\xffI8I\x12\x05XX8X"")",,"(social_context, b'')",,"(dismiss_feedback_key, FcQBOQwA)","(expiry_time, 9223372036854775807)","(data_source, urt_add_entries)",,"(instance_data_id, 0.0)",,,,,"(should_highlight, 0)",,"(is_dispensable, 0)",,,,,,"(tree_display, b'')",
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-61.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(Table Name, timeline)","(Line ID, 301)","(_id, 21589)","(owner_id, 1378525099184291843)","(type, 17)","(is_preview, 0)",,"(sort_index, 1417583651482238970)","(container_sort_index, 0)","(entity_id, 1140997714592722944)","(entity_group_id, TopicsModule-1417583651482238970)","(entity_type, 15)","(entity_flattening_id, TopicsModule-1417583651482238970)","(data_type, 35)",,,,"(timeline_chunk_id, 1417583651482238976)","(data_id, -2070241519.0)","(data, b'J\x01j\x131140997714592722944\x12\x02\x12\x02X')","(flags, 40.0)","(updated_at, 1625114233031)","(is_read, 0)","(is_linger_impressed, 0)","(scribe_content, b'J\x058j@DAACDAAHDAABCgABAAAAAAAAAAAKAAIP1aNgS9TwAAoAA+aYWec21AciAAAAAA==j\x15suggest_topics_module88j\x05topic888\x19888888\x1988888X')","(prompt, b'')","(dismissed, 0)","(display_context, b'')","(feedback_action_prompts, b'I\t\x08\x01J\x03i\x1b1\xf3\x11j\x04NONEj\x0cRichBehaviorI\x12\x07Ij\x131140997714592722944XXXX')","(pinned_header_state, 0)",,,,"(module_metadata, b""J\x05J\x02j Expand your timeline with Topics0J\x03\x14\xff\xff\xff\xff\x11\x11\x118\x118\x118\x12\x0cj>You'll see top Tweets about these right in your Home timeline.8I\x08\x01\x11\tXXj\x04NONE8XJ\x0588j\x15suggest_topics_module888888\x19888888\x1988888Xj TopicsModule-1417583651482238970j\x0cGridCarouselI\t\x08\x01J\x03j\x0eSee less often\x1b1\xdc\x11j\x05FROWNj\x08SeeFewer8XX\x14\x7f\xff\xff\xffI8I\x12\x05XX8X"")",,"(social_context, b'')",,"(dismiss_feedback_key, FcQBOQwA)","(expiry_time, 9223372036854775807)","(data_source, urt_add_entries)",,"(instance_data_id, 0.0)",,,,,"(should_highlight, 0)",,"(is_dispensable, 0)",,,,,,"(tree_display, b'')",
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-61.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(Table Name, timeline)","(Line ID, 302)","(_id, 21590)","(owner_id, 1378525099184291843)","(type, 17)","(is_preview, 0)",,"(sort_index, 1417583651482238970)","(container_sort_index, 0)","(entity_id, 898645455344517120)","(entity_group_id, TopicsModule-1417583651482238970)","(entity_type, 15)","(entity_flattening_id, TopicsModule-1417583651482238970)","(data_type, 35)",,,,"(timeline_chunk_id, 1417583651482238976)","(data_id, 975012883.0)","(data, b'J\x01j\x12898645455344517120\x12\x02\x12\x02X')","(flags, 40.0)","(updated_at, 1625114233031)","(is_read, 0)","(is_linger_impressed, 0)","(scribe_content, b'J\x058j@DAACDAAHDAABCgABAAAAAAAAAAAKAAIMeKFHyNRAAAoAA+aYWec21AciAAAAAA==j\x15suggest_topics_module88j\x05topic888\x19888888\x1988888X')","(prompt, b'')","(dismissed, 0)","(display_context, b'')","(feedback_action_prompts, b'I\t\x08\x01J\x03i\x1b1\xf4\x11j\x04NONEj\x0cRichBehaviorI\x12\x07Ij\x12898645455344517120XXXX')","(pinned_header_state, 0)",,,,"(module_metadata, b""J\x05J\x02j Expand your timeline with Topics0J\x03\x14\xff\xff\xff\xff\x11\x11\x118\x118\x118\x12\x0cj>You'll see top Tweets about these right in your Home timeline.8I\x08\x01\x11\tXXj\x04NONE8XJ\x0588j\x15suggest_topics_module888888\x19888888\x1988888Xj TopicsModule-1417583651482238970j\x0cGridCarouselI\t\x08\x01J\x03j\x0eSee less often\x1b1\xdc\x11j\x05FROWNj\x08SeeFewer8XX\x14\x7f\xff\xff\xffI8I\x12\x05XX8X"")",,"(social_context, b'')",,"(dismiss_feedback_key, FcQBOQwA)","(expiry_time, 9223372036854775807)","(data_source, urt_add_entries)",,"(instance_data_id, 0.0)",,,,,"(should_highlight, 0)",,"(is_dispensable, 0)",,,,,,"(tree_display, b'')",
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-61.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(Table Name, timeline)","(Line ID, 303)","(_id, 21591)","(owner_id, 1378525099184291843)","(type, 17)","(is_preview, 0)",,"(sort_index, 1417583651482238970)","(container_sort_index, 0)","(entity_id, 849075881653846016)","(entity_group_id, TopicsModule-1417583651482238970)","(entity_type, 15)","(entity_flattening_id, TopicsModule-1417583651482238970)","(data_type, 35)",,,,"(timeline_chunk_id, 1417583651482238976)","(data_id, 338848591.0)","(data, b'J\x01j\x12849075881653846016\x12\x02\x12\x02X')","(flags, 40.0)","(updated_at, 1625114233031)","(is_read, 0)","(is_linger_impressed, 0)","(scribe_content, b'J\x058j@DAACDAAHDAABCgABAAAAAAAAAAAKAAILyIYECVRAAAoAA+aYWec21AciAAAAAA==j\x15suggest_topics_module88j\x05topic888\x19888888\x1988888X')","(prompt, b'')","(dismissed, 0)","(display_context, b'')","(feedback_action_prompts, b'I\t\x08\x01J\x03i\x1b1\xf5\x11j\x04NONEj\x0cRichBehaviorI\x12\x07Ij\x12849075881653846016XXXX')","(pinned_header_state, 0)",,,,"(module_metadata, b""J\x05J\x02j Expand your timeline with Topics0J\x03\x14\xff\xff\xff\xff\x11\x11\x118\x118\x118\x12\x0cj>You'll see top Tweets about these right in your Home timeline.8I\x08\x01\x11\tXXj\x04NONE8XJ\x0588j\x15suggest_topics_module888888\x19888888\x1988888Xj TopicsModule-1417583651482238970j\x0cGridCarouselI\t\x08\x01J\x03j\x0eSee less often\x1b1\xdc\x11j\x05FROWNj\x08SeeFewer8XX\x14\x7f\xff\xff\xffI8I\x12\x05XX8X"")",,"(social_context, b'')",,"(dismiss_feedback_key, FcQBOQwA)","(expiry_time, 9223372036854775807)","(data_source, urt_add_entries)",,"(instance_data_id, 0.0)",,,,,"(should_highlight, 0)",,"(is_dispensable, 0)",,,,,,"(tree_display, b'')",
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-61.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(Table Name, timeline)","(Line ID, 304)","(_id, 21592)","(owner_id, 1378525099184291843)","(type, 17)","(is_preview, 0)",,"(sort_index, 1417583651482238970)","(container_sort_index, 0)","(entity_id, 1306652771991478273)","(entity_group_id, TopicsModule-1417583651482238970)","(entity_type, 15)","(entity_flattening_id, TopicsModule-1417583651482238970)","(data_type, 35)",,,,"(timeline_chunk_id, 1417583651482238976)","(data_id, -1900051804.0)","(data, b'J\x01j\x131306652771991478273\x12\x02\x12\x02X')","(flags, 40.0)","(updated_at, 1625114233031)","(is_read, 0)","(is_linger_impressed, 0)","(scribe_content, b'J\x058j@DAACDAAHDAABCgABAAAAAAAAAAAKAAISIinF71TgAQoAA+aYWec21AciAAAAAA==j\x15suggest_topics_module88j\x05topic888\x19888888\x1988888X')","(prompt, b'')","(dismissed, 0)","(display_context, b'')","(feedback_action_prompts, b'I\t\x08\x01J\x03i\x1b1\xf6\x11j\x04NONEj\x0cRichBehaviorI\x12\x07Ij\x131306652771991478273XXXX')","(pinned_header_state, 0)",,,,"(module_metadata, b""J\x05J\x02j Expand your timeline with Topics0J\x03\x14\xff\xff\xff\xff\x11\x11\x118\x118\x118\x12\x0cj>You'll see top Tweets about these right in your Home timeline.8I\x08\x01\x11\tXXj\x04NONE8XJ\x0588j\x15suggest_topics_module888888\x19888888\x1988888Xj TopicsModule-1417583651482238970j\x0cGridCarouselI\t\x08\x01J\x03j\x0eSee less often\x1b1\xdc\x11j\x05FROWNj\x08SeeFewer8XX\x14\x7f\xff\xff\xffI8I\x12\x05XX8X"")",,"(social_context, b'')",,"(dismiss_feedback_key, FcQBOQwA)","(expiry_time, 9223372036854775807)","(data_source, urt_add_entries)",,"(instance_data_id, 0.0)",,,,,"(should_highlight, 0)",,"(is_dispensable, 0)",,,,,,"(tree_display, b'')",
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-61.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(Table Name, timeline)","(Line ID, 305)","(_id, 21593)","(owner_id, 1378525099184291843)","(type, 17)","(is_preview, 0)",,"(sort_index, 1417583651482238970)","(container_sort_index, 0)","(entity_id, 1357446850916220929)","(entity_group_id, TopicsModule-1417583651482238970)","(entity_type, 15)","(entity_flattening_id, TopicsModule-1417583651482238970)","(data_type, 35)",,,,"(timeline_chunk_id, 1417583651482238976)","(data_id, -679800211.0)","(data, b'J\x01j\x131357446850916220929\x12\x02\x12\x02X')","(flags, 40.0)","(updated_at, 1625114233031)","(is_read, 0)","(is_linger_impressed, 0)","(scribe_content, b'J\x058j@DAACDAAHDAABCgABAAAAAAAAAAAKAAIS1p64BlWAAQoAA+aYWec21AciAAAAAA==j\x15suggest_topics_module88j\x05topic888\x19888888\x1988888X')","(prompt, b'')","(dismissed, 0)","(display_context, b'')","(feedback_action_prompts, b'I\t\x08\x01J\x03i\x1b1\xf7\x11j\x04NONEj\x0cRichBehaviorI\x12\x07Ij\x131357446850916220929XXXX')","(pinned_header_state, 0)",,,,"(module_metadata, b""J\x05J\x02j Expand your timeline with Topics0J\x03\x14\xff\xff\xff\xff\x11\x11\x118\x118\x118\x12\x0cj>You'll see top Tweets about these right in your Home timeline.8I\x08\x01\x11\tXXj\x04NONE8XJ\x0588j\x15suggest_topics_module888888\x19888888\x1988888Xj TopicsModule-1417583651482238970j\x0cGridCarouselI\t\x08\x01J\x03j\x0eSee less often\x1b1\xdc\x11j\x05FROWNj\x08SeeFewer8XX\x14\x7f\xff\xff\xffI8I\x12\x05XX8X"")",,"(social_context, b'')",,"(dismiss_feedback_key, FcQBOQwA)","(expiry_time, 9223372036854775807)","(data_source, urt_add_entries)",,"(instance_data_id, 0.0)",,,,,"(should_highlight, 0)",,"(is_dispensable, 0)",,,,,,"(tree_display, b'')",
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-61.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(Table Name, timeline)","(Line ID, 306)","(_id, 21594)","(owner_id, 1378525099184291843)","(type, 17)","(is_preview, 0)",,"(sort_index, 1417583651482238970)","(container_sort_index, 0)","(entity_id, 1166406108623163392)","(entity_group_id, TopicsModule-1417583651482238970)","(entity_type, 15)","(entity_flattening_id, TopicsModule-1417583651482238970)","(data_type, 35)",,,,"(timeline_chunk_id, 1417583651482238976)","(data_id, -992565162.0)","(data, b'J\x01j\x131166406108623163392\x12\x02\x12\x02X')","(flags, 40.0)","(updated_at, 1625114233031)","(is_read, 0)","(is_linger_impressed, 0)","(scribe_content, b'J\x058j@DAACDAAHDAABCgABAAAAAAAAAAAKAAIQL+gtCFRQAAoAA+aYWec21AciAAAAAA==j\x15suggest_topics_module88j\x05topic888\x19888888\x1988888X')","(prompt, b'')","(dismissed, 0)","(display_context, b'')","(feedback_action_prompts, b'I\t\x08\x01J\x03i\x1b1\xf8\x11j\x04NONEj\x0cRichBehaviorI\x12\x07Ij\x131166406108623163392XXXX')","(pinned_header_state, 0)",,,,"(module_metadata, b""J\x05J\x02j Expand your timeline with Topics0J\x03\x14\xff\xff\xff\xff\x11\x11\x118\x118\x118\x12\x0cj>You'll see top Tweets about these right in your Home timeline.8I\x08\x01\x11\tXXj\x04NONE8XJ\x0588j\x15suggest_topics_module888888\x19888888\x1988888Xj TopicsModule-1417583651482238970j\x0cGridCarouselI\t\x08\x01J\x03j\x0eSee less often\x1b1\xdc\x11j\x05FROWNj\x08SeeFewer8XX\x14\x7f\xff\xff\xffI8I\x12\x05XX8X"")",,"(social_context, b'')",,"(dismiss_feedback_key, FcQBOQwA)","(expiry_time, 9223372036854775807)","(data_source, urt_add_entries)",,"(instance_data_id, 0.0)",,,,,"(should_highlight, 0)",,"(is_dispensable, 0)",,,,,,"(tree_display, b'')",
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-61.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(Table Name, timeline)","(Line ID, 307)","(_id, 21595)","(owner_id, 1378525099184291843)","(type, 17)","(is_preview, 0)",,"(sort_index, 1417583651482238970)","(container_sort_index, 0)","(entity_id, 847529984717537280)","(entity_group_id, TopicsModule-1417583651482238970)","(entity_type, 15)","(entity_flattening_id, TopicsModule-1417583651482238970)","(data_type, 35)",,,,"(timeline_chunk_id, 1417583651482238976)","(data_id, 180971866.0)","(data, b'J\x01j\x12847529984717537280\x12\x02\x12\x02X')","(flags, 40.0)","(updated_at, 1625114233031)","(is_read, 0)","(is_linger_impressed, 0)","(scribe_content, b'J\x058j@DAACDAAHDAABCgABAAAAAAAAAAAKAAILwwgH25TAAAoAA+aYWec21AciAAAAAA==j\x15suggest_topics_module88j\x05topic888\x19888888\x1988888X')","(prompt, b'')","(dismissed, 0)","(display_context, b'')","(feedback_action_prompts, b'I\t\x08\x01J\x03i\x1b1\xf9\x11j\x04NONEj\x0cRichBehaviorI\x12\x07Ij\x12847529984717537280XXXX')","(pinned_header_state, 0)",,,,"(module_metadata, b""J\x05J\x02j Expand your timeline with Topics0J\x03\x14\xff\xff\xff\xff\x11\x11\x118\x118\x118\x12\x0cj>You'll see top Tweets about these right in your Home timeline.8I\x08\x01\x11\tXXj\x04NONE8XJ\x0588j\x15suggest_topics_module888888\x19888888\x1988888Xj TopicsModule-1417583651482238970j\x0cGridCarouselI\t\x08\x01J\x03j\x0eSee less often\x1b1\xdc\x11j\x05FROWNj\x08SeeFewer8XX\x14\x7f\xff\xff\xffI8I\x12\x05XX8X"")",,"(social_context, b'')",,"(dismiss_feedback_key, FcQBOQwA)","(expiry_time, 9223372036854775807)","(data_source, urt_add_entries)",,"(instance_data_id, 0.0)",,,,,"(should_highlight, 0)",,"(is_dispensable, 0)",,,,,,"(tree_display, b'')",
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-61.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(Table Name, timeline)","(Line ID, 308)","(_id, 21596)","(owner_id, 1378525099184291843)","(type, 17)","(is_preview, 0)",,"(sort_index, 1417583651482238970)","(container_sort_index, 0)","(entity_id, 1303008576286281742)","(entity_group_id, TopicsModule-1417583651482238970)","(entity_type, 15)","(entity_flattening_id, TopicsModule-1417583651482238970)","(data_type, 35)",,,,"(timeline_chunk_id, 1417583651482238976)","(data_id, 1108265401.0)","(data, b'J\x01j\x131303008576286281742\x12\x02\x12\x02X')","(flags, 40.0)","(updated_at, 1625114233031)","(is_read, 0)","(is_linger_impressed, 0)","(scribe_content, b'J\x058j@DAACDAAHDAABCgABAAAAAAAAAAAKAAISFTdlgNTQDgoAA+aYWec21AciAAAAAA==j\x15suggest_topics_module88j\x05topic888\x19888888\x1988888X')","(prompt, b'')","(dismissed, 0)","(display_context, b'')","(feedback_action_prompts, b'I\t\x08\x01J\x03i\x1b1\xfa\x11j\x04NONEj\x0cRichBehaviorI\x12\x07Ij\x131303008576286281742XXXX')","(pinned_header_state, 0)",,,,"(module_metadata, b""J\x05J\x02j Expand your timeline with Topics0J\x03\x14\xff\xff\xff\xff\x11\x11\x118\x118\x118\x12\x0cj>You'll see top Tweets about these right in your Home timeline.8I\x08\x01\x11\tXXj\x04NONE8XJ\x0588j\x15suggest_topics_module888888\x19888888\x1988888Xj TopicsModule-1417583651482238970j\x0cGridCarouselI\t\x08\x01J\x03j\x0eSee less often\x1b1\xdc\x11j\x05FROWNj\x08SeeFewer8XX\x14\x7f\xff\xff\xffI8I\x12\x05XX8X"")",,"(social_context, b'')",,"(dismiss_feedback_key, FcQBOQwA)","(expiry_time, 9223372036854775807)","(data_source, urt_add_entries)",,"(instance_data_id, 0.0)",,,,,"(should_highlight, 0)",,"(is_dispensable, 0)",,,,,,"(tree_display, b'')",
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-61.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(Table Name, timeline)","(Line ID, 309)","(_id, 21597)","(owner_id, 1378525099184291843)","(type, 17)","(is_preview, 0)",,"(sort_index, 1417583651482238970)","(container_sort_index, 0)","(entity_id, 840161214890106880)","(entity_group_id, TopicsModule-1417583651482238970)","(entity_type, 15)","(entity_flattening_id, TopicsModule-1417583651482238970)","(data_type, 35)",,,,"(timeline_chunk_id, 1417583651482238976)","(data_id, -1650104021.0)","(data, b'J\x01j\x12840161214890106880\x12\x02\x12\x02X')","(flags, 40.0)","(updated_at, 1625114233031)","(is_read, 0)","(is_linger_impressed, 0)","(scribe_content, b'J\x058j@DAACDAAHDAABCgABAAAAAAAAAAAKAAILqNosb5XgAAoAA+aYWec21AciAAAAAA==j\x15suggest_topics_module88j\x05topic888\x19888888\x1988888X')","(prompt, b'')","(dismissed, 0)","(display_context, b'')","(feedback_action_prompts, b'I\t\x08\x01J\x03i\x1b1\xfb\x11j\x04NONEj\x0cRichBehaviorI\x12\x07Ij\x12840161214890106880XXXX')","(pinned_header_state, 0)",,,,"(module_metadata, b""J\x05J\x02j Expand your timeline with Topics0J\x03\x14\xff\xff\xff\xff\x11\x11\x118\x118\x118\x12\x0cj>You'll see top Tweets about these right in your Home timeline.8I\x08\x01\x11\tXXj\x04NONE8XJ\x0588j\x15suggest_topics_module888888\x19888888\x1988888Xj TopicsModule-1417583651482238970j\x0cGridCarouselI\t\x08\x01J\x03j\x0eSee less often\x1b1\xdc\x11j\x05FROWNj\x08SeeFewer8XX\x14\x7f\xff\xff\xffI8I\x12\x05XX8X"")",,"(social_context, b'')",,"(dismiss_feedback_key, FcQBOQwA)","(expiry_time, 9223372036854775807)","(data_source, urt_add_entries)",,"(instance_data_id, 0.0)",,,,,"(should_highlight, 0)",,"(is_dispensable, 0)",,,,,,"(tree_display, b'')",
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-61.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(Table Name, timeline)","(Line ID, 310)","(_id, 21598)","(owner_id, 1378525099184291843)","(type, 17)","(is_preview, 0)",,"(sort_index, 1417583651482238970)","(container_sort_index, 0)","(entity_id, 898648511855550464)","(entity_group_id, TopicsModule-1417583651482238970)","(entity_type, 15)","(entity_flattening_id, TopicsModule-1417583651482238970)","(data_type, 35)",,,,"(timeline_chunk_id, 1417583651482238976)","(data_id, 1794276296.0)","(data, b'J\x01j\x12898648511855550464\x12\x02\x12\x02X')","(flags, 40.0)","(updated_at, 1625114233031)","(is_read, 0)","(is_linger_impressed, 0)","(scribe_content, b'J\x058j@DAACDAAHDAABCgABAAAAAAAAAAAKAAIMeKQPbxVgAAoAA+aYWec21AciAAAAAA==j\x15suggest_topics_module88j\x05topic888\x19888888\x1988888X')","(prompt, b'')","(dismissed, 0)","(display_context, b'')","(feedback_action_prompts, b'I\t\x08\x01J\x03i\x1b1\xfc\x11j\x04NONEj\x0cRichBehaviorI\x12\x07Ij\x12898648511855550464XXXX')","(pinned_header_state, 0)",,,,"(module_metadata, b""J\x05J\x02j Expand your timeline with Topics0J\x03\x14\xff\xff\xff\xff\x11\x11\x118\x118\x118\x12\x0cj>You'll see top Tweets about these right in your Home timeline.8I\x08\x01\x11\tXXj\x04NONE8XJ\x0588j\x15suggest_topics_module888888\x19888888\x1988888Xj TopicsModule-1417583651482238970j\x0cGridCarouselI\t\x08\x01J\x03j\x0eSee less often\x1b1\xdc\x11j\x05FROWNj\x08SeeFewer8XX\x14\x7f\xff\xff\xffI8I\x12\x05XX8X"")",,"(social_context, b'')",,"(dismiss_feedback_key, FcQBOQwA)","(expiry_time, 9223372036854775807)","(data_source, urt_add_entries)",,"(instance_data_id, 0.0)",,,,,"(should_highlight, 0)",,"(is_dispensable, 0)",,,,,,"(tree_display, b'')",
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-61.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(Table Name, timeline)","(Line ID, 311)","(_id, 21599)","(owner_id, 1378525099184291843)","(type, 17)","(is_preview, 0)",,"(sort_index, 1417583651482238970)","(container_sort_index, 0)","(entity_id, 872802352448667648)","(entity_group_id, TopicsModule-1417583651482238970)","(entity_type, 15)","(entity_flattening_id, TopicsModule-1417583651482238970)","(data_type, 35)",,,,"(timeline_chunk_id, 1417583651482238976)","(data_id, 895480786.0)","(data, b'J\x01j\x12872802352448667648\x12\x02\x12\x02X')","(flags, 40.0)","(updated_at, 1625114233031)","(is_read, 0)","(is_linger_impressed, 0)","(scribe_content, b'J\x058j@DAACDAAHDAABCgABAAAAAAAAAAAKAAIMHNEdgNQAAAoAA+aYWec21AciAAAAAA==j\x15suggest_topics_module88j\x05topic888\x19888888\x1988888X')","(prompt, b'')","(dismissed, 0)","(display_context, b'')","(feedback_action_prompts, b'I\t\x08\x01J\x03i\x1b1\xfd\x11j\x04NONEj\x0cRichBehaviorI\x12\x07Ij\x12872802352448667648XXXX')","(pinned_header_state, 0)",,,,"(module_metadata, b""J\x05J\x02j Expand your timeline with Topics0J\x03\x14\xff\xff\xff\xff\x11\x11\x118\x118\x118\x12\x0cj>You'll see top Tweets about these right in your Home timeline.8I\x08\x01\x11\tXXj\x04NONE8XJ\x0588j\x15suggest_topics_module888888\x19888888\x1988888Xj TopicsModule-1417583651482238970j\x0cGridCarouselI\t\x08\x01J\x03j\x0eSee less often\x1b1\xdc\x11j\x05FROWNj\x08SeeFewer8XX\x14\x7f\xff\xff\xffI8I\x12\x05XX8X"")",,"(social_context, b'')",,"(dismiss_feedback_key, FcQBOQwA)","(expiry_time, 9223372036854775807)","(data_source, urt_add_entries)",,"(instance_data_id, 0.0)",,,,,"(should_highlight, 0)",,"(is_dispensable, 0)",,,,,,"(tree_display, b'')",
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-61.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(Table Name, timeline)","(Line ID, 312)","(_id, 21600)","(owner_id, 1378525099184291843)","(type, 17)","(is_preview, 0)",,"(sort_index, 1417583651482238970)","(container_sort_index, 0)","(entity_id, 1046567715022856192)","(entity_group_id, TopicsModule-1417583651482238970)","(entity_type, 15)","(entity_flattening_id, TopicsModule-1417583651482238970)","(data_type, 35)",,,,"(timeline_chunk_id, 1417583651482238976)","(data_id, 907594107.0)","(data, b'J\x01j\x131046567715022856192\x12\x02\x12\x02X')","(flags, 40.0)","(updated_at, 1625114233031)","(is_read, 0)","(is_linger_impressed, 0)","(scribe_content, b'J\x058j@DAACDAAHDAABCgABAAAAAAAAAAAKAAIOhifKt1RgAAoAA+aYWec21AciAAAAAA==j\x15suggest_topics_module88j\x05topic888\x19888888\x1988888X')","(prompt, b'')","(dismissed, 0)","(display_context, b'')","(feedback_action_prompts, b'I\t\x08\x01J\x03i\x1b1\xfe\x11j\x04NONEj\x0cRichBehaviorI\x12\x07Ij\x131046567715022856192XXXX')","(pinned_header_state, 0)",,,,"(module_metadata, b""J\x05J\x02j Expand your timeline with Topics0J\x03\x14\xff\xff\xff\xff\x11\x11\x118\x118\x118\x12\x0cj>You'll see top Tweets about these right in your Home timeline.8I\x08\x01\x11\tXXj\x04NONE8XJ\x0588j\x15suggest_topics_module888888\x19888888\x1988888Xj TopicsModule-1417583651482238970j\x0cGridCarouselI\t\x08\x01J\x03j\x0eSee less often\x1b1\xdc\x11j\x05FROWNj\x08SeeFewer8XX\x14\x7f\xff\xff\xffI8I\x12\x05XX8X"")",,"(social_context, b'')",,"(dismiss_feedback_key, FcQBOQwA)","(expiry_time, 9223372036854775807)","(data_source, urt_add_entries)",,"(instance_data_id, 0.0)",,,,,"(should_highlight, 0)",,"(is_dispensable, 0)",,,,,,"(tree_display, b'')",
