Package Name,Original Database Name,Original Path of Database,Table Name,Line ID,_id,feedback_action
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-61.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(Table Name, feedback_action)","(Line ID, 827)","(_id, 2066)","(feedback_action, b'J\x02j\x08DontLikej\x1cNot interested in this Tweetj;Thanks. Twitter will use this to make your timeline better.ji/2/timeline/feedback.json?feedback_type=DontLike&action_metadata=FSQ5HBaKgLmF%2B%2FiqsCYAFoCg9qcTAA%3D%3D1I\t\x08\x02\x08\x01\x12\x03\tJ\x02j\x08SeeFewerj3Show fewer Tweets from Chainlink - Official ChannelBBThanks. You\xe2\x80\x99ll see fewer Tweets from Chainlink - Official Channel.j_/2/timeline/feedback.json?feedback_type=SeeFewer&action_metadata=FSQVAikcJvqo0LMLABaAoPanEwA%3D1M\x08\x01\x11\tX\x118j\x04NONE8j$LBUEHBUkFQIpHCb6qNCzCwAWgKD2pxMAAAA=XJ\x02j\tNotRecentB\x17This Tweet isn\xe2\x80\x99t recentj;Thanks. Twitter will use this to make your timeline better.jj/2/timeline/feedback.json?feedback_type=NotRecent&action_metadata=FSQ5HBaKgLmF%2B%2FiqsCYAFoCg9qcTAA%3D%3D1\x83\x01\xc5\x118j\x04NONE8j(LBUOHBUkORwWioC5hfv4qrAmABaAoPanEwAAAA==XJ\x02j\x08SeeFewerB\x19This Tweet isn\xe2\x80\x99t relevantB*Thanks. You\xe2\x80\x99ll see fewer Tweets like this.ji/2/timeline/feedback.json?feedback_type=SeeFewer&action_metadata=FSQ5HBaKgLmF%2B%2FiqsCYAFoCg9qcTAA%3D%3D1\x83\x01\xc5\x118j\x04NONE8j(LBUEHBUkORwWioC5hfv4qrAmABaAoPanEwAAAA==XX\x118j\x05FROWN8j(LBUMHBUkORwWioC5hfv4qrAmABaAoPanEwAAAA==X')"
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-61.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(Table Name, feedback_action)","(Line ID, 828)","(_id, 2067)","(feedback_action, b'J\x02j\x08DontLikej\x1cNot interested in this Tweetj;Thanks. Twitter will use this to make your timeline better.je/2/timeline/feedback.json?feedback_type=DontLike&action_metadata=FSQ5HBaCwKPZofrOsSYAFoCg9qcTAA%3D%3D1I\t\x08\x02\x08\x01\x12\x03\tJ\x02j\x08SeeFewerB+Show fewer Tweets from Doge Coin Updates \xf0\x9f\x9a\x80B:Thanks. You\xe2\x80\x99ll see fewer Tweets from Doge Coin Updates \xf0\x9f\x9a\x80.ja/2/timeline/feedback.json?feedback_type=SeeFewer&action_metadata=FSQVAikcJtTCrE8AFoCg9qcTAA%3D%3D1M\x08\x01\x11\tX\x118j\x04NONE8j$LBUEHBUkFQIpHCbUwqxPABaAoPanEwAAAA==XJ\x02j\tNotRecentB\x17This Tweet isn\xe2\x80\x99t recentj;Thanks. Twitter will use this to make your timeline better.jf/2/timeline/feedback.json?feedback_type=NotRecent&action_metadata=FSQ5HBaCwKPZofrOsSYAFoCg9qcTAA%3D%3D1\x83\x01\xb7\x118j\x04NONE8j(LBUOHBUkORwWgsCj2aH6zrEmABaAoPanEwAAAA==XJ\x02j\x08SeeFewerB\x19This Tweet isn\xe2\x80\x99t relevantB*Thanks. You\xe2\x80\x99ll see fewer Tweets like this.je/2/timeline/feedback.json?feedback_type=SeeFewer&action_metadata=FSQ5HBaCwKPZofrOsSYAFoCg9qcTAA%3D%3D1\x83\x01\xb7\x118j\x04NONE8j(LBUEHBUkORwWgsCj2aH6zrEmABaAoPanEwAAAA==XX\x118j\x05FROWN8j(LBUMHBUkORwWgsCj2aH6zrEmABaAoPanEwAAAA==X')"
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-61.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(Table Name, feedback_action)","(Line ID, 829)","(_id, 2068)","(feedback_action, b'J\x02j\x08DontLikej\x1cNot interested in this Tweetj;Thanks. Twitter will use this to make your timeline better.je/2/timeline/feedback.json?feedback_type=DontLike&action_metadata=FSQ5HBaQgKz5zOXOsSYAFoCg9qcTAA%3D%3D1I\t\x08\x02\x08\x01\x12\x03\tJ\x02j\x08SeeFewerB+Show fewer Tweets from Doge Coin Updates \xf0\x9f\x9a\x80B:Thanks. You\xe2\x80\x99ll see fewer Tweets from Doge Coin Updates \xf0\x9f\x9a\x80.ja/2/timeline/feedback.json?feedback_type=SeeFewer&action_metadata=FSQVAikcJtTCrE8AFoCg9qcTAA%3D%3D1M\x08\x01\x11\tX\x118j\x04NONE8j$LBUEHBUkFQIpHCbUwqxPABaAoPanEwAAAA==XJ\x02j\tNotRecentB\x17This Tweet isn\xe2\x80\x99t recentj;Thanks. Twitter will use this to make your timeline better.jf/2/timeline/feedback.json?feedback_type=NotRecent&action_metadata=FSQ5HBaQgKz5zOXOsSYAFoCg9qcTAA%3D%3D1\x83\x01\xb7\x118j\x04NONE8j(LBUOHBUkORwWkICs+czlzrEmABaAoPanEwAAAA==XJ\x02j\x08SeeFewerB\x19This Tweet isn\xe2\x80\x99t relevantB*Thanks. You\xe2\x80\x99ll see fewer Tweets like this.je/2/timeline/feedback.json?feedback_type=SeeFewer&action_metadata=FSQ5HBaQgKz5zOXOsSYAFoCg9qcTAA%3D%3D1\x83\x01\xb7\x118j\x04NONE8j(LBUEHBUkORwWkICs+czlzrEmABaAoPanEwAAAA==XX\x118j\x05FROWN8j(LBUMHBUkORwWkICs+czlzrEmABaAoPanEwAAAA==X')"
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-61.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(Table Name, feedback_action)","(Line ID, 830)","(_id, 2069)","(feedback_action, b'J\x02j\x08DontLikej\x1cNot interested in this Tweetj;Thanks. Twitter will use this to make your timeline better.je/2/timeline/feedback.json?feedback_type=DontLike&action_metadata=FSQ5HBaOwKKh44TysCYAFoCg9qcTAA%3D%3D1I\t\x08\x02\x08\x01\x12\x03\tJ\x02j\x08SeeFewerB+Show fewer Tweets from Doge Coin Updates \xf0\x9f\x9a\x80B:Thanks. You\xe2\x80\x99ll see fewer Tweets from Doge Coin Updates \xf0\x9f\x9a\x80.ja/2/timeline/feedback.json?feedback_type=SeeFewer&action_metadata=FSQVAikcJtTCrE8AFoCg9qcTAA%3D%3D1M\x08\x01\x11\tX\x118j\x04NONE8j$LBUEHBUkFQIpHCbUwqxPABaAoPanEwAAAA==XJ\x02j\tNotRecentB\x17This Tweet isn\xe2\x80\x99t recentj;Thanks. Twitter will use this to make your timeline better.jf/2/timeline/feedback.json?feedback_type=NotRecent&action_metadata=FSQ5HBaOwKKh44TysCYAFoCg9qcTAA%3D%3D1\x83\x01\xb7\x118j\x04NONE8j(LBUOHBUkORwWjsCioeOE8rAmABaAoPanEwAAAA==XJ\x02j\x08SeeFewerB\x19This Tweet isn\xe2\x80\x99t relevantB*Thanks. You\xe2\x80\x99ll see fewer Tweets like this.je/2/timeline/feedback.json?feedback_type=SeeFewer&action_metadata=FSQ5HBaOwKKh44TysCYAFoCg9qcTAA%3D%3D1\x83\x01\xb7\x118j\x04NONE8j(LBUEHBUkORwWjsCioeOE8rAmABaAoPanEwAAAA==XX\x118j\x05FROWN8j(LBUMHBUkORwWjsCioeOE8rAmABaAoPanEwAAAA==X')"
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-61.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(Table Name, feedback_action)","(Line ID, 831)","(_id, 2070)","(feedback_action, b'J\x02j\x08DontLikej\x1cNot interested in this Tweetj;Thanks. Twitter will use this to make your timeline better.je/2/timeline/feedback.json?feedback_type=DontLike&action_metadata=FWg5HBaAwKzloaSDsSYAFoCg9qcTAA%3D%3D1I\t\x08\x02\x08\x01\x12\x03\tJ\x02j\x08SeeFewerB+Show fewer Tweets from Doge Coin Updates \xf0\x9f\x9a\x80B:Thanks. You\xe2\x80\x99ll see fewer Tweets from Doge Coin Updates \xf0\x9f\x9a\x80.ja/2/timeline/feedback.json?feedback_type=SeeFewer&action_metadata=FWgVAikcJtTCrE8AFoCg9qcTAA%3D%3D1M\x08\x01\x11\tX\x118j\x04NONE8j$LBUEHBVoFQIpHCbUwqxPABaAoPanEwAAAA==XJ\x02j\tNotRecentB\x17This Tweet isn\xe2\x80\x99t recentj;Thanks. Twitter will use this to make your timeline better.jf/2/timeline/feedback.json?feedback_type=NotRecent&action_metadata=FWg5HBaAwKzloaSDsSYAFoCg9qcTAA%3D%3D1\x83\x01\xb7\x118j\x04NONE8j(LBUOHBVoORwWgMCs5aGkg7EmABaAoPanEwAAAA==XJ\x02j\x08SeeFewerB\x19This Tweet isn\xe2\x80\x99t relevantB*Thanks. You\xe2\x80\x99ll see fewer Tweets like this.je/2/timeline/feedback.json?feedback_type=SeeFewer&action_metadata=FWg5HBaAwKzloaSDsSYAFoCg9qcTAA%3D%3D1\x83\x01\xb7\x118j\x04NONE8j(LBUEHBVoORwWgMCs5aGkg7EmABaAoPanEwAAAA==XX\x118j\x05FROWN8j(LBUMHBVoORwWgMCs5aGkg7EmABaAoPanEwAAAA==X')"
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-61.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(Table Name, feedback_action)","(Line ID, 832)","(_id, 2071)","(feedback_action, b'J\x02j\x08DontLikej\x1cNot interested in this Tweetj;Thanks. Twitter will use this to make your timeline better.je/2/timeline/feedback.json?feedback_type=DontLike&action_metadata=FWg5HBaAwKzloaSDsSYAFoCg9qcTAA%3D%3D1I\t\x08\x02\x08\x01\x12\x03\tJ\x02j\x08SeeFewerB+Show fewer Tweets from Doge Coin Updates \xf0\x9f\x9a\x80B:Thanks. You\xe2\x80\x99ll see fewer Tweets from Doge Coin Updates \xf0\x9f\x9a\x80.ja/2/timeline/feedback.json?feedback_type=SeeFewer&action_metadata=FWgVAikcJtTCrE8AFoCg9qcTAA%3D%3D1M\x08\x01\x11\tX\x118j\x04NONE8j$LBUEHBVoFQIpHCbUwqxPABaAoPanEwAAAA==XJ\x02j\tNotRecentB\x17This Tweet isn\xe2\x80\x99t recentj;Thanks. Twitter will use this to make your timeline better.jf/2/timeline/feedback.json?feedback_type=NotRecent&action_metadata=FWg5HBaAwKzloaSDsSYAFoCg9qcTAA%3D%3D1\x83\x01\xb7\x118j\x04NONE8j(LBUOHBVoORwWgMCs5aGkg7EmABaAoPanEwAAAA==XJ\x02j\x08SeeFewerB\x19This Tweet isn\xe2\x80\x99t relevantB*Thanks. You\xe2\x80\x99ll see fewer Tweets like this.je/2/timeline/feedback.json?feedback_type=SeeFewer&action_metadata=FWg5HBaAwKzloaSDsSYAFoCg9qcTAA%3D%3D1\x83\x01\xb7\x118j\x04NONE8j(LBUEHBVoORwWgMCs5aGkg7EmABaAoPanEwAAAA==XX\x118j\x05FROWN8j(LBUMHBVoORwWgMCs5aGkg7EmABaAoPanEwAAAA==X')"
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-61.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(Table Name, feedback_action)","(Line ID, 833)","(_id, 2072)","(feedback_action, b'J\x02j\x08DontLikej\x1cNot interested in this Tweetj;Thanks. Twitter will use this to make your timeline better.je/2/timeline/feedback.json?feedback_type=DontLike&action_metadata=FSQ5HBaAwKyp9vTUsCYAFoCg9qcTAA%3D%3D1I\t\x08\x02\x08\x01\x12\x03\tJ\x02j\x08SeeFewerj$Show fewer Tweets from Altcoin DailyB3Thanks. You\xe2\x80\x99ll see fewer Tweets from Altcoin Daily.ja/2/timeline/feedback.json?feedback_type=SeeFewer&action_metadata=FSQVAikcJoDAqfnhgPbLGgAWgKD2pxMA1M\x08\x01\x11\tX\x118j\x04NONE8j(LBUEHBUkFQIpHCaAwKn54YD2yxoAFoCg9qcTAAAAXJ\x02j\tNotRecentB\x17This Tweet isn\xe2\x80\x99t recentj;Thanks. Twitter will use this to make your timeline better.jf/2/timeline/feedback.json?feedback_type=NotRecent&action_metadata=FSQ5HBaAwKyp9vTUsCYAFoCg9qcTAA%3D%3D1\x83\x01\xa5\x118j\x04NONE8j(LBUOHBUkORwWgMCsqfb01LAmABaAoPanEwAAAA==XJ\x02j\x08SeeFewerB\x19This Tweet isn\xe2\x80\x99t relevantB*Thanks. You\xe2\x80\x99ll see fewer Tweets like this.je/2/timeline/feedback.json?feedback_type=SeeFewer&action_metadata=FSQ5HBaAwKyp9vTUsCYAFoCg9qcTAA%3D%3D1\x83\x01\xa5\x118j\x04NONE8j(LBUEHBUkORwWgMCsqfb01LAmABaAoPanEwAAAA==XX\x118j\x05FROWN8j(LBUMHBUkORwWgMCsqfb01LAmABaAoPanEwAAAA==X')"
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-61.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(Table Name, feedback_action)","(Line ID, 834)","(_id, 2073)","(feedback_action, b'J\x02j\x08DontLikej\x1cNot interested in this Tweetj;Thanks. Twitter will use this to make your timeline better.je/2/timeline/feedback.json?feedback_type=DontLike&action_metadata=FSQ5HBaCwKyZ4fGJsSYAFoCg9qcTAA%3D%3D1I\t\x08\x02\x08\x01\x12\x03\tJ\x02j\x08SeeFewerj$Show fewer Tweets from Altcoin DailyB3Thanks. You\xe2\x80\x99ll see fewer Tweets from Altcoin Daily.ja/2/timeline/feedback.json?feedback_type=SeeFewer&action_metadata=FSQVAikcJoDAqfnhgPbLGgAWgKD2pxMA1M\x08\x01\x11\tX\x118j\x04NONE8j(LBUEHBUkFQIpHCaAwKn54YD2yxoAFoCg9qcTAAAAXJ\x02j\tNotRecentB\x17This Tweet isn\xe2\x80\x99t recentj;Thanks. Twitter will use this to make your timeline better.jf/2/timeline/feedback.json?feedback_type=NotRecent&action_metadata=FSQ5HBaCwKyZ4fGJsSYAFoCg9qcTAA%3D%3D1\x83\x01\xa5\x118j\x04NONE8j(LBUOHBUkORwWgsCsmeHxibEmABaAoPanEwAAAA==XJ\x02j\x08SeeFewerB\x19This Tweet isn\xe2\x80\x99t relevantB*Thanks. You\xe2\x80\x99ll see fewer Tweets like this.je/2/timeline/feedback.json?feedback_type=SeeFewer&action_metadata=FSQ5HBaCwKyZ4fGJsSYAFoCg9qcTAA%3D%3D1\x83\x01\xa5\x118j\x04NONE8j(LBUEHBUkORwWgsCsmeHxibEmABaAoPanEwAAAA==XX\x118j\x05FROWN8j(LBUMHBUkORwWgsCsmeHxibEmABaAoPanEwAAAA==X')"
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-61.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(Table Name, feedback_action)","(Line ID, 835)","(_id, 2074)","(feedback_action, b'J\x02j\x08DontLikej\x1cNot interested in this Tweetj;Thanks. Twitter will use this to make your timeline better.je/2/timeline/feedback.json?feedback_type=DontLike&action_metadata=FSQ5HBaKgKzxrIiQsSYAFoCg9qcTAA%3D%3D1I\t\x08\x02\x08\x01\x12\x03\tJ\x02j\x08SeeFewerB+Show fewer Tweets from Doge Coin Updates \xf0\x9f\x9a\x80B:Thanks. You\xe2\x80\x99ll see fewer Tweets from Doge Coin Updates \xf0\x9f\x9a\x80.ja/2/timeline/feedback.json?feedback_type=SeeFewer&action_metadata=FSQVAikcJtTCrE8AFoCg9qcTAA%3D%3D1M\x08\x01\x11\tX\x118j\x04NONE8j$LBUEHBUkFQIpHCbUwqxPABaAoPanEwAAAA==XJ\x02j\tNotRecentB\x17This Tweet isn\xe2\x80\x99t recentj;Thanks. Twitter will use this to make your timeline better.jf/2/timeline/feedback.json?feedback_type=NotRecent&action_metadata=FSQ5HBaKgKzxrIiQsSYAFoCg9qcTAA%3D%3D1\x83\x01\xb7\x118j\x04NONE8j(LBUOHBUkORwWioCs8ayIkLEmABaAoPanEwAAAA==XJ\x02j\x08SeeFewerB\x19This Tweet isn\xe2\x80\x99t relevantB*Thanks. You\xe2\x80\x99ll see fewer Tweets like this.je/2/timeline/feedback.json?feedback_type=SeeFewer&action_metadata=FSQ5HBaKgKzxrIiQsSYAFoCg9qcTAA%3D%3D1\x83\x01\xb7\x118j\x04NONE8j(LBUEHBUkORwWioCs8ayIkLEmABaAoPanEwAAAA==XX\x118j\x05FROWN8j(LBUMHBUkORwWioCs8ayIkLEmABaAoPanEwAAAA==X')"
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-61.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(Table Name, feedback_action)","(Line ID, 836)","(_id, 2075)","(feedback_action, b'J\x02j\x08DontLikej\x1cNot interested in this Tweetj;Thanks. Twitter will use this to make your timeline better.je/2/timeline/feedback.json?feedback_type=DontLike&action_metadata=FSQ5HBaAgLP9l6XJsCYAFoCg9qcTAA%3D%3D1I\t\x08\x02\x08\x01\x12\x03\tJ\x02j\x08SeeFewerB+Show fewer Tweets from Doge Coin Updates \xf0\x9f\x9a\x80B:Thanks. You\xe2\x80\x99ll see fewer Tweets from Doge Coin Updates \xf0\x9f\x9a\x80.ja/2/timeline/feedback.json?feedback_type=SeeFewer&action_metadata=FSQVAikcJtTCrE8AFoCg9qcTAA%3D%3D1M\x08\x01\x11\tX\x118j\x04NONE8j$LBUEHBUkFQIpHCbUwqxPABaAoPanEwAAAA==XJ\x02j\tNotRecentB\x17This Tweet isn\xe2\x80\x99t recentj;Thanks. Twitter will use this to make your timeline better.jf/2/timeline/feedback.json?feedback_type=NotRecent&action_metadata=FSQ5HBaAgLP9l6XJsCYAFoCg9qcTAA%3D%3D1\x83\x01\xb7\x118j\x04NONE8j(LBUOHBUkORwWgICz/ZelybAmABaAoPanEwAAAA==XJ\x02j\x08SeeFewerB\x19This Tweet isn\xe2\x80\x99t relevantB*Thanks. You\xe2\x80\x99ll see fewer Tweets like this.je/2/timeline/feedback.json?feedback_type=SeeFewer&action_metadata=FSQ5HBaAgLP9l6XJsCYAFoCg9qcTAA%3D%3D1\x83\x01\xb7\x118j\x04NONE8j(LBUEHBUkORwWgICz/ZelybAmABaAoPanEwAAAA==XX\x118j\x05FROWN8j(LBUMHBUkORwWgICz/ZelybAmABaAoPanEwAAAA==X')"
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-61.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(Table Name, feedback_action)","(Line ID, 837)","(_id, 2076)","(feedback_action, b'J\x02j\x08DontLikej\x1cNot interested in this Tweetj;Thanks. Twitter will use this to make your timeline better.jg/2/timeline/feedback.json?feedback_type=DontLike&action_metadata=FSQ5HBaCgK3l%2FN2HsSYAFoCg9qcTAA%3D%3D1I\t\x08\x02\x08\x01\x12\x03\tJ\x02j\x08SeeFewerB+Show fewer Tweets from Doge Coin Updates \xf0\x9f\x9a\x80B:Thanks. You\xe2\x80\x99ll see fewer Tweets from Doge Coin Updates \xf0\x9f\x9a\x80.ja/2/timeline/feedback.json?feedback_type=SeeFewer&action_metadata=FSQVAikcJtTCrE8AFoCg9qcTAA%3D%3D1M\x08\x01\x11\tX\x118j\x04NONE8j$LBUEHBUkFQIpHCbUwqxPABaAoPanEwAAAA==XJ\x02j\tNotRecentB\x17This Tweet isn\xe2\x80\x99t recentj;Thanks. Twitter will use this to make your timeline better.jh/2/timeline/feedback.json?feedback_type=NotRecent&action_metadata=FSQ5HBaCgK3l%2FN2HsSYAFoCg9qcTAA%3D%3D1\x83\x01\xb9\x118j\x04NONE8j(LBUOHBUkORwWgoCt5fzdh7EmABaAoPanEwAAAA==XJ\x02j\x08SeeFewerB\x19This Tweet isn\xe2\x80\x99t relevantB*Thanks. You\xe2\x80\x99ll see fewer Tweets like this.jg/2/timeline/feedback.json?feedback_type=SeeFewer&action_metadata=FSQ5HBaCgK3l%2FN2HsSYAFoCg9qcTAA%3D%3D1\x83\x01\xb9\x118j\x04NONE8j(LBUEHBUkORwWgoCt5fzdh7EmABaAoPanEwAAAA==XX\x118j\x05FROWN8j(LBUMHBUkORwWgoCt5fzdh7EmABaAoPanEwAAAA==X')"
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-61.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(Table Name, feedback_action)","(Line ID, 838)","(_id, 2077)","(feedback_action, b'J\x02j\x08DontLikej\x1cNot interested in this Tweetj;Thanks. Twitter will use this to make your timeline better.je/2/timeline/feedback.json?feedback_type=DontLike&action_metadata=FSQ5HBaCwKyhpdvzsCYAFoCg9qcTAA%3D%3D1I\t\x08\x02\x08\x01\x12\x03\tJ\x02j\x08SeeFewerj$Show fewer Tweets from Altcoin DailyB3Thanks. You\xe2\x80\x99ll see fewer Tweets from Altcoin Daily.ja/2/timeline/feedback.json?feedback_type=SeeFewer&action_metadata=FSQVAikcJoDAqfnhgPbLGgAWgKD2pxMA1M\x08\x01\x11\tX\x118j\x04NONE8j(LBUEHBUkFQIpHCaAwKn54YD2yxoAFoCg9qcTAAAAXJ\x02j\tNotRecentB\x17This Tweet isn\xe2\x80\x99t recentj;Thanks. Twitter will use this to make your timeline better.jf/2/timeline/feedback.json?feedback_type=NotRecent&action_metadata=FSQ5HBaCwKyhpdvzsCYAFoCg9qcTAA%3D%3D1\x83\x01\xa5\x118j\x04NONE8j(LBUOHBUkORwWgsCsoaXb87AmABaAoPanEwAAAA==XJ\x02j\x08SeeFewerB\x19This Tweet isn\xe2\x80\x99t relevantB*Thanks. You\xe2\x80\x99ll see fewer Tweets like this.je/2/timeline/feedback.json?feedback_type=SeeFewer&action_metadata=FSQ5HBaCwKyhpdvzsCYAFoCg9qcTAA%3D%3D1\x83\x01\xa5\x118j\x04NONE8j(LBUEHBUkORwWgsCsoaXb87AmABaAoPanEwAAAA==XX\x118j\x05FROWN8j(LBUMHBUkORwWgsCsoaXb87AmABaAoPanEwAAAA==X')"
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-61.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(Table Name, feedback_action)","(Line ID, 839)","(_id, 2081)","(feedback_action, b'J\x02j\x08SeeFewerj\x16Not interested in thisj1Thanks. Refresh this page to update these trends.jG/2/guide/insert_feedback/trend_not_interested_in_this_feedback_key.json0I\x08\x01\x11\tX\x12\x018j\x04NONE8iX')"
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-61.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(Table Name, feedback_action)","(Line ID, 840)","(_id, 2082)","(feedback_action, b'J\x02j\x08SeeFewerj\x1fThis trend is harmful or spammyj1Thanks. Refresh this page to update these trends.jC/2/guide/insert_feedback/trend_abusive_or_harmful_feedback_key.json0I\x08\x01\x11\tX\x12\x028j\x04NONE8iX')"
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-61.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(Table Name, feedback_action)","(Line ID, 841)","(_id, 2083)","(feedback_action, b'J\x02j\x08SeeFewerj\x16Not interested in thisj1Thanks. Refresh this page to update these trends.jG/2/guide/insert_feedback/trend_not_interested_in_this_feedback_key.json0I\x08\x01\x11\tX\x12\x018j\x04NONE8iX')"
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-61.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(Table Name, feedback_action)","(Line ID, 842)","(_id, 2084)","(feedback_action, b'J\x02j\x08SeeFewerj\x1fThis trend is harmful or spammyj1Thanks. Refresh this page to update these trends.jC/2/guide/insert_feedback/trend_abusive_or_harmful_feedback_key.json0I\x08\x01\x11\tX\x12\x028j\x04NONE8iX')"
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-61.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(Table Name, feedback_action)","(Line ID, 843)","(_id, 2085)","(feedback_action, b'J\x02j\x08SeeFewerj&The associated content is not relevantj1Thanks. Refresh this page to update these trends.jC/2/guide/insert_feedback/trend_irrelevant_content_feedback_key.json0I\x08\x01\x11\tX\x12\x028j\x04NONE8iX')"
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-61.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(Table Name, feedback_action)","(Line ID, 844)","(_id, 2086)","(feedback_action, b'J\x02j\x08SeeFewerj\x16Not interested in thisj1Thanks. Refresh this page to update these trends.jG/2/guide/insert_feedback/trend_not_interested_in_this_feedback_key.json0I\x08\x01\x11\tX\x12\x018j\x04NONE8iX')"
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-61.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(Table Name, feedback_action)","(Line ID, 845)","(_id, 2087)","(feedback_action, b'J\x02j\x08SeeFewerj\x1fThis trend is harmful or spammyj1Thanks. Refresh this page to update these trends.jC/2/guide/insert_feedback/trend_abusive_or_harmful_feedback_key.json0I\x08\x01\x11\tX\x12\x028j\x04NONE8iX')"
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-61.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(Table Name, feedback_action)","(Line ID, 846)","(_id, 2088)","(feedback_action, b'J\x02j\x08SeeFewerj&The associated content is not relevantj1Thanks. Refresh this page to update these trends.jC/2/guide/insert_feedback/trend_irrelevant_content_feedback_key.json0I\x08\x01\x11\tX\x12\x028j\x04NONE8iX')"
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-61.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(Table Name, feedback_action)","(Line ID, 847)","(_id, 2089)","(feedback_action, b'J\x02j\x08SeeFewerj\x16Not interested in thisj1Thanks. Refresh this page to update these trends.jG/2/guide/insert_feedback/trend_not_interested_in_this_feedback_key.json0I\x08\x01\x11\tX\x12\x018j\x04NONE8iX')"
