Package Name,Original Database Name,Original Path of Database,Table Name,Line ID,_id,tweet_type,type,sender_id,owner_id,tag,g_status_id,ref_id,is_read,updated_at,pc,preview_draft_id,preview_media
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-61.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(Table Name, status_groups)","(Line ID, 93)","(_id, 7306)","(tweet_type, 0)","(type, 0)","(sender_id, 1156074409767178240)","(owner_id, 1378525099184291843)","(tag, -1)","(g_status_id, 1416971974295920640)","(ref_id, 1416971974295920640)","(is_read, 0)","(updated_at, 1626667419000)",,,
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-61.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(Table Name, status_groups)","(Line ID, 94)","(_id, 7307)","(tweet_type, 0)","(type, 0)","(sender_id, 522777613)","(owner_id, 1378525099184291843)","(tag, -1)","(g_status_id, 1416535506549104649)","(ref_id, 1416535506549104649)","(is_read, 0)","(updated_at, 1626563357000)",,,
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-61.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(Table Name, status_groups)","(Line ID, 95)","(_id, 7309)","(tweet_type, 0)","(type, 0)","(sender_id, 1392321879176736768)","(owner_id, 1378525099184291843)","(tag, -1)","(g_status_id, 1417067871407009795)","(ref_id, 1417067871407009795)","(is_read, 0)","(updated_at, 1626690283000)",,,
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-61.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(Table Name, status_groups)","(Line ID, 96)","(_id, 7310)","(tweet_type, 0)","(type, 0)","(sender_id, 1382286431654195200)","(owner_id, 1378525099184291843)","(tag, -1)","(g_status_id, 1417132742291206147)","(ref_id, 1417132742291206147)","(is_read, 0)","(updated_at, 1626705749000)",,,
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-61.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(Table Name, status_groups)","(Line ID, 97)","(_id, 7311)","(tweet_type, 0)","(type, 0)","(sender_id, 958118843636854784)","(owner_id, 1378525099184291843)","(tag, -1)","(g_status_id, 1417009314800103427)","(ref_id, 1417009314800103427)","(is_read, 0)","(updated_at, 1626676322000)",,,
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-61.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(Table Name, status_groups)","(Line ID, 98)","(_id, 7312)","(tweet_type, 0)","(type, 0)","(sender_id, 958118843636854784)","(owner_id, 1378525099184291843)","(tag, -1)","(g_status_id, 1417215710850273311)","(ref_id, 1417215710850273311)","(is_read, 0)","(updated_at, 1626725530000)",,,
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-61.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(Table Name, status_groups)","(Line ID, 99)","(_id, 7313)","(tweet_type, 0)","(type, 0)","(sender_id, 1530530365)","(owner_id, 1378525099184291843)","(tag, -1)","(g_status_id, 1417182451517075459)","(ref_id, 1417182451517075459)","(is_read, 0)","(updated_at, 1626717601000)",,,
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-61.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(Table Name, status_groups)","(Line ID, 100)","(_id, 7314)","(tweet_type, 0)","(type, 0)","(sender_id, 1287962461908406279)","(owner_id, 1378525099184291843)","(tag, -1)","(g_status_id, 1417112629450006528)","(ref_id, 1417112629450006528)","(is_read, 0)","(updated_at, 1626700954000)",,,
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-61.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(Table Name, status_groups)","(Line ID, 101)","(_id, 7315)","(tweet_type, 0)","(type, 0)","(sender_id, 1379030162776412165)","(owner_id, 1378525099184291843)","(tag, -1)","(g_status_id, 1417081020717928452)","(ref_id, 1417081020717928452)","(is_read, 0)","(updated_at, 1626693418000)",,,
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-61.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(Table Name, status_groups)","(Line ID, 102)","(_id, 7316)","(tweet_type, 0)","(type, 0)","(sender_id, 958118843636854784)","(owner_id, 1378525099184291843)","(tag, -1)","(g_status_id, 1417125825787441156)","(ref_id, 1417125825787441156)","(is_read, 0)","(updated_at, 1626704100000)",,,
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-61.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(Table Name, status_groups)","(Line ID, 103)","(_id, 7317)","(tweet_type, 0)","(type, 0)","(sender_id, 1285515311807000576)","(owner_id, 1378525099184291843)","(tag, -1)","(g_status_id, 1416866300811300865)","(ref_id, 1416866300811300865)","(is_read, 0)","(updated_at, 1626642224000)",,,
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-61.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(Table Name, status_groups)","(Line ID, 104)","(_id, 7318)","(tweet_type, 0)","(type, 0)","(sender_id, 958118843636854784)","(owner_id, 1378525099184291843)","(tag, -1)","(g_status_id, 1417105440538648578)","(ref_id, 1417105440538648578)","(is_read, 0)","(updated_at, 1626699240000)",,,
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-61.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(Table Name, status_groups)","(Line ID, 105)","(_id, 7319)","(tweet_type, 0)","(type, 0)","(sender_id, 1266038324059418630)","(owner_id, 1378525099184291843)","(tag, -1)","(g_status_id, 1417142799841980421)","(ref_id, 1417142799841980421)","(is_read, 0)","(updated_at, 1626708147000)",,,
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-61.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(Table Name, status_groups)","(Line ID, 106)","(_id, 7320)","(tweet_type, 0)","(type, 0)","(sender_id, 3367334171)","(owner_id, 1378525099184291843)","(tag, -1)","(g_status_id, 1417069933226336257)","(ref_id, 1417069933226336257)","(is_read, 0)","(updated_at, 1626690774000)",,,
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-61.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(Table Name, status_groups)","(Line ID, 107)","(_id, 7321)","(tweet_type, 0)","(type, 0)","(sender_id, 1353637182184050689)","(owner_id, 1378525099184291843)","(tag, -1)","(g_status_id, 1417181831741550597)","(ref_id, 1417181831741550597)","(is_read, 0)","(updated_at, 1626717453000)",,,
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-61.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(Table Name, status_groups)","(Line ID, 108)","(_id, 7322)","(tweet_type, 0)","(type, 0)","(sender_id, 958118843636854784)","(owner_id, 1378525099184291843)","(tag, -1)","(g_status_id, 1416772245096067075)","(ref_id, 1416772245096067075)","(is_read, 0)","(updated_at, 1626619800000)",,,
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-61.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(Table Name, status_groups)","(Line ID, 109)","(_id, 7323)","(tweet_type, 0)","(type, 0)","(sender_id, 958118843636854784)","(owner_id, 1378525099184291843)","(tag, -1)","(g_status_id, 1417207620142714883)","(ref_id, 1417207620142714883)","(is_read, 0)","(updated_at, 1626723601000)",,,
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-61.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(Table Name, status_groups)","(Line ID, 110)","(_id, 7324)","(tweet_type, 0)","(type, 0)","(sender_id, 475222380)","(owner_id, 1378525099184291843)","(tag, -1)","(g_status_id, 1416530016159023104)","(ref_id, 1416530016159023104)","(is_read, 0)","(updated_at, 1626562048000)",,,
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-61.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(Table Name, status_groups)","(Line ID, 111)","(_id, 7325)","(tweet_type, 0)","(type, 0)","(sender_id, 475222380)","(owner_id, 1378525099184291843)","(tag, -1)","(g_status_id, 1416521238202265607)","(ref_id, 1416521238202265607)","(is_read, 0)","(updated_at, 1626559955000)",,,
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-61.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(Table Name, status_groups)","(Line ID, 112)","(_id, 7326)","(tweet_type, 0)","(type, 0)","(sender_id, 736235995012665344)","(owner_id, 1378525099184291843)","(tag, -1)","(g_status_id, 1417220197711233031)","(ref_id, 1417220197711233031)","(is_read, 0)","(updated_at, 1626726600000)",,,
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-61.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(Table Name, status_groups)","(Line ID, 113)","(_id, 7327)","(tweet_type, 0)","(type, 0)","(sender_id, 2426313439)","(owner_id, 1378525099184291843)","(tag, -1)","(g_status_id, 1416932441122553865)","(ref_id, 1416932441122553865)","(is_read, 0)","(updated_at, 1626657993000)",,,
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-61.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(Table Name, status_groups)","(Line ID, 114)","(_id, 7328)","(tweet_type, 0)","(type, 0)","(sender_id, 3740778132)","(owner_id, 1378525099184291843)","(tag, -1)","(g_status_id, 1417182826110144512)","(ref_id, 1417182826110144512)","(is_read, 0)","(updated_at, 1626717690000)",,,
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-61.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(Table Name, status_groups)","(Line ID, 115)","(_id, 7329)","(tweet_type, 0)","(type, 0)","(sender_id, 943506806931734528)","(owner_id, 1378525099184291843)","(tag, -1)","(g_status_id, 1416949161006673920)","(ref_id, 1416949161006673920)","(is_read, 0)","(updated_at, 1626661980000)",,,
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-61.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(Table Name, status_groups)","(Line ID, 116)","(_id, 7330)","(tweet_type, 0)","(type, 0)","(sender_id, 958118843636854784)","(owner_id, 1378525099184291843)","(tag, -1)","(g_status_id, 1416526954346336257)","(ref_id, 1416526954346336257)","(is_read, 0)","(updated_at, 1626561318000)",,,
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-61.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(Table Name, status_groups)","(Line ID, 117)","(_id, 7331)","(tweet_type, 0)","(type, 0)","(sender_id, 1171155332917321730)","(owner_id, 1378525099184291843)","(tag, -1675864589)","(g_status_id, 1416418973776859138)","(ref_id, 1416418973776859138)","(is_read, 0)","(updated_at, 1626731250927)","(pc, b'J\x03j\x10205ea804dc9d4213j\x0cNoDisclosure\x198j\x07Peacock00\x1d\x10@\xc7\x91\xfbW`\x02\t\x08\x01\t\t\x08\x01\x12\x02\tj\x1amin_gap_for_nsfw_avoidancej\x010j\x1ansfa_htl_experiment_enablej\x0108j\tpeacockTV8X')",,
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-61.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(Table Name, status_groups)","(Line ID, 118)","(_id, 7332)","(tweet_type, 0)","(type, 0)","(sender_id, 628899279)","(owner_id, 1378525099184291843)","(tag, 743666536)","(g_status_id, 1393210187670904833)","(ref_id, 1393210187670904833)","(is_read, 0)","(updated_at, 1626731250928)","(pc, b'J\x03j\x10605ebe13d09b33268\x198j\x0fTwitter Surveys00\x1c%|=\xcf\t\x08\x01\t\x08\x018j\x0eTwitterSurveys8X')",,
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-61.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(Table Name, status_groups)","(Line ID, 119)","(_id, 7333)","(tweet_type, 0)","(type, 0)","(sender_id, 71026122)","(owner_id, 1378525099184291843)","(tag, 1224978067)","(g_status_id, 1407746603981623299)","(ref_id, 1407746603981623299)","(is_read, 0)","(updated_at, 1626731250928)","(pc, b'J\x03j\x10205effc6ad44db4ej\x0cNoDisclosure\x198B\nMcDonald\xe2\x80\x99s00\x1c\x04;\xc5\xca\t\x08\x01\t\t\x08\x01\x12\x03\tj\x1amin_gap_for_nsfw_avoidancej\x010j\x1ansfa_htl_experiment_enablej\x010j\x18image_app_card_variationj\x0108j\tMcDonalds8X')",,
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-61.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(Table Name, status_groups)","(Line ID, 120)","(_id, 7334)","(tweet_type, 0)","(type, 0)","(sender_id, 2815661158)","(owner_id, 1378525099184291843)","(tag, 384558216)","(g_status_id, 1415449806009339905)","(ref_id, 1415449806009339905)","(is_read, 0)","(updated_at, 1626731250928)","(pc, b'J\x03j\x10205e0bf81e3cd8dbj\x0cNoDisclosure\x198j\x06Gemini00\x1c\xa7\xd3\x94f\t\x08\x01\t\x08\x02j\x18image_app_card_variationj\x0108j\x06Gemini8X')",,
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-61.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(Table Name, status_groups)","(Line ID, 121)","(_id, 7335)","(tweet_type, 0)","(type, 0)","(sender_id, 1100982077636280321)","(owner_id, 1378525099184291843)","(tag, -1117471462)","(g_status_id, 1409362827802857475)","(ref_id, 1409362827802857475)","(is_read, 0)","(updated_at, 1626731250929)","(pc, b""J\x03j\x10205e5ca7dc1fc5dfj\x0cNoDisclosure\x198j\x19Evony - The King's Return00\x1d\x0fGy]\xc9\x95\x00\x01\t\x08\x01\t\t\x08\x01\x12\x03\tj\x1amin_gap_for_nsfw_avoidancej\x010j\x1ansfa_htl_experiment_enablej\x010j\x18image_app_card_variationj\x0108j\x07evony_s8X"")",,
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-61.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(Table Name, status_groups)","(Line ID, 122)","(_id, 7336)","(tweet_type, 0)","(type, 0)","(sender_id, 18994444)","(owner_id, 1378525099184291843)","(tag, 1866825478)","(g_status_id, 1379523028661469190)","(ref_id, 1379523028661469190)","(is_read, 0)","(updated_at, 1626731250929)","(pc, b'J\x03j\x10205e72b3d5315ef3j\x0cNoDisclosure\x198j\x03IBM00\x1c\x01!\xd5\x0c\t\x08\x01\t\t\x08\x01\x12\x02\tj\x1amin_gap_for_nsfw_avoidancej\x010j\x1ansfa_htl_experiment_enablej\x0108j\x03IBMI\x08\x01\x12\x01\x08\x02j\x06twclidj\x14114172396943335997458j\tUndefinedXX')",,
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-61.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(Table Name, status_groups)","(Line ID, 123)","(_id, 7337)","(tweet_type, 0)","(type, 0)","(sender_id, 864347902029709314)","(owner_id, 1378525099184291843)","(tag, -751603753)","(g_status_id, 1326376373800361988)","(ref_id, 1326376373800361988)","(is_read, 0)","(updated_at, 1626731250929)","(pc, b'J\x03j\x10205e60a8bfd93e6cj\x0cNoDisclosure\x198j\nCrypto.com00\x1d\x0b\xfe\xc7\xd6^\xd5\xc0\x02\t\x08\x01\t\t\x08\x01\x12\x03\tj\x1amin_gap_for_nsfw_avoidancej\x010j\x1ansfa_htl_experiment_enablej\x010j\x18image_app_card_variationj\x0108j\tcryptocom8X')",,
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-61.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(Table Name, status_groups)","(Line ID, 124)","(_id, 7338)","(tweet_type, 0)","(type, 0)","(sender_id, 770583695652560896)","(owner_id, 1378525099184291843)","(tag, -393994786)","(g_status_id, 1413036809848639489)","(ref_id, 1413036809848639489)","(is_read, 0)","(updated_at, 1626731250929)","(pc, b'J\x03j\x10205e24eb739a82d7j\x0cNoDisclosure\x198j\x06Webull00\x1d\n\xb1\xa9\xc9\xd9\x14 \x00\t\x08\x01\t\t\x08\x01\x12\x03\tj\x1amin_gap_for_nsfw_avoidancej\x010j\x1ansfa_htl_experiment_enablej\x010j\x18image_app_card_variationj\x0108j\x0cWebullGlobal8X')",,
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-61.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(Table Name, status_groups)","(Line ID, 125)","(_id, 7339)","(tweet_type, 0)","(type, 0)","(sender_id, 4749694974)","(owner_id, 1378525099184291843)","(tag, -1161838474)","(g_status_id, 1315900490362707968)","(ref_id, 1315900490362707968)","(is_read, 0)","(updated_at, 1626731250930)","(pc, b'J\x03j\x10205e77fa7157841fj\x0cNoDisclosure\x198j\x0cLords Mobile00\x1d\x00\x00\x00\x01\x1b\x1a\x97\xfe\t\x08\x01\t\t\x08\x01\x12\x03\tj\x1amin_gap_for_nsfw_avoidancej\x010j\x1ansfa_htl_experiment_enablej\x010j\x18image_app_card_variationj\x0108j\x0bLordsMobile8X')",,
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-61.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(Table Name, status_groups)","(Line ID, 126)","(_id, 7340)","(tweet_type, 0)","(type, 0)","(sender_id, 1328197917975347200)","(owner_id, 1378525099184291843)","(tag, 14099387)","(g_status_id, 1415188976911085570)","(ref_id, 1415188976911085570)","(is_read, 0)","(updated_at, 1626731250930)","(pc, b'J\x03j\x10205e098670f8ed73j\x0cNoDisclosure\x198j\rTWD:Survivors00\x1d\x12n\xb4\xf8$U\x80\x00\t\x08\x01\t\t\x08\x01\x12\x03\tj\x1amin_gap_for_nsfw_avoidancej\x010j\x1ansfa_htl_experiment_enablej\x010j\x18image_app_card_variationj\x0108j\x0eTWD__Survivors8X')",,
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-61.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(Table Name, status_groups)","(Line ID, 127)","(_id, 7341)","(tweet_type, 0)","(type, 0)","(sender_id, 50687788)","(owner_id, 1378525099184291843)","(tag, 838822632)","(g_status_id, 1415051671382773769)","(ref_id, 1415051671382773769)","(is_read, 0)","(updated_at, 1626731250930)","(pc, b""J\x03j\x10205e54f94cdd92aaj\x0cNoDisclosure\x198j\x06Macy's00\x1c\x03\x05o,\t\x08\x01\t\t\x08\x01\x12\x02\tj\x1amin_gap_for_nsfw_avoidancej\x010j\x1ansfa_htl_experiment_enablej\x0108j\x05MacysI\x08\x01\x12\x01\x08\x02j\x06twclidj\x14114172396943377858658j\tUndefinedXX"")",,
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-61.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(Table Name, status_groups)","(Line ID, 128)","(_id, 7342)","(tweet_type, 0)","(type, 0)","(sender_id, 1169019367054630912)","(owner_id, 1378525099184291843)","(tag, -1657084440)","(g_status_id, 1416200078021169152)","(ref_id, 1416200078021169152)","(is_read, 0)","(updated_at, 1626731250931)","(pc, b'J\x03j\x10205e30a58f17163cj\x0cNoDisclosure\x198j\nSnake Eyes00\x1d\x1090\xeb\xac\xd7\xe0\x00\t\x08\x01\t\t\x08\x01\x12\x02\tj\x1amin_gap_for_nsfw_avoidancej\x010j\x1ansfa_htl_experiment_enablej\x0108j\x0eSnakeEyesMovieI\x08\x01\x12\x01\x08\x02j\x06twclidj\x14114172396943336529948j\tUndefinedXX')",,
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-61.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(Table Name, status_groups)","(Line ID, 129)","(_id, 7343)","(tweet_type, 0)","(type, 0)","(sender_id, 574032254)","(owner_id, 1378525099184291843)","(tag, -339745062)","(g_status_id, 1405666389512261636)","(ref_id, 1405666389512261636)","(is_read, 0)","(updated_at, 1626731250931)","(pc, b'J\x03j\x10205e390bebc9cd88j\x0cNoDisclosure\x198j\x08Coinbase00\x1c""7\t~\t\x08\x01\t\x08\x02j\x18image_app_card_variationj\x0108j\x08coinbase8X')",,
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-61.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(Table Name, status_groups)","(Line ID, 130)","(_id, 7344)","(tweet_type, 0)","(type, 0)","(sender_id, 2839430431)","(owner_id, 1378525099184291843)","(tag, 833247106)","(g_status_id, 1400402000320344066)","(ref_id, 1400402000320344066)","(is_read, 0)","(updated_at, 1626731250931)","(pc, b'J\x03j\x10205e688df15330ddj\x0cNoDisclosure\x198B\nPok\xc3\xa9mon GO00\x1c\xa9>E\x1f\t\x08\x01\t\t\x08\x01\x12\x03\tj\x1amin_gap_for_nsfw_avoidancej\x010j\x1ansfa_htl_experiment_enablej\x010j\x18image_app_card_variationj\x0108j\x0cPokemonGoApp8X')",,
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-61.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(Table Name, status_groups)","(Line ID, 131)","(_id, 7345)","(tweet_type, 0)","(type, 0)","(sender_id, 1305940272)","(owner_id, 1378525099184291843)","(tag, -886803835)","(g_status_id, 1413257281563725824)","(ref_id, 1413257281563725824)","(is_read, 0)","(updated_at, 1626731250931)","(pc, b'J\x03j\x10205e85a8b7949084j\x0cNoDisclosure\x198j\x05Slack00\x1cM\xd7\x110\t\x08\x01\t\t\x08\x01\x12\x02\tj\x1amin_gap_for_nsfw_avoidancej\x010j\x1ansfa_htl_experiment_enablej\x0108j\x07SlackHQI\x08\x01\x12\x01\x08\x02j\x06twclidj\x14114172396943420702728j\tUndefinedXX')",,
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-61.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(Table Name, status_groups)","(Line ID, 132)","(_id, 7346)","(tweet_type, 0)","(type, 0)","(sender_id, 89090040)","(owner_id, 1378525099184291843)","(tag, 1135928859)","(g_status_id, 1414619474184056843)","(ref_id, 1414619474184056843)","(is_read, 0)","(updated_at, 1626731250932)","(pc, b'J\x03j\x10205ede314b37eddaj\x0cNoDisclosure\x198j\x07HBO Max00\x1c\x05Og\xf8\t\x08\x01\t\t\x08\x01\x12\x02\tj\x1amin_gap_for_nsfw_avoidancej\x010j\x1ansfa_htl_experiment_enablej\x0108j\x06hbomaxI\x08\x01\x12\x01\x08\x02j\x06twclidj\x14114172396943294996508j\tUndefinedXX')",,
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-61.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(Table Name, status_groups)","(Line ID, 133)","(_id, 7347)","(tweet_type, 0)","(type, 0)","(sender_id, 16940993)","(owner_id, 1378525099184291843)","(tag, -1217046302)","(g_status_id, 1410982175806087181)","(ref_id, 1410982175806087181)","(is_read, 0)","(updated_at, 1626731250932)","(pc, b'J\x03j\x10205e72662cb7ecb7j\x0cNoDisclosure\x198j\x0cSleep Number00\x1c\x01\x02\x7f\xc1\t\x08\x01\t\t\x08\x01\x12\x02\tj\x1amin_gap_for_nsfw_avoidancej\x010j\x1ansfa_htl_experiment_enablej\x0108j\x0bsleepnumberI\x08\x01\x12\x01\x08\x02j\x06twclidj\x14114172396943377735688j\tUndefinedXX')",,
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-61.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(Table Name, status_groups)","(Line ID, 134)","(_id, 7367)","(tweet_type, 0)","(type, 0)","(sender_id, 1266038324059418630)","(owner_id, 1378525099184291843)","(tag, -1)","(g_status_id, 1417204805223665677)","(ref_id, 1417204805223665677)","(is_read, 0)","(updated_at, 1626722930000)",,,
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-61.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(Table Name, status_groups)","(Line ID, 135)","(_id, 7368)","(tweet_type, 1)","(type, 0)","(sender_id, 357312062)","(owner_id, 1378525099184291843)","(tag, -1)","(g_status_id, 1416929953615126528)","(ref_id, 1417215484466909186)","(is_read, 0)","(updated_at, 1626657400000)",,,
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-61.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(Table Name, status_groups)","(Line ID, 136)","(_id, 7369)","(tweet_type, 0)","(type, 0)","(sender_id, 958118843636854784)","(owner_id, 1378525099184291843)","(tag, -1)","(g_status_id, 1417239829209747466)","(ref_id, 1417239829209747466)","(is_read, 0)","(updated_at, 1626731280000)",,,
