PID,DN,DP,TN,RL,data,batch_id,total_attempts_made,last_success_timestamp,account_name,expiration_timestamp,pk,is_persistable_through_refresh
"(PID, com.android.vending)","(DN, prefetch_recommendation_store.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.android.vending/databases/prefetch_recommendation_store.db)","(TN, prefetch_recommendations)","(RL, 23)","(data, Cj0KE1NFQVJDSF9TVUdHRVNUSU9OLGISJgokCiJzZWFyY2hTdWdnZXN0P3E9YiZzYj01JnNzdD0yJnNzdD0zEhwKDAoCCAISAggBGgIIAQoMCgIIAhICIAEaAggBGLHww7utLyCAzvqcAiilkc28rC8yGWhlaXNlbmJlcmdjYXJyb0BnbWFpbC5jb204pwJAAEj///////////8BUAA=)","(batch_id, 295)","(total_attempts_made, 0)","(last_success_timestamp, -1)","(account_name, heisenbergcarro@gmail.com)","(expiration_timestamp, 1627112142897)","(pk, heisenbergcarro@gmail.com:SEARCH_SUGGESTION,b)","(is_persistable_through_refresh, 1)"
"(PID, com.android.vending)","(DN, prefetch_recommendation_store.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.android.vending/databases/prefetch_recommendation_store.db)","(TN, prefetch_recommendations)","(RL, 24)","(data, Cj0KE1NFQVJDSF9TVUdHRVNUSU9OLGcSJgokCiJzZWFyY2hTdWdnZXN0P3E9ZyZzYj01JnNzdD0yJnNzdD0zEhwKDAoCCAISAggBGgIIAQoMCgIIAhICIAEaAggBGLHww7utLyCAzvqcAiilkc28rC8yGWhlaXNlbmJlcmdjYXJyb0BnbWFpbC5jb204pwJAAEj///////////8BUAA=)","(batch_id, 295)","(total_attempts_made, 0)","(last_success_timestamp, -1)","(account_name, heisenbergcarro@gmail.com)","(expiration_timestamp, 1627112142897)","(pk, heisenbergcarro@gmail.com:SEARCH_SUGGESTION,g)","(is_persistable_through_refresh, 1)"
"(PID, com.android.vending)","(DN, prefetch_recommendation_store.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.android.vending/databases/prefetch_recommendation_store.db)","(TN, prefetch_recommendations)","(RL, 25)","(data, Cj0KE1NFQVJDSF9TVUdHRVNUSU9OLHISJgokCiJzZWFyY2hTdWdnZXN0P3E9ciZzYj01JnNzdD0yJnNzdD0zEhwKDAoCCAISAggBGgIIAQoMCgIIAhICIAEaAggBGLHww7utLyCAzvqcAiilkc28rC8yGWhlaXNlbmJlcmdjYXJyb0BnbWFpbC5jb204pwJAAEj///////////8BUAA=)","(batch_id, 295)","(total_attempts_made, 0)","(last_success_timestamp, -1)","(account_name, heisenbergcarro@gmail.com)","(expiration_timestamp, 1627112142897)","(pk, heisenbergcarro@gmail.com:SEARCH_SUGGESTION,r)","(is_persistable_through_refresh, 1)"
"(PID, com.android.vending)","(DN, prefetch_recommendation_store.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.android.vending/databases/prefetch_recommendation_store.db)","(TN, prefetch_recommendations)","(RL, 26)","(data, Cj0KE1NFQVJDSF9TVUdHRVNUSU9OLGQSJgokCiJzZWFyY2hTdWdnZXN0P3E9ZCZzYj01JnNzdD0yJnNzdD0zEhwKDAoCCAISAggBGgIIAQoMCgIIAhICIAEaAggBGLHww7utLyCAzvqcAiilkc28rC8yGWhlaXNlbmJlcmdjYXJyb0BnbWFpbC5jb204pwJAAEj///////////8BUAA=)","(batch_id, 295)","(total_attempts_made, 0)","(last_success_timestamp, -1)","(account_name, heisenbergcarro@gmail.com)","(expiration_timestamp, 1627112142897)","(pk, heisenbergcarro@gmail.com:SEARCH_SUGGESTION,d)","(is_persistable_through_refresh, 1)"
"(PID, com.android.vending)","(DN, prefetch_recommendation_store.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.android.vending/databases/prefetch_recommendation_store.db)","(TN, prefetch_recommendations)","(RL, 27)","(data, Cj0KE1NFQVJDSF9TVUdHRVNUSU9OLGkSJgokCiJzZWFyY2hTdWdnZXN0P3E9aSZzYj01JnNzdD0yJnNzdD0zEhwKDAoCCAISAggBGgIIAQoMCgIIAhICIAEaAggBGLHww7utLyCAzvqcAiilkc28rC8yGWhlaXNlbmJlcmdjYXJyb0BnbWFpbC5jb204pwJAAEj///////////8BUAA=)","(batch_id, 295)","(total_attempts_made, 0)","(last_success_timestamp, -1)","(account_name, heisenbergcarro@gmail.com)","(expiration_timestamp, 1627112142897)","(pk, heisenbergcarro@gmail.com:SEARCH_SUGGESTION,i)","(is_persistable_through_refresh, 1)"
"(PID, com.android.vending)","(DN, prefetch_recommendation_store.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.android.vending/databases/prefetch_recommendation_store.db)","(TN, prefetch_recommendations)","(RL, 28)","(data, Cj8KFFNFQVJDSF9TVUdHRVNUSU9OLGNhEicKJQojc2VhcmNoU3VnZ2VzdD9xPWNhJnNiPTUmc3N0PTImc3N0PTMSHAoMCgIIAhICCAEaAggBCgwKAggCEgIgARoCCAEYsfDDu60vIIDO+pwCKKWRzbysLzIZaGVpc2VuYmVyZ2NhcnJvQGdtYWlsLmNvbTinAkAASP///////////wFQAA==)","(batch_id, 295)","(total_attempts_made, 0)","(last_success_timestamp, -1)","(account_name, heisenbergcarro@gmail.com)","(expiration_timestamp, 1627112142897)","(pk, heisenbergcarro@gmail.com:SEARCH_SUGGESTION,ca)","(is_persistable_through_refresh, 1)"
"(PID, com.android.vending)","(DN, prefetch_recommendation_store.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.android.vending/databases/prefetch_recommendation_store.db)","(TN, prefetch_recommendations)","(RL, 29)","(data, Cj0KE1NFQVJDSF9TVUdHRVNUSU9OLHoSJgokCiJzZWFyY2hTdWdnZXN0P3E9eiZzYj01JnNzdD0yJnNzdD0zEhwKDAoCCAISAggBGgIIAQoMCgIIAhICIAEaAggBGLHww7utLyCAzvqcAiilkc28rC8yGWhlaXNlbmJlcmdjYXJyb0BnbWFpbC5jb204pwJAAEj///////////8BUAA=)","(batch_id, 295)","(total_attempts_made, 0)","(last_success_timestamp, -1)","(account_name, heisenbergcarro@gmail.com)","(expiration_timestamp, 1627112142897)","(pk, heisenbergcarro@gmail.com:SEARCH_SUGGESTION,z)","(is_persistable_through_refresh, 1)"
"(PID, com.android.vending)","(DN, prefetch_recommendation_store.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.android.vending/databases/prefetch_recommendation_store.db)","(TN, prefetch_recommendations)","(RL, 30)","(data, Cj0KE1NFQVJDSF9TVUdHRVNUSU9OLG4SJgokCiJzZWFyY2hTdWdnZXN0P3E9biZzYj01JnNzdD0yJnNzdD0zEhwKDAoCCAISAggBGgIIAQoMCgIIAhICIAEaAggBGLHww7utLyCAzvqcAiilkc28rC8yGWhlaXNlbmJlcmdjYXJyb0BnbWFpbC5jb204pwJAAEj///////////8BUAA=)","(batch_id, 295)","(total_attempts_made, 0)","(last_success_timestamp, -1)","(account_name, heisenbergcarro@gmail.com)","(expiration_timestamp, 1627112142897)","(pk, heisenbergcarro@gmail.com:SEARCH_SUGGESTION,n)","(is_persistable_through_refresh, 1)"
"(PID, com.android.vending)","(DN, prefetch_recommendation_store.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.android.vending/databases/prefetch_recommendation_store.db)","(TN, prefetch_recommendations)","(RL, 31)","(data, Cj8KFFNFQVJDSF9TVUdHRVNUSU9OLGdvEicKJQojc2VhcmNoU3VnZ2VzdD9xPWdvJnNiPTUmc3N0PTImc3N0PTMSHAoMCgIIAhICCAEaAggBCgwKAggCEgIgARoCCAEYsfDDu60vIIDO+pwCKKWRzbysLzIZaGVpc2VuYmVyZ2NhcnJvQGdtYWlsLmNvbTinAkAASP///////////wFQAA==)","(batch_id, 295)","(total_attempts_made, 0)","(last_success_timestamp, -1)","(account_name, heisenbergcarro@gmail.com)","(expiration_timestamp, 1627112142897)","(pk, heisenbergcarro@gmail.com:SEARCH_SUGGESTION,go)","(is_persistable_through_refresh, 1)"
"(PID, com.android.vending)","(DN, prefetch_recommendation_store.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.android.vending/databases/prefetch_recommendation_store.db)","(TN, prefetch_recommendations)","(RL, 32)","(data, Cj0KE1NFQVJDSF9TVUdHRVNUSU9OLGUSJgokCiJzZWFyY2hTdWdnZXN0P3E9ZSZzYj01JnNzdD0yJnNzdD0zEhwKDAoCCAISAggBGgIIAQoMCgIIAhICIAEaAggBGLHww7utLyCAzvqcAiilkc28rC8yGWhlaXNlbmJlcmdjYXJyb0BnbWFpbC5jb204pwJAAEj///////////8BUAA=)","(batch_id, 295)","(total_attempts_made, 0)","(last_success_timestamp, -1)","(account_name, heisenbergcarro@gmail.com)","(expiration_timestamp, 1627112142897)","(pk, heisenbergcarro@gmail.com:SEARCH_SUGGESTION,e)","(is_persistable_through_refresh, 1)"
"(PID, com.android.vending)","(DN, prefetch_recommendation_store.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.android.vending/databases/prefetch_recommendation_store.db)","(TN, prefetch_recommendations)","(RL, 33)","(data, Cj0KE1NFQVJDSF9TVUdHRVNUSU9OLGwSJgokCiJzZWFyY2hTdWdnZXN0P3E9bCZzYj01JnNzdD0yJnNzdD0zEhwKDAoCCAISAggBGgIIAQoMCgIIAhICIAEaAggBGLHww7utLyCAzvqcAiilkc28rC8yGWhlaXNlbmJlcmdjYXJyb0BnbWFpbC5jb204pwJAAEj///////////8BUAA=)","(batch_id, 295)","(total_attempts_made, 0)","(last_success_timestamp, -1)","(account_name, heisenbergcarro@gmail.com)","(expiration_timestamp, 1627112142897)","(pk, heisenbergcarro@gmail.com:SEARCH_SUGGESTION,l)","(is_persistable_through_refresh, 1)"
"(PID, com.android.vending)","(DN, prefetch_recommendation_store.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.android.vending/databases/prefetch_recommendation_store.db)","(TN, prefetch_recommendations)","(RL, 34)","(data, Cj8KFFNFQVJDSF9TVUdHRVNUSU9OLHdhEicKJQojc2VhcmNoU3VnZ2VzdD9xPXdhJnNiPTUmc3N0PTImc3N0PTMSHAoMCgIIAhICCAEaAggBCgwKAggCEgIgARoCCAEYsfDDu60vIIDO+pwCKKWRzbysLzIZaGVpc2VuYmVyZ2NhcnJvQGdtYWlsLmNvbTinAkAASP///////////wFQAA==)","(batch_id, 295)","(total_attempts_made, 0)","(last_success_timestamp, -1)","(account_name, heisenbergcarro@gmail.com)","(expiration_timestamp, 1627112142897)","(pk, heisenbergcarro@gmail.com:SEARCH_SUGGESTION,wa)","(is_persistable_through_refresh, 1)"
"(PID, com.android.vending)","(DN, prefetch_recommendation_store.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.android.vending/databases/prefetch_recommendation_store.db)","(TN, prefetch_recommendations)","(RL, 35)","(data, Cj0KE1NFQVJDSF9TVUdHRVNUSU9OLGgSJgokCiJzZWFyY2hTdWdnZXN0P3E9aCZzYj01JnNzdD0yJnNzdD0zEhwKDAoCCAISAggBGgIIAQoMCgIIAhICIAEaAggBGLHww7utLyCAzvqcAiilkc28rC8yGWhlaXNlbmJlcmdjYXJyb0BnbWFpbC5jb204pwJAAEj///////////8BUAA=)","(batch_id, 295)","(total_attempts_made, 0)","(last_success_timestamp, -1)","(account_name, heisenbergcarro@gmail.com)","(expiration_timestamp, 1627112142897)","(pk, heisenbergcarro@gmail.com:SEARCH_SUGGESTION,h)","(is_persistable_through_refresh, 1)"
"(PID, com.android.vending)","(DN, prefetch_recommendation_store.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.android.vending/databases/prefetch_recommendation_store.db)","(TN, prefetch_recommendations)","(RL, 36)","(data, CkEKFVNFQVJDSF9TVUdHRVNUSU9OLGdvbxIoCiYKJHNlYXJjaFN1Z2dlc3Q/cT1nb28mc2I9NSZzc3Q9MiZzc3Q9MxIcCgwKAggCEgIIARoCCAEKDAoCCAISAiABGgIIARix8MO7rS8ggM76nAIopZHNvKwvMhloZWlzZW5iZXJnY2Fycm9AZ21haWwuY29tOKcCQABI////////////AVAA)","(batch_id, 295)","(total_attempts_made, 0)","(last_success_timestamp, -1)","(account_name, heisenbergcarro@gmail.com)","(expiration_timestamp, 1627112142897)","(pk, heisenbergcarro@gmail.com:SEARCH_SUGGESTION,goo)","(is_persistable_through_refresh, 1)"
"(PID, com.android.vending)","(DN, prefetch_recommendation_store.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.android.vending/databases/prefetch_recommendation_store.db)","(TN, prefetch_recommendations)","(RL, 37)","(data, Cj0KE1NFQVJDSF9TVUdHRVNUSU9OLGsSJgokCiJzZWFyY2hTdWdnZXN0P3E9ayZzYj01JnNzdD0yJnNzdD0zEhwKDAoCCAISAggBGgIIAQoMCgIIAhICIAEaAggBGLHww7utLyCAzvqcAiilkc28rC8yGWhlaXNlbmJlcmdjYXJyb0BnbWFpbC5jb204pwJAAEj///////////8BUAA=)","(batch_id, 295)","(total_attempts_made, 0)","(last_success_timestamp, -1)","(account_name, heisenbergcarro@gmail.com)","(expiration_timestamp, 1627112142897)","(pk, heisenbergcarro@gmail.com:SEARCH_SUGGESTION,k)","(is_persistable_through_refresh, 1)"
"(PID, com.android.vending)","(DN, prefetch_recommendation_store.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.android.vending/databases/prefetch_recommendation_store.db)","(TN, prefetch_recommendations)","(RL, 38)","(data, Cj0KE1NFQVJDSF9TVUdHRVNUSU9OLG8SJgokCiJzZWFyY2hTdWdnZXN0P3E9byZzYj01JnNzdD0yJnNzdD0zEhwKDAoCCAISAggBGgIIAQoMCgIIAhICIAEaAggBGLHww7utLyCAzvqcAiilkc28rC8yGWhlaXNlbmJlcmdjYXJyb0BnbWFpbC5jb204pwJAAEj///////////8BUAA=)","(batch_id, 295)","(total_attempts_made, 0)","(last_success_timestamp, -1)","(account_name, heisenbergcarro@gmail.com)","(expiration_timestamp, 1627112142897)","(pk, heisenbergcarro@gmail.com:SEARCH_SUGGESTION,o)","(is_persistable_through_refresh, 1)"
"(PID, com.android.vending)","(DN, prefetch_recommendation_store.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.android.vending/databases/prefetch_recommendation_store.db)","(TN, prefetch_recommendations)","(RL, 39)","(data, Cj8KFFNFQVJDSF9TVUdHRVNUSU9OLGluEicKJQojc2VhcmNoU3VnZ2VzdD9xPWluJnNiPTUmc3N0PTImc3N0PTMSHAoMCgIIAhICCAEaAggBCgwKAggCEgIgARoCCAEYsfDDu60vIIDO+pwCKKWRzbysLzIZaGVpc2VuYmVyZ2NhcnJvQGdtYWlsLmNvbTinAkAASP///////////wFQAA==)","(batch_id, 295)","(total_attempts_made, 0)","(last_success_timestamp, -1)","(account_name, heisenbergcarro@gmail.com)","(expiration_timestamp, 1627112142897)","(pk, heisenbergcarro@gmail.com:SEARCH_SUGGESTION,in)","(is_persistable_through_refresh, 1)"
"(PID, com.android.vending)","(DN, prefetch_recommendation_store.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.android.vending/databases/prefetch_recommendation_store.db)","(TN, prefetch_recommendations)","(RL, 40)","(data, CkcKGFNFQVJDSF9TVUdHRVNUSU9OLGdvb2dsZRIrCikKJ3NlYXJjaFN1Z2dlc3Q/cT1nb29nbGUmc2I9NSZzc3Q9MiZzc3Q9MxIcCgwKAggCEgIIARoCCAEKDAoCCAISAiABGgIIARix8MO7rS8ggM76nAIopZHNvKwvMhloZWlzZW5iZXJnY2Fycm9AZ21haWwuY29tOKcCQABI////////////AVAA)","(batch_id, 295)","(total_attempts_made, 0)","(last_success_timestamp, -1)","(account_name, heisenbergcarro@gmail.com)","(expiration_timestamp, 1627112142897)","(pk, heisenbergcarro@gmail.com:SEARCH_SUGGESTION,google)","(is_persistable_through_refresh, 1)"
"(PID, com.android.vending)","(DN, prefetch_recommendation_store.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.android.vending/databases/prefetch_recommendation_store.db)","(TN, prefetch_recommendations)","(RL, 41)","(data, Cj8KFFNFQVJDSF9TVUdHRVNUSU9OLHBhEicKJQojc2VhcmNoU3VnZ2VzdD9xPXBhJnNiPTUmc3N0PTImc3N0PTMSHAoMCgIIAhICCAEaAggBCgwKAggCEgIgARoCCAEYsfDDu60vIIDO+pwCKKWRzbysLzIZaGVpc2VuYmVyZ2NhcnJvQGdtYWlsLmNvbTinAkAASP///////////wFQAA==)","(batch_id, 295)","(total_attempts_made, 0)","(last_success_timestamp, -1)","(account_name, heisenbergcarro@gmail.com)","(expiration_timestamp, 1627112142897)","(pk, heisenbergcarro@gmail.com:SEARCH_SUGGESTION,pa)","(is_persistable_through_refresh, 1)"
"(PID, com.android.vending)","(DN, prefetch_recommendation_store.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.android.vending/databases/prefetch_recommendation_store.db)","(TN, prefetch_recommendations)","(RL, 42)","(data, Cj0KE1NFQVJDSF9TVUdHRVNUSU9OLHYSJgokCiJzZWFyY2hTdWdnZXN0P3E9diZzYj01JnNzdD0yJnNzdD0zEhwKDAoCCAISAggBGgIIAQoMCgIIAhICIAEaAggBGLHww7utLyCAzvqcAiilkc28rC8yGWhlaXNlbmJlcmdjYXJyb0BnbWFpbC5jb204pwJAAEj///////////8BUAA=)","(batch_id, 295)","(total_attempts_made, 0)","(last_success_timestamp, -1)","(account_name, heisenbergcarro@gmail.com)","(expiration_timestamp, 1627112142897)","(pk, heisenbergcarro@gmail.com:SEARCH_SUGGESTION,v)","(is_persistable_through_refresh, 1)"
"(PID, com.android.vending)","(DN, prefetch_recommendation_store.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.android.vending/databases/prefetch_recommendation_store.db)","(TN, prefetch_recommendations)","(RL, 43)","(data, Cj8KFFNFQVJDSF9TVUdHRVNUSU9OLHJvEicKJQojc2VhcmNoU3VnZ2VzdD9xPXJvJnNiPTUmc3N0PTImc3N0PTMSHAoMCgIIAhICCAEaAggBCgwKAggCEgIgARoCCAEYsfDDu60vIIDO+pwCKKWRzbysLzIZaGVpc2VuYmVyZ2NhcnJvQGdtYWlsLmNvbTinAkAASP///////////wFQAA==)","(batch_id, 295)","(total_attempts_made, 0)","(last_success_timestamp, -1)","(account_name, heisenbergcarro@gmail.com)","(expiration_timestamp, 1627112142897)","(pk, heisenbergcarro@gmail.com:SEARCH_SUGGESTION,ro)","(is_persistable_through_refresh, 1)"
"(PID, com.android.vending)","(DN, prefetch_recommendation_store.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.android.vending/databases/prefetch_recommendation_store.db)","(TN, prefetch_recommendations)","(RL, 44)","(data, Cj8KFFNFQVJDSF9TVUdHRVNUSU9OLG1lEicKJQojc2VhcmNoU3VnZ2VzdD9xPW1lJnNiPTUmc3N0PTImc3N0PTMSHAoMCgIIAhICCAEaAggBCgwKAggCEgIgARoCCAEYsfDDu60vIIDO+pwCKKWRzbysLzIZaGVpc2VuYmVyZ2NhcnJvQGdtYWlsLmNvbTinAkAASP///////////wFQAA==)","(batch_id, 295)","(total_attempts_made, 0)","(last_success_timestamp, -1)","(account_name, heisenbergcarro@gmail.com)","(expiration_timestamp, 1627112142897)","(pk, heisenbergcarro@gmail.com:SEARCH_SUGGESTION,me)","(is_persistable_through_refresh, 1)"
"(PID, com.android.vending)","(DN, prefetch_recommendation_store.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.android.vending/databases/prefetch_recommendation_store.db)","(TN, prefetch_recommendations)","(RL, 45)","(data, CucBCnBJTUFHRSxodHRwczovL3BsYXktbGguZ29vZ2xldXNlcmNvbnRlbnQuY29tL2t5Z1ZpbkNOSEVKM2ZJQjFpQmFiWGZkT3ctU0ZtMlozc3ZCWkg4Mk9VblhzeFJXUlN0WWYzSmZ0MFM3OGd4b1VkbGlfInMKamh0dHBzOi8vcGxheS1saC5nb29nbGV1c2VyY29udGVudC5jb20va3lnVmluQ05IRUozZklCMWlCYWJYZmRPdy1TRm0yWjNzdkJaSDgyT1VuWHN4UldSU3RZZjNKZnQwUzc4Z3hvVWRsaV8SBQilAhABEhwKDAoCCAISAggBGgIIAQoMCgIIAhICIAEaAggBGPiHksWtLyCAyP3pBCj4l9/yrC8yGWhlaXNlbmJlcmdjYXJyb0BnbWFpbC5jb204qQJAAEj///////////8BUAE=)","(batch_id, 297)","(total_attempts_made, 0)","(last_success_timestamp, -1)","(account_name, heisenbergcarro@gmail.com)","(expiration_timestamp, 1627132298232)","(pk, heisenbergcarro@gmail.com:IMAGE,https://play-lh.googleusercontent.com/kygVinCNHEJ3fIB1iBabXfdOw-SFm2Z3svBZH82OUnXsxRWRStYf3Jft0S78gxoUdli_)","(is_persistable_through_refresh, 0)"
"(PID, com.android.vending)","(DN, prefetch_recommendation_store.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.android.vending/databases/prefetch_recommendation_store.db)","(TN, prefetch_recommendations)","(RL, 46)","(data, CuUBCm9JTUFHRSxodHRwczovL3BsYXktbGguZ29vZ2xldXNlcmNvbnRlbnQuY29tL2xNUjlHOUFsX2lNd1VvM1E2aEtqZHhDc0NfUjF6Vm1VT2xuYUJ2NldjNnE3SEcxSW1qN2lzcHVXcjJ3dmhTLWc4WDgicgppaHR0cHM6Ly9wbGF5LWxoLmdvb2dsZXVzZXJjb250ZW50LmNvbS9sTVI5RzlBbF9pTXdVbzNRNmhLamR4Q3NDX1IxelZtVU9sbmFCdjZXYzZxN0hHMUltajdpc3B1V3Iyd3ZoUy1nOFg4EgUIpQIQARIcCgwKAggCEgIIARoCCAEKDAoCCAISAiABGgIIARj4h5LFrS8ggMj96QQo+Jff8qwvMhloZWlzZW5iZXJnY2Fycm9AZ21haWwuY29tOKkCQABI////////////AVAB)","(batch_id, 297)","(total_attempts_made, 0)","(last_success_timestamp, -1)","(account_name, heisenbergcarro@gmail.com)","(expiration_timestamp, 1627132298232)","(pk, heisenbergcarro@gmail.com:IMAGE,https://play-lh.googleusercontent.com/lMR9G9Al_iMwUo3Q6hKjdxCsC_R1zVmUOlnaBv6Wc6q7HG1Imj7ispuWr2wvhS-g8X8)","(is_persistable_through_refresh, 0)"
"(PID, com.android.vending)","(DN, prefetch_recommendation_store.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.android.vending/databases/prefetch_recommendation_store.db)","(TN, prefetch_recommendations)","(RL, 47)","(data, CuUBCm9JTUFHRSxodHRwczovL3BsYXktbGguZ29vZ2xldXNlcmNvbnRlbnQuY29tLzUtalRwSDJGLXprUVo5am0zbi1taEhVVEN2ZnNEWThiZjZ2MGtuLS1td21RWndpR2hBVHNCWTAwbGxQeWZQZEZoSDAicgppaHR0cHM6Ly9wbGF5LWxoLmdvb2dsZXVzZXJjb250ZW50LmNvbS81LWpUcEgyRi16a1FaOWptM24tbWhIVVRDdmZzRFk4YmY2djBrbi0tbXdtUVp3aUdoQVRzQlkwMGxsUHlmUGRGaEgwEgUIpQIQARIcCgwKAggCEgIIARoCCAEKDAoCCAISAiABGgIIARj4h5LFrS8ggMj96QQo+Jff8qwvMhloZWlzZW5iZXJnY2Fycm9AZ21haWwuY29tOKkCQABI////////////AVAB)","(batch_id, 297)","(total_attempts_made, 0)","(last_success_timestamp, -1)","(account_name, heisenbergcarro@gmail.com)","(expiration_timestamp, 1627132298232)","(pk, heisenbergcarro@gmail.com:IMAGE,https://play-lh.googleusercontent.com/5-jTpH2F-zkQZ9jm3n-mhHUTCvfsDY8bf6v0kn--mwmQZwiGhATsBY00llPyfPdFhH0)","(is_persistable_through_refresh, 0)"
"(PID, com.android.vending)","(DN, prefetch_recommendation_store.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.android.vending/databases/prefetch_recommendation_store.db)","(TN, prefetch_recommendations)","(RL, 48)","(data, CuUBCm9JTUFHRSxodHRwczovL3BsYXktbGguZ29vZ2xldXNlcmNvbnRlbnQuY29tL2EyckxIeTd6YzNPeVNRZTg0MWVJMFhnc1VlNEprU05LTFplNzZJUGpEamstZFllLVVPUEpYWUQzTy1FRUlWbVV3Z1UicgppaHR0cHM6Ly9wbGF5LWxoLmdvb2dsZXVzZXJjb250ZW50LmNvbS9hMnJMSHk3emMzT3lTUWU4NDFlSTBYZ3NVZTRKa1NOS0xaZTc2SVBqRGprLWRZZS1VT1BKWFlEM08tRUVJVm1Vd2dVEgUIpQIQARIcCgwKAggCEgIIARoCCAEKDAoCCAISAiABGgIIARj4h5LFrS8ggMj96QQo+Jff8qwvMhloZWlzZW5iZXJnY2Fycm9AZ21haWwuY29tOKkCQABI////////////AVAB)","(batch_id, 297)","(total_attempts_made, 0)","(last_success_timestamp, -1)","(account_name, heisenbergcarro@gmail.com)","(expiration_timestamp, 1627132298232)","(pk, heisenbergcarro@gmail.com:IMAGE,https://play-lh.googleusercontent.com/a2rLHy7zc3OySQe841eI0XgsUe4JkSNKLZe76IPjDjk-dYe-UOPJXYD3O-EEIVmUwgU)","(is_persistable_through_refresh, 0)"
"(PID, com.android.vending)","(DN, prefetch_recommendation_store.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.android.vending/databases/prefetch_recommendation_store.db)","(TN, prefetch_recommendations)","(RL, 49)","(data, CuUBCm9JTUFHRSxodHRwczovL3BsYXktbGguZ29vZ2xldXNlcmNvbnRlbnQuY29tL2JQejFndUo2RkhGM29JT0V5M0txd3BhRERLTy1oTFJhWm95em1NOGJMRkxOOGZXbTZMMF9FdVVua3d2OWlxUG8zQWcicgppaHR0cHM6Ly9wbGF5LWxoLmdvb2dsZXVzZXJjb250ZW50LmNvbS9iUHoxZ3VKNkZIRjNvSU9FeTNLcXdwYURES08taExSYVpveXptTThiTEZMTjhmV202TDBfRXVVbmt3djlpcVBvM0FnEgUI9AEQARIcCgwKAggCEgIIARoCCAEKDAoCCAISAiABGgIIARj4h5LFrS8ggMj96QQo+Jff8qwvMhloZWlzZW5iZXJnY2Fycm9AZ21haWwuY29tOKkCQABI////////////AVAB)","(batch_id, 297)","(total_attempts_made, 0)","(last_success_timestamp, -1)","(account_name, heisenbergcarro@gmail.com)","(expiration_timestamp, 1627132298232)","(pk, heisenbergcarro@gmail.com:IMAGE,https://play-lh.googleusercontent.com/bPz1guJ6FHF3oIOEy3KqwpaDDKO-hLRaZoyzmM8bLFLN8fWm6L0_EuUnkwv9iqPo3Ag)","(is_persistable_through_refresh, 0)"
