PID,DN,DP,TN,RL,frosting_id,apk_path,last_updated,pk,data
"(PID, com.android.vending)","(DN, frosting.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.android.vending/databases/frosting.db)","(TN, frosting)","(RL, 149)","(frosting_id, 0)","(apk_path, /system/app/BCService/BCService.apk)","(last_updated, 1230735600000)","(pk, com.sec.bcservice)","(data, ChFjb20uc2VjLmJjc2VydmljZRCA07vs6CMaIy9zeXN0ZW0vYXBwL0JDU2VydmljZS9CQ1NlcnZpY2UuYXBr)"
"(PID, com.android.vending)","(DN, frosting.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.android.vending/databases/frosting.db)","(TN, frosting)","(RL, 150)","(frosting_id, 0)","(apk_path, /system/app/SilentLog/SilentLog.apk)","(last_updated, 1230735600000)","(pk, com.sec.modem.settings)","(data, ChZjb20uc2VjLm1vZGVtLnNldHRpbmdzEIDTu+zoIxojL3N5c3RlbS9hcHAvU2lsZW50TG9nL1NpbGVudExvZy5hcGs=)"
"(PID, com.android.vending)","(DN, frosting.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.android.vending/databases/frosting.db)","(TN, frosting)","(RL, 151)","(frosting_id, 0)","(apk_path, /system/app/SamsungOne/SamsungOne.apk)","(last_updated, 1230735600000)","(pk, com.monotype.android.font.samsungone)","(data, CiRjb20ubW9ub3R5cGUuYW5kcm9pZC5mb250LnNhbXN1bmdvbmUQgNO77OgjGiUvc3lzdGVtL2FwcC9TYW1zdW5nT25lL1NhbXN1bmdPbmUuYXBr)"
"(PID, com.android.vending)","(DN, frosting.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.android.vending/databases/frosting.db)","(TN, frosting)","(RL, 152)","(frosting_id, 0)","(apk_path, /vendor/overlay/NavigationBarModeGesturalExtraWideBack/NavigationBarModeGesturalOverlayExtraWideBack.apk)","(last_updated, 1230735600000)","(pk, com.android.internal.systemui.navbar.gestural_extra_wide_back)","(data, Cj1jb20uYW5kcm9pZC5pbnRlcm5hbC5zeXN0ZW11aS5uYXZiYXIuZ2VzdHVyYWxfZXh0cmFfd2lkZV9iYWNrEIDTu+zoIxpoL3ZlbmRvci9vdmVybGF5L05hdmlnYXRpb25CYXJNb2RlR2VzdHVyYWxFeHRyYVdpZGVCYWNrL05hdmlnYXRpb25CYXJNb2RlR2VzdHVyYWxPdmVybGF5RXh0cmFXaWRlQmFjay5hcGs=)"
"(PID, com.android.vending)","(DN, frosting.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.android.vending/databases/frosting.db)","(TN, frosting)","(RL, 153)","(frosting_id, 0)","(apk_path, /system/priv-app/DigitalKey/DigitalKey.apk)","(last_updated, 1230735600000)","(pk, com.samsung.android.digitalkey)","(data, Ch5jb20uc2Ftc3VuZy5hbmRyb2lkLmRpZ2l0YWxrZXkQgNO77OgjGiovc3lzdGVtL3ByaXYtYXBwL0RpZ2l0YWxLZXkvRGlnaXRhbEtleS5hcGs=)"
"(PID, com.android.vending)","(DN, frosting.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.android.vending/databases/frosting.db)","(TN, frosting)","(RL, 154)","(frosting_id, 0)","(apk_path, /system/priv-app/serviceModeApp_FB/serviceModeApp_FB.apk)","(last_updated, 1230735600000)","(pk, com.sec.android.app.servicemodeapp)","(data, CiJjb20uc2VjLmFuZHJvaWQuYXBwLnNlcnZpY2Vtb2RlYXBwEIDTu+zoIxo4L3N5c3RlbS9wcml2LWFwcC9zZXJ2aWNlTW9kZUFwcF9GQi9zZXJ2aWNlTW9kZUFwcF9GQi5hcGs=)"
"(PID, com.android.vending)","(DN, frosting.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.android.vending/databases/frosting.db)","(TN, frosting)","(RL, 155)","(frosting_id, 0)","(apk_path, /system/priv-app/PreloadInstaller/PreloadInstaller.apk)","(last_updated, 1230735600000)","(pk, com.sec.android.preloadinstaller)","(data, CiBjb20uc2VjLmFuZHJvaWQucHJlbG9hZGluc3RhbGxlchCA07vs6CMaNi9zeXN0ZW0vcHJpdi1hcHAvUHJlbG9hZEluc3RhbGxlci9QcmVsb2FkSW5zdGFsbGVyLmFwaw==)"
"(PID, com.android.vending)","(DN, frosting.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.android.vending/databases/frosting.db)","(TN, frosting)","(RL, 156)","(frosting_id, 0)","(apk_path, /system/system_ext/priv-app/SetupWizard/SetupWizard.apk)","(last_updated, 1230735600000)","(pk, com.google.android.setupwizard)","(data, Ch5jb20uZ29vZ2xlLmFuZHJvaWQuc2V0dXB3aXphcmQQgNO77OgjGjcvc3lzdGVtL3N5c3RlbV9leHQvcHJpdi1hcHAvU2V0dXBXaXphcmQvU2V0dXBXaXphcmQuYXBr)"
"(PID, com.android.vending)","(DN, frosting.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.android.vending/databases/frosting.db)","(TN, frosting)","(RL, 157)","(frosting_id, 0)","(apk_path, /system/priv-app/TADownloader/TADownloader.apk)","(last_updated, 1230735600000)","(pk, com.samsung.android.tadownloader)","(data, CiBjb20uc2Ftc3VuZy5hbmRyb2lkLnRhZG93bmxvYWRlchCA07vs6CMaLi9zeXN0ZW0vcHJpdi1hcHAvVEFEb3dubG9hZGVyL1RBRG93bmxvYWRlci5hcGs=)"
"(PID, com.android.vending)","(DN, frosting.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.android.vending/databases/frosting.db)","(TN, frosting)","(RL, 158)","(frosting_id, 0)","(apk_path, /system/priv-app/SamsungGallery2018/SamsungGallery2018.apk)","(last_updated, 1230735600000)","(pk, com.sec.android.gallery3d)","(data, Chljb20uc2VjLmFuZHJvaWQuZ2FsbGVyeTNkEIDTu+zoIxo6L3N5c3RlbS9wcml2LWFwcC9TYW1zdW5nR2FsbGVyeTIwMTgvU2Ftc3VuZ0dhbGxlcnkyMDE4LmFwaw==)"
"(PID, com.android.vending)","(DN, frosting.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.android.vending/databases/frosting.db)","(TN, frosting)","(RL, 159)","(frosting_id, 0)","(apk_path, /system/priv-app/SettingsProvider/SettingsProvider.apk)","(last_updated, 1230735600000)","(pk, com.android.providers.settings)","(data, Ch5jb20uYW5kcm9pZC5wcm92aWRlcnMuc2V0dGluZ3MQgNO77OgjGjYvc3lzdGVtL3ByaXYtYXBwL1NldHRpbmdzUHJvdmlkZXIvU2V0dGluZ3NQcm92aWRlci5hcGs=)"
"(PID, com.android.vending)","(DN, frosting.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.android.vending/databases/frosting.db)","(TN, frosting)","(RL, 160)","(frosting_id, 0)","(apk_path, /system/priv-app/Accessibility/Accessibility.apk)","(last_updated, 1230735600000)","(pk, com.samsung.accessibility)","(data, Chljb20uc2Ftc3VuZy5hY2Nlc3NpYmlsaXR5EIDTu+zoIxowL3N5c3RlbS9wcml2LWFwcC9BY2Nlc3NpYmlsaXR5L0FjY2Vzc2liaWxpdHkuYXBr)"
"(PID, com.android.vending)","(DN, frosting.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.android.vending/databases/frosting.db)","(TN, frosting)","(RL, 161)","(frosting_id, 0)","(apk_path, /system/priv-app/imsservice/imsservice.apk)","(last_updated, 1230735600000)","(pk, com.sec.imsservice)","(data, ChJjb20uc2VjLmltc3NlcnZpY2UQgNO77OgjGiovc3lzdGVtL3ByaXYtYXBwL2ltc3NlcnZpY2UvaW1zc2VydmljZS5hcGs=)"
"(PID, com.android.vending)","(DN, frosting.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.android.vending/databases/frosting.db)","(TN, frosting)","(RL, 162)","(frosting_id, 0)","(apk_path, /system/priv-app/SharedStorageBackup/SharedStorageBackup.apk)","(last_updated, 1230735600000)","(pk, com.android.sharedstoragebackup)","(data, Ch9jb20uYW5kcm9pZC5zaGFyZWRzdG9yYWdlYmFja3VwEIDTu+zoIxo8L3N5c3RlbS9wcml2LWFwcC9TaGFyZWRTdG9yYWdlQmFja3VwL1NoYXJlZFN0b3JhZ2VCYWNrdXAuYXBr)"
"(PID, com.android.vending)","(DN, frosting.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.android.vending/databases/frosting.db)","(TN, frosting)","(RL, 163)","(frosting_id, 0)","(apk_path, /system/priv-app/SamsungExperienceService/SamsungExperienceService.apk)","(last_updated, 1230735600000)","(pk, com.samsung.android.mobileservice)","(data, CiFjb20uc2Ftc3VuZy5hbmRyb2lkLm1vYmlsZXNlcnZpY2UQgNO77OgjGkYvc3lzdGVtL3ByaXYtYXBwL1NhbXN1bmdFeHBlcmllbmNlU2VydmljZS9TYW1zdW5nRXhwZXJpZW5jZVNlcnZpY2UuYXBr)"
"(PID, com.android.vending)","(DN, frosting.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.android.vending/databases/frosting.db)","(TN, frosting)","(RL, 164)","(frosting_id, 0)","(apk_path, /system/app/PrintSpooler/PrintSpooler.apk)","(last_updated, 1230735600000)","(pk, com.android.printspooler)","(data, Chhjb20uYW5kcm9pZC5wcmludHNwb29sZXIQgNO77OgjGikvc3lzdGVtL2FwcC9QcmludFNwb29sZXIvUHJpbnRTcG9vbGVyLmFwaw==)"
"(PID, com.android.vending)","(DN, frosting.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.android.vending/databases/frosting.db)","(TN, frosting)","(RL, 165)","(frosting_id, 0)","(apk_path, /system/priv-app/HotwordEnrollmentOKGoogleExWCD9340/HotwordEnrollmentOKGoogleExWCD9340.apk)","(last_updated, 1230735600000)","(pk, com.android.hotwordenrollment.okgoogle)","(data, CiZjb20uYW5kcm9pZC5ob3R3b3JkZW5yb2xsbWVudC5va2dvb2dsZRCA07vs6CMaWi9zeXN0ZW0vcHJpdi1hcHAvSG90d29yZEVucm9sbG1lbnRPS0dvb2dsZUV4V0NEOTM0MC9Ib3R3b3JkRW5yb2xsbWVudE9LR29vZ2xlRXhXQ0Q5MzQwLmFwaw==)"
"(PID, com.android.vending)","(DN, frosting.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.android.vending/databases/frosting.db)","(TN, frosting)","(RL, 166)","(frosting_id, 0)","(apk_path, /system/priv-app/SystemUpdate/SystemUpdate.apk)","(last_updated, 1230735600000)","(pk, com.sec.android.systemupdate)","(data, Chxjb20uc2VjLmFuZHJvaWQuc3lzdGVtdXBkYXRlEIDTu+zoIxouL3N5c3RlbS9wcml2LWFwcC9TeXN0ZW1VcGRhdGUvU3lzdGVtVXBkYXRlLmFwaw==)"
"(PID, com.android.vending)","(DN, frosting.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.android.vending/databases/frosting.db)","(TN, frosting)","(RL, 167)","(frosting_id, 0)","(apk_path, /system/app/MdxKitService/MdxKitService.apk)","(last_updated, 1230735600000)","(pk, com.samsung.android.mdx.kit)","(data, Chtjb20uc2Ftc3VuZy5hbmRyb2lkLm1keC5raXQQgNO77OgjGisvc3lzdGVtL2FwcC9NZHhLaXRTZXJ2aWNlL01keEtpdFNlcnZpY2UuYXBr)"
"(PID, com.android.vending)","(DN, frosting.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.android.vending/databases/frosting.db)","(TN, frosting)","(RL, 168)","(frosting_id, 0)","(apk_path, /vendor/overlay/IconPackFilledSettings/IconPackFilledSettingsOverlay.apk)","(last_updated, 1230735600000)","(pk, com.android.theme.icon_pack.filled.settings)","(data, Citjb20uYW5kcm9pZC50aGVtZS5pY29uX3BhY2suZmlsbGVkLnNldHRpbmdzEIDTu+zoIxpIL3ZlbmRvci9vdmVybGF5L0ljb25QYWNrRmlsbGVkU2V0dGluZ3MvSWNvblBhY2tGaWxsZWRTZXR0aW5nc092ZXJsYXkuYXBr)"
"(PID, com.android.vending)","(DN, frosting.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.android.vending/databases/frosting.db)","(TN, frosting)","(RL, 169)","(frosting_id, 0)","(apk_path, /system/priv-app/StoryService/StoryService.apk)","(last_updated, 1230735600000)","(pk, com.samsung.storyservice)","(data, Chhjb20uc2Ftc3VuZy5zdG9yeXNlcnZpY2UQgNO77OgjGi4vc3lzdGVtL3ByaXYtYXBwL1N0b3J5U2VydmljZS9TdG9yeVNlcnZpY2UuYXBr)"
"(PID, com.android.vending)","(DN, frosting.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.android.vending/databases/frosting.db)","(TN, frosting)","(RL, 170)","(frosting_id, 0)","(apk_path, /system/app/BasicDreams/BasicDreams.apk)","(last_updated, 1230735600000)","(pk, com.android.dreams.basic)","(data, Chhjb20uYW5kcm9pZC5kcmVhbXMuYmFzaWMQgNO77OgjGicvc3lzdGVtL2FwcC9CYXNpY0RyZWFtcy9CYXNpY0RyZWFtcy5hcGs=)"
"(PID, com.android.vending)","(DN, frosting.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.android.vending/databases/frosting.db)","(TN, frosting)","(RL, 171)","(frosting_id, 0)","(apk_path, /vendor/overlay/NavigationBarModeGesturalNoHintExtraWideBack/NavigationBarModeGesturalNoHintOverlayExtraWideBack.apk)","(last_updated, 1230735600000)","(pk, com.samsung.internal.systemui.navbar.gestural_no_hint_extra_wide_back)","(data, CkVjb20uc2Ftc3VuZy5pbnRlcm5hbC5zeXN0ZW11aS5uYXZiYXIuZ2VzdHVyYWxfbm9faGludF9leHRyYV93aWRlX2JhY2sQgNO77OgjGnQvdmVuZG9yL292ZXJsYXkvTmF2aWdhdGlvbkJhck1vZGVHZXN0dXJhbE5vSGludEV4dHJhV2lkZUJhY2svTmF2aWdhdGlvbkJhck1vZGVHZXN0dXJhbE5vSGludE92ZXJsYXlFeHRyYVdpZGVCYWNrLmFwaw==)"
"(PID, com.android.vending)","(DN, frosting.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.android.vending/databases/frosting.db)","(TN, frosting)","(RL, 172)","(frosting_id, 0)","(apk_path, /system/app/SecureElement/SecureElement.apk)","(last_updated, 1230735600000)","(pk, com.android.se)","(data, Cg5jb20uYW5kcm9pZC5zZRCA07vs6CMaKy9zeXN0ZW0vYXBwL1NlY3VyZUVsZW1lbnQvU2VjdXJlRWxlbWVudC5hcGs=)"
"(PID, com.android.vending)","(DN, frosting.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.android.vending/databases/frosting.db)","(TN, frosting)","(RL, 173)","(frosting_id, 0)","(apk_path, /system/priv-app/InputDevices/InputDevices.apk)","(last_updated, 1230735600000)","(pk, com.android.inputdevices)","(data, Chhjb20uYW5kcm9pZC5pbnB1dGRldmljZXMQgNO77OgjGi4vc3lzdGVtL3ByaXYtYXBwL0lucHV0RGV2aWNlcy9JbnB1dERldmljZXMuYXBr)"
"(PID, com.android.vending)","(DN, frosting.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.android.vending/databases/frosting.db)","(TN, frosting)","(RL, 174)","(frosting_id, 0)","(apk_path, /system/app/WifiRROverlayApp/WifiRROverlayApp.apk)","(last_updated, 1230735600000)","(pk, com.samsung.android.wifi.resources)","(data, CiJjb20uc2Ftc3VuZy5hbmRyb2lkLndpZmkucmVzb3VyY2VzEIDTu+zoIxoxL3N5c3RlbS9hcHAvV2lmaVJST3ZlcmxheUFwcC9XaWZpUlJPdmVybGF5QXBwLmFwaw==)"
"(PID, com.android.vending)","(DN, frosting.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.android.vending/databases/frosting.db)","(TN, frosting)","(RL, 175)","(frosting_id, 0)","(apk_path, /vendor/overlay/GmsConfigOverlayPhotos.apk)","(last_updated, 1230735600000)","(pk, com.google.android.overlay.gmsconfig.photos)","(data, Citjb20uZ29vZ2xlLmFuZHJvaWQub3ZlcmxheS5nbXNjb25maWcucGhvdG9zEIDTu+zoIxoqL3ZlbmRvci9vdmVybGF5L0dtc0NvbmZpZ092ZXJsYXlQaG90b3MuYXBr)"
"(PID, com.android.vending)","(DN, frosting.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.android.vending/databases/frosting.db)","(TN, frosting)","(RL, 176)","(frosting_id, 0)","(apk_path, /system/priv-app/KnoxGuard/KnoxGuard.apk)","(last_updated, 1230735600000)","(pk, com.samsung.android.kgclient)","(data, Chxjb20uc2Ftc3VuZy5hbmRyb2lkLmtnY2xpZW50EIDTu+zoIxooL3N5c3RlbS9wcml2LWFwcC9Lbm94R3VhcmQvS25veEd1YXJkLmFwaw==)"
"(PID, com.android.vending)","(DN, frosting.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.android.vending/databases/frosting.db)","(TN, frosting)","(RL, 177)","(frosting_id, 0)","(apk_path, /system/priv-app/SecureFolder/SecureFolder.apk)","(last_updated, 1230735600000)","(pk, com.samsung.knox.securefolder)","(data, Ch1jb20uc2Ftc3VuZy5rbm94LnNlY3VyZWZvbGRlchCA07vs6CMaLi9zeXN0ZW0vcHJpdi1hcHAvU2VjdXJlRm9sZGVyL1NlY3VyZUZvbGRlci5hcGs=)"
"(PID, com.android.vending)","(DN, frosting.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.android.vending/databases/frosting.db)","(TN, frosting)","(RL, 178)","(frosting_id, 0)","(apk_path, /system/app/AssistedDialingProvider/AssistedDialingProvider.apk)","(last_updated, 1230735600000)","(pk, com.sec.providers.assisteddialing)","(data, CiFjb20uc2VjLnByb3ZpZGVycy5hc3Npc3RlZGRpYWxpbmcQgNO77OgjGj8vc3lzdGVtL2FwcC9Bc3Npc3RlZERpYWxpbmdQcm92aWRlci9Bc3Npc3RlZERpYWxpbmdQcm92aWRlci5hcGs=)"
"(PID, com.android.vending)","(DN, frosting.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.android.vending/databases/frosting.db)","(TN, frosting)","(RL, 179)","(frosting_id, 0)","(apk_path, /system/priv-app/BuiltInPrintService/BuiltInPrintService.apk)","(last_updated, 1230735600000)","(pk, com.android.bips)","(data, ChBjb20uYW5kcm9pZC5iaXBzEIDTu+zoIxo8L3N5c3RlbS9wcml2LWFwcC9CdWlsdEluUHJpbnRTZXJ2aWNlL0J1aWx0SW5QcmludFNlcnZpY2UuYXBr)"
"(PID, com.android.vending)","(DN, frosting.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.android.vending/databases/frosting.db)","(TN, frosting)","(RL, 180)","(frosting_id, 0)","(apk_path, /system/priv-app/GameTools_Dream/GameTools_Dream.apk)","(last_updated, 1230735600000)","(pk, com.samsung.android.game.gametools)","(data, CiJjb20uc2Ftc3VuZy5hbmRyb2lkLmdhbWUuZ2FtZXRvb2xzEIDTu+zoIxo0L3N5c3RlbS9wcml2LWFwcC9HYW1lVG9vbHNfRHJlYW0vR2FtZVRvb2xzX0RyZWFtLmFwaw==)"
"(PID, com.android.vending)","(DN, frosting.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.android.vending/databases/frosting.db)","(TN, frosting)","(RL, 181)","(frosting_id, 0)","(apk_path, /system/priv-app/SystemUIDesktop/SystemUIDesktop.apk)","(last_updated, 1230735600000)","(pk, com.samsung.desktopsystemui)","(data, Chtjb20uc2Ftc3VuZy5kZXNrdG9wc3lzdGVtdWkQgNO77OgjGjQvc3lzdGVtL3ByaXYtYXBwL1N5c3RlbVVJRGVza3RvcC9TeXN0ZW1VSURlc2t0b3AuYXBr)"
"(PID, com.android.vending)","(DN, frosting.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.android.vending/databases/frosting.db)","(TN, frosting)","(RL, 182)","(frosting_id, 0)","(apk_path, /system/app/LinkSharing_v11/LinkSharing_v11.apk)","(last_updated, 1230735600000)","(pk, com.samsung.android.app.simplesharing)","(data, CiVjb20uc2Ftc3VuZy5hbmRyb2lkLmFwcC5zaW1wbGVzaGFyaW5nEIDTu+zoIxovL3N5c3RlbS9hcHAvTGlua1NoYXJpbmdfdjExL0xpbmtTaGFyaW5nX3YxMS5hcGs=)"
"(PID, com.android.vending)","(DN, frosting.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.android.vending/databases/frosting.db)","(TN, frosting)","(RL, 183)","(frosting_id, 0)","(apk_path, /system/priv-app/SamsungContacts/SamsungContacts.apk)","(last_updated, 1230735600000)","(pk, com.samsung.android.app.contacts)","(data, CiBjb20uc2Ftc3VuZy5hbmRyb2lkLmFwcC5jb250YWN0cxCA07vs6CMaNC9zeXN0ZW0vcHJpdi1hcHAvU2Ftc3VuZ0NvbnRhY3RzL1NhbXN1bmdDb250YWN0cy5hcGs=)"
"(PID, com.android.vending)","(DN, frosting.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.android.vending/databases/frosting.db)","(TN, frosting)","(RL, 184)","(frosting_id, 0)","(apk_path, /system/priv-app/GameDriver-SM8150/GameDriver-SM8150.apk)","(last_updated, 1230735600000)","(pk, com.samsung.gamedriver.sm8150)","(data, Ch1jb20uc2Ftc3VuZy5nYW1lZHJpdmVyLnNtODE1MBCA07vs6CMaOC9zeXN0ZW0vcHJpdi1hcHAvR2FtZURyaXZlci1TTTgxNTAvR2FtZURyaXZlci1TTTgxNTAuYXBr)"
"(PID, com.android.vending)","(DN, frosting.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.android.vending/databases/frosting.db)","(TN, frosting)","(RL, 185)","(frosting_id, 0)","(apk_path, /system/priv-app/CMFAFramework/CMFAFramework.apk)","(last_updated, 1230735600000)","(pk, com.samsung.android.cmfa.framework)","(data, CiJjb20uc2Ftc3VuZy5hbmRyb2lkLmNtZmEuZnJhbWV3b3JrEIDTu+zoIxowL3N5c3RlbS9wcml2LWFwcC9DTUZBRnJhbWV3b3JrL0NNRkFGcmFtZXdvcmsuYXBr)"
"(PID, com.android.vending)","(DN, frosting.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.android.vending/databases/frosting.db)","(TN, frosting)","(RL, 186)","(frosting_id, 0)","(apk_path, /system/priv-app/PeopleStripe/PeopleStripe.apk)","(last_updated, 1230735600000)","(pk, com.samsung.android.service.peoplestripe)","(data, Cihjb20uc2Ftc3VuZy5hbmRyb2lkLnNlcnZpY2UucGVvcGxlc3RyaXBlEIDTu+zoIxouL3N5c3RlbS9wcml2LWFwcC9QZW9wbGVTdHJpcGUvUGVvcGxlU3RyaXBlLmFwaw==)"
"(PID, com.android.vending)","(DN, frosting.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.android.vending/databases/frosting.db)","(TN, frosting)","(RL, 187)","(frosting_id, 0)","(apk_path, /system/app/DAAgent/DAAgent.apk)","(last_updated, 1230735600000)","(pk, com.samsung.android.da.daagent)","(data, Ch5jb20uc2Ftc3VuZy5hbmRyb2lkLmRhLmRhYWdlbnQQgNO77OgjGh8vc3lzdGVtL2FwcC9EQUFnZW50L0RBQWdlbnQuYXBr)"
"(PID, com.android.vending)","(DN, frosting.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.android.vending/databases/frosting.db)","(TN, frosting)","(RL, 188)","(frosting_id, 0)","(apk_path, /vendor/overlay/IconPackCircularSettings/IconPackCircularSettingsOverlay.apk)","(last_updated, 1230735600000)","(pk, com.android.theme.icon_pack.circular.settings)","(data, Ci1jb20uYW5kcm9pZC50aGVtZS5pY29uX3BhY2suY2lyY3VsYXIuc2V0dGluZ3MQgNO77OgjGkwvdmVuZG9yL292ZXJsYXkvSWNvblBhY2tDaXJjdWxhclNldHRpbmdzL0ljb25QYWNrQ2lyY3VsYXJTZXR0aW5nc092ZXJsYXkuYXBr)"
"(PID, com.android.vending)","(DN, frosting.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.android.vending/databases/frosting.db)","(TN, frosting)","(RL, 189)","(frosting_id, 0)","(apk_path, /system/app/BrightnessBackupService/BrightnessBackupService.apk)","(last_updated, 1230735600000)","(pk, com.samsung.android.brightnessbackupservice)","(data, Citjb20uc2Ftc3VuZy5hbmRyb2lkLmJyaWdodG5lc3NiYWNrdXBzZXJ2aWNlEIDTu+zoIxo/L3N5c3RlbS9hcHAvQnJpZ2h0bmVzc0JhY2t1cFNlcnZpY2UvQnJpZ2h0bmVzc0JhY2t1cFNlcnZpY2UuYXBr)"
"(PID, com.android.vending)","(DN, frosting.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.android.vending/databases/frosting.db)","(TN, frosting)","(RL, 190)","(frosting_id, 0)","(apk_path, /system/app/SmartReminder/SmartReminder.apk)","(last_updated, 1230735600000)","(pk, com.samsung.android.app.reminder)","(data, CiBjb20uc2Ftc3VuZy5hbmRyb2lkLmFwcC5yZW1pbmRlchCA07vs6CMaKy9zeXN0ZW0vYXBwL1NtYXJ0UmVtaW5kZXIvU21hcnRSZW1pbmRlci5hcGs=)"
"(PID, com.android.vending)","(DN, frosting.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.android.vending/databases/frosting.db)","(TN, frosting)","(RL, 191)","(frosting_id, 0)","(apk_path, /vendor/overlay/TetheringOverlay_InProcess/TetheringOverlay_InProcess.apk)","(last_updated, 1230735600000)","(pk, com.samsung.android.networkstack.tethering.inprocess.overlay)","(data, Cjxjb20uc2Ftc3VuZy5hbmRyb2lkLm5ldHdvcmtzdGFjay50ZXRoZXJpbmcuaW5wcm9jZXNzLm92ZXJsYXkQgNO77OgjGkkvdmVuZG9yL292ZXJsYXkvVGV0aGVyaW5nT3ZlcmxheV9JblByb2Nlc3MvVGV0aGVyaW5nT3ZlcmxheV9JblByb2Nlc3MuYXBr)"
"(PID, com.android.vending)","(DN, frosting.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.android.vending/databases/frosting.db)","(TN, frosting)","(RL, 192)","(frosting_id, 0)","(apk_path, /system/priv-app/LTETest/LTETest.apk)","(last_updated, 1230735600000)","(pk, com.test.LTEfunctionality)","(data, Chljb20udGVzdC5MVEVmdW5jdGlvbmFsaXR5EIDTu+zoIxokL3N5c3RlbS9wcml2LWFwcC9MVEVUZXN0L0xURVRlc3QuYXBr)"
"(PID, com.android.vending)","(DN, frosting.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.android.vending/databases/frosting.db)","(TN, frosting)","(RL, 193)","(frosting_id, 0)","(apk_path, /system/priv-app/SmartCallProvider/SmartCallProvider.apk)","(last_updated, 1230735600000)","(pk, com.samsung.android.smartcallprovider)","(data, CiVjb20uc2Ftc3VuZy5hbmRyb2lkLnNtYXJ0Y2FsbHByb3ZpZGVyEIDTu+zoIxo4L3N5c3RlbS9wcml2LWFwcC9TbWFydENhbGxQcm92aWRlci9TbWFydENhbGxQcm92aWRlci5hcGs=)"
