Package Name,Original Database Name,Original Path of Database,Table Name,Line ID,text,data,path,storage_type,text_type,update_time
"(Package Name, com.waze)","(Original Database Name, tts.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.waze/waze/tts/tts.db)","(Table Name, Jane)","(Line ID, 80)","(text, exit left)",,"(path, database//Jane//1625260855-703889-87.tts)","(storage_type, 2)","(text_type, 0)","(update_time, 1625260856)"
"(Package Name, com.waze)","(Original Database Name, tts.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.waze/waze/tts/tts.db)","(Table Name, Jane)","(Line ID, 81)","(text, turn left)",,"(path, database//Jane//1625260855-534362-76.tts)","(storage_type, 2)","(text_type, 0)","(update_time, 1625260856)"
"(Package Name, com.waze)","(Original Database Name, tts.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.waze/waze/tts/tts.db)","(Table Name, Jane)","(Line ID, 82)","(text, turn right)",,"(path, database//Jane//1625260855-534366-77.tts)","(storage_type, 2)","(text_type, 0)","(update_time, 1625260856)"
"(Package Name, com.waze)","(Original Database Name, tts.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.waze/waze/tts/tts.db)","(Table Name, Jane)","(Line ID, 83)","(text, stay to the left)",,"(path, database//Jane//1625260855-534367-78.tts)","(storage_type, 2)","(text_type, 0)","(update_time, 1625260856)"
"(Package Name, com.waze)","(Original Database Name, tts.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.waze/waze/tts/tts.db)","(Table Name, Jane)","(Line ID, 84)","(text, stay to the right)",,"(path, database//Jane//1625260855-534368-79.tts)","(storage_type, 2)","(text_type, 0)","(update_time, 1625260856)"
"(Package Name, com.waze)","(Original Database Name, tts.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.waze/waze/tts/tts.db)","(Table Name, Jane)","(Line ID, 85)","(text, take the fourth exit)",,"(path, database//Jane//1625260855-521626-72.tts)","(storage_type, 2)","(text_type, 0)","(update_time, 1625260856)"
"(Package Name, com.waze)","(Original Database Name, tts.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.waze/waze/tts/tts.db)","(Table Name, Jane)","(Line ID, 86)","(text, take the fifth exit)",,"(path, database//Jane//1625260855-521630-73.tts)","(storage_type, 2)","(text_type, 0)","(update_time, 1625260856)"
"(Package Name, com.waze)","(Original Database Name, tts.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.waze/waze/tts/tts.db)","(Table Name, Jane)","(Line ID, 87)","(text, take the sixth exit)",,"(path, database//Jane//1625260855-521631-74.tts)","(storage_type, 2)","(text_type, 0)","(update_time, 1625260856)"
"(Package Name, com.waze)","(Original Database Name, tts.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.waze/waze/tts/tts.db)","(Table Name, Jane)","(Line ID, 88)","(text, take the seventh exit)",,"(path, database//Jane//1625260855-521632-75.tts)","(storage_type, 2)","(text_type, 0)","(update_time, 1625260856)"
"(Package Name, com.waze)","(Original Database Name, tts.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.waze/waze/tts/tts.db)","(Table Name, Jane)","(Line ID, 89)","(text, continue straight for 8 minutes)",,"(path, database//Jane//1625260856-5754-100.tts)","(storage_type, 2)","(text_type, 0)","(update_time, 1625260856)"
"(Package Name, com.waze)","(Original Database Name, tts.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.waze/waze/tts/tts.db)","(Table Name, Jane)","(Line ID, 90)","(text, continue straight for 9 minutes)",,"(path, database//Jane//1625260856-5758-101.tts)","(storage_type, 2)","(text_type, 0)","(update_time, 1625260856)"
"(Package Name, com.waze)","(Original Database Name, tts.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.waze/waze/tts/tts.db)","(Table Name, Jane)","(Line ID, 91)","(text, continue straight for 10 minutes)",,"(path, database//Jane//1625260856-5759-102.tts)","(storage_type, 2)","(text_type, 0)","(update_time, 1625260856)"
"(Package Name, com.waze)","(Original Database Name, tts.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.waze/waze/tts/tts.db)","(Table Name, Jane)","(Line ID, 92)","(text, continue straight for 11 minutes)",,"(path, database//Jane//1625260856-5759-103.tts)","(storage_type, 2)","(text_type, 0)","(update_time, 1625260856)"
"(Package Name, com.waze)","(Original Database Name, tts.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.waze/waze/tts/tts.db)","(Table Name, Jane)","(Line ID, 93)","(text, continue straight for 12 minutes)",,"(path, database//Jane//1625260856-50042-104.tts)","(storage_type, 2)","(text_type, 0)","(update_time, 1625260856)"
"(Package Name, com.waze)","(Original Database Name, tts.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.waze/waze/tts/tts.db)","(Table Name, Jane)","(Line ID, 94)","(text, continue straight for 13 minutes)",,"(path, database//Jane//1625260856-50045-105.tts)","(storage_type, 2)","(text_type, 0)","(update_time, 1625260856)"
"(Package Name, com.waze)","(Original Database Name, tts.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.waze/waze/tts/tts.db)","(Table Name, Jane)","(Line ID, 95)","(text, continue straight for 14 minutes)",,"(path, database//Jane//1625260856-50046-106.tts)","(storage_type, 2)","(text_type, 0)","(update_time, 1625260856)"
"(Package Name, com.waze)","(Original Database Name, tts.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.waze/waze/tts/tts.db)","(Table Name, Jane)","(Line ID, 96)","(text, continue straight for 15 minutes)",,"(path, database//Jane//1625260856-50047-107.tts)","(storage_type, 2)","(text_type, 0)","(update_time, 1625260856)"
"(Package Name, com.waze)","(Original Database Name, tts.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.waze/waze/tts/tts.db)","(Table Name, Jane)","(Line ID, 97)","(text, in 3 minutes)",,"(path, database//Jane//1625260855-729571-96.tts)","(storage_type, 2)","(text_type, 0)","(update_time, 1625260856)"
"(Package Name, com.waze)","(Original Database Name, tts.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.waze/waze/tts/tts.db)","(Table Name, Jane)","(Line ID, 98)","(text, in 4 minutes)",,"(path, database//Jane//1625260855-729574-97.tts)","(storage_type, 2)","(text_type, 0)","(update_time, 1625260856)"
"(Package Name, com.waze)","(Original Database Name, tts.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.waze/waze/tts/tts.db)","(Table Name, Jane)","(Line ID, 99)","(text, continue straight for 6 minutes)",,"(path, database//Jane//1625260855-729575-98.tts)","(storage_type, 2)","(text_type, 0)","(update_time, 1625260856)"
"(Package Name, com.waze)","(Original Database Name, tts.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.waze/waze/tts/tts.db)","(Table Name, Jane)","(Line ID, 100)","(text, continue straight for 7 minutes)",,"(path, database//Jane//1625260855-729576-99.tts)","(storage_type, 2)","(text_type, 0)","(update_time, 1625260856)"
"(Package Name, com.waze)","(Original Database Name, tts.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.waze/waze/tts/tts.db)","(Table Name, Jane)","(Line ID, 101)","(text, exit right)",,"(path, database//Jane//1625260855-716697-88.tts)","(storage_type, 2)","(text_type, 0)","(update_time, 1625260856)"
"(Package Name, com.waze)","(Original Database Name, tts.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.waze/waze/tts/tts.db)","(Table Name, Jane)","(Line ID, 102)","(text, make a u-turn)",,"(path, database//Jane//1625260855-716701-89.tts)","(storage_type, 2)","(text_type, 0)","(update_time, 1625260856)"
"(Package Name, com.waze)","(Original Database Name, tts.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.waze/waze/tts/tts.db)","(Table Name, Jane)","(Line ID, 103)","(text, you've arrived at your first stop)",,"(path, database//Jane//1625260855-716702-90.tts)","(storage_type, 2)","(text_type, 0)","(update_time, 1625260856)"
"(Package Name, com.waze)","(Original Database Name, tts.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.waze/waze/tts/tts.db)","(Table Name, Jane)","(Line ID, 104)","(text, continue straight for 5 minutes)",,"(path, database//Jane//1625260855-716703-91.tts)","(storage_type, 2)","(text_type, 0)","(update_time, 1625260856)"
"(Package Name, com.waze)","(Original Database Name, tts.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.waze/waze/tts/tts.db)","(Table Name, Jane)","(Line ID, 105)","(text, continue straight for 20 minutes)",,"(path, database//Jane//1625260856-93690-108.tts)","(storage_type, 2)","(text_type, 0)","(update_time, 1625260856)"
"(Package Name, com.waze)","(Original Database Name, tts.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.waze/waze/tts/tts.db)","(Table Name, Jane)","(Line ID, 106)","(text, continue straight for 25 minutes)",,"(path, database//Jane//1625260856-93694-109.tts)","(storage_type, 2)","(text_type, 0)","(update_time, 1625260856)"
"(Package Name, com.waze)","(Original Database Name, tts.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.waze/waze/tts/tts.db)","(Table Name, Jane)","(Line ID, 107)","(text, continue straight for 30 minutes)",,"(path, database//Jane//1625260856-93695-110.tts)","(storage_type, 2)","(text_type, 0)","(update_time, 1625260856)"
"(Package Name, com.waze)","(Original Database Name, tts.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.waze/waze/tts/tts.db)","(Table Name, Jane)","(Line ID, 108)","(text, continue straight for 35 minutes)",,"(path, database//Jane//1625260856-93696-111.tts)","(storage_type, 2)","(text_type, 0)","(update_time, 1625260856)"
"(Package Name, com.waze)","(Original Database Name, tts.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.waze/waze/tts/tts.db)","(Table Name, Jane)","(Line ID, 109)","(text, continue straight for 40 minutes)",,"(path, database//Jane//1625260856-104113-112.tts)","(storage_type, 2)","(text_type, 0)","(update_time, 1625260856)"
"(Package Name, com.waze)","(Original Database Name, tts.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.waze/waze/tts/tts.db)","(Table Name, Jane)","(Line ID, 110)","(text, continue straight for 45 minutes)",,"(path, database//Jane//1625260856-104117-113.tts)","(storage_type, 2)","(text_type, 0)","(update_time, 1625260856)"
"(Package Name, com.waze)","(Original Database Name, tts.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.waze/waze/tts/tts.db)","(Table Name, Jane)","(Line ID, 111)","(text, continue straight for 50 minutes)",,"(path, database//Jane//1625260856-104118-114.tts)","(storage_type, 2)","(text_type, 0)","(update_time, 1625260856)"
"(Package Name, com.waze)","(Original Database Name, tts.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.waze/waze/tts/tts.db)","(Table Name, Jane)","(Line ID, 112)","(text, continue straight for 1 hour)",,"(path, database//Jane//1625260856-104119-115.tts)","(storage_type, 2)","(text_type, 0)","(update_time, 1625260856)"
"(Package Name, com.waze)","(Original Database Name, tts.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.waze/waze/tts/tts.db)","(Table Name, Jane)","(Line ID, 113)","(text, continue straight for 1 hour and 15 minutes)",,"(path, database//Jane//1625260856-111678-116.tts)","(storage_type, 2)","(text_type, 0)","(update_time, 1625260856)"
"(Package Name, com.waze)","(Original Database Name, tts.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.waze/waze/tts/tts.db)","(Table Name, Jane)","(Line ID, 114)","(text, continue straight for 1 hour and 30 minutes)",,"(path, database//Jane//1625260856-111682-117.tts)","(storage_type, 2)","(text_type, 0)","(update_time, 1625260856)"
"(Package Name, com.waze)","(Original Database Name, tts.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.waze/waze/tts/tts.db)","(Table Name, Jane)","(Line ID, 115)","(text, continue straight for 1 hour and 45 minutes)",,"(path, database//Jane//1625260856-111683-118.tts)","(storage_type, 2)","(text_type, 0)","(update_time, 1625260856)"
"(Package Name, com.waze)","(Original Database Name, tts.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.waze/waze/tts/tts.db)","(Table Name, Jane)","(Line ID, 116)","(text, continue straight for 2 hours)",,"(path, database//Jane//1625260856-111683-119.tts)","(storage_type, 2)","(text_type, 0)","(update_time, 1625260856)"
"(Package Name, com.waze)","(Original Database Name, tts.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.waze/waze/tts/tts.db)","(Table Name, Jane)","(Line ID, 117)","(text, continue straight for 2 hours and 15 minutes)",,"(path, database//Jane//1625260856-310865-120.tts)","(storage_type, 2)","(text_type, 0)","(update_time, 1625260856)"
"(Package Name, com.waze)","(Original Database Name, tts.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.waze/waze/tts/tts.db)","(Table Name, Jane)","(Line ID, 118)","(text, continue straight for 2 hours and 30 minutes)",,"(path, database//Jane//1625260856-310870-121.tts)","(storage_type, 2)","(text_type, 0)","(update_time, 1625260856)"
"(Package Name, com.waze)","(Original Database Name, tts.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.waze/waze/tts/tts.db)","(Table Name, Jane)","(Line ID, 119)","(text, continue straight for 2 hours and 45 minutes)",,"(path, database//Jane//1625260856-310871-122.tts)","(storage_type, 2)","(text_type, 0)","(update_time, 1625260856)"
"(Package Name, com.waze)","(Original Database Name, tts.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.waze/waze/tts/tts.db)","(Table Name, Jane)","(Line ID, 120)","(text, continue straight for 3 hours)",,"(path, database//Jane//1625260856-310872-123.tts)","(storage_type, 2)","(text_type, 0)","(update_time, 1625260856)"
"(Package Name, com.waze)","(Original Database Name, tts.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.waze/waze/tts/tts.db)","(Table Name, Jane)","(Line ID, 121)","(text, continue straight for 3 hours and 15 minutes)",,"(path, database//Jane//1625260856-311895-124.tts)","(storage_type, 2)","(text_type, 0)","(update_time, 1625260856)"
"(Package Name, com.waze)","(Original Database Name, tts.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.waze/waze/tts/tts.db)","(Table Name, Jane)","(Line ID, 122)","(text, continue straight for 3 hours and 30 minutes)",,"(path, database//Jane//1625260856-311899-125.tts)","(storage_type, 2)","(text_type, 0)","(update_time, 1625260856)"
"(Package Name, com.waze)","(Original Database Name, tts.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.waze/waze/tts/tts.db)","(Table Name, Jane)","(Line ID, 123)","(text, continue straight for 3 hours and 45 minutes)",,"(path, database//Jane//1625260856-311900-126.tts)","(storage_type, 2)","(text_type, 0)","(update_time, 1625260856)"
"(Package Name, com.waze)","(Original Database Name, tts.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.waze/waze/tts/tts.db)","(Table Name, Jane)","(Line ID, 124)","(text, continue straight for 4 hours)",,"(path, database//Jane//1625260856-311901-127.tts)","(storage_type, 2)","(text_type, 0)","(update_time, 1625260856)"
"(Package Name, com.waze)","(Original Database Name, tts.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.waze/waze/tts/tts.db)","(Table Name, Jane)","(Line ID, 125)","(text, continue straight for 4 hours and 15 minutes)",,"(path, database//Jane//1625260856-478575-128.tts)","(storage_type, 2)","(text_type, 0)","(update_time, 1625260856)"
"(Package Name, com.waze)","(Original Database Name, tts.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.waze/waze/tts/tts.db)","(Table Name, Jane)","(Line ID, 126)","(text, continue straight for 4 hours and 30 minutes)",,"(path, database//Jane//1625260856-478579-129.tts)","(storage_type, 2)","(text_type, 0)","(update_time, 1625260856)"
"(Package Name, com.waze)","(Original Database Name, tts.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.waze/waze/tts/tts.db)","(Table Name, Jane)","(Line ID, 127)","(text, continue straight for 4 hours and 45 minutes)",,"(path, database//Jane//1625260856-478579-130.tts)","(storage_type, 2)","(text_type, 0)","(update_time, 1625260856)"
"(Package Name, com.waze)","(Original Database Name, tts.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.waze/waze/tts/tts.db)","(Table Name, Jane)","(Line ID, 128)","(text, continue straight for 5 hours)",,"(path, database//Jane//1625260856-478580-131.tts)","(storage_type, 2)","(text_type, 0)","(update_time, 1625260856)"
"(Package Name, com.waze)","(Original Database Name, tts.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.waze/waze/tts/tts.db)","(Table Name, Jane)","(Line ID, 129)","(text, continue straight for 6 hours and 15 minutes)",,"(path, database//Jane//1625260856-482566-136.tts)","(storage_type, 2)","(text_type, 0)","(update_time, 1625260856)"
"(Package Name, com.waze)","(Original Database Name, tts.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.waze/waze/tts/tts.db)","(Table Name, Jane)","(Line ID, 130)","(text, continue straight for 6 hours and 30 minutes)",,"(path, database//Jane//1625260856-482570-137.tts)","(storage_type, 2)","(text_type, 0)","(update_time, 1625260856)"
"(Package Name, com.waze)","(Original Database Name, tts.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.waze/waze/tts/tts.db)","(Table Name, Jane)","(Line ID, 131)","(text, continue straight for 6 hours and 45 minutes)",,"(path, database//Jane//1625260856-482571-138.tts)","(storage_type, 2)","(text_type, 0)","(update_time, 1625260856)"
"(Package Name, com.waze)","(Original Database Name, tts.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.waze/waze/tts/tts.db)","(Table Name, Jane)","(Line ID, 132)","(text, continue straight for 7 hours)",,"(path, database//Jane//1625260856-482571-139.tts)","(storage_type, 2)","(text_type, 0)","(update_time, 1625260856)"
"(Package Name, com.waze)","(Original Database Name, tts.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.waze/waze/tts/tts.db)","(Table Name, Jane)","(Line ID, 133)","(text, continue straight for 7 hours and 15 minutes)",,"(path, database//Jane//1625260856-495330-140.tts)","(storage_type, 2)","(text_type, 0)","(update_time, 1625260856)"
"(Package Name, com.waze)","(Original Database Name, tts.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.waze/waze/tts/tts.db)","(Table Name, Jane)","(Line ID, 134)","(text, continue straight for 7 hours and 30 minutes)",,"(path, database//Jane//1625260856-495334-141.tts)","(storage_type, 2)","(text_type, 0)","(update_time, 1625260856)"
"(Package Name, com.waze)","(Original Database Name, tts.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.waze/waze/tts/tts.db)","(Table Name, Jane)","(Line ID, 135)","(text, continue straight for 7 hours and 45 minutes)",,"(path, database//Jane//1625260856-495335-142.tts)","(storage_type, 2)","(text_type, 0)","(update_time, 1625260856)"
"(Package Name, com.waze)","(Original Database Name, tts.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.waze/waze/tts/tts.db)","(Table Name, Jane)","(Line ID, 136)","(text, continue straight for 8 hours)",,"(path, database//Jane//1625260856-495336-143.tts)","(storage_type, 2)","(text_type, 0)","(update_time, 1625260856)"
"(Package Name, com.waze)","(Original Database Name, tts.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.waze/waze/tts/tts.db)","(Table Name, Jane)","(Line ID, 137)","(text, continue straight for 8 hours and 15 minutes)",,"(path, database//Jane//1625260856-644084-144.tts)","(storage_type, 2)","(text_type, 0)","(update_time, 1625260856)"
"(Package Name, com.waze)","(Original Database Name, tts.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.waze/waze/tts/tts.db)","(Table Name, Jane)","(Line ID, 138)","(text, continue straight for 8 hours and 30 minutes)",,"(path, database//Jane//1625260856-644088-145.tts)","(storage_type, 2)","(text_type, 0)","(update_time, 1625260856)"
"(Package Name, com.waze)","(Original Database Name, tts.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.waze/waze/tts/tts.db)","(Table Name, Jane)","(Line ID, 139)","(text, continue straight for 8 hours and 45 minutes)",,"(path, database//Jane//1625260856-644089-146.tts)","(storage_type, 2)","(text_type, 0)","(update_time, 1625260856)"
"(Package Name, com.waze)","(Original Database Name, tts.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.waze/waze/tts/tts.db)","(Table Name, Jane)","(Line ID, 140)","(text, continue straight for 9 hours)",,"(path, database//Jane//1625260856-644090-147.tts)","(storage_type, 2)","(text_type, 0)","(update_time, 1625260856)"
"(Package Name, com.waze)","(Original Database Name, tts.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.waze/waze/tts/tts.db)","(Table Name, Jane)","(Line ID, 141)","(text, continue straight for 5 hours and 15 minutes)",,"(path, database//Jane//1625260856-479539-132.tts)","(storage_type, 2)","(text_type, 0)","(update_time, 1625260856)"
"(Package Name, com.waze)","(Original Database Name, tts.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.waze/waze/tts/tts.db)","(Table Name, Jane)","(Line ID, 142)","(text, continue straight for 5 hours and 30 minutes)",,"(path, database//Jane//1625260856-479542-133.tts)","(storage_type, 2)","(text_type, 0)","(update_time, 1625260856)"
"(Package Name, com.waze)","(Original Database Name, tts.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.waze/waze/tts/tts.db)","(Table Name, Jane)","(Line ID, 143)","(text, continue straight for 5 hours and 45 minutes)",,"(path, database//Jane//1625260856-479543-134.tts)","(storage_type, 2)","(text_type, 0)","(update_time, 1625260856)"
"(Package Name, com.waze)","(Original Database Name, tts.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.waze/waze/tts/tts.db)","(Table Name, Jane)","(Line ID, 144)","(text, continue straight for 6 hours)",,"(path, database//Jane//1625260856-479544-135.tts)","(storage_type, 2)","(text_type, 0)","(update_time, 1625260856)"
"(Package Name, com.waze)","(Original Database Name, tts.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.waze/waze/tts/tts.db)","(Table Name, Jane)","(Line ID, 145)","(text, continue straight for 9 hours and 15 minutes)",,"(path, database//Jane//1625260856-646588-148.tts)","(storage_type, 2)","(text_type, 0)","(update_time, 1625260857)"
"(Package Name, com.waze)","(Original Database Name, tts.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.waze/waze/tts/tts.db)","(Table Name, Jane)","(Line ID, 146)","(text, continue straight for 9 hours and 30 minutes)",,"(path, database//Jane//1625260856-646592-149.tts)","(storage_type, 2)","(text_type, 0)","(update_time, 1625260857)"
"(Package Name, com.waze)","(Original Database Name, tts.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.waze/waze/tts/tts.db)","(Table Name, Jane)","(Line ID, 147)","(text, continue straight for 9 hours and 45 minutes)",,"(path, database//Jane//1625260856-646593-150.tts)","(storage_type, 2)","(text_type, 0)","(update_time, 1625260857)"
"(Package Name, com.waze)","(Original Database Name, tts.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.waze/waze/tts/tts.db)","(Table Name, Jane)","(Line ID, 148)","(text, continue straight for 10 hours)",,"(path, database//Jane//1625260856-646593-151.tts)","(storage_type, 2)","(text_type, 0)","(update_time, 1625260857)"
"(Package Name, com.waze)","(Original Database Name, tts.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.waze/waze/tts/tts.db)","(Table Name, Jane)","(Line ID, 149)","(text, in three quarters of a mile)",,"(path, database//Jane//1625260856-902820-160.tts)","(storage_type, 2)","(text_type, 0)","(update_time, 1625260857)"
"(Package Name, com.waze)","(Original Database Name, tts.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.waze/waze/tts/tts.db)","(Table Name, Jane)","(Line ID, 150)","(text, in 0.2 miles)",,"(path, database//Jane//1625260856-902824-161.tts)","(storage_type, 2)","(text_type, 0)","(update_time, 1625260857)"
"(Package Name, com.waze)","(Original Database Name, tts.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.waze/waze/tts/tts.db)","(Table Name, Jane)","(Line ID, 151)","(text, in 1000 feet)",,"(path, database//Jane//1625260856-902825-162.tts)","(storage_type, 2)","(text_type, 0)","(update_time, 1625260857)"
"(Package Name, com.waze)","(Original Database Name, tts.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.waze/waze/tts/tts.db)","(Table Name, Jane)","(Line ID, 152)","(text, in 300 yards)",,"(path, database//Jane//1625260856-902825-163.tts)","(storage_type, 2)","(text_type, 0)","(update_time, 1625260857)"
"(Package Name, com.waze)","(Original Database Name, tts.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.waze/waze/tts/tts.db)","(Table Name, Jane)","(Line ID, 153)","(text, in 5 minutes)",,"(path, database//Jane//1625260855-717871-92.tts)","(storage_type, 2)","(text_type, 0)","(update_time, 1625260857)"
"(Package Name, com.waze)","(Original Database Name, tts.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.waze/waze/tts/tts.db)","(Table Name, Jane)","(Line ID, 154)","(text, in less than a minute)",,"(path, database//Jane//1625260855-717874-93.tts)","(storage_type, 2)","(text_type, 0)","(update_time, 1625260857)"
"(Package Name, com.waze)","(Original Database Name, tts.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.waze/waze/tts/tts.db)","(Table Name, Jane)","(Line ID, 155)","(text, in about a minute)",,"(path, database//Jane//1625260855-717875-94.tts)","(storage_type, 2)","(text_type, 0)","(update_time, 1625260857)"
"(Package Name, com.waze)","(Original Database Name, tts.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.waze/waze/tts/tts.db)","(Table Name, Jane)","(Line ID, 156)","(text, in 2 minutes)",,"(path, database//Jane//1625260855-717876-95.tts)","(storage_type, 2)","(text_type, 0)","(update_time, 1625260857)"
"(Package Name, com.waze)","(Original Database Name, tts.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.waze/waze/tts/tts.db)","(Table Name, Jane)","(Line ID, 157)","(text, in 100 feet)",,"(path, database//Jane//1625260856-659198-152.tts)","(storage_type, 2)","(text_type, 0)","(update_time, 1625260857)"
