Package Name,Original Database Name,Original Path of Database,Table Name,Line ID,creation_utc,host_key,name,value,path,expires_utc,is_secure,is_httponly,last_access_utc,has_expires,is_persistent,priority,encrypted_value,samesite,source_scheme,source_port,is_same_party
"(Package Name, com.twitter.android)","(Original Database Name, Cookies)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/app_webview/Default/Cookies)","(Table Name, cookies)","(Line ID, 39)","(creation_utc, 13268466377798498)","(host_key, .ibm.com)","(name, bm_sv)","(value, 3912096E2BEB39F8FE3C87104B6C968D~c1T2ABV4JTspzTeU2djrN/uo0vqBhWqludtZwmOoLVQNkhX5qzFXJnUi3MWstkUYYvsrDgI1lUZmxKzg5E29AMivt8GUpji0RQCKhVXvXBJOEEMqFkKt9hf/pvjplQmWwXHDw1mT+yw3eXo7175pVg==)","(path, /)","(expires_utc, 13268469685798498)","(is_secure, 0)","(is_httponly, 1)","(last_access_utc, 13268466377798498)","(has_expires, 1)","(is_persistent, 1)","(priority, 1)","(encrypted_value, b'')","(samesite, -1)","(source_scheme, 2)","(source_port, 443)","(is_same_party, 0)"
"(Package Name, com.twitter.android)","(Original Database Name, Cookies)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/app_webview/Default/Cookies)","(Table Name, cookies)","(Line ID, 40)","(creation_utc, 13268466376857395)","(host_key, www.ibm.com)","(name, cm-proactive-state)","(value, {%22type%22:%22proactiveInvite%22%2C%22state%22:-4})","(path, /)","(expires_utc, 0)","(is_secure, 0)","(is_httponly, 0)","(last_access_utc, 13268466376857395)","(has_expires, 0)","(is_persistent, 0)","(priority, 1)","(encrypted_value, b'')","(samesite, -1)","(source_scheme, 2)","(source_port, 443)","(is_same_party, 0)"
"(Package Name, com.twitter.android)","(Original Database Name, Cookies)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/app_webview/Default/Cookies)","(Table Name, cookies)","(Line ID, 41)","(creation_utc, 13268462489407084)","(host_key, .cloud.ibm.com)","(name, com.ibm.cloud.console.analytics.anonymousId)","(value, 68b6d905-83cf-4b5f-8c66-4216eaa125e7)","(path, /analytics)","(expires_utc, 13883214741798209)","(is_secure, 1)","(is_httponly, 1)","(last_access_utc, 13268466377798209)","(has_expires, 1)","(is_persistent, 1)","(priority, 1)","(encrypted_value, b'')","(samesite, 0)","(source_scheme, 2)","(source_port, 443)","(is_same_party, 0)"
"(Package Name, com.twitter.android)","(Original Database Name, Cookies)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/app_webview/Default/Cookies)","(Table Name, cookies)","(Line ID, 42)","(creation_utc, 13268462491935307)","(host_key, .cloud.ibm.com)","(name, com.ibm.cloud.console.analytics.campaigns)","(value, )","(path, /registration)","(expires_utc, 13273650377687539)","(is_secure, 1)","(is_httponly, 1)","(last_access_utc, 13268466377687539)","(has_expires, 1)","(is_persistent, 1)","(priority, 1)","(encrypted_value, b'')","(samesite, -1)","(source_scheme, 2)","(source_port, 443)","(is_same_party, 0)"
"(Package Name, com.twitter.android)","(Original Database Name, Cookies)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/app_webview/Default/Cookies)","(Table Name, cookies)","(Line ID, 43)","(creation_utc, 13268466377388664)","(host_key, .ibm.com)","(name, mbox)","(value, PC#309cd3a6b2774736af56ff086eeeea0a.34_0#1687237578|session#04ff4babafd6470596180fda94eca568#1623994637)","(path, /)","(expires_utc, 13331711178000000)","(is_secure, 0)","(is_httponly, 0)","(last_access_utc, 13268466377388664)","(has_expires, 1)","(is_persistent, 1)","(priority, 1)","(encrypted_value, b'')","(samesite, -1)","(source_scheme, 2)","(source_port, 443)","(is_same_party, 0)"
"(Package Name, com.twitter.android)","(Original Database Name, Cookies)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/app_webview/Default/Cookies)","(Table Name, cookies)","(Line ID, 44)","(creation_utc, 13268466377536608)","(host_key, .ibm.com)","(name, notice_behavior)","(value, implied|eu)","(path, /)","(expires_utc, 0)","(is_secure, 1)","(is_httponly, 0)","(last_access_utc, 13268466377536608)","(has_expires, 0)","(is_persistent, 0)","(priority, 1)","(encrypted_value, b'')","(samesite, 0)","(source_scheme, 2)","(source_port, 443)","(is_same_party, 0)"
"(Package Name, com.twitter.android)","(Original Database Name, Cookies)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/app_webview/Default/Cookies)","(Table Name, cookies)","(Line ID, 45)","(creation_utc, 13268466376407123)","(host_key, www-api.ibm.com)","(name, notice_preferences_master)","(value, {""CAMP"":{""utm_content"":""000027JO"",""utm_term"":""10006704"",""p1"":""PSocial"",""p2"":""301691443"",""p3"":""142386808""}})","(path, /)","(expires_utc, 13302680776407123)","(is_secure, 1)","(is_httponly, 0)","(last_access_utc, 13268466376407123)","(has_expires, 1)","(is_persistent, 1)","(priority, 1)","(encrypted_value, b'')","(samesite, 0)","(source_scheme, 2)","(source_port, 443)","(is_same_party, 0)"
"(Package Name, com.twitter.android)","(Original Database Name, Cookies)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/app_webview/Default/Cookies)","(Table Name, cookies)","(Line ID, 46)","(creation_utc, 13268462487304198)","(host_key, www.ibm.com)","(name, optimizely-user-id)","(value, 2eb8yiv9zmv)","(path, /)","(expires_utc, 13299915975000000)","(is_secure, 0)","(is_httponly, 0)","(last_access_utc, 13268466375707494)","(has_expires, 1)","(is_persistent, 1)","(priority, 1)","(encrypted_value, b'')","(samesite, -1)","(source_scheme, 2)","(source_port, 443)","(is_same_party, 0)"
"(Package Name, com.twitter.android)","(Original Database Name, Cookies)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/app_webview/Default/Cookies)","(Table Name, cookies)","(Line ID, 47)","(creation_utc, 13268462490607493)","(host_key, .ibm.com)","(name, optimizelyEndUserId)","(value, oeu1623988890596r0.25409304339423633)","(path, /)","(expires_utc, 13284018377000000)","(is_secure, 0)","(is_httponly, 0)","(last_access_utc, 13268466377047681)","(has_expires, 1)","(is_persistent, 1)","(priority, 1)","(encrypted_value, b'')","(samesite, -1)","(source_scheme, 2)","(source_port, 443)","(is_same_party, 0)"
"(Package Name, com.twitter.android)","(Original Database Name, Cookies)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/app_webview/Default/Cookies)","(Table Name, cookies)","(Line ID, 48)","(creation_utc, 13268466375650483)","(host_key, .ibm.com)","(name, pageviewContext)","(value, 5894cb87-da61-4a78-83f5-7c726d713a49)","(path, /)","(expires_utc, 0)","(is_secure, 1)","(is_httponly, 0)","(last_access_utc, 13268466375650483)","(has_expires, 0)","(is_persistent, 0)","(priority, 1)","(encrypted_value, b'')","(samesite, -1)","(source_scheme, 2)","(source_port, 443)","(is_same_party, 0)"
"(Package Name, com.twitter.android)","(Original Database Name, Cookies)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/app_webview/Default/Cookies)","(Table Name, cookies)","(Line ID, 49)","(creation_utc, 13268466375676091)","(host_key, .ibm.com)","(name, userContext)","(value, 68b6d905-83cf-4b5f-8c66-4216eaa125e7|0|0|0|US|MD|0|n/a|implied)","(path, /)","(expires_utc, 13300002376000000)","(is_secure, 1)","(is_httponly, 0)","(last_access_utc, 13268466376394199)","(has_expires, 1)","(is_persistent, 1)","(priority, 1)","(encrypted_value, b'')","(samesite, -1)","(source_scheme, 2)","(source_port, 443)","(is_same_party, 0)"
"(Package Name, com.twitter.android)","(Original Database Name, Cookies)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/app_webview/Default/Cookies)","(Table Name, cookies)","(Line ID, 50)","(creation_utc, 13268466377560020)","(host_key, .ibm.com)","(name, utag_main)","(value, v_id:017a1d47e9c00016fa46d252a41e000af00900a700519$_sn:2$_se:3$_ss:0$_st:1623994577551$is_country_requiring_explicit_consent:false$vapi_domain:ibm.com$dc_visit:2$ses_id:1623992776440%3Bexp-session$_pn:1%3Bexp-session$dc_event:1%3Bexp-session$mm_sync:1%3Bexp-session$mm_ga_sync:1%3Bexp-session$dc_region:us-east-1%3Bexp-session)","(path, /)","(expires_utc, 13300002377000000)","(is_secure, 0)","(is_httponly, 0)","(last_access_utc, 13268466377560020)","(has_expires, 1)","(is_persistent, 1)","(priority, 1)","(encrypted_value, b'')","(samesite, -1)","(source_scheme, 2)","(source_port, 443)","(is_same_party, 0)"
