PID,DN,DP,TN,RL,_id,storyId,userName,displayName,isLocal,profileDescription,sharedId,latestTimeStamp,latestExpirationTimestamp,viewed,kind,groupStoryType,isPostable,rankingId,lastSyncRequestId,minSequence,maxSequence,lastSyncMaxSequence,userId
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.snapchat.android/databases/main.db)","(TN, Story)","(RL, 40)","(_id, 40)","(storyId, e95965c0-1231-4f28-8186-c5a0938364c9)","(userName, None)","(displayName, 𝕄𝕒𝕝𝕚𝕜 ✪)","(isLocal, 0)","(profileDescription, None)","(sharedId, None)","(latestTimeStamp, None)","(latestExpirationTimestamp, None)","(viewed, None)","(kind, 0)","(groupStoryType, None)","(isPostable, 0)","(rankingId, None)","(lastSyncRequestId, None)","(minSequence, 1)","(maxSequence, 1)","(lastSyncMaxSequence, 1)","(userId, e95965c0-1231-4f28-8186-c5a0938364c9)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.snapchat.android/databases/main.db)","(TN, Story)","(RL, 41)","(_id, 41)","(storyId, 90086b33-8372-4d07-bbca-4e3396cd900d)","(userName, None)","(displayName, vie.babyy😍😍)","(isLocal, 0)","(profileDescription, None)","(sharedId, None)","(latestTimeStamp, None)","(latestExpirationTimestamp, None)","(viewed, None)","(kind, 0)","(groupStoryType, None)","(isPostable, 0)","(rankingId, None)","(lastSyncRequestId, None)","(minSequence, 1)","(maxSequence, 7)","(lastSyncMaxSequence, 7)","(userId, 90086b33-8372-4d07-bbca-4e3396cd900d)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.snapchat.android/databases/main.db)","(TN, Story)","(RL, 42)","(_id, 42)","(storyId, 92119edd-8279-4436-b35c-7653b62420bd)","(userName, None)","(displayName, J A C K🤣😭🏈)","(isLocal, 0)","(profileDescription, None)","(sharedId, None)","(latestTimeStamp, None)","(latestExpirationTimestamp, None)","(viewed, None)","(kind, 0)","(groupStoryType, None)","(isPostable, 0)","(rankingId, None)","(lastSyncRequestId, None)","(minSequence, 1)","(maxSequence, 2)","(lastSyncMaxSequence, 2)","(userId, 92119edd-8279-4436-b35c-7653b62420bd)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.snapchat.android/databases/main.db)","(TN, Story)","(RL, 43)","(_id, 43)","(storyId, a5a9b40e-1b6e-4878-bf2c-39a95dd5f4e8)","(userName, None)","(displayName, Dümb ×͜×)","(isLocal, 0)","(profileDescription, None)","(sharedId, None)","(latestTimeStamp, None)","(latestExpirationTimestamp, None)","(viewed, None)","(kind, 0)","(groupStoryType, None)","(isPostable, 0)","(rankingId, None)","(lastSyncRequestId, None)","(minSequence, 1)","(maxSequence, 3)","(lastSyncMaxSequence, 3)","(userId, a5a9b40e-1b6e-4878-bf2c-39a95dd5f4e8)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.snapchat.android/databases/main.db)","(TN, Story)","(RL, 44)","(_id, 44)","(storyId, b30c31ec-b5ab-46d9-b7e2-52d8427296a3)","(userName, None)","(displayName, 𝓚𝓭シ)","(isLocal, 0)","(profileDescription, None)","(sharedId, None)","(latestTimeStamp, None)","(latestExpirationTimestamp, None)","(viewed, None)","(kind, 0)","(groupStoryType, None)","(isPostable, 0)","(rankingId, None)","(lastSyncRequestId, None)","(minSequence, 1)","(maxSequence, 4)","(lastSyncMaxSequence, 4)","(userId, b30c31ec-b5ab-46d9-b7e2-52d8427296a3)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.snapchat.android/databases/main.db)","(TN, Story)","(RL, 45)","(_id, 45)","(storyId, c4efd831-df07-4769-9760-06270da530fb)","(userName, None)","(displayName, Holly🚬💨👽✌)","(isLocal, 0)","(profileDescription, None)","(sharedId, None)","(latestTimeStamp, None)","(latestExpirationTimestamp, None)","(viewed, None)","(kind, 0)","(groupStoryType, None)","(isPostable, 0)","(rankingId, None)","(lastSyncRequestId, None)","(minSequence, 1)","(maxSequence, 2)","(lastSyncMaxSequence, 2)","(userId, c4efd831-df07-4769-9760-06270da530fb)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.snapchat.android/databases/main.db)","(TN, Story)","(RL, 46)","(_id, 46)","(storyId, 18010b6d-700b-42e2-a18b-35843891e9fe)","(userName, None)","(displayName, Your Local Mean Girl😌💯)","(isLocal, 0)","(profileDescription, None)","(sharedId, None)","(latestTimeStamp, None)","(latestExpirationTimestamp, None)","(viewed, None)","(kind, 0)","(groupStoryType, None)","(isPostable, 0)","(rankingId, None)","(lastSyncRequestId, None)","(minSequence, 1)","(maxSequence, 10)","(lastSyncMaxSequence, 10)","(userId, 18010b6d-700b-42e2-a18b-35843891e9fe)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.snapchat.android/databases/main.db)","(TN, Story)","(RL, 47)","(_id, 47)","(storyId, 6bab92d5-1339-4ceb-843d-7412a024af29)","(userName, None)","(displayName, Alex Diangelo)","(isLocal, 0)","(profileDescription, None)","(sharedId, None)","(latestTimeStamp, None)","(latestExpirationTimestamp, None)","(viewed, None)","(kind, 0)","(groupStoryType, None)","(isPostable, 0)","(rankingId, None)","(lastSyncRequestId, None)","(minSequence, 1)","(maxSequence, 9)","(lastSyncMaxSequence, 9)","(userId, 6bab92d5-1339-4ceb-843d-7412a024af29)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.snapchat.android/databases/main.db)","(TN, Story)","(RL, 48)","(_id, 48)","(storyId, a54c58a5-0cb7-4716-856e-0831d6d675bd)","(userName, None)","(displayName, masii💰⚰️)","(isLocal, 0)","(profileDescription, None)","(sharedId, None)","(latestTimeStamp, None)","(latestExpirationTimestamp, None)","(viewed, None)","(kind, 0)","(groupStoryType, None)","(isPostable, 0)","(rankingId, None)","(lastSyncRequestId, None)","(minSequence, 1)","(maxSequence, 2)","(lastSyncMaxSequence, 2)","(userId, a54c58a5-0cb7-4716-856e-0831d6d675bd)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.snapchat.android/databases/main.db)","(TN, Story)","(RL, 49)","(_id, 49)","(storyId, 6a0add29-6236-44c2-b8ab-b7c782de5812)","(userName, None)","(displayName, Ri💕)","(isLocal, 0)","(profileDescription, None)","(sharedId, None)","(latestTimeStamp, None)","(latestExpirationTimestamp, None)","(viewed, None)","(kind, 0)","(groupStoryType, None)","(isPostable, 0)","(rankingId, None)","(lastSyncRequestId, None)","(minSequence, 1)","(maxSequence, 1)","(lastSyncMaxSequence, 1)","(userId, 6a0add29-6236-44c2-b8ab-b7c782de5812)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.snapchat.android/databases/main.db)","(TN, Story)","(RL, 50)","(_id, 50)","(storyId, 1b23d131-6b74-4bd8-a04b-67d843040139)","(userName, None)","(displayName, ⛓Rat⛓)","(isLocal, 0)","(profileDescription, None)","(sharedId, None)","(latestTimeStamp, None)","(latestExpirationTimestamp, None)","(viewed, None)","(kind, 0)","(groupStoryType, None)","(isPostable, 0)","(rankingId, None)","(lastSyncRequestId, None)","(minSequence, 1)","(maxSequence, 6)","(lastSyncMaxSequence, 6)","(userId, 1b23d131-6b74-4bd8-a04b-67d843040139)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.snapchat.android/databases/main.db)","(TN, Story)","(RL, 51)","(_id, 51)","(storyId, a3863cf1-fcb1-4d7f-82a3-3d300c0c491f)","(userName, None)","(displayName, ǟɖǟʍ:):))","(isLocal, 0)","(profileDescription, None)","(sharedId, None)","(latestTimeStamp, None)","(latestExpirationTimestamp, None)","(viewed, None)","(kind, 0)","(groupStoryType, None)","(isPostable, 0)","(rankingId, None)","(lastSyncRequestId, None)","(minSequence, 1)","(maxSequence, 3)","(lastSyncMaxSequence, 3)","(userId, a3863cf1-fcb1-4d7f-82a3-3d300c0c491f)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.snapchat.android/databases/main.db)","(TN, Story)","(RL, 52)","(_id, 52)","(storyId, 80df0db7-9b57-4325-91a5-dcc6997f73f2)","(userName, None)","(displayName, Neli😛💕)","(isLocal, 0)","(profileDescription, None)","(sharedId, None)","(latestTimeStamp, None)","(latestExpirationTimestamp, None)","(viewed, None)","(kind, 0)","(groupStoryType, None)","(isPostable, 0)","(rankingId, None)","(lastSyncRequestId, None)","(minSequence, 1)","(maxSequence, 1)","(lastSyncMaxSequence, 1)","(userId, 80df0db7-9b57-4325-91a5-dcc6997f73f2)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.snapchat.android/databases/main.db)","(TN, Story)","(RL, 53)","(_id, 53)","(storyId, 5100be4a-e430-4c0d-a7b5-b434b22dde26)","(userName, None)","(displayName, TMM Parties)","(isLocal, 0)","(profileDescription, None)","(sharedId, None)","(latestTimeStamp, None)","(latestExpirationTimestamp, None)","(viewed, None)","(kind, 0)","(groupStoryType, None)","(isPostable, 0)","(rankingId, None)","(lastSyncRequestId, None)","(minSequence, 1)","(maxSequence, 22)","(lastSyncMaxSequence, 22)","(userId, 5100be4a-e430-4c0d-a7b5-b434b22dde26)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.snapchat.android/databases/main.db)","(TN, Story)","(RL, 54)","(_id, 54)","(storyId, d4033806-ada7-4406-bdeb-f08929357c7b)","(userName, None)","(displayName, REDD🥀🦋)","(isLocal, 0)","(profileDescription, None)","(sharedId, None)","(latestTimeStamp, None)","(latestExpirationTimestamp, None)","(viewed, None)","(kind, 0)","(groupStoryType, None)","(isPostable, 0)","(rankingId, None)","(lastSyncRequestId, None)","(minSequence, 1)","(maxSequence, 21)","(lastSyncMaxSequence, 21)","(userId, d4033806-ada7-4406-bdeb-f08929357c7b)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.snapchat.android/databases/main.db)","(TN, Story)","(RL, 55)","(_id, 55)","(storyId, 29a6f599-ffe0-4255-b992-224730ed06ad)","(userName, None)","(displayName, Leticia🪐🤎)","(isLocal, 0)","(profileDescription, None)","(sharedId, None)","(latestTimeStamp, None)","(latestExpirationTimestamp, None)","(viewed, None)","(kind, 0)","(groupStoryType, None)","(isPostable, 0)","(rankingId, None)","(lastSyncRequestId, None)","(minSequence, 1)","(maxSequence, 1)","(lastSyncMaxSequence, 1)","(userId, 29a6f599-ffe0-4255-b992-224730ed06ad)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.snapchat.android/databases/main.db)","(TN, Story)","(RL, 56)","(_id, 56)","(storyId, 3a548842-611d-4625-b674-afe191095fe8)","(userName, None)","(displayName, cy🌞)","(isLocal, 0)","(profileDescription, None)","(sharedId, None)","(latestTimeStamp, None)","(latestExpirationTimestamp, None)","(viewed, None)","(kind, 0)","(groupStoryType, None)","(isPostable, 0)","(rankingId, None)","(lastSyncRequestId, None)","(minSequence, 1)","(maxSequence, 5)","(lastSyncMaxSequence, 5)","(userId, 3a548842-611d-4625-b674-afe191095fe8)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.snapchat.android/databases/main.db)","(TN, Story)","(RL, 57)","(_id, 57)","(storyId, a01698c0-bf37-47b9-a5b3-cc681f6f7571)","(userName, None)","(displayName, BDBxDEEJXY🖤💰)","(isLocal, 0)","(profileDescription, None)","(sharedId, None)","(latestTimeStamp, None)","(latestExpirationTimestamp, None)","(viewed, None)","(kind, 0)","(groupStoryType, None)","(isPostable, 0)","(rankingId, None)","(lastSyncRequestId, None)","(minSequence, 1)","(maxSequence, 3)","(lastSyncMaxSequence, 3)","(userId, a01698c0-bf37-47b9-a5b3-cc681f6f7571)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.snapchat.android/databases/main.db)","(TN, Story)","(RL, 58)","(_id, 58)","(storyId, f953f9e4-9fff-4b67-863e-36e325602397)","(userName, None)","(displayName, Darius :))","(isLocal, 0)","(profileDescription, None)","(sharedId, None)","(latestTimeStamp, None)","(latestExpirationTimestamp, None)","(viewed, None)","(kind, 0)","(groupStoryType, None)","(isPostable, 0)","(rankingId, None)","(lastSyncRequestId, None)","(minSequence, 1)","(maxSequence, 6)","(lastSyncMaxSequence, 6)","(userId, f953f9e4-9fff-4b67-863e-36e325602397)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.snapchat.android/databases/main.db)","(TN, Story)","(RL, 59)","(_id, 59)","(storyId, 8a10161d-5d8b-4d39-b34e-d2d5a950828a)","(userName, None)","(displayName, Samuel)","(isLocal, 0)","(profileDescription, None)","(sharedId, None)","(latestTimeStamp, None)","(latestExpirationTimestamp, None)","(viewed, None)","(kind, 0)","(groupStoryType, None)","(isPostable, 0)","(rankingId, None)","(lastSyncRequestId, None)","(minSequence, 1)","(maxSequence, 1)","(lastSyncMaxSequence, 1)","(userId, 8a10161d-5d8b-4d39-b34e-d2d5a950828a)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.snapchat.android/databases/main.db)","(TN, Story)","(RL, 60)","(_id, 60)","(storyId, 4bdb9916-9e0c-44af-b5ff-6c04cddae7b8)","(userName, None)","(displayName, zuriel (su-ri) 수리)","(isLocal, 0)","(profileDescription, None)","(sharedId, None)","(latestTimeStamp, None)","(latestExpirationTimestamp, None)","(viewed, None)","(kind, 0)","(groupStoryType, None)","(isPostable, 0)","(rankingId, None)","(lastSyncRequestId, None)","(minSequence, 1)","(maxSequence, 1)","(lastSyncMaxSequence, 1)","(userId, 4bdb9916-9e0c-44af-b5ff-6c04cddae7b8)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.snapchat.android/databases/main.db)","(TN, Story)","(RL, 61)","(_id, 61)","(storyId, 062ba4cd-6ce4-4a32-afb7-5971b577ac09)","(userName, None)","(displayName, monie<33)","(isLocal, 0)","(profileDescription, None)","(sharedId, None)","(latestTimeStamp, None)","(latestExpirationTimestamp, None)","(viewed, None)","(kind, 0)","(groupStoryType, None)","(isPostable, 0)","(rankingId, None)","(lastSyncRequestId, None)","(minSequence, 1)","(maxSequence, 1)","(lastSyncMaxSequence, 1)","(userId, 062ba4cd-6ce4-4a32-afb7-5971b577ac09)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.snapchat.android/databases/main.db)","(TN, Story)","(RL, 62)","(_id, 62)","(storyId, 8527c166-8bb6-4536-82c9-9c63129ff4e5)","(userName, None)","(displayName, Madison💟)","(isLocal, 0)","(profileDescription, None)","(sharedId, None)","(latestTimeStamp, None)","(latestExpirationTimestamp, None)","(viewed, None)","(kind, 0)","(groupStoryType, None)","(isPostable, 0)","(rankingId, None)","(lastSyncRequestId, None)","(minSequence, 1)","(maxSequence, 6)","(lastSyncMaxSequence, 6)","(userId, 8527c166-8bb6-4536-82c9-9c63129ff4e5)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.snapchat.android/databases/main.db)","(TN, Story)","(RL, 63)","(_id, 63)","(storyId, 1534543b-b6b3-4704-9818-f4226cda727e)","(userName, None)","(displayName, Madi)","(isLocal, 0)","(profileDescription, None)","(sharedId, None)","(latestTimeStamp, None)","(latestExpirationTimestamp, None)","(viewed, None)","(kind, 0)","(groupStoryType, None)","(isPostable, 0)","(rankingId, None)","(lastSyncRequestId, None)","(minSequence, 1)","(maxSequence, 5)","(lastSyncMaxSequence, 5)","(userId, 1534543b-b6b3-4704-9818-f4226cda727e)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.snapchat.android/databases/main.db)","(TN, Story)","(RL, 64)","(_id, 64)","(storyId, 3335309c-aec6-4d03-bcc7-2b236bd795f0)","(userName, None)","(displayName, Laniyah🖤)","(isLocal, 0)","(profileDescription, None)","(sharedId, None)","(latestTimeStamp, None)","(latestExpirationTimestamp, None)","(viewed, None)","(kind, 0)","(groupStoryType, None)","(isPostable, 0)","(rankingId, None)","(lastSyncRequestId, None)","(minSequence, 1)","(maxSequence, 4)","(lastSyncMaxSequence, 4)","(userId, 3335309c-aec6-4d03-bcc7-2b236bd795f0)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.snapchat.android/databases/main.db)","(TN, Story)","(RL, 65)","(_id, 65)","(storyId, 34551f99-9276-4d92-909d-e82ffead63f8)","(userName, None)","(displayName, 𝒟ℯℯ❤︎☺︎︎)","(isLocal, 0)","(profileDescription, None)","(sharedId, None)","(latestTimeStamp, None)","(latestExpirationTimestamp, None)","(viewed, None)","(kind, 0)","(groupStoryType, None)","(isPostable, 0)","(rankingId, None)","(lastSyncRequestId, None)","(minSequence, 1)","(maxSequence, 3)","(lastSyncMaxSequence, 3)","(userId, 34551f99-9276-4d92-909d-e82ffead63f8)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.snapchat.android/databases/main.db)","(TN, Story)","(RL, 66)","(_id, 66)","(storyId, aa030abf-b478-4e57-ab32-89f0afbe2e36)","(userName, None)","(displayName, 𝓳𝓮𝓷𝓷𝓲𝓯𝓮𝓻 ❤️‍🩹👩🏻‍🦯)","(isLocal, 0)","(profileDescription, None)","(sharedId, None)","(latestTimeStamp, None)","(latestExpirationTimestamp, None)","(viewed, None)","(kind, 0)","(groupStoryType, None)","(isPostable, 0)","(rankingId, None)","(lastSyncRequestId, None)","(minSequence, 1)","(maxSequence, 10)","(lastSyncMaxSequence, 10)","(userId, aa030abf-b478-4e57-ab32-89f0afbe2e36)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.snapchat.android/databases/main.db)","(TN, Story)","(RL, 67)","(_id, 67)","(storyId, effe4305-ebff-4c6f-97c6-567978d3bb74)","(userName, None)","(displayName, Lisset Villa👻)","(isLocal, 0)","(profileDescription, None)","(sharedId, None)","(latestTimeStamp, None)","(latestExpirationTimestamp, None)","(viewed, None)","(kind, 0)","(groupStoryType, None)","(isPostable, 0)","(rankingId, None)","(lastSyncRequestId, None)","(minSequence, 1)","(maxSequence, 2)","(lastSyncMaxSequence, 2)","(userId, effe4305-ebff-4c6f-97c6-567978d3bb74)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.snapchat.android/databases/main.db)","(TN, Story)","(RL, 68)","(_id, 68)","(storyId, df82ffc6-ef32-44ac-a793-585717ef63b8)","(userName, None)","(displayName, Sad 🏀  🇦🇺 Girl 🇨🇩 ⚽️)","(isLocal, 0)","(profileDescription, None)","(sharedId, None)","(latestTimeStamp, None)","(latestExpirationTimestamp, None)","(viewed, None)","(kind, 0)","(groupStoryType, None)","(isPostable, 0)","(rankingId, None)","(lastSyncRequestId, None)","(minSequence, 1)","(maxSequence, 2)","(lastSyncMaxSequence, 2)","(userId, df82ffc6-ef32-44ac-a793-585717ef63b8)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.snapchat.android/databases/main.db)","(TN, Story)","(RL, 69)","(_id, 69)","(storyId, b72a00ab-78f9-4424-9198-c34baf5d0deb)","(userName, None)","(displayName, 🅱️🅰️🅱️Ÿ)","(isLocal, 0)","(profileDescription, None)","(sharedId, None)","(latestTimeStamp, None)","(latestExpirationTimestamp, None)","(viewed, None)","(kind, 0)","(groupStoryType, None)","(isPostable, 0)","(rankingId, None)","(lastSyncRequestId, None)","(minSequence, 1)","(maxSequence, 13)","(lastSyncMaxSequence, 13)","(userId, b72a00ab-78f9-4424-9198-c34baf5d0deb)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.snapchat.android/databases/main.db)","(TN, Story)","(RL, 70)","(_id, 70)","(storyId, fca6ab41-865d-47ae-b135-4ee09f7688fa)","(userName, None)","(displayName, $leeze BG 💰🏃🏾)","(isLocal, 0)","(profileDescription, None)","(sharedId, None)","(latestTimeStamp, None)","(latestExpirationTimestamp, None)","(viewed, None)","(kind, 0)","(groupStoryType, None)","(isPostable, 0)","(rankingId, None)","(lastSyncRequestId, None)","(minSequence, 1)","(maxSequence, 4)","(lastSyncMaxSequence, 4)","(userId, fca6ab41-865d-47ae-b135-4ee09f7688fa)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.snapchat.android/databases/main.db)","(TN, Story)","(RL, 71)","(_id, 71)","(storyId, 3f8a33fb-041b-4ba2-a921-fec0b7f38224)","(userName, None)","(displayName, Ashley💙)","(isLocal, 0)","(profileDescription, None)","(sharedId, None)","(latestTimeStamp, None)","(latestExpirationTimestamp, None)","(viewed, None)","(kind, 0)","(groupStoryType, None)","(isPostable, 0)","(rankingId, None)","(lastSyncRequestId, None)","(minSequence, 1)","(maxSequence, 5)","(lastSyncMaxSequence, 5)","(userId, 3f8a33fb-041b-4ba2-a921-fec0b7f38224)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.snapchat.android/databases/main.db)","(TN, Story)","(RL, 72)","(_id, 72)","(storyId, caaa5123-669e-4e45-b0f9-2884c68e7e72)","(userName, None)","(displayName, ᴜʜ ᴛᴀᴛᴇ)","(isLocal, 0)","(profileDescription, None)","(sharedId, None)","(latestTimeStamp, None)","(latestExpirationTimestamp, None)","(viewed, None)","(kind, 0)","(groupStoryType, None)","(isPostable, 0)","(rankingId, None)","(lastSyncRequestId, None)","(minSequence, 1)","(maxSequence, 26)","(lastSyncMaxSequence, 26)","(userId, caaa5123-669e-4e45-b0f9-2884c68e7e72)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.snapchat.android/databases/main.db)","(TN, Story)","(RL, 73)","(_id, 73)","(storyId, c93c632b-3b21-4d2a-9bfc-9b9da437becb)","(userName, None)","(displayName, STAR✨😻)","(isLocal, 0)","(profileDescription, None)","(sharedId, None)","(latestTimeStamp, None)","(latestExpirationTimestamp, None)","(viewed, None)","(kind, 0)","(groupStoryType, None)","(isPostable, 0)","(rankingId, None)","(lastSyncRequestId, None)","(minSequence, 1)","(maxSequence, 4)","(lastSyncMaxSequence, 4)","(userId, c93c632b-3b21-4d2a-9bfc-9b9da437becb)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.snapchat.android/databases/main.db)","(TN, Story)","(RL, 74)","(_id, 74)","(storyId, f14b34df-6cfc-43ba-aff9-0dfb668d9f17)","(userName, None)","(displayName, Trixy 🥺🤍)","(isLocal, 0)","(profileDescription, None)","(sharedId, None)","(latestTimeStamp, None)","(latestExpirationTimestamp, None)","(viewed, None)","(kind, 0)","(groupStoryType, None)","(isPostable, 0)","(rankingId, None)","(lastSyncRequestId, None)","(minSequence, 1)","(maxSequence, 2)","(lastSyncMaxSequence, 2)","(userId, f14b34df-6cfc-43ba-aff9-0dfb668d9f17)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.snapchat.android/databases/main.db)","(TN, Story)","(RL, 75)","(_id, 75)","(storyId, 6b67859a-c94e-49f2-be6e-9bb0977aec63)","(userName, None)","(displayName, Jason✞)","(isLocal, 0)","(profileDescription, None)","(sharedId, None)","(latestTimeStamp, None)","(latestExpirationTimestamp, None)","(viewed, None)","(kind, 0)","(groupStoryType, None)","(isPostable, 0)","(rankingId, None)","(lastSyncRequestId, None)","(minSequence, 1)","(maxSequence, 11)","(lastSyncMaxSequence, 11)","(userId, 6b67859a-c94e-49f2-be6e-9bb0977aec63)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.snapchat.android/databases/main.db)","(TN, Story)","(RL, 76)","(_id, 76)","(storyId, 88b4fb4a-14c9-4bb9-9e90-d08c2b3bf1fc)","(userName, None)","(displayName, Ykm_Angel)","(isLocal, 0)","(profileDescription, None)","(sharedId, None)","(latestTimeStamp, None)","(latestExpirationTimestamp, None)","(viewed, None)","(kind, 0)","(groupStoryType, None)","(isPostable, 0)","(rankingId, None)","(lastSyncRequestId, None)","(minSequence, 1)","(maxSequence, 1)","(lastSyncMaxSequence, 1)","(userId, 88b4fb4a-14c9-4bb9-9e90-d08c2b3bf1fc)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.snapchat.android/databases/main.db)","(TN, Story)","(RL, 77)","(_id, 77)","(storyId, 2410ad87-6d06-4929-9614-abc13adf7b21)","(userName, None)","(displayName, Fightz 🥊💥📲)","(isLocal, 0)","(profileDescription, None)","(sharedId, None)","(latestTimeStamp, None)","(latestExpirationTimestamp, None)","(viewed, None)","(kind, 0)","(groupStoryType, None)","(isPostable, 0)","(rankingId, None)","(lastSyncRequestId, None)","(minSequence, 1)","(maxSequence, 11)","(lastSyncMaxSequence, 11)","(userId, 2410ad87-6d06-4929-9614-abc13adf7b21)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.snapchat.android/databases/main.db)","(TN, Story)","(RL, 78)","(_id, 78)","(storyId, 22a7f59a-1312-4a98-bc92-5b8c8c5765fe)","(userName, None)","(displayName, Elizabeth🥵😎)","(isLocal, 0)","(profileDescription, None)","(sharedId, None)","(latestTimeStamp, None)","(latestExpirationTimestamp, None)","(viewed, None)","(kind, 0)","(groupStoryType, None)","(isPostable, 0)","(rankingId, None)","(lastSyncRequestId, None)","(minSequence, 1)","(maxSequence, 18)","(lastSyncMaxSequence, 18)","(userId, 22a7f59a-1312-4a98-bc92-5b8c8c5765fe)"
