Package Name,Original Database Name,Original Path of Database,Table Name,Line ID,_id,category_id,version,expiry_timestamp,last_update_timestamp,key,value,data_size_bytes
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-lru_key_value.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-lru_key_value.db)","(Table Name, lru_key_value_table)","(Line ID, 99)","(_id, 319)","(category_id, 5)","(version, 0)","(expiry_timestamp, 1630549663990)","(last_update_timestamp, 1622773663990)","(key, 1398053880148025344)","(value, b'I0\t\x08\x02j\x137825319834969235427X')","(data_size_bytes, 27)"
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-lru_key_value.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-lru_key_value.db)","(Table Name, lru_key_value_table)","(Line ID, 100)","(_id, 320)","(category_id, 6)","(version, 0)","(expiry_timestamp, 1630549667289)","(last_update_timestamp, 1622773667289)","(key, 1398052201885540370)","(value, b'1')","(data_size_bytes, 1)"
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-lru_key_value.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-lru_key_value.db)","(Table Name, lru_key_value_table)","(Line ID, 101)","(_id, 321)","(category_id, 6)","(version, 0)","(expiry_timestamp, 1630549664010)","(last_update_timestamp, 1622773664010)","(key, 1398053880148025344)","(value, b'1')","(data_size_bytes, 1)"
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-lru_key_value.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-lru_key_value.db)","(Table Name, lru_key_value_table)","(Line ID, 102)","(_id, 322)","(category_id, 5)","(version, 0)","(expiry_timestamp, 1630549699216)","(last_update_timestamp, 1622773699216)","(key, 1397984060006359045)","(value, b'I0\t\t\x08\x01\x12\x02\tj\x010j\x137825387976848416762X')","(data_size_bytes, 34)"
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-lru_key_value.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-lru_key_value.db)","(Table Name, lru_key_value_table)","(Line ID, 103)","(_id, 323)","(category_id, 6)","(version, 0)","(expiry_timestamp, 1630549699254)","(last_update_timestamp, 1622773699254)","(key, 1397984060006359045)","(value, b'1')","(data_size_bytes, 1)"
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-lru_key_value.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-lru_key_value.db)","(Table Name, lru_key_value_table)","(Line ID, 104)","(_id, 324)","(category_id, 5)","(version, 0)","(expiry_timestamp, 1630549703049)","(last_update_timestamp, 1622773703049)","(key, 1397984386348470286)","(value, b'I0\t\t\x08\x01\x12\x02\tj\x137825387650506305521j\x010X')","(data_size_bytes, 34)"
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-lru_key_value.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-lru_key_value.db)","(Table Name, lru_key_value_table)","(Line ID, 105)","(_id, 325)","(category_id, 6)","(version, 0)","(expiry_timestamp, 1630549703066)","(last_update_timestamp, 1622773703066)","(key, 1397984386348470286)","(value, b'1')","(data_size_bytes, 1)"
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-lru_key_value.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-lru_key_value.db)","(Table Name, lru_key_value_table)","(Line ID, 106)","(_id, 326)","(category_id, 5)","(version, 0)","(expiry_timestamp, 1630549706474)","(last_update_timestamp, 1622773706474)","(key, 1397958975690358785)","(value, b'I0\t\t\x08\x01\x12\x02\tj\x010j\x137825413061164417022X')","(data_size_bytes, 34)"
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-lru_key_value.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-lru_key_value.db)","(Table Name, lru_key_value_table)","(Line ID, 107)","(_id, 327)","(category_id, 6)","(version, 0)","(expiry_timestamp, 1630549706476)","(last_update_timestamp, 1622773706476)","(key, 1397958975690358785)","(value, b'1')","(data_size_bytes, 1)"
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-lru_key_value.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-lru_key_value.db)","(Table Name, lru_key_value_table)","(Line ID, 108)","(_id, 339)","(category_id, 2)","(version, 0)","(expiry_timestamp, 1631061640006)","(last_update_timestamp, 1623285640006)","(key, 1347046397124612096)","(value, b'I1\t\x08\x02j\x131400639910930546681X')","(data_size_bytes, 27)"
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-lru_key_value.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-lru_key_value.db)","(Table Name, lru_key_value_table)","(Line ID, 109)","(_id, 340)","(category_id, 2)","(version, 0)","(expiry_timestamp, 1631061753897)","(last_update_timestamp, 1623285753897)","(key, 1398380721362907136)","(value, b'I1\t\x08\x02j\x131400639910930546680X')","(data_size_bytes, 27)"
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-lru_key_value.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-lru_key_value.db)","(Table Name, lru_key_value_table)","(Line ID, 110)","(_id, 342)","(category_id, 2)","(version, 0)","(expiry_timestamp, 1631061753898)","(last_update_timestamp, 1623285753898)","(key, 1400095860374085635)","(value, b'I1\t\x08\x02j\x131400639910930546685X')","(data_size_bytes, 27)"
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-lru_key_value.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-lru_key_value.db)","(Table Name, lru_key_value_table)","(Line ID, 111)","(_id, 344)","(category_id, 2)","(version, 0)","(expiry_timestamp, 1631061753897)","(last_update_timestamp, 1623285753897)","(key, 1399817693038100480)","(value, b'I1\t\x08\x02j\x131400639910930546684X')","(data_size_bytes, 27)"
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-lru_key_value.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-lru_key_value.db)","(Table Name, lru_key_value_table)","(Line ID, 112)","(_id, 345)","(category_id, 2)","(version, 0)","(expiry_timestamp, 1631061753898)","(last_update_timestamp, 1623285753898)","(key, 1400488881825501187)","(value, b'I1\t\x08\x02j\x131400639910930546683X')","(data_size_bytes, 27)"
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-lru_key_value.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-lru_key_value.db)","(Table Name, lru_key_value_table)","(Line ID, 113)","(_id, 353)","(category_id, 5)","(version, 0)","(expiry_timestamp, 1631115862620)","(last_update_timestamp, 1623339862620)","(key, 1402370700850040832)","(value, b'I0\t\t\x08\x01\x12\x02\tj\x010j\x137821001336004734975X')","(data_size_bytes, 34)"
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-lru_key_value.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-lru_key_value.db)","(Table Name, lru_key_value_table)","(Line ID, 114)","(_id, 354)","(category_id, 6)","(version, 0)","(expiry_timestamp, 1631115862624)","(last_update_timestamp, 1623339862624)","(key, 1402370700850040832)","(value, b'1')","(data_size_bytes, 1)"
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-lru_key_value.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-lru_key_value.db)","(Table Name, lru_key_value_table)","(Line ID, 115)","(_id, 355)","(category_id, 5)","(version, 0)","(expiry_timestamp, 1631115877888)","(last_update_timestamp, 1623339877888)","(key, 1402680640479191043)","(value, b'I0\t\x08\x02j\x137821001336004734965X')","(data_size_bytes, 27)"
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-lru_key_value.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-lru_key_value.db)","(Table Name, lru_key_value_table)","(Line ID, 116)","(_id, 356)","(category_id, 6)","(version, 0)","(expiry_timestamp, 1631115877892)","(last_update_timestamp, 1623339877892)","(key, 1402680640479191043)","(value, b'1')","(data_size_bytes, 1)"
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-lru_key_value.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-lru_key_value.db)","(Table Name, lru_key_value_table)","(Line ID, 117)","(_id, 357)","(category_id, 5)","(version, 0)","(expiry_timestamp, 1631115881757)","(last_update_timestamp, 1623339881757)","(key, 1402745974368260099)","(value, b'I0\t\x08\x02j\x137821001336004734965X')","(data_size_bytes, 27)"
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-lru_key_value.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-lru_key_value.db)","(Table Name, lru_key_value_table)","(Line ID, 118)","(_id, 358)","(category_id, 6)","(version, 0)","(expiry_timestamp, 1631115881759)","(last_update_timestamp, 1623339881759)","(key, 1402745974368260099)","(value, b'1')","(data_size_bytes, 1)"
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-lru_key_value.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-lru_key_value.db)","(Table Name, lru_key_value_table)","(Line ID, 119)","(_id, 359)","(category_id, 5)","(version, 0)","(expiry_timestamp, 1631115882131)","(last_update_timestamp, 1623339882131)","(key, 1402733368748478466)","(value, b'I0\t\x08\x02j\x137821001336004734955X')","(data_size_bytes, 27)"
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-lru_key_value.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-lru_key_value.db)","(Table Name, lru_key_value_table)","(Line ID, 120)","(_id, 360)","(category_id, 6)","(version, 0)","(expiry_timestamp, 1631115882134)","(last_update_timestamp, 1623339882134)","(key, 1402733368748478466)","(value, b'1')","(data_size_bytes, 1)"
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-lru_key_value.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-lru_key_value.db)","(Table Name, lru_key_value_table)","(Line ID, 121)","(_id, 361)","(category_id, 5)","(version, 0)","(expiry_timestamp, 1631115896652)","(last_update_timestamp, 1623339896652)","(key, 1402785837264277504)","(value, b'I0\t\x08\x02j\x137821001336004734955X')","(data_size_bytes, 27)"
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-lru_key_value.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-lru_key_value.db)","(Table Name, lru_key_value_table)","(Line ID, 122)","(_id, 362)","(category_id, 6)","(version, 0)","(expiry_timestamp, 1631115896658)","(last_update_timestamp, 1623339896658)","(key, 1402785837264277504)","(value, b'1')","(data_size_bytes, 1)"
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-lru_key_value.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-lru_key_value.db)","(Table Name, lru_key_value_table)","(Line ID, 123)","(_id, 363)","(category_id, 5)","(version, 0)","(expiry_timestamp, 1631115890518)","(last_update_timestamp, 1623339890518)","(key, 1402463371048460288)","(value, b'I0\t\x08\x02j\x137821001336004734945X')","(data_size_bytes, 27)"
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-lru_key_value.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-lru_key_value.db)","(Table Name, lru_key_value_table)","(Line ID, 124)","(_id, 364)","(category_id, 6)","(version, 0)","(expiry_timestamp, 1631115890521)","(last_update_timestamp, 1623339890521)","(key, 1402463371048460288)","(value, b'1')","(data_size_bytes, 1)"
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-lru_key_value.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-lru_key_value.db)","(Table Name, lru_key_value_table)","(Line ID, 125)","(_id, 365)","(category_id, 5)","(version, 0)","(expiry_timestamp, 1631115894483)","(last_update_timestamp, 1623339894483)","(key, 1402531597589614592)","(value, b'I0\t\x08\x02j\x137821001336004734945X')","(data_size_bytes, 27)"
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-lru_key_value.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-lru_key_value.db)","(Table Name, lru_key_value_table)","(Line ID, 126)","(_id, 366)","(category_id, 6)","(version, 0)","(expiry_timestamp, 1631115894485)","(last_update_timestamp, 1623339894485)","(key, 1402531597589614592)","(value, b'1')","(data_size_bytes, 1)"
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-lru_key_value.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-lru_key_value.db)","(Table Name, lru_key_value_table)","(Line ID, 127)","(_id, 367)","(category_id, 5)","(version, 0)","(expiry_timestamp, 1631115895955)","(last_update_timestamp, 1623339895955)","(key, 1402486148799336450)","(value, b'I0\t\x08\x02j\x137821001336004734935X')","(data_size_bytes, 27)"
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-lru_key_value.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-lru_key_value.db)","(Table Name, lru_key_value_table)","(Line ID, 128)","(_id, 368)","(category_id, 5)","(version, 0)","(expiry_timestamp, 1631115895959)","(last_update_timestamp, 1623339895959)","(key, 1402684601839939586)","(value, b'I0\t\x08\x02j\x137821001336004734935X')","(data_size_bytes, 27)"
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-lru_key_value.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-lru_key_value.db)","(Table Name, lru_key_value_table)","(Line ID, 129)","(_id, 369)","(category_id, 5)","(version, 0)","(expiry_timestamp, 1631115895960)","(last_update_timestamp, 1623339895960)","(key, 1402594327570878466)","(value, b'I0\t\x08\x02j\x137821001336004734925X')","(data_size_bytes, 27)"
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-lru_key_value.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-lru_key_value.db)","(Table Name, lru_key_value_table)","(Line ID, 130)","(_id, 370)","(category_id, 5)","(version, 0)","(expiry_timestamp, 1631115895961)","(last_update_timestamp, 1623339895961)","(key, 1402579910414176256)","(value, b'I0\t\x08\x02j\x137821001336004734915X')","(data_size_bytes, 27)"
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-lru_key_value.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-lru_key_value.db)","(Table Name, lru_key_value_table)","(Line ID, 131)","(_id, 371)","(category_id, 6)","(version, 0)","(expiry_timestamp, 1631115895963)","(last_update_timestamp, 1623339895963)","(key, 1402486148799336450)","(value, b'1')","(data_size_bytes, 1)"
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-lru_key_value.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-lru_key_value.db)","(Table Name, lru_key_value_table)","(Line ID, 132)","(_id, 372)","(category_id, 6)","(version, 0)","(expiry_timestamp, 1631115895964)","(last_update_timestamp, 1623339895964)","(key, 1402684601839939586)","(value, b'1')","(data_size_bytes, 1)"
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-lru_key_value.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-lru_key_value.db)","(Table Name, lru_key_value_table)","(Line ID, 133)","(_id, 373)","(category_id, 6)","(version, 0)","(expiry_timestamp, 1631115895966)","(last_update_timestamp, 1623339895966)","(key, 1402594327570878466)","(value, b'1')","(data_size_bytes, 1)"
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-lru_key_value.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-lru_key_value.db)","(Table Name, lru_key_value_table)","(Line ID, 134)","(_id, 374)","(category_id, 6)","(version, 0)","(expiry_timestamp, 1631115895967)","(last_update_timestamp, 1623339895967)","(key, 1402579910414176256)","(value, b'1')","(data_size_bytes, 1)"
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-lru_key_value.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-lru_key_value.db)","(Table Name, lru_key_value_table)","(Line ID, 135)","(_id, 375)","(category_id, 5)","(version, 0)","(expiry_timestamp, 1631115896655)","(last_update_timestamp, 1623339896655)","(key, 1402389088020402177)","(value, b'I0\t\x08\x02j\x137821001336004734895X')","(data_size_bytes, 27)"
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-lru_key_value.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-lru_key_value.db)","(Table Name, lru_key_value_table)","(Line ID, 136)","(_id, 376)","(category_id, 5)","(version, 0)","(expiry_timestamp, 1631115896656)","(last_update_timestamp, 1623339896656)","(key, 1402750392040136711)","(value, b'I0\t\x08\x02j\x137821001336004734885X')","(data_size_bytes, 27)"
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-lru_key_value.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-lru_key_value.db)","(Table Name, lru_key_value_table)","(Line ID, 137)","(_id, 377)","(category_id, 6)","(version, 0)","(expiry_timestamp, 1631115896658)","(last_update_timestamp, 1623339896658)","(key, 1402389088020402177)","(value, b'1')","(data_size_bytes, 1)"
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-lru_key_value.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-lru_key_value.db)","(Table Name, lru_key_value_table)","(Line ID, 138)","(_id, 378)","(category_id, 6)","(version, 0)","(expiry_timestamp, 1631115896659)","(last_update_timestamp, 1623339896659)","(key, 1402750392040136711)","(value, b'1')","(data_size_bytes, 1)"
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-lru_key_value.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-lru_key_value.db)","(Table Name, lru_key_value_table)","(Line ID, 139)","(_id, 379)","(category_id, 5)","(version, 0)","(expiry_timestamp, 1631115898206)","(last_update_timestamp, 1623339898206)","(key, 1402631042222206992)","(value, b'I0\t\x08\x02j\x137821001336004734845X')","(data_size_bytes, 27)"
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-lru_key_value.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-lru_key_value.db)","(Table Name, lru_key_value_table)","(Line ID, 140)","(_id, 380)","(category_id, 5)","(version, 0)","(expiry_timestamp, 1631115898211)","(last_update_timestamp, 1623339898211)","(key, 1402482301997510661)","(value, b'I0\t\x08\x02j\x137821001336004734835X')","(data_size_bytes, 27)"
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-lru_key_value.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-lru_key_value.db)","(Table Name, lru_key_value_table)","(Line ID, 141)","(_id, 381)","(category_id, 5)","(version, 0)","(expiry_timestamp, 1631115898212)","(last_update_timestamp, 1623339898212)","(key, 1402614511304155148)","(value, b'I0\t\x08\x02j\x137821001336004734845X')","(data_size_bytes, 27)"
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-lru_key_value.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-lru_key_value.db)","(Table Name, lru_key_value_table)","(Line ID, 142)","(_id, 382)","(category_id, 6)","(version, 0)","(expiry_timestamp, 1631115898218)","(last_update_timestamp, 1623339898218)","(key, 1402631042222206992)","(value, b'1')","(data_size_bytes, 1)"
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-lru_key_value.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-lru_key_value.db)","(Table Name, lru_key_value_table)","(Line ID, 143)","(_id, 383)","(category_id, 6)","(version, 0)","(expiry_timestamp, 1631115898224)","(last_update_timestamp, 1623339898224)","(key, 1402482301997510661)","(value, b'1')","(data_size_bytes, 1)"
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-lru_key_value.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-lru_key_value.db)","(Table Name, lru_key_value_table)","(Line ID, 144)","(_id, 384)","(category_id, 6)","(version, 0)","(expiry_timestamp, 1631115898226)","(last_update_timestamp, 1623339898226)","(key, 1402614511304155148)","(value, b'1')","(data_size_bytes, 1)"
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-lru_key_value.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-lru_key_value.db)","(Table Name, lru_key_value_table)","(Line ID, 145)","(_id, 385)","(category_id, 2)","(version, 0)","(expiry_timestamp, 1631115964197)","(last_update_timestamp, 1623339964197)","(key, 1400603554641899525)","(value, b'I1\t\x08\x02j\x131400640569868287998X')","(data_size_bytes, 27)"
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-lru_key_value.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-lru_key_value.db)","(Table Name, lru_key_value_table)","(Line ID, 146)","(_id, 386)","(category_id, 2)","(version, 0)","(expiry_timestamp, 1631115964197)","(last_update_timestamp, 1623339964197)","(key, 1400319265794887681)","(value, b'I1\t\x08\x02j\x131400640569868287998X')","(data_size_bytes, 27)"
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-lru_key_value.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-lru_key_value.db)","(Table Name, lru_key_value_table)","(Line ID, 147)","(_id, 389)","(category_id, 2)","(version, 0)","(expiry_timestamp, 1631115964196)","(last_update_timestamp, 1623339964196)","(key, 1400156849068986370)","(value, b'I1\t\x08\x02j\x131403015347979681791X')","(data_size_bytes, 27)"
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-lru_key_value.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-lru_key_value.db)","(Table Name, lru_key_value_table)","(Line ID, 148)","(_id, 390)","(category_id, 2)","(version, 0)","(expiry_timestamp, 1631115964197)","(last_update_timestamp, 1623339964197)","(key, 1402877345560662018)","(value, b'I1\t\x08\x02j\x131403015347979681790X')","(data_size_bytes, 27)"
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-lru_key_value.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-lru_key_value.db)","(Table Name, lru_key_value_table)","(Line ID, 149)","(_id, 391)","(category_id, 2)","(version, 0)","(expiry_timestamp, 1631115964197)","(last_update_timestamp, 1623339964197)","(key, 1402994918813929475)","(value, b'I1\t\x08\x02j\x131403015347979681789X')","(data_size_bytes, 27)"
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-lru_key_value.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-lru_key_value.db)","(Table Name, lru_key_value_table)","(Line ID, 150)","(_id, 396)","(category_id, 5)","(version, 0)","(expiry_timestamp, 1631115924512)","(last_update_timestamp, 1623339924512)","(key, 1402015570099326984)","(value, b'I0\t\t\x08\x01\x12\x02\tj\x010j\x137821356466755448823X')","(data_size_bytes, 34)"
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-lru_key_value.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-lru_key_value.db)","(Table Name, lru_key_value_table)","(Line ID, 151)","(_id, 397)","(category_id, 6)","(version, 0)","(expiry_timestamp, 1631115924518)","(last_update_timestamp, 1623339924518)","(key, 1402015570099326984)","(value, b'1')","(data_size_bytes, 1)"
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-lru_key_value.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-lru_key_value.db)","(Table Name, lru_key_value_table)","(Line ID, 152)","(_id, 398)","(category_id, 5)","(version, 0)","(expiry_timestamp, 1631115924516)","(last_update_timestamp, 1623339924516)","(key, 1402017221895917570)","(value, b'I0\t\x08\x02j\x137821356466755448813X')","(data_size_bytes, 27)"
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-lru_key_value.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-lru_key_value.db)","(Table Name, lru_key_value_table)","(Line ID, 153)","(_id, 399)","(category_id, 6)","(version, 0)","(expiry_timestamp, 1631115924519)","(last_update_timestamp, 1623339924519)","(key, 1402017221895917570)","(value, b'1')","(data_size_bytes, 1)"
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-lru_key_value.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-lru_key_value.db)","(Table Name, lru_key_value_table)","(Line ID, 154)","(_id, 400)","(category_id, 2)","(version, 0)","(expiry_timestamp, 1631412867145)","(last_update_timestamp, 1623636867145)","(key, 1402642116208168965)","(value, b'I1\t\x08\x02j\x131403015347979681786X')","(data_size_bytes, 27)"
