Package Name,Original Database Name,Original Path of Database,Table Name,Line ID,_id,hashtag,asset_url,start_time,end_time,animations
"(Package Name, com.twitter.android)","(Original Database Name, global.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/global.db)","(Table Name, hashflags)","(Line ID, 119)","(_id, 119)","(hashtag, AniDomMonday)","(asset_url, https://abs.twimg.com/hashflags/HouseBrokenFOX_May_2021/HouseBrokenFOX_May_2021.png)","(start_time, 1621926000000)","(end_time, 1629788340000)",
"(Package Name, com.twitter.android)","(Original Database Name, global.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/global.db)","(Table Name, hashflags)","(Line ID, 120)","(_id, 120)","(hashtag, AnimalKingdom)","(asset_url, https://abs.twimg.com/hashflags/AnimalKingdom_S5_Surfboard/AnimalKingdom_S5_Surfboard.png)","(start_time, 1625295600000)","(end_time, 1633849140000)",
"(Package Name, com.twitter.android)","(Original Database Name, global.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/global.db)","(Table Name, hashflags)","(Line ID, 121)","(_id, 121)","(hashtag, AnimationDomination)","(asset_url, https://abs.twimg.com/hashflags/HouseBrokenFOX_May_2021/HouseBrokenFOX_May_2021.png)","(start_time, 1621926000000)","(end_time, 1629788340000)",
"(Package Name, com.twitter.android)","(Original Database Name, global.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/global.db)","(Table Name, hashflags)","(Line ID, 122)","(_id, 122)","(hashtag, annepagbabalik)","(asset_url, https://abs.twimg.com/hashflags/Foodpanda7thAnniversary_2021/Foodpanda7thAnniversary_2021.png)","(start_time, 1623254400000)","(end_time, 1631203200000)",
"(Package Name, com.twitter.android)","(Original Database Name, global.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/global.db)","(Table Name, hashflags)","(Line ID, 123)","(_id, 123)","(hashtag, AnteUp)","(asset_url, https://abs.twimg.com/hashflags/OWL_Season4_Team_2021_HOUSTON_v2/OWL_Season4_Team_2021_HOUSTON_v2.png)","(start_time, 1610409600000)","(end_time, 1641020400000)",
"(Package Name, com.twitter.android)","(Original Database Name, global.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/global.db)","(Table Name, hashflags)","(Line ID, 124)","(_id, 124)","(hashtag, anyoneanywhere)","(asset_url, https://abs.twimg.com/hashflags/NBA2K22_July_2021/NBA2K22_July_2021.png)","(start_time, 1626246000000)","(end_time, 1641020340000)",
"(Package Name, com.twitter.android)","(Original Database Name, global.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/global.db)","(Table Name, hashflags)","(Line ID, 125)","(_id, 125)","(hashtag, AnytimeAnywhere)","(asset_url, https://abs.twimg.com/hashflags/NHL_2021_Teams_AnytimeAnywhere/NHL_2021_Teams_AnytimeAnywhere.png)","(start_time, 1610377200000)","(end_time, 1627797600000)",
"(Package Name, com.twitter.android)","(Original Database Name, global.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/global.db)","(Table Name, hashflags)","(Line ID, 126)","(_id, 126)","(hashtag, AoE4)","(asset_url, https://abs.twimg.com/hashflags/XboxCardinal_2021/XboxCardinal_2021.png)","(start_time, 1623600000000)","(end_time, 1631575260000)",
"(Package Name, com.twitter.android)","(Original Database Name, global.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/global.db)","(Table Name, hashflags)","(Line ID, 127)","(_id, 127)","(hashtag, ApagónDigital)","(asset_url, https://abs.twimg.com/hashflags/KeepItOn_InternetShutdown_2021/KeepItOn_InternetShutdown_2021.png)","(start_time, 1615161600000)","(end_time, 1672560000000)",
"(Package Name, com.twitter.android)","(Original Database Name, global.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/global.db)","(Table Name, hashflags)","(Line ID, 128)","(_id, 128)","(hashtag, APAHM)","(asset_url, https://abs.twimg.com/hashflags/AHM_RepresentAsian_2021/AHM_RepresentAsian_2021.png)","(start_time, 1619765940000)","(end_time, 1635749940000)",
"(Package Name, com.twitter.android)","(Original Database Name, global.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/global.db)","(Table Name, hashflags)","(Line ID, 129)","(_id, 129)","(hashtag, Apartment20)","(asset_url, https://abs.twimg.com/hashflags/HBOMax_Friends_Frame/HBOMax_Friends_Frame.png)","(start_time, 1622088000000)","(end_time, 1629864000000)",
"(Package Name, com.twitter.android)","(Original Database Name, global.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/global.db)","(Table Name, hashflags)","(Line ID, 130)","(_id, 130)","(hashtag, APIHM)","(asset_url, https://abs.twimg.com/hashflags/AHM_RepresentAsian_2021/AHM_RepresentAsian_2021.png)","(start_time, 1619765940000)","(end_time, 1635749940000)",
"(Package Name, com.twitter.android)","(Original Database Name, global.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/global.db)","(Table Name, hashflags)","(Line ID, 131)","(_id, 131)","(hashtag, AQuietPlace)","(asset_url, https://abs.twimg.com/hashflags/AQuietPlace_P2_2021/AQuietPlace_P2_2021.png)","(start_time, 1620187200000)","(end_time, 1635749940000)",
"(Package Name, com.twitter.android)","(Original Database Name, global.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/global.db)","(Table Name, hashflags)","(Line ID, 132)","(_id, 132)","(hashtag, AQuietPlace2)","(asset_url, https://abs.twimg.com/hashflags/AQuietPlace_P2_2021/AQuietPlace_P2_2021.png)","(start_time, 1620187200000)","(end_time, 1635749940000)",
"(Package Name, com.twitter.android)","(Original Database Name, global.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/global.db)","(Table Name, hashflags)","(Line ID, 133)","(_id, 133)","(hashtag, ArawNgRedCross)","(asset_url, https://abs.twimg.com/hashflags/WorldRedCrossDay_May_2021_add2/WorldRedCrossDay_May_2021_add2.png)","(start_time, 1620172800000)","(end_time, 1633417140000)",
"(Package Name, com.twitter.android)","(Original Database Name, global.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/global.db)","(Table Name, hashflags)","(Line ID, 134)","(_id, 134)","(hashtag, AreYouIN)","(asset_url, https://abs.twimg.com/hashflags/AreYouIN_2021/AreYouIN_2021.png)","(start_time, 1626123600000)","(end_time, 1640995140000)",
"(Package Name, com.twitter.android)","(Original Database Name, global.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/global.db)","(Table Name, hashflags)","(Line ID, 135)","(_id, 135)","(hashtag, ArmchairExpert)","(asset_url, https://abs.twimg.com/hashflags/ArmchairExpert_2021/ArmchairExpert_2021.png)","(start_time, 1625184000000)","(end_time, 1633075200000)",
"(Package Name, com.twitter.android)","(Original Database Name, global.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/global.db)","(Table Name, hashflags)","(Line ID, 136)","(_id, 136)","(hashtag, ArmchairExpertPod)","(asset_url, https://abs.twimg.com/hashflags/ArmchairExpert_2021/ArmchairExpert_2021.png)","(start_time, 1625184000000)","(end_time, 1633075200000)",
"(Package Name, com.twitter.android)","(Original Database Name, global.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/global.db)","(Table Name, hashflags)","(Line ID, 137)","(_id, 137)","(hashtag, ArmchairExpertPodcast)","(asset_url, https://abs.twimg.com/hashflags/ArmchairExpert_2021/ArmchairExpert_2021.png)","(start_time, 1625184000000)","(end_time, 1633075200000)",
"(Package Name, com.twitter.android)","(Original Database Name, global.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/global.db)","(Table Name, hashflags)","(Line ID, 138)","(_id, 138)","(hashtag, Armcherries)","(asset_url, https://abs.twimg.com/hashflags/ArmchairExpert_2021/ArmchairExpert_2021.png)","(start_time, 1625184000000)","(end_time, 1633075200000)",
"(Package Name, com.twitter.android)","(Original Database Name, global.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/global.db)","(Table Name, hashflags)","(Line ID, 139)","(_id, 139)","(hashtag, Armcherry)","(asset_url, https://abs.twimg.com/hashflags/ArmchairExpert_2021/ArmchairExpert_2021.png)","(start_time, 1625184000000)","(end_time, 1633075200000)",
"(Package Name, com.twitter.android)","(Original Database Name, global.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/global.db)","(Table Name, hashflags)","(Line ID, 140)","(_id, 140)","(hashtag, ARRQ)","(asset_url, https://abs.twimg.com/hashflags/NetflixARRQ_2021/NetflixARRQ_2021.png)","(start_time, 1623380400000)","(end_time, 1631327580000)",
"(Package Name, com.twitter.android)","(Original Database Name, global.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/global.db)","(Table Name, hashflags)","(Line ID, 141)","(_id, 141)","(hashtag, AshleyDarby)","(asset_url, https://abs.twimg.com/hashflags/Bravo_RHOP_Q3_2021_AshleyDarby/Bravo_RHOP_Q3_2021_AshleyDarby.png)","(start_time, 1625630400000)","(end_time, 1633003200000)",
"(Package Name, com.twitter.android)","(Original Database Name, global.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/global.db)","(Table Name, hashflags)","(Line ID, 142)","(_id, 142)","(hashtag, AsianAmericanPacificIslanderHeritageMonth)","(asset_url, https://abs.twimg.com/hashflags/AHM_RepresentAsian_2021/AHM_RepresentAsian_2021.png)","(start_time, 1619765940000)","(end_time, 1635749940000)",
"(Package Name, com.twitter.android)","(Original Database Name, global.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/global.db)","(Table Name, hashflags)","(Line ID, 143)","(_id, 143)","(hashtag, AsianHeritageMonth)","(asset_url, https://abs.twimg.com/hashflags/AHM_RepresentAsian_2021/AHM_RepresentAsian_2021.png)","(start_time, 1619765940000)","(end_time, 1635749940000)",
"(Package Name, com.twitter.android)","(Original Database Name, global.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/global.db)","(Table Name, hashflags)","(Line ID, 144)","(_id, 144)","(hashtag, AsianPacificHeritageMonth)","(asset_url, https://abs.twimg.com/hashflags/AHM_RepresentAsian_2021/AHM_RepresentAsian_2021.png)","(start_time, 1619765940000)","(end_time, 1635749940000)",
"(Package Name, com.twitter.android)","(Original Database Name, global.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/global.db)","(Table Name, hashflags)","(Line ID, 145)","(_id, 145)","(hashtag, AsiaRisingTogether)","(asset_url, https://abs.twimg.com/hashflags/88RISING_May_2021/88RISING_May_2021.png)","(start_time, 1621990800000)","(end_time, 1627254000000)",
"(Package Name, com.twitter.android)","(Original Database Name, global.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/global.db)","(Table Name, hashflags)","(Line ID, 146)","(_id, 146)","(hashtag, AskDionne)","(asset_url, https://abs.twimg.com/hashflags/Dionne_Warwick_2021_V2/Dionne_Warwick_2021_V2.png)","(start_time, 1620676800000)","(end_time, 1640908800000)",
"(Package Name, com.twitter.android)","(Original Database Name, global.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/global.db)","(Table Name, hashflags)","(Line ID, 147)","(_id, 147)","(hashtag, AskKpopTwitter)","(asset_url, https://abs.twimg.com/hashflags/KpopTwitter_2021_Red/KpopTwitter_2021_Red.png)","(start_time, 1616457600000)","(end_time, 1647993600000)",
"(Package Name, com.twitter.android)","(Original Database Name, global.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/global.db)","(Table Name, hashflags)","(Line ID, 148)","(_id, 148)","(hashtag, AskSoccerMommy)","(asset_url, https://abs.twimg.com/hashflags/Soccer_Mommy_2021_Album_Emoji/Soccer_Mommy_2021_Album_Emoji.png)","(start_time, 1626336000000)","(end_time, 1627603200000)",
"(Package Name, com.twitter.android)","(Original Database Name, global.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/global.db)","(Table Name, hashflags)","(Line ID, 149)","(_id, 149)","(hashtag, AskSoccerMommy)","(asset_url, https://abs.twimg.com/hashflags/Soccer_Mommy_2021_Album_Emoji_V2/Soccer_Mommy_2021_Album_Emoji_V2.png)","(start_time, 1626301200000)","(end_time, 1630281600000)",
"(Package Name, com.twitter.android)","(Original Database Name, global.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/global.db)","(Table Name, hashflags)","(Line ID, 150)","(_id, 150)","(hashtag, AskVerzuz)","(asset_url, https://abs.twimg.com/hashflags/Verzuz_2020_Flight4/Verzuz_2020_Flight4.png)","(start_time, 1617789600000)","(end_time, 1628546160000)",
"(Package Name, com.twitter.android)","(Original Database Name, global.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/global.db)","(Table Name, hashflags)","(Line ID, 151)","(_id, 151)","(hashtag, AskWolfAlice)","(asset_url, https://abs.twimg.com/hashflags/WolfAlice_2021/WolfAlice_2021.png)","(start_time, 1622678400000)","(end_time, 1630709940000)",
"(Package Name, com.twitter.android)","(Original Database Name, global.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/global.db)","(Table Name, hashflags)","(Line ID, 152)","(_id, 152)","(hashtag, aspirevero)","(asset_url, https://abs.twimg.com/hashflags/Acer_aspirevero_2021/Acer_aspirevero_2021.png)","(start_time, 1622073600000)","(end_time, 1629985440000)",
"(Package Name, com.twitter.android)","(Original Database Name, global.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/global.db)","(Table Name, hashflags)","(Line ID, 153)","(_id, 153)","(hashtag, AstralisFamily)","(asset_url, https://abs.twimg.com/hashflags/LEC_EM_2021_ASTWIN/LEC_EM_2021_ASTWIN.png)","(start_time, 1609840800000)","(end_time, 1641020400000)",
"(Package Name, com.twitter.android)","(Original Database Name, global.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/global.db)","(Table Name, hashflags)","(Line ID, 154)","(_id, 154)","(hashtag, ASTWIN)","(asset_url, https://abs.twimg.com/hashflags/LEC_EM_2021_ASTWIN/LEC_EM_2021_ASTWIN.png)","(start_time, 1609840800000)","(end_time, 1641020400000)",
"(Package Name, com.twitter.android)","(Original Database Name, global.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/global.db)","(Table Name, hashflags)","(Line ID, 155)","(_id, 155)","(hashtag, AteVencermosAFome)","(asset_url, https://abs.twimg.com/hashflags/COVIDRelief_2021_Brazil/COVIDRelief_2021_Brazil.png)","(start_time, 1620172800000)","(end_time, 1630506720000)",
"(Package Name, com.twitter.android)","(Original Database Name, global.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/global.db)","(Table Name, hashflags)","(Line ID, 156)","(_id, 156)","(hashtag, ATFR)","(asset_url, https://abs.twimg.com/hashflags/TheBachelorette_2021/TheBachelorette_2021.png)","(start_time, 1622073600000)","(end_time, 1628751540000)",
"(Package Name, com.twitter.android)","(Original Database Name, global.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/global.db)","(Table Name, hashflags)","(Line ID, 157)","(_id, 157)","(hashtag, AtinAngMundo)","(asset_url, https://abs.twimg.com/hashflags/ProjectSoul_June_2021/ProjectSoul_June_2021.png)","(start_time, 1625054580000)","(end_time, 1633003380000)",
"(Package Name, com.twitter.android)","(Original Database Name, global.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/global.db)","(Table Name, hashflags)","(Line ID, 158)","(_id, 158)","(hashtag, ATLUp)","(asset_url, https://abs.twimg.com/hashflags/CDL_Team_2021_ATL/CDL_Team_2021_ATL.png)","(start_time, 1610373600000)","(end_time, 1641020400000)",
"(Package Name, com.twitter.android)","(Original Database Name, global.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/global.db)","(Table Name, hashflags)","(Line ID, 159)","(_id, 159)","(hashtag, ATOBTTR)","(asset_url, https://abs.twimg.com/hashflags/MLB_Teams_2021_CIN/MLB_Teams_2021_CIN.png)","(start_time, 1617192000000)","(end_time, 1635749940000)",
"(Package Name, com.twitter.android)","(Original Database Name, global.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/global.db)","(Table Name, hashflags)","(Line ID, 160)","(_id, 160)","(hashtag, AusAirForce)","(asset_url, https://abs.twimg.com/hashflags/DFR_2021_AusAirForce_May/DFR_2021_AusAirForce_May.png)","(start_time, 1620950400000)","(end_time, 1628985600000)",
"(Package Name, com.twitter.android)","(Original Database Name, global.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/global.db)","(Table Name, hashflags)","(Line ID, 161)","(_id, 161)","(hashtag, AusArmy)","(asset_url, https://abs.twimg.com/hashflags/DFR_2021_AusArmy_May/DFR_2021_AusArmy_May.png)","(start_time, 1620950400000)","(end_time, 1628985600000)",
"(Package Name, com.twitter.android)","(Original Database Name, global.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/global.db)","(Table Name, hashflags)","(Line ID, 162)","(_id, 162)","(hashtag, AusNavy)","(asset_url, https://abs.twimg.com/hashflags/DFR_2021_AusNavy_May/DFR_2021_AusNavy_May.png)","(start_time, 1620950400000)","(end_time, 1628985600000)",
"(Package Name, com.twitter.android)","(Original Database Name, global.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/global.db)","(Table Name, hashflags)","(Line ID, 163)","(_id, 163)","(hashtag, AustinFC)","(asset_url, https://abs.twimg.com/hashflags/MLS_2021_AFC/MLS_2021_AFC.png)","(start_time, 1618200000000)","(end_time, 1639368000000)",
"(Package Name, com.twitter.android)","(Original Database Name, global.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/global.db)","(Table Name, hashflags)","(Line ID, 164)","(_id, 164)","(hashtag, AUT)","(asset_url, https://abs.twimg.com/hashflags/Euro_UK_2021_AUT/Euro_UK_2021_AUT.png)","(start_time, 1622786400000)","(end_time, 1626457380000)",
"(Package Name, com.twitter.android)","(Original Database Name, global.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/global.db)","(Table Name, hashflags)","(Line ID, 165)","(_id, 165)","(hashtag, AVT)","(asset_url, https://abs.twimg.com/hashflags/Disney_LokiLaunch_Miss_Minutes_2021/Disney_LokiLaunch_Miss_Minutes_2021.png)","(start_time, 1623131100000)","(end_time, 1630047540000)",
"(Package Name, com.twitter.android)","(Original Database Name, global.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/global.db)","(Table Name, hashflags)","(Line ID, 166)","(_id, 166)","(hashtag, AWSForIndia)","(asset_url, https://abs.twimg.com/hashflags/AWSSummit_2021/AWSSummit_2021.png)","(start_time, 1624233600000)","(end_time, 1632268800000)",
"(Package Name, com.twitter.android)","(Original Database Name, global.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/global.db)","(Table Name, hashflags)","(Line ID, 167)","(_id, 167)","(hashtag, AWSSummit)","(asset_url, https://abs.twimg.com/hashflags/AWSSummit_2021/AWSSummit_2021.png)","(start_time, 1624233600000)","(end_time, 1632268800000)",
"(Package Name, com.twitter.android)","(Original Database Name, global.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/global.db)","(Table Name, hashflags)","(Line ID, 168)","(_id, 168)","(hashtag, AWSSummitIndia)","(asset_url, https://abs.twimg.com/hashflags/AWSSummit_2021/AWSSummit_2021.png)","(start_time, 1624233600000)","(end_time, 1632268800000)",
"(Package Name, com.twitter.android)","(Original Database Name, global.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/global.db)","(Table Name, hashflags)","(Line ID, 169)","(_id, 169)","(hashtag, BabaeAko)","(asset_url, https://abs.twimg.com/hashflags/StopViolenceAgainstWomen_2020/StopViolenceAgainstWomen_2020.png)","(start_time, 1583388300000)","(end_time, 2056665600000)",
"(Package Name, com.twitter.android)","(Original Database Name, global.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/global.db)","(Table Name, hashflags)","(Line ID, 170)","(_id, 170)","(hashtag, BabaeKami)","(asset_url, https://abs.twimg.com/hashflags/TwitterWomenTentpole_2021/TwitterWomenTentpole_2021.png)","(start_time, 1614585540000)","(end_time, 1630483200000)",
"(Package Name, com.twitter.android)","(Original Database Name, global.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/global.db)","(Table Name, hashflags)","(Line ID, 171)","(_id, 171)","(hashtag, BabyBoss2)","(asset_url, https://abs.twimg.com/hashflags/BossBaby2_July_2021/BossBaby2_July_2021.png)","(start_time, 1625122800000)","(end_time, 1632898740000)",
"(Package Name, com.twitter.android)","(Original Database Name, global.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/global.db)","(Table Name, hashflags)","(Line ID, 172)","(_id, 172)","(hashtag, Bachelorette)","(asset_url, https://abs.twimg.com/hashflags/TheBachelorette_2021/TheBachelorette_2021.png)","(start_time, 1622073600000)","(end_time, 1628751540000)",
"(Package Name, com.twitter.android)","(Original Database Name, global.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/global.db)","(Table Name, hashflags)","(Line ID, 173)","(_id, 173)","(hashtag, BacheloretteABC)","(asset_url, https://abs.twimg.com/hashflags/TheBachelorette_2021/TheBachelorette_2021.png)","(start_time, 1622073600000)","(end_time, 1628751540000)",
"(Package Name, com.twitter.android)","(Original Database Name, global.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/global.db)","(Table Name, hashflags)","(Line ID, 174)","(_id, 174)","(hashtag, BackTheBlues)","(asset_url, https://abs.twimg.com/hashflags/Origins21_BackTheBlues/Origins21_BackTheBlues.png)","(start_time, 1623110400000)","(end_time, 1635611160000)",
"(Package Name, com.twitter.android)","(Original Database Name, global.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/global.db)","(Table Name, hashflags)","(Line ID, 175)","(_id, 175)","(hashtag, BadBoysOfMagic)","(asset_url, https://abs.twimg.com/hashflags/BigTricktruTV_2021/BigTricktruTV_2021.png)","(start_time, 1620705600000)","(end_time, 1628481600000)",
"(Package Name, com.twitter.android)","(Original Database Name, global.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/global.db)","(Table Name, hashflags)","(Line ID, 176)","(_id, 176)","(hashtag, badhabits)","(asset_url, https://abs.twimg.com/hashflags/EdSheeran_June_UK_2021/EdSheeran_June_UK_2021.png)","(start_time, 1624586400000)","(end_time, 1631919540000)",
"(Package Name, com.twitter.android)","(Original Database Name, global.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/global.db)","(Table Name, hashflags)","(Line ID, 177)","(_id, 177)","(hashtag, badhabitsvideo)","(asset_url, https://abs.twimg.com/hashflags/EdSheeran_June_UK_2021/EdSheeran_June_UK_2021.png)","(start_time, 1624586400000)","(end_time, 1631919540000)",
"(Package Name, com.twitter.android)","(Original Database Name, global.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/global.db)","(Table Name, hashflags)","(Line ID, 178)","(_id, 178)","(hashtag, BadIsBred)","(asset_url, https://abs.twimg.com/hashflags/AnimalKingdom_S5_Palmtree/AnimalKingdom_S5_Palmtree.png)","(start_time, 1625295600000)","(end_time, 1633849140000)",
"(Package Name, com.twitter.android)","(Original Database Name, global.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/global.db)","(Table Name, hashflags)","(Line ID, 179)","(_id, 179)","(hashtag, BajarseDelBarco)","(asset_url, https://abs.twimg.com/hashflags/Disney_JungleCruise_Boat_2021/Disney_JungleCruise_Boat_2021.png)","(start_time, 1626262200000)","(end_time, 1634194740000)",
"(Package Name, com.twitter.android)","(Original Database Name, global.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/global.db)","(Table Name, hashflags)","(Line ID, 180)","(_id, 180)","(hashtag, bakuna)","(asset_url, https://abs.twimg.com/hashflags/vaccinated_2021_add/vaccinated_2021_add.png)","(start_time, 1614729600000)","(end_time, 1641024000000)",
"(Package Name, com.twitter.android)","(Original Database Name, global.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/global.db)","(Table Name, hashflags)","(Line ID, 181)","(_id, 181)","(hashtag, BAM)","(asset_url, https://abs.twimg.com/hashflags/BancolombiaNewHeart_April_2021/BancolombiaNewHeart_April_2021.png)","(start_time, 1618808400000)","(end_time, 1626670800000)",
"(Package Name, com.twitter.android)","(Original Database Name, global.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/global.db)","(Table Name, hashflags)","(Line ID, 182)","(_id, 182)","(hashtag, BancoAgrícola)","(asset_url, https://abs.twimg.com/hashflags/BancolombiaNewHeart_April_2021/BancolombiaNewHeart_April_2021.png)","(start_time, 1618808400000)","(end_time, 1626670800000)",
"(Package Name, com.twitter.android)","(Original Database Name, global.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/global.db)","(Table Name, hashflags)","(Line ID, 183)","(_id, 183)","(hashtag, Bancolombia)","(asset_url, https://abs.twimg.com/hashflags/BancolombiaNewHeart_April_2021/BancolombiaNewHeart_April_2021.png)","(start_time, 1618808400000)","(end_time, 1626670800000)",
