PID,DN,DP,TN,RL,id,page_url,icon_id
"(PID, com.android.chrome)","(DN, Favicons)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.android.chrome/app_chrome/Default/Favicons)","(TN, icon_mapping)","(RL, 28)","(id, 56)","(page_url, https://hotels.tmobiletravel.com/th/tmobile/en/?utm_medium=partner-app&utm_campaign=tr-tmo-tuesdays-tmt-app&utm_content=tr-tmo-tuesdays-tmt-app&utm_source=tmo-tmt-app)","(icon_id, 13)"
"(PID, com.android.chrome)","(DN, Favicons)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.android.chrome/app_chrome/Default/Favicons)","(TN, icon_mapping)","(RL, 29)","(id, 57)","(page_url, https://hotels.tmobiletravel.com/search?query=Myrtle%20Beach%2C%20SC%2C%20USA&latitude=33.6890603&longitude=-78.8866943&checkIn=06%2F01%2F2021&checkOut=06%2F03%2F2021&adults=1&rooms=1&currency=USD&program=tmobile&mode=disc&language=en&promotion=%5Bobject%20Object%5D)","(icon_id, 13)"
"(PID, com.android.chrome)","(DN, Favicons)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.android.chrome/app_chrome/Default/Favicons)","(TN, icon_mapping)","(RL, 30)","(id, 58)","(page_url, https://hotels.tmobiletravel.com/search?query=Myrtle%20Beach,%20SC,%20USA&latitude=33.6890603&longitude=-78.8866943&checkIn=06%2F01%2F2021&checkOut=06%2F03%2F2021&adults=1&rooms=1&currency=USD&program=tmobile&mode=disc&language=en&promotion=%5Bobject%20Object%5D)","(icon_id, 13)"
"(PID, com.android.chrome)","(DN, Favicons)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.android.chrome/app_chrome/Default/Favicons)","(TN, icon_mapping)","(RL, 31)","(id, 59)","(page_url, https://hotels.tmobiletravel.com/search?query=Myrtle%20Beach,%20SC,%20USA&latitude=33.6890603&longitude=-78.8866943&checkIn=06%2F01%2F2021&checkOut=06%2F03%2F2021&adults=1&rooms=1&currency=USD&program=tmobile&mode=disc&searchId=da6bbcd6-087d-4f2e-9a1d-ff1a97eb31a7&language=en)","(icon_id, 13)"
"(PID, com.android.chrome)","(DN, Favicons)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.android.chrome/app_chrome/Default/Favicons)","(TN, icon_mapping)","(RL, 32)","(id, 60)","(page_url, https://hotels.tmobiletravel.com/search?query=Myrtle%20Beach%2C%20SC%2C%20USA&latitude=33.6890603&longitude=-78.8866943&checkIn=06%2F05%2F2021&checkOut=06%2F09%2F2021&adults=1&rooms=1&currency=USD&program=tmobile&mode=disc&language=en&promotion=%5Bobject%20Object%5D)","(icon_id, 13)"
"(PID, com.android.chrome)","(DN, Favicons)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.android.chrome/app_chrome/Default/Favicons)","(TN, icon_mapping)","(RL, 33)","(id, 61)","(page_url, https://hotels.tmobiletravel.com/search?query=Myrtle%20Beach,%20SC,%20USA&latitude=33.6890603&longitude=-78.8866943&checkIn=06%2F05%2F2021&checkOut=06%2F09%2F2021&adults=1&rooms=1&currency=USD&program=tmobile&mode=disc&language=en&promotion=%5Bobject%20Object%5D)","(icon_id, 13)"
"(PID, com.android.chrome)","(DN, Favicons)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.android.chrome/app_chrome/Default/Favicons)","(TN, icon_mapping)","(RL, 34)","(id, 62)","(page_url, https://hotels.tmobiletravel.com/search?query=Myrtle%20Beach,%20SC,%20USA&latitude=33.6890603&longitude=-78.8866943&checkIn=06%2F05%2F2021&checkOut=06%2F09%2F2021&adults=1&rooms=1&currency=USD&program=tmobile&mode=disc&searchId=22f3e124-d5a7-480c-bf73-4b74a0dc8295&language=en)","(icon_id, 13)"
"(PID, com.android.chrome)","(DN, Favicons)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.android.chrome/app_chrome/Default/Favicons)","(TN, icon_mapping)","(RL, 35)","(id, 63)","(page_url, https://hotels.tmobiletravel.com/search?query=Myrtle%20Beach%20Boardwalk%20and%20Promenade,%20Myrtle%20Beach,%20SC,%20USA&latitude=33.6894543&longitude=-78.88151479999999&checkIn=06%2F05%2F2021&checkOut=06%2F09%2F2021&adults=1&rooms=1&currency=USD&program=tmobile&mode=disc)","(icon_id, 13)"
"(PID, com.android.chrome)","(DN, Favicons)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.android.chrome/app_chrome/Default/Favicons)","(TN, icon_mapping)","(RL, 36)","(id, 64)","(page_url, https://hotels.tmobiletravel.com/search?query=Myrtle%20Beach%20Boardwalk%20and%20Promenade,%20Myrtle%20Beach,%20SC,%20USA&latitude=33.6894543&longitude=-78.88151479999999&checkIn=06%2F05%2F2021&checkOut=06%2F09%2F2021&adults=1&rooms=1&currency=USD&program=tmobile&mode=disc&searchId=705ac1fe-d78d-431f-b499-a059d2fdbeb9)","(icon_id, 13)"
"(PID, com.android.chrome)","(DN, Favicons)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.android.chrome/app_chrome/Default/Favicons)","(TN, icon_mapping)","(RL, 37)","(id, 65)","(page_url, https://hotels.tmobiletravel.com/details?id=1485984&region=34790&query=Myrtle%20Beach%20Boardwalk%20and%20Promenade,%20Myrtle%20Beach,%20SC,%20USA&latitude=33.689454&longitude=-78.881515&checkIn=06%2F05%2F2021&checkOut=06%2F09%2F2021&adults=1&rooms=1&currency=USD&program=tmobile&mode=disc&searchId=705ac1fe-d78d-431f-b499-a059d2fdbeb9&dAvePrice=192)","(icon_id, 13)"
"(PID, com.android.chrome)","(DN, Favicons)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.android.chrome/app_chrome/Default/Favicons)","(TN, icon_mapping)","(RL, 38)","(id, 66)","(page_url, https://hotels.tmobiletravel.com/booking/payment/45b9c2f7-5b1a-02eb-6a52-0afea10df172?hotelId=1485984&region=34790&query=Myrtle%20Beach%20Boardwalk%20and%20Promenade,%20Myrtle%20Beach,%20SC,%20USA&latitude=33.689454&longitude=-78.881515&checkIn=06%2F05%2F2021&checkOut=06%2F09%2F2021&adults=1&rooms=1&currency=USD&program=tmobile&mode=disc&searchId=705ac1fe-d78d-431f-b499-a059d2fdbeb9&dAvePrice=192&dp=1)","(icon_id, 13)"
"(PID, com.android.chrome)","(DN, Favicons)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.android.chrome/app_chrome/Default/Favicons)","(TN, icon_mapping)","(RL, 39)","(id, 67)","(page_url, https://hotels.tmobiletravel.com/booking/payment/45b9c2f7-5b1a-02eb-6a52-0afea10df172?hotelId=1485984&region=34790&query=Myrtle%20Beach%20Boardwalk%20and%20Promenade,%20Myrtle%20Beach,%20SC,%20USA&latitude=33.689454&longitude=-78.881515&checkIn=06%2F05%2F2021&checkOut=06%2F09%2F2021&adults=1&rooms=1&currency=USD&program=tmobile&mode=disc&searchId=705ac1fe-d78d-431f-b499-a059d2fdbeb9&dTotalPrice=917&dp=0)","(icon_id, 13)"
"(PID, com.android.chrome)","(DN, Favicons)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.android.chrome/app_chrome/Default/Favicons)","(TN, icon_mapping)","(RL, 40)","(id, 68)","(page_url, https://hotels.tmobiletravel.com/search?query=Myrtle%20Beach,%20SC,%20USA&latitude=33.6890603&longitude=-78.8866943&checkIn=06%2F05%2F2021&checkOut=06%2F09%2F2021&adults=1&rooms=1&currency=USD&program=tmobile&mode=disc&searchId=705ac1fe-d78d-431f-b499-a059d2fdbeb9&language=en)","(icon_id, 13)"
"(PID, com.android.chrome)","(DN, Favicons)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.android.chrome/app_chrome/Default/Favicons)","(TN, icon_mapping)","(RL, 41)","(id, 69)","(page_url, https://www.google.com/m?client=ms-android-samsung-gn-rev1&source=android-home#sbfbu=1&pi=)","(icon_id, 3)"
"(PID, com.android.chrome)","(DN, Favicons)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.android.chrome/app_chrome/Default/Favicons)","(TN, icon_mapping)","(RL, 42)","(id, 70)","(page_url, https://m.facebook.com/)","(icon_id, 14)"
"(PID, com.android.chrome)","(DN, Favicons)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.android.chrome/app_chrome/Default/Favicons)","(TN, icon_mapping)","(RL, 43)","(id, 71)","(page_url, https://www.amazon.com/)","(icon_id, 15)"
"(PID, com.android.chrome)","(DN, Favicons)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.android.chrome/app_chrome/Default/Favicons)","(TN, icon_mapping)","(RL, 44)","(id, 72)","(page_url, https://m.youtube.com/)","(icon_id, 16)"
"(PID, com.android.chrome)","(DN, Favicons)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.android.chrome/app_chrome/Default/Favicons)","(TN, icon_mapping)","(RL, 45)","(id, 73)","(page_url, http://www.espn.com/)","(icon_id, 17)"
"(PID, com.android.chrome)","(DN, Favicons)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.android.chrome/app_chrome/Default/Favicons)","(TN, icon_mapping)","(RL, 46)","(id, 74)","(page_url, https://en.m.wikipedia.org/)","(icon_id, 18)"
"(PID, com.android.chrome)","(DN, Favicons)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.android.chrome/app_chrome/Default/Favicons)","(TN, icon_mapping)","(RL, 47)","(id, 75)","(page_url, https://www.yahoo.com/)","(icon_id, 19)"
"(PID, com.android.chrome)","(DN, Favicons)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.android.chrome/app_chrome/Default/Favicons)","(TN, icon_mapping)","(RL, 48)","(id, 76)","(page_url, https://m.ebay.com/)","(icon_id, 20)"
"(PID, com.android.chrome)","(DN, Favicons)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.android.chrome/app_chrome/Default/Favicons)","(TN, icon_mapping)","(RL, 49)","(id, 77)","(page_url, https://www.instagram.com/)","(icon_id, 21)"
"(PID, com.android.chrome)","(DN, Favicons)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.android.chrome/app_chrome/Default/Favicons)","(TN, icon_mapping)","(RL, 50)","(id, 78)","(page_url, https://www.google.com/search?q=how+to+mount+a+pendrive+on+android&oq=how+to+mount+a+pen+drive+on+androu&aqs=chrome.1.69i57j33i10i160l3.17423j0j7&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8)","(icon_id, 3)"
"(PID, com.android.chrome)","(DN, Favicons)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.android.chrome/app_chrome/Default/Favicons)","(TN, icon_mapping)","(RL, 51)","(id, 79)","(page_url, https://www.google.com/amp/s/www.tomsguide.com/amp/us/connect-usb-drive-to-android,news-21213.html)","(icon_id, 3)"
"(PID, com.android.chrome)","(DN, Favicons)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.android.chrome/app_chrome/Default/Favicons)","(TN, icon_mapping)","(RL, 52)","(id, 80)","(page_url, https://www.google.com/search?q=what+is+otg+file+format+does+android+support&oq=what+is+otg+file+format+does+android+support&aqs=chrome..69i57j33i160j33i299l2.15811j1j7&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8)","(icon_id, 3)"
"(PID, com.android.chrome)","(DN, Favicons)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.android.chrome/app_chrome/Default/Favicons)","(TN, icon_mapping)","(RL, 53)","(id, 81)","(page_url, https://www.google.com/search?q=can+a+samsung+micro+usb+connector+transfer+data&oq=can+a+samsung+micro+usb+connector+trans&aqs=chrome.1.69i57j33i22i29i30.12274j0j9&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8)","(icon_id, 3)"
"(PID, com.android.chrome)","(DN, Favicons)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.android.chrome/app_chrome/Default/Favicons)","(TN, icon_mapping)","(RL, 54)","(id, 82)","(page_url, https://www.amazon.com/Samsung-Original-Type-USB-Adapter/dp/B01N8PO8YA/ref=asc_df_B01N8PO8YA/?tag=hyprod-20&linkCode=df0&hvadid=309786254858&hvpos=&hvnetw=g&hvrand=18293347246396017199&hvpone=&hvptwo=&hvqmt=&hvdev=m&hvdvcmdl=&hvlocint=&hvlocphy=9008696&hvtargid=pla-570286414544&psc=1)","(icon_id, 22)"
"(PID, com.android.chrome)","(DN, Favicons)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.android.chrome/app_chrome/Default/Favicons)","(TN, icon_mapping)","(RL, 55)","(id, 83)","(page_url, https://www.google.com/aclk?sa=L&ai=DChcSEwiVw8yS8eLwAhUx8uMHHSYfAKEYABAEGgJ5bQ&ae=2&sig=AOD64_3TMH0KcFSUq7MlnniGoha6rNY2fw&ctype=5&q=&ved=2ahUKEwih28GS8eLwAhWGVTABHauJDAwQ8w56BAgBEBs&dct=1&adurl=)","(icon_id, 22)"
"(PID, com.android.chrome)","(DN, Favicons)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.android.chrome/app_chrome/Default/Favicons)","(TN, icon_mapping)","(RL, 56)","(id, 84)","(page_url, https://simplecellshop.com/products/SAM308244028?gclid=EAIaIQobChMIlcPMkvHi8AIVMfLjBx0mHwChEAsYBCABEgICcPD_BwE)","(icon_id, 23)"
"(PID, com.android.chrome)","(DN, Favicons)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.android.chrome/app_chrome/Default/Favicons)","(TN, icon_mapping)","(RL, 57)","(id, 85)","(page_url, https://www.googleadservices.com/pagead/aclk?sa=L&ai=DChcSEwiVw8yS8eLwAhUx8uMHHSYfAKEYABAFGgJ5bQ&ae=2&ohost=www.google.com&cid=CAASEuRo3dwBZ14F6aUUTW38gtjYUw&sig=AOD64_1dAZllQknYJ9dvHBY6MLYnTZd7DQ&ctype=5&q=&ved=2ahUKEwih28GS8eLwAhWGVTABHauJDAwQ8w56BAgBECo&dct=1&adurl=)","(icon_id, 23)"
"(PID, com.android.chrome)","(DN, Favicons)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.android.chrome/app_chrome/Default/Favicons)","(TN, icon_mapping)","(RL, 58)","(id, 86)","(page_url, https://www.beenverified.com/mobile-dos-donts/)","(icon_id, 24)"
"(PID, com.android.chrome)","(DN, Favicons)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.android.chrome/app_chrome/Default/Favicons)","(TN, icon_mapping)","(RL, 59)","(id, 87)","(page_url, https://www.google.com/search?gs_ssp=eJzj4tZP1zcsyUhLTynMMGC0UjWosLBMtjBMTra0NDRKM0tLSbMyqDBMMbUwt0hJTrQ0SrNMTDLxEswsSczJTMzLL1bIS00sUshNBQD-HBYh&q=italianos+near+me&oq=italianos&aqs=chrome.2.69i57j0j46i175i199j0j46i175i199.10051j0j7&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8)","(icon_id, 3)"
"(PID, com.android.chrome)","(DN, Favicons)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.android.chrome/app_chrome/Default/Favicons)","(TN, icon_mapping)","(RL, 60)","(id, 88)","(page_url, https://www.google.com/search?gs_ssp=eJzj4tVP1zc0TC6KT083SMkxYLRSNaiwsDBJsTQ1N04xNUqxTE5JszKoSEtJMzAxTrY0N7S0SExMMfMSySxJzMlMzMsvVkjKSUzOLk4qLUoHAFYUF8o&q=italianos+blacksburg&oq=italianos+blacks&aqs=chrome.1.69i57j46i175i199j0i22i30l2.7549j0j7&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8)","(icon_id, 3)"
"(PID, com.android.chrome)","(DN, Favicons)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.android.chrome/app_chrome/Default/Favicons)","(TN, icon_mapping)","(RL, 61)","(id, 89)","(page_url, https://www.orderitalianospizzamenu.com/)","(icon_id, 25)"
"(PID, com.android.chrome)","(DN, Favicons)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.android.chrome/app_chrome/Default/Favicons)","(TN, icon_mapping)","(RL, 62)","(id, 90)","(page_url, https://www.orderitalianospizzamenu.com/)","(icon_id, 26)"
"(PID, com.android.chrome)","(DN, Favicons)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.android.chrome/app_chrome/Default/Favicons)","(TN, icon_mapping)","(RL, 63)","(id, 91)","(page_url, https://slicelife.com/restaurants/va/blacksburg/24060/italiano-s-pizza-blacksburg/menu?ajs_aid=9d2dbcdc-9777-4a7e-b604-f7e9fcf6c39d&utm_campaign=direct_websites)","(icon_id, 27)"
"(PID, com.android.chrome)","(DN, Favicons)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.android.chrome/app_chrome/Default/Favicons)","(TN, icon_mapping)","(RL, 64)","(id, 92)","(page_url, https://slicelife.com/restaurants/va/blacksburg/24060/italiano-s-pizza-blacksburg/menu?utm_campaign=direct_websites&ajs_aid=9d2dbcdc-9777-4a7e-b604-f7e9fcf6c39d&client_id=9d2dbcdc-9777-4a7e-b604-f7e9fcf6c39d)","(icon_id, 27)"
"(PID, com.android.chrome)","(DN, Favicons)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.android.chrome/app_chrome/Default/Favicons)","(TN, icon_mapping)","(RL, 65)","(id, 93)","(page_url, https://slicelife.com/restaurants/va/blacksburg/24060/italiano-s-pizza-blacksburg/menu?utm_campaign=direct_websites)","(icon_id, 27)"
"(PID, com.android.chrome)","(DN, Favicons)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.android.chrome/app_chrome/Default/Favicons)","(TN, icon_mapping)","(RL, 66)","(id, 94)","(page_url, https://slicelife.com/restaurants/va/blacksburg/24060/italiano-s-pizza-blacksburg/menu?ajs_aid=9d2dbcdc-9777-4a7e-b604-f7e9fcf6c39d&utm_campaign=direct_websites)","(icon_id, 28)"
"(PID, com.android.chrome)","(DN, Favicons)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.android.chrome/app_chrome/Default/Favicons)","(TN, icon_mapping)","(RL, 67)","(id, 95)","(page_url, https://slicelife.com/restaurants/va/blacksburg/24060/italiano-s-pizza-blacksburg/menu?utm_campaign=direct_websites&ajs_aid=9d2dbcdc-9777-4a7e-b604-f7e9fcf6c39d&client_id=9d2dbcdc-9777-4a7e-b604-f7e9fcf6c39d)","(icon_id, 28)"
"(PID, com.android.chrome)","(DN, Favicons)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.android.chrome/app_chrome/Default/Favicons)","(TN, icon_mapping)","(RL, 68)","(id, 96)","(page_url, https://slicelife.com/restaurants/va/blacksburg/24060/italiano-s-pizza-blacksburg/menu?utm_campaign=direct_websites)","(icon_id, 28)"
"(PID, com.android.chrome)","(DN, Favicons)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.android.chrome/app_chrome/Default/Favicons)","(TN, icon_mapping)","(RL, 69)","(id, 97)","(page_url, https://www.google.com/search?q=anuj+soni+linkedin&oq=anuj+soni+&aqs=chrome.3.69i57j0j46i175i199j0l2.5119j0j7&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8)","(icon_id, 3)"
"(PID, com.android.chrome)","(DN, Favicons)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.android.chrome/app_chrome/Default/Favicons)","(TN, icon_mapping)","(RL, 70)","(id, 98)","(page_url, https://www.google.com/search?q=kushang+gonawala&oq=kushang+gonawala&aqs=chrome..69i57.5491j0j9&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8)","(icon_id, 3)"
"(PID, com.android.chrome)","(DN, Favicons)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.android.chrome/app_chrome/Default/Favicons)","(TN, icon_mapping)","(RL, 71)","(id, 99)","(page_url, https://www.google.com/search?q=kushang+gonawala&oq=kushang+gonawala&aqs=chrome..69i57.5491j0j9&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8#sbfbu=1&pi=kushang%20gonawala)","(icon_id, 3)"
"(PID, com.android.chrome)","(DN, Favicons)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.android.chrome/app_chrome/Default/Favicons)","(TN, icon_mapping)","(RL, 72)","(id, 100)","(page_url, https://www.google.com/search?q=kushang+gonawala+linkedin&client=ms-android-samsung-gn-rev1&ei=_4rHYOLSONOw5NoPzNa9wAM&oq=kushang+gonawala+link&gs_lcp=ChNtb2JpbGUtZ3dzLXdpei1zZXJwEAEYADIFCCEQoAE6BggAEBYQHjoFCCEQqwJQoQVYsR1gliJoAHAAeACAAX2IAaQFkgEDMC42mAEAoAEBwAEB&sclient=mobile-gws-wiz-serp)","(icon_id, 3)"
"(PID, com.android.chrome)","(DN, Favicons)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.android.chrome/app_chrome/Default/Favicons)","(TN, icon_mapping)","(RL, 73)","(id, 101)","(page_url, https://www.digital4n6india.com/index.php/2020/06/21/digital-forensic-professionals-in-india-i/)","(icon_id, 29)"
"(PID, com.android.chrome)","(DN, Favicons)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.android.chrome/app_chrome/Default/Favicons)","(TN, icon_mapping)","(RL, 74)","(id, 102)","(page_url, https://www.digital4n6india.com/index.php/2020/06/21/digital-forensic-professionals-in-india-i/)","(icon_id, 30)"
"(PID, com.android.chrome)","(DN, Favicons)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.android.chrome/app_chrome/Default/Favicons)","(TN, icon_mapping)","(RL, 75)","(id, 103)","(page_url, https://www.google.com/search?q=hidden+photos+apps&oq=hidden+photos+apps&aqs=chrome..69i57j0i390l4.6000j0j7&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8)","(icon_id, 3)"
"(PID, com.android.chrome)","(DN, Favicons)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.android.chrome/app_chrome/Default/Favicons)","(TN, icon_mapping)","(RL, 76)","(id, 104)","(page_url, https://analytics.twitter.com/mob_idsync_click?slug=FrC8dA5pNZ&idb=AAAAEIAgGy8BJOQYsZvtAxM_gMK2j0iLx3vIWJGf1UvKvnnsrgsHc-qIfteD5NQEmIWYPw20-8tpTRHcuL2i5gj1BXNA2UeBqgT49XfacuKpKSIOOria7U_WhqweblOQEGjSI2Tkv4pHlX90D-LJ8EXGuRLtRfIlYuH3RlQtPbvQjmUGfC3Ti0Gu_7rTdNcD7f1W6i15W81-P-mkY8ohevxccXt3CI4hSHmxh_07_lLvYUxkYttqR9p6XfMBECAofK2iIWJheAVI5vXpUK8Cu6x0PQ&tailored_ads=true&ad_tracking=true)","(icon_id, 31)"
"(PID, com.android.chrome)","(DN, Favicons)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.android.chrome/app_chrome/Default/Favicons)","(TN, icon_mapping)","(RL, 77)","(id, 105)","(page_url, https://t.co/FrC8dA5pNZ)","(icon_id, 31)"
"(PID, com.android.chrome)","(DN, Favicons)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.android.chrome/app_chrome/Default/Favicons)","(TN, icon_mapping)","(RL, 78)","(id, 106)","(page_url, https://www.sans.org/mlp/ken-johnson-scholarship-2021/?msc=home%3Futm_medium%3DSocial&utm_source=Twitter&utm_content=KEN%20JOHNSON_VMR&utm_campaign=Digital%20Forensics%20Summit%20Training)","(icon_id, 31)"
"(PID, com.android.chrome)","(DN, Favicons)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.android.chrome/app_chrome/Default/Favicons)","(TN, icon_mapping)","(RL, 79)","(id, 107)","(page_url, https://www.sans.org/mlp/ken-johnson-scholarship-2021/?msc=home?utm_medium=Social&utm_source=Twitter&utm_content=KEN+JOHNSON_VMR&utm_campaign=Digital+Forensics+Summit+Training)","(icon_id, 31)"
"(PID, com.android.chrome)","(DN, Favicons)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.android.chrome/app_chrome/Default/Favicons)","(TN, icon_mapping)","(RL, 80)","(id, 108)","(page_url, https://www.sans.org/u/1euU)","(icon_id, 31)"
"(PID, com.android.chrome)","(DN, Favicons)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.android.chrome/app_chrome/Default/Favicons)","(TN, icon_mapping)","(RL, 81)","(id, 109)","(page_url, https://analytics.twitter.com/mob_idsync_click?slug=FrC8dA5pNZ&idb=AAAAEIAgGy8BJOQYsZvtAxM_gMK2j0iLx3vIWJGf1UvKvnnsrgsHc-qIfteD5NQEmIWYPw20-8tpTRHcuL2i5gj1BXNA2UeBqgT49XfacuKpKSIOOria7U_WhqweblOQEGjSI2Tkv4pHlX90D-LJ8EXGuRLtRfIlYuH3RlQtPbvQjmUGfC3Ti0Gu_7rTdNcD7f1W6i15W81-P-mkY8ohevxccXt3CI4hSHmxh_07_lLvYUxkYttqR9p6XfMBECAofK2iIWJheAVI5vXpUK8Cu6x0PQ&tailored_ads=true&ad_tracking=true)","(icon_id, 32)"
"(PID, com.android.chrome)","(DN, Favicons)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.android.chrome/app_chrome/Default/Favicons)","(TN, icon_mapping)","(RL, 82)","(id, 110)","(page_url, https://t.co/FrC8dA5pNZ)","(icon_id, 32)"
"(PID, com.android.chrome)","(DN, Favicons)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.android.chrome/app_chrome/Default/Favicons)","(TN, icon_mapping)","(RL, 83)","(id, 111)","(page_url, https://www.sans.org/mlp/ken-johnson-scholarship-2021/?msc=home%3Futm_medium%3DSocial&utm_source=Twitter&utm_content=KEN%20JOHNSON_VMR&utm_campaign=Digital%20Forensics%20Summit%20Training)","(icon_id, 32)"
