PID,DN,DP,TN,RL,_id,target_package,target_class,tag,runtime,flex_time,period,last_runtime,user_id,required_network_type,requires_charging,extras,retry_strategy,task_type,job_id,content_uris,source,source_version,triggered_content_uris,required_uris,preferred_network_type,preferred_charging_state,required_idleness_state,preferred_idleness_state,service_kind,persistence_level
"(PID, com.google.android.gms)","(DN, ns.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/ns.db)","(TN, pending_ops)","(RL, 29)","(_id, 49)","(target_package, com.google.android.gms)","(target_class, com.google.android.gms.mdi.download.service.MddGcmTaskService)","(tag, MDD.WIFI.CHARGING.PERIODIC.TASK)","(runtime, 1623634536963)","(flex_time, 2160000)","(period, 21600000)","(last_runtime, 1623634536381)","(user_id, 0)","(required_network_type, 1)","(requires_charging, 1)","(extras, None)","(retry_strategy, {""maximum_backoff_seconds"":{""3600"":0},""initial_backoff_seconds"":{""30"":0},""retry_policy"":{""0"":0}})","(task_type, 1)","(job_id, -1)","(content_uris, None)","(source, 16)","(source_version, 203315000)","(triggered_content_uris, None)","(required_uris, None)","(preferred_network_type, None)","(preferred_charging_state, None)","(required_idleness_state, 1)","(preferred_idleness_state, None)","(service_kind, 0)","(persistence_level, 1)"
"(PID, com.google.android.gms)","(DN, ns.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/ns.db)","(TN, pending_ops)","(RL, 30)","(_id, 52)","(target_package, com.google.android.gms)","(target_class, com.google.android.gms.mdisync.service.MdiSyncBackgroundTaskService)","(tag, 1_PERIODIC)","(runtime, 1626448128539)","(flex_time, 79200000)","(period, 86400000)","(last_runtime, 0)","(user_id, 0)","(required_network_type, 1)","(requires_charging, 1)","(extras, None)","(retry_strategy, {""maximum_backoff_seconds"":{""21600"":0},""initial_backoff_seconds"":{""30"":0},""retry_policy"":{""0"":0}})","(task_type, 1)","(job_id, -1)","(content_uris, None)","(source, 16)","(source_version, 212418000)","(triggered_content_uris, None)","(required_uris, None)","(preferred_network_type, None)","(preferred_charging_state, None)","(required_idleness_state, 0)","(preferred_idleness_state, None)","(service_kind, 0)","(persistence_level, 1)"
"(PID, com.google.android.gms)","(DN, ns.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/ns.db)","(TN, pending_ops)","(RL, 31)","(_id, 53)","(target_package, com.google.android.gms)","(target_class, com.google.android.gms.mdisync.service.MdiSyncBackgroundTaskService)","(tag, 2_PERIODIC)","(runtime, 1626980811510)","(flex_time, 19440000)","(period, 21600000)","(last_runtime, 1626980811133)","(user_id, 0)","(required_network_type, 2)","(requires_charging, 1)","(extras, None)","(retry_strategy, {""maximum_backoff_seconds"":{""21600"":0},""initial_backoff_seconds"":{""30"":0},""retry_policy"":{""0"":0}})","(task_type, 1)","(job_id, -1)","(content_uris, None)","(source, 16)","(source_version, 212418000)","(triggered_content_uris, None)","(required_uris, None)","(preferred_network_type, None)","(preferred_charging_state, None)","(required_idleness_state, 0)","(preferred_idleness_state, None)","(service_kind, 0)","(persistence_level, 1)"
"(PID, com.google.android.gms)","(DN, ns.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/ns.db)","(TN, pending_ops)","(RL, 32)","(_id, 57)","(target_package, com.google.android.gms)","(target_class, com.google.android.gms.fonts.update.UpdateSchedulerService)","(tag, FontsUpdateCheck)","(runtime, 1626935798228)","(flex_time, 21600000)","(period, 86400000)","(last_runtime, 0)","(user_id, 0)","(required_network_type, 1)","(requires_charging, 1)","(extras, None)","(retry_strategy, {""maximum_backoff_seconds"":{""3600"":0},""initial_backoff_seconds"":{""30"":0},""retry_policy"":{""0"":0}})","(task_type, 1)","(job_id, -1)","(content_uris, None)","(source, 16)","(source_version, 212418000)","(triggered_content_uris, None)","(required_uris, None)","(preferred_network_type, None)","(preferred_charging_state, None)","(required_idleness_state, 0)","(preferred_idleness_state, None)","(service_kind, 0)","(persistence_level, 1)"
"(PID, com.google.android.gms)","(DN, ns.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/ns.db)","(TN, pending_ops)","(RL, 33)","(_id, 58)","(target_package, com.google.android.gms)","(target_class, com.google.android.gms.icing.proxy.IcingInternalCorporaUpdateService)","(tag, InternalCorporaMaintenance)","(runtime, 1626879372081)","(flex_time, 43200000)","(period, 86400000)","(last_runtime, 1626879372002)","(user_id, 0)","(required_network_type, 2)","(requires_charging, 1)","(extras, None)","(retry_strategy, {""maximum_backoff_seconds"":{""3600"":0},""initial_backoff_seconds"":{""30"":0},""retry_policy"":{""0"":0}})","(task_type, 1)","(job_id, -1)","(content_uris, None)","(source, 16)","(source_version, 212418000)","(triggered_content_uris, None)","(required_uris, None)","(preferred_network_type, None)","(preferred_charging_state, None)","(required_idleness_state, 1)","(preferred_idleness_state, None)","(service_kind, 0)","(persistence_level, 1)"
"(PID, com.google.android.gms)","(DN, ns.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/ns.db)","(TN, pending_ops)","(RL, 34)","(_id, 59)","(target_package, com.google.android.gms)","(target_class, com.google.android.gms.icing.service.IcingGcmTaskService)","(tag, maintenance)","(runtime, 1626879371028)","(flex_time, 85233000)","(period, 86400000)","(last_runtime, 1626879370814)","(user_id, 0)","(required_network_type, 2)","(requires_charging, 1)","(extras, None)","(retry_strategy, {""maximum_backoff_seconds"":{""3600"":0},""initial_backoff_seconds"":{""30"":0},""retry_policy"":{""0"":0}})","(task_type, 1)","(job_id, -1)","(content_uris, None)","(source, 16)","(source_version, 212418000)","(triggered_content_uris, None)","(required_uris, None)","(preferred_network_type, 1)","(preferred_charging_state, None)","(required_idleness_state, 1)","(preferred_idleness_state, None)","(service_kind, 0)","(persistence_level, 1)"
"(PID, com.google.android.gms)","(DN, ns.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/ns.db)","(TN, pending_ops)","(RL, 35)","(_id, 60)","(target_package, com.google.android.gms)","(target_class, com.google.android.gms.icing.mdh.service.MobileDataHubGcmTaskService)","(tag, mdh-forcedsync)","(runtime, 1623633008806)","(flex_time, 86400000)","(period, 172800000)","(last_runtime, 1623633007675)","(user_id, 0)","(required_network_type, 1)","(requires_charging, 1)","(extras, None)","(retry_strategy, {""maximum_backoff_seconds"":{""3600"":0},""initial_backoff_seconds"":{""30"":0},""retry_policy"":{""0"":0}})","(task_type, 1)","(job_id, -1)","(content_uris, None)","(source, 16)","(source_version, 203315000)","(triggered_content_uris, None)","(required_uris, None)","(preferred_network_type, None)","(preferred_charging_state, None)","(required_idleness_state, 0)","(preferred_idleness_state, None)","(service_kind, 0)","(persistence_level, 1)"
"(PID, com.google.android.gms)","(DN, ns.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/ns.db)","(TN, pending_ops)","(RL, 36)","(_id, 61)","(target_package, com.google.android.gms)","(target_class, com.google.android.gms.icing.mdh.service.MobileDataHubGcmTaskService)","(tag, mdh-wipeout)","(runtime, 1626980811799)","(flex_time, 43200000)","(period, 86400000)","(last_runtime, 1626980811586)","(user_id, 0)","(required_network_type, 2)","(requires_charging, 1)","(extras, None)","(retry_strategy, {""maximum_backoff_seconds"":{""3600"":0},""initial_backoff_seconds"":{""30"":0},""retry_policy"":{""0"":0}})","(task_type, 1)","(job_id, -1)","(content_uris, None)","(source, 16)","(source_version, 203315000)","(triggered_content_uris, None)","(required_uris, None)","(preferred_network_type, None)","(preferred_charging_state, None)","(required_idleness_state, 0)","(preferred_idleness_state, None)","(service_kind, 0)","(persistence_level, 1)"
"(PID, com.google.android.gms)","(DN, ns.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/ns.db)","(TN, pending_ops)","(RL, 37)","(_id, 62)","(target_package, com.google.android.gms)","(target_class, com.google.android.gms.icing.indexapi.PeriodicRebuildIndexService)","(tag, PeriodicIndexRebuild)","(runtime, 1626879372275)","(flex_time, 43200000)","(period, 86400000)","(last_runtime, 1626879372101)","(user_id, 0)","(required_network_type, 2)","(requires_charging, 1)","(extras, None)","(retry_strategy, {""maximum_backoff_seconds"":{""3600"":0},""initial_backoff_seconds"":{""30"":0},""retry_policy"":{""0"":0}})","(task_type, 1)","(job_id, -1)","(content_uris, None)","(source, 16)","(source_version, 212418000)","(triggered_content_uris, None)","(required_uris, None)","(preferred_network_type, 1)","(preferred_charging_state, None)","(required_idleness_state, 1)","(preferred_idleness_state, None)","(service_kind, 0)","(persistence_level, 1)"
"(PID, com.google.android.gms)","(DN, ns.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/ns.db)","(TN, pending_ops)","(RL, 38)","(_id, 64)","(target_package, com.google.android.gms)","(target_class, com.google.android.gms.icing.service.IcingGcmTaskService)","(tag, Maintenance.BatchDownload.24h)","(runtime, 1626448129126)","(flex_time, 42726000)","(period, 86400000)","(last_runtime, 0)","(user_id, 0)","(required_network_type, 1)","(requires_charging, 1)","(extras, None)","(retry_strategy, {""maximum_backoff_seconds"":{""3600"":0},""initial_backoff_seconds"":{""30"":0},""retry_policy"":{""0"":0}})","(task_type, 1)","(job_id, -1)","(content_uris, None)","(source, 16)","(source_version, 212418000)","(triggered_content_uris, None)","(required_uris, None)","(preferred_network_type, None)","(preferred_charging_state, None)","(required_idleness_state, 1)","(preferred_idleness_state, None)","(service_kind, 0)","(persistence_level, 1)"
"(PID, com.google.android.gms)","(DN, ns.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/ns.db)","(TN, pending_ops)","(RL, 39)","(_id, 65)","(target_package, com.google.android.gms)","(target_class, com.google.android.gms.icing.mdh.service.MobileDataHubGcmTaskService)","(tag, mdh-subscription-cleanup)","(runtime, 1626917201454)","(flex_time, 86400000)","(period, 172800000)","(last_runtime, 1626879372327)","(user_id, 0)","(required_network_type, 2)","(requires_charging, 1)","(extras, None)","(retry_strategy, {""maximum_backoff_seconds"":{""3600"":0},""initial_backoff_seconds"":{""30"":0},""retry_policy"":{""0"":0}})","(task_type, 1)","(job_id, -1)","(content_uris, None)","(source, 16)","(source_version, 203315000)","(triggered_content_uris, None)","(required_uris, None)","(preferred_network_type, None)","(preferred_charging_state, None)","(required_idleness_state, 1)","(preferred_idleness_state, None)","(service_kind, 0)","(persistence_level, 1)"
"(PID, com.google.android.gms)","(DN, ns.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/ns.db)","(TN, pending_ops)","(RL, 40)","(_id, 106)","(target_package, com.google.android.gms)","(target_class, com.google.android.gms.tapandpay.gcmtask.TapAndPayGcmTaskService)","(tag, keyguard.check)","(runtime, 1626980879370)","(flex_time, 1200000)","(period, 3600000)","(last_runtime, 0)","(user_id, 0)","(required_network_type, 0)","(requires_charging, 0)","(extras, None)","(retry_strategy, {""maximum_backoff_seconds"":{""3600"":0},""initial_backoff_seconds"":{""30"":0},""retry_policy"":{""0"":0}})","(task_type, 1)","(job_id, -1)","(content_uris, None)","(source, 16)","(source_version, 212418000)","(triggered_content_uris, None)","(required_uris, None)","(preferred_network_type, 1)","(preferred_charging_state, 1)","(required_idleness_state, 0)","(preferred_idleness_state, None)","(service_kind, 0)","(persistence_level, 1)"
"(PID, com.google.android.gms)","(DN, ns.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/ns.db)","(TN, pending_ops)","(RL, 41)","(_id, 107)","(target_package, com.google.android.gms)","(target_class, com.google.android.gms.tapandpay.gcmtask.TapAndPayGcmTaskService)","(tag, paymentsdisabledperiodic.sync)","(runtime, 1626980879414)","(flex_time, 21600000)","(period, 86400000)","(last_runtime, 0)","(user_id, 0)","(required_network_type, 0)","(requires_charging, 0)","(extras, None)","(retry_strategy, {""maximum_backoff_seconds"":{""3600"":0},""initial_backoff_seconds"":{""30"":0},""retry_policy"":{""0"":0}})","(task_type, 1)","(job_id, -1)","(content_uris, None)","(source, 16)","(source_version, 212418000)","(triggered_content_uris, None)","(required_uris, None)","(preferred_network_type, 1)","(preferred_charging_state, 1)","(required_idleness_state, 0)","(preferred_idleness_state, None)","(service_kind, 0)","(persistence_level, 1)"
"(PID, com.google.android.gms)","(DN, ns.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/ns.db)","(TN, pending_ops)","(RL, 42)","(_id, 108)","(target_package, com.google.android.gms)","(target_class, com.google.android.gms.tapandpay.gcmtask.TapAndPayGcmTaskService)","(tag, periodic)","(runtime, 1626980879380)","(flex_time, 21600000)","(period, 86400000)","(last_runtime, 0)","(user_id, 0)","(required_network_type, 0)","(requires_charging, 0)","(extras, None)","(retry_strategy, {""maximum_backoff_seconds"":{""3600"":0},""initial_backoff_seconds"":{""30"":0},""retry_policy"":{""0"":0}})","(task_type, 1)","(job_id, -1)","(content_uris, None)","(source, 16)","(source_version, 212418000)","(triggered_content_uris, None)","(required_uris, None)","(preferred_network_type, 1)","(preferred_charging_state, 1)","(required_idleness_state, 0)","(preferred_idleness_state, None)","(service_kind, 0)","(persistence_level, 1)"
"(PID, com.google.android.gms)","(DN, ns.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/ns.db)","(TN, pending_ops)","(RL, 43)","(_id, 109)","(target_package, com.google.android.gms)","(target_class, com.google.android.gms.tapandpay.gcmtask.TapAndPayGcmTaskService)","(tag, checkin_task)","(runtime, 1626980879416)","(flex_time, 21600000)","(period, 86400000)","(last_runtime, 0)","(user_id, 0)","(required_network_type, 0)","(requires_charging, 0)","(extras, None)","(retry_strategy, {""maximum_backoff_seconds"":{""3600"":0},""initial_backoff_seconds"":{""30"":0},""retry_policy"":{""0"":0}})","(task_type, 1)","(job_id, -1)","(content_uris, None)","(source, 16)","(source_version, 212418000)","(triggered_content_uris, None)","(required_uris, None)","(preferred_network_type, 1)","(preferred_charging_state, 1)","(required_idleness_state, 0)","(preferred_idleness_state, None)","(service_kind, 0)","(persistence_level, 1)"
"(PID, com.google.android.gms)","(DN, ns.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/ns.db)","(TN, pending_ops)","(RL, 44)","(_id, 110)","(target_package, com.google.android.gms)","(target_class, com.google.android.gms.tapandpay.gcmtask.TapAndPayGcmTaskService)","(tag, clientconfig.sync)","(runtime, 1626980879387)","(flex_time, 77760000)","(period, 86400000)","(last_runtime, 0)","(user_id, 0)","(required_network_type, 0)","(requires_charging, 0)","(extras, None)","(retry_strategy, {""maximum_backoff_seconds"":{""3600"":0},""initial_backoff_seconds"":{""30"":0},""retry_policy"":{""0"":0}})","(task_type, 1)","(job_id, -1)","(content_uris, None)","(source, 16)","(source_version, 212418000)","(triggered_content_uris, None)","(required_uris, None)","(preferred_network_type, 1)","(preferred_charging_state, 1)","(required_idleness_state, 0)","(preferred_idleness_state, None)","(service_kind, 0)","(persistence_level, 1)"
"(PID, com.google.android.gms)","(DN, ns.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/ns.db)","(TN, pending_ops)","(RL, 45)","(_id, 111)","(target_package, com.google.android.gms)","(target_class, com.google.android.gms.tapandpay.gcmtask.TapAndPayGcmTaskService)","(tag, Periodic)","(runtime, 1626980879395)","(flex_time, 21600000)","(period, 43200000)","(last_runtime, 0)","(user_id, 0)","(required_network_type, 0)","(requires_charging, 0)","(extras, None)","(retry_strategy, {""maximum_backoff_seconds"":{""3600"":0},""initial_backoff_seconds"":{""30"":0},""retry_policy"":{""0"":0}})","(task_type, 1)","(job_id, -1)","(content_uris, None)","(source, 16)","(source_version, 212418000)","(triggered_content_uris, None)","(required_uris, None)","(preferred_network_type, 1)","(preferred_charging_state, 1)","(required_idleness_state, 0)","(preferred_idleness_state, None)","(service_kind, 0)","(persistence_level, 1)"
"(PID, com.google.android.gms)","(DN, ns.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/ns.db)","(TN, pending_ops)","(RL, 46)","(_id, 112)","(target_package, com.google.android.gms)","(target_class, com.google.android.gms.tapandpay.gcmtask.TapAndPayGcmTaskService)","(tag, keyguard.refresh_cvm_config)","(runtime, 1626980879418)","(flex_time, 544320000)","(period, 604800000)","(last_runtime, 0)","(user_id, 0)","(required_network_type, 0)","(requires_charging, 1)","(extras, None)","(retry_strategy, {""maximum_backoff_seconds"":{""3600"":0},""initial_backoff_seconds"":{""30"":0},""retry_policy"":{""0"":0}})","(task_type, 1)","(job_id, -1)","(content_uris, None)","(source, 16)","(source_version, 212418000)","(triggered_content_uris, None)","(required_uris, None)","(preferred_network_type, 1)","(preferred_charging_state, None)","(required_idleness_state, 0)","(preferred_idleness_state, None)","(service_kind, 0)","(persistence_level, 1)"
"(PID, com.google.android.gms)","(DN, ns.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/ns.db)","(TN, pending_ops)","(RL, 47)","(_id, 116)","(target_package, com.google.android.gms)","(target_class, com.google.android.gms.wallet.service.WalletGcmTaskService)","(tag, INSTANTBUY_SYNC_GCM_TASK_STEP_1)","(runtime, 1626878347242)","(flex_time, 3600000)","(period, 86400000)","(last_runtime, 1626878347103)","(user_id, 0)","(required_network_type, 0)","(requires_charging, 1)","(extras, None)","(retry_strategy, {""maximum_backoff_seconds"":{""3600"":0},""initial_backoff_seconds"":{""30"":0},""retry_policy"":{""0"":0}})","(task_type, 1)","(job_id, -1)","(content_uris, None)","(source, 16)","(source_version, 203315000)","(triggered_content_uris, None)","(required_uris, None)","(preferred_network_type, 1)","(preferred_charging_state, None)","(required_idleness_state, 0)","(preferred_idleness_state, None)","(service_kind, 0)","(persistence_level, 1)"
"(PID, com.google.android.gms)","(DN, ns.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/ns.db)","(TN, pending_ops)","(RL, 48)","(_id, 117)","(target_package, com.google.android.gms)","(target_class, com.google.android.gms.auth.account.be.accountstate.GcmTaskService)","(tag, DOWNPOUR_BACKGROUND_REFRESH)","(runtime, 1626977233111)","(flex_time, 5000)","(period, 3600000)","(last_runtime, 1626977232850)","(user_id, 0)","(required_network_type, 0)","(requires_charging, 0)","(extras, {""DO_NOT_REFRESH_BEFORE"":{""1626479127"":2},""EXTRA_ACTION"":{""DOWNPOUR_BACKGROUND_REFRESH"":4},""SCHEDULE_TIME_IN_S"":{""1626448121"":2}})","(retry_strategy, {""maximum_backoff_seconds"":{""3600"":0},""initial_backoff_seconds"":{""30"":0},""retry_policy"":{""0"":0}})","(task_type, 1)","(job_id, -1)","(content_uris, None)","(source, 16)","(source_version, 212418000)","(triggered_content_uris, None)","(required_uris, None)","(preferred_network_type, 1)","(preferred_charging_state, 1)","(required_idleness_state, 0)","(preferred_idleness_state, None)","(service_kind, 0)","(persistence_level, 1)"
"(PID, com.google.android.gms)","(DN, ns.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/ns.db)","(TN, pending_ops)","(RL, 49)","(_id, 118)","(target_package, com.google.android.gms)","(target_class, com.google.android.gms.auth.account.be.accountstate.GcmTaskService)","(tag, CREDENTIAL_SYNC_ACTION05af51f24636301117b69b20ec2be6baef7c8a11a4d4f49f62565ee0bc39e66f)","(runtime, 1627052921591)","(flex_time, 544320000)","(period, 604800000)","(last_runtime, 1626742455037)","(user_id, 0)","(required_network_type, 0)","(requires_charging, 0)","(extras, {""EXTRA_ACTION"":{""CREDENTIAL_SYNC_ACTION"":4},""PERIODIC_ACCOUNT_SYNC_FOR_ALL"":{""true"":3}})","(retry_strategy, {""maximum_backoff_seconds"":{""3600"":0},""initial_backoff_seconds"":{""30"":0},""retry_policy"":{""0"":0}})","(task_type, 1)","(job_id, -1)","(content_uris, None)","(source, 16)","(source_version, 212418000)","(triggered_content_uris, None)","(required_uris, None)","(preferred_network_type, None)","(preferred_charging_state, 1)","(required_idleness_state, 0)","(preferred_idleness_state, None)","(service_kind, 0)","(persistence_level, 1)"
"(PID, com.google.android.gms)","(DN, ns.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/ns.db)","(TN, pending_ops)","(RL, 50)","(_id, 119)","(target_package, com.google.android.gms)","(target_class, com.google.android.gms.auth.account.be.accountstate.GcmTaskService)","(tag, ACCOUNT_SYNC_ACTION05af51f24636301117b69b20ec2be6baef7c8a11a4d4f49f62565ee0bc39e66f)","(runtime, 1626903933402)","(flex_time, 77760000)","(period, 86400000)","(last_runtime, 1626878347399)","(user_id, 0)","(required_network_type, 0)","(requires_charging, 0)","(extras, {""EXTRA_ACTION"":{""ACCOUNT_SYNC_ACTION"":4},""PERIODIC_ACCOUNT_SYNC_FOR_ALL"":{""true"":3}})","(retry_strategy, {""maximum_backoff_seconds"":{""3600"":0},""initial_backoff_seconds"":{""30"":0},""retry_policy"":{""0"":0}})","(task_type, 1)","(job_id, -1)","(content_uris, None)","(source, 16)","(source_version, 212418000)","(triggered_content_uris, None)","(required_uris, None)","(preferred_network_type, None)","(preferred_charging_state, 1)","(required_idleness_state, 0)","(preferred_idleness_state, None)","(service_kind, 0)","(persistence_level, 1)"
"(PID, com.google.android.gms)","(DN, ns.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/ns.db)","(TN, pending_ops)","(RL, 51)","(_id, 123)","(target_package, com.google.android.gms)","(target_class, com.google.android.gms.autofill.events.AutofillGcmTaskService)","(tag, PredictionDataSync)","(runtime, 1626744401846)","(flex_time, 162000000)","(period, 172800000)","(last_runtime, 1626744401015)","(user_id, 0)","(required_network_type, 0)","(requires_charging, 1)","(extras, None)","(retry_strategy, {""maximum_backoff_seconds"":{""3600"":0},""initial_backoff_seconds"":{""30"":0},""retry_policy"":{""0"":0}})","(task_type, 1)","(job_id, -1)","(content_uris, None)","(source, 16)","(source_version, 212418000)","(triggered_content_uris, None)","(required_uris, None)","(preferred_network_type, 1)","(preferred_charging_state, None)","(required_idleness_state, 1)","(preferred_idleness_state, None)","(service_kind, 0)","(persistence_level, 1)"
"(PID, com.google.android.gms)","(DN, ns.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/ns.db)","(TN, pending_ops)","(RL, 52)","(_id, 124)","(target_package, com.google.android.gms)","(target_class, com.google.android.gms.mdisync.service.MdiSyncBackgroundTaskService)","(tag, 3_PERIODIC)","(runtime, 1626448128584)","(flex_time, 19440000)","(period, 21600000)","(last_runtime, 0)","(user_id, 0)","(required_network_type, 1)","(requires_charging, 1)","(extras, None)","(retry_strategy, {""maximum_backoff_seconds"":{""21600"":0},""initial_backoff_seconds"":{""30"":0},""retry_policy"":{""0"":0}})","(task_type, 1)","(job_id, -1)","(content_uris, None)","(source, 16)","(source_version, 212418000)","(triggered_content_uris, None)","(required_uris, None)","(preferred_network_type, None)","(preferred_charging_state, None)","(required_idleness_state, 0)","(preferred_idleness_state, None)","(service_kind, 0)","(persistence_level, 1)"
"(PID, com.google.android.gms)","(DN, ns.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/ns.db)","(TN, pending_ops)","(RL, 53)","(_id, 129)","(target_package, com.google.android.gms)","(target_class, com.google.android.gms.security.snet.SnetNormalTaskService)","(tag, event_log_collector_runner)","(runtime, 1626977236167)","(flex_time, 1800000)","(period, 14400000)","(last_runtime, 1626977236054)","(user_id, 0)","(required_network_type, 0)","(requires_charging, 0)","(extras, None)","(retry_strategy, {""maximum_backoff_seconds"":{""3600"":0},""initial_backoff_seconds"":{""30"":0},""retry_policy"":{""0"":0}})","(task_type, 1)","(job_id, -1)","(content_uris, None)","(source, 16)","(source_version, 212116000)","(triggered_content_uris, None)","(required_uris, None)","(preferred_network_type, 1)","(preferred_charging_state, 1)","(required_idleness_state, 0)","(preferred_idleness_state, None)","(service_kind, 0)","(persistence_level, 1)"
"(PID, com.google.android.gms)","(DN, ns.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/ns.db)","(TN, pending_ops)","(RL, 54)","(_id, 130)","(target_package, com.google.android.gms)","(target_class, com.google.android.gms.security.safebrowsing.SafeBrowsingUpdateTaskService)","(tag, sb_periodic_updater)","(runtime, 1626934852314)","(flex_time, 7200000)","(period, 72000000)","(last_runtime, 1626934852254)","(user_id, 0)","(required_network_type, 0)","(requires_charging, 0)","(extras, None)","(retry_strategy, {""maximum_backoff_seconds"":{""3600"":0},""initial_backoff_seconds"":{""30"":0},""retry_policy"":{""0"":0}})","(task_type, 1)","(job_id, -1)","(content_uris, None)","(source, 16)","(source_version, 212116000)","(triggered_content_uris, None)","(required_uris, None)","(preferred_network_type, 1)","(preferred_charging_state, 1)","(required_idleness_state, 0)","(preferred_idleness_state, None)","(service_kind, 0)","(persistence_level, 1)"
"(PID, com.google.android.gms)","(DN, ns.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/ns.db)","(TN, pending_ops)","(RL, 55)","(_id, 131)","(target_package, com.google.android.gms)","(target_class, com.google.android.gms.security.snet.SnetIdleTaskService)","(tag, snet_idle_runner)","(runtime, 1626879371341)","(flex_time, 1080000)","(period, 10800000)","(last_runtime, 1626879371244)","(user_id, 0)","(required_network_type, 2)","(requires_charging, 1)","(extras, None)","(retry_strategy, {""maximum_backoff_seconds"":{""3600"":0},""initial_backoff_seconds"":{""30"":0},""retry_policy"":{""0"":0}})","(task_type, 1)","(job_id, -1)","(content_uris, None)","(source, 16)","(source_version, 212116000)","(triggered_content_uris, None)","(required_uris, None)","(preferred_network_type, None)","(preferred_charging_state, None)","(required_idleness_state, 1)","(preferred_idleness_state, None)","(service_kind, 0)","(persistence_level, 1)"
"(PID, com.google.android.gms)","(DN, ns.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/ns.db)","(TN, pending_ops)","(RL, 56)","(_id, 250)","(target_package, com.google.android.gms)","(target_class, com.google.android.gms.autofill.events.AutofillGcmTaskService)","(tag, FaviconFetchPeriodic)","(runtime, 1626744400638)","(flex_time, 172800000)","(period, 172800000)","(last_runtime, 1626744400449)","(user_id, 0)","(required_network_type, 0)","(requires_charging, 1)","(extras, None)","(retry_strategy, {""maximum_backoff_seconds"":{""3600"":0},""initial_backoff_seconds"":{""30"":0},""retry_policy"":{""0"":0}})","(task_type, 1)","(job_id, -1)","(content_uris, None)","(source, 16)","(source_version, 212418000)","(triggered_content_uris, None)","(required_uris, None)","(preferred_network_type, 1)","(preferred_charging_state, None)","(required_idleness_state, 1)","(preferred_idleness_state, None)","(service_kind, 0)","(persistence_level, 1)"
