PID,DN,DP,TN,RL,row_id,items_row_id,clusters_row_id,view_type,rank,cluster_rank,write_sequence_id,do_not_show_before_timestamp_ms,do_not_show_after_timestamp_ms,nested_cluster_row_id,display_timestamp_ms,messages_in_view_bitmap
"(PID, com.google.android.gm)","(DN, bigTopDataDB.-1285600966)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gm/databases/bigTopDataDB.-1285600966)","(TN, item_visibility)","(RL, 942)","(row_id, 4956)","(items_row_id, 210)","(clusters_row_id, None)","(view_type, 96)","(rank, 9223370413031688787)","(cluster_rank, None)","(write_sequence_id, 694)","(do_not_show_before_timestamp_ms, None)","(do_not_show_after_timestamp_ms, None)","(nested_cluster_row_id, None)","(display_timestamp_ms, 1623823087020)","(messages_in_view_bitmap, 2)"
"(PID, com.google.android.gm)","(DN, bigTopDataDB.-1285600966)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gm/databases/bigTopDataDB.-1285600966)","(TN, item_visibility)","(RL, 943)","(row_id, 4957)","(items_row_id, 210)","(clusters_row_id, None)","(view_type, 57)","(rank, 9223370413031688787)","(cluster_rank, None)","(write_sequence_id, 694)","(do_not_show_before_timestamp_ms, None)","(do_not_show_after_timestamp_ms, None)","(nested_cluster_row_id, None)","(display_timestamp_ms, 1623823087020)","(messages_in_view_bitmap, 2)"
"(PID, com.google.android.gm)","(DN, bigTopDataDB.-1285600966)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gm/databases/bigTopDataDB.-1285600966)","(TN, item_visibility)","(RL, 944)","(row_id, 4958)","(items_row_id, 210)","(clusters_row_id, None)","(view_type, 109)","(rank, 9223370413031688787)","(cluster_rank, None)","(write_sequence_id, 694)","(do_not_show_before_timestamp_ms, None)","(do_not_show_after_timestamp_ms, None)","(nested_cluster_row_id, None)","(display_timestamp_ms, 1623823087020)","(messages_in_view_bitmap, 2)"
"(PID, com.google.android.gm)","(DN, bigTopDataDB.-1285600966)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gm/databases/bigTopDataDB.-1285600966)","(TN, item_visibility)","(RL, 945)","(row_id, 4959)","(items_row_id, 210)","(clusters_row_id, None)","(view_type, 58)","(rank, 9223370413031688787)","(cluster_rank, None)","(write_sequence_id, 694)","(do_not_show_before_timestamp_ms, None)","(do_not_show_after_timestamp_ms, None)","(nested_cluster_row_id, None)","(display_timestamp_ms, 1623823087020)","(messages_in_view_bitmap, 2)"
"(PID, com.google.android.gm)","(DN, bigTopDataDB.-1285600966)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gm/databases/bigTopDataDB.-1285600966)","(TN, item_visibility)","(RL, 946)","(row_id, 4960)","(items_row_id, 210)","(clusters_row_id, None)","(view_type, 117)","(rank, 9223370413031688787)","(cluster_rank, None)","(write_sequence_id, 694)","(do_not_show_before_timestamp_ms, None)","(do_not_show_after_timestamp_ms, None)","(nested_cluster_row_id, None)","(display_timestamp_ms, 1623823087020)","(messages_in_view_bitmap, 2)"
"(PID, com.google.android.gm)","(DN, bigTopDataDB.-1285600966)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gm/databases/bigTopDataDB.-1285600966)","(TN, item_visibility)","(RL, 947)","(row_id, 4961)","(items_row_id, 210)","(clusters_row_id, None)","(view_type, 78)","(rank, 9223370413031688787)","(cluster_rank, None)","(write_sequence_id, 694)","(do_not_show_before_timestamp_ms, None)","(do_not_show_after_timestamp_ms, None)","(nested_cluster_row_id, None)","(display_timestamp_ms, 1623823087020)","(messages_in_view_bitmap, 2)"
"(PID, com.google.android.gm)","(DN, bigTopDataDB.-1285600966)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gm/databases/bigTopDataDB.-1285600966)","(TN, item_visibility)","(RL, 948)","(row_id, 4962)","(items_row_id, 210)","(clusters_row_id, 1)","(view_type, 2)","(rank, 9223370413031688787)","(cluster_rank, None)","(write_sequence_id, 694)","(do_not_show_before_timestamp_ms, None)","(do_not_show_after_timestamp_ms, None)","(nested_cluster_row_id, None)","(display_timestamp_ms, 1623823087020)","(messages_in_view_bitmap, 2)"
"(PID, com.google.android.gm)","(DN, bigTopDataDB.-1285600966)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gm/databases/bigTopDataDB.-1285600966)","(TN, item_visibility)","(RL, 949)","(row_id, 4963)","(items_row_id, 210)","(clusters_row_id, 6)","(view_type, 2)","(rank, 9223370413031688787)","(cluster_rank, None)","(write_sequence_id, 694)","(do_not_show_before_timestamp_ms, None)","(do_not_show_after_timestamp_ms, None)","(nested_cluster_row_id, None)","(display_timestamp_ms, 1623823087020)","(messages_in_view_bitmap, 2)"
"(PID, com.google.android.gm)","(DN, bigTopDataDB.-1285600966)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gm/databases/bigTopDataDB.-1285600966)","(TN, item_visibility)","(RL, 950)","(row_id, 5006)","(items_row_id, 213)","(clusters_row_id, None)","(view_type, 116)","(rank, 9223370412945695166)","(cluster_rank, None)","(write_sequence_id, 702)","(do_not_show_before_timestamp_ms, None)","(do_not_show_after_timestamp_ms, None)","(nested_cluster_row_id, None)","(display_timestamp_ms, 1623909080641)","(messages_in_view_bitmap, 2)"
"(PID, com.google.android.gm)","(DN, bigTopDataDB.-1285600966)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gm/databases/bigTopDataDB.-1285600966)","(TN, item_visibility)","(RL, 951)","(row_id, 5007)","(items_row_id, 213)","(clusters_row_id, None)","(view_type, 45)","(rank, 9223370412945695166)","(cluster_rank, None)","(write_sequence_id, 702)","(do_not_show_before_timestamp_ms, None)","(do_not_show_after_timestamp_ms, None)","(nested_cluster_row_id, None)","(display_timestamp_ms, 1623909080641)","(messages_in_view_bitmap, 2)"
"(PID, com.google.android.gm)","(DN, bigTopDataDB.-1285600966)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gm/databases/bigTopDataDB.-1285600966)","(TN, item_visibility)","(RL, 952)","(row_id, 5008)","(items_row_id, 213)","(clusters_row_id, None)","(view_type, 49)","(rank, 9223370412945695166)","(cluster_rank, None)","(write_sequence_id, 702)","(do_not_show_before_timestamp_ms, None)","(do_not_show_after_timestamp_ms, None)","(nested_cluster_row_id, None)","(display_timestamp_ms, 1623909080641)","(messages_in_view_bitmap, 2)"
"(PID, com.google.android.gm)","(DN, bigTopDataDB.-1285600966)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gm/databases/bigTopDataDB.-1285600966)","(TN, item_visibility)","(RL, 953)","(row_id, 5009)","(items_row_id, 213)","(clusters_row_id, None)","(view_type, 62)","(rank, 9223370412945695166)","(cluster_rank, None)","(write_sequence_id, 702)","(do_not_show_before_timestamp_ms, None)","(do_not_show_after_timestamp_ms, None)","(nested_cluster_row_id, None)","(display_timestamp_ms, 1623909080641)","(messages_in_view_bitmap, 2)"
"(PID, com.google.android.gm)","(DN, bigTopDataDB.-1285600966)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gm/databases/bigTopDataDB.-1285600966)","(TN, item_visibility)","(RL, 954)","(row_id, 5010)","(items_row_id, 213)","(clusters_row_id, None)","(view_type, 96)","(rank, 9223370412945695166)","(cluster_rank, None)","(write_sequence_id, 702)","(do_not_show_before_timestamp_ms, None)","(do_not_show_after_timestamp_ms, None)","(nested_cluster_row_id, None)","(display_timestamp_ms, 1623909080641)","(messages_in_view_bitmap, 2)"
"(PID, com.google.android.gm)","(DN, bigTopDataDB.-1285600966)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gm/databases/bigTopDataDB.-1285600966)","(TN, item_visibility)","(RL, 955)","(row_id, 5011)","(items_row_id, 213)","(clusters_row_id, None)","(view_type, 57)","(rank, 9223370412945695166)","(cluster_rank, None)","(write_sequence_id, 702)","(do_not_show_before_timestamp_ms, None)","(do_not_show_after_timestamp_ms, None)","(nested_cluster_row_id, None)","(display_timestamp_ms, 1623909080641)","(messages_in_view_bitmap, 2)"
"(PID, com.google.android.gm)","(DN, bigTopDataDB.-1285600966)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gm/databases/bigTopDataDB.-1285600966)","(TN, item_visibility)","(RL, 956)","(row_id, 5012)","(items_row_id, 213)","(clusters_row_id, None)","(view_type, 109)","(rank, 9223370412945695166)","(cluster_rank, None)","(write_sequence_id, 702)","(do_not_show_before_timestamp_ms, None)","(do_not_show_after_timestamp_ms, None)","(nested_cluster_row_id, None)","(display_timestamp_ms, 1623909080641)","(messages_in_view_bitmap, 2)"
"(PID, com.google.android.gm)","(DN, bigTopDataDB.-1285600966)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gm/databases/bigTopDataDB.-1285600966)","(TN, item_visibility)","(RL, 957)","(row_id, 5013)","(items_row_id, 213)","(clusters_row_id, None)","(view_type, 58)","(rank, 9223370412945695166)","(cluster_rank, None)","(write_sequence_id, 702)","(do_not_show_before_timestamp_ms, None)","(do_not_show_after_timestamp_ms, None)","(nested_cluster_row_id, None)","(display_timestamp_ms, 1623909080641)","(messages_in_view_bitmap, 2)"
"(PID, com.google.android.gm)","(DN, bigTopDataDB.-1285600966)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gm/databases/bigTopDataDB.-1285600966)","(TN, item_visibility)","(RL, 958)","(row_id, 5014)","(items_row_id, 213)","(clusters_row_id, None)","(view_type, 117)","(rank, 9223370412945695166)","(cluster_rank, None)","(write_sequence_id, 702)","(do_not_show_before_timestamp_ms, None)","(do_not_show_after_timestamp_ms, None)","(nested_cluster_row_id, None)","(display_timestamp_ms, 1623909080641)","(messages_in_view_bitmap, 2)"
"(PID, com.google.android.gm)","(DN, bigTopDataDB.-1285600966)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gm/databases/bigTopDataDB.-1285600966)","(TN, item_visibility)","(RL, 959)","(row_id, 5015)","(items_row_id, 213)","(clusters_row_id, None)","(view_type, 78)","(rank, 9223370412945695166)","(cluster_rank, None)","(write_sequence_id, 702)","(do_not_show_before_timestamp_ms, None)","(do_not_show_after_timestamp_ms, None)","(nested_cluster_row_id, None)","(display_timestamp_ms, 1623909080641)","(messages_in_view_bitmap, 2)"
"(PID, com.google.android.gm)","(DN, bigTopDataDB.-1285600966)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gm/databases/bigTopDataDB.-1285600966)","(TN, item_visibility)","(RL, 960)","(row_id, 5016)","(items_row_id, 213)","(clusters_row_id, 1)","(view_type, 2)","(rank, 9223370412945695166)","(cluster_rank, None)","(write_sequence_id, 702)","(do_not_show_before_timestamp_ms, None)","(do_not_show_after_timestamp_ms, None)","(nested_cluster_row_id, None)","(display_timestamp_ms, 1623909080641)","(messages_in_view_bitmap, 2)"
"(PID, com.google.android.gm)","(DN, bigTopDataDB.-1285600966)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gm/databases/bigTopDataDB.-1285600966)","(TN, item_visibility)","(RL, 961)","(row_id, 5017)","(items_row_id, 213)","(clusters_row_id, 6)","(view_type, 2)","(rank, 9223370412945695166)","(cluster_rank, None)","(write_sequence_id, 702)","(do_not_show_before_timestamp_ms, None)","(do_not_show_after_timestamp_ms, None)","(nested_cluster_row_id, None)","(display_timestamp_ms, 1623909080641)","(messages_in_view_bitmap, 2)"
"(PID, com.google.android.gm)","(DN, bigTopDataDB.-1285600966)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gm/databases/bigTopDataDB.-1285600966)","(TN, item_visibility)","(RL, 962)","(row_id, 5036)","(items_row_id, 215)","(clusters_row_id, None)","(view_type, 100)","(rank, 9223370412806265518)","(cluster_rank, None)","(write_sequence_id, 708)","(do_not_show_before_timestamp_ms, None)","(do_not_show_after_timestamp_ms, None)","(nested_cluster_row_id, None)","(display_timestamp_ms, 1624048510289)","(messages_in_view_bitmap, 3)"
"(PID, com.google.android.gm)","(DN, bigTopDataDB.-1285600966)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gm/databases/bigTopDataDB.-1285600966)","(TN, item_visibility)","(RL, 963)","(row_id, 5037)","(items_row_id, 215)","(clusters_row_id, None)","(view_type, 116)","(rank, 9223370412806265518)","(cluster_rank, None)","(write_sequence_id, 708)","(do_not_show_before_timestamp_ms, None)","(do_not_show_after_timestamp_ms, None)","(nested_cluster_row_id, None)","(display_timestamp_ms, 1624048510289)","(messages_in_view_bitmap, 3)"
"(PID, com.google.android.gm)","(DN, bigTopDataDB.-1285600966)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gm/databases/bigTopDataDB.-1285600966)","(TN, item_visibility)","(RL, 964)","(row_id, 5038)","(items_row_id, 215)","(clusters_row_id, None)","(view_type, 45)","(rank, 9223370412806265518)","(cluster_rank, None)","(write_sequence_id, 708)","(do_not_show_before_timestamp_ms, None)","(do_not_show_after_timestamp_ms, None)","(nested_cluster_row_id, None)","(display_timestamp_ms, 1624048510289)","(messages_in_view_bitmap, 3)"
"(PID, com.google.android.gm)","(DN, bigTopDataDB.-1285600966)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gm/databases/bigTopDataDB.-1285600966)","(TN, item_visibility)","(RL, 965)","(row_id, 5039)","(items_row_id, 215)","(clusters_row_id, None)","(view_type, 51)","(rank, 9223370412806265518)","(cluster_rank, None)","(write_sequence_id, 708)","(do_not_show_before_timestamp_ms, None)","(do_not_show_after_timestamp_ms, None)","(nested_cluster_row_id, None)","(display_timestamp_ms, 1624048510289)","(messages_in_view_bitmap, 3)"
"(PID, com.google.android.gm)","(DN, bigTopDataDB.-1285600966)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gm/databases/bigTopDataDB.-1285600966)","(TN, item_visibility)","(RL, 966)","(row_id, 5040)","(items_row_id, 215)","(clusters_row_id, None)","(view_type, 98)","(rank, 9223370412806265518)","(cluster_rank, None)","(write_sequence_id, 708)","(do_not_show_before_timestamp_ms, None)","(do_not_show_after_timestamp_ms, None)","(nested_cluster_row_id, None)","(display_timestamp_ms, 1624048510289)","(messages_in_view_bitmap, 3)"
"(PID, com.google.android.gm)","(DN, bigTopDataDB.-1285600966)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gm/databases/bigTopDataDB.-1285600966)","(TN, item_visibility)","(RL, 967)","(row_id, 5041)","(items_row_id, 215)","(clusters_row_id, None)","(view_type, 88)","(rank, 9223370412806265518)","(cluster_rank, None)","(write_sequence_id, 708)","(do_not_show_before_timestamp_ms, None)","(do_not_show_after_timestamp_ms, None)","(nested_cluster_row_id, None)","(display_timestamp_ms, 1624048510289)","(messages_in_view_bitmap, 3)"
"(PID, com.google.android.gm)","(DN, bigTopDataDB.-1285600966)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gm/databases/bigTopDataDB.-1285600966)","(TN, item_visibility)","(RL, 968)","(row_id, 5042)","(items_row_id, 215)","(clusters_row_id, 8)","(view_type, 62)","(rank, 9223370412806265518)","(cluster_rank, 9223370412806265518)","(write_sequence_id, 708)","(do_not_show_before_timestamp_ms, None)","(do_not_show_after_timestamp_ms, None)","(nested_cluster_row_id, None)","(display_timestamp_ms, 1624048510289)","(messages_in_view_bitmap, 3)"
"(PID, com.google.android.gm)","(DN, bigTopDataDB.-1285600966)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gm/databases/bigTopDataDB.-1285600966)","(TN, item_visibility)","(RL, 969)","(row_id, 5043)","(items_row_id, 215)","(clusters_row_id, None)","(view_type, 57)","(rank, 9223370412806265518)","(cluster_rank, None)","(write_sequence_id, 708)","(do_not_show_before_timestamp_ms, None)","(do_not_show_after_timestamp_ms, None)","(nested_cluster_row_id, None)","(display_timestamp_ms, 1624048510289)","(messages_in_view_bitmap, 3)"
"(PID, com.google.android.gm)","(DN, bigTopDataDB.-1285600966)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gm/databases/bigTopDataDB.-1285600966)","(TN, item_visibility)","(RL, 970)","(row_id, 5044)","(items_row_id, 215)","(clusters_row_id, None)","(view_type, 109)","(rank, 9223370412806265518)","(cluster_rank, None)","(write_sequence_id, 708)","(do_not_show_before_timestamp_ms, None)","(do_not_show_after_timestamp_ms, None)","(nested_cluster_row_id, None)","(display_timestamp_ms, 1624048510289)","(messages_in_view_bitmap, 3)"
"(PID, com.google.android.gm)","(DN, bigTopDataDB.-1285600966)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gm/databases/bigTopDataDB.-1285600966)","(TN, item_visibility)","(RL, 971)","(row_id, 5045)","(items_row_id, 215)","(clusters_row_id, None)","(view_type, 108)","(rank, 9223370412806265518)","(cluster_rank, None)","(write_sequence_id, 708)","(do_not_show_before_timestamp_ms, None)","(do_not_show_after_timestamp_ms, None)","(nested_cluster_row_id, None)","(display_timestamp_ms, 1624048510289)","(messages_in_view_bitmap, 3)"
"(PID, com.google.android.gm)","(DN, bigTopDataDB.-1285600966)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gm/databases/bigTopDataDB.-1285600966)","(TN, item_visibility)","(RL, 972)","(row_id, 5046)","(items_row_id, 215)","(clusters_row_id, None)","(view_type, 58)","(rank, 9223370412806265518)","(cluster_rank, None)","(write_sequence_id, 708)","(do_not_show_before_timestamp_ms, None)","(do_not_show_after_timestamp_ms, None)","(nested_cluster_row_id, None)","(display_timestamp_ms, 1624048510289)","(messages_in_view_bitmap, 3)"
"(PID, com.google.android.gm)","(DN, bigTopDataDB.-1285600966)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gm/databases/bigTopDataDB.-1285600966)","(TN, item_visibility)","(RL, 973)","(row_id, 5047)","(items_row_id, 215)","(clusters_row_id, None)","(view_type, 117)","(rank, 9223370412806265518)","(cluster_rank, None)","(write_sequence_id, 708)","(do_not_show_before_timestamp_ms, None)","(do_not_show_after_timestamp_ms, None)","(nested_cluster_row_id, None)","(display_timestamp_ms, 1624048510289)","(messages_in_view_bitmap, 3)"
"(PID, com.google.android.gm)","(DN, bigTopDataDB.-1285600966)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gm/databases/bigTopDataDB.-1285600966)","(TN, item_visibility)","(RL, 974)","(row_id, 5048)","(items_row_id, 215)","(clusters_row_id, None)","(view_type, 59)","(rank, 9223370412806265518)","(cluster_rank, None)","(write_sequence_id, 708)","(do_not_show_before_timestamp_ms, None)","(do_not_show_after_timestamp_ms, None)","(nested_cluster_row_id, None)","(display_timestamp_ms, 1624048510289)","(messages_in_view_bitmap, 3)"
"(PID, com.google.android.gm)","(DN, bigTopDataDB.-1285600966)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gm/databases/bigTopDataDB.-1285600966)","(TN, item_visibility)","(RL, 975)","(row_id, 5049)","(items_row_id, 215)","(clusters_row_id, 8)","(view_type, 2)","(rank, 9223370412806265518)","(cluster_rank, None)","(write_sequence_id, 708)","(do_not_show_before_timestamp_ms, None)","(do_not_show_after_timestamp_ms, None)","(nested_cluster_row_id, None)","(display_timestamp_ms, 1624048510289)","(messages_in_view_bitmap, 3)"
"(PID, com.google.android.gm)","(DN, bigTopDataDB.-1285600966)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gm/databases/bigTopDataDB.-1285600966)","(TN, item_visibility)","(RL, 976)","(row_id, 5050)","(items_row_id, 215)","(clusters_row_id, 8)","(view_type, 107)","(rank, 9223370412806265518)","(cluster_rank, None)","(write_sequence_id, 708)","(do_not_show_before_timestamp_ms, None)","(do_not_show_after_timestamp_ms, None)","(nested_cluster_row_id, None)","(display_timestamp_ms, 1624048510289)","(messages_in_view_bitmap, 3)"
"(PID, com.google.android.gm)","(DN, bigTopDataDB.-1285600966)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gm/databases/bigTopDataDB.-1285600966)","(TN, item_visibility)","(RL, 977)","(row_id, 5051)","(items_row_id, 215)","(clusters_row_id, 1)","(view_type, 2)","(rank, 9223370412806265518)","(cluster_rank, None)","(write_sequence_id, 708)","(do_not_show_before_timestamp_ms, None)","(do_not_show_after_timestamp_ms, None)","(nested_cluster_row_id, None)","(display_timestamp_ms, 1624048510289)","(messages_in_view_bitmap, 3)"
"(PID, com.google.android.gm)","(DN, bigTopDataDB.-1285600966)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gm/databases/bigTopDataDB.-1285600966)","(TN, item_visibility)","(RL, 978)","(row_id, 5052)","(items_row_id, 215)","(clusters_row_id, 1)","(view_type, 107)","(rank, 9223370412806265518)","(cluster_rank, None)","(write_sequence_id, 708)","(do_not_show_before_timestamp_ms, None)","(do_not_show_after_timestamp_ms, None)","(nested_cluster_row_id, None)","(display_timestamp_ms, 1624048510289)","(messages_in_view_bitmap, 3)"
"(PID, com.google.android.gm)","(DN, bigTopDataDB.-1285600966)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gm/databases/bigTopDataDB.-1285600966)","(TN, item_visibility)","(RL, 979)","(row_id, 5071)","(items_row_id, 217)","(clusters_row_id, None)","(view_type, 100)","(rank, 9223370412743346437)","(cluster_rank, None)","(write_sequence_id, 715)","(do_not_show_before_timestamp_ms, None)","(do_not_show_after_timestamp_ms, None)","(nested_cluster_row_id, None)","(display_timestamp_ms, 1624111429370)","(messages_in_view_bitmap, 3)"
"(PID, com.google.android.gm)","(DN, bigTopDataDB.-1285600966)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gm/databases/bigTopDataDB.-1285600966)","(TN, item_visibility)","(RL, 980)","(row_id, 5072)","(items_row_id, 217)","(clusters_row_id, None)","(view_type, 116)","(rank, 9223370412743346437)","(cluster_rank, None)","(write_sequence_id, 715)","(do_not_show_before_timestamp_ms, None)","(do_not_show_after_timestamp_ms, None)","(nested_cluster_row_id, None)","(display_timestamp_ms, 1624111429370)","(messages_in_view_bitmap, 3)"
"(PID, com.google.android.gm)","(DN, bigTopDataDB.-1285600966)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gm/databases/bigTopDataDB.-1285600966)","(TN, item_visibility)","(RL, 981)","(row_id, 5073)","(items_row_id, 217)","(clusters_row_id, None)","(view_type, 45)","(rank, 9223370412743346437)","(cluster_rank, None)","(write_sequence_id, 715)","(do_not_show_before_timestamp_ms, None)","(do_not_show_after_timestamp_ms, None)","(nested_cluster_row_id, None)","(display_timestamp_ms, 1624111429370)","(messages_in_view_bitmap, 3)"
"(PID, com.google.android.gm)","(DN, bigTopDataDB.-1285600966)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gm/databases/bigTopDataDB.-1285600966)","(TN, item_visibility)","(RL, 982)","(row_id, 5074)","(items_row_id, 217)","(clusters_row_id, None)","(view_type, 51)","(rank, 9223370412743346437)","(cluster_rank, None)","(write_sequence_id, 715)","(do_not_show_before_timestamp_ms, None)","(do_not_show_after_timestamp_ms, None)","(nested_cluster_row_id, None)","(display_timestamp_ms, 1624111429370)","(messages_in_view_bitmap, 3)"
"(PID, com.google.android.gm)","(DN, bigTopDataDB.-1285600966)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gm/databases/bigTopDataDB.-1285600966)","(TN, item_visibility)","(RL, 983)","(row_id, 5075)","(items_row_id, 217)","(clusters_row_id, None)","(view_type, 98)","(rank, 9223370412743346437)","(cluster_rank, None)","(write_sequence_id, 715)","(do_not_show_before_timestamp_ms, None)","(do_not_show_after_timestamp_ms, None)","(nested_cluster_row_id, None)","(display_timestamp_ms, 1624111429370)","(messages_in_view_bitmap, 3)"
"(PID, com.google.android.gm)","(DN, bigTopDataDB.-1285600966)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gm/databases/bigTopDataDB.-1285600966)","(TN, item_visibility)","(RL, 984)","(row_id, 5076)","(items_row_id, 217)","(clusters_row_id, None)","(view_type, 88)","(rank, 9223370412743346437)","(cluster_rank, None)","(write_sequence_id, 715)","(do_not_show_before_timestamp_ms, None)","(do_not_show_after_timestamp_ms, None)","(nested_cluster_row_id, None)","(display_timestamp_ms, 1624111429370)","(messages_in_view_bitmap, 3)"
"(PID, com.google.android.gm)","(DN, bigTopDataDB.-1285600966)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gm/databases/bigTopDataDB.-1285600966)","(TN, item_visibility)","(RL, 985)","(row_id, 5077)","(items_row_id, 217)","(clusters_row_id, 8)","(view_type, 62)","(rank, 9223370412743346437)","(cluster_rank, 9223370412743346437)","(write_sequence_id, 715)","(do_not_show_before_timestamp_ms, None)","(do_not_show_after_timestamp_ms, None)","(nested_cluster_row_id, None)","(display_timestamp_ms, 1624111429370)","(messages_in_view_bitmap, 3)"
"(PID, com.google.android.gm)","(DN, bigTopDataDB.-1285600966)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gm/databases/bigTopDataDB.-1285600966)","(TN, item_visibility)","(RL, 986)","(row_id, 5078)","(items_row_id, 217)","(clusters_row_id, None)","(view_type, 57)","(rank, 9223370412743346437)","(cluster_rank, None)","(write_sequence_id, 715)","(do_not_show_before_timestamp_ms, None)","(do_not_show_after_timestamp_ms, None)","(nested_cluster_row_id, None)","(display_timestamp_ms, 1624111429370)","(messages_in_view_bitmap, 3)"
"(PID, com.google.android.gm)","(DN, bigTopDataDB.-1285600966)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gm/databases/bigTopDataDB.-1285600966)","(TN, item_visibility)","(RL, 987)","(row_id, 5079)","(items_row_id, 217)","(clusters_row_id, None)","(view_type, 109)","(rank, 9223370412743346437)","(cluster_rank, None)","(write_sequence_id, 715)","(do_not_show_before_timestamp_ms, None)","(do_not_show_after_timestamp_ms, None)","(nested_cluster_row_id, None)","(display_timestamp_ms, 1624111429370)","(messages_in_view_bitmap, 3)"
"(PID, com.google.android.gm)","(DN, bigTopDataDB.-1285600966)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gm/databases/bigTopDataDB.-1285600966)","(TN, item_visibility)","(RL, 988)","(row_id, 5080)","(items_row_id, 217)","(clusters_row_id, None)","(view_type, 108)","(rank, 9223370412743346437)","(cluster_rank, None)","(write_sequence_id, 715)","(do_not_show_before_timestamp_ms, None)","(do_not_show_after_timestamp_ms, None)","(nested_cluster_row_id, None)","(display_timestamp_ms, 1624111429370)","(messages_in_view_bitmap, 3)"
