PID,DN,DP,TN,RL,_id,category_id,version,expiry_timestamp,last_update_timestamp,key,value,data_size_bytes
"(PID, com.twitter.android)","(DN, 1378525099184291843-lru_key_value.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-lru_key_value.db)","(TN, lru_key_value_table)","(RL, 184)","(_id, 457)","(category_id, 6)","(version, 0)","(expiry_timestamp, 1631412858199)","(last_update_timestamp, 1623636858199)","(key, 1404159295797739520)","(value, MQ==)","(data_size_bytes, 1)"
"(PID, com.twitter.android)","(DN, 1378525099184291843-lru_key_value.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-lru_key_value.db)","(TN, lru_key_value_table)","(RL, 185)","(_id, 459)","(category_id, 2)","(version, 0)","(expiry_timestamp, 1631547836455)","(last_update_timestamp, 1623771836455)","(key, 1403715712342904834)","(value, STEJCAJqEzE0MDQyNjA4ODgzNjU0OTgzNjZY)","(data_size_bytes, 27)"
"(PID, com.twitter.android)","(DN, 1378525099184291843-lru_key_value.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-lru_key_value.db)","(TN, lru_key_value_table)","(RL, 186)","(_id, 461)","(category_id, 2)","(version, 0)","(expiry_timestamp, 1631547836454)","(last_update_timestamp, 1623771836454)","(key, 1399800510257930240)","(value, STEJCAJqEzE0MDQyNjA4ODgzNjU0OTgzNjdY)","(data_size_bytes, 27)"
"(PID, com.twitter.android)","(DN, 1378525099184291843-lru_key_value.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-lru_key_value.db)","(TN, lru_key_value_table)","(RL, 187)","(_id, 463)","(category_id, 2)","(version, 0)","(expiry_timestamp, 1631675995660)","(last_update_timestamp, 1623899995660)","(key, 1403901302929768449)","(value, STEJCAJqEzE0MDQyNjA4ODgzNjU0OTgzNjNY)","(data_size_bytes, 27)"
"(PID, com.twitter.android)","(DN, 1378525099184291843-lru_key_value.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-lru_key_value.db)","(TN, lru_key_value_table)","(RL, 188)","(_id, 465)","(category_id, 2)","(version, 0)","(expiry_timestamp, 1631547836455)","(last_update_timestamp, 1623771836455)","(key, 1403832661773369354)","(value, STEJCAJqEzE0MDQyNjA4ODgzNjU0OTgzNjhY)","(data_size_bytes, 27)"
"(PID, com.twitter.android)","(DN, 1378525099184291843-lru_key_value.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-lru_key_value.db)","(TN, lru_key_value_table)","(RL, 189)","(_id, 467)","(category_id, 2)","(version, 0)","(expiry_timestamp, 1631547900354)","(last_update_timestamp, 1623771900354)","(key, 1403994311004463108)","(value, STEJCAJqEzE0MDQyNjA4ODgzNjU0OTgzNjNY)","(data_size_bytes, 27)"
"(PID, com.twitter.android)","(DN, 1378525099184291843-lru_key_value.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-lru_key_value.db)","(TN, lru_key_value_table)","(RL, 190)","(_id, 469)","(category_id, 2)","(version, 0)","(expiry_timestamp, 1631547889647)","(last_update_timestamp, 1623771889647)","(key, 1404251409781071873)","(value, STEJCAJqEzE0MDQyNjA4ODgzNjU0OTgzNjNY)","(data_size_bytes, 27)"
"(PID, com.twitter.android)","(DN, 1378525099184291843-lru_key_value.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-lru_key_value.db)","(TN, lru_key_value_table)","(RL, 191)","(_id, 471)","(category_id, 5)","(version, 0)","(expiry_timestamp, 1631548001803)","(last_update_timestamp, 1623772001803)","(key, 1403901302929768449)","(value, STAJCQgBEgIJagEwahM3ODE5NDcwNzMzOTI1MDA3MzU4WA==)","(data_size_bytes, 34)"
"(PID, com.twitter.android)","(DN, 1378525099184291843-lru_key_value.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-lru_key_value.db)","(TN, lru_key_value_table)","(RL, 192)","(_id, 472)","(category_id, 6)","(version, 0)","(expiry_timestamp, 1631548001805)","(last_update_timestamp, 1623772001805)","(key, 1403901302929768449)","(value, MQ==)","(data_size_bytes, 1)"
"(PID, com.twitter.android)","(DN, 1378525099184291843-lru_key_value.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-lru_key_value.db)","(TN, lru_key_value_table)","(RL, 193)","(_id, 473)","(category_id, 5)","(version, 0)","(expiry_timestamp, 1631547976784)","(last_update_timestamp, 1623771976784)","(key, 1404066925769072641)","(value, STAJCQgBEgIJahM3ODE5NDcwNzMzOTI1MDA3MzI4ahM3ODE5NDcwNzMzOTI1MDA3MzM4WA==)","(data_size_bytes, 52)"
"(PID, com.twitter.android)","(DN, 1378525099184291843-lru_key_value.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-lru_key_value.db)","(TN, lru_key_value_table)","(RL, 194)","(_id, 474)","(category_id, 6)","(version, 0)","(expiry_timestamp, 1631547976789)","(last_update_timestamp, 1623771976789)","(key, 1404066925769072641)","(value, MQ==)","(data_size_bytes, 1)"
"(PID, com.twitter.android)","(DN, 1378525099184291843-lru_key_value.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-lru_key_value.db)","(TN, lru_key_value_table)","(RL, 195)","(_id, 475)","(category_id, 5)","(version, 0)","(expiry_timestamp, 1631547976785)","(last_update_timestamp, 1623771976785)","(key, 1404139562046263300)","(value, STAJCQgBEgIJahM3ODE5NDcwNzMzOTI1MDA3MzI4ahM3ODE5NDcwNzMzOTI1MDA3MzM4WA==)","(data_size_bytes, 52)"
"(PID, com.twitter.android)","(DN, 1378525099184291843-lru_key_value.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-lru_key_value.db)","(TN, lru_key_value_table)","(RL, 196)","(_id, 476)","(category_id, 6)","(version, 0)","(expiry_timestamp, 1631547976789)","(last_update_timestamp, 1623771976789)","(key, 1404139562046263300)","(value, MQ==)","(data_size_bytes, 1)"
"(PID, com.twitter.android)","(DN, 1378525099184291843-lru_key_value.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-lru_key_value.db)","(TN, lru_key_value_table)","(RL, 197)","(_id, 477)","(category_id, 5)","(version, 0)","(expiry_timestamp, 1631547976786)","(last_update_timestamp, 1623771976786)","(key, 1403923214053543936)","(value, STAJCQgBEgQJagEwahM3ODE5NDQ4ODIyODAxMjMxODcxahM3ODE5NDcwNzMzOTI1MDA3MzE4ahM3ODE5NDcwNzMzOTI1MDA3MzI4WA==)","(data_size_bytes, 76)"
"(PID, com.twitter.android)","(DN, 1378525099184291843-lru_key_value.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-lru_key_value.db)","(TN, lru_key_value_table)","(RL, 198)","(_id, 478)","(category_id, 6)","(version, 0)","(expiry_timestamp, 1631547976790)","(last_update_timestamp, 1623771976790)","(key, 1403923214053543936)","(value, MQ==)","(data_size_bytes, 1)"
"(PID, com.twitter.android)","(DN, 1378525099184291843-lru_key_value.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-lru_key_value.db)","(TN, lru_key_value_table)","(RL, 199)","(_id, 479)","(category_id, 5)","(version, 0)","(expiry_timestamp, 1631547976787)","(last_update_timestamp, 1623771976787)","(key, 1403923738819715076)","(value, STAJCQgBEgMJahM3ODE5NDQ4ODIyODAxMjMxODYxahM3ODE5NDcwNzMzOTI1MDA3MzE4ahM3ODE5NDcwNzMzOTI1MDA3MzI4WA==)","(data_size_bytes, 73)"
"(PID, com.twitter.android)","(DN, 1378525099184291843-lru_key_value.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-lru_key_value.db)","(TN, lru_key_value_table)","(RL, 200)","(_id, 480)","(category_id, 6)","(version, 0)","(expiry_timestamp, 1631547976791)","(last_update_timestamp, 1623771976791)","(key, 1403923738819715076)","(value, MQ==)","(data_size_bytes, 1)"
"(PID, com.twitter.android)","(DN, 1378525099184291843-lru_key_value.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-lru_key_value.db)","(TN, lru_key_value_table)","(RL, 201)","(_id, 481)","(category_id, 5)","(version, 0)","(expiry_timestamp, 1631547925287)","(last_update_timestamp, 1623771925287)","(key, 1403924035419860995)","(value, STAJCQgBEgIJahM3ODE5NDcwNzMzOTI1MDA3MzA4ahM3ODE5NDcwNzMzOTI1MDA3MzE4WA==)","(data_size_bytes, 52)"
"(PID, com.twitter.android)","(DN, 1378525099184291843-lru_key_value.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-lru_key_value.db)","(TN, lru_key_value_table)","(RL, 202)","(_id, 482)","(category_id, 6)","(version, 0)","(expiry_timestamp, 1631547925294)","(last_update_timestamp, 1623771925294)","(key, 1403924035419860995)","(value, MQ==)","(data_size_bytes, 1)"
"(PID, com.twitter.android)","(DN, 1378525099184291843-lru_key_value.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-lru_key_value.db)","(TN, lru_key_value_table)","(RL, 203)","(_id, 483)","(category_id, 5)","(version, 0)","(expiry_timestamp, 1631412917996)","(last_update_timestamp, 1623636917996)","(key, 1403939774587604994)","(value, STAJCAJqEzc4MTk0NzA3MzM5MjUwMDczMThY)","(data_size_bytes, 27)"
"(PID, com.twitter.android)","(DN, 1378525099184291843-lru_key_value.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-lru_key_value.db)","(TN, lru_key_value_table)","(RL, 204)","(_id, 484)","(category_id, 6)","(version, 0)","(expiry_timestamp, 1631412917997)","(last_update_timestamp, 1623636917997)","(key, 1403939774587604994)","(value, MQ==)","(data_size_bytes, 1)"
"(PID, com.twitter.android)","(DN, 1378525099184291843-lru_key_value.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-lru_key_value.db)","(TN, lru_key_value_table)","(RL, 205)","(_id, 485)","(category_id, 5)","(version, 0)","(expiry_timestamp, 1631412915775)","(last_update_timestamp, 1623636915775)","(key, 1403914808567685120)","(value, STAJCAJqEzc4MTk0NzA3MzM5MjUwMDczMDhY)","(data_size_bytes, 27)"
"(PID, com.twitter.android)","(DN, 1378525099184291843-lru_key_value.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-lru_key_value.db)","(TN, lru_key_value_table)","(RL, 206)","(_id, 486)","(category_id, 6)","(version, 0)","(expiry_timestamp, 1631412915779)","(last_update_timestamp, 1623636915779)","(key, 1403914808567685120)","(value, MQ==)","(data_size_bytes, 1)"
"(PID, com.twitter.android)","(DN, 1378525099184291843-lru_key_value.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-lru_key_value.db)","(TN, lru_key_value_table)","(RL, 207)","(_id, 489)","(category_id, 5)","(version, 0)","(expiry_timestamp, 1631547834291)","(last_update_timestamp, 1623771834291)","(key, 1404450863100407814)","(value, STAJCQgBEgIJagEwahM3ODE4OTIxMTczNzU0MzY3OTkzWA==)","(data_size_bytes, 34)"
"(PID, com.twitter.android)","(DN, 1378525099184291843-lru_key_value.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-lru_key_value.db)","(TN, lru_key_value_table)","(RL, 208)","(_id, 490)","(category_id, 6)","(version, 0)","(expiry_timestamp, 1631547834295)","(last_update_timestamp, 1623771834295)","(key, 1404450863100407814)","(value, MQ==)","(data_size_bytes, 1)"
"(PID, com.twitter.android)","(DN, 1378525099184291843-lru_key_value.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-lru_key_value.db)","(TN, lru_key_value_table)","(RL, 209)","(_id, 492)","(category_id, 2)","(version, 0)","(expiry_timestamp, 1631675995659)","(last_update_timestamp, 1623899995659)","(key, 1403989900924497922)","(value, STEJCAJqEzE0MDQyNjA4ODgzNjU0OTgzNjRY)","(data_size_bytes, 27)"
"(PID, com.twitter.android)","(DN, 1378525099184291843-lru_key_value.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-lru_key_value.db)","(TN, lru_key_value_table)","(RL, 210)","(_id, 494)","(category_id, 2)","(version, 0)","(expiry_timestamp, 1631547996970)","(last_update_timestamp, 1623771996970)","(key, 1389237604512460806)","(value, STEJCAJqEzE0MDQyNjA4ODgzNjU0OTgzNjJY)","(data_size_bytes, 27)"
"(PID, com.twitter.android)","(DN, 1378525099184291843-lru_key_value.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-lru_key_value.db)","(TN, lru_key_value_table)","(RL, 211)","(_id, 496)","(category_id, 5)","(version, 0)","(expiry_timestamp, 1631547976780)","(last_update_timestamp, 1623771976780)","(key, 1404499126541340674)","(value, STAJCAJqEzc4MTk0NzA3MzM5MjUwMDczMzhY)","(data_size_bytes, 27)"
"(PID, com.twitter.android)","(DN, 1378525099184291843-lru_key_value.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-lru_key_value.db)","(TN, lru_key_value_table)","(RL, 212)","(_id, 497)","(category_id, 6)","(version, 0)","(expiry_timestamp, 1631547976788)","(last_update_timestamp, 1623771976788)","(key, 1404499126541340674)","(value, MQ==)","(data_size_bytes, 1)"
"(PID, com.twitter.android)","(DN, 1378525099184291843-lru_key_value.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-lru_key_value.db)","(TN, lru_key_value_table)","(RL, 213)","(_id, 498)","(category_id, 5)","(version, 0)","(expiry_timestamp, 1631547971192)","(last_update_timestamp, 1623771971192)","(key, 1403924844392112128)","(value, STAJCAJqEzc4MTk0NDg4MjI4MDEyMzE4NjFY)","(data_size_bytes, 27)"
"(PID, com.twitter.android)","(DN, 1378525099184291843-lru_key_value.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-lru_key_value.db)","(TN, lru_key_value_table)","(RL, 214)","(_id, 499)","(category_id, 6)","(version, 0)","(expiry_timestamp, 1631547971194)","(last_update_timestamp, 1623771971194)","(key, 1403924844392112128)","(value, MQ==)","(data_size_bytes, 1)"
"(PID, com.twitter.android)","(DN, 1378525099184291843-lru_key_value.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-lru_key_value.db)","(TN, lru_key_value_table)","(RL, 215)","(_id, 500)","(category_id, 2)","(version, 0)","(expiry_timestamp, 1631676513660)","(last_update_timestamp, 1623900513660)","(key, 1404098767549308933)","(value, STEJCAJqEzE0MDQyNjA4ODgzNjU0OTgzNjVY)","(data_size_bytes, 27)"
"(PID, com.twitter.android)","(DN, 1378525099184291843-lru_key_value.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-lru_key_value.db)","(TN, lru_key_value_table)","(RL, 216)","(_id, 509)","(category_id, 5)","(version, 0)","(expiry_timestamp, 1631675992730)","(last_update_timestamp, 1623899992730)","(key, 1404928283154817028)","(value, STAJCQgBEgIJagEwahM3ODE4NDQzNzUzNjk5OTU4Nzc5WA==)","(data_size_bytes, 34)"
"(PID, com.twitter.android)","(DN, 1378525099184291843-lru_key_value.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-lru_key_value.db)","(TN, lru_key_value_table)","(RL, 217)","(_id, 510)","(category_id, 6)","(version, 0)","(expiry_timestamp, 1631675992736)","(last_update_timestamp, 1623899992736)","(key, 1404928283154817028)","(value, MQ==)","(data_size_bytes, 1)"
"(PID, com.twitter.android)","(DN, 1378525099184291843-lru_key_value.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-lru_key_value.db)","(TN, lru_key_value_table)","(RL, 218)","(_id, 511)","(category_id, 5)","(version, 0)","(expiry_timestamp, 1631675992735)","(last_update_timestamp, 1623899992735)","(key, 1404945126967988225)","(value, STAJCAJqEzc4MTg0NDM3NTM2OTk5NTg3NjlY)","(data_size_bytes, 27)"
"(PID, com.twitter.android)","(DN, 1378525099184291843-lru_key_value.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-lru_key_value.db)","(TN, lru_key_value_table)","(RL, 219)","(_id, 512)","(category_id, 6)","(version, 0)","(expiry_timestamp, 1631675992744)","(last_update_timestamp, 1623899992744)","(key, 1404945126967988225)","(value, MQ==)","(data_size_bytes, 1)"
"(PID, com.twitter.android)","(DN, 1378525099184291843-lru_key_value.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-lru_key_value.db)","(TN, lru_key_value_table)","(RL, 220)","(_id, 514)","(category_id, 5)","(version, 0)","(expiry_timestamp, 1631675996653)","(last_update_timestamp, 1623899996653)","(key, 1405066847922307074)","(value, STAJCAJqATBY)","(data_size_bytes, 9)"
"(PID, com.twitter.android)","(DN, 1378525099184291843-lru_key_value.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-lru_key_value.db)","(TN, lru_key_value_table)","(RL, 221)","(_id, 515)","(category_id, 6)","(version, 0)","(expiry_timestamp, 1631675996655)","(last_update_timestamp, 1623899996655)","(key, 1405066847922307074)","(value, MQ==)","(data_size_bytes, 1)"
"(PID, com.twitter.android)","(DN, 1378525099184291843-lru_key_value.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-lru_key_value.db)","(TN, lru_key_value_table)","(RL, 222)","(_id, 517)","(category_id, 5)","(version, 0)","(expiry_timestamp, 1631676512256)","(last_update_timestamp, 1623900512256)","(key, 1404831883247165441)","(value, STAJCQgBEgIJagEwahM3ODE4NTQwMTUzNjA3NjEwMzY2WA==)","(data_size_bytes, 34)"
"(PID, com.twitter.android)","(DN, 1378525099184291843-lru_key_value.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-lru_key_value.db)","(TN, lru_key_value_table)","(RL, 223)","(_id, 518)","(category_id, 6)","(version, 0)","(expiry_timestamp, 1631676512272)","(last_update_timestamp, 1623900512272)","(key, 1404831883247165441)","(value, MQ==)","(data_size_bytes, 1)"
"(PID, com.twitter.android)","(DN, 1378525099184291843-lru_key_value.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-lru_key_value.db)","(TN, lru_key_value_table)","(RL, 224)","(_id, 521)","(category_id, 2)","(version, 0)","(expiry_timestamp, 1631676875302)","(last_update_timestamp, 1623900875302)","(key, 1405198032782639104)","(value, STEJCAJqEzE0MDUzNjQ1NTI5ODc1NzQyNzBY)","(data_size_bytes, 27)"
"(PID, com.twitter.android)","(DN, 1378525099184291843-lru_key_value.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-lru_key_value.db)","(TN, lru_key_value_table)","(RL, 225)","(_id, 522)","(category_id, 2)","(version, 0)","(expiry_timestamp, 1631676875304)","(last_update_timestamp, 1623900875304)","(key, 1405161542417633288)","(value, STEJCAJqEzE0MDUzNjQ1NTI5ODc1NzQyNjlY)","(data_size_bytes, 27)"
"(PID, com.twitter.android)","(DN, 1378525099184291843-lru_key_value.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-lru_key_value.db)","(TN, lru_key_value_table)","(RL, 226)","(_id, 523)","(category_id, 2)","(version, 0)","(expiry_timestamp, 1631676875298)","(last_update_timestamp, 1623900875298)","(key, 1405066847922307074)","(value, STEJCAJqEzE0MDUzNjQ1NTI5ODc1NzQyNzFY)","(data_size_bytes, 27)"
"(PID, com.twitter.android)","(DN, 1378525099184291843-lru_key_value.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-lru_key_value.db)","(TN, lru_key_value_table)","(RL, 227)","(_id, 528)","(category_id, 5)","(version, 0)","(expiry_timestamp, 1631764756840)","(last_update_timestamp, 1623988756840)","(key, 1404989516021178375)","(value, STAJCQgBEgIJagEwahM3ODE4MzgyNTIwODMzNTk3NDMyWA==)","(data_size_bytes, 34)"
"(PID, com.twitter.android)","(DN, 1378525099184291843-lru_key_value.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-lru_key_value.db)","(TN, lru_key_value_table)","(RL, 228)","(_id, 529)","(category_id, 6)","(version, 0)","(expiry_timestamp, 1631764756844)","(last_update_timestamp, 1623988756844)","(key, 1404989516021178375)","(value, MQ==)","(data_size_bytes, 1)"
"(PID, com.twitter.android)","(DN, 1378525099184291843-lru_key_value.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-lru_key_value.db)","(TN, lru_key_value_table)","(RL, 229)","(_id, 530)","(category_id, 5)","(version, 0)","(expiry_timestamp, 1631764771200)","(last_update_timestamp, 1623988771200)","(key, 1405013495331106821)","(value, STAJCQgBEgIJahM3ODE4MzgyNTIwODMzNTk3NDAyahM3ODE4MzgyNTIwODMzNTk3NDEyWA==)","(data_size_bytes, 52)"
"(PID, com.twitter.android)","(DN, 1378525099184291843-lru_key_value.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-lru_key_value.db)","(TN, lru_key_value_table)","(RL, 230)","(_id, 531)","(category_id, 6)","(version, 0)","(expiry_timestamp, 1631764771204)","(last_update_timestamp, 1623988771204)","(key, 1405013495331106821)","(value, MQ==)","(data_size_bytes, 1)"
"(PID, com.twitter.android)","(DN, 1378525099184291843-lru_key_value.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-lru_key_value.db)","(TN, lru_key_value_table)","(RL, 231)","(_id, 532)","(category_id, 5)","(version, 0)","(expiry_timestamp, 1631764800698)","(last_update_timestamp, 1623988800698)","(key, 1405125333020446721)","(value, STAJCQgBEgMJahM3ODE4MzgyNTIwODMzNTk3NDIyahM3ODE4MzgyNTIwODMzNTk3NDAyahM3ODE4MzgyNTIwODMzNTk3NDEyWA==)","(data_size_bytes, 73)"
"(PID, com.twitter.android)","(DN, 1378525099184291843-lru_key_value.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-lru_key_value.db)","(TN, lru_key_value_table)","(RL, 232)","(_id, 533)","(category_id, 6)","(version, 0)","(expiry_timestamp, 1631764800704)","(last_update_timestamp, 1623988800704)","(key, 1405125333020446721)","(value, MQ==)","(data_size_bytes, 1)"
"(PID, com.twitter.android)","(DN, 1378525099184291843-lru_key_value.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-lru_key_value.db)","(TN, lru_key_value_table)","(RL, 233)","(_id, 534)","(category_id, 5)","(version, 0)","(expiry_timestamp, 1631764800694)","(last_update_timestamp, 1623988800694)","(key, 1405125742376140819)","(value, STAJCQgBEgMJahM3ODE4MzgyNTIwODMzNTk3NDIyahM3ODE4MzgyNTIwODMzNTk3NDAyahM3ODE4MzgyNTIwODMzNTk3NDEyWA==)","(data_size_bytes, 73)"
"(PID, com.twitter.android)","(DN, 1378525099184291843-lru_key_value.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-lru_key_value.db)","(TN, lru_key_value_table)","(RL, 234)","(_id, 535)","(category_id, 6)","(version, 0)","(expiry_timestamp, 1631764800702)","(last_update_timestamp, 1623988800702)","(key, 1405125742376140819)","(value, MQ==)","(data_size_bytes, 1)"
"(PID, com.twitter.android)","(DN, 1378525099184291843-lru_key_value.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-lru_key_value.db)","(TN, lru_key_value_table)","(RL, 235)","(_id, 536)","(category_id, 5)","(version, 0)","(expiry_timestamp, 1631764800701)","(last_update_timestamp, 1623988800701)","(key, 1405022048611676162)","(value, STAJCQgBEgIJahM3ODE4MzgyNTIwODMzNTk3NDAyahM3ODE4MzgyNTIwODMzNTk3MzkyWA==)","(data_size_bytes, 52)"
"(PID, com.twitter.android)","(DN, 1378525099184291843-lru_key_value.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-lru_key_value.db)","(TN, lru_key_value_table)","(RL, 236)","(_id, 537)","(category_id, 6)","(version, 0)","(expiry_timestamp, 1631764800707)","(last_update_timestamp, 1623988800707)","(key, 1405022048611676162)","(value, MQ==)","(data_size_bytes, 1)"
"(PID, com.twitter.android)","(DN, 1378525099184291843-lru_key_value.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-lru_key_value.db)","(TN, lru_key_value_table)","(RL, 237)","(_id, 538)","(category_id, 5)","(version, 0)","(expiry_timestamp, 1631764800700)","(last_update_timestamp, 1623988800700)","(key, 1404996833525612545)","(value, STAJCQgBEgIJahM3ODE4MzgyNTIwODMzNTk3MzkyahM3ODE4MzgyNTIwODMzNTk3MzgyWA==)","(data_size_bytes, 52)"
"(PID, com.twitter.android)","(DN, 1378525099184291843-lru_key_value.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-lru_key_value.db)","(TN, lru_key_value_table)","(RL, 238)","(_id, 539)","(category_id, 6)","(version, 0)","(expiry_timestamp, 1631764800706)","(last_update_timestamp, 1623988800706)","(key, 1404996833525612545)","(value, MQ==)","(data_size_bytes, 1)"
"(PID, com.twitter.android)","(DN, 1378525099184291843-lru_key_value.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-lru_key_value.db)","(TN, lru_key_value_table)","(RL, 239)","(_id, 540)","(category_id, 5)","(version, 0)","(expiry_timestamp, 1631764798550)","(last_update_timestamp, 1623988798550)","(key, 1405005070194909184)","(value, STAJCQgBEgIJahM3ODE4MzgyNTIwODMzNTk3NDAyahM3ODE4MzgyNTIwODMzNTk3NDEyWA==)","(data_size_bytes, 52)"
