PID,DN,DP,TN,RL,_id,topic_id,topic_id_hash,name,is_following,description,is_not_interested,icon_url
"(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.twitter.android/databases/1378525099184291843-61.db)","(TN, interest_topic)","(RL, 97)","(_id, 97)","(topic_id, 1068226612380889088)","(topic_id_hash, -186032064)","(name, Horoscope)","(is_following, 0)","(description, All about horoscope)","(is_not_interested, 0)","(icon_url, https://ton.twimg.com/topics/topic_icon/default_v3_10.png)"
"(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.twitter.android/databases/1378525099184291843-61.db)","(TN, interest_topic)","(RL, 98)","(_id, 98)","(topic_id, 852272390092410880)","(topic_id_hash, -2043438636)","(name, Homeschooling)","(is_following, 0)","(description, Education)","(is_not_interested, 0)","(icon_url, https://ton.twimg.com/topics/topic_icon/default_v3_10.png)"
"(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.twitter.android/databases/1378525099184291843-61.db)","(TN, interest_topic)","(RL, 99)","(_id, 99)","(topic_id, 859532072813158400)","(topic_id_hash, 1914569543)","(name, Food inspiration)","(is_following, 0)","(description, Food)","(is_not_interested, 0)","(icon_url, https://ton.twimg.com/topics/topic_icon/default_v3_08.png)"
"(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.twitter.android/databases/1378525099184291843-61.db)","(TN, interest_topic)","(RL, 100)","(_id, 100)","(topic_id, 1002576732971384832)","(topic_id_hash, -1376094312)","(name, Marvel Universe)","(is_following, 0)","(description, Fictional universe)","(is_not_interested, 0)","(icon_url, https://ton.twimg.com/topics/topic_icon/default_v3_01.png)"
"(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.twitter.android/databases/1378525099184291843-61.db)","(TN, interest_topic)","(RL, 101)","(_id, 101)","(topic_id, 1139215200878395392)","(topic_id_hash, 1486584340)","(name, Verge cryptocurrency)","(is_following, 0)","(description, Cryptocurrency)","(is_not_interested, 0)","(icon_url, https://ton.twimg.com/topics/topic_icon/default_v3_11.png)"
"(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.twitter.android/databases/1378525099184291843-61.db)","(TN, interest_topic)","(RL, 102)","(_id, 102)","(topic_id, 1197988536781115392)","(topic_id_hash, -738274838)","(name, Greece travel)","(is_following, 0)","(description, Travel)","(is_not_interested, 0)","(icon_url, https://ton.twimg.com/topics/topic_icon/default_v3_07.png)"
"(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.twitter.android/databases/1378525099184291843-61.db)","(TN, interest_topic)","(RL, 103)","(_id, 103)","(topic_id, 1369311988040355840)","(topic_id_hash, 1906813090)","(name, NFTs)","(is_following, 1)","(description, Investing)","(is_not_interested, 0)","(icon_url, https://ton.twimg.com/topics/topic_icon/default_v3_07.png)"
"(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.twitter.android/databases/1378525099184291843-61.db)","(TN, interest_topic)","(RL, 104)","(_id, 104)","(topic_id, 1007358586089979904)","(topic_id_hash, 142462736)","(name, TRON cryptocurrency)","(is_following, 0)","(description, Cryptocurrency)","(is_not_interested, 0)","(icon_url, https://ton.twimg.com/topics/topic_icon/default_v3_14.png)"
"(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.twitter.android/databases/1378525099184291843-61.db)","(TN, interest_topic)","(RL, 105)","(_id, 105)","(topic_id, 1139199527762530305)","(topic_id_hash, -2145205718)","(name, Electroneum cryptocurrency)","(is_following, 0)","(description, Cryptocurrencies)","(is_not_interested, 0)","(icon_url, https://ton.twimg.com/topics/topic_icon/default_v3_11.png)"
"(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.twitter.android/databases/1378525099184291843-61.db)","(TN, interest_topic)","(RL, 106)","(_id, 106)","(topic_id, 898650876658634752)","(topic_id_hash, -1436761703)","(name, Cybersecurity)","(is_following, 1)","(description, Technology)","(is_not_interested, 0)","(icon_url, https://ton.twimg.com/topics/topic_icon/default_v3_14.png)"
"(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.twitter.android/databases/1378525099184291843-61.db)","(TN, interest_topic)","(RL, 107)","(_id, 107)","(topic_id, 864913136821784576)","(topic_id_hash, 2061667017)","(name, Gardening)","(is_following, 1)","(description, Outdoors)","(is_not_interested, 0)","(icon_url, https://ton.twimg.com/topics/topic_icon/default_v3_09.png)"
"(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.twitter.android/databases/1378525099184291843-61.db)","(TN, interest_topic)","(RL, 108)","(_id, 108)","(topic_id, 1007361429752594432)","(topic_id_hash, 432750724)","(name, Ethereum cryptocurrency)","(is_following, 1)","(description, Cryptocurrency)","(is_not_interested, 0)","(icon_url, https://ton.twimg.com/topics/topic_icon/default_v3_04.png)"
"(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.twitter.android/databases/1378525099184291843-61.db)","(TN, interest_topic)","(RL, 109)","(_id, 109)","(topic_id, 1286280675755081728)","(topic_id_hash, 2128169634)","(name, Road trips)","(is_following, 1)","(description, Adventure travel)","(is_not_interested, 0)","(icon_url, https://ton.twimg.com/topics/topic_icon/default_v3_08.png)"
"(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.twitter.android/databases/1378525099184291843-61.db)","(TN, interest_topic)","(RL, 110)","(_id, 110)","(topic_id, 898673391980261376)","(topic_id_hash, -1105735898)","(name, Web development)","(is_following, 1)","(description, Technology)","(is_not_interested, 0)","(icon_url, https://ton.twimg.com/topics/topic_icon/default_v3_08.png)"
"(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.twitter.android/databases/1378525099184291843-61.db)","(TN, interest_topic)","(RL, 111)","(_id, 111)","(topic_id, 847546154439000064)","(topic_id_hash, 2060218660)","(name, Education)","(is_following, 1)","(description, All about education)","(is_not_interested, 0)","(icon_url, https://ton.twimg.com/topics/topic_icon/default_v3_13.png)"
"(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.twitter.android/databases/1378525099184291843-61.db)","(TN, interest_topic)","(RL, 112)","(_id, 112)","(topic_id, 847528391163092993)","(topic_id_hash, 1478582733)","(name, Automotive)","(is_following, 1)","(description, All about car culture)","(is_not_interested, 0)","(icon_url, https://ton.twimg.com/topics/topic_icon/default_v3_09.png)"
"(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.twitter.android/databases/1378525099184291843-61.db)","(TN, interest_topic)","(RL, 113)","(_id, 113)","(topic_id, 10026364281)","(topic_id_hash, -419167473)","(name, Apple)","(is_following, 0)","(description, Tech brand)","(is_not_interested, 0)","(icon_url, https://ton.twimg.com/topics/topic_icon/default_v3_13.png)"
"(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.twitter.android/databases/1378525099184291843-61.db)","(TN, interest_topic)","(RL, 114)","(_id, 114)","(topic_id, 809105292814270464)","(topic_id_hash, 221187020)","(name, Tim Cook)","(is_following, 0)","(description, Tech professional)","(is_not_interested, 0)","(icon_url, https://ton.twimg.com/topics/topic_icon/default_v3_06.png)"
"(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.twitter.android/databases/1378525099184291843-61.db)","(TN, interest_topic)","(RL, 115)","(_id, 115)","(topic_id, 1291139053174153217)","(topic_id_hash, -379881497)","(name, Stanford University)","(is_following, 0)","(description, Research university)","(is_not_interested, 0)","(icon_url, https://ton.twimg.com/topics/topic_icon/default_v3_09.png)"
"(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.twitter.android/databases/1378525099184291843-61.db)","(TN, interest_topic)","(RL, 116)","(_id, 116)","(topic_id, 1357402587947913217)","(topic_id_hash, 1677847383)","(name, Data visualization)","(is_following, 0)","(description, Data science)","(is_not_interested, 0)","(icon_url, https://ton.twimg.com/topics/topic_icon/default_v3_11.png)"
"(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.twitter.android/databases/1378525099184291843-61.db)","(TN, interest_topic)","(RL, 117)","(_id, 117)","(topic_id, 1047536606880514049)","(topic_id_hash, 2106037959)","(name, Telecom)","(is_following, 0)","(description, Business & finance)","(is_not_interested, 0)","(icon_url, https://ton.twimg.com/topics/topic_icon/default_v3_01.png)"
"(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.twitter.android/databases/1378525099184291843-61.db)","(TN, interest_topic)","(RL, 118)","(_id, 118)","(topic_id, 10027446854)","(topic_id_hash, 495183575)","(name, Adobe)","(is_following, 0)","(description, Tech brand)","(is_not_interested, 0)","(icon_url, https://ton.twimg.com/topics/topic_icon/default_v3_01.png)"
"(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.twitter.android/databases/1378525099184291843-61.db)","(TN, interest_topic)","(RL, 119)","(_id, 119)","(topic_id, 1291344241956855808)","(topic_id_hash, -1335022707)","(name, Massachusetts Institute of Technology)","(is_following, 0)","(description, Research university)","(is_not_interested, 0)","(icon_url, https://ton.twimg.com/topics/topic_icon/default_v3_16.png)"
"(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.twitter.android/databases/1378525099184291843-61.db)","(TN, interest_topic)","(RL, 120)","(_id, 120)","(topic_id, 1294355384874889216)","(topic_id_hash, 797036251)","(name, California Institute of Technology)","(is_following, 0)","(description, Research university)","(is_not_interested, 0)","(icon_url, https://ton.twimg.com/topics/topic_icon/default_v3_08.png)"
"(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.twitter.android/databases/1378525099184291843-61.db)","(TN, interest_topic)","(RL, 121)","(_id, 121)","(topic_id, 1357446850916220929)","(topic_id_hash, -679800211)","(name, Wearable technology)","(is_following, 0)","(description, Smart technology)","(is_not_interested, 0)","(icon_url, https://ton.twimg.com/topics/topic_icon/default_v3_16.png)"
"(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.twitter.android/databases/1378525099184291843-61.db)","(TN, interest_topic)","(RL, 122)","(_id, 122)","(topic_id, 1286234499794182149)","(topic_id_hash, 661652157)","(name, Futurology)","(is_following, 0)","(description, Field of study)","(is_not_interested, 0)","(icon_url, https://ton.twimg.com/topics/topic_icon/default_v3_04.png)"
"(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.twitter.android/databases/1378525099184291843-61.db)","(TN, interest_topic)","(RL, 123)","(_id, 123)","(topic_id, 1357506193879486469)","(topic_id_hash, 568927531)","(name, Python)","(is_following, 0)","(description, Computer programming)","(is_not_interested, 0)","(icon_url, https://ton.twimg.com/topics/topic_icon/default_v3_07.png)"
"(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.twitter.android/databases/1378525099184291843-61.db)","(TN, interest_topic)","(RL, 124)","(_id, 124)","(topic_id, 1357433113593344000)","(topic_id_hash, -828774327)","(name, Smart technology)","(is_following, 0)","(description, Technology)","(is_not_interested, 0)","(icon_url, https://ton.twimg.com/topics/topic_icon/default_v3_03.png)"
"(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.twitter.android/databases/1378525099184291843-61.db)","(TN, interest_topic)","(RL, 125)","(_id, 125)","(topic_id, 1300480431905673216)","(topic_id_hash, 530502523)","(name, Carnegie Mellon University)","(is_following, 0)","(description, Research university)","(is_not_interested, 0)","(icon_url, https://ton.twimg.com/topics/topic_icon/default_v3_02.png)"
"(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.twitter.android/databases/1378525099184291843-61.db)","(TN, interest_topic)","(RL, 126)","(_id, 126)","(topic_id, 1265136644987871232)","(topic_id_hash, -194024971)","(name, New York State)","(is_following, 0)","(description, All about New York State)","(is_not_interested, 0)","(icon_url, https://ton.twimg.com/topics/topic_icon/default_v3_06.png)"
"(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.twitter.android/databases/1378525099184291843-61.db)","(TN, interest_topic)","(RL, 127)","(_id, 127)","(topic_id, 872520807221678080)","(topic_id_hash, -1486172861)","(name, Joe Flacco)","(is_following, 0)","(description, Football player)","(is_not_interested, 0)","(icon_url, https://ton.twimg.com/topics/topic_icon/default_v3_11.png)"
"(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.twitter.android/databases/1378525099184291843-61.db)","(TN, interest_topic)","(RL, 128)","(_id, 128)","(topic_id, 1258152677592018944)","(topic_id_hash, -301118972)","(name, Louisiana)","(is_following, 0)","(description, All about Louisiana)","(is_not_interested, 0)","(icon_url, https://ton.twimg.com/topics/topic_icon/default_v3_16.png)"
"(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.twitter.android/databases/1378525099184291843-61.db)","(TN, interest_topic)","(RL, 129)","(_id, 129)","(topic_id, 847902254875131904)","(topic_id_hash, -951732717)","(name, Poker)","(is_following, 0)","(description, Traditional games)","(is_not_interested, 0)","(icon_url, https://ton.twimg.com/topics/topic_icon/default_v3_05.png)"
"(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.twitter.android/databases/1378525099184291843-61.db)","(TN, interest_topic)","(RL, 130)","(_id, 130)","(topic_id, 731226215059623936)","(topic_id_hash, 2085312068)","(name, Seattle Sounders)","(is_following, 0)","(description, MLS team)","(is_not_interested, 0)","(icon_url, https://ton.twimg.com/topics/topic_icon/default_v3_05.png)"
"(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.twitter.android/databases/1378525099184291843-61.db)","(TN, interest_topic)","(RL, 131)","(_id, 131)","(topic_id, 1243191799197233153)","(topic_id_hash, -1552085890)","(name, New York City)","(is_following, 0)","(description, City in New York State)","(is_not_interested, 0)","(icon_url, https://ton.twimg.com/topics/topic_icon/default_v3_12.png)"
"(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.twitter.android/databases/1378525099184291843-61.db)","(TN, interest_topic)","(RL, 132)","(_id, 132)","(topic_id, 1027582907928305666)","(topic_id_hash, 1603473480)","(name, Madhuri Dixit)","(is_following, 0)","(description, Actor)","(is_not_interested, 0)","(icon_url, https://ton.twimg.com/topics/topic_icon/default_v3_03.png)"
"(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.twitter.android/databases/1378525099184291843-61.db)","(TN, interest_topic)","(RL, 133)","(_id, 133)","(topic_id, 733756530479140864)","(topic_id_hash, 975653710)","(name, UEFA Europa League)","(is_following, 0)","(description, Soccer competition)","(is_not_interested, 0)","(icon_url, https://ton.twimg.com/topics/topic_icon/default_v3_15.png)"
"(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.twitter.android/databases/1378525099184291843-61.db)","(TN, interest_topic)","(RL, 134)","(_id, 134)","(topic_id, 1288793950199771136)","(topic_id_hash, -571469648)","(name, Economics)","(is_following, 0)","(description, Field of study)","(is_not_interested, 0)","(icon_url, https://ton.twimg.com/topics/topic_icon/default_v3_07.png)"
"(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.twitter.android/databases/1378525099184291843-61.db)","(TN, interest_topic)","(RL, 135)","(_id, 135)","(topic_id, 1361692529083621376)","(topic_id_hash, 191675326)","(name, Raspberry Pi)","(is_following, 0)","(description, Microcontroller)","(is_not_interested, 0)","(icon_url, https://ton.twimg.com/topics/topic_icon/default_v3_13.png)"
"(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.twitter.android/databases/1378525099184291843-61.db)","(TN, interest_topic)","(RL, 136)","(_id, 136)","(topic_id, 1361716950590623744)","(topic_id_hash, 97207351)","(name, Microcontrollers)","(is_following, 0)","(description, Computer programming)","(is_not_interested, 0)","(icon_url, https://ton.twimg.com/topics/topic_icon/default_v3_11.png)"
"(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.twitter.android/databases/1378525099184291843-61.db)","(TN, interest_topic)","(RL, 137)","(_id, 137)","(topic_id, 853980498816679937)","(topic_id_hash, -972054198)","(name, Dogs)","(is_following, 0)","(description, Pets)","(is_not_interested, 0)","(icon_url, https://ton.twimg.com/topics/topic_icon/default_v3_17.png)"
"(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.twitter.android/databases/1378525099184291843-61.db)","(TN, interest_topic)","(RL, 138)","(_id, 138)","(topic_id, 1102600979491381248)","(topic_id_hash, 61342319)","(name, Astrology)","(is_following, 0)","(description, All about astrology)","(is_not_interested, 0)","(icon_url, https://ton.twimg.com/topics/topic_icon/default_v3_03.png)"
"(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.twitter.android/databases/1378525099184291843-61.db)","(TN, interest_topic)","(RL, 139)","(_id, 139)","(topic_id, 1370436971940642819)","(topic_id_hash, -1830352598)","(name, Coinbase)","(is_following, 0)","(description, Kripto para borsaları)","(is_not_interested, 0)","(icon_url, https://ton.twimg.com/topics/topic_icon/default_v3_15.png)"
"(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.twitter.android/databases/1378525099184291843-61.db)","(TN, interest_topic)","(RL, 140)","(_id, 140)","(topic_id, 1265721336841646081)","(topic_id_hash, 1291845094)","(name, MLB players)","(is_following, 0)","(description, Baseball league players)","(is_not_interested, 0)","(icon_url, https://ton.twimg.com/topics/topic_icon/default_v3_17.png)"
"(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.twitter.android/databases/1378525099184291843-61.db)","(TN, interest_topic)","(RL, 141)","(_id, 141)","(topic_id, 769193663230468096)","(topic_id_hash, 447632996)","(name, Baseball)","(is_following, 0)","(description, Sport)","(is_not_interested, 0)","(icon_url, https://ton.twimg.com/topics/topic_icon/default_v3_11.png)"
"(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.twitter.android/databases/1378525099184291843-61.db)","(TN, interest_topic)","(RL, 142)","(_id, 142)","(topic_id, 1074755059433463813)","(topic_id_hash, 800408804)","(name, Sports journalists)","(is_following, 0)","(description, Sports figures)","(is_not_interested, 0)","(icon_url, https://ton.twimg.com/topics/topic_icon/default_v3_02.png)"
"(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.twitter.android/databases/1378525099184291843-61.db)","(TN, interest_topic)","(RL, 143)","(_id, 143)","(topic_id, 847900493514891265)","(topic_id_hash, 70785033)","(name, Sports)","(is_following, 0)","(description, All about sports)","(is_not_interested, 0)","(icon_url, https://ton.twimg.com/topics/topic_icon/default_v3_13.png)"
"(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.twitter.android/databases/1378525099184291843-61.db)","(TN, interest_topic)","(RL, 144)","(_id, 144)","(topic_id, 706095585175035904)","(topic_id_hash, 747853111)","(name, NCAA Men's Basketball)","(is_following, 0)","(description, Basketball league)","(is_not_interested, 0)","(icon_url, https://ton.twimg.com/topics/topic_icon/default_v3_02.png)"
"(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.twitter.android/databases/1378525099184291843-61.db)","(TN, interest_topic)","(RL, 145)","(_id, 145)","(topic_id, 806225270591995904)","(topic_id_hash, 1666057057)","(name, Taylor Swift)","(is_following, 0)","(description, Pop musician)","(is_not_interested, 0)","(icon_url, https://ton.twimg.com/topics/topic_icon/default_v3_03.png)"
"(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.twitter.android/databases/1378525099184291843-61.db)","(TN, interest_topic)","(RL, 146)","(_id, 146)","(topic_id, 1046519692813193216)","(topic_id_hash, -808509069)","(name, PGA Tour)","(is_following, 0)","(description, Professional golf league)","(is_not_interested, 0)","(icon_url, https://ton.twimg.com/topics/topic_icon/default_v3_09.png)"
"(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.twitter.android/databases/1378525099184291843-61.db)","(TN, interest_topic)","(RL, 147)","(_id, 147)","(topic_id, 1099779369357082624)","(topic_id_hash, 1795346151)","(name, Music news)","(is_following, 0)","(description, News)","(is_not_interested, 0)","(icon_url, https://ton.twimg.com/topics/topic_icon/default_v3_05.png)"
"(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.twitter.android/databases/1378525099184291843-61.db)","(TN, interest_topic)","(RL, 148)","(_id, 148)","(topic_id, 872802352448667648)","(topic_id_hash, 895480786)","(name, NASA)","(is_following, 0)","(description, All about NASA)","(is_not_interested, 0)","(icon_url, https://ton.twimg.com/topics/topic_icon/default_v3_05.png)"
"(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.twitter.android/databases/1378525099184291843-61.db)","(TN, interest_topic)","(RL, 149)","(_id, 149)","(topic_id, 1354735902090698755)","(topic_id_hash, 1245294726)","(name, Clubhouse)","(is_following, 0)","(description, Social media)","(is_not_interested, 0)","(icon_url, https://ton.twimg.com/topics/topic_icon/default_v3_01.png)"
"(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.twitter.android/databases/1378525099184291843-61.db)","(TN, interest_topic)","(RL, 150)","(_id, 150)","(topic_id, 839544341584474112)","(topic_id_hash, 1212516665)","(name, Wrestling)","(is_following, 0)","(description, Sport)","(is_not_interested, 0)","(icon_url, https://ton.twimg.com/topics/topic_icon/default_v3_04.png)"
"(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.twitter.android/databases/1378525099184291843-61.db)","(TN, interest_topic)","(RL, 151)","(_id, 151)","(topic_id, 852587148666589184)","(topic_id_hash, -531694121)","(name, WWE)","(is_following, 0)","(description, Wrestling league)","(is_not_interested, 0)","(icon_url, https://ton.twimg.com/topics/topic_icon/default_v3_09.png)"
"(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.twitter.android/databases/1378525099184291843-61.db)","(TN, interest_topic)","(RL, 152)","(_id, 152)","(topic_id, 1007356280296488961)","(topic_id_hash, 1139207443)","(name, Ada cryptocurrency)","(is_following, 1)","(description, Cryptocurrency)","(is_not_interested, 0)","(icon_url, https://ton.twimg.com/topics/topic_icon/default_v3_10.png)"
"(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.twitter.android/databases/1378525099184291843-61.db)","(TN, interest_topic)","(RL, 153)","(_id, 153)","(topic_id, 1162028383393288198)","(topic_id_hash, -2060777897)","(name, Men's golf)","(is_following, 0)","(description, Sport)","(is_not_interested, 0)","(icon_url, https://ton.twimg.com/topics/topic_icon/default_v3_09.png)"
"(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.twitter.android/databases/1378525099184291843-61.db)","(TN, interest_topic)","(RL, 154)","(_id, 154)","(topic_id, 1141036644029493249)","(topic_id_hash, 1808671168)","(name, Chainlink cryptocurrency)","(is_following, 1)","(description, Cryptocurrency)","(is_not_interested, 0)","(icon_url, https://ton.twimg.com/topics/topic_icon/default_v3_17.png)"
