PID,DN,DP,TN,RL,_id,context_id,transport_name,timestamp_ms,uptime_ms,payload,code,num_attempts,payload_encoding
"(PID, com.zhiliaoapp.musically)","(DN, com.google.android.datatransport.events)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.zhiliaoapp.musically/databases/com.google.android.datatransport.events)","(TN, events)","(RL, 22)","(_id, 22)","(context_id, 1)","(transport_name, FCM_CLIENT_EVENT_LOGGING)","(timestamp_ms, 1625592431912)","(uptime_ms, 83980944)","(payload, eyJtZXNzYWdpbmdfY2xpZW50X2V2ZW50Ijp7InR0bCI6MTcyODAwLCJldmVudCI6Ik1FU1NBR0VfREVMSVZFUkVEIiwiaW5zdGFuY2VJZCI6ImRmS0EyYVloUmtXaDRBRGhmdU9xdFIiLCJwcmlvcml0eSI6MSwicGFja2FnZU5hbWUiOiJjb20uemhpbGlhb2FwcC5tdXNpY2FsbHkiLCJzZGtQbGF0Zm9ybSI6IkFORFJPSUQiLCJtZXNzYWdlVHlwZSI6IkRBVEFfTUVTU0FHRSIsIm1lc3NhZ2VJZCI6IjA6MTYyNTU5MjQzMTg0MTkxOSUyMDY2YTMzNzA2MTM4ZTUyIiwiY29sbGFwc2VLZXkiOiJrZXlfMiIsInByb2plY3ROdW1iZXIiOiIzNDAzMzE2NjIwODgifX0=)","(code, None)","(num_attempts, 0)","(payload_encoding, json)"
"(PID, com.zhiliaoapp.musically)","(DN, com.google.android.datatransport.events)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.zhiliaoapp.musically/databases/com.google.android.datatransport.events)","(TN, events)","(RL, 23)","(_id, 23)","(context_id, 1)","(transport_name, FCM_CLIENT_EVENT_LOGGING)","(timestamp_ms, 1625598474802)","(uptime_ms, 90023834)","(payload, eyJtZXNzYWdpbmdfY2xpZW50X2V2ZW50Ijp7InR0bCI6MTcyODAwLCJldmVudCI6Ik1FU1NBR0VfREVMSVZFUkVEIiwiaW5zdGFuY2VJZCI6ImRmS0EyYVloUmtXaDRBRGhmdU9xdFIiLCJwcmlvcml0eSI6MSwicGFja2FnZU5hbWUiOiJjb20uemhpbGlhb2FwcC5tdXNpY2FsbHkiLCJzZGtQbGF0Zm9ybSI6IkFORFJPSUQiLCJtZXNzYWdlVHlwZSI6IkRBVEFfTUVTU0FHRSIsIm1lc3NhZ2VJZCI6IjA6MTYyNTU5ODQ3NDMwMzY2MyUyMDY2YTMzNzA2MTM4ZTUzIiwiY29sbGFwc2VLZXkiOiJrZXlfMyIsInByb2plY3ROdW1iZXIiOiIzNDAzMzE2NjIwODgifX0=)","(code, None)","(num_attempts, 0)","(payload_encoding, json)"
"(PID, com.zhiliaoapp.musically)","(DN, com.google.android.datatransport.events)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.zhiliaoapp.musically/databases/com.google.android.datatransport.events)","(TN, events)","(RL, 24)","(_id, 24)","(context_id, 1)","(transport_name, FCM_CLIENT_EVENT_LOGGING)","(timestamp_ms, 1625614757706)","(uptime_ms, 106306738)","(payload, eyJtZXNzYWdpbmdfY2xpZW50X2V2ZW50Ijp7InR0bCI6MTcyODAwLCJldmVudCI6Ik1FU1NBR0VfREVMSVZFUkVEIiwiaW5zdGFuY2VJZCI6ImRmS0EyYVloUmtXaDRBRGhmdU9xdFIiLCJwcmlvcml0eSI6MSwicGFja2FnZU5hbWUiOiJjb20uemhpbGlhb2FwcC5tdXNpY2FsbHkiLCJzZGtQbGF0Zm9ybSI6IkFORFJPSUQiLCJtZXNzYWdlVHlwZSI6IkRBVEFfTUVTU0FHRSIsIm1lc3NhZ2VJZCI6IjA6MTYyNTYxNDc1NzQ4ODkwNSUyMDY2YTMzNzA2MTM4ZTUwIiwiY29sbGFwc2VLZXkiOiJrZXlfMCIsInByb2plY3ROdW1iZXIiOiIzNDAzMzE2NjIwODgifX0=)","(code, None)","(num_attempts, 0)","(payload_encoding, json)"
"(PID, com.zhiliaoapp.musically)","(DN, com.google.android.datatransport.events)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.zhiliaoapp.musically/databases/com.google.android.datatransport.events)","(TN, events)","(RL, 25)","(_id, 25)","(context_id, 1)","(transport_name, FCM_CLIENT_EVENT_LOGGING)","(timestamp_ms, 1625626325711)","(uptime_ms, 117874744)","(payload, eyJtZXNzYWdpbmdfY2xpZW50X2V2ZW50Ijp7InR0bCI6MTcyODAwLCJldmVudCI6Ik1FU1NBR0VfREVMSVZFUkVEIiwiaW5zdGFuY2VJZCI6ImRmS0EyYVloUmtXaDRBRGhmdU9xdFIiLCJwcmlvcml0eSI6MSwicGFja2FnZU5hbWUiOiJjb20uemhpbGlhb2FwcC5tdXNpY2FsbHkiLCJzZGtQbGF0Zm9ybSI6IkFORFJPSUQiLCJtZXNzYWdlVHlwZSI6IkRBVEFfTUVTU0FHRSIsIm1lc3NhZ2VJZCI6IjA6MTYyNTYyNjMyNTU4ODk1MyUyMDY2YTMzNzA2MTM4ZTUyIiwiY29sbGFwc2VLZXkiOiJrZXlfMiIsInByb2plY3ROdW1iZXIiOiIzNDAzMzE2NjIwODgifX0=)","(code, None)","(num_attempts, 0)","(payload_encoding, json)"
"(PID, com.zhiliaoapp.musically)","(DN, com.google.android.datatransport.events)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.zhiliaoapp.musically/databases/com.google.android.datatransport.events)","(TN, events)","(RL, 26)","(_id, 26)","(context_id, 1)","(transport_name, FCM_CLIENT_EVENT_LOGGING)","(timestamp_ms, 1625629292719)","(uptime_ms, 120841751)","(payload, eyJtZXNzYWdpbmdfY2xpZW50X2V2ZW50Ijp7InR0bCI6MTcyODAwLCJldmVudCI6Ik1FU1NBR0VfREVMSVZFUkVEIiwiaW5zdGFuY2VJZCI6ImRmS0EyYVloUmtXaDRBRGhmdU9xdFIiLCJwcmlvcml0eSI6MSwicGFja2FnZU5hbWUiOiJjb20uemhpbGlhb2FwcC5tdXNpY2FsbHkiLCJzZGtQbGF0Zm9ybSI6IkFORFJPSUQiLCJtZXNzYWdlVHlwZSI6IkRBVEFfTUVTU0FHRSIsIm1lc3NhZ2VJZCI6IjA6MTYyNTYyOTI5MjY1MzA3OCUyMDY2YTMzNzA2MTM4ZTUwIiwiY29sbGFwc2VLZXkiOiJrZXlfMCIsInByb2plY3ROdW1iZXIiOiIzNDAzMzE2NjIwODgifX0=)","(code, None)","(num_attempts, 0)","(payload_encoding, json)"
"(PID, com.zhiliaoapp.musically)","(DN, com.google.android.datatransport.events)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.zhiliaoapp.musically/databases/com.google.android.datatransport.events)","(TN, events)","(RL, 27)","(_id, 27)","(context_id, 1)","(transport_name, FCM_CLIENT_EVENT_LOGGING)","(timestamp_ms, 1625657139481)","(uptime_ms, 148688513)","(payload, eyJtZXNzYWdpbmdfY2xpZW50X2V2ZW50Ijp7InR0bCI6MTcyODAwLCJldmVudCI6Ik1FU1NBR0VfREVMSVZFUkVEIiwiaW5zdGFuY2VJZCI6ImRmS0EyYVloUmtXaDRBRGhmdU9xdFIiLCJwcmlvcml0eSI6MSwicGFja2FnZU5hbWUiOiJjb20uemhpbGlhb2FwcC5tdXNpY2FsbHkiLCJzZGtQbGF0Zm9ybSI6IkFORFJPSUQiLCJtZXNzYWdlVHlwZSI6IkRBVEFfTUVTU0FHRSIsIm1lc3NhZ2VJZCI6IjA6MTYyNTY1NzEzOTM5OTM2NiUyMDY2YTMzNzA2MTM4ZTUxIiwiY29sbGFwc2VLZXkiOiJrZXlfMSIsInByb2plY3ROdW1iZXIiOiIzNDAzMzE2NjIwODgifX0=)","(code, None)","(num_attempts, 0)","(payload_encoding, json)"
"(PID, com.zhiliaoapp.musically)","(DN, com.google.android.datatransport.events)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.zhiliaoapp.musically/databases/com.google.android.datatransport.events)","(TN, events)","(RL, 28)","(_id, 28)","(context_id, 1)","(transport_name, FCM_CLIENT_EVENT_LOGGING)","(timestamp_ms, 1625661560702)","(uptime_ms, 153109734)","(payload, eyJtZXNzYWdpbmdfY2xpZW50X2V2ZW50Ijp7InR0bCI6MTcyODAwLCJldmVudCI6Ik1FU1NBR0VfREVMSVZFUkVEIiwiaW5zdGFuY2VJZCI6ImRmS0EyYVloUmtXaDRBRGhmdU9xdFIiLCJwcmlvcml0eSI6MSwicGFja2FnZU5hbWUiOiJjb20uemhpbGlhb2FwcC5tdXNpY2FsbHkiLCJzZGtQbGF0Zm9ybSI6IkFORFJPSUQiLCJtZXNzYWdlVHlwZSI6IkRBVEFfTUVTU0FHRSIsIm1lc3NhZ2VJZCI6IjA6MTYyNTY2MTU2MDU4MzUzNyUyMDY2YTMzNzA2MTM4ZTUyIiwiY29sbGFwc2VLZXkiOiJrZXlfMiIsInByb2plY3ROdW1iZXIiOiIzNDAzMzE2NjIwODgifX0=)","(code, None)","(num_attempts, 0)","(payload_encoding, json)"
"(PID, com.zhiliaoapp.musically)","(DN, com.google.android.datatransport.events)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.zhiliaoapp.musically/databases/com.google.android.datatransport.events)","(TN, events)","(RL, 29)","(_id, 29)","(context_id, 1)","(transport_name, FCM_CLIENT_EVENT_LOGGING)","(timestamp_ms, 1625671281160)","(uptime_ms, 162830192)","(payload, eyJtZXNzYWdpbmdfY2xpZW50X2V2ZW50Ijp7InR0bCI6MTcyODAwLCJldmVudCI6Ik1FU1NBR0VfREVMSVZFUkVEIiwiaW5zdGFuY2VJZCI6ImRmS0EyYVloUmtXaDRBRGhmdU9xdFIiLCJwcmlvcml0eSI6MSwicGFja2FnZU5hbWUiOiJjb20uemhpbGlhb2FwcC5tdXNpY2FsbHkiLCJzZGtQbGF0Zm9ybSI6IkFORFJPSUQiLCJtZXNzYWdlVHlwZSI6IkRBVEFfTUVTU0FHRSIsIm1lc3NhZ2VJZCI6IjA6MTYyNTY3MTI4MDY4MjQ0OCUyMDY2YTMzNzA2MTM4ZTUxIiwiY29sbGFwc2VLZXkiOiJrZXlfMSIsInByb2plY3ROdW1iZXIiOiIzNDAzMzE2NjIwODgifX0=)","(code, None)","(num_attempts, 0)","(payload_encoding, json)"
"(PID, com.zhiliaoapp.musically)","(DN, com.google.android.datatransport.events)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.zhiliaoapp.musically/databases/com.google.android.datatransport.events)","(TN, events)","(RL, 30)","(_id, 30)","(context_id, 1)","(transport_name, FCM_CLIENT_EVENT_LOGGING)","(timestamp_ms, 1625677819542)","(uptime_ms, 169368575)","(payload, eyJtZXNzYWdpbmdfY2xpZW50X2V2ZW50Ijp7InR0bCI6MTcyNzk5LCJldmVudCI6Ik1FU1NBR0VfREVMSVZFUkVEIiwiaW5zdGFuY2VJZCI6ImRmS0EyYVloUmtXaDRBRGhmdU9xdFIiLCJwcmlvcml0eSI6MSwicGFja2FnZU5hbWUiOiJjb20uemhpbGlhb2FwcC5tdXNpY2FsbHkiLCJzZGtQbGF0Zm9ybSI6IkFORFJPSUQiLCJtZXNzYWdlVHlwZSI6IkRBVEFfTUVTU0FHRSIsIm1lc3NhZ2VJZCI6IjA6MTYyNTY3NzgxOTQyODc5MCUyMDY2YTMzNzA2MTM4ZTUxIiwiY29sbGFwc2VLZXkiOiJrZXlfMSIsInByb2plY3ROdW1iZXIiOiIzNDAzMzE2NjIwODgifX0=)","(code, None)","(num_attempts, 0)","(payload_encoding, json)"
"(PID, com.zhiliaoapp.musically)","(DN, com.google.android.datatransport.events)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.zhiliaoapp.musically/databases/com.google.android.datatransport.events)","(TN, events)","(RL, 31)","(_id, 31)","(context_id, 1)","(transport_name, FCM_CLIENT_EVENT_LOGGING)","(timestamp_ms, 1625685037478)","(uptime_ms, 176586510)","(payload, eyJtZXNzYWdpbmdfY2xpZW50X2V2ZW50Ijp7InR0bCI6MTcyODAwLCJldmVudCI6Ik1FU1NBR0VfREVMSVZFUkVEIiwiaW5zdGFuY2VJZCI6ImRmS0EyYVloUmtXaDRBRGhmdU9xdFIiLCJwcmlvcml0eSI6MSwicGFja2FnZU5hbWUiOiJjb20uemhpbGlhb2FwcC5tdXNpY2FsbHkiLCJzZGtQbGF0Zm9ybSI6IkFORFJPSUQiLCJtZXNzYWdlVHlwZSI6IkRBVEFfTUVTU0FHRSIsIm1lc3NhZ2VJZCI6IjA6MTYyNTY4NTAzNzQ1NzA5MCUyMDY2YTMzNzA2MTM4ZTUyIiwiY29sbGFwc2VLZXkiOiJrZXlfMiIsInByb2plY3ROdW1iZXIiOiIzNDAzMzE2NjIwODgifX0=)","(code, None)","(num_attempts, 0)","(payload_encoding, json)"
"(PID, com.zhiliaoapp.musically)","(DN, com.google.android.datatransport.events)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.zhiliaoapp.musically/databases/com.google.android.datatransport.events)","(TN, events)","(RL, 32)","(_id, 32)","(context_id, 1)","(transport_name, FCM_CLIENT_EVENT_LOGGING)","(timestamp_ms, 1625701085498)","(uptime_ms, 192634530)","(payload, eyJtZXNzYWdpbmdfY2xpZW50X2V2ZW50Ijp7InR0bCI6MTcyODAwLCJldmVudCI6Ik1FU1NBR0VfREVMSVZFUkVEIiwiaW5zdGFuY2VJZCI6ImRmS0EyYVloUmtXaDRBRGhmdU9xdFIiLCJwcmlvcml0eSI6MSwicGFja2FnZU5hbWUiOiJjb20uemhpbGlhb2FwcC5tdXNpY2FsbHkiLCJzZGtQbGF0Zm9ybSI6IkFORFJPSUQiLCJtZXNzYWdlVHlwZSI6IkRBVEFfTUVTU0FHRSIsIm1lc3NhZ2VJZCI6IjA6MTYyNTcwMTA4NTg4NjczMSUyMDY2YTMzNzA2MTM4ZTUxIiwiY29sbGFwc2VLZXkiOiJrZXlfMSIsInByb2plY3ROdW1iZXIiOiIzNDAzMzE2NjIwODgifX0=)","(code, None)","(num_attempts, 0)","(payload_encoding, json)"
"(PID, com.zhiliaoapp.musically)","(DN, com.google.android.datatransport.events)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.zhiliaoapp.musically/databases/com.google.android.datatransport.events)","(TN, events)","(RL, 33)","(_id, 33)","(context_id, 1)","(transport_name, FCM_CLIENT_EVENT_LOGGING)","(timestamp_ms, 1625708047309)","(uptime_ms, 199596341)","(payload, eyJtZXNzYWdpbmdfY2xpZW50X2V2ZW50Ijp7InR0bCI6MTcyODAwLCJldmVudCI6Ik1FU1NBR0VfREVMSVZFUkVEIiwiaW5zdGFuY2VJZCI6ImRmS0EyYVloUmtXaDRBRGhmdU9xdFIiLCJwcmlvcml0eSI6MSwicGFja2FnZU5hbWUiOiJjb20uemhpbGlhb2FwcC5tdXNpY2FsbHkiLCJzZGtQbGF0Zm9ybSI6IkFORFJPSUQiLCJtZXNzYWdlVHlwZSI6IkRBVEFfTUVTU0FHRSIsIm1lc3NhZ2VJZCI6IjA6MTYyNTcwODA0NjUwODMxNyUyMDY2YTMzNzA2MTM4ZTUzIiwiY29sbGFwc2VLZXkiOiJrZXlfMyIsInByb2plY3ROdW1iZXIiOiIzNDAzMzE2NjIwODgifX0=)","(code, None)","(num_attempts, 0)","(payload_encoding, json)"
"(PID, com.zhiliaoapp.musically)","(DN, com.google.android.datatransport.events)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.zhiliaoapp.musically/databases/com.google.android.datatransport.events)","(TN, events)","(RL, 34)","(_id, 34)","(context_id, 1)","(transport_name, FCM_CLIENT_EVENT_LOGGING)","(timestamp_ms, 1625712240499)","(uptime_ms, 203789532)","(payload, eyJtZXNzYWdpbmdfY2xpZW50X2V2ZW50Ijp7InR0bCI6MTcyNzk5LCJldmVudCI6Ik1FU1NBR0VfREVMSVZFUkVEIiwiaW5zdGFuY2VJZCI6ImRmS0EyYVloUmtXaDRBRGhmdU9xdFIiLCJwcmlvcml0eSI6MSwicGFja2FnZU5hbWUiOiJjb20uemhpbGlhb2FwcC5tdXNpY2FsbHkiLCJzZGtQbGF0Zm9ybSI6IkFORFJPSUQiLCJtZXNzYWdlVHlwZSI6IkRBVEFfTUVTU0FHRSIsIm1lc3NhZ2VJZCI6IjA6MTYyNTcxMjI0MDExNDg2NSUyMDY2YTMzNzA2MTM4ZTUxIiwiY29sbGFwc2VLZXkiOiJrZXlfMSIsInByb2plY3ROdW1iZXIiOiIzNDAzMzE2NjIwODgifX0=)","(code, None)","(num_attempts, 0)","(payload_encoding, json)"
"(PID, com.zhiliaoapp.musically)","(DN, com.google.android.datatransport.events)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.zhiliaoapp.musically/databases/com.google.android.datatransport.events)","(TN, events)","(RL, 35)","(_id, 35)","(context_id, 1)","(transport_name, FCM_CLIENT_EVENT_LOGGING)","(timestamp_ms, 1625828892277)","(uptime_ms, 23512233)","(payload, eyJtZXNzYWdpbmdfY2xpZW50X2V2ZW50Ijp7InR0bCI6MTcyNzk5LCJldmVudCI6Ik1FU1NBR0VfREVMSVZFUkVEIiwiaW5zdGFuY2VJZCI6ImRmS0EyYVloUmtXaDRBRGhmdU9xdFIiLCJwcmlvcml0eSI6MSwicGFja2FnZU5hbWUiOiJjb20uemhpbGlhb2FwcC5tdXNpY2FsbHkiLCJzZGtQbGF0Zm9ybSI6IkFORFJPSUQiLCJtZXNzYWdlVHlwZSI6IkRBVEFfTUVTU0FHRSIsIm1lc3NhZ2VJZCI6IjA6MTYyNTgyODg5MDEzOTE1NiUyMDY2YTMzNzA2MTM4ZTUwIiwiY29sbGFwc2VLZXkiOiJrZXlfMCIsInByb2plY3ROdW1iZXIiOiIzNDAzMzE2NjIwODgifX0=)","(code, None)","(num_attempts, 0)","(payload_encoding, json)"
"(PID, com.zhiliaoapp.musically)","(DN, com.google.android.datatransport.events)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.zhiliaoapp.musically/databases/com.google.android.datatransport.events)","(TN, events)","(RL, 36)","(_id, 36)","(context_id, 1)","(transport_name, FCM_CLIENT_EVENT_LOGGING)","(timestamp_ms, 1625841098305)","(uptime_ms, 35718260)","(payload, eyJtZXNzYWdpbmdfY2xpZW50X2V2ZW50Ijp7InR0bCI6MTcyNzk5LCJldmVudCI6Ik1FU1NBR0VfREVMSVZFUkVEIiwiaW5zdGFuY2VJZCI6ImRmS0EyYVloUmtXaDRBRGhmdU9xdFIiLCJwcmlvcml0eSI6MSwicGFja2FnZU5hbWUiOiJjb20uemhpbGlhb2FwcC5tdXNpY2FsbHkiLCJzZGtQbGF0Zm9ybSI6IkFORFJPSUQiLCJtZXNzYWdlVHlwZSI6IkRBVEFfTUVTU0FHRSIsIm1lc3NhZ2VJZCI6IjA6MTYyNTg0MTA5ODMyMTU4OSUyMDY2YTMzNzA2MTM4ZTUzIiwiY29sbGFwc2VLZXkiOiJrZXlfMyIsInByb2plY3ROdW1iZXIiOiIzNDAzMzE2NjIwODgifX0=)","(code, None)","(num_attempts, 0)","(payload_encoding, json)"
"(PID, com.zhiliaoapp.musically)","(DN, com.google.android.datatransport.events)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.zhiliaoapp.musically/databases/com.google.android.datatransport.events)","(TN, events)","(RL, 37)","(_id, 37)","(context_id, 1)","(transport_name, FCM_CLIENT_EVENT_LOGGING)","(timestamp_ms, 1625848741532)","(uptime_ms, 43361488)","(payload, eyJtZXNzYWdpbmdfY2xpZW50X2V2ZW50Ijp7InR0bCI6MTcyODAwLCJldmVudCI6Ik1FU1NBR0VfREVMSVZFUkVEIiwiaW5zdGFuY2VJZCI6ImRmS0EyYVloUmtXaDRBRGhmdU9xdFIiLCJwcmlvcml0eSI6MSwicGFja2FnZU5hbWUiOiJjb20uemhpbGlhb2FwcC5tdXNpY2FsbHkiLCJzZGtQbGF0Zm9ybSI6IkFORFJPSUQiLCJtZXNzYWdlVHlwZSI6IkRBVEFfTUVTU0FHRSIsIm1lc3NhZ2VJZCI6IjA6MTYyNTg0ODc0MTI3ODA2NCUyMDY2YTMzNzA2MTM4ZTUyIiwiY29sbGFwc2VLZXkiOiJrZXlfMiIsInByb2plY3ROdW1iZXIiOiIzNDAzMzE2NjIwODgifX0=)","(code, None)","(num_attempts, 0)","(payload_encoding, json)"
"(PID, com.zhiliaoapp.musically)","(DN, com.google.android.datatransport.events)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.zhiliaoapp.musically/databases/com.google.android.datatransport.events)","(TN, events)","(RL, 38)","(_id, 38)","(context_id, 1)","(transport_name, FCM_CLIENT_EVENT_LOGGING)","(timestamp_ms, 1625853085553)","(uptime_ms, 47705509)","(payload, eyJtZXNzYWdpbmdfY2xpZW50X2V2ZW50Ijp7InR0bCI6MTcyNzk5LCJldmVudCI6Ik1FU1NBR0VfREVMSVZFUkVEIiwiaW5zdGFuY2VJZCI6ImRmS0EyYVloUmtXaDRBRGhmdU9xdFIiLCJwcmlvcml0eSI6MSwicGFja2FnZU5hbWUiOiJjb20uemhpbGlhb2FwcC5tdXNpY2FsbHkiLCJzZGtQbGF0Zm9ybSI6IkFORFJPSUQiLCJtZXNzYWdlVHlwZSI6IkRBVEFfTUVTU0FHRSIsIm1lc3NhZ2VJZCI6IjA6MTYyNTg1MzA4NTM1NzMyNCUyMDY2YTMzNzA2MTM4ZTUzIiwiY29sbGFwc2VLZXkiOiJrZXlfMyIsInByb2plY3ROdW1iZXIiOiIzNDAzMzE2NjIwODgifX0=)","(code, None)","(num_attempts, 0)","(payload_encoding, json)"
"(PID, com.zhiliaoapp.musically)","(DN, com.google.android.datatransport.events)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.zhiliaoapp.musically/databases/com.google.android.datatransport.events)","(TN, events)","(RL, 39)","(_id, 39)","(context_id, 1)","(transport_name, FCM_CLIENT_EVENT_LOGGING)","(timestamp_ms, 1625862572554)","(uptime_ms, 57192509)","(payload, eyJtZXNzYWdpbmdfY2xpZW50X2V2ZW50Ijp7InR0bCI6MTcyODAwLCJldmVudCI6Ik1FU1NBR0VfREVMSVZFUkVEIiwiaW5zdGFuY2VJZCI6ImRmS0EyYVloUmtXaDRBRGhmdU9xdFIiLCJwcmlvcml0eSI6MSwicGFja2FnZU5hbWUiOiJjb20uemhpbGlhb2FwcC5tdXNpY2FsbHkiLCJzZGtQbGF0Zm9ybSI6IkFORFJPSUQiLCJtZXNzYWdlVHlwZSI6IkRBVEFfTUVTU0FHRSIsIm1lc3NhZ2VJZCI6IjA6MTYyNTg2MjU3MTc4NjAwNiUyMDY2YTMzNzA2MTM4ZTUyIiwiY29sbGFwc2VLZXkiOiJrZXlfMiIsInByb2plY3ROdW1iZXIiOiIzNDAzMzE2NjIwODgifX0=)","(code, None)","(num_attempts, 0)","(payload_encoding, json)"
"(PID, com.zhiliaoapp.musically)","(DN, com.google.android.datatransport.events)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.zhiliaoapp.musically/databases/com.google.android.datatransport.events)","(TN, events)","(RL, 40)","(_id, 40)","(context_id, 1)","(transport_name, FCM_CLIENT_EVENT_LOGGING)","(timestamp_ms, 1625869672281)","(uptime_ms, 64292236)","(payload, eyJtZXNzYWdpbmdfY2xpZW50X2V2ZW50Ijp7InR0bCI6MTcyODAwLCJldmVudCI6Ik1FU1NBR0VfREVMSVZFUkVEIiwiaW5zdGFuY2VJZCI6ImRmS0EyYVloUmtXaDRBRGhmdU9xdFIiLCJwcmlvcml0eSI6MSwicGFja2FnZU5hbWUiOiJjb20uemhpbGlhb2FwcC5tdXNpY2FsbHkiLCJzZGtQbGF0Zm9ybSI6IkFORFJPSUQiLCJtZXNzYWdlVHlwZSI6IkRBVEFfTUVTU0FHRSIsIm1lc3NhZ2VJZCI6IjA6MTYyNTg2OTY3MTQ2MzU3OCUyMDY2YTMzNzA2MTM4ZTUxIiwiY29sbGFwc2VLZXkiOiJrZXlfMSIsInByb2plY3ROdW1iZXIiOiIzNDAzMzE2NjIwODgifX0=)","(code, None)","(num_attempts, 0)","(payload_encoding, json)"
"(PID, com.zhiliaoapp.musically)","(DN, com.google.android.datatransport.events)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.zhiliaoapp.musically/databases/com.google.android.datatransport.events)","(TN, events)","(RL, 41)","(_id, 41)","(context_id, 1)","(transport_name, FCM_CLIENT_EVENT_LOGGING)","(timestamp_ms, 1625878774173)","(uptime_ms, 73394129)","(payload, eyJtZXNzYWdpbmdfY2xpZW50X2V2ZW50Ijp7InR0bCI6MTcyODAwLCJldmVudCI6Ik1FU1NBR0VfREVMSVZFUkVEIiwiaW5zdGFuY2VJZCI6ImRmS0EyYVloUmtXaDRBRGhmdU9xdFIiLCJwcmlvcml0eSI6MiwicGFja2FnZU5hbWUiOiJjb20uemhpbGlhb2FwcC5tdXNpY2FsbHkiLCJzZGtQbGF0Zm9ybSI6IkFORFJPSUQiLCJtZXNzYWdlVHlwZSI6IkRBVEFfTUVTU0FHRSIsIm1lc3NhZ2VJZCI6IjA6MTYyNTg3NzUzNDYzMTc0MyUyMDY2YTMzNzA2MTM4ZTUyIiwiY29sbGFwc2VLZXkiOiJrZXlfMiIsInByb2plY3ROdW1iZXIiOiIzNDAzMzE2NjIwODgifX0=)","(code, None)","(num_attempts, 0)","(payload_encoding, json)"
"(PID, com.zhiliaoapp.musically)","(DN, com.google.android.datatransport.events)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.zhiliaoapp.musically/databases/com.google.android.datatransport.events)","(TN, events)","(RL, 42)","(_id, 42)","(context_id, 1)","(transport_name, FCM_CLIENT_EVENT_LOGGING)","(timestamp_ms, 1625892877695)","(uptime_ms, 87497650)","(payload, eyJtZXNzYWdpbmdfY2xpZW50X2V2ZW50Ijp7InR0bCI6MTcyNzk5LCJldmVudCI6Ik1FU1NBR0VfREVMSVZFUkVEIiwiaW5zdGFuY2VJZCI6ImRmS0EyYVloUmtXaDRBRGhmdU9xdFIiLCJwcmlvcml0eSI6MiwicGFja2FnZU5hbWUiOiJjb20uemhpbGlhb2FwcC5tdXNpY2FsbHkiLCJzZGtQbGF0Zm9ybSI6IkFORFJPSUQiLCJtZXNzYWdlVHlwZSI6IkRBVEFfTUVTU0FHRSIsIm1lc3NhZ2VJZCI6IjA6MTYyNTg4NDAyMTAzNTYzNCUyMDY2YTMzNzA2MTM4ZTUzIiwiY29sbGFwc2VLZXkiOiJrZXlfMyIsInByb2plY3ROdW1iZXIiOiIzNDAzMzE2NjIwODgifX0=)","(code, None)","(num_attempts, 0)","(payload_encoding, json)"
