PID,DN,DP,TN,RL,id,channel_id,data
"(PID, com.tmobile.tuesdays)","(DN, 0QBR4KljRIewFwzcD6iz9g_ua_notification_channel_registry.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.tmobile.tuesdays/no_backup/com.urbanairship.databases/0QBR4KljRIewFwzcD6iz9g_ua_notification_channel_registry.db)","(TN, notification_channels)","(RL, 106)","(id, 106)","(channel_id, com.urbanairship.urgent)","(data, {""can_bypass_dnd"":false,""lockscreen_visibility"":-1000,""should_vibrate"":false,""importance"":4,""sound"":""content:\/\/settings\/system\/notification_sound"",""should_show_lights"":false,""name"":""Urgent Notifications"",""description"":""Urgent Messages"",""id"":""com.urbanairship.urgent"",""light_color"":0,""can_show_badge"":true})"
"(PID, com.tmobile.tuesdays)","(DN, 0QBR4KljRIewFwzcD6iz9g_ua_notification_channel_registry.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.tmobile.tuesdays/no_backup/com.urbanairship.databases/0QBR4KljRIewFwzcD6iz9g_ua_notification_channel_registry.db)","(TN, notification_channels)","(RL, 107)","(id, 107)","(channel_id, com.urbanairship.low.priority)","(data, {""can_bypass_dnd"":false,""lockscreen_visibility"":-1000,""should_vibrate"":false,""importance"":2,""sound"":""content:\/\/settings\/system\/notification_sound"",""should_show_lights"":false,""name"":""Low priority Notifications"",""description"":""Low priority Messages"",""id"":""com.urbanairship.low.priority"",""light_color"":0,""can_show_badge"":true})"
"(PID, com.tmobile.tuesdays)","(DN, 0QBR4KljRIewFwzcD6iz9g_ua_notification_channel_registry.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.tmobile.tuesdays/no_backup/com.urbanairship.databases/0QBR4KljRIewFwzcD6iz9g_ua_notification_channel_registry.db)","(TN, notification_channels)","(RL, 108)","(id, 108)","(channel_id, com.urbanairship.min.priority)","(data, {""can_bypass_dnd"":false,""lockscreen_visibility"":-1000,""should_vibrate"":false,""importance"":1,""sound"":""content:\/\/settings\/system\/notification_sound"",""should_show_lights"":false,""name"":""Minimum priority Notifications"",""description"":""Minimum priority Messages"",""id"":""com.urbanairship.min.priority"",""light_color"":0,""can_show_badge"":true})"
"(PID, com.tmobile.tuesdays)","(DN, 0QBR4KljRIewFwzcD6iz9g_ua_notification_channel_registry.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.tmobile.tuesdays/no_backup/com.urbanairship.databases/0QBR4KljRIewFwzcD6iz9g_ua_notification_channel_registry.db)","(TN, notification_channels)","(RL, 109)","(id, 109)","(channel_id, com.urbanairship.default)","(data, {""can_bypass_dnd"":false,""lockscreen_visibility"":-1000,""should_vibrate"":false,""importance"":3,""sound"":""content:\/\/settings\/system\/notification_sound"",""should_show_lights"":false,""name"":""Notifications"",""description"":""General app updates"",""id"":""com.urbanairship.default"",""light_color"":0,""can_show_badge"":true})"
"(PID, com.tmobile.tuesdays)","(DN, 0QBR4KljRIewFwzcD6iz9g_ua_notification_channel_registry.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.tmobile.tuesdays/no_backup/com.urbanairship.databases/0QBR4KljRIewFwzcD6iz9g_ua_notification_channel_registry.db)","(TN, notification_channels)","(RL, 110)","(id, 110)","(channel_id, com.urbanairship.service)","(data, {""can_bypass_dnd"":false,""lockscreen_visibility"":-1000,""should_vibrate"":false,""importance"":4,""sound"":""content:\/\/settings\/system\/notification_sound"",""should_show_lights"":false,""name"":""Service Notifications"",""description"":""Service Messages"",""id"":""com.urbanairship.service"",""light_color"":0,""can_show_badge"":true})"
"(PID, com.tmobile.tuesdays)","(DN, 0QBR4KljRIewFwzcD6iz9g_ua_notification_channel_registry.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.tmobile.tuesdays/no_backup/com.urbanairship.databases/0QBR4KljRIewFwzcD6iz9g_ua_notification_channel_registry.db)","(TN, notification_channels)","(RL, 111)","(id, 111)","(channel_id, com.urbanairship.news)","(data, {""can_bypass_dnd"":false,""lockscreen_visibility"":-1000,""should_vibrate"":false,""importance"":3,""sound"":""content:\/\/settings\/system\/notification_sound"",""should_show_lights"":false,""name"":""News Notifications"",""description"":""News Messages"",""id"":""com.urbanairship.news"",""light_color"":0,""can_show_badge"":true})"
"(PID, com.tmobile.tuesdays)","(DN, 0QBR4KljRIewFwzcD6iz9g_ua_notification_channel_registry.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.tmobile.tuesdays/no_backup/com.urbanairship.databases/0QBR4KljRIewFwzcD6iz9g_ua_notification_channel_registry.db)","(TN, notification_channels)","(RL, 112)","(id, 112)","(channel_id, com.urbanairship.urgent)","(data, {""can_bypass_dnd"":false,""lockscreen_visibility"":-1000,""should_vibrate"":false,""importance"":4,""sound"":""content:\/\/settings\/system\/notification_sound"",""should_show_lights"":false,""name"":""Urgent Notifications"",""description"":""Urgent Messages"",""id"":""com.urbanairship.urgent"",""light_color"":0,""can_show_badge"":true})"
"(PID, com.tmobile.tuesdays)","(DN, 0QBR4KljRIewFwzcD6iz9g_ua_notification_channel_registry.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.tmobile.tuesdays/no_backup/com.urbanairship.databases/0QBR4KljRIewFwzcD6iz9g_ua_notification_channel_registry.db)","(TN, notification_channels)","(RL, 113)","(id, 113)","(channel_id, com.urbanairship.low.priority)","(data, {""can_bypass_dnd"":false,""lockscreen_visibility"":-1000,""should_vibrate"":false,""importance"":2,""sound"":""content:\/\/settings\/system\/notification_sound"",""should_show_lights"":false,""name"":""Low priority Notifications"",""description"":""Low priority Messages"",""id"":""com.urbanairship.low.priority"",""light_color"":0,""can_show_badge"":true})"
"(PID, com.tmobile.tuesdays)","(DN, 0QBR4KljRIewFwzcD6iz9g_ua_notification_channel_registry.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.tmobile.tuesdays/no_backup/com.urbanairship.databases/0QBR4KljRIewFwzcD6iz9g_ua_notification_channel_registry.db)","(TN, notification_channels)","(RL, 114)","(id, 114)","(channel_id, com.urbanairship.min.priority)","(data, {""can_bypass_dnd"":false,""lockscreen_visibility"":-1000,""should_vibrate"":false,""importance"":1,""sound"":""content:\/\/settings\/system\/notification_sound"",""should_show_lights"":false,""name"":""Minimum priority Notifications"",""description"":""Minimum priority Messages"",""id"":""com.urbanairship.min.priority"",""light_color"":0,""can_show_badge"":true})"
"(PID, com.tmobile.tuesdays)","(DN, 0QBR4KljRIewFwzcD6iz9g_ua_notification_channel_registry.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.tmobile.tuesdays/no_backup/com.urbanairship.databases/0QBR4KljRIewFwzcD6iz9g_ua_notification_channel_registry.db)","(TN, notification_channels)","(RL, 115)","(id, 115)","(channel_id, com.urbanairship.default)","(data, {""can_bypass_dnd"":false,""lockscreen_visibility"":-1000,""should_vibrate"":false,""importance"":3,""sound"":""content:\/\/settings\/system\/notification_sound"",""should_show_lights"":false,""name"":""Notifications"",""description"":""General app updates"",""id"":""com.urbanairship.default"",""light_color"":0,""can_show_badge"":true})"
"(PID, com.tmobile.tuesdays)","(DN, 0QBR4KljRIewFwzcD6iz9g_ua_notification_channel_registry.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.tmobile.tuesdays/no_backup/com.urbanairship.databases/0QBR4KljRIewFwzcD6iz9g_ua_notification_channel_registry.db)","(TN, notification_channels)","(RL, 116)","(id, 116)","(channel_id, com.urbanairship.service)","(data, {""can_bypass_dnd"":false,""lockscreen_visibility"":-1000,""should_vibrate"":false,""importance"":4,""sound"":""content:\/\/settings\/system\/notification_sound"",""should_show_lights"":false,""name"":""Service Notifications"",""description"":""Service Messages"",""id"":""com.urbanairship.service"",""light_color"":0,""can_show_badge"":true})"
"(PID, com.tmobile.tuesdays)","(DN, 0QBR4KljRIewFwzcD6iz9g_ua_notification_channel_registry.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.tmobile.tuesdays/no_backup/com.urbanairship.databases/0QBR4KljRIewFwzcD6iz9g_ua_notification_channel_registry.db)","(TN, notification_channels)","(RL, 117)","(id, 117)","(channel_id, com.urbanairship.news)","(data, {""can_bypass_dnd"":false,""lockscreen_visibility"":-1000,""should_vibrate"":false,""importance"":3,""sound"":""content:\/\/settings\/system\/notification_sound"",""should_show_lights"":false,""name"":""News Notifications"",""description"":""News Messages"",""id"":""com.urbanairship.news"",""light_color"":0,""can_show_badge"":true})"
"(PID, com.tmobile.tuesdays)","(DN, 0QBR4KljRIewFwzcD6iz9g_ua_notification_channel_registry.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.tmobile.tuesdays/no_backup/com.urbanairship.databases/0QBR4KljRIewFwzcD6iz9g_ua_notification_channel_registry.db)","(TN, notification_channels)","(RL, 118)","(id, 118)","(channel_id, com.urbanairship.urgent)","(data, {""can_bypass_dnd"":false,""lockscreen_visibility"":-1000,""should_vibrate"":false,""importance"":4,""sound"":""content:\/\/settings\/system\/notification_sound"",""should_show_lights"":false,""name"":""Urgent Notifications"",""description"":""Urgent Messages"",""id"":""com.urbanairship.urgent"",""light_color"":0,""can_show_badge"":true})"
"(PID, com.tmobile.tuesdays)","(DN, 0QBR4KljRIewFwzcD6iz9g_ua_notification_channel_registry.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.tmobile.tuesdays/no_backup/com.urbanairship.databases/0QBR4KljRIewFwzcD6iz9g_ua_notification_channel_registry.db)","(TN, notification_channels)","(RL, 119)","(id, 119)","(channel_id, com.urbanairship.low.priority)","(data, {""can_bypass_dnd"":false,""lockscreen_visibility"":-1000,""should_vibrate"":false,""importance"":2,""sound"":""content:\/\/settings\/system\/notification_sound"",""should_show_lights"":false,""name"":""Low priority Notifications"",""description"":""Low priority Messages"",""id"":""com.urbanairship.low.priority"",""light_color"":0,""can_show_badge"":true})"
"(PID, com.tmobile.tuesdays)","(DN, 0QBR4KljRIewFwzcD6iz9g_ua_notification_channel_registry.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.tmobile.tuesdays/no_backup/com.urbanairship.databases/0QBR4KljRIewFwzcD6iz9g_ua_notification_channel_registry.db)","(TN, notification_channels)","(RL, 120)","(id, 120)","(channel_id, com.urbanairship.min.priority)","(data, {""can_bypass_dnd"":false,""lockscreen_visibility"":-1000,""should_vibrate"":false,""importance"":1,""sound"":""content:\/\/settings\/system\/notification_sound"",""should_show_lights"":false,""name"":""Minimum priority Notifications"",""description"":""Minimum priority Messages"",""id"":""com.urbanairship.min.priority"",""light_color"":0,""can_show_badge"":true})"
"(PID, com.tmobile.tuesdays)","(DN, 0QBR4KljRIewFwzcD6iz9g_ua_notification_channel_registry.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.tmobile.tuesdays/no_backup/com.urbanairship.databases/0QBR4KljRIewFwzcD6iz9g_ua_notification_channel_registry.db)","(TN, notification_channels)","(RL, 121)","(id, 121)","(channel_id, com.urbanairship.default)","(data, {""can_bypass_dnd"":false,""lockscreen_visibility"":-1000,""should_vibrate"":false,""importance"":3,""sound"":""content:\/\/settings\/system\/notification_sound"",""should_show_lights"":false,""name"":""Notifications"",""description"":""General app updates"",""id"":""com.urbanairship.default"",""light_color"":0,""can_show_badge"":true})"
"(PID, com.tmobile.tuesdays)","(DN, 0QBR4KljRIewFwzcD6iz9g_ua_notification_channel_registry.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.tmobile.tuesdays/no_backup/com.urbanairship.databases/0QBR4KljRIewFwzcD6iz9g_ua_notification_channel_registry.db)","(TN, notification_channels)","(RL, 122)","(id, 122)","(channel_id, com.urbanairship.service)","(data, {""can_bypass_dnd"":false,""lockscreen_visibility"":-1000,""should_vibrate"":false,""importance"":4,""sound"":""content:\/\/settings\/system\/notification_sound"",""should_show_lights"":false,""name"":""Service Notifications"",""description"":""Service Messages"",""id"":""com.urbanairship.service"",""light_color"":0,""can_show_badge"":true})"
"(PID, com.tmobile.tuesdays)","(DN, 0QBR4KljRIewFwzcD6iz9g_ua_notification_channel_registry.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.tmobile.tuesdays/no_backup/com.urbanairship.databases/0QBR4KljRIewFwzcD6iz9g_ua_notification_channel_registry.db)","(TN, notification_channels)","(RL, 123)","(id, 123)","(channel_id, com.urbanairship.news)","(data, {""can_bypass_dnd"":false,""lockscreen_visibility"":-1000,""should_vibrate"":false,""importance"":3,""sound"":""content:\/\/settings\/system\/notification_sound"",""should_show_lights"":false,""name"":""News Notifications"",""description"":""News Messages"",""id"":""com.urbanairship.news"",""light_color"":0,""can_show_badge"":true})"
"(PID, com.tmobile.tuesdays)","(DN, 0QBR4KljRIewFwzcD6iz9g_ua_notification_channel_registry.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.tmobile.tuesdays/no_backup/com.urbanairship.databases/0QBR4KljRIewFwzcD6iz9g_ua_notification_channel_registry.db)","(TN, notification_channels)","(RL, 124)","(id, 124)","(channel_id, com.urbanairship.urgent)","(data, {""can_bypass_dnd"":false,""lockscreen_visibility"":-1000,""should_vibrate"":false,""importance"":4,""sound"":""content:\/\/settings\/system\/notification_sound"",""should_show_lights"":false,""name"":""Urgent Notifications"",""description"":""Urgent Messages"",""id"":""com.urbanairship.urgent"",""light_color"":0,""can_show_badge"":true})"
"(PID, com.tmobile.tuesdays)","(DN, 0QBR4KljRIewFwzcD6iz9g_ua_notification_channel_registry.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.tmobile.tuesdays/no_backup/com.urbanairship.databases/0QBR4KljRIewFwzcD6iz9g_ua_notification_channel_registry.db)","(TN, notification_channels)","(RL, 125)","(id, 125)","(channel_id, com.urbanairship.low.priority)","(data, {""can_bypass_dnd"":false,""lockscreen_visibility"":-1000,""should_vibrate"":false,""importance"":2,""sound"":""content:\/\/settings\/system\/notification_sound"",""should_show_lights"":false,""name"":""Low priority Notifications"",""description"":""Low priority Messages"",""id"":""com.urbanairship.low.priority"",""light_color"":0,""can_show_badge"":true})"
"(PID, com.tmobile.tuesdays)","(DN, 0QBR4KljRIewFwzcD6iz9g_ua_notification_channel_registry.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.tmobile.tuesdays/no_backup/com.urbanairship.databases/0QBR4KljRIewFwzcD6iz9g_ua_notification_channel_registry.db)","(TN, notification_channels)","(RL, 126)","(id, 126)","(channel_id, com.urbanairship.min.priority)","(data, {""can_bypass_dnd"":false,""lockscreen_visibility"":-1000,""should_vibrate"":false,""importance"":1,""sound"":""content:\/\/settings\/system\/notification_sound"",""should_show_lights"":false,""name"":""Minimum priority Notifications"",""description"":""Minimum priority Messages"",""id"":""com.urbanairship.min.priority"",""light_color"":0,""can_show_badge"":true})"
"(PID, com.tmobile.tuesdays)","(DN, 0QBR4KljRIewFwzcD6iz9g_ua_notification_channel_registry.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.tmobile.tuesdays/no_backup/com.urbanairship.databases/0QBR4KljRIewFwzcD6iz9g_ua_notification_channel_registry.db)","(TN, notification_channels)","(RL, 127)","(id, 127)","(channel_id, com.urbanairship.default)","(data, {""can_bypass_dnd"":false,""lockscreen_visibility"":-1000,""should_vibrate"":false,""importance"":3,""sound"":""content:\/\/settings\/system\/notification_sound"",""should_show_lights"":false,""name"":""Notifications"",""description"":""General app updates"",""id"":""com.urbanairship.default"",""light_color"":0,""can_show_badge"":true})"
"(PID, com.tmobile.tuesdays)","(DN, 0QBR4KljRIewFwzcD6iz9g_ua_notification_channel_registry.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.tmobile.tuesdays/no_backup/com.urbanairship.databases/0QBR4KljRIewFwzcD6iz9g_ua_notification_channel_registry.db)","(TN, notification_channels)","(RL, 128)","(id, 128)","(channel_id, com.urbanairship.service)","(data, {""can_bypass_dnd"":false,""lockscreen_visibility"":-1000,""should_vibrate"":false,""importance"":4,""sound"":""content:\/\/settings\/system\/notification_sound"",""should_show_lights"":false,""name"":""Service Notifications"",""description"":""Service Messages"",""id"":""com.urbanairship.service"",""light_color"":0,""can_show_badge"":true})"
"(PID, com.tmobile.tuesdays)","(DN, 0QBR4KljRIewFwzcD6iz9g_ua_notification_channel_registry.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.tmobile.tuesdays/no_backup/com.urbanairship.databases/0QBR4KljRIewFwzcD6iz9g_ua_notification_channel_registry.db)","(TN, notification_channels)","(RL, 129)","(id, 129)","(channel_id, com.urbanairship.news)","(data, {""can_bypass_dnd"":false,""lockscreen_visibility"":-1000,""should_vibrate"":false,""importance"":3,""sound"":""content:\/\/settings\/system\/notification_sound"",""should_show_lights"":false,""name"":""News Notifications"",""description"":""News Messages"",""id"":""com.urbanairship.news"",""light_color"":0,""can_show_badge"":true})"
"(PID, com.tmobile.tuesdays)","(DN, 0QBR4KljRIewFwzcD6iz9g_ua_notification_channel_registry.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.tmobile.tuesdays/no_backup/com.urbanairship.databases/0QBR4KljRIewFwzcD6iz9g_ua_notification_channel_registry.db)","(TN, notification_channels)","(RL, 130)","(id, 130)","(channel_id, com.urbanairship.urgent)","(data, {""can_bypass_dnd"":false,""lockscreen_visibility"":-1000,""should_vibrate"":false,""importance"":4,""sound"":""content:\/\/settings\/system\/notification_sound"",""should_show_lights"":false,""name"":""Urgent Notifications"",""description"":""Urgent Messages"",""id"":""com.urbanairship.urgent"",""light_color"":0,""can_show_badge"":true})"
"(PID, com.tmobile.tuesdays)","(DN, 0QBR4KljRIewFwzcD6iz9g_ua_notification_channel_registry.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.tmobile.tuesdays/no_backup/com.urbanairship.databases/0QBR4KljRIewFwzcD6iz9g_ua_notification_channel_registry.db)","(TN, notification_channels)","(RL, 131)","(id, 131)","(channel_id, com.urbanairship.low.priority)","(data, {""can_bypass_dnd"":false,""lockscreen_visibility"":-1000,""should_vibrate"":false,""importance"":2,""sound"":""content:\/\/settings\/system\/notification_sound"",""should_show_lights"":false,""name"":""Low priority Notifications"",""description"":""Low priority Messages"",""id"":""com.urbanairship.low.priority"",""light_color"":0,""can_show_badge"":true})"
"(PID, com.tmobile.tuesdays)","(DN, 0QBR4KljRIewFwzcD6iz9g_ua_notification_channel_registry.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.tmobile.tuesdays/no_backup/com.urbanairship.databases/0QBR4KljRIewFwzcD6iz9g_ua_notification_channel_registry.db)","(TN, notification_channels)","(RL, 132)","(id, 132)","(channel_id, com.urbanairship.min.priority)","(data, {""can_bypass_dnd"":false,""lockscreen_visibility"":-1000,""should_vibrate"":false,""importance"":1,""sound"":""content:\/\/settings\/system\/notification_sound"",""should_show_lights"":false,""name"":""Minimum priority Notifications"",""description"":""Minimum priority Messages"",""id"":""com.urbanairship.min.priority"",""light_color"":0,""can_show_badge"":true})"
"(PID, com.tmobile.tuesdays)","(DN, 0QBR4KljRIewFwzcD6iz9g_ua_notification_channel_registry.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.tmobile.tuesdays/no_backup/com.urbanairship.databases/0QBR4KljRIewFwzcD6iz9g_ua_notification_channel_registry.db)","(TN, notification_channels)","(RL, 133)","(id, 133)","(channel_id, com.urbanairship.default)","(data, {""can_bypass_dnd"":false,""lockscreen_visibility"":-1000,""should_vibrate"":false,""importance"":3,""sound"":""content:\/\/settings\/system\/notification_sound"",""should_show_lights"":false,""name"":""Notifications"",""description"":""General app updates"",""id"":""com.urbanairship.default"",""light_color"":0,""can_show_badge"":true})"
"(PID, com.tmobile.tuesdays)","(DN, 0QBR4KljRIewFwzcD6iz9g_ua_notification_channel_registry.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.tmobile.tuesdays/no_backup/com.urbanairship.databases/0QBR4KljRIewFwzcD6iz9g_ua_notification_channel_registry.db)","(TN, notification_channels)","(RL, 134)","(id, 134)","(channel_id, com.urbanairship.service)","(data, {""can_bypass_dnd"":false,""lockscreen_visibility"":-1000,""should_vibrate"":false,""importance"":4,""sound"":""content:\/\/settings\/system\/notification_sound"",""should_show_lights"":false,""name"":""Service Notifications"",""description"":""Service Messages"",""id"":""com.urbanairship.service"",""light_color"":0,""can_show_badge"":true})"
"(PID, com.tmobile.tuesdays)","(DN, 0QBR4KljRIewFwzcD6iz9g_ua_notification_channel_registry.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.tmobile.tuesdays/no_backup/com.urbanairship.databases/0QBR4KljRIewFwzcD6iz9g_ua_notification_channel_registry.db)","(TN, notification_channels)","(RL, 135)","(id, 135)","(channel_id, com.urbanairship.news)","(data, {""can_bypass_dnd"":false,""lockscreen_visibility"":-1000,""should_vibrate"":false,""importance"":3,""sound"":""content:\/\/settings\/system\/notification_sound"",""should_show_lights"":false,""name"":""News Notifications"",""description"":""News Messages"",""id"":""com.urbanairship.news"",""light_color"":0,""can_show_badge"":true})"
"(PID, com.tmobile.tuesdays)","(DN, 0QBR4KljRIewFwzcD6iz9g_ua_notification_channel_registry.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.tmobile.tuesdays/no_backup/com.urbanairship.databases/0QBR4KljRIewFwzcD6iz9g_ua_notification_channel_registry.db)","(TN, notification_channels)","(RL, 136)","(id, 136)","(channel_id, com.urbanairship.urgent)","(data, {""can_bypass_dnd"":false,""lockscreen_visibility"":-1000,""should_vibrate"":false,""importance"":4,""sound"":""content:\/\/settings\/system\/notification_sound"",""should_show_lights"":false,""name"":""Urgent Notifications"",""description"":""Urgent Messages"",""id"":""com.urbanairship.urgent"",""light_color"":0,""can_show_badge"":true})"
"(PID, com.tmobile.tuesdays)","(DN, 0QBR4KljRIewFwzcD6iz9g_ua_notification_channel_registry.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.tmobile.tuesdays/no_backup/com.urbanairship.databases/0QBR4KljRIewFwzcD6iz9g_ua_notification_channel_registry.db)","(TN, notification_channels)","(RL, 137)","(id, 137)","(channel_id, com.urbanairship.low.priority)","(data, {""can_bypass_dnd"":false,""lockscreen_visibility"":-1000,""should_vibrate"":false,""importance"":2,""sound"":""content:\/\/settings\/system\/notification_sound"",""should_show_lights"":false,""name"":""Low priority Notifications"",""description"":""Low priority Messages"",""id"":""com.urbanairship.low.priority"",""light_color"":0,""can_show_badge"":true})"
"(PID, com.tmobile.tuesdays)","(DN, 0QBR4KljRIewFwzcD6iz9g_ua_notification_channel_registry.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.tmobile.tuesdays/no_backup/com.urbanairship.databases/0QBR4KljRIewFwzcD6iz9g_ua_notification_channel_registry.db)","(TN, notification_channels)","(RL, 138)","(id, 138)","(channel_id, com.urbanairship.min.priority)","(data, {""can_bypass_dnd"":false,""lockscreen_visibility"":-1000,""should_vibrate"":false,""importance"":1,""sound"":""content:\/\/settings\/system\/notification_sound"",""should_show_lights"":false,""name"":""Minimum priority Notifications"",""description"":""Minimum priority Messages"",""id"":""com.urbanairship.min.priority"",""light_color"":0,""can_show_badge"":true})"
"(PID, com.tmobile.tuesdays)","(DN, 0QBR4KljRIewFwzcD6iz9g_ua_notification_channel_registry.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.tmobile.tuesdays/no_backup/com.urbanairship.databases/0QBR4KljRIewFwzcD6iz9g_ua_notification_channel_registry.db)","(TN, notification_channels)","(RL, 139)","(id, 139)","(channel_id, com.urbanairship.default)","(data, {""can_bypass_dnd"":false,""lockscreen_visibility"":-1000,""should_vibrate"":false,""importance"":3,""sound"":""content:\/\/settings\/system\/notification_sound"",""should_show_lights"":false,""name"":""Notifications"",""description"":""General app updates"",""id"":""com.urbanairship.default"",""light_color"":0,""can_show_badge"":true})"
"(PID, com.tmobile.tuesdays)","(DN, 0QBR4KljRIewFwzcD6iz9g_ua_notification_channel_registry.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.tmobile.tuesdays/no_backup/com.urbanairship.databases/0QBR4KljRIewFwzcD6iz9g_ua_notification_channel_registry.db)","(TN, notification_channels)","(RL, 140)","(id, 140)","(channel_id, com.urbanairship.service)","(data, {""can_bypass_dnd"":false,""lockscreen_visibility"":-1000,""should_vibrate"":false,""importance"":4,""sound"":""content:\/\/settings\/system\/notification_sound"",""should_show_lights"":false,""name"":""Service Notifications"",""description"":""Service Messages"",""id"":""com.urbanairship.service"",""light_color"":0,""can_show_badge"":true})"
"(PID, com.tmobile.tuesdays)","(DN, 0QBR4KljRIewFwzcD6iz9g_ua_notification_channel_registry.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.tmobile.tuesdays/no_backup/com.urbanairship.databases/0QBR4KljRIewFwzcD6iz9g_ua_notification_channel_registry.db)","(TN, notification_channels)","(RL, 141)","(id, 141)","(channel_id, com.urbanairship.news)","(data, {""can_bypass_dnd"":false,""lockscreen_visibility"":-1000,""should_vibrate"":false,""importance"":3,""sound"":""content:\/\/settings\/system\/notification_sound"",""should_show_lights"":false,""name"":""News Notifications"",""description"":""News Messages"",""id"":""com.urbanairship.news"",""light_color"":0,""can_show_badge"":true})"
"(PID, com.tmobile.tuesdays)","(DN, 0QBR4KljRIewFwzcD6iz9g_ua_notification_channel_registry.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.tmobile.tuesdays/no_backup/com.urbanairship.databases/0QBR4KljRIewFwzcD6iz9g_ua_notification_channel_registry.db)","(TN, notification_channels)","(RL, 142)","(id, 142)","(channel_id, com.urbanairship.urgent)","(data, {""can_bypass_dnd"":false,""lockscreen_visibility"":-1000,""should_vibrate"":false,""importance"":4,""sound"":""content:\/\/settings\/system\/notification_sound"",""should_show_lights"":false,""name"":""Urgent Notifications"",""description"":""Urgent Messages"",""id"":""com.urbanairship.urgent"",""light_color"":0,""can_show_badge"":true})"
"(PID, com.tmobile.tuesdays)","(DN, 0QBR4KljRIewFwzcD6iz9g_ua_notification_channel_registry.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.tmobile.tuesdays/no_backup/com.urbanairship.databases/0QBR4KljRIewFwzcD6iz9g_ua_notification_channel_registry.db)","(TN, notification_channels)","(RL, 143)","(id, 143)","(channel_id, com.urbanairship.low.priority)","(data, {""can_bypass_dnd"":false,""lockscreen_visibility"":-1000,""should_vibrate"":false,""importance"":2,""sound"":""content:\/\/settings\/system\/notification_sound"",""should_show_lights"":false,""name"":""Low priority Notifications"",""description"":""Low priority Messages"",""id"":""com.urbanairship.low.priority"",""light_color"":0,""can_show_badge"":true})"
