PID,DN,DP,TN,RL,itag,width,height,audio_channels,drm_type,is_dash,is_multi,dynamic_range_type,mime_type
"(PID, com.google.android.videos)","(DN, purchase_store.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.videos/databases/purchase_store.db)","(TN, video_formats)","(RL, 71)","(itag, 114)","(width, 854)","(height, 480)","(audio_channels, 2)","(drm_type, 2)","(is_dash, 0)","(is_multi, 1)","(dynamic_range_type, 1)","(mime_type, video/mp4)"
"(PID, com.google.android.videos)","(DN, purchase_store.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.videos/databases/purchase_store.db)","(TN, video_formats)","(RL, 72)","(itag, 117)","(width, 426)","(height, 240)","(audio_channels, 2)","(drm_type, 0)","(is_dash, 0)","(is_multi, 0)","(dynamic_range_type, 1)","(mime_type, video/mp4)"
"(PID, com.google.android.videos)","(DN, purchase_store.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.videos/databases/purchase_store.db)","(TN, video_formats)","(RL, 73)","(itag, 119)","(width, 426)","(height, 240)","(audio_channels, 2)","(drm_type, 1)","(is_dash, 0)","(is_multi, 0)","(dynamic_range_type, 1)","(mime_type, video/mp4)"
"(PID, com.google.android.videos)","(DN, purchase_store.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.videos/databases/purchase_store.db)","(TN, video_formats)","(RL, 74)","(itag, 133)","(width, 426)","(height, 240)","(audio_channels, 0)","(drm_type, 0)","(is_dash, 1)","(is_multi, 0)","(dynamic_range_type, 1)","(mime_type, video/mp4)"
"(PID, com.google.android.videos)","(DN, purchase_store.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.videos/databases/purchase_store.db)","(TN, video_formats)","(RL, 75)","(itag, 134)","(width, 640)","(height, 360)","(audio_channels, 0)","(drm_type, 0)","(is_dash, 1)","(is_multi, 0)","(dynamic_range_type, 1)","(mime_type, video/mp4)"
"(PID, com.google.android.videos)","(DN, purchase_store.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.videos/databases/purchase_store.db)","(TN, video_formats)","(RL, 76)","(itag, 135)","(width, 854)","(height, 480)","(audio_channels, 0)","(drm_type, 0)","(is_dash, 1)","(is_multi, 0)","(dynamic_range_type, 1)","(mime_type, video/mp4)"
"(PID, com.google.android.videos)","(DN, purchase_store.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.videos/databases/purchase_store.db)","(TN, video_formats)","(RL, 77)","(itag, 136)","(width, 1280)","(height, 720)","(audio_channels, 0)","(drm_type, 0)","(is_dash, 1)","(is_multi, 0)","(dynamic_range_type, 1)","(mime_type, video/mp4)"
"(PID, com.google.android.videos)","(DN, purchase_store.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.videos/databases/purchase_store.db)","(TN, video_formats)","(RL, 78)","(itag, 137)","(width, 1920)","(height, 1080)","(audio_channels, 0)","(drm_type, 0)","(is_dash, 1)","(is_multi, 0)","(dynamic_range_type, 1)","(mime_type, video/mp4)"
"(PID, com.google.android.videos)","(DN, purchase_store.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.videos/databases/purchase_store.db)","(TN, video_formats)","(RL, 79)","(itag, 139)","(width, 0)","(height, 0)","(audio_channels, 2)","(drm_type, 0)","(is_dash, 1)","(is_multi, 0)","(dynamic_range_type, 0)","(mime_type, audio/mp4)"
"(PID, com.google.android.videos)","(DN, purchase_store.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.videos/databases/purchase_store.db)","(TN, video_formats)","(RL, 80)","(itag, 140)","(width, 0)","(height, 0)","(audio_channels, 2)","(drm_type, 0)","(is_dash, 1)","(is_multi, 0)","(dynamic_range_type, 0)","(mime_type, audio/mp4)"
"(PID, com.google.android.videos)","(DN, purchase_store.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.videos/databases/purchase_store.db)","(TN, video_formats)","(RL, 81)","(itag, 141)","(width, 0)","(height, 0)","(audio_channels, 2)","(drm_type, 0)","(is_dash, 1)","(is_multi, 0)","(dynamic_range_type, 0)","(mime_type, audio/mp4)"
"(PID, com.google.android.videos)","(DN, purchase_store.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.videos/databases/purchase_store.db)","(TN, video_formats)","(RL, 82)","(itag, 142)","(width, 426)","(height, 240)","(audio_channels, 0)","(drm_type, 3)","(is_dash, 1)","(is_multi, 0)","(dynamic_range_type, 1)","(mime_type, video/mp4)"
"(PID, com.google.android.videos)","(DN, purchase_store.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.videos/databases/purchase_store.db)","(TN, video_formats)","(RL, 83)","(itag, 143)","(width, 640)","(height, 360)","(audio_channels, 0)","(drm_type, 3)","(is_dash, 1)","(is_multi, 0)","(dynamic_range_type, 1)","(mime_type, video/mp4)"
"(PID, com.google.android.videos)","(DN, purchase_store.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.videos/databases/purchase_store.db)","(TN, video_formats)","(RL, 84)","(itag, 144)","(width, 854)","(height, 480)","(audio_channels, 0)","(drm_type, 3)","(is_dash, 1)","(is_multi, 0)","(dynamic_range_type, 1)","(mime_type, video/mp4)"
"(PID, com.google.android.videos)","(DN, purchase_store.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.videos/databases/purchase_store.db)","(TN, video_formats)","(RL, 85)","(itag, 145)","(width, 1280)","(height, 720)","(audio_channels, 0)","(drm_type, 3)","(is_dash, 1)","(is_multi, 0)","(dynamic_range_type, 1)","(mime_type, video/mp4)"
"(PID, com.google.android.videos)","(DN, purchase_store.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.videos/databases/purchase_store.db)","(TN, video_formats)","(RL, 86)","(itag, 146)","(width, 1920)","(height, 1080)","(audio_channels, 0)","(drm_type, 3)","(is_dash, 1)","(is_multi, 0)","(dynamic_range_type, 1)","(mime_type, video/mp4)"
"(PID, com.google.android.videos)","(DN, purchase_store.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.videos/databases/purchase_store.db)","(TN, video_formats)","(RL, 87)","(itag, 148)","(width, 0)","(height, 0)","(audio_channels, 2)","(drm_type, 3)","(is_dash, 1)","(is_multi, 0)","(dynamic_range_type, 0)","(mime_type, audio/mp4)"
"(PID, com.google.android.videos)","(DN, purchase_store.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.videos/databases/purchase_store.db)","(TN, video_formats)","(RL, 88)","(itag, 149)","(width, 0)","(height, 0)","(audio_channels, 2)","(drm_type, 3)","(is_dash, 1)","(is_multi, 0)","(dynamic_range_type, 0)","(mime_type, audio/mp4)"
"(PID, com.google.android.videos)","(DN, purchase_store.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.videos/databases/purchase_store.db)","(TN, video_formats)","(RL, 89)","(itag, 150)","(width, 0)","(height, 0)","(audio_channels, 2)","(drm_type, 3)","(is_dash, 1)","(is_multi, 0)","(dynamic_range_type, 0)","(mime_type, audio/mp4)"
"(PID, com.google.android.videos)","(DN, purchase_store.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.videos/databases/purchase_store.db)","(TN, video_formats)","(RL, 90)","(itag, 159)","(width, 1920)","(height, 1080)","(audio_channels, 2)","(drm_type, 2)","(is_dash, 0)","(is_multi, 1)","(dynamic_range_type, 1)","(mime_type, video/mp4)"
"(PID, com.google.android.videos)","(DN, purchase_store.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.videos/databases/purchase_store.db)","(TN, video_formats)","(RL, 91)","(itag, 160)","(width, 256)","(height, 144)","(audio_channels, 0)","(drm_type, 0)","(is_dash, 1)","(is_multi, 0)","(dynamic_range_type, 1)","(mime_type, video/mp4)"
"(PID, com.google.android.videos)","(DN, purchase_store.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.videos/databases/purchase_store.db)","(TN, video_formats)","(RL, 92)","(itag, 161)","(width, 256)","(height, 144)","(audio_channels, 0)","(drm_type, 3)","(is_dash, 1)","(is_multi, 0)","(dynamic_range_type, 1)","(mime_type, video/mp4)"
"(PID, com.google.android.videos)","(DN, purchase_store.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.videos/databases/purchase_store.db)","(TN, video_formats)","(RL, 93)","(itag, 171)","(width, 0)","(height, 0)","(audio_channels, 2)","(drm_type, 0)","(is_dash, 1)","(is_multi, 0)","(dynamic_range_type, 0)","(mime_type, audio/webm)"
"(PID, com.google.android.videos)","(DN, purchase_store.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.videos/databases/purchase_store.db)","(TN, video_formats)","(RL, 94)","(itag, 172)","(width, 0)","(height, 0)","(audio_channels, 2)","(drm_type, 0)","(is_dash, 1)","(is_multi, 0)","(dynamic_range_type, 0)","(mime_type, audio/webm)"
"(PID, com.google.android.videos)","(DN, purchase_store.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.videos/databases/purchase_store.db)","(TN, video_formats)","(RL, 95)","(itag, 180)","(width, 1920)","(height, 1080)","(audio_channels, 6)","(drm_type, 2)","(is_dash, 0)","(is_multi, 1)","(dynamic_range_type, 1)","(mime_type, video/mp4)"
"(PID, com.google.android.videos)","(DN, purchase_store.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.videos/databases/purchase_store.db)","(TN, video_formats)","(RL, 96)","(itag, 186)","(width, 1280)","(height, 720)","(audio_channels, 6)","(drm_type, 2)","(is_dash, 0)","(is_multi, 1)","(dynamic_range_type, 1)","(mime_type, video/mp4)"
"(PID, com.google.android.videos)","(DN, purchase_store.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.videos/databases/purchase_store.db)","(TN, video_formats)","(RL, 97)","(itag, 187)","(width, 1280)","(height, 720)","(audio_channels, 6)","(drm_type, 0)","(is_dash, 0)","(is_multi, 0)","(dynamic_range_type, 1)","(mime_type, video/mp4)"
"(PID, com.google.android.videos)","(DN, purchase_store.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.videos/databases/purchase_store.db)","(TN, video_formats)","(RL, 98)","(itag, 188)","(width, 1280)","(height, 720)","(audio_channels, 6)","(drm_type, 2)","(is_dash, 0)","(is_multi, 0)","(dynamic_range_type, 1)","(mime_type, video/mp4)"
"(PID, com.google.android.videos)","(DN, purchase_store.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.videos/databases/purchase_store.db)","(TN, video_formats)","(RL, 99)","(itag, 189)","(width, 1920)","(height, 1080)","(audio_channels, 6)","(drm_type, 0)","(is_dash, 0)","(is_multi, 0)","(dynamic_range_type, 1)","(mime_type, video/mp4)"
"(PID, com.google.android.videos)","(DN, purchase_store.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.videos/databases/purchase_store.db)","(TN, video_formats)","(RL, 100)","(itag, 190)","(width, 1920)","(height, 1080)","(audio_channels, 6)","(drm_type, 2)","(is_dash, 0)","(is_multi, 0)","(dynamic_range_type, 1)","(mime_type, video/mp4)"
"(PID, com.google.android.videos)","(DN, purchase_store.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.videos/databases/purchase_store.db)","(TN, video_formats)","(RL, 101)","(itag, 191)","(width, 1280)","(height, 720)","(audio_channels, 6)","(drm_type, 0)","(is_dash, 0)","(is_multi, 0)","(dynamic_range_type, 1)","(mime_type, video/mp4)"
"(PID, com.google.android.videos)","(DN, purchase_store.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.videos/databases/purchase_store.db)","(TN, video_formats)","(RL, 102)","(itag, 192)","(width, 1280)","(height, 720)","(audio_channels, 6)","(drm_type, 2)","(is_dash, 0)","(is_multi, 0)","(dynamic_range_type, 1)","(mime_type, video/mp4)"
"(PID, com.google.android.videos)","(DN, purchase_store.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.videos/databases/purchase_store.db)","(TN, video_formats)","(RL, 103)","(itag, 704)","(width, 0)","(height, 0)","(audio_channels, 6)","(drm_type, 0)","(is_dash, 1)","(is_multi, 0)","(dynamic_range_type, 0)","(mime_type, audio/mp4)"
"(PID, com.google.android.videos)","(DN, purchase_store.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.videos/databases/purchase_store.db)","(TN, video_formats)","(RL, 104)","(itag, 193)","(width, 854)","(height, 480)","(audio_channels, 2)","(drm_type, 1)","(is_dash, 0)","(is_multi, 0)","(dynamic_range_type, 1)","(mime_type, video/mp4)"
"(PID, com.google.android.videos)","(DN, purchase_store.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.videos/databases/purchase_store.db)","(TN, video_formats)","(RL, 105)","(itag, 705)","(width, 0)","(height, 0)","(audio_channels, 6)","(drm_type, 0)","(is_dash, 1)","(is_multi, 0)","(dynamic_range_type, 0)","(mime_type, audio/mp4)"
"(PID, com.google.android.videos)","(DN, purchase_store.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.videos/databases/purchase_store.db)","(TN, video_formats)","(RL, 106)","(itag, 706)","(width, 0)","(height, 0)","(audio_channels, 6)","(drm_type, 0)","(is_dash, 1)","(is_multi, 0)","(dynamic_range_type, 0)","(mime_type, audio/mp4)"
"(PID, com.google.android.videos)","(DN, purchase_store.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.videos/databases/purchase_store.db)","(TN, video_formats)","(RL, 107)","(itag, 707)","(width, 0)","(height, 0)","(audio_channels, 6)","(drm_type, 0)","(is_dash, 1)","(is_multi, 0)","(dynamic_range_type, 0)","(mime_type, audio/mp4)"
"(PID, com.google.android.videos)","(DN, purchase_store.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.videos/databases/purchase_store.db)","(TN, video_formats)","(RL, 108)","(itag, 708)","(width, 0)","(height, 0)","(audio_channels, 6)","(drm_type, 3)","(is_dash, 1)","(is_multi, 0)","(dynamic_range_type, 0)","(mime_type, audio/mp4)"
"(PID, com.google.android.videos)","(DN, purchase_store.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.videos/databases/purchase_store.db)","(TN, video_formats)","(RL, 109)","(itag, 709)","(width, 0)","(height, 0)","(audio_channels, 6)","(drm_type, 3)","(is_dash, 1)","(is_multi, 0)","(dynamic_range_type, 0)","(mime_type, audio/mp4)"
"(PID, com.google.android.videos)","(DN, purchase_store.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.videos/databases/purchase_store.db)","(TN, video_formats)","(RL, 110)","(itag, 198)","(width, 0)","(height, 0)","(audio_channels, 2)","(drm_type, 3)","(is_dash, 1)","(is_multi, 0)","(dynamic_range_type, 0)","(mime_type, audio/webm)"
"(PID, com.google.android.videos)","(DN, purchase_store.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.videos/databases/purchase_store.db)","(TN, video_formats)","(RL, 111)","(itag, 710)","(width, 0)","(height, 0)","(audio_channels, 6)","(drm_type, 3)","(is_dash, 1)","(is_multi, 0)","(dynamic_range_type, 0)","(mime_type, audio/mp4)"
"(PID, com.google.android.videos)","(DN, purchase_store.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.videos/databases/purchase_store.db)","(TN, video_formats)","(RL, 112)","(itag, 199)","(width, 0)","(height, 0)","(audio_channels, 2)","(drm_type, 3)","(is_dash, 1)","(is_multi, 0)","(dynamic_range_type, 0)","(mime_type, audio/webm)"
"(PID, com.google.android.videos)","(DN, purchase_store.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.videos/databases/purchase_store.db)","(TN, video_formats)","(RL, 113)","(itag, 711)","(width, 0)","(height, 0)","(audio_channels, 6)","(drm_type, 3)","(is_dash, 1)","(is_multi, 0)","(dynamic_range_type, 0)","(mime_type, audio/mp4)"
"(PID, com.google.android.videos)","(DN, purchase_store.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.videos/databases/purchase_store.db)","(TN, video_formats)","(RL, 114)","(itag, 212)","(width, 854)","(height, 480)","(audio_channels, 0)","(drm_type, 0)","(is_dash, 1)","(is_multi, 0)","(dynamic_range_type, 1)","(mime_type, video/mp4)"
"(PID, com.google.android.videos)","(DN, purchase_store.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.videos/databases/purchase_store.db)","(TN, video_formats)","(RL, 115)","(itag, 213)","(width, 854)","(height, 480)","(audio_channels, 0)","(drm_type, 0)","(is_dash, 1)","(is_multi, 0)","(dynamic_range_type, 1)","(mime_type, video/mp4)"
"(PID, com.google.android.videos)","(DN, purchase_store.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.videos/databases/purchase_store.db)","(TN, video_formats)","(RL, 116)","(itag, 214)","(width, 1280)","(height, 720)","(audio_channels, 0)","(drm_type, 0)","(is_dash, 1)","(is_multi, 0)","(dynamic_range_type, 1)","(mime_type, video/mp4)"
"(PID, com.google.android.videos)","(DN, purchase_store.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.videos/databases/purchase_store.db)","(TN, video_formats)","(RL, 117)","(itag, 215)","(width, 1280)","(height, 720)","(audio_channels, 0)","(drm_type, 0)","(is_dash, 1)","(is_multi, 0)","(dynamic_range_type, 1)","(mime_type, video/mp4)"
"(PID, com.google.android.videos)","(DN, purchase_store.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.videos/databases/purchase_store.db)","(TN, video_formats)","(RL, 118)","(itag, 216)","(width, 1920)","(height, 1080)","(audio_channels, 0)","(drm_type, 0)","(is_dash, 1)","(is_multi, 0)","(dynamic_range_type, 1)","(mime_type, video/mp4)"
"(PID, com.google.android.videos)","(DN, purchase_store.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.videos/databases/purchase_store.db)","(TN, video_formats)","(RL, 119)","(itag, 217)","(width, 1920)","(height, 1080)","(audio_channels, 0)","(drm_type, 0)","(is_dash, 1)","(is_multi, 0)","(dynamic_range_type, 1)","(mime_type, video/mp4)"
"(PID, com.google.android.videos)","(DN, purchase_store.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.videos/databases/purchase_store.db)","(TN, video_formats)","(RL, 120)","(itag, 222)","(width, 854)","(height, 480)","(audio_channels, 0)","(drm_type, 3)","(is_dash, 1)","(is_multi, 0)","(dynamic_range_type, 1)","(mime_type, video/mp4)"
"(PID, com.google.android.videos)","(DN, purchase_store.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.videos/databases/purchase_store.db)","(TN, video_formats)","(RL, 121)","(itag, 223)","(width, 854)","(height, 480)","(audio_channels, 0)","(drm_type, 3)","(is_dash, 1)","(is_multi, 0)","(dynamic_range_type, 1)","(mime_type, video/mp4)"
"(PID, com.google.android.videos)","(DN, purchase_store.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.videos/databases/purchase_store.db)","(TN, video_formats)","(RL, 122)","(itag, 224)","(width, 1280)","(height, 720)","(audio_channels, 0)","(drm_type, 3)","(is_dash, 1)","(is_multi, 0)","(dynamic_range_type, 1)","(mime_type, video/mp4)"
"(PID, com.google.android.videos)","(DN, purchase_store.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.videos/databases/purchase_store.db)","(TN, video_formats)","(RL, 123)","(itag, 225)","(width, 1280)","(height, 720)","(audio_channels, 0)","(drm_type, 3)","(is_dash, 1)","(is_multi, 0)","(dynamic_range_type, 1)","(mime_type, video/mp4)"
"(PID, com.google.android.videos)","(DN, purchase_store.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.videos/databases/purchase_store.db)","(TN, video_formats)","(RL, 124)","(itag, 226)","(width, 1920)","(height, 1080)","(audio_channels, 0)","(drm_type, 3)","(is_dash, 1)","(is_multi, 0)","(dynamic_range_type, 1)","(mime_type, video/mp4)"
"(PID, com.google.android.videos)","(DN, purchase_store.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.videos/databases/purchase_store.db)","(TN, video_formats)","(RL, 125)","(itag, 227)","(width, 1920)","(height, 1080)","(audio_channels, 0)","(drm_type, 3)","(is_dash, 1)","(is_multi, 0)","(dynamic_range_type, 1)","(mime_type, video/mp4)"
"(PID, com.google.android.videos)","(DN, purchase_store.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.videos/databases/purchase_store.db)","(TN, video_formats)","(RL, 126)","(itag, 242)","(width, 426)","(height, 240)","(audio_channels, 0)","(drm_type, 0)","(is_dash, 1)","(is_multi, 0)","(dynamic_range_type, 1)","(mime_type, video/webm)"
"(PID, com.google.android.videos)","(DN, purchase_store.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.videos/databases/purchase_store.db)","(TN, video_formats)","(RL, 127)","(itag, 243)","(width, 640)","(height, 360)","(audio_channels, 0)","(drm_type, 0)","(is_dash, 1)","(is_multi, 0)","(dynamic_range_type, 1)","(mime_type, video/webm)"
"(PID, com.google.android.videos)","(DN, purchase_store.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.videos/databases/purchase_store.db)","(TN, video_formats)","(RL, 128)","(itag, 244)","(width, 854)","(height, 480)","(audio_channels, 0)","(drm_type, 0)","(is_dash, 1)","(is_multi, 0)","(dynamic_range_type, 1)","(mime_type, video/webm)"
"(PID, com.google.android.videos)","(DN, purchase_store.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.videos/databases/purchase_store.db)","(TN, video_formats)","(RL, 129)","(itag, 245)","(width, 854)","(height, 480)","(audio_channels, 0)","(drm_type, 0)","(is_dash, 1)","(is_multi, 0)","(dynamic_range_type, 1)","(mime_type, video/webm)"
"(PID, com.google.android.videos)","(DN, purchase_store.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.videos/databases/purchase_store.db)","(TN, video_formats)","(RL, 130)","(itag, 246)","(width, 854)","(height, 480)","(audio_channels, 0)","(drm_type, 0)","(is_dash, 1)","(is_multi, 0)","(dynamic_range_type, 1)","(mime_type, video/webm)"
"(PID, com.google.android.videos)","(DN, purchase_store.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.videos/databases/purchase_store.db)","(TN, video_formats)","(RL, 131)","(itag, 247)","(width, 1280)","(height, 720)","(audio_channels, 0)","(drm_type, 0)","(is_dash, 1)","(is_multi, 0)","(dynamic_range_type, 1)","(mime_type, video/webm)"
"(PID, com.google.android.videos)","(DN, purchase_store.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.videos/databases/purchase_store.db)","(TN, video_formats)","(RL, 132)","(itag, 248)","(width, 1920)","(height, 1080)","(audio_channels, 0)","(drm_type, 0)","(is_dash, 1)","(is_multi, 0)","(dynamic_range_type, 1)","(mime_type, video/webm)"
"(PID, com.google.android.videos)","(DN, purchase_store.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.videos/databases/purchase_store.db)","(TN, video_formats)","(RL, 133)","(itag, 249)","(width, 0)","(height, 0)","(audio_channels, 2)","(drm_type, 0)","(is_dash, 1)","(is_multi, 0)","(dynamic_range_type, 0)","(mime_type, audio/webm)"
"(PID, com.google.android.videos)","(DN, purchase_store.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.videos/databases/purchase_store.db)","(TN, video_formats)","(RL, 134)","(itag, 250)","(width, 0)","(height, 0)","(audio_channels, 2)","(drm_type, 0)","(is_dash, 1)","(is_multi, 0)","(dynamic_range_type, 0)","(mime_type, audio/webm)"
"(PID, com.google.android.videos)","(DN, purchase_store.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.videos/databases/purchase_store.db)","(TN, video_formats)","(RL, 135)","(itag, 251)","(width, 0)","(height, 0)","(audio_channels, 2)","(drm_type, 0)","(is_dash, 1)","(is_multi, 0)","(dynamic_range_type, 0)","(mime_type, audio/webm)"
"(PID, com.google.android.videos)","(DN, purchase_store.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.videos/databases/purchase_store.db)","(TN, video_formats)","(RL, 136)","(itag, 256)","(width, 0)","(height, 0)","(audio_channels, 6)","(drm_type, 0)","(is_dash, 1)","(is_multi, 0)","(dynamic_range_type, 0)","(mime_type, audio/mp4)"
"(PID, com.google.android.videos)","(DN, purchase_store.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.videos/databases/purchase_store.db)","(TN, video_formats)","(RL, 137)","(itag, 258)","(width, 0)","(height, 0)","(audio_channels, 6)","(drm_type, 0)","(is_dash, 1)","(is_multi, 0)","(dynamic_range_type, 0)","(mime_type, audio/mp4)"
"(PID, com.google.android.videos)","(DN, purchase_store.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.videos/databases/purchase_store.db)","(TN, video_formats)","(RL, 138)","(itag, 259)","(width, 0)","(height, 0)","(audio_channels, 6)","(drm_type, 3)","(is_dash, 1)","(is_multi, 0)","(dynamic_range_type, 0)","(mime_type, audio/mp4)"
"(PID, com.google.android.videos)","(DN, purchase_store.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.videos/databases/purchase_store.db)","(TN, video_formats)","(RL, 139)","(itag, 261)","(width, 0)","(height, 0)","(audio_channels, 6)","(drm_type, 3)","(is_dash, 1)","(is_multi, 0)","(dynamic_range_type, 0)","(mime_type, audio/mp4)"
"(PID, com.google.android.videos)","(DN, purchase_store.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.videos/databases/purchase_store.db)","(TN, video_formats)","(RL, 140)","(itag, 271)","(width, 2560)","(height, 1440)","(audio_channels, 0)","(drm_type, 0)","(is_dash, 1)","(is_multi, 0)","(dynamic_range_type, 1)","(mime_type, video/webm)"
"(PID, com.google.android.videos)","(DN, purchase_store.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.videos/databases/purchase_store.db)","(TN, video_formats)","(RL, 141)","(itag, 272)","(width, 14336)","(height, 14336)","(audio_channels, 0)","(drm_type, 0)","(is_dash, 1)","(is_multi, 0)","(dynamic_range_type, 1)","(mime_type, video/webm)"
