Package Name,Original Database Name,Original Path of Database,Table Name,Line ID,key,type,value
"(Package Name, com.facebook.orca)","(Original Database Name, prefs_db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.facebook.orca/databases/prefs_db)","(Table Name, preferences)","(Line ID, 87)","(key, /settings/dextr/remaining_bytes)","(type, 4)","(value, 10000)"
"(Package Name, com.facebook.orca)","(Original Database Name, prefs_db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.facebook.orca/databases/prefs_db)","(Table Name, preferences)","(Line ID, 88)","(key, /growth/last_coldstart_timestamp)","(type, 4)","(value, 1618370070603)"
"(Package Name, com.facebook.orca)","(Original Database Name, prefs_db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.facebook.orca/databases/prefs_db)","(Table Name, preferences)","(Line ID, 89)","(key, /unified_account_login/login_screen_last_seen_ts)","(type, 4)","(value, 1618370070643)"
"(Package Name, com.facebook.orca)","(Original Database Name, prefs_db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.facebook.orca/databases/prefs_db)","(Table Name, preferences)","(Line ID, 90)","(key, /config/path_provider/stale_removal/1221119964)","(type, 1)","(value, {""stale_age_s"":2419200,""feature_name"":""call_stats"",""usage_timestamp_s"":1618370076,""stale_timestamp_s"":1620789276,""path"":""\/data\/user\/0\/com.facebook.orca\/app_call_stats""})"
"(Package Name, com.facebook.orca)","(Original Database Name, prefs_db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.facebook.orca/databases/prefs_db)","(Table Name, preferences)","(Line ID, 91)","(key, /config/path_provider/stale_removal/-220558465)","(type, 1)","(value, {""stale_age_s"":2419200,""feature_name"":""graph_cursor"",""usage_timestamp_s"":1618370076,""stale_timestamp_s"":1620789276,""path"":""\/data\/user\/0\/com.facebook.orca\/files\/graph_cursor""})"
"(Package Name, com.facebook.orca)","(Original Database Name, prefs_db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.facebook.orca/databases/prefs_db)","(Table Name, preferences)","(Line ID, 92)","(key, /fb_android/user_last_used_app_time)","(type, 4)","(value, 1618370076806)"
"(Package Name, com.facebook.orca)","(Original Database Name, prefs_db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.facebook.orca/databases/prefs_db)","(Table Name, preferences)","(Line ID, 93)","(key, /X.5Vj/X.5WO)","(type, 4)","(value, 1618370080500)"
"(Package Name, com.facebook.orca)","(Original Database Name, prefs_db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.facebook.orca/databases/prefs_db)","(Table Name, preferences)","(Line ID, 94)","(key, /settings/connection_manager/conn_tracking/3/3)","(type, 4)","(value, 0)"
"(Package Name, com.facebook.orca)","(Original Database Name, prefs_db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.facebook.orca/databases/prefs_db)","(Table Name, preferences)","(Line ID, 95)","(key, /settings/connection_manager/conn_tracking/3/1)","(type, 4)","(value, 0)"
"(Package Name, com.facebook.orca)","(Original Database Name, prefs_db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.facebook.orca/databases/prefs_db)","(Table Name, preferences)","(Line ID, 96)","(key, /settings/connection_manager/conn_tracking/3/2)","(type, 4)","(value, 3600000)"
"(Package Name, com.facebook.orca)","(Original Database Name, prefs_db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.facebook.orca/databases/prefs_db)","(Table Name, preferences)","(Line ID, 97)","(key, /settings/connection_manager/conn_tracking/3/0)","(type, 4)","(value, 0)"
"(Package Name, com.facebook.orca)","(Original Database Name, prefs_db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.facebook.orca/databases/prefs_db)","(Table Name, preferences)","(Line ID, 98)","(key, /settings/connection_manager/conn_tracking/4/2)","(type, 4)","(value, 0)"
"(Package Name, com.facebook.orca)","(Original Database Name, prefs_db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.facebook.orca/databases/prefs_db)","(Table Name, preferences)","(Line ID, 99)","(key, /settings/connection_manager/conn_tracking/4/3)","(type, 4)","(value, 0)"
"(Package Name, com.facebook.orca)","(Original Database Name, prefs_db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.facebook.orca/databases/prefs_db)","(Table Name, preferences)","(Line ID, 100)","(key, /settings/connection_manager/conn_tracking/4/0)","(type, 4)","(value, 3600000)"
"(Package Name, com.facebook.orca)","(Original Database Name, prefs_db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.facebook.orca/databases/prefs_db)","(Table Name, preferences)","(Line ID, 101)","(key, /settings/connection_manager/conn_tracking/4/1)","(type, 4)","(value, 0)"
"(Package Name, com.facebook.orca)","(Original Database Name, prefs_db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.facebook.orca/databases/prefs_db)","(Table Name, preferences)","(Line ID, 102)","(key, /config/path_provider/max_size/-220558465)","(type, 1)","(value, {""feature_name"":""graph_cursor"",""max_size"":524288000,""max_size_low_space_bytes"":209715200,""delete_only_on_init"":true,""path"":""\/data\/user\/0\/com.facebook.orca\/files\/graph_cursor"",""last_measured_size"":0})"
"(Package Name, com.facebook.orca)","(Original Database Name, prefs_db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.facebook.orca/databases/prefs_db)","(Table Name, preferences)","(Line ID, 103)","(key, /settings/connection_manager/conn_tracking/5/3)","(type, 4)","(value, 0)"
"(Package Name, com.facebook.orca)","(Original Database Name, prefs_db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.facebook.orca/databases/prefs_db)","(Table Name, preferences)","(Line ID, 104)","(key, /settings/connection_manager/conn_tracking/5/1)","(type, 4)","(value, 0)"
"(Package Name, com.facebook.orca)","(Original Database Name, prefs_db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.facebook.orca/databases/prefs_db)","(Table Name, preferences)","(Line ID, 105)","(key, /settings/connection_manager/conn_tracking/5/2)","(type, 4)","(value, 0)"
"(Package Name, com.facebook.orca)","(Original Database Name, prefs_db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.facebook.orca/databases/prefs_db)","(Table Name, preferences)","(Line ID, 106)","(key, /settings/connection_manager/conn_tracking/5/0)","(type, 4)","(value, 3600000)"
"(Package Name, com.facebook.orca)","(Original Database Name, prefs_db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.facebook.orca/databases/prefs_db)","(Table Name, preferences)","(Line ID, 107)","(key, /settings/connection_manager/conn_tracking/6/2)","(type, 4)","(value, 2090212)"
"(Package Name, com.facebook.orca)","(Original Database Name, prefs_db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.facebook.orca/databases/prefs_db)","(Table Name, preferences)","(Line ID, 108)","(key, /settings/connection_manager/conn_tracking/6/3)","(type, 4)","(value, 0)"
"(Package Name, com.facebook.orca)","(Original Database Name, prefs_db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.facebook.orca/databases/prefs_db)","(Table Name, preferences)","(Line ID, 109)","(key, /settings/connection_manager/conn_tracking/6/0)","(type, 4)","(value, 1509787)"
"(Package Name, com.facebook.orca)","(Original Database Name, prefs_db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.facebook.orca/databases/prefs_db)","(Table Name, preferences)","(Line ID, 110)","(key, /settings/connection_manager/conn_tracking/6/1)","(type, 4)","(value, 0)"
"(Package Name, com.facebook.orca)","(Original Database Name, prefs_db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.facebook.orca/databases/prefs_db)","(Table Name, preferences)","(Line ID, 111)","(key, /settings/connection_manager/conn_tracking/7/1)","(type, 4)","(value, 0)"
"(Package Name, com.facebook.orca)","(Original Database Name, prefs_db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.facebook.orca/databases/prefs_db)","(Table Name, preferences)","(Line ID, 112)","(key, /settings/connection_manager/conn_tracking/7/2)","(type, 4)","(value, 3600000)"
"(Package Name, com.facebook.orca)","(Original Database Name, prefs_db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.facebook.orca/databases/prefs_db)","(Table Name, preferences)","(Line ID, 113)","(key, /settings/connection_manager/conn_tracking/7/0)","(type, 4)","(value, 0)"
"(Package Name, com.facebook.orca)","(Original Database Name, prefs_db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.facebook.orca/databases/prefs_db)","(Table Name, preferences)","(Line ID, 114)","(key, /settings/connection_manager/conn_tracking/7/3)","(type, 4)","(value, 0)"
"(Package Name, com.facebook.orca)","(Original Database Name, prefs_db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.facebook.orca/databases/prefs_db)","(Table Name, preferences)","(Line ID, 115)","(key, /settings/connection_manager/conn_tracking/8/0)","(type, 4)","(value, 3600000)"
"(Package Name, com.facebook.orca)","(Original Database Name, prefs_db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.facebook.orca/databases/prefs_db)","(Table Name, preferences)","(Line ID, 116)","(key, /settings/connection_manager/conn_tracking/8/1)","(type, 4)","(value, 0)"
"(Package Name, com.facebook.orca)","(Original Database Name, prefs_db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.facebook.orca/databases/prefs_db)","(Table Name, preferences)","(Line ID, 117)","(key, /settings/connection_manager/conn_tracking/8/2)","(type, 4)","(value, 0)"
"(Package Name, com.facebook.orca)","(Original Database Name, prefs_db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.facebook.orca/databases/prefs_db)","(Table Name, preferences)","(Line ID, 118)","(key, /settings/connection_manager/conn_tracking/8/3)","(type, 4)","(value, 0)"
"(Package Name, com.facebook.orca)","(Original Database Name, prefs_db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.facebook.orca/databases/prefs_db)","(Table Name, preferences)","(Line ID, 119)","(key, /settings/connection_manager/conn_tracking/9/0)","(type, 4)","(value, 3600000)"
"(Package Name, com.facebook.orca)","(Original Database Name, prefs_db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.facebook.orca/databases/prefs_db)","(Table Name, preferences)","(Line ID, 120)","(key, /settings/connection_manager/conn_tracking/9/3)","(type, 4)","(value, 0)"
"(Package Name, com.facebook.orca)","(Original Database Name, prefs_db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.facebook.orca/databases/prefs_db)","(Table Name, preferences)","(Line ID, 121)","(key, /settings/connection_manager/conn_tracking/9/1)","(type, 4)","(value, 0)"
"(Package Name, com.facebook.orca)","(Original Database Name, prefs_db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.facebook.orca/databases/prefs_db)","(Table Name, preferences)","(Line ID, 122)","(key, /settings/connection_manager/conn_tracking/9/2)","(type, 4)","(value, 0)"
"(Package Name, com.facebook.orca)","(Original Database Name, prefs_db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.facebook.orca/databases/prefs_db)","(Table Name, preferences)","(Line ID, 123)","(key, /settings/connection_manager/conn_tracking/10/0)","(type, 4)","(value, 2056516)"
"(Package Name, com.facebook.orca)","(Original Database Name, prefs_db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.facebook.orca/databases/prefs_db)","(Table Name, preferences)","(Line ID, 124)","(key, /settings/connection_manager/conn_tracking/10/3)","(type, 4)","(value, 0)"
"(Package Name, com.facebook.orca)","(Original Database Name, prefs_db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.facebook.orca/databases/prefs_db)","(Table Name, preferences)","(Line ID, 125)","(key, /settings/connection_manager/conn_tracking/10/2)","(type, 4)","(value, 1543483)"
"(Package Name, com.facebook.orca)","(Original Database Name, prefs_db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.facebook.orca/databases/prefs_db)","(Table Name, preferences)","(Line ID, 126)","(key, /settings/connection_manager/conn_tracking/10/1)","(type, 4)","(value, 0)"
"(Package Name, com.facebook.orca)","(Original Database Name, prefs_db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.facebook.orca/databases/prefs_db)","(Table Name, preferences)","(Line ID, 127)","(key, /settings/connection_manager/conn_tracking/11/3)","(type, 4)","(value, 0)"
"(Package Name, com.facebook.orca)","(Original Database Name, prefs_db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.facebook.orca/databases/prefs_db)","(Table Name, preferences)","(Line ID, 128)","(key, /settings/connection_manager/conn_tracking/11/2)","(type, 4)","(value, 3600000)"
"(Package Name, com.facebook.orca)","(Original Database Name, prefs_db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.facebook.orca/databases/prefs_db)","(Table Name, preferences)","(Line ID, 129)","(key, /settings/connection_manager/conn_tracking/11/1)","(type, 4)","(value, 0)"
"(Package Name, com.facebook.orca)","(Original Database Name, prefs_db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.facebook.orca/databases/prefs_db)","(Table Name, preferences)","(Line ID, 130)","(key, /settings/connection_manager/conn_tracking/11/0)","(type, 4)","(value, 0)"
"(Package Name, com.facebook.orca)","(Original Database Name, prefs_db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.facebook.orca/databases/prefs_db)","(Table Name, preferences)","(Line ID, 131)","(key, /settings/connection_manager/conn_tracking/12/3)","(type, 4)","(value, 0)"
"(Package Name, com.facebook.orca)","(Original Database Name, prefs_db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.facebook.orca/databases/prefs_db)","(Table Name, preferences)","(Line ID, 132)","(key, /settings/connection_manager/conn_tracking/12/2)","(type, 4)","(value, 3600000)"
"(Package Name, com.facebook.orca)","(Original Database Name, prefs_db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.facebook.orca/databases/prefs_db)","(Table Name, preferences)","(Line ID, 133)","(key, /settings/connection_manager/conn_tracking/12/1)","(type, 4)","(value, 0)"
"(Package Name, com.facebook.orca)","(Original Database Name, prefs_db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.facebook.orca/databases/prefs_db)","(Table Name, preferences)","(Line ID, 134)","(key, /settings/connection_manager/conn_tracking/12/0)","(type, 4)","(value, 0)"
"(Package Name, com.facebook.orca)","(Original Database Name, prefs_db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.facebook.orca/databases/prefs_db)","(Table Name, preferences)","(Line ID, 135)","(key, /settings/connection_manager/conn_tracking/13/3)","(type, 4)","(value, 0)"
"(Package Name, com.facebook.orca)","(Original Database Name, prefs_db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.facebook.orca/databases/prefs_db)","(Table Name, preferences)","(Line ID, 136)","(key, /settings/connection_manager/conn_tracking/13/2)","(type, 4)","(value, 3600000)"
"(Package Name, com.facebook.orca)","(Original Database Name, prefs_db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.facebook.orca/databases/prefs_db)","(Table Name, preferences)","(Line ID, 137)","(key, /settings/connection_manager/conn_tracking/13/1)","(type, 4)","(value, 0)"
"(Package Name, com.facebook.orca)","(Original Database Name, prefs_db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.facebook.orca/databases/prefs_db)","(Table Name, preferences)","(Line ID, 138)","(key, /settings/connection_manager/conn_tracking/13/0)","(type, 4)","(value, 0)"
"(Package Name, com.facebook.orca)","(Original Database Name, prefs_db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.facebook.orca/databases/prefs_db)","(Table Name, preferences)","(Line ID, 139)","(key, /settings/connection_manager/conn_tracking/14/3)","(type, 4)","(value, 0)"
"(Package Name, com.facebook.orca)","(Original Database Name, prefs_db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.facebook.orca/databases/prefs_db)","(Table Name, preferences)","(Line ID, 140)","(key, /settings/connection_manager/conn_tracking/14/2)","(type, 4)","(value, 0)"
"(Package Name, com.facebook.orca)","(Original Database Name, prefs_db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.facebook.orca/databases/prefs_db)","(Table Name, preferences)","(Line ID, 141)","(key, /settings/connection_manager/conn_tracking/14/1)","(type, 4)","(value, 0)"
"(Package Name, com.facebook.orca)","(Original Database Name, prefs_db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.facebook.orca/databases/prefs_db)","(Table Name, preferences)","(Line ID, 142)","(key, /settings/connection_manager/conn_tracking/14/0)","(type, 4)","(value, 3600000)"
"(Package Name, com.facebook.orca)","(Original Database Name, prefs_db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.facebook.orca/databases/prefs_db)","(Table Name, preferences)","(Line ID, 143)","(key, /settings/connection_manager/conn_tracking/15/3)","(type, 4)","(value, 0)"
"(Package Name, com.facebook.orca)","(Original Database Name, prefs_db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.facebook.orca/databases/prefs_db)","(Table Name, preferences)","(Line ID, 144)","(key, /settings/connection_manager/conn_tracking/15/2)","(type, 4)","(value, 0)"
"(Package Name, com.facebook.orca)","(Original Database Name, prefs_db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.facebook.orca/databases/prefs_db)","(Table Name, preferences)","(Line ID, 145)","(key, /settings/connection_manager/conn_tracking/15/1)","(type, 4)","(value, 0)"
"(Package Name, com.facebook.orca)","(Original Database Name, prefs_db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.facebook.orca/databases/prefs_db)","(Table Name, preferences)","(Line ID, 146)","(key, /settings/connection_manager/conn_tracking/15/0)","(type, 4)","(value, 3600000)"
"(Package Name, com.facebook.orca)","(Original Database Name, prefs_db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.facebook.orca/databases/prefs_db)","(Table Name, preferences)","(Line ID, 147)","(key, /config/sessionless_gk/last_fetch_time_ms)","(type, 4)","(value, 1618546970344)"
"(Package Name, com.facebook.orca)","(Original Database Name, prefs_db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.facebook.orca/databases/prefs_db)","(Table Name, preferences)","(Line ID, 148)","(key, /X.5Vj/X.5WT)","(type, 4)","(value, 1618546970347)"
"(Package Name, com.facebook.orca)","(Original Database Name, prefs_db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.facebook.orca/databases/prefs_db)","(Table Name, preferences)","(Line ID, 149)","(key, /X.5Vj/X.5WS)","(type, 4)","(value, 1618546970346)"
"(Package Name, com.facebook.orca)","(Original Database Name, prefs_db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.facebook.orca/databases/prefs_db)","(Table Name, preferences)","(Line ID, 150)","(key, /X.5Vj/X.5Vr)","(type, 4)","(value, 1618546970347)"
"(Package Name, com.facebook.orca)","(Original Database Name, prefs_db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.facebook.orca/databases/prefs_db)","(Table Name, preferences)","(Line ID, 151)","(key, /X.5Vj/X.5Wy)","(type, 4)","(value, 1618546970345)"
"(Package Name, com.facebook.orca)","(Original Database Name, prefs_db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.facebook.orca/databases/prefs_db)","(Table Name, preferences)","(Line ID, 152)","(key, /X.5Vj/failures/X.5X1)","(type, 3)","(value, 8)"
"(Package Name, com.facebook.orca)","(Original Database Name, prefs_db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.facebook.orca/databases/prefs_db)","(Table Name, preferences)","(Line ID, 153)","(key, /X.5Vj/X.2gy)","(type, 4)","(value, 1618546970345)"
"(Package Name, com.facebook.orca)","(Original Database Name, prefs_db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.facebook.orca/databases/prefs_db)","(Table Name, preferences)","(Line ID, 154)","(key, /X.5Vj/X.5WH)","(type, 4)","(value, 1618546970347)"
"(Package Name, com.facebook.orca)","(Original Database Name, prefs_db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.facebook.orca/databases/prefs_db)","(Table Name, preferences)","(Line ID, 155)","(key, /X.5Vj/X.5X1)","(type, 4)","(value, 1618546970347)"
"(Package Name, com.facebook.orca)","(Original Database Name, prefs_db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.facebook.orca/databases/prefs_db)","(Table Name, preferences)","(Line ID, 156)","(key, /settings/connection_manager/conn_tracking/16/2)","(type, 4)","(value, 0)"
"(Package Name, com.facebook.orca)","(Original Database Name, prefs_db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.facebook.orca/databases/prefs_db)","(Table Name, preferences)","(Line ID, 157)","(key, /settings/connection_manager/conn_tracking/16/1)","(type, 4)","(value, 0)"
"(Package Name, com.facebook.orca)","(Original Database Name, prefs_db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.facebook.orca/databases/prefs_db)","(Table Name, preferences)","(Line ID, 158)","(key, /settings/connection_manager/conn_tracking/16/0)","(type, 4)","(value, 3600000)"
"(Package Name, com.facebook.orca)","(Original Database Name, prefs_db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.facebook.orca/databases/prefs_db)","(Table Name, preferences)","(Line ID, 159)","(key, /settings/connection_manager/conn_tracking/16/3)","(type, 4)","(value, 0)"
"(Package Name, com.facebook.orca)","(Original Database Name, prefs_db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.facebook.orca/databases/prefs_db)","(Table Name, preferences)","(Line ID, 160)","(key, /X.5Vj/executed/X.5WO)","(type, 2)","(value, 0)"
"(Package Name, com.facebook.orca)","(Original Database Name, prefs_db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.facebook.orca/databases/prefs_db)","(Table Name, preferences)","(Line ID, 161)","(key, /settings/connection_manager/conn_tracking/17/1)","(type, 4)","(value, 0)"
"(Package Name, com.facebook.orca)","(Original Database Name, prefs_db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.facebook.orca/databases/prefs_db)","(Table Name, preferences)","(Line ID, 162)","(key, /settings/connection_manager/conn_tracking/17/0)","(type, 4)","(value, 15847)"
"(Package Name, com.facebook.orca)","(Original Database Name, prefs_db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.facebook.orca/databases/prefs_db)","(Table Name, preferences)","(Line ID, 163)","(key, /settings/connection_manager/conn_tracking/17/3)","(type, 4)","(value, 0)"
"(Package Name, com.facebook.orca)","(Original Database Name, prefs_db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.facebook.orca/databases/prefs_db)","(Table Name, preferences)","(Line ID, 164)","(key, /settings/connection_manager/conn_tracking/17/2)","(type, 4)","(value, 3584152)"
"(Package Name, com.facebook.orca)","(Original Database Name, prefs_db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.facebook.orca/databases/prefs_db)","(Table Name, preferences)","(Line ID, 165)","(key, /X.5Vj/X.5WN)","(type, 4)","(value, 1618924209481)"
"(Package Name, com.facebook.orca)","(Original Database Name, prefs_db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.facebook.orca/databases/prefs_db)","(Table Name, preferences)","(Line ID, 166)","(key, /settings/connection_manager/conn_tracking/18/0)","(type, 4)","(value, 0)"
"(Package Name, com.facebook.orca)","(Original Database Name, prefs_db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.facebook.orca/databases/prefs_db)","(Table Name, preferences)","(Line ID, 167)","(key, /settings/connection_manager/conn_tracking/18/3)","(type, 4)","(value, 0)"
"(Package Name, com.facebook.orca)","(Original Database Name, prefs_db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.facebook.orca/databases/prefs_db)","(Table Name, preferences)","(Line ID, 168)","(key, /settings/connection_manager/conn_tracking/18/2)","(type, 4)","(value, 3600000)"
"(Package Name, com.facebook.orca)","(Original Database Name, prefs_db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.facebook.orca/databases/prefs_db)","(Table Name, preferences)","(Line ID, 169)","(key, /settings/connection_manager/conn_tracking/18/1)","(type, 4)","(value, 0)"
"(Package Name, com.facebook.orca)","(Original Database Name, prefs_db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.facebook.orca/databases/prefs_db)","(Table Name, preferences)","(Line ID, 170)","(key, /settings/connection_manager/conn_tracking/19/3)","(type, 4)","(value, 0)"
"(Package Name, com.facebook.orca)","(Original Database Name, prefs_db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.facebook.orca/databases/prefs_db)","(Table Name, preferences)","(Line ID, 171)","(key, /settings/connection_manager/conn_tracking/19/2)","(type, 4)","(value, 3600000)"
"(Package Name, com.facebook.orca)","(Original Database Name, prefs_db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.facebook.orca/databases/prefs_db)","(Table Name, preferences)","(Line ID, 172)","(key, /settings/connection_manager/conn_tracking/19/1)","(type, 4)","(value, 0)"
"(Package Name, com.facebook.orca)","(Original Database Name, prefs_db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.facebook.orca/databases/prefs_db)","(Table Name, preferences)","(Line ID, 173)","(key, /settings/connection_manager/conn_tracking/19/0)","(type, 4)","(value, 0)"
"(Package Name, com.facebook.orca)","(Original Database Name, prefs_db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.facebook.orca/databases/prefs_db)","(Table Name, preferences)","(Line ID, 174)","(key, /settings/connection_manager/conn_tracking/20/1)","(type, 4)","(value, 0)"
"(Package Name, com.facebook.orca)","(Original Database Name, prefs_db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.facebook.orca/databases/prefs_db)","(Table Name, preferences)","(Line ID, 175)","(key, /settings/connection_manager/conn_tracking/20/0)","(type, 4)","(value, 3600000)"
