PID,DN,DP,TN,RL,_id,suggestionPlacement,friendRowId,rank
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/main.db)","(TN, SuggestedFriendPlacement)","(RL, 96)","(_id, 37096)","(suggestionPlacement, 1)","(friendRowId, 1161)","(rank, 95)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/main.db)","(TN, SuggestedFriendPlacement)","(RL, 97)","(_id, 37097)","(suggestionPlacement, 1)","(friendRowId, 1416)","(rank, 96)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/main.db)","(TN, SuggestedFriendPlacement)","(RL, 98)","(_id, 37098)","(suggestionPlacement, 1)","(friendRowId, 977)","(rank, 97)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/main.db)","(TN, SuggestedFriendPlacement)","(RL, 99)","(_id, 37099)","(suggestionPlacement, 1)","(friendRowId, 1429)","(rank, 98)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/main.db)","(TN, SuggestedFriendPlacement)","(RL, 100)","(_id, 37100)","(suggestionPlacement, 1)","(friendRowId, 1427)","(rank, 99)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/main.db)","(TN, SuggestedFriendPlacement)","(RL, 101)","(_id, 37101)","(suggestionPlacement, 2)","(friendRowId, 611)","(rank, 0)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/main.db)","(TN, SuggestedFriendPlacement)","(RL, 102)","(_id, 37102)","(suggestionPlacement, 2)","(friendRowId, 16)","(rank, 1)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/main.db)","(TN, SuggestedFriendPlacement)","(RL, 103)","(_id, 37103)","(suggestionPlacement, 2)","(friendRowId, 12)","(rank, 2)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/main.db)","(TN, SuggestedFriendPlacement)","(RL, 104)","(_id, 37104)","(suggestionPlacement, 2)","(friendRowId, 1251)","(rank, 3)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/main.db)","(TN, SuggestedFriendPlacement)","(RL, 105)","(_id, 37105)","(suggestionPlacement, 2)","(friendRowId, 15)","(rank, 4)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/main.db)","(TN, SuggestedFriendPlacement)","(RL, 106)","(_id, 37106)","(suggestionPlacement, 2)","(friendRowId, 22)","(rank, 5)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/main.db)","(TN, SuggestedFriendPlacement)","(RL, 107)","(_id, 37107)","(suggestionPlacement, 2)","(friendRowId, 1248)","(rank, 6)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/main.db)","(TN, SuggestedFriendPlacement)","(RL, 108)","(_id, 37108)","(suggestionPlacement, 2)","(friendRowId, 478)","(rank, 7)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/main.db)","(TN, SuggestedFriendPlacement)","(RL, 109)","(_id, 37109)","(suggestionPlacement, 2)","(friendRowId, 1283)","(rank, 8)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/main.db)","(TN, SuggestedFriendPlacement)","(RL, 110)","(_id, 37110)","(suggestionPlacement, 2)","(friendRowId, 1423)","(rank, 9)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/main.db)","(TN, SuggestedFriendPlacement)","(RL, 111)","(_id, 37111)","(suggestionPlacement, 2)","(friendRowId, 209)","(rank, 10)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/main.db)","(TN, SuggestedFriendPlacement)","(RL, 112)","(_id, 37112)","(suggestionPlacement, 2)","(friendRowId, 1380)","(rank, 11)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/main.db)","(TN, SuggestedFriendPlacement)","(RL, 113)","(_id, 37113)","(suggestionPlacement, 2)","(friendRowId, 1383)","(rank, 12)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/main.db)","(TN, SuggestedFriendPlacement)","(RL, 114)","(_id, 37114)","(suggestionPlacement, 2)","(friendRowId, 80)","(rank, 13)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/main.db)","(TN, SuggestedFriendPlacement)","(RL, 115)","(_id, 37115)","(suggestionPlacement, 2)","(friendRowId, 10)","(rank, 14)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/main.db)","(TN, SuggestedFriendPlacement)","(RL, 116)","(_id, 37116)","(suggestionPlacement, 2)","(friendRowId, 55)","(rank, 15)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/main.db)","(TN, SuggestedFriendPlacement)","(RL, 117)","(_id, 37117)","(suggestionPlacement, 2)","(friendRowId, 119)","(rank, 16)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/main.db)","(TN, SuggestedFriendPlacement)","(RL, 118)","(_id, 37118)","(suggestionPlacement, 2)","(friendRowId, 83)","(rank, 17)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/main.db)","(TN, SuggestedFriendPlacement)","(RL, 119)","(_id, 37119)","(suggestionPlacement, 2)","(friendRowId, 1424)","(rank, 18)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/main.db)","(TN, SuggestedFriendPlacement)","(RL, 120)","(_id, 37120)","(suggestionPlacement, 2)","(friendRowId, 117)","(rank, 19)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/main.db)","(TN, SuggestedFriendPlacement)","(RL, 121)","(_id, 37121)","(suggestionPlacement, 2)","(friendRowId, 1409)","(rank, 20)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/main.db)","(TN, SuggestedFriendPlacement)","(RL, 122)","(_id, 37122)","(suggestionPlacement, 2)","(friendRowId, 1404)","(rank, 21)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/main.db)","(TN, SuggestedFriendPlacement)","(RL, 123)","(_id, 37123)","(suggestionPlacement, 2)","(friendRowId, 27)","(rank, 22)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/main.db)","(TN, SuggestedFriendPlacement)","(RL, 124)","(_id, 37124)","(suggestionPlacement, 2)","(friendRowId, 1005)","(rank, 23)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/main.db)","(TN, SuggestedFriendPlacement)","(RL, 125)","(_id, 37125)","(suggestionPlacement, 2)","(friendRowId, 1007)","(rank, 24)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/main.db)","(TN, SuggestedFriendPlacement)","(RL, 126)","(_id, 37126)","(suggestionPlacement, 2)","(friendRowId, 1410)","(rank, 25)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/main.db)","(TN, SuggestedFriendPlacement)","(RL, 127)","(_id, 37127)","(suggestionPlacement, 2)","(friendRowId, 250)","(rank, 26)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/main.db)","(TN, SuggestedFriendPlacement)","(RL, 128)","(_id, 37128)","(suggestionPlacement, 2)","(friendRowId, 101)","(rank, 27)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/main.db)","(TN, SuggestedFriendPlacement)","(RL, 129)","(_id, 37129)","(suggestionPlacement, 2)","(friendRowId, 1379)","(rank, 28)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/main.db)","(TN, SuggestedFriendPlacement)","(RL, 130)","(_id, 37130)","(suggestionPlacement, 2)","(friendRowId, 726)","(rank, 29)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/main.db)","(TN, SuggestedFriendPlacement)","(RL, 131)","(_id, 37131)","(suggestionPlacement, 2)","(friendRowId, 280)","(rank, 30)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/main.db)","(TN, SuggestedFriendPlacement)","(RL, 132)","(_id, 37132)","(suggestionPlacement, 2)","(friendRowId, 193)","(rank, 31)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/main.db)","(TN, SuggestedFriendPlacement)","(RL, 133)","(_id, 37133)","(suggestionPlacement, 2)","(friendRowId, 1414)","(rank, 32)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/main.db)","(TN, SuggestedFriendPlacement)","(RL, 134)","(_id, 37134)","(suggestionPlacement, 2)","(friendRowId, 1436)","(rank, 33)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/main.db)","(TN, SuggestedFriendPlacement)","(RL, 135)","(_id, 37135)","(suggestionPlacement, 2)","(friendRowId, 1422)","(rank, 34)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/main.db)","(TN, SuggestedFriendPlacement)","(RL, 136)","(_id, 37136)","(suggestionPlacement, 2)","(friendRowId, 737)","(rank, 35)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/main.db)","(TN, SuggestedFriendPlacement)","(RL, 137)","(_id, 37137)","(suggestionPlacement, 2)","(friendRowId, 784)","(rank, 36)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/main.db)","(TN, SuggestedFriendPlacement)","(RL, 138)","(_id, 37138)","(suggestionPlacement, 2)","(friendRowId, 73)","(rank, 37)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/main.db)","(TN, SuggestedFriendPlacement)","(RL, 139)","(_id, 37139)","(suggestionPlacement, 2)","(friendRowId, 173)","(rank, 38)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/main.db)","(TN, SuggestedFriendPlacement)","(RL, 140)","(_id, 37140)","(suggestionPlacement, 2)","(friendRowId, 685)","(rank, 39)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/main.db)","(TN, SuggestedFriendPlacement)","(RL, 141)","(_id, 37141)","(suggestionPlacement, 2)","(friendRowId, 1435)","(rank, 40)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/main.db)","(TN, SuggestedFriendPlacement)","(RL, 142)","(_id, 37142)","(suggestionPlacement, 2)","(friendRowId, 89)","(rank, 41)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/main.db)","(TN, SuggestedFriendPlacement)","(RL, 143)","(_id, 37143)","(suggestionPlacement, 2)","(friendRowId, 1003)","(rank, 42)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/main.db)","(TN, SuggestedFriendPlacement)","(RL, 144)","(_id, 37144)","(suggestionPlacement, 2)","(friendRowId, 1432)","(rank, 43)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/main.db)","(TN, SuggestedFriendPlacement)","(RL, 145)","(_id, 37145)","(suggestionPlacement, 2)","(friendRowId, 1326)","(rank, 44)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/main.db)","(TN, SuggestedFriendPlacement)","(RL, 146)","(_id, 37146)","(suggestionPlacement, 2)","(friendRowId, 113)","(rank, 45)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/main.db)","(TN, SuggestedFriendPlacement)","(RL, 147)","(_id, 37147)","(suggestionPlacement, 2)","(friendRowId, 194)","(rank, 46)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/main.db)","(TN, SuggestedFriendPlacement)","(RL, 148)","(_id, 37148)","(suggestionPlacement, 2)","(friendRowId, 1420)","(rank, 47)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/main.db)","(TN, SuggestedFriendPlacement)","(RL, 149)","(_id, 37149)","(suggestionPlacement, 2)","(friendRowId, 325)","(rank, 48)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/main.db)","(TN, SuggestedFriendPlacement)","(RL, 150)","(_id, 37150)","(suggestionPlacement, 2)","(friendRowId, 142)","(rank, 49)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/main.db)","(TN, SuggestedFriendPlacement)","(RL, 151)","(_id, 37151)","(suggestionPlacement, 2)","(friendRowId, 692)","(rank, 50)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/main.db)","(TN, SuggestedFriendPlacement)","(RL, 152)","(_id, 37152)","(suggestionPlacement, 2)","(friendRowId, 1189)","(rank, 51)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/main.db)","(TN, SuggestedFriendPlacement)","(RL, 153)","(_id, 37153)","(suggestionPlacement, 2)","(friendRowId, 190)","(rank, 52)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/main.db)","(TN, SuggestedFriendPlacement)","(RL, 154)","(_id, 37154)","(suggestionPlacement, 2)","(friendRowId, 1419)","(rank, 53)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/main.db)","(TN, SuggestedFriendPlacement)","(RL, 155)","(_id, 37155)","(suggestionPlacement, 2)","(friendRowId, 59)","(rank, 54)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/main.db)","(TN, SuggestedFriendPlacement)","(RL, 156)","(_id, 37156)","(suggestionPlacement, 2)","(friendRowId, 764)","(rank, 55)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/main.db)","(TN, SuggestedFriendPlacement)","(RL, 157)","(_id, 37157)","(suggestionPlacement, 2)","(friendRowId, 1437)","(rank, 56)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/main.db)","(TN, SuggestedFriendPlacement)","(RL, 158)","(_id, 37158)","(suggestionPlacement, 2)","(friendRowId, 1402)","(rank, 57)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/main.db)","(TN, SuggestedFriendPlacement)","(RL, 159)","(_id, 37159)","(suggestionPlacement, 2)","(friendRowId, 234)","(rank, 58)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/main.db)","(TN, SuggestedFriendPlacement)","(RL, 160)","(_id, 37160)","(suggestionPlacement, 2)","(friendRowId, 1434)","(rank, 59)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/main.db)","(TN, SuggestedFriendPlacement)","(RL, 161)","(_id, 37161)","(suggestionPlacement, 2)","(friendRowId, 622)","(rank, 60)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/main.db)","(TN, SuggestedFriendPlacement)","(RL, 162)","(_id, 37162)","(suggestionPlacement, 2)","(friendRowId, 1418)","(rank, 61)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/main.db)","(TN, SuggestedFriendPlacement)","(RL, 163)","(_id, 37163)","(suggestionPlacement, 2)","(friendRowId, 707)","(rank, 62)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/main.db)","(TN, SuggestedFriendPlacement)","(RL, 164)","(_id, 37164)","(suggestionPlacement, 2)","(friendRowId, 1401)","(rank, 63)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/main.db)","(TN, SuggestedFriendPlacement)","(RL, 165)","(_id, 37165)","(suggestionPlacement, 2)","(friendRowId, 1403)","(rank, 64)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/main.db)","(TN, SuggestedFriendPlacement)","(RL, 166)","(_id, 37166)","(suggestionPlacement, 2)","(friendRowId, 1173)","(rank, 65)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/main.db)","(TN, SuggestedFriendPlacement)","(RL, 167)","(_id, 37167)","(suggestionPlacement, 2)","(friendRowId, 1328)","(rank, 66)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/main.db)","(TN, SuggestedFriendPlacement)","(RL, 168)","(_id, 37168)","(suggestionPlacement, 2)","(friendRowId, 90)","(rank, 67)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/main.db)","(TN, SuggestedFriendPlacement)","(RL, 169)","(_id, 37169)","(suggestionPlacement, 2)","(friendRowId, 433)","(rank, 68)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/main.db)","(TN, SuggestedFriendPlacement)","(RL, 170)","(_id, 37170)","(suggestionPlacement, 2)","(friendRowId, 596)","(rank, 69)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/main.db)","(TN, SuggestedFriendPlacement)","(RL, 171)","(_id, 37171)","(suggestionPlacement, 2)","(friendRowId, 1433)","(rank, 70)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/main.db)","(TN, SuggestedFriendPlacement)","(RL, 172)","(_id, 37172)","(suggestionPlacement, 2)","(friendRowId, 1397)","(rank, 71)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/main.db)","(TN, SuggestedFriendPlacement)","(RL, 173)","(_id, 37173)","(suggestionPlacement, 2)","(friendRowId, 1431)","(rank, 72)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/main.db)","(TN, SuggestedFriendPlacement)","(RL, 174)","(_id, 37174)","(suggestionPlacement, 2)","(friendRowId, 523)","(rank, 73)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/main.db)","(TN, SuggestedFriendPlacement)","(RL, 175)","(_id, 37175)","(suggestionPlacement, 2)","(friendRowId, 400)","(rank, 74)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/main.db)","(TN, SuggestedFriendPlacement)","(RL, 176)","(_id, 37176)","(suggestionPlacement, 2)","(friendRowId, 853)","(rank, 75)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/main.db)","(TN, SuggestedFriendPlacement)","(RL, 177)","(_id, 37177)","(suggestionPlacement, 2)","(friendRowId, 1421)","(rank, 76)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/main.db)","(TN, SuggestedFriendPlacement)","(RL, 178)","(_id, 37178)","(suggestionPlacement, 2)","(friendRowId, 770)","(rank, 77)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/main.db)","(TN, SuggestedFriendPlacement)","(RL, 179)","(_id, 37179)","(suggestionPlacement, 2)","(friendRowId, 760)","(rank, 78)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/main.db)","(TN, SuggestedFriendPlacement)","(RL, 180)","(_id, 37180)","(suggestionPlacement, 2)","(friendRowId, 312)","(rank, 79)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/main.db)","(TN, SuggestedFriendPlacement)","(RL, 181)","(_id, 37181)","(suggestionPlacement, 2)","(friendRowId, 648)","(rank, 80)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/main.db)","(TN, SuggestedFriendPlacement)","(RL, 182)","(_id, 37182)","(suggestionPlacement, 2)","(friendRowId, 284)","(rank, 81)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/main.db)","(TN, SuggestedFriendPlacement)","(RL, 183)","(_id, 37183)","(suggestionPlacement, 2)","(friendRowId, 585)","(rank, 82)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/main.db)","(TN, SuggestedFriendPlacement)","(RL, 184)","(_id, 37184)","(suggestionPlacement, 2)","(friendRowId, 81)","(rank, 83)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/main.db)","(TN, SuggestedFriendPlacement)","(RL, 185)","(_id, 37185)","(suggestionPlacement, 2)","(friendRowId, 721)","(rank, 84)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/main.db)","(TN, SuggestedFriendPlacement)","(RL, 186)","(_id, 37186)","(suggestionPlacement, 2)","(friendRowId, 289)","(rank, 85)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/main.db)","(TN, SuggestedFriendPlacement)","(RL, 187)","(_id, 37187)","(suggestionPlacement, 2)","(friendRowId, 1376)","(rank, 86)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/main.db)","(TN, SuggestedFriendPlacement)","(RL, 188)","(_id, 37188)","(suggestionPlacement, 2)","(friendRowId, 1425)","(rank, 87)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/main.db)","(TN, SuggestedFriendPlacement)","(RL, 189)","(_id, 37189)","(suggestionPlacement, 2)","(friendRowId, 134)","(rank, 88)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/main.db)","(TN, SuggestedFriendPlacement)","(RL, 190)","(_id, 37190)","(suggestionPlacement, 2)","(friendRowId, 1115)","(rank, 89)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/main.db)","(TN, SuggestedFriendPlacement)","(RL, 191)","(_id, 37191)","(suggestionPlacement, 2)","(friendRowId, 1426)","(rank, 90)"
