PID,DN,DP,TN,RL,id,url,title,visit_count,typed_count,last_visit_time,hidden
"(PID, com.android.chrome)","(DN, History)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.android.chrome/app_chrome/Default/History)","(TN, urls)","(RL, 32)","(id, 52)","(url, https://hotels.tmobiletravel.com/booking/payment/45b9c2f7-5b1a-02eb-6a52-0afea10df172?hotelId=1485984&region=34790&query=Myrtle%20Beach%20Boardwalk%20and%20Promenade,%20Myrtle%20Beach,%20SC,%20USA&latitude=33.689454&longitude=-78.881515&checkIn=06%2F05%2F2021&checkOut=06%2F09%2F2021&adults=1&rooms=1&currency=USD&program=tmobile&mode=disc&searchId=705ac1fe-d78d-431f-b499-a059d2fdbeb9&dTotalPrice=917&dp=0)","(title, T-Mobile Hotels: Payment)","(visit_count, 1)","(typed_count, 0)","(last_visit_time, 13265866763516474)","(hidden, 0)"
"(PID, com.android.chrome)","(DN, History)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.android.chrome/app_chrome/Default/History)","(TN, urls)","(RL, 33)","(id, 53)","(url, https://hotels.tmobiletravel.com/search?query=Myrtle%20Beach,%20SC,%20USA&latitude=33.6890603&longitude=-78.8866943&checkIn=06%2F05%2F2021&checkOut=06%2F09%2F2021&adults=1&rooms=1&currency=USD&program=tmobile&mode=disc&searchId=705ac1fe-d78d-431f-b499-a059d2fdbeb9&language=en)","(title, T-Mobile Hotels: Hotel search result)","(visit_count, 2)","(typed_count, 0)","(last_visit_time, 13265866775893262)","(hidden, 0)"
"(PID, com.android.chrome)","(DN, History)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.android.chrome/app_chrome/Default/History)","(TN, urls)","(RL, 34)","(id, 54)","(url, https://www.google.com/m?client=ms-android-samsung-gn-rev1&source=android-home#sbfbu=1&pi=)","(title, Google)","(visit_count, 1)","(typed_count, 0)","(last_visit_time, 13266351306106121)","(hidden, 0)"
"(PID, com.android.chrome)","(DN, History)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.android.chrome/app_chrome/Default/History)","(TN, urls)","(RL, 35)","(id, 55)","(url, https://www.google.com/search?q=how+to+mount+a+pendrive+on+android&oq=how+to+mount+a+pen+drive+on+androu&aqs=chrome.1.69i57j33i10i160l3.17423j0j7&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8)","(title, how to mount a pendrive on android - Google Search)","(visit_count, 2)","(typed_count, 0)","(last_visit_time, 13266351419489948)","(hidden, 0)"
"(PID, com.android.chrome)","(DN, History)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.android.chrome/app_chrome/Default/History)","(TN, urls)","(RL, 36)","(id, 56)","(url, https://www.google.com/amp/s/www.tomsguide.com/amp/us/connect-usb-drive-to-android,news-21213.html)","(title, How to Connect USB Storage Devices to Your Android Phone | Tom's Guide)","(visit_count, 1)","(typed_count, 0)","(last_visit_time, 13266351358394851)","(hidden, 0)"
"(PID, com.android.chrome)","(DN, History)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.android.chrome/app_chrome/Default/History)","(TN, urls)","(RL, 37)","(id, 57)","(url, https://www.google.com/search?q=what+is+otg+file+format+does+android+support&oq=what+is+otg+file+format+does+android+support&aqs=chrome..69i57j33i160j33i299l2.15811j1j7&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8)","(title, what is otg file format does android support - Google Search)","(visit_count, 2)","(typed_count, 0)","(last_visit_time, 13266352522043977)","(hidden, 0)"
"(PID, com.android.chrome)","(DN, History)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.android.chrome/app_chrome/Default/History)","(TN, urls)","(RL, 38)","(id, 58)","(url, https://www.google.com/search?q=can+a+samsung+micro+usb+connector+transfer+data&oq=can+a+samsung+micro+usb+connector+trans&aqs=chrome.1.69i57j33i22i29i30.12274j0j9&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8)","(title, can a samsung micro usb connector transfer data - Google Search)","(visit_count, 2)","(typed_count, 0)","(last_visit_time, 13266352487114098)","(hidden, 0)"
"(PID, com.android.chrome)","(DN, History)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.android.chrome/app_chrome/Default/History)","(TN, urls)","(RL, 39)","(id, 59)","(url, https://www.google.com/aclk?sa=L&ai=DChcSEwiVw8yS8eLwAhUx8uMHHSYfAKEYABAEGgJ5bQ&ae=2&sig=AOD64_3TMH0KcFSUq7MlnniGoha6rNY2fw&ctype=5&q=&ved=2ahUKEwih28GS8eLwAhWGVTABHauJDAwQ8w56BAgBEBs&dct=1&adurl=)","(title, Amazon.com: Samsung Original Type C to USB Adapter - for LG G5, HTC 10, Google Pixel, MOTO Z)","(visit_count, 1)","(typed_count, 0)","(last_visit_time, 13266352413419671)","(hidden, 0)"
"(PID, com.android.chrome)","(DN, History)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.android.chrome/app_chrome/Default/History)","(TN, urls)","(RL, 40)","(id, 60)","(url, https://www.amazon.com/Samsung-Original-Type-USB-Adapter/dp/B01N8PO8YA/ref=asc_df_B01N8PO8YA/?tag=hyprod-20&linkCode=df0&hvadid=309786254858&hvpos=&hvnetw=g&hvrand=18293347246396017199&hvpone=&hvptwo=&hvqmt=&hvdev=m&hvdvcmdl=&hvlocint=&hvlocphy=9008696&hvtargid=pla-570286414544&psc=1)","(title, Amazon.com: Samsung Original Type C to USB Adapter - for LG G5, HTC 10, Google Pixel, MOTO Z)","(visit_count, 1)","(typed_count, 0)","(last_visit_time, 13266352413419671)","(hidden, 0)"
"(PID, com.android.chrome)","(DN, History)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.android.chrome/app_chrome/Default/History)","(TN, urls)","(RL, 41)","(id, 61)","(url, https://www.google.com/search?q=can+a+samsung+micro+usb+connector+transfer+data&oq=can+a+samsung+micro+usb+connector+trans&aqs=chrome.1.69i57j33i22i29i30.12274j0j9&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8#scso=_1uerYKGYHYarwbkPq5OyYA6:8)","(title, can a samsung micro usb connector transfer data - Google Search)","(visit_count, 1)","(typed_count, 0)","(last_visit_time, 13266352488713918)","(hidden, 0)"
"(PID, com.android.chrome)","(DN, History)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.android.chrome/app_chrome/Default/History)","(TN, urls)","(RL, 42)","(id, 62)","(url, https://www.google.com/search?q=can+a+samsung+micro+usb+connector+transfer+data&oq=can+a+samsung+micro+usb+connector+trans&aqs=chrome.1.69i57j33i22i29i30.12274j0j9&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8#scso=_1uerYKGYHYarwbkPq5OyYA6:166.85714721679688)","(title, can a samsung micro usb connector transfer data - Google Search)","(visit_count, 1)","(typed_count, 0)","(last_visit_time, 13266352489011425)","(hidden, 0)"
"(PID, com.android.chrome)","(DN, History)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.android.chrome/app_chrome/Default/History)","(TN, urls)","(RL, 43)","(id, 63)","(url, https://www.google.com/search?q=can+a+samsung+micro+usb+connector+transfer+data&oq=can+a+samsung+micro+usb+connector+trans&aqs=chrome.1.69i57j33i22i29i30.12274j0j9&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8#scso=_1uerYKGYHYarwbkPq5OyYA6:168.38095092773438)","(title, can a samsung micro usb connector transfer data - Google Search)","(visit_count, 1)","(typed_count, 0)","(last_visit_time, 13266352489315602)","(hidden, 0)"
"(PID, com.android.chrome)","(DN, History)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.android.chrome/app_chrome/Default/History)","(TN, urls)","(RL, 44)","(id, 64)","(url, https://www.google.com/search?q=can+a+samsung+micro+usb+connector+transfer+data&oq=can+a+samsung+micro+usb+connector+trans&aqs=chrome.1.69i57j33i22i29i30.12274j0j9&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8#scso=_1uerYKGYHYarwbkPq5OyYA6:60.57143020629883)","(title, can a samsung micro usb connector transfer data - Google Search)","(visit_count, 1)","(typed_count, 0)","(last_visit_time, 13266352489613321)","(hidden, 0)"
"(PID, com.android.chrome)","(DN, History)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.android.chrome/app_chrome/Default/History)","(TN, urls)","(RL, 45)","(id, 65)","(url, https://www.google.com/search?q=can+a+samsung+micro+usb+connector+transfer+data&oq=can+a+samsung+micro+usb+connector+trans&aqs=chrome.1.69i57j33i22i29i30.12274j0j9&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8#scso=_1uerYKGYHYarwbkPq5OyYA6:59.0476188659668)","(title, can a samsung micro usb connector transfer data - Google Search)","(visit_count, 1)","(typed_count, 0)","(last_visit_time, 13266352489916368)","(hidden, 0)"
"(PID, com.android.chrome)","(DN, History)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.android.chrome/app_chrome/Default/History)","(TN, urls)","(RL, 46)","(id, 66)","(url, https://www.google.com/search?q=can+a+samsung+micro+usb+connector+transfer+data&oq=can+a+samsung+micro+usb+connector+trans&aqs=chrome.1.69i57j33i22i29i30.12274j0j9&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8#scso=_1uerYKGYHYarwbkPq5OyYA6:273.5238037109375)","(title, can a samsung micro usb connector transfer data - Google Search)","(visit_count, 1)","(typed_count, 0)","(last_visit_time, 13266352490214072)","(hidden, 0)"
"(PID, com.android.chrome)","(DN, History)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.android.chrome/app_chrome/Default/History)","(TN, urls)","(RL, 47)","(id, 67)","(url, https://www.google.com/search?q=can+a+samsung+micro+usb+connector+transfer+data&oq=can+a+samsung+micro+usb+connector+trans&aqs=chrome.1.69i57j33i22i29i30.12274j0j9&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8#scso=_1uerYKGYHYarwbkPq5OyYA6:517.7142944335938)","(title, can a samsung micro usb connector transfer data - Google Search)","(visit_count, 3)","(typed_count, 0)","(last_visit_time, 13266352509382100)","(hidden, 0)"
"(PID, com.android.chrome)","(DN, History)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.android.chrome/app_chrome/Default/History)","(TN, urls)","(RL, 48)","(id, 68)","(url, https://www.google.com/search?q=can+a+samsung+micro+usb+connector+transfer+data&oq=can+a+samsung+micro+usb+connector+trans&aqs=chrome.1.69i57j33i22i29i30.12274j0j9&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8#scso=_1uerYKGYHYarwbkPq5OyYA6:209.90475463867188)","(title, can a samsung micro usb connector transfer data - Google Search)","(visit_count, 1)","(typed_count, 0)","(last_visit_time, 13266352490816214)","(hidden, 0)"
"(PID, com.android.chrome)","(DN, History)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.android.chrome/app_chrome/Default/History)","(TN, urls)","(RL, 49)","(id, 69)","(url, https://www.google.com/search?q=can+a+samsung+micro+usb+connector+transfer+data&oq=can+a+samsung+micro+usb+connector+trans&aqs=chrome.1.69i57j33i22i29i30.12274j0j9&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8#scso=_1uerYKGYHYarwbkPq5OyYA6:325.3333435058594)","(title, can a samsung micro usb connector transfer data - Google Search)","(visit_count, 1)","(typed_count, 0)","(last_visit_time, 13266352491115900)","(hidden, 0)"
"(PID, com.android.chrome)","(DN, History)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.android.chrome/app_chrome/Default/History)","(TN, urls)","(RL, 50)","(id, 70)","(url, https://www.google.com/search?q=can+a+samsung+micro+usb+connector+transfer+data&oq=can+a+samsung+micro+usb+connector+trans&aqs=chrome.1.69i57j33i22i29i30.12274j0j9&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8#scso=_1uerYKGYHYarwbkPq5OyYA6:508.19049072265625)","(title, can a samsung micro usb connector transfer data - Google Search)","(visit_count, 1)","(typed_count, 0)","(last_visit_time, 13266352492063129)","(hidden, 0)"
"(PID, com.android.chrome)","(DN, History)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.android.chrome/app_chrome/Default/History)","(TN, urls)","(RL, 51)","(id, 71)","(url, https://www.google.com/search?q=can+a+samsung+micro+usb+connector+transfer+data&oq=can+a+samsung+micro+usb+connector+trans&aqs=chrome.1.69i57j33i22i29i30.12274j0j9&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8#scso=_1uerYKGYHYarwbkPq5OyYA6:0)","(title, can a samsung micro usb connector transfer data - Google Search)","(visit_count, 3)","(typed_count, 0)","(last_visit_time, 13266352511304854)","(hidden, 0)"
"(PID, com.android.chrome)","(DN, History)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.android.chrome/app_chrome/Default/History)","(TN, urls)","(RL, 52)","(id, 72)","(url, https://www.google.com/search?q=can+a+samsung+micro+usb+connector+transfer+data&oq=can+a+samsung+micro+usb+connector+trans&aqs=chrome.1.69i57j33i22i29i30.12274j0j9&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8#scso=_1uerYKGYHYarwbkPq5OyYA6:97.14286041259766)","(title, can a samsung micro usb connector transfer data - Google Search)","(visit_count, 1)","(typed_count, 0)","(last_visit_time, 13266352492664218)","(hidden, 0)"
"(PID, com.android.chrome)","(DN, History)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.android.chrome/app_chrome/Default/History)","(TN, urls)","(RL, 53)","(id, 73)","(url, https://www.google.com/search?q=can+a+samsung+micro+usb+connector+transfer+data&oq=can+a+samsung+micro+usb+connector+trans&aqs=chrome.1.69i57j33i22i29i30.12274j0j9&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8#scso=_1uerYKGYHYarwbkPq5OyYA6:308.19049072265625)","(title, can a samsung micro usb connector transfer data - Google Search)","(visit_count, 1)","(typed_count, 0)","(last_visit_time, 13266352492966047)","(hidden, 0)"
"(PID, com.android.chrome)","(DN, History)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.android.chrome/app_chrome/Default/History)","(TN, urls)","(RL, 54)","(id, 74)","(url, https://www.google.com/search?q=can+a+samsung+micro+usb+connector+transfer+data&oq=can+a+samsung+micro+usb+connector+trans&aqs=chrome.1.69i57j33i22i29i30.12274j0j9&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8#scso=_1uerYKGYHYarwbkPq5OyYA6:342.4761962890625)","(title, can a samsung micro usb connector transfer data - Google Search)","(visit_count, 1)","(typed_count, 0)","(last_visit_time, 13266352493267529)","(hidden, 0)"
"(PID, com.android.chrome)","(DN, History)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.android.chrome/app_chrome/Default/History)","(TN, urls)","(RL, 55)","(id, 75)","(url, https://www.google.com/search?q=can+a+samsung+micro+usb+connector+transfer+data&oq=can+a+samsung+micro+usb+connector+trans&aqs=chrome.1.69i57j33i22i29i30.12274j0j9&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8#scso=_1uerYKGYHYarwbkPq5OyYA6:323.80950927734375)","(title, can a samsung micro usb connector transfer data - Google Search)","(visit_count, 1)","(typed_count, 0)","(last_visit_time, 13266352493567083)","(hidden, 0)"
"(PID, com.android.chrome)","(DN, History)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.android.chrome/app_chrome/Default/History)","(TN, urls)","(RL, 56)","(id, 76)","(url, https://www.google.com/search?q=can+a+samsung+micro+usb+connector+transfer+data&oq=can+a+samsung+micro+usb+connector+trans&aqs=chrome.1.69i57j33i22i29i30.12274j0j9&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8#scso=_1uerYKGYHYarwbkPq5OyYA6:329.5238037109375)","(title, can a samsung micro usb connector transfer data - Google Search)","(visit_count, 1)","(typed_count, 0)","(last_visit_time, 13266352493867721)","(hidden, 0)"
"(PID, com.android.chrome)","(DN, History)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.android.chrome/app_chrome/Default/History)","(TN, urls)","(RL, 57)","(id, 77)","(url, https://www.google.com/search?q=can+a+samsung+micro+usb+connector+transfer+data&oq=can+a+samsung+micro+usb+connector+trans&aqs=chrome.1.69i57j33i22i29i30.12274j0j9&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8#scso=_1uerYKGYHYarwbkPq5OyYA6:330.6666564941406)","(title, can a samsung micro usb connector transfer data - Google Search)","(visit_count, 1)","(typed_count, 0)","(last_visit_time, 13266352494171360)","(hidden, 0)"
"(PID, com.android.chrome)","(DN, History)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.android.chrome/app_chrome/Default/History)","(TN, urls)","(RL, 58)","(id, 78)","(url, https://www.google.com/search?q=can+a+samsung+micro+usb+connector+transfer+data&oq=can+a+samsung+micro+usb+connector+trans&aqs=chrome.1.69i57j33i22i29i30.12274j0j9&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8#scso=_1uerYKGYHYarwbkPq5OyYA6:335.23809814453125)","(title, can a samsung micro usb connector transfer data - Google Search)","(visit_count, 1)","(typed_count, 0)","(last_visit_time, 13266352495150530)","(hidden, 0)"
"(PID, com.android.chrome)","(DN, History)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.android.chrome/app_chrome/Default/History)","(TN, urls)","(RL, 59)","(id, 79)","(url, https://www.google.com/search?q=can+a+samsung+micro+usb+connector+transfer+data&oq=can+a+samsung+micro+usb+connector+trans&aqs=chrome.1.69i57j33i22i29i30.12274j0j9&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8#scso=_1uerYKGYHYarwbkPq5OyYA6:367.23809814453125)","(title, can a samsung micro usb connector transfer data - Google Search)","(visit_count, 2)","(typed_count, 0)","(last_visit_time, 13266352507683241)","(hidden, 0)"
"(PID, com.android.chrome)","(DN, History)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.android.chrome/app_chrome/Default/History)","(TN, urls)","(RL, 60)","(id, 80)","(url, https://www.googleadservices.com/pagead/aclk?sa=L&ai=DChcSEwiVw8yS8eLwAhUx8uMHHSYfAKEYABAFGgJ5bQ&ae=2&ohost=www.google.com&cid=CAASEuRo3dwBZ14F6aUUTW38gtjYUw&sig=AOD64_1dAZllQknYJ9dvHBY6MLYnTZd7DQ&ctype=5&q=&ved=2ahUKEwih28GS8eLwAhWGVTABHauJDAwQ8w56BAgBECo&dct=1&adurl=)","(title, Samsung (GH96-09772A) OTG Adapter for Micro USB Devices - White – Simple Cell Shop)","(visit_count, 1)","(typed_count, 0)","(last_visit_time, 13266352496668734)","(hidden, 0)"
"(PID, com.android.chrome)","(DN, History)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.android.chrome/app_chrome/Default/History)","(TN, urls)","(RL, 61)","(id, 81)","(url, https://simplecellshop.com/products/SAM308244028?gclid=EAIaIQobChMIlcPMkvHi8AIVMfLjBx0mHwChEAsYBCABEgICcPD_BwE)","(title, Samsung (GH96-09772A) OTG Adapter for Micro USB Devices - White – Simple Cell Shop)","(visit_count, 1)","(typed_count, 0)","(last_visit_time, 13266352496668734)","(hidden, 0)"
"(PID, com.android.chrome)","(DN, History)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.android.chrome/app_chrome/Default/History)","(TN, urls)","(RL, 62)","(id, 82)","(url, https://www.google.com/search?q=can+a+samsung+micro+usb+connector+transfer+data&oq=can+a+samsung+micro+usb+connector+trans&aqs=chrome.1.69i57j33i22i29i30.12274j0j9&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8#scso=_1uerYKGYHYarwbkPq5OyYA6:383.23809814453125)","(title, can a samsung micro usb connector transfer data - Google Search)","(visit_count, 1)","(typed_count, 0)","(last_visit_time, 13266352509082014)","(hidden, 0)"
"(PID, com.android.chrome)","(DN, History)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.android.chrome/app_chrome/Default/History)","(TN, urls)","(RL, 63)","(id, 83)","(url, https://www.google.com/search?q=can+a+samsung+micro+usb+connector+transfer+data&oq=can+a+samsung+micro+usb+connector+trans&aqs=chrome.1.69i57j33i22i29i30.12274j0j9&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8#scso=_1uerYKGYHYarwbkPq5OyYA6:517.3333129882812)","(title, can a samsung micro usb connector transfer data - Google Search)","(visit_count, 1)","(typed_count, 0)","(last_visit_time, 13266352509797931)","(hidden, 0)"
"(PID, com.android.chrome)","(DN, History)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.android.chrome/app_chrome/Default/History)","(TN, urls)","(RL, 64)","(id, 84)","(url, https://www.google.com/search?q=can+a+samsung+micro+usb+connector+transfer+data&oq=can+a+samsung+micro+usb+connector+trans&aqs=chrome.1.69i57j33i22i29i30.12274j0j9&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8#scso=_1uerYKGYHYarwbkPq5OyYA6:3.4285714626312256)","(title, can a samsung micro usb connector transfer data - Google Search)","(visit_count, 1)","(typed_count, 0)","(last_visit_time, 13266352510098955)","(hidden, 0)"
"(PID, com.android.chrome)","(DN, History)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.android.chrome/app_chrome/Default/History)","(TN, urls)","(RL, 65)","(id, 85)","(url, https://www.google.com/search?q=can+a+samsung+micro+usb+connector+transfer+data&oq=can+a+samsung+micro+usb+connector+trans&aqs=chrome.1.69i57j33i22i29i30.12274j0j9&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8#scso=_1uerYKGYHYarwbkPq5OyYA6:126.0952377319336)","(title, can a samsung micro usb connector transfer data - Google Search)","(visit_count, 1)","(typed_count, 0)","(last_visit_time, 13266352510701934)","(hidden, 0)"
"(PID, com.android.chrome)","(DN, History)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.android.chrome/app_chrome/Default/History)","(TN, urls)","(RL, 66)","(id, 86)","(url, https://www.google.com/search?q=can+a+samsung+micro+usb+connector+transfer+data&oq=can+a+samsung+micro+usb+connector+trans&aqs=chrome.1.69i57j33i22i29i30.12274j0j9&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8#scso=_1uerYKGYHYarwbkPq5OyYA6:37.33333206176758)","(title, can a samsung micro usb connector transfer data - Google Search)","(visit_count, 1)","(typed_count, 0)","(last_visit_time, 13266352511002437)","(hidden, 0)"
"(PID, com.android.chrome)","(DN, History)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.android.chrome/app_chrome/Default/History)","(TN, urls)","(RL, 67)","(id, 87)","(url, https://www.beenverified.com/mobile-dos-donts/)","(title, BeenVerified Do's and Don'ts | BeenVerified)","(visit_count, 1)","(typed_count, 0)","(last_visit_time, 13267072992339776)","(hidden, 0)"
"(PID, com.android.chrome)","(DN, History)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.android.chrome/app_chrome/Default/History)","(TN, urls)","(RL, 68)","(id, 88)","(url, https://www.google.com/search?gs_ssp=eJzj4tZP1zcsyUhLTynMMGC0UjWosLBMtjBMTra0NDRKM0tLSbMyqDBMMbUwt0hJTrQ0SrNMTDLxEswsSczJTMzLL1bIS00sUshNBQD-HBYh&q=italianos+near+me&oq=italianos&aqs=chrome.2.69i57j0j46i175i199j0j46i175i199.10051j0j7&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8)","(title, italianos near me - Google Search)","(visit_count, 1)","(typed_count, 0)","(last_visit_time, 13267933003249806)","(hidden, 0)"
"(PID, com.android.chrome)","(DN, History)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.android.chrome/app_chrome/Default/History)","(TN, urls)","(RL, 69)","(id, 89)","(url, https://www.google.com/search?gs_ssp=eJzj4tVP1zc0TC6KT083SMkxYLRSNaiwsDBJsTQ1N04xNUqxTE5JszKoSEtJMzAxTrY0N7S0SExMMfMSySxJzMlMzMsvVkjKSUzOLk4qLUoHAFYUF8o&q=italianos+blacksburg&oq=italianos+blacks&aqs=chrome.1.69i57j46i175i199j0i22i30l2.7549j0j7&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8)","(title, italianos blacksburg - Google Search)","(visit_count, 1)","(typed_count, 0)","(last_visit_time, 13267933022679882)","(hidden, 0)"
"(PID, com.android.chrome)","(DN, History)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.android.chrome/app_chrome/Default/History)","(TN, urls)","(RL, 70)","(id, 90)","(url, https://www.orderitalianospizzamenu.com/)","(title, www.orderitalianospizzamenu.com)","(visit_count, 2)","(typed_count, 0)","(last_visit_time, 13267944112708430)","(hidden, 0)"
"(PID, com.android.chrome)","(DN, History)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.android.chrome/app_chrome/Default/History)","(TN, urls)","(RL, 71)","(id, 91)","(url, https://slicelife.com/restaurants/va/blacksburg/24060/italiano-s-pizza-blacksburg/menu?utm_campaign=direct_websites&ajs_aid=9d2dbcdc-9777-4a7e-b604-f7e9fcf6c39d&client_id=9d2dbcdc-9777-4a7e-b604-f7e9fcf6c39d)","(title, Italiano's Pizza Menu - Blacksburg, VA - Order Delivery | Slice)","(visit_count, 1)","(typed_count, 0)","(last_visit_time, 13267933041818988)","(hidden, 0)"
"(PID, com.android.chrome)","(DN, History)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.android.chrome/app_chrome/Default/History)","(TN, urls)","(RL, 72)","(id, 92)","(url, https://slicelife.com/restaurants/va/blacksburg/24060/italiano-s-pizza-blacksburg/menu?ajs_aid=9d2dbcdc-9777-4a7e-b604-f7e9fcf6c39d&utm_campaign=direct_websites)","(title, Italiano's Pizza Menu - Blacksburg, VA - Order Delivery | Slice)","(visit_count, 1)","(typed_count, 0)","(last_visit_time, 13267933043201440)","(hidden, 0)"
"(PID, com.android.chrome)","(DN, History)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.android.chrome/app_chrome/Default/History)","(TN, urls)","(RL, 73)","(id, 93)","(url, https://slicelife.com/restaurants/va/blacksburg/24060/italiano-s-pizza-blacksburg/menu?utm_campaign=direct_websites)","(title, Italiano's Pizza Menu - Blacksburg, VA - Order Delivery | Slice)","(visit_count, 1)","(typed_count, 0)","(last_visit_time, 13267933045007112)","(hidden, 0)"
"(PID, com.android.chrome)","(DN, History)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.android.chrome/app_chrome/Default/History)","(TN, urls)","(RL, 74)","(id, 94)","(url, https://www.google.com/search?q=anuj+soni+linkedin&oq=anuj+soni+&aqs=chrome.3.69i57j0j46i175i199j0l2.5119j0j7&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8)","(title, anuj soni linkedin - Google Search)","(visit_count, 2)","(typed_count, 0)","(last_visit_time, 13268163823574304)","(hidden, 0)"
