PID,DN,DP,TN,RL,_id,dedup_key,content_uri,capture_timestamp,type,state,photosphere,composition_type,width,height,size_bytes,timezone_offset,utc_timestamp,duration,filename,filepath,iso,exposure,camera_make,camera_model,lens,focal_length,f_stop,latitude,longitude,signature,bucket_id,capture_frame_rate,encoded_frame_rate,oem_special_type,mime_type,is_hidden,is_vr,is_raw,folder_name,media_store_id,is_archived,depth_type,is_micro_video,micro_video_offset,in_camera_folder,in_primary_storage,first_backup_timestamp,micro_video_still_image_timestamp,added_timestamp,is_backup_processed,is_ready_for_backup,is_favorite,compact_warp_grids,micro_video_motion_state,is_ls_video,extension_bitmask,requires_stabilization,trash_timestamp,purge_timestamp,desired_state,caption,showcase_score,showcase_weights_version
"(PID, com.google.android.apps.photos)","(DN, gphotos0.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.apps.photos/databases/gphotos0.db)","(TN, local_media)","(RL, 27)","(_id, 28)","(dedup_key, nPVzksG9AgXQh92H6_Jpbozm05E)","(content_uri, content://media/external/images/media/76)","(capture_timestamp, 1623014469000)","(type, 1)","(state, 0)","(photosphere, 0)","(composition_type, None)","(width, 4032)","(height, 1908)","(size_bytes, 2603482)","(timezone_offset, -14400000)","(utc_timestamp, 1623028869000)","(duration, None)","(filename, 20210606_212108.jpg)","(filepath, /storage/emulated/0/DCIM/Camera/20210606_212108.jpg)","(iso, None)","(exposure, None)","(camera_make, None)","(camera_model, None)","(lens, None)","(focal_length, None)","(f_stop, None)","(latitude, 33.7969)","(longitude, -78.7421)","(signature, -829272591)","(bucket_id, -1739773001)","(capture_frame_rate, None)","(encoded_frame_rate, None)","(oem_special_type, None)","(mime_type, image/jpeg)","(is_hidden, 0)","(is_vr, 100)","(is_raw, 0)","(folder_name, Camera)","(media_store_id, 76)","(is_archived, 0)","(depth_type, 0)","(is_micro_video, 0)","(micro_video_offset, -1)","(in_camera_folder, 1)","(in_primary_storage, 1)","(first_backup_timestamp, None)","(micro_video_still_image_timestamp, None)","(added_timestamp, 1623102175470)","(is_backup_processed, 0)","(is_ready_for_backup, 1)","(is_favorite, 0)","(compact_warp_grids, None)","(micro_video_motion_state, 0)","(is_ls_video, 0)","(extension_bitmask, 34359738366)","(requires_stabilization, 1)","(trash_timestamp, None)","(purge_timestamp, None)","(desired_state, 0)","(caption, None)","(showcase_score, 0.0)","(showcase_weights_version, None)"
"(PID, com.google.android.apps.photos)","(DN, gphotos0.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.apps.photos/databases/gphotos0.db)","(TN, local_media)","(RL, 28)","(_id, 29)","(dedup_key, x7qZfV1EUM2wfUrt4r6rvJb40iY)","(content_uri, content://media/external/images/media/75)","(capture_timestamp, 1623014467000)","(type, 1)","(state, 0)","(photosphere, 0)","(composition_type, None)","(width, 4032)","(height, 1908)","(size_bytes, 4872924)","(timezone_offset, -14400000)","(utc_timestamp, 1623028867000)","(duration, None)","(filename, 20210606_212107.jpg)","(filepath, /storage/emulated/0/DCIM/Camera/20210606_212107.jpg)","(iso, None)","(exposure, None)","(camera_make, None)","(camera_model, None)","(lens, None)","(focal_length, None)","(f_stop, None)","(latitude, 33.7969)","(longitude, -78.7421)","(signature, -829275474)","(bucket_id, -1739773001)","(capture_frame_rate, None)","(encoded_frame_rate, None)","(oem_special_type, None)","(mime_type, image/jpeg)","(is_hidden, 0)","(is_vr, 100)","(is_raw, 0)","(folder_name, Camera)","(media_store_id, 75)","(is_archived, 0)","(depth_type, 0)","(is_micro_video, 0)","(micro_video_offset, -1)","(in_camera_folder, 1)","(in_primary_storage, 1)","(first_backup_timestamp, None)","(micro_video_still_image_timestamp, None)","(added_timestamp, 1623102175485)","(is_backup_processed, 0)","(is_ready_for_backup, 1)","(is_favorite, 0)","(compact_warp_grids, None)","(micro_video_motion_state, 0)","(is_ls_video, 0)","(extension_bitmask, 34359738366)","(requires_stabilization, 1)","(trash_timestamp, None)","(purge_timestamp, None)","(desired_state, 0)","(caption, None)","(showcase_score, 0.0)","(showcase_weights_version, None)"
"(PID, com.google.android.apps.photos)","(DN, gphotos0.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.apps.photos/databases/gphotos0.db)","(TN, local_media)","(RL, 29)","(_id, 30)","(dedup_key, c9Z3LI47xvAhrO6mLpJmI9DxgK8)","(content_uri, content://media/external/images/media/74)","(capture_timestamp, 1623014455000)","(type, 1)","(state, 0)","(photosphere, 0)","(composition_type, None)","(width, 1908)","(height, 4032)","(size_bytes, 5662973)","(timezone_offset, -14400000)","(utc_timestamp, 1623028855000)","(duration, None)","(filename, 20210606_212055.jpg)","(filepath, /storage/emulated/0/DCIM/Camera/20210606_212055.jpg)","(iso, None)","(exposure, None)","(camera_make, None)","(camera_model, None)","(lens, None)","(focal_length, None)","(f_stop, None)","(latitude, 33.7969)","(longitude, -78.7421)","(signature, -829284216)","(bucket_id, -1739773001)","(capture_frame_rate, None)","(encoded_frame_rate, None)","(oem_special_type, None)","(mime_type, image/jpeg)","(is_hidden, 0)","(is_vr, 0)","(is_raw, 0)","(folder_name, Camera)","(media_store_id, 74)","(is_archived, 0)","(depth_type, 0)","(is_micro_video, 0)","(micro_video_offset, -1)","(in_camera_folder, 1)","(in_primary_storage, 1)","(first_backup_timestamp, None)","(micro_video_still_image_timestamp, None)","(added_timestamp, 1623102175491)","(is_backup_processed, 0)","(is_ready_for_backup, 1)","(is_favorite, 0)","(compact_warp_grids, None)","(micro_video_motion_state, 0)","(is_ls_video, 0)","(extension_bitmask, 34359738366)","(requires_stabilization, 1)","(trash_timestamp, None)","(purge_timestamp, None)","(desired_state, 0)","(caption, None)","(showcase_score, 0.0)","(showcase_weights_version, None)"
"(PID, com.google.android.apps.photos)","(DN, gphotos0.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.apps.photos/databases/gphotos0.db)","(TN, local_media)","(RL, 30)","(_id, 31)","(dedup_key, XgLaou46DriNskmVpLTQ3cKjC7U)","(content_uri, content://media/external/images/media/73)","(capture_timestamp, 1623014445000)","(type, 1)","(state, 0)","(photosphere, 0)","(composition_type, None)","(width, 1908)","(height, 4032)","(size_bytes, 2531447)","(timezone_offset, -14400000)","(utc_timestamp, 1623028845000)","(duration, None)","(filename, 20210606_212045.jpg)","(filepath, /storage/emulated/0/DCIM/Camera/20210606_212045.jpg)","(iso, None)","(exposure, None)","(camera_make, None)","(camera_model, None)","(lens, None)","(focal_length, None)","(f_stop, None)","(latitude, 33.7969)","(longitude, -78.7421)","(signature, -829290943)","(bucket_id, -1739773001)","(capture_frame_rate, None)","(encoded_frame_rate, None)","(oem_special_type, None)","(mime_type, image/jpeg)","(is_hidden, 0)","(is_vr, 0)","(is_raw, 0)","(folder_name, Camera)","(media_store_id, 73)","(is_archived, 0)","(depth_type, 0)","(is_micro_video, 0)","(micro_video_offset, -1)","(in_camera_folder, 1)","(in_primary_storage, 1)","(first_backup_timestamp, None)","(micro_video_still_image_timestamp, None)","(added_timestamp, 1623102175499)","(is_backup_processed, 0)","(is_ready_for_backup, 1)","(is_favorite, 0)","(compact_warp_grids, None)","(micro_video_motion_state, 0)","(is_ls_video, 0)","(extension_bitmask, 34359738366)","(requires_stabilization, 1)","(trash_timestamp, None)","(purge_timestamp, None)","(desired_state, 0)","(caption, None)","(showcase_score, 0.0)","(showcase_weights_version, None)"
"(PID, com.google.android.apps.photos)","(DN, gphotos0.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.apps.photos/databases/gphotos0.db)","(TN, local_media)","(RL, 31)","(_id, 32)","(dedup_key, utZ2UXqRGcGje5MlH1oU4qFbkCA)","(content_uri, content://media/external/images/media/72)","(capture_timestamp, 1623014441000)","(type, 1)","(state, 0)","(photosphere, 0)","(composition_type, None)","(width, 4032)","(height, 1908)","(size_bytes, 2315635)","(timezone_offset, -14400000)","(utc_timestamp, 1623028841000)","(duration, None)","(filename, 20210606_212041.jpg)","(filepath, /storage/emulated/0/DCIM/Camera/20210606_212041.jpg)","(iso, None)","(exposure, None)","(camera_make, None)","(camera_model, None)","(lens, None)","(focal_length, None)","(f_stop, None)","(latitude, 33.7969)","(longitude, -78.7421)","(signature, -829297577)","(bucket_id, -1739773001)","(capture_frame_rate, None)","(encoded_frame_rate, None)","(oem_special_type, None)","(mime_type, image/jpeg)","(is_hidden, 0)","(is_vr, 100)","(is_raw, 0)","(folder_name, Camera)","(media_store_id, 72)","(is_archived, 0)","(depth_type, 0)","(is_micro_video, 0)","(micro_video_offset, -1)","(in_camera_folder, 1)","(in_primary_storage, 1)","(first_backup_timestamp, None)","(micro_video_still_image_timestamp, None)","(added_timestamp, 1623102175504)","(is_backup_processed, 0)","(is_ready_for_backup, 1)","(is_favorite, 0)","(compact_warp_grids, None)","(micro_video_motion_state, 0)","(is_ls_video, 0)","(extension_bitmask, 34359738366)","(requires_stabilization, 1)","(trash_timestamp, None)","(purge_timestamp, None)","(desired_state, 0)","(caption, None)","(showcase_score, 0.0)","(showcase_weights_version, None)"
"(PID, com.google.android.apps.photos)","(DN, gphotos0.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.apps.photos/databases/gphotos0.db)","(TN, local_media)","(RL, 32)","(_id, 33)","(dedup_key, Tb4sTfc18Dfltjd2n2ClXSjCKLs)","(content_uri, content://media/external/images/media/71)","(capture_timestamp, 1623012689000)","(type, 1)","(state, 0)","(photosphere, 0)","(composition_type, None)","(width, 1908)","(height, 4032)","(size_bytes, 2343200)","(timezone_offset, -14400000)","(utc_timestamp, 1623027089000)","(duration, None)","(filename, 20210606_205129.jpg)","(filepath, /storage/emulated/0/DCIM/Camera/20210606_205129.jpg)","(iso, None)","(exposure, None)","(camera_make, None)","(camera_model, None)","(lens, None)","(focal_length, None)","(f_stop, None)","(latitude, 33.7969)","(longitude, -78.7424)","(signature, -830979420)","(bucket_id, -1739773001)","(capture_frame_rate, None)","(encoded_frame_rate, None)","(oem_special_type, None)","(mime_type, image/jpeg)","(is_hidden, 0)","(is_vr, 0)","(is_raw, 0)","(folder_name, Camera)","(media_store_id, 71)","(is_archived, 0)","(depth_type, 0)","(is_micro_video, 0)","(micro_video_offset, -1)","(in_camera_folder, 1)","(in_primary_storage, 1)","(first_backup_timestamp, None)","(micro_video_still_image_timestamp, None)","(added_timestamp, 1623102175510)","(is_backup_processed, 0)","(is_ready_for_backup, 1)","(is_favorite, 0)","(compact_warp_grids, None)","(micro_video_motion_state, 0)","(is_ls_video, 0)","(extension_bitmask, 34359738366)","(requires_stabilization, 1)","(trash_timestamp, None)","(purge_timestamp, None)","(desired_state, 0)","(caption, None)","(showcase_score, 0.0)","(showcase_weights_version, None)"
"(PID, com.google.android.apps.photos)","(DN, gphotos0.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.apps.photos/databases/gphotos0.db)","(TN, local_media)","(RL, 33)","(_id, 34)","(dedup_key, U-2z8C88kAAItAMzkIkHF54It5Q)","(content_uri, content://media/external/images/media/70)","(capture_timestamp, 1623012629000)","(type, 1)","(state, 0)","(photosphere, 0)","(composition_type, None)","(width, 1908)","(height, 4032)","(size_bytes, 2576834)","(timezone_offset, -14400000)","(utc_timestamp, 1623027029000)","(duration, None)","(filename, 20210606_205028.jpg)","(filepath, /storage/emulated/0/DCIM/Camera/20210606_205028.jpg)","(iso, None)","(exposure, None)","(camera_make, None)","(camera_model, None)","(lens, None)","(focal_length, None)","(f_stop, None)","(latitude, 33.7969)","(longitude, -78.7425)","(signature, -831037080)","(bucket_id, -1739773001)","(capture_frame_rate, None)","(encoded_frame_rate, None)","(oem_special_type, None)","(mime_type, image/jpeg)","(is_hidden, 0)","(is_vr, 0)","(is_raw, 0)","(folder_name, Camera)","(media_store_id, 70)","(is_archived, 0)","(depth_type, 0)","(is_micro_video, 0)","(micro_video_offset, -1)","(in_camera_folder, 1)","(in_primary_storage, 1)","(first_backup_timestamp, None)","(micro_video_still_image_timestamp, None)","(added_timestamp, 1623102175515)","(is_backup_processed, 0)","(is_ready_for_backup, 1)","(is_favorite, 0)","(compact_warp_grids, None)","(micro_video_motion_state, 0)","(is_ls_video, 0)","(extension_bitmask, 34359738366)","(requires_stabilization, 1)","(trash_timestamp, None)","(purge_timestamp, None)","(desired_state, 0)","(caption, None)","(showcase_score, 0.0)","(showcase_weights_version, None)"
"(PID, com.google.android.apps.photos)","(DN, gphotos0.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.apps.photos/databases/gphotos0.db)","(TN, local_media)","(RL, 34)","(_id, 35)","(dedup_key, 9on3yhyDwMPpmo4mwECKPsKKWSM)","(content_uri, content://media/external/images/media/69)","(capture_timestamp, 1623012624000)","(type, 1)","(state, 0)","(photosphere, 0)","(composition_type, None)","(width, 1908)","(height, 4032)","(size_bytes, 2646099)","(timezone_offset, -14400000)","(utc_timestamp, 1623027024000)","(duration, None)","(filename, 20210606_205023.jpg)","(filepath, /storage/emulated/0/DCIM/Camera/20210606_205023.jpg)","(iso, None)","(exposure, None)","(camera_make, None)","(camera_model, None)","(lens, None)","(focal_length, None)","(f_stop, None)","(latitude, 33.7969)","(longitude, -78.7424)","(signature, -831041885)","(bucket_id, -1739773001)","(capture_frame_rate, None)","(encoded_frame_rate, None)","(oem_special_type, None)","(mime_type, image/jpeg)","(is_hidden, 0)","(is_vr, 0)","(is_raw, 0)","(folder_name, Camera)","(media_store_id, 69)","(is_archived, 0)","(depth_type, 0)","(is_micro_video, 0)","(micro_video_offset, -1)","(in_camera_folder, 1)","(in_primary_storage, 1)","(first_backup_timestamp, None)","(micro_video_still_image_timestamp, None)","(added_timestamp, 1623102175519)","(is_backup_processed, 0)","(is_ready_for_backup, 1)","(is_favorite, 0)","(compact_warp_grids, None)","(micro_video_motion_state, 0)","(is_ls_video, 0)","(extension_bitmask, 34359738366)","(requires_stabilization, 1)","(trash_timestamp, None)","(purge_timestamp, None)","(desired_state, 0)","(caption, None)","(showcase_score, 0.0)","(showcase_weights_version, None)"
"(PID, com.google.android.apps.photos)","(DN, gphotos0.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.apps.photos/databases/gphotos0.db)","(TN, local_media)","(RL, 35)","(_id, 37)","(dedup_key, Ep2DpvuCxukntsNmC58cCtJqRpc)","(content_uri, content://media/external/images/media/67)","(capture_timestamp, 1623012603000)","(type, 1)","(state, 0)","(photosphere, 0)","(composition_type, None)","(width, 4032)","(height, 1908)","(size_bytes, 2554619)","(timezone_offset, -14400000)","(utc_timestamp, 1623027003000)","(duration, None)","(filename, 20210606_205003.jpg)","(filepath, /storage/emulated/0/DCIM/Camera/20210606_205003.jpg)","(iso, None)","(exposure, None)","(camera_make, None)","(camera_model, None)","(lens, None)","(focal_length, None)","(f_stop, None)","(latitude, 33.7969)","(longitude, -78.7424)","(signature, -831064856)","(bucket_id, -1739773001)","(capture_frame_rate, None)","(encoded_frame_rate, None)","(oem_special_type, None)","(mime_type, image/jpeg)","(is_hidden, 0)","(is_vr, 100)","(is_raw, 0)","(folder_name, Camera)","(media_store_id, 67)","(is_archived, 0)","(depth_type, 0)","(is_micro_video, 0)","(micro_video_offset, -1)","(in_camera_folder, 1)","(in_primary_storage, 1)","(first_backup_timestamp, None)","(micro_video_still_image_timestamp, None)","(added_timestamp, 1623102175529)","(is_backup_processed, 0)","(is_ready_for_backup, 1)","(is_favorite, 0)","(compact_warp_grids, None)","(micro_video_motion_state, 0)","(is_ls_video, 0)","(extension_bitmask, 34359738366)","(requires_stabilization, 1)","(trash_timestamp, None)","(purge_timestamp, None)","(desired_state, 0)","(caption, None)","(showcase_score, 0.0)","(showcase_weights_version, None)"
"(PID, com.google.android.apps.photos)","(DN, gphotos0.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.apps.photos/databases/gphotos0.db)","(TN, local_media)","(RL, 36)","(_id, 38)","(dedup_key, NvRn5w1EVxqqEya5lPRdzKpbyjE)","(content_uri, content://media/external/images/media/66)","(capture_timestamp, 1623012600000)","(type, 1)","(state, 0)","(photosphere, 0)","(composition_type, None)","(width, 4032)","(height, 1908)","(size_bytes, 2598742)","(timezone_offset, -14400000)","(utc_timestamp, 1623027000000)","(duration, None)","(filename, 20210606_205000.jpg)","(filepath, /storage/emulated/0/DCIM/Camera/20210606_205000.jpg)","(iso, None)","(exposure, None)","(camera_make, None)","(camera_model, None)","(lens, None)","(focal_length, None)","(f_stop, None)","(latitude, 33.7969)","(longitude, -78.7424)","(signature, -831067739)","(bucket_id, -1739773001)","(capture_frame_rate, None)","(encoded_frame_rate, None)","(oem_special_type, None)","(mime_type, image/jpeg)","(is_hidden, 0)","(is_vr, 100)","(is_raw, 0)","(folder_name, Camera)","(media_store_id, 66)","(is_archived, 0)","(depth_type, 0)","(is_micro_video, 0)","(micro_video_offset, -1)","(in_camera_folder, 1)","(in_primary_storage, 1)","(first_backup_timestamp, None)","(micro_video_still_image_timestamp, None)","(added_timestamp, 1623102175535)","(is_backup_processed, 0)","(is_ready_for_backup, 1)","(is_favorite, 0)","(compact_warp_grids, None)","(micro_video_motion_state, 0)","(is_ls_video, 0)","(extension_bitmask, 34359738366)","(requires_stabilization, 1)","(trash_timestamp, None)","(purge_timestamp, None)","(desired_state, 0)","(caption, None)","(showcase_score, 0.0)","(showcase_weights_version, None)"
"(PID, com.google.android.apps.photos)","(DN, gphotos0.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.apps.photos/databases/gphotos0.db)","(TN, local_media)","(RL, 37)","(_id, 39)","(dedup_key, X-03DmWcOEsNEooeI7XoRzmmXCA)","(content_uri, content://media/external/images/media/65)","(capture_timestamp, 1623004773000)","(type, 1)","(state, 0)","(photosphere, 0)","(composition_type, None)","(width, 1908)","(height, 4032)","(size_bytes, 5316471)","(timezone_offset, -14400000)","(utc_timestamp, 1623019173000)","(duration, None)","(filename, 20210606_183933.jpg)","(filepath, /storage/emulated/0/DCIM/Camera/20210606_183933.jpg)","(iso, None)","(exposure, None)","(camera_make, None)","(camera_model, None)","(lens, None)","(focal_length, None)","(f_stop, None)","(latitude, None)","(longitude, None)","(signature, -838588618)","(bucket_id, -1739773001)","(capture_frame_rate, None)","(encoded_frame_rate, None)","(oem_special_type, None)","(mime_type, image/jpeg)","(is_hidden, 0)","(is_vr, 0)","(is_raw, 0)","(folder_name, Camera)","(media_store_id, 65)","(is_archived, 0)","(depth_type, 0)","(is_micro_video, 0)","(micro_video_offset, -1)","(in_camera_folder, 1)","(in_primary_storage, 1)","(first_backup_timestamp, None)","(micro_video_still_image_timestamp, None)","(added_timestamp, 1623102175540)","(is_backup_processed, 0)","(is_ready_for_backup, 1)","(is_favorite, 0)","(compact_warp_grids, None)","(micro_video_motion_state, 0)","(is_ls_video, 0)","(extension_bitmask, 34359738366)","(requires_stabilization, 1)","(trash_timestamp, None)","(purge_timestamp, None)","(desired_state, 0)","(caption, None)","(showcase_score, 0.0)","(showcase_weights_version, None)"
"(PID, com.google.android.apps.photos)","(DN, gphotos0.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.apps.photos/databases/gphotos0.db)","(TN, local_media)","(RL, 38)","(_id, 41)","(dedup_key, pOf4gKMhUS8K_XS939exm76pCUA)","(content_uri, content://media/external/images/media/63)","(capture_timestamp, 1623001961000)","(type, 1)","(state, 0)","(photosphere, 0)","(composition_type, None)","(width, 1908)","(height, 4032)","(size_bytes, 2393254)","(timezone_offset, -14400000)","(utc_timestamp, 1623016361000)","(duration, None)","(filename, 20210606_175241.jpg)","(filepath, /storage/emulated/0/DCIM/Camera/20210606_175241.jpg)","(iso, None)","(exposure, None)","(camera_make, None)","(camera_model, None)","(lens, None)","(focal_length, None)","(f_stop, None)","(latitude, 33.7478)","(longitude, -78.8081)","(signature, -841289989)","(bucket_id, -1739773001)","(capture_frame_rate, None)","(encoded_frame_rate, None)","(oem_special_type, None)","(mime_type, image/jpeg)","(is_hidden, 0)","(is_vr, 0)","(is_raw, 0)","(folder_name, Camera)","(media_store_id, 63)","(is_archived, 0)","(depth_type, 0)","(is_micro_video, 0)","(micro_video_offset, -1)","(in_camera_folder, 1)","(in_primary_storage, 1)","(first_backup_timestamp, None)","(micro_video_still_image_timestamp, None)","(added_timestamp, 1623102175551)","(is_backup_processed, 0)","(is_ready_for_backup, 1)","(is_favorite, 0)","(compact_warp_grids, None)","(micro_video_motion_state, 0)","(is_ls_video, 0)","(extension_bitmask, 34359738366)","(requires_stabilization, 1)","(trash_timestamp, None)","(purge_timestamp, None)","(desired_state, 0)","(caption, None)","(showcase_score, 0.0)","(showcase_weights_version, None)"
"(PID, com.google.android.apps.photos)","(DN, gphotos0.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.apps.photos/databases/gphotos0.db)","(TN, local_media)","(RL, 39)","(_id, 42)","(dedup_key, AQU_0IoOpxKVWvTyn-XUtnteIQE)","(content_uri, content://media/external/images/media/62)","(capture_timestamp, 1623001958000)","(type, 1)","(state, 0)","(photosphere, 0)","(composition_type, None)","(width, 1908)","(height, 4032)","(size_bytes, 1985550)","(timezone_offset, -14400000)","(utc_timestamp, 1623016358000)","(duration, None)","(filename, 20210606_175238.jpg)","(filepath, /storage/emulated/0/DCIM/Camera/20210606_175238.jpg)","(iso, None)","(exposure, None)","(camera_make, None)","(camera_model, None)","(lens, None)","(focal_length, None)","(f_stop, None)","(latitude, 33.7478)","(longitude, -78.8081)","(signature, -841292872)","(bucket_id, -1739773001)","(capture_frame_rate, None)","(encoded_frame_rate, None)","(oem_special_type, None)","(mime_type, image/jpeg)","(is_hidden, 0)","(is_vr, 0)","(is_raw, 0)","(folder_name, Camera)","(media_store_id, 62)","(is_archived, 0)","(depth_type, 0)","(is_micro_video, 0)","(micro_video_offset, -1)","(in_camera_folder, 1)","(in_primary_storage, 1)","(first_backup_timestamp, None)","(micro_video_still_image_timestamp, None)","(added_timestamp, 1623102175562)","(is_backup_processed, 0)","(is_ready_for_backup, 1)","(is_favorite, 0)","(compact_warp_grids, None)","(micro_video_motion_state, 0)","(is_ls_video, 0)","(extension_bitmask, 34359738366)","(requires_stabilization, 1)","(trash_timestamp, None)","(purge_timestamp, None)","(desired_state, 0)","(caption, None)","(showcase_score, 0.0)","(showcase_weights_version, None)"
"(PID, com.google.android.apps.photos)","(DN, gphotos0.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.apps.photos/databases/gphotos0.db)","(TN, local_media)","(RL, 40)","(_id, 43)","(dedup_key, vvAAivgxcQ34U7pf3AIoSYpo4RA)","(content_uri, content://media/external/images/media/61)","(capture_timestamp, 1623001956000)","(type, 1)","(state, 0)","(photosphere, 0)","(composition_type, None)","(width, 1908)","(height, 4032)","(size_bytes, 1889056)","(timezone_offset, -14400000)","(utc_timestamp, 1623016356000)","(duration, None)","(filename, 20210606_175236.jpg)","(filepath, /storage/emulated/0/DCIM/Camera/20210606_175236.jpg)","(iso, None)","(exposure, None)","(camera_make, None)","(camera_model, None)","(lens, None)","(focal_length, None)","(f_stop, None)","(latitude, 33.7478)","(longitude, -78.8081)","(signature, -841294794)","(bucket_id, -1739773001)","(capture_frame_rate, None)","(encoded_frame_rate, None)","(oem_special_type, None)","(mime_type, image/jpeg)","(is_hidden, 0)","(is_vr, 0)","(is_raw, 0)","(folder_name, Camera)","(media_store_id, 61)","(is_archived, 0)","(depth_type, 0)","(is_micro_video, 0)","(micro_video_offset, -1)","(in_camera_folder, 1)","(in_primary_storage, 1)","(first_backup_timestamp, None)","(micro_video_still_image_timestamp, None)","(added_timestamp, 1623102175566)","(is_backup_processed, 0)","(is_ready_for_backup, 1)","(is_favorite, 0)","(compact_warp_grids, None)","(micro_video_motion_state, 0)","(is_ls_video, 0)","(extension_bitmask, 34359738366)","(requires_stabilization, 1)","(trash_timestamp, None)","(purge_timestamp, None)","(desired_state, 0)","(caption, None)","(showcase_score, 0.0)","(showcase_weights_version, None)"
"(PID, com.google.android.apps.photos)","(DN, gphotos0.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.apps.photos/databases/gphotos0.db)","(TN, local_media)","(RL, 41)","(_id, 44)","(dedup_key, XdtFWHfLqDv0_kpwtQB7P7fRFi8)","(content_uri, content://media/external/images/media/60)","(capture_timestamp, 1623001931000)","(type, 1)","(state, 0)","(photosphere, 0)","(composition_type, None)","(width, 1908)","(height, 4032)","(size_bytes, 1896478)","(timezone_offset, -14400000)","(utc_timestamp, 1623016331000)","(duration, None)","(filename, 20210606_175210.jpg)","(filepath, /storage/emulated/0/DCIM/Camera/20210606_175210.jpg)","(iso, None)","(exposure, None)","(camera_make, None)","(camera_model, None)","(lens, None)","(focal_length, None)","(f_stop, None)","(latitude, 33.7478)","(longitude, -78.808)","(signature, -841319780)","(bucket_id, -1739773001)","(capture_frame_rate, None)","(encoded_frame_rate, None)","(oem_special_type, None)","(mime_type, image/jpeg)","(is_hidden, 0)","(is_vr, 0)","(is_raw, 0)","(folder_name, Camera)","(media_store_id, 60)","(is_archived, 0)","(depth_type, 0)","(is_micro_video, 0)","(micro_video_offset, -1)","(in_camera_folder, 1)","(in_primary_storage, 1)","(first_backup_timestamp, None)","(micro_video_still_image_timestamp, None)","(added_timestamp, 1623102175573)","(is_backup_processed, 0)","(is_ready_for_backup, 1)","(is_favorite, 0)","(compact_warp_grids, None)","(micro_video_motion_state, 0)","(is_ls_video, 0)","(extension_bitmask, 34359738366)","(requires_stabilization, 1)","(trash_timestamp, None)","(purge_timestamp, None)","(desired_state, 0)","(caption, None)","(showcase_score, 0.0)","(showcase_weights_version, None)"
"(PID, com.google.android.apps.photos)","(DN, gphotos0.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.apps.photos/databases/gphotos0.db)","(TN, local_media)","(RL, 42)","(_id, 45)","(dedup_key, fkjVu8ARRd6J8pl16u5U2VlyxqI)","(content_uri, content://media/external/images/media/59)","(capture_timestamp, 1623001929000)","(type, 1)","(state, 0)","(photosphere, 0)","(composition_type, None)","(width, 1908)","(height, 4032)","(size_bytes, 1904139)","(timezone_offset, -14400000)","(utc_timestamp, 1623016329000)","(duration, None)","(filename, 20210606_175209.jpg)","(filepath, /storage/emulated/0/DCIM/Camera/20210606_175209.jpg)","(iso, None)","(exposure, None)","(camera_make, None)","(camera_model, None)","(lens, None)","(focal_length, None)","(f_stop, None)","(latitude, 33.7478)","(longitude, -78.808)","(signature, -841320741)","(bucket_id, -1739773001)","(capture_frame_rate, None)","(encoded_frame_rate, None)","(oem_special_type, None)","(mime_type, image/jpeg)","(is_hidden, 0)","(is_vr, 0)","(is_raw, 0)","(folder_name, Camera)","(media_store_id, 59)","(is_archived, 0)","(depth_type, 0)","(is_micro_video, 0)","(micro_video_offset, -1)","(in_camera_folder, 1)","(in_primary_storage, 1)","(first_backup_timestamp, None)","(micro_video_still_image_timestamp, None)","(added_timestamp, 1623102175580)","(is_backup_processed, 0)","(is_ready_for_backup, 1)","(is_favorite, 0)","(compact_warp_grids, None)","(micro_video_motion_state, 0)","(is_ls_video, 0)","(extension_bitmask, 34359738366)","(requires_stabilization, 1)","(trash_timestamp, None)","(purge_timestamp, None)","(desired_state, 0)","(caption, None)","(showcase_score, 0.0)","(showcase_weights_version, None)"
