Package Name,Original Database Name,Original Path of Database,Table Name,Line ID,_id,contentObjectId,networkRequestId,cacheKey,contentType,featureType,fetchBeginTimestamp,firstAccessedTimestamp,lastAccessedTimestamp,blob
"(Package Name, com.snapchat.android)","(Original Database Name, core.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/core.db)","(Table Name, DataConsumption)","(Line ID, 55)","(_id, 3261)","(contentObjectId, lens_icon.lens_icon-https://bolt-gcdn.sc-cdn.net/3/S4CGgPUsyRkPZNBZsWA1b?bo=EhgaABoAMgF9OgEEQgYI-__x8AVIAlASYAE%3D&uc=18)","(networkRequestId, RMR6988XSSkQC1ZRwKyuRw)","(cacheKey, D9ED94365BEE53AD7929172D5E5E7CEA)","(contentType, lens_icon)","(featureType, Lenses)","(fetchBeginTimestamp, 1625718296338)","(firstAccessedTimestamp, 0)","(lastAccessedTimestamp, 0)","(blob, b'\x18\xe0D \xe0D*\x16xiD_ggafXi4di076hsp8Uw:\x04wwanB\x81\x01AppStateChangeEvent(appState=BACKGROUND, stateChangeTimestamp=NetworkTimeStamp(elapsedMillis=209840459, utcMillis=1625718291426))H\x00')"
"(Package Name, com.snapchat.android)","(Original Database Name, core.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/core.db)","(Table Name, DataConsumption)","(Line ID, 56)","(_id, 3262)","(contentObjectId, lens_icon.lens_icon-https://bolt-gcdn.sc-cdn.net/3/jnemvTYoyiEa7660VpjB8?bo=EhgaABoAMgF9OgEEQgYIsYn08gVIAlASYAE%3D&uc=18)","(networkRequestId, zzCiCoLN6MdKj4TJ1lM8pQ)","(cacheKey, 3B08CA56734D2B821D9FFA894050AE8B)","(contentType, lens_icon)","(featureType, Lenses)","(fetchBeginTimestamp, 1625718296441)","(firstAccessedTimestamp, 0)","(lastAccessedTimestamp, 0)","(blob, b'\x18\xb0Q \xb0Q*\x16xiD_ggafXi4di076hsp8Uw:\x04wwanB\x81\x01AppStateChangeEvent(appState=BACKGROUND, stateChangeTimestamp=NetworkTimeStamp(elapsedMillis=209840459, utcMillis=1625718291426))H\x00')"
"(Package Name, com.snapchat.android)","(Original Database Name, core.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/core.db)","(Table Name, DataConsumption)","(Line ID, 57)","(_id, 3263)","(contentObjectId, lens_icon.lens_icon-https://bolt-gcdn.sc-cdn.net/3/YoFaP371p3EGgVszu75tE?bo=EhgaABoAMgF9OgEEQgYIxc_O8AVIAlASYAE%3D&uc=18)","(networkRequestId, 193fjURY7wCthrup030CCw)","(cacheKey, C0FFE19FF7B217E47EDBC4D03C90A799)","(contentType, lens_icon)","(featureType, Lenses)","(fetchBeginTimestamp, 1625718296557)","(firstAccessedTimestamp, 0)","(lastAccessedTimestamp, 0)","(blob, b'\x18\xa8C \xa8C*\x16xiD_ggafXi4di076hsp8Uw:\x04wwanB\x81\x01AppStateChangeEvent(appState=BACKGROUND, stateChangeTimestamp=NetworkTimeStamp(elapsedMillis=209840459, utcMillis=1625718291426))H\x00')"
"(Package Name, com.snapchat.android)","(Original Database Name, core.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/core.db)","(Table Name, DataConsumption)","(Line ID, 58)","(_id, 3264)","(contentObjectId, lens_icon.lens_icon-https://bolt-gcdn.sc-cdn.net/3/fMVJdgvSZGebHTP0tci1E?bo=EhgaABoAMgF9OgEEQgYI0v2x_wVIAlASYAE%3D&uc=18)","(networkRequestId, lpMig1JGIoE1XKKlfoLLQQ)","(cacheKey, 7F99F7565CC01CCFDCEB28C02B88C74C)","(contentType, lens_icon)","(featureType, Lenses)","(fetchBeginTimestamp, 1625718296679)","(firstAccessedTimestamp, 0)","(lastAccessedTimestamp, 0)","(blob, b'\x18\x8e\x91\x01 \x8e\x91\x01*\x16xiD_ggafXi4di076hsp8Uw:\x04wwanB\x81\x01AppStateChangeEvent(appState=BACKGROUND, stateChangeTimestamp=NetworkTimeStamp(elapsedMillis=209840459, utcMillis=1625718291426))H\x00')"
"(Package Name, com.snapchat.android)","(Original Database Name, core.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/core.db)","(Table Name, DataConsumption)","(Line ID, 59)","(_id, 3265)","(contentObjectId, lens_icon.lens_icon-https://bolt-gcdn.sc-cdn.net/3/RAjJ0WmKEsD64Zk9QmePV?bo=EhgaABoAMgF9OgEEQgYIyK-4_gVIAlASYAE%3D&uc=18)","(networkRequestId, M-F7nlKGFRhhbYrOUYni-A)","(cacheKey, 9B968D805236606E8D600B2327FCFEAD)","(contentType, lens_icon)","(featureType, Lenses)","(fetchBeginTimestamp, 1625718296803)","(firstAccessedTimestamp, 0)","(lastAccessedTimestamp, 0)","(blob, b'\x18\x94X \x94X*\x16xiD_ggafXi4di076hsp8Uw:\x04wwanB\x81\x01AppStateChangeEvent(appState=BACKGROUND, stateChangeTimestamp=NetworkTimeStamp(elapsedMillis=209840459, utcMillis=1625718291426))H\x00')"
"(Package Name, com.snapchat.android)","(Original Database Name, core.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/core.db)","(Table Name, DataConsumption)","(Line ID, 60)","(_id, 3266)","(contentObjectId, lens_icon.lens_icon-https://bolt-gcdn.sc-cdn.net/3/Ey5mJaZaeVObjUFLoHBrq?bo=EhgaABoAMgF9OgEEQgYIg6zS8AVIAlASYAE%3D&uc=18)","(networkRequestId, y3pgQxEMRGN5hhM7vviDnA)","(cacheKey, A6DC9CD215EF4565E88D6B093CA5CA51)","(contentType, lens_icon)","(featureType, Lenses)","(fetchBeginTimestamp, 1625718296925)","(firstAccessedTimestamp, 0)","(lastAccessedTimestamp, 0)","(blob, b'\x18\xb64 \xb64*\x16xiD_ggafXi4di076hsp8Uw:\x04wwanB\x81\x01AppStateChangeEvent(appState=BACKGROUND, stateChangeTimestamp=NetworkTimeStamp(elapsedMillis=209840459, utcMillis=1625718291426))H\x00')"
"(Package Name, com.snapchat.android)","(Original Database Name, core.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/core.db)","(Table Name, DataConsumption)","(Line ID, 61)","(_id, 3267)","(contentObjectId, lens_icon.lens_icon-https://bolt-gcdn.sc-cdn.net/3/7jKRLmOQ1enTwMwm7rFYZ?bo=EhgaABoAMgF9OgEEQgYInrrV8AVIAlASYAE%3D&uc=18)","(networkRequestId, RmLy0BFB9sf3PnTywbP_bA)","(cacheKey, 327DACDE1EC9AD26EFA53CA1DD6865DC)","(contentType, lens_icon)","(featureType, Lenses)","(fetchBeginTimestamp, 1625718297033)","(firstAccessedTimestamp, 0)","(lastAccessedTimestamp, 0)","(blob, b'\x18\xc4L \xc4L*\x16xiD_ggafXi4di076hsp8Uw:\x04wwanB\x81\x01AppStateChangeEvent(appState=BACKGROUND, stateChangeTimestamp=NetworkTimeStamp(elapsedMillis=209840459, utcMillis=1625718291426))H\x00')"
"(Package Name, com.snapchat.android)","(Original Database Name, core.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/core.db)","(Table Name, DataConsumption)","(Line ID, 62)","(_id, 3268)","(contentObjectId, lens_icon.lens_icon-https://bolt-gcdn.sc-cdn.net/3/qwXVCBUQTSfXRICT2Xnyf?bo=EhgaABoAMgF9OgEEQgYI0qXD8AVIAlASYAE%3D&uc=18)","(networkRequestId, UAA0HPZj6KXjafn-19DSxw)","(cacheKey, B5DA048938A37B47A1D54BDC8BF8122B)","(contentType, lens_icon)","(featureType, Lenses)","(fetchBeginTimestamp, 1625718297161)","(firstAccessedTimestamp, 0)","(lastAccessedTimestamp, 0)","(blob, b'\x18\xe2F \xe2F*\x16xiD_ggafXi4di076hsp8Uw:\x04wwanB\x81\x01AppStateChangeEvent(appState=BACKGROUND, stateChangeTimestamp=NetworkTimeStamp(elapsedMillis=209840459, utcMillis=1625718291426))H\x00')"
"(Package Name, com.snapchat.android)","(Original Database Name, core.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/core.db)","(Table Name, DataConsumption)","(Line ID, 63)","(_id, 3269)","(contentObjectId, lens_icon.lens_icon-https://bolt-gcdn.sc-cdn.net/3/XNSaj2Tfsxu7LjSq3mCBL?bo=EhgaABoAMgF9OgEEQgYI2fLPgAZIAlASYAE%3D&uc=18)","(networkRequestId, lCNCQcPNHcgdEGPiaPEUyQ)","(cacheKey, 3E07D1BAA8A94FC8EA18D6FF7665CA55)","(contentType, lens_icon)","(featureType, Lenses)","(fetchBeginTimestamp, 1625718297284)","(firstAccessedTimestamp, 0)","(lastAccessedTimestamp, 0)","(blob, b'\x18\x8e? \x8e?*\x16xiD_ggafXi4di076hsp8Uw:\x04wwanB\x81\x01AppStateChangeEvent(appState=BACKGROUND, stateChangeTimestamp=NetworkTimeStamp(elapsedMillis=209840459, utcMillis=1625718291426))H\x00')"
"(Package Name, com.snapchat.android)","(Original Database Name, core.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/core.db)","(Table Name, DataConsumption)","(Line ID, 64)","(_id, 3270)","(contentObjectId, lens_icon.lens_icon-https://bolt-gcdn.sc-cdn.net/3/i3La7v5HpdsWsutTgiYrs?bo=EhgaABoAMgF9OgEEQgYIp_3QgwZIAlASYAE%3D&uc=18)","(networkRequestId, BSwIl5-PayJKCEUvv7X6Fw)","(cacheKey, A7BE061415B5AEEF55CBC850D6D10B6E)","(contentType, lens_icon)","(featureType, Lenses)","(fetchBeginTimestamp, 1625718297401)","(firstAccessedTimestamp, 0)","(lastAccessedTimestamp, 0)","(blob, b'\x18\x80Q \x80Q*\x16xiD_ggafXi4di076hsp8Uw:\x04wwanB\x81\x01AppStateChangeEvent(appState=BACKGROUND, stateChangeTimestamp=NetworkTimeStamp(elapsedMillis=209840459, utcMillis=1625718291426))H\x00')"
"(Package Name, com.snapchat.android)","(Original Database Name, core.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/core.db)","(Table Name, DataConsumption)","(Line ID, 65)","(_id, 3271)","(contentObjectId, lens_icon.lens_icon-https://bolt-gcdn.sc-cdn.net/3/6tQwjIcVeeByL1Mje6bTi?bo=EhgaABoAMgF9OgEEQgYI_Zfa9gVIAlASYAE%3D&uc=18)","(networkRequestId, wUwFAj_MjLhEjpJ4KaVd-A)","(cacheKey, 1D17B55C53D1F171727F51150A7ABAAD)","(contentType, lens_icon)","(featureType, Lenses)","(fetchBeginTimestamp, 1625718297545)","(firstAccessedTimestamp, 0)","(lastAccessedTimestamp, 0)","(blob, b'\x18\xa8= \xa8=*\x16xiD_ggafXi4di076hsp8Uw:\x04wwanB\x81\x01AppStateChangeEvent(appState=BACKGROUND, stateChangeTimestamp=NetworkTimeStamp(elapsedMillis=209840459, utcMillis=1625718291426))H\x00')"
"(Package Name, com.snapchat.android)","(Original Database Name, core.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/core.db)","(Table Name, DataConsumption)","(Line ID, 66)","(_id, 3272)","(contentObjectId, lens_icon.lens_icon-https://bolt-gcdn.sc-cdn.net/3/3eus4JnC4YgaRnkCvwqUz?bo=EhgaABoAMgF9OgEEQgYI3aX7hAZIAlASYAE%3D&uc=18)","(networkRequestId, kioGbXpI29ocYO5mePSFpQ)","(cacheKey, 191A163323614BB0AE7078553FB8D420)","(contentType, lens_icon)","(featureType, Lenses)","(fetchBeginTimestamp, 1625718297652)","(firstAccessedTimestamp, 0)","(lastAccessedTimestamp, 0)","(blob, b'\x18\xbaF \xbaF*\x16xiD_ggafXi4di076hsp8Uw:\x04wwanB\x81\x01AppStateChangeEvent(appState=BACKGROUND, stateChangeTimestamp=NetworkTimeStamp(elapsedMillis=209840459, utcMillis=1625718291426))H\x00')"
"(Package Name, com.snapchat.android)","(Original Database Name, core.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/core.db)","(Table Name, DataConsumption)","(Line ID, 67)","(_id, 3273)","(contentObjectId, lens_icon.lens_icon-https://bolt-gcdn.sc-cdn.net/3/dVcPxCoGbSapQeCx00oly?bo=EhgaABoAMgF9OgEEQgYI9dfG8AVIAlASYAE%3D&uc=18)","(networkRequestId, G-MIlJ3q-ZegLXUnMg2R4g)","(cacheKey, A0092DB934F6D57CA93FA8ECB1F58821)","(contentType, lens_icon)","(featureType, Lenses)","(fetchBeginTimestamp, 1625718297792)","(firstAccessedTimestamp, 0)","(lastAccessedTimestamp, 0)","(blob, b'\x18\xa4. \xa4.*\x16xiD_ggafXi4di076hsp8Uw:\x04wwanB\x81\x01AppStateChangeEvent(appState=BACKGROUND, stateChangeTimestamp=NetworkTimeStamp(elapsedMillis=209840459, utcMillis=1625718291426))H\x00')"
"(Package Name, com.snapchat.android)","(Original Database Name, core.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/core.db)","(Table Name, DataConsumption)","(Line ID, 68)","(_id, 3274)","(contentObjectId, lens_icon.lens_icon-https://bolt-gcdn.sc-cdn.net/3/ZZVmo3MtKkcSVGwyN5Nif?bo=EhgaABoAMgF9OgEEQgYIytndhAZIAlASYAE%3D&uc=18)","(networkRequestId, 7OORCrOKAXEM3AsMwZ1SzQ)","(cacheKey, EF7BDA1AA46F3AD4DB1B736E02DE27F5)","(contentType, lens_icon)","(featureType, Lenses)","(fetchBeginTimestamp, 1625718297914)","(firstAccessedTimestamp, 0)","(lastAccessedTimestamp, 0)","(blob, b'\x18\xb66 \xb66*\x16xiD_ggafXi4di076hsp8Uw:\x04wwanB\x81\x01AppStateChangeEvent(appState=BACKGROUND, stateChangeTimestamp=NetworkTimeStamp(elapsedMillis=209840459, utcMillis=1625718291426))H\x00')"
"(Package Name, com.snapchat.android)","(Original Database Name, core.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/core.db)","(Table Name, DataConsumption)","(Line ID, 69)","(_id, 3275)","(contentObjectId, lens_icon.lens_icon-https://bolt-gcdn.sc-cdn.net/3/n2NKwVuWH5z9HX80fiW1A?bo=EhgaABoAMgF9OgEEQgYIiJy4_gVIAlASYAE%3D&uc=18)","(networkRequestId, cJgxdHbOGE0minJzgcNx9Q)","(cacheKey, 2176055F356CEE7406AB545B9872798A)","(contentType, lens_icon)","(featureType, Lenses)","(fetchBeginTimestamp, 1625718298041)","(firstAccessedTimestamp, 0)","(lastAccessedTimestamp, 0)","(blob, b'\x18\xe0s \xe0s*\x16xiD_ggafXi4di076hsp8Uw:\x04wwanB\x81\x01AppStateChangeEvent(appState=BACKGROUND, stateChangeTimestamp=NetworkTimeStamp(elapsedMillis=209840459, utcMillis=1625718291426))H\x00')"
"(Package Name, com.snapchat.android)","(Original Database Name, core.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/core.db)","(Table Name, DataConsumption)","(Line ID, 70)","(_id, 3276)","(contentObjectId, lens_icon.lens_icon-https://bolt-gcdn.sc-cdn.net/3/9j7hGaN04ZrkRwscmLuNF?bo=EhgaABoAMgF9OgEEQgYIzN6nhAZIAlASYAE%3D&uc=18)","(networkRequestId, oLsTEpU9a64aTazkW98mrw)","(cacheKey, 604704DAB983BBA2FD9D3F610F73391A)","(contentType, lens_icon)","(featureType, Lenses)","(fetchBeginTimestamp, 1625718298177)","(firstAccessedTimestamp, 0)","(lastAccessedTimestamp, 0)","(blob, b'\x18\xf6H \xf6H*\x16xiD_ggafXi4di076hsp8Uw:\x04wwanB\x81\x01AppStateChangeEvent(appState=BACKGROUND, stateChangeTimestamp=NetworkTimeStamp(elapsedMillis=209840459, utcMillis=1625718291426))H\x00')"
"(Package Name, com.snapchat.android)","(Original Database Name, core.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/core.db)","(Table Name, DataConsumption)","(Line ID, 71)","(_id, 3277)","(contentObjectId, lens_icon.lens_icon-https://bolt-gcdn.sc-cdn.net/3/FAOie15oUaYILpHMFSjqK?bo=EhgaABoAMgF9OgEEQgYIsYnd-wVIAlASYAE%3D&uc=18)","(networkRequestId, bU-viWkZ9SITKGt28qbopQ)","(cacheKey, 410B758B14E6C8233F3BC1461214025F)","(contentType, lens_icon)","(featureType, Lenses)","(fetchBeginTimestamp, 1625718298313)","(firstAccessedTimestamp, 0)","(lastAccessedTimestamp, 0)","(blob, b'\x18\xf4f \xf4f*\x16xiD_ggafXi4di076hsp8Uw:\x04wwanB\x81\x01AppStateChangeEvent(appState=BACKGROUND, stateChangeTimestamp=NetworkTimeStamp(elapsedMillis=209840459, utcMillis=1625718291426))H\x00')"
"(Package Name, com.snapchat.android)","(Original Database Name, core.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/core.db)","(Table Name, DataConsumption)","(Line ID, 72)","(_id, 3278)","(contentObjectId, lens_icon.lens_icon-https://bolt-gcdn.sc-cdn.net/3/c8FajZ5NTHSsUxe1jNFNf?bo=EhgaABoAMgF9OgEEQgYIq7zq9QVIAlASYAE%3D&uc=18)","(networkRequestId, j20a3CuylfwnZ5J9ZAHUsA)","(cacheKey, C046E9808EF5630A5767023FFFAEBAA1)","(contentType, lens_icon)","(featureType, Lenses)","(fetchBeginTimestamp, 1625718298440)","(firstAccessedTimestamp, 0)","(lastAccessedTimestamp, 0)","(blob, b'\x18\xa4O \xa4O*\x16xiD_ggafXi4di076hsp8Uw:\x04wwanB\x81\x01AppStateChangeEvent(appState=BACKGROUND, stateChangeTimestamp=NetworkTimeStamp(elapsedMillis=209840459, utcMillis=1625718291426))H\x00')"
"(Package Name, com.snapchat.android)","(Original Database Name, core.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/core.db)","(Table Name, DataConsumption)","(Line ID, 73)","(_id, 3279)","(contentObjectId, lens_icon.lens_icon-https://bolt-gcdn.sc-cdn.net/3/j5WJWp0t57atAXmmakNnq?bo=EhgaABoAMgF9OgEEQgYImeO9_gVIAlASYAE%3D&uc=18)","(networkRequestId, mAqCtkd8X0Xw-xRefbW36A)","(cacheKey, 0C74165D1AEE73C5730584BD9ACCF1CE)","(contentType, lens_icon)","(featureType, Lenses)","(fetchBeginTimestamp, 1625718298572)","(firstAccessedTimestamp, 0)","(lastAccessedTimestamp, 0)","(blob, b'\x18\xb2w \xb2w*\x16xiD_ggafXi4di076hsp8Uw:\x04wwanB\x81\x01AppStateChangeEvent(appState=BACKGROUND, stateChangeTimestamp=NetworkTimeStamp(elapsedMillis=209840459, utcMillis=1625718291426))H\x00')"
"(Package Name, com.snapchat.android)","(Original Database Name, core.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/core.db)","(Table Name, DataConsumption)","(Line ID, 74)","(_id, 3280)","(contentObjectId, lens_icon.lens_icon-https://bolt-gcdn.sc-cdn.net/3/KAn1tBkytiX13jbEGxRZB?bo=EhgaABoAMgF9OgEEQgYIubbR8QVIAlASYAE%3D&uc=18)","(networkRequestId, 71jG7qHvGe3KqqfASaz0-g)","(cacheKey, 32071ADA5FC08DA331ABDCFC46E27185)","(contentType, lens_icon)","(featureType, Lenses)","(fetchBeginTimestamp, 1625718298719)","(firstAccessedTimestamp, 0)","(lastAccessedTimestamp, 0)","(blob, b'\x18\xda2 \xda2*\x16xiD_ggafXi4di076hsp8Uw:\x04wwanB\x81\x01AppStateChangeEvent(appState=BACKGROUND, stateChangeTimestamp=NetworkTimeStamp(elapsedMillis=209840459, utcMillis=1625718291426))H\x00')"
"(Package Name, com.snapchat.android)","(Original Database Name, core.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/core.db)","(Table Name, DataConsumption)","(Line ID, 75)","(_id, 3281)","(contentObjectId, lens_icon.lens_icon-https://bolt-gcdn.sc-cdn.net/3/IXr8DeHXuKrw4gm1d82F5?bo=EhgaABoAMgF9OgEEQgYIzrjR8QVIAlASYAE%3D&uc=18)","(networkRequestId, bA9PThf6Y0bYcxzp6Ju3uQ)","(cacheKey, D33A0A3D36D2F59013FF05EBE03358B5)","(contentType, lens_icon)","(featureType, Lenses)","(fetchBeginTimestamp, 1625718298852)","(firstAccessedTimestamp, 0)","(lastAccessedTimestamp, 0)","(blob, b'\x18\xd8p \xd8p*\x16xiD_ggafXi4di076hsp8Uw:\x04wwanB\x81\x01AppStateChangeEvent(appState=BACKGROUND, stateChangeTimestamp=NetworkTimeStamp(elapsedMillis=209840459, utcMillis=1625718291426))H\x00')"
"(Package Name, com.snapchat.android)","(Original Database Name, core.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/core.db)","(Table Name, DataConsumption)","(Line ID, 76)","(_id, 3282)","(contentObjectId, lens_icon.lens_icon-https://bolt-gcdn.sc-cdn.net/3/sRpSCCcNLFkOIDbgGHmls?bo=EhgaABoAMgF9OgEEQgYIiNe-8AVIAlASYAE%3D&uc=18)","(networkRequestId, mbGCjAI28bICKlZoCmQq9w)","(cacheKey, 5B1FCA69928331BEB9F90EB6FA636959)","(contentType, lens_icon)","(featureType, Lenses)","(fetchBeginTimestamp, 1625718298983)","(firstAccessedTimestamp, 0)","(lastAccessedTimestamp, 0)","(blob, b'\x18\x8cr \x8cr*\x16xiD_ggafXi4di076hsp8Uw:\x04wwanB\x81\x01AppStateChangeEvent(appState=BACKGROUND, stateChangeTimestamp=NetworkTimeStamp(elapsedMillis=209840459, utcMillis=1625718291426))H\x00')"
"(Package Name, com.snapchat.android)","(Original Database Name, core.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/core.db)","(Table Name, DataConsumption)","(Line ID, 77)","(_id, 3283)","(contentObjectId, lens_icon.lens_icon-https://bolt-gcdn.sc-cdn.net/3/lji3F8JBny6LQQ5Au5i5g?bo=EhgaABoAMgF9OgEEQgYI_-if9QVIAlASYAE%3D&uc=18)","(networkRequestId, gnWCmf_51Zsv_Sjv5QWklg)","(cacheKey, 5DE63E0E7F7875FECC7487904A8633EF)","(contentType, lens_icon)","(featureType, Lenses)","(fetchBeginTimestamp, 1625718299115)","(firstAccessedTimestamp, 0)","(lastAccessedTimestamp, 0)","(blob, b'\x18\xb6\\ \xb6\\*\x16xiD_ggafXi4di076hsp8Uw:\x04wwanB\x81\x01AppStateChangeEvent(appState=BACKGROUND, stateChangeTimestamp=NetworkTimeStamp(elapsedMillis=209840459, utcMillis=1625718291426))H\x00')"
"(Package Name, com.snapchat.android)","(Original Database Name, core.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/core.db)","(Table Name, DataConsumption)","(Line ID, 78)","(_id, 3284)","(contentObjectId, lens_icon.lens_icon-https://bolt-gcdn.sc-cdn.net/3/a2aMthbJ83kLglEvNkgEQ?bo=EhgaABoAMgF9OgEEQgYIl_qlgAZIAlASYAE%3D&uc=18)","(networkRequestId, UlwSI-5lyqX_s6aFO2L72w)","(cacheKey, C3B75A138AC04FD7CA7E0D505E1E6B7B)","(contentType, lens_icon)","(featureType, Lenses)","(fetchBeginTimestamp, 1625718299234)","(firstAccessedTimestamp, 0)","(lastAccessedTimestamp, 0)","(blob, b'\x18\xdaj \xdaj*\x16xiD_ggafXi4di076hsp8Uw:\x04wwanB\x81\x01AppStateChangeEvent(appState=BACKGROUND, stateChangeTimestamp=NetworkTimeStamp(elapsedMillis=209840459, utcMillis=1625718291426))H\x00')"
"(Package Name, com.snapchat.android)","(Original Database Name, core.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/core.db)","(Table Name, DataConsumption)","(Line ID, 79)","(_id, 3285)","(contentObjectId, lens_icon.lens_icon-https://bolt-gcdn.sc-cdn.net/3/tTaWNAQ4RAEa90ob7mLyV?bo=EhgaABoAMgF9OgEEQgYIxPDT8gVIAlASYAE%3D&uc=18)","(networkRequestId, xnTHVlLA7R_rJZjZ7wB-Ag)","(cacheKey, F2BD779AB799A78AC78E54DD0DA6C5EC)","(contentType, lens_icon)","(featureType, Lenses)","(fetchBeginTimestamp, 1625718299359)","(firstAccessedTimestamp, 0)","(lastAccessedTimestamp, 0)","(blob, b'\x18\x968 \x968*\x16xiD_ggafXi4di076hsp8Uw:\x04wwanB\x81\x01AppStateChangeEvent(appState=BACKGROUND, stateChangeTimestamp=NetworkTimeStamp(elapsedMillis=209840459, utcMillis=1625718291426))H\x00')"
"(Package Name, com.snapchat.android)","(Original Database Name, core.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/core.db)","(Table Name, DataConsumption)","(Line ID, 80)","(_id, 3286)","(contentObjectId, lens_icon.lens_icon-https://bolt-gcdn.sc-cdn.net/3/rv8Doa7yfamP1lFSsCuhi?bo=EhgaABoAMgF9OgEEQgYI6ZSF_gVIAlASYAE%3D&uc=18)","(networkRequestId, knjv3XHzZ79TKi75SUI1Fw)","(cacheKey, 2E025C35E0130F4B9C324B44E07407E4)","(contentType, lens_icon)","(featureType, Lenses)","(fetchBeginTimestamp, 1625718299491)","(firstAccessedTimestamp, 0)","(lastAccessedTimestamp, 0)","(blob, b'\x18\x84W \x84W*\x16xiD_ggafXi4di076hsp8Uw:\x04wwanB\x81\x01AppStateChangeEvent(appState=BACKGROUND, stateChangeTimestamp=NetworkTimeStamp(elapsedMillis=209840459, utcMillis=1625718291426))H\x00')"
"(Package Name, com.snapchat.android)","(Original Database Name, core.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/core.db)","(Table Name, DataConsumption)","(Line ID, 81)","(_id, 3287)","(contentObjectId, lens_icon.lens_icon-https://bolt-gcdn.sc-cdn.net/3/954K4GJSmJgpFMU5oDHeG?bo=EhgaABoAMgF9OgEEQgYI4MTs9gVIAlASYAE%3D&uc=18)","(networkRequestId, mRrKMTpl7Y_50yIj4-91BA)","(cacheKey, 0220172C79BC2EA4190F5410DBE7312E)","(contentType, lens_icon)","(featureType, Lenses)","(fetchBeginTimestamp, 1625718299610)","(firstAccessedTimestamp, 0)","(lastAccessedTimestamp, 0)","(blob, b'\x18\x908 \x908*\x16xiD_ggafXi4di076hsp8Uw:\x04wwanB\x81\x01AppStateChangeEvent(appState=BACKGROUND, stateChangeTimestamp=NetworkTimeStamp(elapsedMillis=209840459, utcMillis=1625718291426))H\x00')"
