Package Name,Original Database Name,Original Path of Database,Table Name,Line ID,_id,key,type,booleanValue,intValue,longValue,floatValue,doubleValue,stringValue,needSync,version
"(Package Name, com.snapchat.android)","(Original Database Name, core.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/core.db)","(Table Name, Preferences)","(Line ID, 278)","(_id, 715)","(key, UNLOCKABLES~SNAP_SCORE)","(type, 0)",,"(intValue, 0.0)",,,,,,
"(Package Name, com.snapchat.android)","(Original Database Name, core.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/core.db)","(Table Name, Preferences)","(Line ID, 279)","(_id, 716)","(key, IDENTITY~NUM_SNAPS_SENT)","(type, 0)",,"(intValue, 0.0)",,,,,,
"(Package Name, com.snapchat.android)","(Original Database Name, core.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/core.db)","(Table Name, Preferences)","(Line ID, 280)","(_id, 717)","(key, IDENTITY~NUM_SNAPS_RECEIVED)","(type, 0)",,"(intValue, 0.0)",,,,,,
"(Package Name, com.snapchat.android)","(Original Database Name, core.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/core.db)","(Table Name, Preferences)","(Line ID, 281)","(_id, 718)","(key, IDENTITY~SNAP_SCORE)","(type, 0)",,"(intValue, 0.0)",,,,,,
"(Package Name, com.snapchat.android)","(Original Database Name, core.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/core.db)","(Table Name, Preferences)","(Line ID, 282)","(_id, 719)","(key, SPECTACLES~SPECTACLES_USER_ID)","(type, 0)",,,,,,"(stringValue, fda38fb8f4394c27ab7762519bb74595)",,
"(Package Name, com.snapchat.android)","(Original Database Name, core.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/core.db)","(Table Name, Preferences)","(Line ID, 283)","(_id, 720)","(key, SNAPADS~THIRD_PARTY_AD_NETWORK_OPT_OUT_FEATURE_SETTING)","(type, 4)","(booleanValue, 0.0)",,,,,,"(needSync, 0.0)","(version, 946598400.0)"
"(Package Name, com.snapchat.android)","(Original Database Name, core.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/core.db)","(Table Name, Preferences)","(Line ID, 284)","(_id, 721)","(key, PERCEPTION~PERCEPTION_ONBOARDING_DIALOG_ACCEPTED)","(type, 4)","(booleanValue, 0.0)",,,,,,"(needSync, 0.0)","(version, 946598400.0)"
"(Package Name, com.snapchat.android)","(Original Database Name, core.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/core.db)","(Table Name, Preferences)","(Line ID, 285)","(_id, 722)","(key, MEMORIES~SAVING_OPTION)","(type, 4)",,,,,,"(stringValue, MEMORIES)","(needSync, 0.0)","(version, 946598400.0)"
"(Package Name, com.snapchat.android)","(Original Database Name, core.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/core.db)","(Table Name, Preferences)","(Line ID, 286)","(_id, 723)","(key, CAMERA~CAMERA_MODE_HAS_BEEN_USED)","(type, 4)","(booleanValue, 0.0)",,,,,,"(needSync, 0.0)","(version, 946598400.0)"
"(Package Name, com.snapchat.android)","(Original Database Name, core.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/core.db)","(Table Name, Preferences)","(Line ID, 287)","(_id, 724)","(key, STORIES~OUR_STORY_SHOW_MY_NAME)","(type, 4)","(booleanValue, 0.0)",,,,,,"(needSync, 0.0)","(version, 946598400.0)"
"(Package Name, com.snapchat.android)","(Original Database Name, core.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/core.db)","(Table Name, Preferences)","(Line ID, 288)","(_id, 725)","(key, PROFILE~SHOULD_SHOW_FRIEND_PROFILE_SCREENSHOT_PRIVACY_EXPLAINER)","(type, 4)","(booleanValue, 1.0)",,,,,,"(needSync, 0.0)","(version, 946598400.0)"
"(Package Name, com.snapchat.android)","(Original Database Name, core.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/core.db)","(Table Name, Preferences)","(Line ID, 289)","(_id, 726)","(key, LENSES~LENS_EXPLORER_INFO_CARD_HINT_WAS_SHOWN)","(type, 4)","(booleanValue, 0.0)",,,,,,"(needSync, 0.0)","(version, 946598400.0)"
"(Package Name, com.snapchat.android)","(Original Database Name, core.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/core.db)","(Table Name, Preferences)","(Line ID, 290)","(_id, 727)","(key, STORIES~SEEN_SNAP_MAP_STORY_ATTRIBUTION_DIALOG)","(type, 4)","(booleanValue, 0.0)",,,,,,"(needSync, 0.0)","(version, 946598400.0)"
"(Package Name, com.snapchat.android)","(Original Database Name, core.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/core.db)","(Table Name, Preferences)","(Line ID, 291)","(_id, 728)","(key, IDENTITY~FEED_HEADER_PROMPT_V2_STATE_SYNC)","(type, 4)",,,,,,"(stringValue, )","(needSync, 0.0)","(version, 946598400.0)"
"(Package Name, com.snapchat.android)","(Original Database Name, core.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/core.db)","(Table Name, Preferences)","(Line ID, 292)","(_id, 730)","(key, CAMERA~HANDS_FREE_ENABLED_COUNT)","(type, 4)",,"(intValue, 0.0)",,,,,"(needSync, 0.0)","(version, 946598400.0)"
"(Package Name, com.snapchat.android)","(Original Database Name, core.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/core.db)","(Table Name, Preferences)","(Line ID, 293)","(_id, 731)","(key, NOTIFICATIONS~NOTIFICATION_TRENDING_PUBLIC_CONTENT)","(type, 4)","(booleanValue, 1.0)",,,,,,"(needSync, 0.0)","(version, 946598400.0)"
"(Package Name, com.snapchat.android)","(Original Database Name, core.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/core.db)","(Table Name, Preferences)","(Line ID, 294)","(_id, 732)","(key, MEMORIES~HAS_NEVER_VIEWED_MEMORIES)","(type, 4)","(booleanValue, 1.0)",,,,,,"(needSync, 0.0)","(version, 946598400.0)"
"(Package Name, com.snapchat.android)","(Original Database Name, core.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/core.db)","(Table Name, Preferences)","(Line ID, 295)","(_id, 733)","(key, CAMERA~CAMERA_MODE_ROTATION_TOOLTIP_SEEN_COUNT)","(type, 4)",,"(intValue, 0.0)",,,,,"(needSync, 0.0)","(version, 946598400.0)"
"(Package Name, com.snapchat.android)","(Original Database Name, core.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/core.db)","(Table Name, Preferences)","(Line ID, 296)","(_id, 734)","(key, STORIES~SEEN_OUR_STORY_ATTRIBUTION_DIALOG)","(type, 4)","(booleanValue, 0.0)",,,,,,"(needSync, 0.0)","(version, 946598400.0)"
"(Package Name, com.snapchat.android)","(Original Database Name, core.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/core.db)","(Table Name, Preferences)","(Line ID, 297)","(_id, 735)","(key, IDENTITY~CONTACTS_ENABLE_DIALOG_SEEN_COUNT)","(type, 4)",,,"(longValue, 0.0)",,,,"(needSync, 0.0)","(version, 946598400.0)"
"(Package Name, com.snapchat.android)","(Original Database Name, core.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/core.db)","(Table Name, Preferences)","(Line ID, 298)","(_id, 737)","(key, CONTEXT_CARDS~TAPPABLE_CAPTION_TOOLTIP_HAS_BEEN_IMPRESSED)","(type, 4)","(booleanValue, 0.0)",,,,,,"(needSync, 0.0)","(version, 946598400.0)"
"(Package Name, com.snapchat.android)","(Original Database Name, core.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/core.db)","(Table Name, Preferences)","(Line ID, 299)","(_id, 738)","(key, CONTEXT_CARDS~BOOST_BUTTON_TOOLTIP_IS_NOT_IMPRESSED)","(type, 4)","(booleanValue, 1.0)",,,,,,"(needSync, 0.0)","(version, 946598400.0)"
"(Package Name, com.snapchat.android)","(Original Database Name, core.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/core.db)","(Table Name, Preferences)","(Line ID, 300)","(_id, 739)","(key, SHAKE_2_REPORT~S2R_ENABLED)","(type, 4)","(booleanValue, 0.0)",,,,,,"(needSync, 0.0)","(version, 946598400.0)"
"(Package Name, com.snapchat.android)","(Original Database Name, core.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/core.db)","(Table Name, Preferences)","(Line ID, 301)","(_id, 740)","(key, IDENTITY~SEARCHABLE_BY_EMAIL)","(type, 4)","(booleanValue, 1.0)",,,,,,"(needSync, 0.0)","(version, 1617509932818.0)"
"(Package Name, com.snapchat.android)","(Original Database Name, core.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/core.db)","(Table Name, Preferences)","(Line ID, 302)","(_id, 741)","(key, IDENTITY~FEED_HEADER_PROMPT_V2_PROTO)","(type, 4)",,,,,,"(stringValue, CAESLQoQU25hcGNoYXQgU3VwcG9ydBILVGFwIHRvIE9wZW4aBPCfkowgATACOAFAARJPCiBHZXQgbm90aWZpY2F0aW9ucyBmb3IgbmV3IFNuYXBzPxIbVGFwIHRvIGVuYWJsZSBub3RpZmljYXRpb25zGgTwn5OsIAIoATACOAJAARI1ChlIZWxwIHNlY3VyZSB5b3VyIGFjY291bnQhEghUYXAgaGVyZRoE8J+UkCADKAMwAjgDQAEScAoPQmlydGhkYXkgUGFydHkhEk1UYXAgdG8gYWRkIGEg8J+OgiBuZXh0IHRvIHlvdXIgbmFtZSBhbmQgb3RoZXIgZnVuIHN1cnByaXNlcyBvbiB5b3VyIGJpcnRoZGF5LhoE8J+OiSAFKAEwAjgEQAESagoXQWRkIFlvdXIgRW1haWwgQWRkcmVzcz8SP1RoaXMgY2FuIGhlbHAgcmVjb3ZlciB5b3VyIGFjY291bnQgaWYgeW91IGZvcmdldCB5b3VyIHBhc3N3b3JkIRoE8J+TpyAEKAEwAjgFQAESVQoeRmluZCB5b3VyIGZyaWVuZHMgb24gU25hcGNoYXQhEiVTeW5jIHlvdXIgY29udGFjdHMgdG8gc2VlIHdobydzIGhlcmUhGgTwn5OnIAYwAjgGQAE=)","(needSync, 0.0)","(version, 0.0)"
"(Package Name, com.snapchat.android)","(Original Database Name, core.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/core.db)","(Table Name, Preferences)","(Line ID, 303)","(_id, 742)","(key, STORIES~SEEN_SPOTLIGHT_ATTRIBUTION_DIALOG)","(type, 4)","(booleanValue, 0.0)",,,,,,"(needSync, 0.0)","(version, 946598400.0)"
"(Package Name, com.snapchat.android)","(Original Database Name, core.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/core.db)","(Table Name, Preferences)","(Line ID, 304)","(_id, 743)","(key, NOTIFICATIONS~NOTIFICATION_USER_TAGGING)","(type, 4)","(booleanValue, 1.0)",,,,,,"(needSync, 0.0)","(version, 946598400.0)"
"(Package Name, com.snapchat.android)","(Original Database Name, core.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/core.db)","(Table Name, Preferences)","(Line ID, 305)","(_id, 744)","(key, CAMERA~MQS_LAST_TRIGGERED_TIME_MS)","(type, 4)",,,"(longValue, 0.0)",,,,"(needSync, 0.0)","(version, 946598400.0)"
"(Package Name, com.snapchat.android)","(Original Database Name, core.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/core.db)","(Table Name, Preferences)","(Line ID, 306)","(_id, 745)","(key, IDENTITY~LOGOUT_VERIFICATION_COOL_DOWN_COUNT)","(type, 4)",,"(intValue, 0.0)",,,,,"(needSync, 0.0)","(version, 946598400.0)"
"(Package Name, com.snapchat.android)","(Original Database Name, core.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/core.db)","(Table Name, Preferences)","(Line ID, 307)","(_id, 746)","(key, IDENTITY~HAS_DISMISSED_ENABLE_PUSH_NOTIFICATION_PROMPT)","(type, 4)","(booleanValue, 0.0)",,,,,,"(needSync, 0.0)","(version, 946598400.0)"
"(Package Name, com.snapchat.android)","(Original Database Name, core.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/core.db)","(Table Name, Preferences)","(Line ID, 308)","(_id, 748)","(key, STORIES~SEEN_COMMUNITY_SNAPS_ONBOARDING)","(type, 4)","(booleanValue, 0.0)",,,,,,"(needSync, 0.0)","(version, 946598400.0)"
"(Package Name, com.snapchat.android)","(Original Database Name, core.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/core.db)","(Table Name, Preferences)","(Line ID, 309)","(_id, 749)","(key, LENSES~LENS_EXPLORER_CREATORS_CATEGORY_HINT_WAS_SHOWN)","(type, 4)","(booleanValue, 0.0)",,,,,,"(needSync, 0.0)","(version, 946598400.0)"
"(Package Name, com.snapchat.android)","(Original Database Name, core.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/core.db)","(Table Name, Preferences)","(Line ID, 310)","(_id, 750)","(key, IDENTITY~VERIFICATION_TAKEOVER_IMPRESSIONS)","(type, 4)",,"(intValue, 0.0)",,,,,"(needSync, 0.0)","(version, 946598400.0)"
"(Package Name, com.snapchat.android)","(Original Database Name, core.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/core.db)","(Table Name, Preferences)","(Line ID, 311)","(_id, 751)","(key, LENSES~LENSES_FAVORITES_TOOLTIP_SHOWN)","(type, 4)","(booleanValue, 0.0)",,,,,,"(needSync, 0.0)","(version, 946598400.0)"
"(Package Name, com.snapchat.android)","(Original Database Name, core.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/core.db)","(Table Name, Preferences)","(Line ID, 312)","(_id, 752)","(key, BLOOPS~BLOOPS_POLICY_IN_PROFILE)","(type, 4)","(booleanValue, 1.0)",,,,,,"(needSync, 0.0)","(version, 946598400.0)"
"(Package Name, com.snapchat.android)","(Original Database Name, core.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/core.db)","(Table Name, Preferences)","(Line ID, 313)","(_id, 753)","(key, AURA~BIRTH_INFO_SETTINGS_BASE64)","(type, 4)",,,,,,"(stringValue, )","(needSync, 0.0)","(version, 946598400.0)"
"(Package Name, com.snapchat.android)","(Original Database Name, core.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/core.db)","(Table Name, Preferences)","(Line ID, 314)","(_id, 755)","(key, IDENTITY~REGISTER_TO_VOTE_PAGE_LINK)","(type, 4)",,,,,,"(stringValue, https://snapchat.turbovote.org/?r=birthday)","(needSync, 0.0)","(version, 946598400.0)"
"(Package Name, com.snapchat.android)","(Original Database Name, core.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/core.db)","(Table Name, Preferences)","(Line ID, 315)","(_id, 756)","(key, MAPS~NYC_SHARING_NOTIFICATION_COUNT)","(type, 4)",,"(intValue, 0.0)",,,,,"(needSync, 0.0)","(version, 946598400.0)"
"(Package Name, com.snapchat.android)","(Original Database Name, core.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/core.db)","(Table Name, Preferences)","(Line ID, 316)","(_id, 757)","(key, IDENTITY~SUICIDE_PREVENTION_DEBUG)","(type, 4)","(booleanValue, 0.0)",,,,,,"(needSync, 0.0)","(version, 0.0)"
"(Package Name, com.snapchat.android)","(Original Database Name, core.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/core.db)","(Table Name, Preferences)","(Line ID, 317)","(_id, 758)","(key, BLOOPS~CAMEOS_FEATURE_ONBOARDED)","(type, 4)","(booleanValue, 0.0)",,,,,,"(needSync, 0.0)","(version, 946598400.0)"
"(Package Name, com.snapchat.android)","(Original Database Name, core.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/core.db)","(Table Name, Preferences)","(Line ID, 318)","(_id, 759)","(key, CONTEXT_CARDS~MUSIC_LINKFIRE_DISCLAIMER_ACKNOWLEDGED)","(type, 4)","(booleanValue, 0.0)",,,,,,"(needSync, 0.0)","(version, 946598400.0)"
"(Package Name, com.snapchat.android)","(Original Database Name, core.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/core.db)","(Table Name, Preferences)","(Line ID, 319)","(_id, 760)","(key, IDENTITY~EMOJI_FOR_MUTUAL_NUMBER_ONE_BEST_FRIENDS)","(type, 4)",,,,,,"(stringValue, 😬)","(needSync, 0.0)","(version, 946598400.0)"
"(Package Name, com.snapchat.android)","(Original Database Name, core.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/core.db)","(Table Name, Preferences)","(Line ID, 320)","(_id, 761)","(key, STORIES~SEEN_SPOTLIGHT_ONBOARDING)","(type, 4)","(booleanValue, 0.0)",,,,,,"(needSync, 0.0)","(version, 946598400.0)"
"(Package Name, com.snapchat.android)","(Original Database Name, core.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/core.db)","(Table Name, Preferences)","(Line ID, 321)","(_id, 762)","(key, COGNAC~SHOULD_SEE_COGNAC_CHAT_DRAWER_ALERT)","(type, 4)","(booleanValue, 1.0)",,,,,,"(needSync, 0.0)","(version, 946598400.0)"
"(Package Name, com.snapchat.android)","(Original Database Name, core.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/core.db)","(Table Name, Preferences)","(Line ID, 322)","(_id, 764)","(key, LENSES~LENS_EXPLORER_FAVORITES_CAROUSEL_COUNTER)","(type, 4)",,"(intValue, 0.0)",,,,,"(needSync, 0.0)","(version, 946598400.0)"
"(Package Name, com.snapchat.android)","(Original Database Name, core.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/core.db)","(Table Name, Preferences)","(Line ID, 323)","(_id, 765)","(key, IDENTITY~SUICIDE_PREVENTION_FIRST_SEEN_AT_SECS)","(type, 4)",,"(intValue, 1262304000.0)",,,,,"(needSync, 0.0)","(version, 946598400.0)"
"(Package Name, com.snapchat.android)","(Original Database Name, core.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/core.db)","(Table Name, Preferences)","(Line ID, 324)","(_id, 766)","(key, IDENTITY~LOGOUT_VERIFICATION_PROMPTS)","(type, 4)",,"(intValue, 0.0)",,,,,"(needSync, 0.0)","(version, 946598400.0)"
"(Package Name, com.snapchat.android)","(Original Database Name, core.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/core.db)","(Table Name, Preferences)","(Line ID, 325)","(_id, 767)","(key, CAMERA~HANDS_FREE_SEEN_COUNT)","(type, 4)",,"(intValue, 0.0)",,,,,"(needSync, 0.0)","(version, 946598400.0)"
"(Package Name, com.snapchat.android)","(Original Database Name, core.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/core.db)","(Table Name, Preferences)","(Line ID, 326)","(_id, 768)","(key, SNAPADS~AUDIENCE_MATCH_OPT_OUT_FEATURE_SETTING)","(type, 4)","(booleanValue, 0.0)",,,,,,"(needSync, 0.0)","(version, 946598400.0)"
"(Package Name, com.snapchat.android)","(Original Database Name, core.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/core.db)","(Table Name, Preferences)","(Line ID, 327)","(_id, 769)","(key, LENSES~LENS_COLLECTIONS_CTA_HINT_SHOWN)","(type, 4)","(booleanValue, 0.0)",,,,,,"(needSync, 0.0)","(version, 946598400.0)"
"(Package Name, com.snapchat.android)","(Original Database Name, core.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/core.db)","(Table Name, Preferences)","(Line ID, 328)","(_id, 770)","(key, MEMORIES~BACKUP_ON_CELLULAR_ENABLED)","(type, 4)","(booleanValue, 1.0)",,,,,,"(needSync, 0.0)","(version, 1617509932818.0)"
"(Package Name, com.snapchat.android)","(Original Database Name, core.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/core.db)","(Table Name, Preferences)","(Line ID, 329)","(_id, 771)","(key, LOCATION~MAP_SHARING_SETTINGS_LAST_CHANGED)","(type, 4)",,,"(longValue, 0.0)",,,,"(needSync, 0.0)","(version, 946598400.0)"
"(Package Name, com.snapchat.android)","(Original Database Name, core.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/core.db)","(Table Name, Preferences)","(Line ID, 330)","(_id, 772)","(key, IDENTITY~HAS_DISMISSED_VERIFY_PHONE_NUMBER_PROMPT)","(type, 4)","(booleanValue, 0.0)",,,,,,"(needSync, 0.0)","(version, 946598400.0)"
"(Package Name, com.snapchat.android)","(Original Database Name, core.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/core.db)","(Table Name, Preferences)","(Line ID, 331)","(_id, 773)","(key, MEMORIES~HAS_FAVORITED_MEMORIES_SNAP)","(type, 4)","(booleanValue, 0.0)",,,,,,"(needSync, 0.0)","(version, 946598400.0)"
"(Package Name, com.snapchat.android)","(Original Database Name, core.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/core.db)","(Table Name, Preferences)","(Line ID, 332)","(_id, 774)","(key, IDENTITY~QR_PATH_FROM_SNAPTAG_UPDATED_AT_TIMESTAMP_MS)","(type, 4)",,,"(longValue, 1617509933387.0)",,,,"(needSync, 0.0)","(version, 1617509933387.0)"
"(Package Name, com.snapchat.android)","(Original Database Name, core.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/core.db)","(Table Name, Preferences)","(Line ID, 333)","(_id, 775)","(key, MAPS~MAP_USAGE_DATA_SHARING_ENABLED)","(type, 4)","(booleanValue, 1.0)",,,,,,"(needSync, 0.0)","(version, 1617509932818.0)"
"(Package Name, com.snapchat.android)","(Original Database Name, core.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/core.db)","(Table Name, Preferences)","(Line ID, 334)","(_id, 776)","(key, STORIES~SEEN_OUR_STORY_ONBOARDING)","(type, 4)","(booleanValue, 0.0)",,,,,,"(needSync, 0.0)","(version, 946598400.0)"
"(Package Name, com.snapchat.android)","(Original Database Name, core.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/core.db)","(Table Name, Preferences)","(Line ID, 335)","(_id, 777)","(key, MEMORIES~STORY_AUTO_SAVING)","(type, 4)","(booleanValue, 0.0)",,,,,,"(needSync, 0.0)","(version, 946598400.0)"
"(Package Name, com.snapchat.android)","(Original Database Name, core.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/core.db)","(Table Name, Preferences)","(Line ID, 336)","(_id, 778)","(key, MEMORIES~MY_EYES_ONLY_PASSPHRASE_ENABLED)","(type, 4)","(booleanValue, 0.0)",,,,,,"(needSync, 0.0)","(version, 946598400.0)"
"(Package Name, com.snapchat.android)","(Original Database Name, core.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/core.db)","(Table Name, Preferences)","(Line ID, 337)","(_id, 779)","(key, NOTIFICATIONS~NOTIFICATION_AVAILABLE_STORIES)","(type, 4)","(booleanValue, 1.0)",,,,,,"(needSync, 0.0)","(version, 946598400.0)"
"(Package Name, com.snapchat.android)","(Original Database Name, core.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/core.db)","(Table Name, Preferences)","(Line ID, 338)","(_id, 782)","(key, SHARING~HAS_SEEN_SNAPPABLES_PRIVACY_ALERT)","(type, 4)","(booleanValue, 0.0)",,,,,,"(needSync, 0.0)","(version, 946598400.0)"
"(Package Name, com.snapchat.android)","(Original Database Name, core.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/core.db)","(Table Name, Preferences)","(Line ID, 339)","(_id, 783)","(key, IDENTITY~EMOJI_FOR_PINNED_CONVERSATION)","(type, 4)",,,,,,"(stringValue, 📌)","(needSync, 0.0)","(version, 946598400.0)"
"(Package Name, com.snapchat.android)","(Original Database Name, core.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/core.db)","(Table Name, Preferences)","(Line ID, 340)","(_id, 785)","(key, MEMORIES~SYNC_REQUIRED)","(type, 4)","(booleanValue, 0.0)",,,,,,"(needSync, 0.0)","(version, 946598400.0)"
"(Package Name, com.snapchat.android)","(Original Database Name, core.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/core.db)","(Table Name, Preferences)","(Line ID, 341)","(_id, 786)","(key, SAVED_SNAPS~CHAT_TOOLTIP_SEEN_COUNT)","(type, 4)",,,"(longValue, 0.0)",,,,"(needSync, 0.0)","(version, 946598400.0)"
"(Package Name, com.snapchat.android)","(Original Database Name, core.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/core.db)","(Table Name, Preferences)","(Line ID, 342)","(_id, 787)","(key, NOTIFICATIONS~NOTIFICATION_OUR_STORY_VIEW_COUNT)","(type, 4)","(booleanValue, 1.0)",,,,,,"(needSync, 0.0)","(version, 946598400.0)"
"(Package Name, com.snapchat.android)","(Original Database Name, core.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/core.db)","(Table Name, Preferences)","(Line ID, 343)","(_id, 788)","(key, LENSES~CAMERA_LENS_LOCKING_FIRST_IMPRESSION_TIMESTAMP)","(type, 4)",,,"(longValue, 0.0)",,,,"(needSync, 0.0)","(version, 946598400.0)"
