Package Name,Original Database Name,Original Path of Database,Table Name,Line ID,_id,rule_id,config_id,priority,config_result,namespace
"(Package Name, com.snapchat.android)","(Original Database Name, core.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/core.db)","(Table Name, ConfigRule)","(Line ID, 92)","(_id, 110)","(rule_id, b'\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00')","(config_id, CONTENT_RESOLVE_SAMPLING_POLICY)","(priority, -1)","(config_result, b'\n\x1fCONTENT_RESOLVE_SAMPLING_POLICY\x12\x162\x14\x12\x12\t\x9a\x99\x99\x99\x99\x99\xb9?\x11\x00\x00\x00\x00\x00\x00\xf0?\x1a\x00 \x90\x1c*\x10\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x000\xff\xff\xff\xff\xff\xff\xff\xff\xff\x018;`\xfa\xaa\x03')","(namespace, 59)"
"(Package Name, com.snapchat.android)","(Original Database Name, core.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/core.db)","(Table Name, ConfigRule)","(Line ID, 93)","(_id, 111)","(rule_id, b'\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x01')","(config_id, CONTEXT_QUICK_REPLY_IOS)","(priority, 0)","(config_result, b'\n\x17CONTEXT_QUICK_REPLY_IOS\x12\x80\x01:~\n\x17\n\x12MAX_CAROUSEL_CHARS\x12\x011\n\x12\n\x0cexperimentId\x12\x0215\n!\n\x19PERSIST_KEYBOARD_CAROUSEL\x12\x04True\n\x1e\n\x15PERSIST_KEYBOARD_TEXT\x12\x05False\n\x0c\n\x07groupId\x12\x012*\x10\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x018\x05`\xb3\xd1\x06')","(namespace, 5)"
"(Package Name, com.snapchat.android)","(Original Database Name, core.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/core.db)","(Table Name, ConfigRule)","(Line ID, 94)","(_id, 113)","(rule_id, b'\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00')","(config_id, CRASH_PREPARE_ERROR_SAMPLING_POLICY)","(priority, -1)","(config_result, b'\n#CRASH_PREPARE_ERROR_SAMPLING_POLICY\x12\x162\x14\x12\x12\t\x00\x00\x00\x00\x00\x00\xf0?\x11\x00\x00\x00\x00\x00\x00\xf0?\x1a\x00 \x90\x1c*\x10\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x000\xff\xff\xff\xff\xff\xff\xff\xff\xff\x018;`\x84\x9a\x03')","(namespace, 59)"
"(Package Name, com.snapchat.android)","(Original Database Name, core.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/core.db)","(Table Name, ConfigRule)","(Line ID, 95)","(_id, 114)","(rule_id, b'\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00')","(config_id, CRASH_REPORT_ERROR_SAMPLING_POLICY)","(priority, -1)","(config_result, b'\n""CRASH_REPORT_ERROR_SAMPLING_POLICY\x12\x162\x14\x12\x12\t\x00\x00\x00\x00\x00\x00\xf0?\x11\x00\x00\x00\x00\x00\x00\xf0?\x1a\x00 \x90\x1c*\x10\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x000\xff\xff\xff\xff\xff\xff\xff\xff\xff\x018;`\xff\xa7\x03')","(namespace, 59)"
"(Package Name, com.snapchat.android)","(Original Database Name, core.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/core.db)","(Table Name, ConfigRule)","(Line ID, 96)","(_id, 115)","(rule_id, b'\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00')","(config_id, CRASH_SAMPLE_RATE)","(priority, -1)","(config_result, b'\n\x11CRASH_SAMPLE_RATE\x12\x05\x1d\x00\x00\x80?\x1a\x00 \x90\x1c*\x10\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x000\xff\xff\xff\xff\xff\xff\xff\xff\xff\x018\x03`\xe9\xe7\x05')","(namespace, 3)"
"(Package Name, com.snapchat.android)","(Original Database Name, core.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/core.db)","(Table Name, ConfigRule)","(Line ID, 97)","(_id, 116)","(rule_id, b'\xbfp\x96\xfc\xba\x91B\x87\xa7\xaa\xdeZda\xf5g')","(config_id, CRONET_CACHE_DIRECTORY_SIZE_LIMIT)","(priority, 2)","(config_result, b'\n!CRONET_CACHE_DIRECTORY_SIZE_LIMIT\x12\x04\x08\x80\x80@\x1a\x00 \x90\x1c*\x10\xbfp\x96\xfc\xba\x91B\x87\xa7\xaa\xdeZda\xf5g0\x02`\xaay')","(namespace, 0)"
"(Package Name, com.snapchat.android)","(Original Database Name, core.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/core.db)","(Table Name, ConfigRule)","(Line ID, 98)","(_id, 117)","(rule_id, b'\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00')","(config_id, CTP_FAVORITES_FEED_CACHE_DURATION)","(priority, -1)","(config_result, b'\n!CTP_FAVORITES_FEED_CACHE_DURATION\x12\x04\x10\x80\xf5$\x1a\x00 \x90\x1c*\x10\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x000\xff\xff\xff\xff\xff\xff\xff\xff\xff\x01`\xcc\xbe\x0e')","(namespace, 0)"
"(Package Name, com.snapchat.android)","(Original Database Name, core.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/core.db)","(Table Name, ConfigRule)","(Line ID, 99)","(_id, 118)","(rule_id, b'\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00')","(config_id, CT_PLATFORM_FEED_CACHE_TIMEOUT)","(priority, -1)","(config_result, b'\n\x1eCT_PLATFORM_FEED_CACHE_TIMEOUT\x12\x06\x10\xff\xff\xff\xff\x07\x1a\x00 \x90\x1c*\x10\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x000\xff\xff\xff\xff\xff\xff\xff\xff\xff\x018\x1e`\xc8\xd9\x0c')","(namespace, 30)"
"(Package Name, com.snapchat.android)","(Original Database Name, core.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/core.db)","(Table Name, ConfigRule)","(Line ID, 100)","(_id, 121)","(rule_id, b'\x8e\xb8\xe9w\xfaVJ\x01\x9d\xd6X\x17y\xd3I\x08')","(config_id, CuratedImageSnap)","(priority, 1)","(config_result, b'\n\x10CuratedImageSnap\x12\n2\x08\x12\x06\n\x04\x9a\x03\xfc\x02\x1a\n\x18\x04 \x03*\x04\x08\xa0\xc2\x1e \x90\x1c*\x10\x8e\xb8\xe9w\xfaVJ\x01\x9d\xd6X\x17y\xd3I\x080\x01`\xc7\x97\x04')","(namespace, 0)"
"(Package Name, com.snapchat.android)","(Original Database Name, core.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/core.db)","(Table Name, ConfigRule)","(Line ID, 101)","(_id, 122)","(rule_id, b""\xf8\x8e4'\xdd\x08H\xf6\x92\x0e\x9cDBc\x0b\xe4"")","(config_id, CuratedImageSnap)","(priority, 0)","(config_result, b""\n\x10CuratedImageSnap\x12\n2\x08\x12\x06\n\x04\xa4\x03\xf2\x02\x1a\x18\x08\x01\x12\x08\x18\x04 \x03*\x02\x08\x00\x12\n\x18\x04 \x04*\x04\x08\xa0\xc2\x1e \x90\x1c*\x10\xf8\x8e4'\xdd\x08H\xf6\x92\x0e\x9cDBc\x0b\xe4`\xcc\x97\x04"")","(namespace, 0)"
"(Package Name, com.snapchat.android)","(Original Database Name, core.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/core.db)","(Table Name, ConfigRule)","(Line ID, 102)","(_id, 123)","(rule_id, b'\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00')","(config_id, CuratedImageSnap)","(priority, -1)","(config_result, b'\n\x10CuratedImageSnap\x12\x082\x06\x12\x04\n\x02\x9a\x03\x1a\x00 \x90\x1c*\x10\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x000\xff\xff\xff\xff\xff\xff\xff\xff\xff\x01`\x8d\xaf\x04')","(namespace, 0)"
"(Package Name, com.snapchat.android)","(Original Database Name, core.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/core.db)","(Table Name, ConfigRule)","(Line ID, 103)","(_id, 124)","(rule_id, b'\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00')","(config_id, CuratedSnapOverlay)","(priority, -1)","(config_result, b'\n\x12CuratedSnapOverlay\x12\x082\x06\x12\x04\n\x02\x9f\x03\x1a\x00 \x90\x1c*\x10\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x000\xff\xff\xff\xff\xff\xff\xff\xff\xff\x01`\x91\xaf\x04')","(namespace, 0)"
"(Package Name, com.snapchat.android)","(Original Database Name, core.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/core.db)","(Table Name, ConfigRule)","(Line ID, 104)","(_id, 125)","(rule_id, b'\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00')","(config_id, CuratedVideoSnap)","(priority, -1)","(config_result, b'\n\x10CuratedVideoSnap\x12\x072\x05\x12\x03\n\x01Q\x1a\x00 \x90\x1c*\x10\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x000\xff\xff\xff\xff\xff\xff\xff\xff\xff\x01`\x8e\xaf\x04')","(namespace, 0)"
"(Package Name, com.snapchat.android)","(Original Database Name, core.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/core.db)","(Table Name, ConfigRule)","(Line ID, 105)","(_id, 127)","(rule_id, b'`\xe5\x156\x1e\xd6Ag\xae\xed1\xa7\x82\x19\xe1\x0c')","(config_id, CuratedVideoSnap)","(priority, 0)","(config_result, b'\n\x10CuratedVideoSnap\x12\x082\x06\x12\x04\n\x02YZ\x1a\x18\x08\x01\x12\x08\x18\x04 \x03*\x02\x08\x00\x12\n\x18\x04 \x04*\x04\x08\xa0\xc2\x1e \x90\x1c*\x10`\xe5\x156\x1e\xd6Ag\xae\xed1\xa7\x82\x19\xe1\x0c`\xbf\x97\x04')","(namespace, 0)"
"(Package Name, com.snapchat.android)","(Original Database Name, core.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/core.db)","(Table Name, ConfigRule)","(Line ID, 106)","(_id, 128)","(rule_id, b'\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00')","(config_id, DEVICE_STORAGE_DIRECTORY_USAGE_SAMPLING_POLICY)","(priority, -1)","(config_result, b'\n.DEVICE_STORAGE_DIRECTORY_USAGE_SAMPLING_POLICY\x12\x162\x14\x12\x12\t\x9a\x99\x99\x99\x99\x99\xb9?\x11\x00\x00\x00\x00\x00\x00\xf0?\x1a\x00 \x90\x1c*\x10\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x000\xff\xff\xff\xff\xff\xff\xff\xff\xff\x018;`\x80\xab\x03')","(namespace, 59)"
"(Package Name, com.snapchat.android)","(Original Database Name, core.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/core.db)","(Table Name, ConfigRule)","(Line ID, 107)","(_id, 129)","(rule_id, b'\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00')","(config_id, DEVICE_STORAGE_DISK_USAGE_SAMPLING_POLICY)","(priority, -1)","(config_result, b'\n)DEVICE_STORAGE_DISK_USAGE_SAMPLING_POLICY\x12\x162\x14\x12\x12\t\x00\x00\x00\x00\x00\x00\xf0?\x11\x00\x00\x00\x00\x00\x00\xf0?\x1a\x00 \x90\x1c*\x10\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x000\xff\xff\xff\xff\xff\xff\xff\xff\xff\x018;`\xff\xaa\x03')","(namespace, 59)"
"(Package Name, com.snapchat.android)","(Original Database Name, core.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/core.db)","(Table Name, ConfigRule)","(Line ID, 108)","(_id, 130)","(rule_id, b'\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00')","(config_id, DF_SNAP_PRO_EDUCATION_STORY_CONFIG)","(priority, -1)","(config_result, b'\n""DF_SNAP_PRO_EDUCATION_STORY_CONFIG\x12\x02 \x00\x1a\x00 \x90\x1c*\x10\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x000\xff\xff\xff\xff\xff\xff\xff\xff\xff\x018\x16`\xf2\x89\x0e')","(namespace, 22)"
"(Package Name, com.snapchat.android)","(Original Database Name, core.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/core.db)","(Table Name, ConfigRule)","(Line ID, 109)","(_id, 131)","(rule_id, b'\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00')","(config_id, DF_SPOTLIGHT_SENDTO_ENABLED)","(priority, -1)","(config_result, b'\n\x1bDF_SPOTLIGHT_SENDTO_ENABLED\x12\x02 \x01\x1a\x00 \x90\x1c*\x10\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x000\xff\xff\xff\xff\xff\xff\xff\xff\xff\x018\x14`\xb1\xf9\t')","(namespace, 20)"
"(Package Name, com.snapchat.android)","(Original Database Name, core.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/core.db)","(Table Name, ConfigRule)","(Line ID, 110)","(_id, 133)","(rule_id, b'((\x03\xd3\xc9\xdeFl\x97c\x86\xc1V\xd2\x9d\x1e')","(config_id, DIRECTIONS_APPLE_MAPS)","(priority, 0)","(config_result, b'\n\x15DIRECTIONS_APPLE_MAPS\x12\x97\x01*\x94\x01https://cf-st.sc-cdn.net/aps/bolt_map/aHR0cHM6Ly9jZi1zdC5zYy1jZG4ubmV0L2Qvc0xIUmROUzdyRTdIMTg5OTllRVJlP2JvPUVnMGFBQm9BTWdFRVNBSlFDR0FCJnVjPTg._FMpng\x1a\x00 \x90\x1c*\x10((\x03\xd3\xc9\xdeFl\x97c\x86\xc1V\xd2\x9d\x1e8(`\x9e\xce\x03')","(namespace, 40)"
"(Package Name, com.snapchat.android)","(Original Database Name, core.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/core.db)","(Table Name, ConfigRule)","(Line ID, 111)","(_id, 134)","(rule_id, b',\xd9\xf3\xc8\x15 H\xd7\x88|\xe4\xcb\xa8\xcc\xdc\n')","(config_id, DIRECTIONS_COPY_ADDRESS)","(priority, 0)","(config_result, b'\n\x17DIRECTIONS_COPY_ADDRESS\x12\x97\x01*\x94\x01https://cf-st.sc-cdn.net/aps/bolt_map/aHR0cHM6Ly9jZi1zdC5zYy1jZG4ubmV0L2QvWXVyY1pWSVd2WUhqZzROZlcycFZSP2JvPUVnMGFBQm9BTWdFRVNBSlFDR0FCJnVjPTg._FMpng\x1a\x00 \x90\x1c*\x10,\xd9\xf3\xc8\x15 H\xd7\x88|\xe4\xcb\xa8\xcc\xdc\n8(`\xc3\xcd\x03')","(namespace, 40)"
"(Package Name, com.snapchat.android)","(Original Database Name, core.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/core.db)","(Table Name, ConfigRule)","(Line ID, 112)","(_id, 135)","(rule_id, b'\xd9\x88\x16\x1cn|J^\xb5V\x9f~\xf9\x11\xa7\xed')","(config_id, DIRECTIONS_GOOGLE_MAPS)","(priority, 0)","(config_result, b'\n\x16DIRECTIONS_GOOGLE_MAPS\x12\x97\x01*\x94\x01https://cf-st.sc-cdn.net/aps/bolt_map/aHR0cHM6Ly9jZi1zdC5zYy1jZG4ubmV0L2QvNE94M1ZLR2dLdDNUR2lWTmhXRzJjP2JvPUVnMGFBQm9BTWdFRVNBSlFDR0FCJnVjPTg._FMpng\x1a\x00 \x90\x1c*\x10\xd9\x88\x16\x1cn|J^\xb5V\x9f~\xf9\x11\xa7\xed8(`\xa0\xce\x03')","(namespace, 40)"
"(Package Name, com.snapchat.android)","(Original Database Name, core.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/core.db)","(Table Name, ConfigRule)","(Line ID, 113)","(_id, 136)","(rule_id, b'\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00')","(config_id, DIRECT_SNAP_DISCARD_SAMPLING_POLICY)","(priority, -1)","(config_result, b'\n#DIRECT_SNAP_DISCARD_SAMPLING_POLICY\x12\x162\x14\x12\x12\t\x00\x00\x00\x00\x00\x00\xe0?\x11\x00\x00\x00\x00\x00\x00\xf0?\x1a\x00 \x90\x1c*\x10\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x000\xff\xff\xff\xff\xff\xff\xff\xff\xff\x018;`\xf3\xa1\x03')","(namespace, 59)"
"(Package Name, com.snapchat.android)","(Original Database Name, core.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/core.db)","(Table Name, ConfigRule)","(Line ID, 114)","(_id, 137)","(rule_id, b'\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00')","(config_id, DIRECT_SNAP_NO_VIEW_EXPIRE_SAMPLING_POLICY)","(priority, -1)","(config_result, b'\n*DIRECT_SNAP_NO_VIEW_EXPIRE_SAMPLING_POLICY\x12\x162\x14\x12\x12\t\x9a\x99\x99\x99\x99\x99\xb9?\x11\x00\x00\x00\x00\x00\x00\xf0?\x1a\x00 \x90\x1c*\x10\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x000\xff\xff\xff\xff\xff\xff\xff\xff\xff\x018;`\x90\xa7\x03')","(namespace, 59)"
"(Package Name, com.snapchat.android)","(Original Database Name, core.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/core.db)","(Table Name, ConfigRule)","(Line ID, 115)","(_id, 138)","(rule_id, b'\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00')","(config_id, DIRECT_SNAP_REPLAY_AVAILABLE_SAMPLING_POLICY)","(priority, -1)","(config_result, b'\n,DIRECT_SNAP_REPLAY_AVAILABLE_SAMPLING_POLICY\x12\x162\x14\x12\x12\t\x9a\x99\x99\x99\x99\x99\xb9?\x11\x00\x00\x00\x00\x00\x00\xf0?\x1a\x00 \x90\x1c*\x10\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x000\xff\xff\xff\xff\xff\xff\xff\xff\xff\x018;`\x91\xa7\x03')","(namespace, 59)"
"(Package Name, com.snapchat.android)","(Original Database Name, core.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/core.db)","(Table Name, ConfigRule)","(Line ID, 116)","(_id, 139)","(rule_id, b'\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00')","(config_id, DISCOVER_FEED_ITEM_IMPRESSION_SAMPLING_POLICY)","(priority, -1)","(config_result, b'\n-DISCOVER_FEED_ITEM_IMPRESSION_SAMPLING_POLICY\x12\x162\x14\x12\x12\t\x00\x00\x00\x00\x00\x00\xf0?\x11\x00\x00\x00\x00\x00\x00\xf0?\x1a\x00 \x90\x1c*\x10\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x000\xff\xff\xff\xff\xff\xff\xff\xff\xff\x018;`\xfe\xaa\x03')","(namespace, 59)"
"(Package Name, com.snapchat.android)","(Original Database Name, core.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/core.db)","(Table Name, ConfigRule)","(Line ID, 117)","(_id, 140)","(rule_id, b'\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00')","(config_id, DISCOVER_FEED_MEDIA_LOAD_LATENCY_SAMPLING_POLICY)","(priority, -1)","(config_result, b'\n0DISCOVER_FEED_MEDIA_LOAD_LATENCY_SAMPLING_POLICY\x12\x162\x14\x12\x12\t\x9a\x99\x99\x99\x99\x99\xb9?\x11\x00\x00\x00\x00\x00\x00\xf0?\x1a\x00 \x90\x1c*\x10\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x000\xff\xff\xff\xff\xff\xff\xff\xff\xff\x018;`\xfd\xaa\x03')","(namespace, 59)"
"(Package Name, com.snapchat.android)","(Original Database Name, core.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/core.db)","(Table Name, ConfigRule)","(Line ID, 118)","(_id, 141)","(rule_id, b'\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00')","(config_id, DISCOVER_FEED_NETWORK_LATENCY_SAMPLING_POLICY)","(priority, -1)","(config_result, b'\n-DISCOVER_FEED_NETWORK_LATENCY_SAMPLING_POLICY\x12\x162\x14\x12\x12\t\x9a\x99\x99\x99\x99\x99\xb9?\x11\x00\x00\x00\x00\x00\x00\xf0?\x1a\x00 \x90\x1c*\x10\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x000\xff\xff\xff\xff\xff\xff\xff\xff\xff\x018;`\xfc\xaa\x03')","(namespace, 59)"
"(Package Name, com.snapchat.android)","(Original Database Name, core.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/core.db)","(Table Name, ConfigRule)","(Line ID, 119)","(_id, 142)","(rule_id, b'\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00')","(config_id, DISCOVER_FEED_SYNCER_POLICY)","(priority, -1)","(config_result, b'\n\x1bDISCOVER_FEED_SYNCER_POLICY\x12\n2\x08\x12\x06\x08\x07\x10\x01\x18\x07\x1a\x00 \x90\x1c*\x10\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x000\xff\xff\xff\xff\xff\xff\xff\xff\xff\x018\t`\xd8\xc8\x0c')","(namespace, 9)"
"(Package Name, com.snapchat.android)","(Original Database Name, core.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/core.db)","(Table Name, ConfigRule)","(Line ID, 120)","(_id, 143)","(rule_id, b'\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00')","(config_id, DISCOVER_FEED_VIEW_READY_LATENCY_SAMPLING_POLICY)","(priority, -1)","(config_result, b'\n0DISCOVER_FEED_VIEW_READY_LATENCY_SAMPLING_POLICY\x12\x162\x14\x12\x12\t\x9a\x99\x99\x99\x99\x99\xb9?\x11\x00\x00\x00\x00\x00\x00\xf0?\x1a\x00 \x90\x1c*\x10\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x000\xff\xff\xff\xff\xff\xff\xff\xff\xff\x018;`\xfb\xaa\x03')","(namespace, 59)"
"(Package Name, com.snapchat.android)","(Original Database Name, core.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/core.db)","(Table Name, ConfigRule)","(Line ID, 121)","(_id, 144)","(rule_id, b'\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00')","(config_id, DISCOVER_TOPIC_STICKER_VENDING_SERVICE_ANDROID)","(priority, -1)","(config_result, b'\n.DISCOVER_TOPIC_STICKER_VENDING_SERVICE_ANDROID\x12\x02 \x01\x1a\x00 \x90\x1c*\x10\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x000\xff\xff\xff\xff\xff\xff\xff\xff\xff\x01`\x8b\xe8\x01')","(namespace, 0)"
"(Package Name, com.snapchat.android)","(Original Database Name, core.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/core.db)","(Table Name, ConfigRule)","(Line ID, 122)","(_id, 145)","(rule_id, b'\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00')","(config_id, DISK_STORAGE_OVERALL_SAMPLING_POLICY)","(priority, -1)","(config_result, b'\n$DISK_STORAGE_OVERALL_SAMPLING_POLICY\x12\x162\x14\x12\x12\t\x9a\x99\x99\x99\x99\x99\xb9?\x11\x00\x00\x00\x00\x00\x00\xf0?\x1a\x00 \x90\x1c*\x10\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x000\xff\xff\xff\xff\xff\xff\xff\xff\xff\x018;`\xd7\xa9\x03')","(namespace, 59)"
"(Package Name, com.snapchat.android)","(Original Database Name, core.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/core.db)","(Table Name, ConfigRule)","(Line ID, 123)","(_id, 147)","(rule_id, b'\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00')","(config_id, DUM_SERVER_ANALYSIS_VALIDATION_2)","(priority, -1)","(config_result, b'\n DUM_SERVER_ANALYSIS_VALIDATION_2\x12\x06*\x04test\x1a\x00 \x90\x1c*\x10\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x000\xff\xff\xff\xff\xff\xff\xff\xff\xff\x01`\xb6\xb5\x08')","(namespace, 0)"
