PID,DN,DP,TN,RL,id,date_modified,populated_columns,is_animated,photo_orientation,burst_id,filename_burst_id,burst_is_primary,drm,fingerprint,fingerprint_size,oem_special_type_id,photosphere,video_width,video_height,video_captured_frame_rate,video_encoded_frame_rate,is_vr,is_raw,depth_type,is_microvideo,micro_video_offset,burst_is_extra,micro_video_still_image_timestamp_ms,micro_video_duration_ms,micro_video_metadata,adjusted_exif_date_time,timezone_offset,latitude,longitude,is_long_shot_video,image_width,image_height,video_duration
"(PID, com.google.android.apps.photos)","(DN, media_store_extras)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.google.android.apps.photos/databases/media_store_extras)","(TN, media_store_extension)","(RL, 25)","(id, 54)","(date_modified, 1621471985)","(populated_columns, 34359738366)","(is_animated, 0)","(photo_orientation, None)","(burst_id, None)","(filename_burst_id, None)","(burst_is_primary, None)","(drm, None)","(fingerprint, WGCFSbf5v7CmHBulXzv2z+OcTZ0=)","(fingerprint_size, 4431972)","(oem_special_type_id, None)","(photosphere, 0)","(video_width, None)","(video_height, None)","(video_captured_frame_rate, None)","(video_encoded_frame_rate, None)","(is_vr, 0)","(is_raw, 0)","(depth_type, 0)","(is_microvideo, 0)","(micro_video_offset, None)","(burst_is_extra, None)","(micro_video_still_image_timestamp_ms, None)","(micro_video_duration_ms, None)","(micro_video_metadata, None)","(adjusted_exif_date_time, 1621471985000)","(timezone_offset, -14400000)","(latitude, 37.223987972222226)","(longitude, -80.417634)","(is_long_shot_video, 0)","(image_width, 4032)","(image_height, 1908)","(video_duration, None)"
"(PID, com.google.android.apps.photos)","(DN, media_store_extras)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.google.android.apps.photos/databases/media_store_extras)","(TN, media_store_extension)","(RL, 26)","(id, 55)","(date_modified, 1621471990)","(populated_columns, 34359738366)","(is_animated, 0)","(photo_orientation, None)","(burst_id, None)","(filename_burst_id, None)","(burst_is_primary, None)","(drm, None)","(fingerprint, ipf06/3u1A1JUbaimX87I+/Qh9Q=)","(fingerprint_size, 3971142)","(oem_special_type_id, None)","(photosphere, 0)","(video_width, None)","(video_height, None)","(video_captured_frame_rate, None)","(video_encoded_frame_rate, None)","(is_vr, 0)","(is_raw, 0)","(depth_type, 0)","(is_microvideo, 0)","(micro_video_offset, None)","(burst_is_extra, None)","(micro_video_still_image_timestamp_ms, None)","(micro_video_duration_ms, None)","(micro_video_metadata, None)","(adjusted_exif_date_time, 1621471990000)","(timezone_offset, -14400000)","(latitude, 37.223987972222226)","(longitude, -80.417634)","(is_long_shot_video, 0)","(image_width, 4032)","(image_height, 1908)","(video_duration, None)"
"(PID, com.google.android.apps.photos)","(DN, media_store_extras)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.google.android.apps.photos/databases/media_store_extras)","(TN, media_store_extension)","(RL, 27)","(id, 59)","(date_modified, 1623016330)","(populated_columns, 34359738366)","(is_animated, 0)","(photo_orientation, None)","(burst_id, None)","(filename_burst_id, None)","(burst_is_primary, None)","(drm, None)","(fingerprint, fkjVu8ARRd6J8pl16u5U2VlyxqI=)","(fingerprint_size, 1904139)","(oem_special_type_id, None)","(photosphere, 0)","(video_width, None)","(video_height, None)","(video_captured_frame_rate, None)","(video_encoded_frame_rate, None)","(is_vr, 0)","(is_raw, 0)","(depth_type, 0)","(is_microvideo, 0)","(micro_video_offset, None)","(burst_is_extra, None)","(micro_video_still_image_timestamp_ms, None)","(micro_video_duration_ms, None)","(micro_video_metadata, None)","(adjusted_exif_date_time, 1623016329000)","(timezone_offset, -14400000)","(latitude, 33.747826799722226)","(longitude, -78.80804499999999)","(is_long_shot_video, 0)","(image_width, 4032)","(image_height, 1908)","(video_duration, None)"
"(PID, com.google.android.apps.photos)","(DN, media_store_extras)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.google.android.apps.photos/databases/media_store_extras)","(TN, media_store_extension)","(RL, 28)","(id, 60)","(date_modified, 1623016331)","(populated_columns, 34359738366)","(is_animated, 0)","(photo_orientation, None)","(burst_id, None)","(filename_burst_id, None)","(burst_is_primary, None)","(drm, None)","(fingerprint, XdtFWHfLqDv0/kpwtQB7P7fRFi8=)","(fingerprint_size, 1896478)","(oem_special_type_id, None)","(photosphere, 0)","(video_width, None)","(video_height, None)","(video_captured_frame_rate, None)","(video_encoded_frame_rate, None)","(is_vr, 0)","(is_raw, 0)","(depth_type, 0)","(is_microvideo, 0)","(micro_video_offset, None)","(burst_is_extra, None)","(micro_video_still_image_timestamp_ms, None)","(micro_video_duration_ms, None)","(micro_video_metadata, None)","(adjusted_exif_date_time, 1623016331000)","(timezone_offset, -14400000)","(latitude, 33.747826799722226)","(longitude, -78.80804499999999)","(is_long_shot_video, 0)","(image_width, 4032)","(image_height, 1908)","(video_duration, None)"
"(PID, com.google.android.apps.photos)","(DN, media_store_extras)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.google.android.apps.photos/databases/media_store_extras)","(TN, media_store_extension)","(RL, 29)","(id, 61)","(date_modified, 1623016357)","(populated_columns, 34359738366)","(is_animated, 0)","(photo_orientation, None)","(burst_id, None)","(filename_burst_id, None)","(burst_is_primary, None)","(drm, None)","(fingerprint, vvAAivgxcQ34U7pf3AIoSYpo4RA=)","(fingerprint_size, 1889056)","(oem_special_type_id, None)","(photosphere, 0)","(video_width, None)","(video_height, None)","(video_captured_frame_rate, None)","(video_encoded_frame_rate, None)","(is_vr, 0)","(is_raw, 0)","(depth_type, 0)","(is_microvideo, 0)","(micro_video_offset, None)","(burst_is_extra, None)","(micro_video_still_image_timestamp_ms, None)","(micro_video_duration_ms, None)","(micro_video_metadata, None)","(adjusted_exif_date_time, 1623016356000)","(timezone_offset, -14400000)","(latitude, 33.7478211)","(longitude, -78.80809279972222)","(is_long_shot_video, 0)","(image_width, 4032)","(image_height, 1908)","(video_duration, None)"
"(PID, com.google.android.apps.photos)","(DN, media_store_extras)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.google.android.apps.photos/databases/media_store_extras)","(TN, media_store_extension)","(RL, 30)","(id, 62)","(date_modified, 1623016359)","(populated_columns, 34359738366)","(is_animated, 0)","(photo_orientation, None)","(burst_id, None)","(filename_burst_id, None)","(burst_is_primary, None)","(drm, None)","(fingerprint, AQU/0IoOpxKVWvTyn+XUtnteIQE=)","(fingerprint_size, 1985550)","(oem_special_type_id, None)","(photosphere, 0)","(video_width, None)","(video_height, None)","(video_captured_frame_rate, None)","(video_encoded_frame_rate, None)","(is_vr, 0)","(is_raw, 0)","(depth_type, 0)","(is_microvideo, 0)","(micro_video_offset, None)","(burst_is_extra, None)","(micro_video_still_image_timestamp_ms, None)","(micro_video_duration_ms, None)","(micro_video_metadata, None)","(adjusted_exif_date_time, 1623016358000)","(timezone_offset, -14400000)","(latitude, 33.7478211)","(longitude, -78.80809279972222)","(is_long_shot_video, 0)","(image_width, 4032)","(image_height, 1908)","(video_duration, None)"
"(PID, com.google.android.apps.photos)","(DN, media_store_extras)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.google.android.apps.photos/databases/media_store_extras)","(TN, media_store_extension)","(RL, 31)","(id, 63)","(date_modified, 1623016362)","(populated_columns, 34359738366)","(is_animated, 0)","(photo_orientation, None)","(burst_id, None)","(filename_burst_id, None)","(burst_is_primary, None)","(drm, None)","(fingerprint, pOf4gKMhUS8K/XS939exm76pCUA=)","(fingerprint_size, 2393254)","(oem_special_type_id, None)","(photosphere, 0)","(video_width, None)","(video_height, None)","(video_captured_frame_rate, None)","(video_encoded_frame_rate, None)","(is_vr, 0)","(is_raw, 0)","(depth_type, 0)","(is_microvideo, 0)","(micro_video_offset, None)","(burst_is_extra, None)","(micro_video_still_image_timestamp_ms, None)","(micro_video_duration_ms, None)","(micro_video_metadata, None)","(adjusted_exif_date_time, 1623016361000)","(timezone_offset, -14400000)","(latitude, 33.7478211)","(longitude, -78.80809279972222)","(is_long_shot_video, 0)","(image_width, 4032)","(image_height, 1908)","(video_duration, None)"
"(PID, com.google.android.apps.photos)","(DN, media_store_extras)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.google.android.apps.photos/databases/media_store_extras)","(TN, media_store_extension)","(RL, 32)","(id, 65)","(date_modified, 1623019173)","(populated_columns, 34359738366)","(is_animated, 0)","(photo_orientation, None)","(burst_id, None)","(filename_burst_id, None)","(burst_is_primary, None)","(drm, None)","(fingerprint, X+03DmWcOEsNEooeI7XoRzmmXCA=)","(fingerprint_size, 5316471)","(oem_special_type_id, None)","(photosphere, 0)","(video_width, None)","(video_height, None)","(video_captured_frame_rate, None)","(video_encoded_frame_rate, None)","(is_vr, 0)","(is_raw, 0)","(depth_type, 0)","(is_microvideo, 0)","(micro_video_offset, None)","(burst_is_extra, None)","(micro_video_still_image_timestamp_ms, None)","(micro_video_duration_ms, None)","(micro_video_metadata, None)","(adjusted_exif_date_time, 1623019173000)","(timezone_offset, -14400000)","(latitude, None)","(longitude, None)","(is_long_shot_video, 0)","(image_width, 4032)","(image_height, 1908)","(video_duration, None)"
"(PID, com.google.android.apps.photos)","(DN, media_store_extras)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.google.android.apps.photos/databases/media_store_extras)","(TN, media_store_extension)","(RL, 33)","(id, 66)","(date_modified, 1623027002)","(populated_columns, 34359738366)","(is_animated, 0)","(photo_orientation, None)","(burst_id, None)","(filename_burst_id, None)","(burst_is_primary, None)","(drm, None)","(fingerprint, NvRn5w1EVxqqEya5lPRdzKpbyjE=)","(fingerprint_size, 2598742)","(oem_special_type_id, None)","(photosphere, 0)","(video_width, None)","(video_height, None)","(video_captured_frame_rate, None)","(video_encoded_frame_rate, None)","(is_vr, 0)","(is_raw, 0)","(depth_type, 0)","(is_microvideo, 0)","(micro_video_offset, None)","(burst_is_extra, None)","(micro_video_still_image_timestamp_ms, None)","(micro_video_duration_ms, None)","(micro_video_metadata, None)","(adjusted_exif_date_time, 1623027000000)","(timezone_offset, -14400000)","(latitude, 33.796880099999996)","(longitude, -78.74237859972223)","(is_long_shot_video, 0)","(image_width, 4032)","(image_height, 1908)","(video_duration, None)"
"(PID, com.google.android.apps.photos)","(DN, media_store_extras)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.google.android.apps.photos/databases/media_store_extras)","(TN, media_store_extension)","(RL, 34)","(id, 67)","(date_modified, 1623027005)","(populated_columns, 34359738366)","(is_animated, 0)","(photo_orientation, None)","(burst_id, None)","(filename_burst_id, None)","(burst_is_primary, None)","(drm, None)","(fingerprint, Ep2DpvuCxukntsNmC58cCtJqRpc=)","(fingerprint_size, 2554619)","(oem_special_type_id, None)","(photosphere, 0)","(video_width, None)","(video_height, None)","(video_captured_frame_rate, None)","(video_encoded_frame_rate, None)","(is_vr, 0)","(is_raw, 0)","(depth_type, 0)","(is_microvideo, 0)","(micro_video_offset, None)","(burst_is_extra, None)","(micro_video_still_image_timestamp_ms, None)","(micro_video_duration_ms, None)","(micro_video_metadata, None)","(adjusted_exif_date_time, 1623027003000)","(timezone_offset, -14400000)","(latitude, 33.79691989972222)","(longitude, -78.74238259972222)","(is_long_shot_video, 0)","(image_width, 4032)","(image_height, 1908)","(video_duration, None)"
"(PID, com.google.android.apps.photos)","(DN, media_store_extras)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.google.android.apps.photos/databases/media_store_extras)","(TN, media_store_extension)","(RL, 35)","(id, 69)","(date_modified, 1623027026)","(populated_columns, 34359738366)","(is_animated, 0)","(photo_orientation, None)","(burst_id, None)","(filename_burst_id, None)","(burst_is_primary, None)","(drm, None)","(fingerprint, 9on3yhyDwMPpmo4mwECKPsKKWSM=)","(fingerprint_size, 2646099)","(oem_special_type_id, None)","(photosphere, 0)","(video_width, None)","(video_height, None)","(video_captured_frame_rate, None)","(video_encoded_frame_rate, None)","(is_vr, 0)","(is_raw, 0)","(depth_type, 0)","(is_microvideo, 0)","(micro_video_offset, None)","(burst_is_extra, None)","(micro_video_still_image_timestamp_ms, None)","(micro_video_duration_ms, None)","(micro_video_metadata, None)","(adjusted_exif_date_time, 1623027024000)","(timezone_offset, -14400000)","(latitude, 33.79691989972222)","(longitude, -78.74238259972222)","(is_long_shot_video, 0)","(image_width, 4032)","(image_height, 1908)","(video_duration, None)"
"(PID, com.google.android.apps.photos)","(DN, media_store_extras)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.google.android.apps.photos/databases/media_store_extras)","(TN, media_store_extension)","(RL, 36)","(id, 70)","(date_modified, 1623027031)","(populated_columns, 34359738366)","(is_animated, 0)","(photo_orientation, None)","(burst_id, None)","(filename_burst_id, None)","(burst_is_primary, None)","(drm, None)","(fingerprint, U+2z8C88kAAItAMzkIkHF54It5Q=)","(fingerprint_size, 2576834)","(oem_special_type_id, None)","(photosphere, 0)","(video_width, None)","(video_height, None)","(video_captured_frame_rate, None)","(video_encoded_frame_rate, None)","(is_vr, 0)","(is_raw, 0)","(depth_type, 0)","(is_microvideo, 0)","(micro_video_offset, None)","(burst_is_extra, None)","(micro_video_still_image_timestamp_ms, None)","(micro_video_duration_ms, None)","(micro_video_metadata, None)","(adjusted_exif_date_time, 1623027029000)","(timezone_offset, -14400000)","(latitude, 33.796877599999995)","(longitude, -78.74246519972222)","(is_long_shot_video, 0)","(image_width, 4032)","(image_height, 1908)","(video_duration, None)"
"(PID, com.google.android.apps.photos)","(DN, media_store_extras)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.google.android.apps.photos/databases/media_store_extras)","(TN, media_store_extension)","(RL, 37)","(id, 71)","(date_modified, 1623027091)","(populated_columns, 34359738366)","(is_animated, 0)","(photo_orientation, None)","(burst_id, None)","(filename_burst_id, None)","(burst_is_primary, None)","(drm, None)","(fingerprint, Tb4sTfc18Dfltjd2n2ClXSjCKLs=)","(fingerprint_size, 2343200)","(oem_special_type_id, None)","(photosphere, 0)","(video_width, None)","(video_height, None)","(video_captured_frame_rate, None)","(video_encoded_frame_rate, None)","(is_vr, 0)","(is_raw, 0)","(depth_type, 0)","(is_microvideo, 0)","(micro_video_offset, None)","(burst_is_extra, None)","(micro_video_still_image_timestamp_ms, None)","(micro_video_duration_ms, None)","(micro_video_metadata, None)","(adjusted_exif_date_time, 1623027089000)","(timezone_offset, -14400000)","(latitude, 33.796887399999996)","(longitude, -78.7423983)","(is_long_shot_video, 0)","(image_width, 4032)","(image_height, 1908)","(video_duration, None)"
"(PID, com.google.android.apps.photos)","(DN, media_store_extras)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.google.android.apps.photos/databases/media_store_extras)","(TN, media_store_extension)","(RL, 38)","(id, 72)","(date_modified, 1623028844)","(populated_columns, 34359738366)","(is_animated, 0)","(photo_orientation, None)","(burst_id, None)","(filename_burst_id, None)","(burst_is_primary, None)","(drm, None)","(fingerprint, utZ2UXqRGcGje5MlH1oU4qFbkCA=)","(fingerprint_size, 2315635)","(oem_special_type_id, None)","(photosphere, 0)","(video_width, None)","(video_height, None)","(video_captured_frame_rate, None)","(video_encoded_frame_rate, None)","(is_vr, 0)","(is_raw, 0)","(depth_type, 0)","(is_microvideo, 0)","(micro_video_offset, None)","(burst_is_extra, None)","(micro_video_still_image_timestamp_ms, None)","(micro_video_duration_ms, None)","(micro_video_metadata, None)","(adjusted_exif_date_time, 1623028841000)","(timezone_offset, -14400000)","(latitude, 33.79685889972222)","(longitude, -78.7421451)","(is_long_shot_video, 0)","(image_width, 4032)","(image_height, 1908)","(video_duration, None)"
"(PID, com.google.android.apps.photos)","(DN, media_store_extras)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.google.android.apps.photos/databases/media_store_extras)","(TN, media_store_extension)","(RL, 39)","(id, 73)","(date_modified, 1623028848)","(populated_columns, 34359738366)","(is_animated, 0)","(photo_orientation, None)","(burst_id, None)","(filename_burst_id, None)","(burst_is_primary, None)","(drm, None)","(fingerprint, XgLaou46DriNskmVpLTQ3cKjC7U=)","(fingerprint_size, 2531447)","(oem_special_type_id, None)","(photosphere, 0)","(video_width, None)","(video_height, None)","(video_captured_frame_rate, None)","(video_encoded_frame_rate, None)","(is_vr, 0)","(is_raw, 0)","(depth_type, 0)","(is_microvideo, 0)","(micro_video_offset, None)","(burst_is_extra, None)","(micro_video_still_image_timestamp_ms, None)","(micro_video_duration_ms, None)","(micro_video_metadata, None)","(adjusted_exif_date_time, 1623028845000)","(timezone_offset, -14400000)","(latitude, 33.79685889972222)","(longitude, -78.7421451)","(is_long_shot_video, 0)","(image_width, 4032)","(image_height, 1908)","(video_duration, None)"
"(PID, com.google.android.apps.photos)","(DN, media_store_extras)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.google.android.apps.photos/databases/media_store_extras)","(TN, media_store_extension)","(RL, 40)","(id, 74)","(date_modified, 1623028855)","(populated_columns, 34359738366)","(is_animated, 0)","(photo_orientation, None)","(burst_id, None)","(filename_burst_id, None)","(burst_is_primary, None)","(drm, None)","(fingerprint, c9Z3LI47xvAhrO6mLpJmI9DxgK8=)","(fingerprint_size, 5662973)","(oem_special_type_id, None)","(photosphere, 0)","(video_width, None)","(video_height, None)","(video_captured_frame_rate, None)","(video_encoded_frame_rate, None)","(is_vr, 0)","(is_raw, 0)","(depth_type, 0)","(is_microvideo, 0)","(micro_video_offset, None)","(burst_is_extra, None)","(micro_video_still_image_timestamp_ms, None)","(micro_video_duration_ms, None)","(micro_video_metadata, None)","(adjusted_exif_date_time, 1623028855000)","(timezone_offset, -14400000)","(latitude, 33.79685897222222)","(longitude, -78.74214497222222)","(is_long_shot_video, 0)","(image_width, 4032)","(image_height, 1908)","(video_duration, None)"
"(PID, com.google.android.apps.photos)","(DN, media_store_extras)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.google.android.apps.photos/databases/media_store_extras)","(TN, media_store_extension)","(RL, 41)","(id, 75)","(date_modified, 1623028867)","(populated_columns, 34359738366)","(is_animated, 0)","(photo_orientation, None)","(burst_id, None)","(filename_burst_id, None)","(burst_is_primary, None)","(drm, None)","(fingerprint, x7qZfV1EUM2wfUrt4r6rvJb40iY=)","(fingerprint_size, 4872924)","(oem_special_type_id, None)","(photosphere, 0)","(video_width, None)","(video_height, None)","(video_captured_frame_rate, None)","(video_encoded_frame_rate, None)","(is_vr, 0)","(is_raw, 0)","(depth_type, 0)","(is_microvideo, 0)","(micro_video_offset, None)","(burst_is_extra, None)","(micro_video_still_image_timestamp_ms, None)","(micro_video_duration_ms, None)","(micro_video_metadata, None)","(adjusted_exif_date_time, 1623028867000)","(timezone_offset, -14400000)","(latitude, 33.79685897222222)","(longitude, -78.74214497222222)","(is_long_shot_video, 0)","(image_width, 4032)","(image_height, 1908)","(video_duration, None)"
"(PID, com.google.android.apps.photos)","(DN, media_store_extras)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.google.android.apps.photos/databases/media_store_extras)","(TN, media_store_extension)","(RL, 42)","(id, 76)","(date_modified, 1623028870)","(populated_columns, 34359738366)","(is_animated, 0)","(photo_orientation, None)","(burst_id, None)","(filename_burst_id, None)","(burst_is_primary, None)","(drm, None)","(fingerprint, nPVzksG9AgXQh92H6/Jpbozm05E=)","(fingerprint_size, 2603482)","(oem_special_type_id, None)","(photosphere, 0)","(video_width, None)","(video_height, None)","(video_captured_frame_rate, None)","(video_encoded_frame_rate, None)","(is_vr, 0)","(is_raw, 0)","(depth_type, 0)","(is_microvideo, 0)","(micro_video_offset, None)","(burst_is_extra, None)","(micro_video_still_image_timestamp_ms, None)","(micro_video_duration_ms, None)","(micro_video_metadata, None)","(adjusted_exif_date_time, 1623028869000)","(timezone_offset, -14400000)","(latitude, 33.79685889972222)","(longitude, -78.7421451)","(is_long_shot_video, 0)","(image_width, 4032)","(image_height, 1908)","(video_duration, None)"
"(PID, com.google.android.apps.photos)","(DN, media_store_extras)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.google.android.apps.photos/databases/media_store_extras)","(TN, media_store_extension)","(RL, 43)","(id, 77)","(date_modified, 1623688578)","(populated_columns, 34359738366)","(is_animated, 0)","(photo_orientation, None)","(burst_id, None)","(filename_burst_id, None)","(burst_is_primary, None)","(drm, None)","(fingerprint, z+LpB6NNENGTCmFDzS5S/xK3XnY=)","(fingerprint_size, 659283)","(oem_special_type_id, None)","(photosphere, 0)","(video_width, None)","(video_height, None)","(video_captured_frame_rate, None)","(video_encoded_frame_rate, None)","(is_vr, 0)","(is_raw, 0)","(depth_type, 0)","(is_microvideo, 0)","(micro_video_offset, None)","(burst_is_extra, None)","(micro_video_still_image_timestamp_ms, None)","(micro_video_duration_ms, None)","(micro_video_metadata, None)","(adjusted_exif_date_time, 1623688578000)","(timezone_offset, -14400000)","(latitude, None)","(longitude, None)","(is_long_shot_video, 0)","(image_width, 1080)","(image_height, 2280)","(video_duration, None)"
"(PID, com.google.android.apps.photos)","(DN, media_store_extras)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.google.android.apps.photos/databases/media_store_extras)","(TN, media_store_extension)","(RL, 44)","(id, 78)","(date_modified, 1623778999)","(populated_columns, 34359738366)","(is_animated, 0)","(photo_orientation, None)","(burst_id, None)","(filename_burst_id, None)","(burst_is_primary, None)","(drm, None)","(fingerprint, CJNOZ3IpgJn5OP3F+e6o4MEmiB8=)","(fingerprint_size, 541282)","(oem_special_type_id, None)","(photosphere, 0)","(video_width, None)","(video_height, None)","(video_captured_frame_rate, None)","(video_encoded_frame_rate, None)","(is_vr, 0)","(is_raw, 0)","(depth_type, 0)","(is_microvideo, 0)","(micro_video_offset, None)","(burst_is_extra, None)","(micro_video_still_image_timestamp_ms, None)","(micro_video_duration_ms, None)","(micro_video_metadata, None)","(adjusted_exif_date_time, 1623778998000)","(timezone_offset, -14400000)","(latitude, None)","(longitude, None)","(is_long_shot_video, 0)","(image_width, 1080)","(image_height, 2280)","(video_duration, None)"
"(PID, com.google.android.apps.photos)","(DN, media_store_extras)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.google.android.apps.photos/databases/media_store_extras)","(TN, media_store_extension)","(RL, 45)","(id, 79)","(date_modified, 1623991378)","(populated_columns, 34359738366)","(is_animated, 0)","(photo_orientation, None)","(burst_id, None)","(filename_burst_id, None)","(burst_is_primary, None)","(drm, None)","(fingerprint, DW/OHf7frtaTv1KtnyU+s3yA1xI=)","(fingerprint_size, 576570)","(oem_special_type_id, None)","(photosphere, 0)","(video_width, None)","(video_height, None)","(video_captured_frame_rate, None)","(video_encoded_frame_rate, None)","(is_vr, 0)","(is_raw, 0)","(depth_type, 0)","(is_microvideo, 0)","(micro_video_offset, None)","(burst_is_extra, None)","(micro_video_still_image_timestamp_ms, None)","(micro_video_duration_ms, None)","(micro_video_metadata, None)","(adjusted_exif_date_time, 1623991378000)","(timezone_offset, -14400000)","(latitude, 37.23527777777778)","(longitude, -80.43694444444445)","(is_long_shot_video, 0)","(image_width, 928)","(image_height, 932)","(video_duration, None)"
"(PID, com.google.android.apps.photos)","(DN, media_store_extras)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.google.android.apps.photos/databases/media_store_extras)","(TN, media_store_extension)","(RL, 46)","(id, 80)","(date_modified, 1623991410)","(populated_columns, 34359738366)","(is_animated, 0)","(photo_orientation, None)","(burst_id, None)","(filename_burst_id, None)","(burst_is_primary, None)","(drm, None)","(fingerprint, tNM5qpq5vGvyTJHFK6rVWpgG8NE=)","(fingerprint_size, 642502)","(oem_special_type_id, None)","(photosphere, 0)","(video_width, None)","(video_height, None)","(video_captured_frame_rate, None)","(video_encoded_frame_rate, None)","(is_vr, 0)","(is_raw, 0)","(depth_type, 0)","(is_microvideo, 0)","(micro_video_offset, None)","(burst_is_extra, None)","(micro_video_still_image_timestamp_ms, None)","(micro_video_duration_ms, None)","(micro_video_metadata, None)","(adjusted_exif_date_time, 1623991410000)","(timezone_offset, -14400000)","(latitude, 37.23527777777778)","(longitude, -80.43666666666667)","(is_long_shot_video, 0)","(image_width, 1296)","(image_height, 1304)","(video_duration, None)"
"(PID, com.google.android.apps.photos)","(DN, media_store_extras)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.google.android.apps.photos/databases/media_store_extras)","(TN, media_store_extension)","(RL, 47)","(id, 101)","(date_modified, 1625205231)","(populated_columns, 34359738366)","(is_animated, 0)","(photo_orientation, None)","(burst_id, None)","(filename_burst_id, None)","(burst_is_primary, None)","(drm, None)","(fingerprint, pDFSDrpPLcjeKk6AQXNNkZ9+iY0=)","(fingerprint_size, 597574)","(oem_special_type_id, None)","(photosphere, 0)","(video_width, None)","(video_height, None)","(video_captured_frame_rate, None)","(video_encoded_frame_rate, None)","(is_vr, 0)","(is_raw, 0)","(depth_type, 0)","(is_microvideo, 0)","(micro_video_offset, None)","(burst_is_extra, None)","(micro_video_still_image_timestamp_ms, None)","(micro_video_duration_ms, None)","(micro_video_metadata, None)","(adjusted_exif_date_time, 1625205230000)","(timezone_offset, -14400000)","(latitude, None)","(longitude, None)","(is_long_shot_video, 0)","(image_width, 1080)","(image_height, 2280)","(video_duration, None)"
"(PID, com.google.android.apps.photos)","(DN, media_store_extras)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.google.android.apps.photos/databases/media_store_extras)","(TN, media_store_extension)","(RL, 48)","(id, 102)","(date_modified, 1625354860)","(populated_columns, 34359738366)","(is_animated, 0)","(photo_orientation, None)","(burst_id, None)","(filename_burst_id, None)","(burst_is_primary, None)","(drm, None)","(fingerprint, qM1m94sxFmKkxKXzDSEP4zGQ/sk=)","(fingerprint_size, 2628833)","(oem_special_type_id, None)","(photosphere, 0)","(video_width, None)","(video_height, None)","(video_captured_frame_rate, None)","(video_encoded_frame_rate, None)","(is_vr, 0)","(is_raw, 0)","(depth_type, 0)","(is_microvideo, 0)","(micro_video_offset, None)","(burst_is_extra, None)","(micro_video_still_image_timestamp_ms, None)","(micro_video_duration_ms, None)","(micro_video_metadata, None)","(adjusted_exif_date_time, 1625354857000)","(timezone_offset, -14400000)","(latitude, 37.2249265)","(longitude, -80.4158043)","(is_long_shot_video, 0)","(image_width, 4608)","(image_height, 2184)","(video_duration, None)"
