UID,AN,PID,DN,DP,TN,RL,_id,text,weight,type,ref_id,result_context
"(UID, 90a61f82efa9fe7)","(AN, Twitter)","(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.twitter.android/databases/1378525099184291843-61.db)","(TN, tokens)","(RL, 3377)","(_id, 3435)","(text, @wanchain_org)","(weight, 52225)","(type, 1)","(ref_id, 883984505119297536)","(result_context, None)"
"(UID, df4270df936d669)","(AN, Twitter)","(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.twitter.android/databases/1378525099184291843-61.db)","(TN, tokens)","(RL, 3378)","(_id, 3436)","(text, org)","(weight, 52225)","(type, 1)","(ref_id, 883984505119297536)","(result_context, None)"
"(UID, cf79db0adc065a7)","(AN, Twitter)","(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.twitter.android/databases/1378525099184291843-61.db)","(TN, tokens)","(RL, 3379)","(_id, 3437)","(text, wanchain)","(weight, 52225)","(type, 1)","(ref_id, 883984505119297536)","(result_context, None)"
"(UID, 0f8431bcbefe2f1)","(AN, Twitter)","(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.twitter.android/databases/1378525099184291843-61.db)","(TN, tokens)","(RL, 3380)","(_id, 3438)","(text, wanchain_org)","(weight, 52225)","(type, 1)","(ref_id, 883984505119297536)","(result_context, None)"
"(UID, ccc2a2ccded028e)","(AN, Twitter)","(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.twitter.android/databases/1378525099184291843-61.db)","(TN, tokens)","(RL, 3381)","(_id, 3439)","(text, wanchainorg)","(weight, 52225)","(type, 1)","(ref_id, 883984505119297536)","(result_context, None)"
"(UID, a17b4365a1173be)","(AN, Twitter)","(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.twitter.android/databases/1378525099184291843-61.db)","(TN, tokens)","(RL, 3382)","(_id, 3440)","(text, web3foundation)","(weight, 52225)","(type, 1)","(ref_id, 884511390987407360)","(result_context, None)"
"(UID, 00801eaa586bc11)","(AN, Twitter)","(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.twitter.android/databases/1378525099184291843-61.db)","(TN, tokens)","(RL, 3383)","(_id, 3441)","(text, web3)","(weight, 52225)","(type, 1)","(ref_id, 884511390987407360)","(result_context, None)"
"(UID, d3f174443ef5f02)","(AN, Twitter)","(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.twitter.android/databases/1378525099184291843-61.db)","(TN, tokens)","(RL, 3384)","(_id, 3442)","(text, foundation)","(weight, 52225)","(type, 1)","(ref_id, 884511390987407360)","(result_context, None)"
"(UID, d5abe8729794ab8)","(AN, Twitter)","(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.twitter.android/databases/1378525099184291843-61.db)","(TN, tokens)","(RL, 3385)","(_id, 3443)","(text, web3 foundation)","(weight, 52225)","(type, 1)","(ref_id, 884511390987407360)","(result_context, None)"
"(UID, 3367b0c83a1020c)","(AN, Twitter)","(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.twitter.android/databases/1378525099184291843-61.db)","(TN, tokens)","(RL, 3386)","(_id, 3444)","(text, @web3foundation)","(weight, 52225)","(type, 1)","(ref_id, 884511390987407360)","(result_context, None)"
"(UID, 3c3293833fbe8c0)","(AN, Twitter)","(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.twitter.android/databases/1378525099184291843-61.db)","(TN, tokens)","(RL, 3387)","(_id, 3445)","(text, nexus)","(weight, 52225)","(type, 1)","(ref_id, 889753804614369281)","(result_context, None)"
"(UID, 5e8705ddb23ab9e)","(AN, Twitter)","(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.twitter.android/databases/1378525099184291843-61.db)","(TN, tokens)","(RL, 3388)","(_id, 3446)","(text, nexusmutual🐢)","(weight, 52225)","(type, 1)","(ref_id, 889753804614369281)","(result_context, None)"
"(UID, d7d937cfe3fddcd)","(AN, Twitter)","(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.twitter.android/databases/1378525099184291843-61.db)","(TN, tokens)","(RL, 3389)","(_id, 3447)","(text, mutual)","(weight, 52225)","(type, 1)","(ref_id, 889753804614369281)","(result_context, None)"
"(UID, a6763a0324d4df2)","(AN, Twitter)","(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.twitter.android/databases/1378525099184291843-61.db)","(TN, tokens)","(RL, 3390)","(_id, 3448)","(text, nexusmutual)","(weight, 52225)","(type, 1)","(ref_id, 889753804614369281)","(result_context, None)"
"(UID, 6a1e5fa751da57b)","(AN, Twitter)","(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.twitter.android/databases/1378525099184291843-61.db)","(TN, tokens)","(RL, 3391)","(_id, 3449)","(text, nexus mutual 🐢)","(weight, 52225)","(type, 1)","(ref_id, 889753804614369281)","(result_context, None)"
"(UID, f477de612014c8e)","(AN, Twitter)","(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.twitter.android/databases/1378525099184291843-61.db)","(TN, tokens)","(RL, 3392)","(_id, 3450)","(text, @nexusmutual)","(weight, 52225)","(type, 1)","(ref_id, 889753804614369281)","(result_context, None)"
"(UID, b9d9d3e7464c575)","(AN, Twitter)","(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.twitter.android/databases/1378525099184291843-61.db)","(TN, tokens)","(RL, 3393)","(_id, 3451)","(text, 🐢)","(weight, 52225)","(type, 1)","(ref_id, 889753804614369281)","(result_context, None)"
"(UID, 983f7deef1e7c6b)","(AN, Twitter)","(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.twitter.android/databases/1378525099184291843-61.db)","(TN, tokens)","(RL, 3394)","(_id, 3452)","(text, renprotocol)","(weight, 52225)","(type, 1)","(ref_id, 893448476146544645)","(result_context, None)"
"(UID, 20799c1dbb2e0a2)","(AN, Twitter)","(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.twitter.android/databases/1378525099184291843-61.db)","(TN, tokens)","(RL, 3395)","(_id, 3453)","(text, ren)","(weight, 52225)","(type, 1)","(ref_id, 893448476146544645)","(result_context, None)"
"(UID, 82521eeb55534e8)","(AN, Twitter)","(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.twitter.android/databases/1378525099184291843-61.db)","(TN, tokens)","(RL, 3396)","(_id, 3454)","(text, @renprotocol)","(weight, 52225)","(type, 1)","(ref_id, 893448476146544645)","(result_context, None)"
"(UID, b0578ff2c4ca1ff)","(AN, Twitter)","(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.twitter.android/databases/1378525099184291843-61.db)","(TN, tokens)","(RL, 3397)","(_id, 3455)","(text, unibright)","(weight, 52225)","(type, 1)","(ref_id, 896078064261763072)","(result_context, None)"
"(UID, 7844b58a5daccff)","(AN, Twitter)","(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.twitter.android/databases/1378525099184291843-61.db)","(TN, tokens)","(RL, 3398)","(_id, 3456)","(text, @unibrightio)","(weight, 52225)","(type, 1)","(ref_id, 896078064261763072)","(result_context, None)"
"(UID, c2e8573f82342ff)","(AN, Twitter)","(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.twitter.android/databases/1378525099184291843-61.db)","(TN, tokens)","(RL, 3399)","(_id, 3457)","(text, unibrightio)","(weight, 52225)","(type, 1)","(ref_id, 896078064261763072)","(result_context, None)"
"(UID, 509d942df457808)","(AN, Twitter)","(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.twitter.android/databases/1378525099184291843-61.db)","(TN, tokens)","(RL, 3400)","(_id, 3458)","(text, blockchain)","(weight, 52225)","(type, 1)","(ref_id, 897349629385232388)","(result_context, None)"
"(UID, b972920b84c7ba3)","(AN, Twitter)","(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.twitter.android/databases/1378525099184291843-61.db)","(TN, tokens)","(RL, 3401)","(_id, 3459)","(text, bytomblockchain)","(weight, 52225)","(type, 1)","(ref_id, 897349629385232388)","(result_context, None)"
"(UID, 836222862fc7077)","(AN, Twitter)","(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.twitter.android/databases/1378525099184291843-61.db)","(TN, tokens)","(RL, 3402)","(_id, 3460)","(text, bytom_official)","(weight, 52225)","(type, 1)","(ref_id, 897349629385232388)","(result_context, None)"
"(UID, b12578d789891a8)","(AN, Twitter)","(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.twitter.android/databases/1378525099184291843-61.db)","(TN, tokens)","(RL, 3403)","(_id, 3461)","(text, bytom)","(weight, 52225)","(type, 1)","(ref_id, 897349629385232388)","(result_context, None)"
"(UID, 3282c8e273bf0df)","(AN, Twitter)","(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.twitter.android/databases/1378525099184291843-61.db)","(TN, tokens)","(RL, 3404)","(_id, 3462)","(text, bytomofficial)","(weight, 52225)","(type, 1)","(ref_id, 897349629385232388)","(result_context, None)"
"(UID, 0e578b70be8303f)","(AN, Twitter)","(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.twitter.android/databases/1378525099184291843-61.db)","(TN, tokens)","(RL, 3405)","(_id, 3463)","(text, official)","(weight, 52225)","(type, 1)","(ref_id, 897349629385232388)","(result_context, None)"
"(UID, e77b9edbc691b5e)","(AN, Twitter)","(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.twitter.android/databases/1378525099184291843-61.db)","(TN, tokens)","(RL, 3406)","(_id, 3464)","(text, @bytom_official)","(weight, 52225)","(type, 1)","(ref_id, 897349629385232388)","(result_context, None)"
"(UID, 3030122ff39552e)","(AN, Twitter)","(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.twitter.android/databases/1378525099184291843-61.db)","(TN, tokens)","(RL, 3407)","(_id, 3465)","(text, bytom blockchain)","(weight, 52225)","(type, 1)","(ref_id, 897349629385232388)","(result_context, None)"
"(UID, 3313df3b5c0acaf)","(AN, Twitter)","(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.twitter.android/databases/1378525099184291843-61.db)","(TN, tokens)","(RL, 3408)","(_id, 3466)","(text, elastos)","(weight, 52225)","(type, 1)","(ref_id, 897748073501278208)","(result_context, None)"
"(UID, 591e88f35d97bd1)","(AN, Twitter)","(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.twitter.android/databases/1378525099184291843-61.db)","(TN, tokens)","(RL, 3409)","(_id, 3467)","(text, elastosinfo)","(weight, 52225)","(type, 1)","(ref_id, 897748073501278208)","(result_context, None)"
"(UID, c9c7adc53ced6ce)","(AN, Twitter)","(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.twitter.android/databases/1378525099184291843-61.db)","(TN, tokens)","(RL, 3410)","(_id, 3468)","(text, @elastosinfo)","(weight, 52225)","(type, 1)","(ref_id, 897748073501278208)","(result_context, None)"
"(UID, d53b5bc4e28feec)","(AN, Twitter)","(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.twitter.android/databases/1378525099184291843-61.db)","(TN, tokens)","(RL, 3411)","(_id, 3469)","(text, @synthetix_io)","(weight, 52225)","(type, 1)","(ref_id, 898875132864716800)","(result_context, None)"
"(UID, e98be0bef6bbfc8)","(AN, Twitter)","(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.twitter.android/databases/1378525099184291843-61.db)","(TN, tokens)","(RL, 3412)","(_id, 3470)","(text, synthetix_io)","(weight, 52225)","(type, 1)","(ref_id, 898875132864716800)","(result_context, None)"
"(UID, 2b3a63e0e9d0e38)","(AN, Twitter)","(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.twitter.android/databases/1378525099184291843-61.db)","(TN, tokens)","(RL, 3413)","(_id, 3471)","(text, io)","(weight, 52225)","(type, 1)","(ref_id, 898875132864716800)","(result_context, None)"
"(UID, 8c7e7f008bad847)","(AN, Twitter)","(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.twitter.android/databases/1378525099184291843-61.db)","(TN, tokens)","(RL, 3414)","(_id, 3472)","(text, synthetixio)","(weight, 52225)","(type, 1)","(ref_id, 898875132864716800)","(result_context, None)"
"(UID, f530b8e76126b1d)","(AN, Twitter)","(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.twitter.android/databases/1378525099184291843-61.db)","(TN, tokens)","(RL, 3415)","(_id, 3473)","(text, synthetix⚔️)","(weight, 52225)","(type, 1)","(ref_id, 898875132864716800)","(result_context, None)"
"(UID, c8f4483aad81588)","(AN, Twitter)","(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.twitter.android/databases/1378525099184291843-61.db)","(TN, tokens)","(RL, 3416)","(_id, 3474)","(text, synthetix ⚔️)","(weight, 52225)","(type, 1)","(ref_id, 898875132864716800)","(result_context, None)"
"(UID, 3f9a7f06745ef6b)","(AN, Twitter)","(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.twitter.android/databases/1378525099184291843-61.db)","(TN, tokens)","(RL, 3417)","(_id, 3475)","(text, synthetix)","(weight, 52225)","(type, 1)","(ref_id, 898875132864716800)","(result_context, None)"
"(UID, 309ef1753b34944)","(AN, Twitter)","(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.twitter.android/databases/1378525099184291843-61.db)","(TN, tokens)","(RL, 3418)","(_id, 3476)","(text, ⚔️)","(weight, 52225)","(type, 1)","(ref_id, 898875132864716800)","(result_context, None)"
"(UID, 5d0c9827f015001)","(AN, Twitter)","(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.twitter.android/databases/1378525099184291843-61.db)","(TN, tokens)","(RL, 3419)","(_id, 3477)","(text, hedera hashgraph)","(weight, 52225)","(type, 1)","(ref_id, 898917341051965441)","(result_context, None)"
"(UID, 696a48557e6e57a)","(AN, Twitter)","(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.twitter.android/databases/1378525099184291843-61.db)","(TN, tokens)","(RL, 3420)","(_id, 3478)","(text, hashgraph)","(weight, 52225)","(type, 1)","(ref_id, 898917341051965441)","(result_context, None)"
"(UID, d7964cf05754373)","(AN, Twitter)","(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.twitter.android/databases/1378525099184291843-61.db)","(TN, tokens)","(RL, 3421)","(_id, 3479)","(text, @hedera)","(weight, 52225)","(type, 1)","(ref_id, 898917341051965441)","(result_context, None)"
"(UID, 8717dbcd19bd749)","(AN, Twitter)","(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.twitter.android/databases/1378525099184291843-61.db)","(TN, tokens)","(RL, 3422)","(_id, 3480)","(text, hedera)","(weight, 52225)","(type, 1)","(ref_id, 898917341051965441)","(result_context, None)"
"(UID, 3d2a5ed36059ef9)","(AN, Twitter)","(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.twitter.android/databases/1378525099184291843-61.db)","(TN, tokens)","(RL, 3423)","(_id, 3481)","(text, hederahashgraph)","(weight, 52225)","(type, 1)","(ref_id, 898917341051965441)","(result_context, None)"
"(UID, 10673a844882eac)","(AN, Twitter)","(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.twitter.android/databases/1378525099184291843-61.db)","(TN, tokens)","(RL, 3424)","(_id, 3482)","(text, stk token)","(weight, 52225)","(type, 1)","(ref_id, 903617387643199488)","(result_context, None)"
"(UID, d7c7bf0a7372b8b)","(AN, Twitter)","(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.twitter.android/databases/1378525099184291843-61.db)","(TN, tokens)","(RL, 3425)","(_id, 3483)","(text, stktoken)","(weight, 52225)","(type, 1)","(ref_id, 903617387643199488)","(result_context, None)"
"(UID, 50457a6962a683d)","(AN, Twitter)","(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.twitter.android/databases/1378525099184291843-61.db)","(TN, tokens)","(RL, 3426)","(_id, 3484)","(text, stk)","(weight, 52225)","(type, 1)","(ref_id, 903617387643199488)","(result_context, None)"
"(UID, de5fb51842d315e)","(AN, Twitter)","(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.twitter.android/databases/1378525099184291843-61.db)","(TN, tokens)","(RL, 3427)","(_id, 3485)","(text, @stktoken)","(weight, 52225)","(type, 1)","(ref_id, 903617387643199488)","(result_context, None)"
"(UID, fc0fac985d034e6)","(AN, Twitter)","(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.twitter.android/databases/1378525099184291843-61.db)","(TN, tokens)","(RL, 3428)","(_id, 3486)","(text, token)","(weight, 52225)","(type, 1)","(ref_id, 903617387643199488)","(result_context, None)"
"(UID, aaa726e56f19524)","(AN, Twitter)","(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.twitter.android/databases/1378525099184291843-61.db)","(TN, tokens)","(RL, 3429)","(_id, 3487)","(text, genjayraymond)","(weight, 52225)","(type, 1)","(ref_id, 905158770107568133)","(result_context, None)"
"(UID, 0812c33326ed39e)","(AN, Twitter)","(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.twitter.android/databases/1378525099184291843-61.db)","(TN, tokens)","(RL, 3430)","(_id, 3488)","(text, gen)","(weight, 52225)","(type, 1)","(ref_id, 905158770107568133)","(result_context, None)"
"(UID, 0ff80b8f88733cc)","(AN, Twitter)","(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.twitter.android/databases/1378525099184291843-61.db)","(TN, tokens)","(RL, 3431)","(_id, 3489)","(text, @spaceforcecso)","(weight, 52225)","(type, 1)","(ref_id, 905158770107568133)","(result_context, None)"
"(UID, e9d2b5e6692e0ab)","(AN, Twitter)","(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.twitter.android/databases/1378525099184291843-61.db)","(TN, tokens)","(RL, 3432)","(_id, 3490)","(text, gen jay raymond)","(weight, 52225)","(type, 1)","(ref_id, 905158770107568133)","(result_context, None)"
"(UID, ed5ea353d964f1d)","(AN, Twitter)","(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.twitter.android/databases/1378525099184291843-61.db)","(TN, tokens)","(RL, 3433)","(_id, 3491)","(text, jay)","(weight, 52225)","(type, 1)","(ref_id, 905158770107568133)","(result_context, None)"
"(UID, 164b3d5bd512825)","(AN, Twitter)","(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.twitter.android/databases/1378525099184291843-61.db)","(TN, tokens)","(RL, 3434)","(_id, 3492)","(text, spaceforcecso)","(weight, 52225)","(type, 1)","(ref_id, 905158770107568133)","(result_context, None)"
"(UID, 16fc0156b0a4351)","(AN, Twitter)","(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.twitter.android/databases/1378525099184291843-61.db)","(TN, tokens)","(RL, 3435)","(_id, 3493)","(text, raymond)","(weight, 52225)","(type, 1)","(ref_id, 905158770107568133)","(result_context, None)"
"(UID, ea43761f932d98a)","(AN, Twitter)","(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.twitter.android/databases/1378525099184291843-61.db)","(TN, tokens)","(RL, 3436)","(_id, 3494)","(text, shyftnetwork)","(weight, 52225)","(type, 1)","(ref_id, 907577656941584385)","(result_context, None)"
"(UID, 11824aaaa3bffbd)","(AN, Twitter)","(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.twitter.android/databases/1378525099184291843-61.db)","(TN, tokens)","(RL, 3437)","(_id, 3495)","(text, shyft)","(weight, 52225)","(type, 1)","(ref_id, 907577656941584385)","(result_context, None)"
"(UID, c5d63bda2437ee3)","(AN, Twitter)","(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.twitter.android/databases/1378525099184291843-61.db)","(TN, tokens)","(RL, 3438)","(_id, 3496)","(text, @shyftnetwork)","(weight, 52225)","(type, 1)","(ref_id, 907577656941584385)","(result_context, None)"
"(UID, 62259fe9c77bc66)","(AN, Twitter)","(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.twitter.android/databases/1378525099184291843-61.db)","(TN, tokens)","(RL, 3439)","(_id, 3497)","(text, shyft network)","(weight, 52225)","(type, 1)","(ref_id, 907577656941584385)","(result_context, None)"
"(UID, f057f2e6756c165)","(AN, Twitter)","(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.twitter.android/databases/1378525099184291843-61.db)","(TN, tokens)","(RL, 3440)","(_id, 3498)","(text, network)","(weight, 52225)","(type, 1)","(ref_id, 907577656941584385)","(result_context, None)"
"(UID, 9dc7b1770d2e27f)","(AN, Twitter)","(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.twitter.android/databases/1378525099184291843-61.db)","(TN, tokens)","(RL, 3441)","(_id, 3499)","(text, ocean protocol)","(weight, 52225)","(type, 1)","(ref_id, 908581392061214720)","(result_context, None)"
"(UID, 24734e947e59f68)","(AN, Twitter)","(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.twitter.android/databases/1378525099184291843-61.db)","(TN, tokens)","(RL, 3442)","(_id, 3500)","(text, protocol)","(weight, 52225)","(type, 1)","(ref_id, 908581392061214720)","(result_context, None)"
"(UID, a762853eaa323d5)","(AN, Twitter)","(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.twitter.android/databases/1378525099184291843-61.db)","(TN, tokens)","(RL, 3443)","(_id, 3501)","(text, @oceanprotocol)","(weight, 52225)","(type, 1)","(ref_id, 908581392061214720)","(result_context, None)"
