UID,AN,PID,DN,DP,TN,RL,_id,context_id,context_name,module_id,time_type,start_time,end_time,context_family,proto_blob,string_key1,string_key2,string_key3,version,sync_state,sync_state_mod_time_millis
"(UID, 33758e376cb31bd)","(AN, Google Play Services)","(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gms/databases/phenotype.db)","(TN, Flags)","(RL, 399)","(packageName, com.google.android.gms.analytics)","(version, 211)","(flagType, 0)","(partitionId, 0)","(user, heisenbergcarro@gmail.com)","(name, analytics.batching_endpoint)","(intVal, None)","(boolVal, None)","(floatVal, None)","(stringVal, /batch)","(extensionVal, None)","(committed, 0)"
"(UID, 0c35534e33103a8)","(AN, Google Play Services)","(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gms/databases/phenotype.db)","(TN, Flags)","(RL, 400)","(packageName, com.google.android.gms.analytics)","(version, 211)","(flagType, 0)","(partitionId, 0)","(user, heisenbergcarro@gmail.com)","(name, analytics.batching_strategy.k)","(intVal, None)","(boolVal, None)","(floatVal, None)","(stringVal, BATCH_BY_BRUTE_FORCE)","(extensionVal, None)","(committed, 0)"
"(UID, 6e88bfe34dc30c1)","(AN, Google Play Services)","(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gms/databases/phenotype.db)","(TN, Flags)","(RL, 401)","(packageName, com.google.android.gms.analytics)","(version, 211)","(flagType, 0)","(partitionId, 0)","(user, heisenbergcarro@gmail.com)","(name, analytics.campaigns.time_limit)","(intVal, 86400000)","(boolVal, None)","(floatVal, None)","(stringVal, None)","(extensionVal, None)","(committed, 0)"
"(UID, b18b12b9d42f77f)","(AN, Google Play Services)","(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gms/databases/phenotype.db)","(TN, Flags)","(RL, 402)","(packageName, com.google.android.gms.analytics)","(version, 211)","(flagType, 0)","(partitionId, 0)","(user, heisenbergcarro@gmail.com)","(name, analytics.compression_strategy.k)","(intVal, None)","(boolVal, None)","(floatVal, None)","(stringVal, GZIP)","(extensionVal, None)","(committed, 0)"
"(UID, e80006d93d59ef8)","(AN, Google Play Services)","(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gms/databases/phenotype.db)","(TN, Flags)","(RL, 403)","(packageName, com.google.android.gms.analytics)","(version, 211)","(flagType, 0)","(partitionId, 0)","(user, heisenbergcarro@gmail.com)","(name, analytics.dispatch_alarm_millis)","(intVal, 7200000)","(boolVal, None)","(floatVal, None)","(stringVal, None)","(extensionVal, None)","(committed, 0)"
"(UID, cb971d8d4de492c)","(AN, Google Play Services)","(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gms/databases/phenotype.db)","(TN, Flags)","(RL, 404)","(packageName, com.google.android.gms.analytics)","(version, 211)","(flagType, 0)","(partitionId, 0)","(user, heisenbergcarro@gmail.com)","(name, analytics.fallback_responses.k)","(intVal, None)","(boolVal, None)","(floatVal, None)","(stringVal, 404,502)","(extensionVal, None)","(committed, 0)"
"(UID, 639adb79c76d0b7)","(AN, Google Play Services)","(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gms/databases/phenotype.db)","(TN, Flags)","(RL, 405)","(packageName, com.google.android.gms.analytics)","(version, 211)","(flagType, 0)","(partitionId, 0)","(user, heisenbergcarro@gmail.com)","(name, analytics.first_party_experiment_id)","(intVal, None)","(boolVal, None)","(floatVal, None)","(stringVal, )","(extensionVal, None)","(committed, 0)"
"(UID, 8c1c91c9ab6c8cd)","(AN, Google Play Services)","(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gms/databases/phenotype.db)","(TN, Flags)","(RL, 406)","(packageName, com.google.android.gms.analytics)","(version, 211)","(flagType, 0)","(partitionId, 0)","(user, heisenbergcarro@gmail.com)","(name, analytics.first_party_experiment_variant)","(intVal, 0)","(boolVal, None)","(floatVal, None)","(stringVal, None)","(extensionVal, None)","(committed, 0)"
"(UID, 23ff19d3d076ea3)","(AN, Google Play Services)","(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gms/databases/phenotype.db)","(TN, Flags)","(RL, 407)","(packageName, com.google.android.gms.analytics)","(version, 211)","(flagType, 0)","(partitionId, 0)","(user, heisenbergcarro@gmail.com)","(name, analytics.gcm_task_service)","(intVal, None)","(boolVal, 0)","(floatVal, None)","(stringVal, None)","(extensionVal, None)","(committed, 0)"
"(UID, 14aef2e8efea6fd)","(AN, Google Play Services)","(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gms/databases/phenotype.db)","(TN, Flags)","(RL, 408)","(packageName, com.google.android.gms.analytics)","(version, 211)","(flagType, 0)","(partitionId, 0)","(user, heisenbergcarro@gmail.com)","(name, analytics.http_connection.connect_timeout_millis)","(intVal, 60000)","(boolVal, None)","(floatVal, None)","(stringVal, None)","(extensionVal, None)","(committed, 0)"
"(UID, d99713dcd365deb)","(AN, Google Play Services)","(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gms/databases/phenotype.db)","(TN, Flags)","(RL, 409)","(packageName, com.google.android.gms.analytics)","(version, 211)","(flagType, 0)","(partitionId, 0)","(user, heisenbergcarro@gmail.com)","(name, analytics.http_connection.read_timeout_millis)","(intVal, 61000)","(boolVal, None)","(floatVal, None)","(stringVal, None)","(extensionVal, None)","(committed, 0)"
"(UID, 7eecde7287b91e6)","(AN, Google Play Services)","(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gms/databases/phenotype.db)","(TN, Flags)","(RL, 410)","(packageName, com.google.android.gms.analytics)","(version, 211)","(flagType, 0)","(partitionId, 0)","(user, heisenbergcarro@gmail.com)","(name, analytics.initial_local_dispatch_millis)","(intVal, 5000)","(boolVal, None)","(floatVal, None)","(stringVal, None)","(extensionVal, None)","(committed, 0)"
"(UID, 68e6a96d95d65d2)","(AN, Google Play Services)","(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gms/databases/phenotype.db)","(TN, Flags)","(RL, 411)","(packageName, com.google.android.gms.analytics)","(version, 211)","(flagType, 0)","(partitionId, 0)","(user, heisenbergcarro@gmail.com)","(name, analytics.initialization_warning_threshold)","(intVal, 5000)","(boolVal, None)","(floatVal, None)","(stringVal, None)","(extensionVal, None)","(committed, 0)"
"(UID, 202df81ecdee60c)","(AN, Google Play Services)","(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gms/databases/phenotype.db)","(TN, Flags)","(RL, 412)","(packageName, com.google.android.gms.analytics)","(version, 211)","(flagType, 0)","(partitionId, 0)","(user, heisenbergcarro@gmail.com)","(name, analytics.insecure_host)","(intVal, None)","(boolVal, None)","(floatVal, None)","(stringVal, http://www.google-analytics.com)","(extensionVal, None)","(committed, 0)"
"(UID, 660800dc83bf4d5)","(AN, Google Play Services)","(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gms/databases/phenotype.db)","(TN, Flags)","(RL, 413)","(packageName, com.google.android.gms.analytics)","(version, 211)","(flagType, 0)","(partitionId, 0)","(user, heisenbergcarro@gmail.com)","(name, analytics.local_dispatch_millis)","(intVal, 120000)","(boolVal, None)","(floatVal, None)","(stringVal, None)","(extensionVal, None)","(committed, 0)"
"(UID, 6380ed03defbfea)","(AN, Google Play Services)","(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gms/databases/phenotype.db)","(TN, Flags)","(RL, 414)","(packageName, com.google.android.gms.analytics)","(version, 211)","(flagType, 0)","(partitionId, 0)","(user, heisenbergcarro@gmail.com)","(name, analytics.log_tag)","(intVal, None)","(boolVal, None)","(floatVal, None)","(stringVal, GAv4-SVC)","(extensionVal, None)","(committed, 0)"
"(UID, 0ee1a6273c957cc)","(AN, Google Play Services)","(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gms/databases/phenotype.db)","(TN, Flags)","(RL, 415)","(packageName, com.google.android.gms.analytics)","(version, 211)","(flagType, 0)","(partitionId, 0)","(user, heisenbergcarro@gmail.com)","(name, analytics.max_batch_post_length)","(intVal, 8192)","(boolVal, None)","(floatVal, None)","(stringVal, None)","(extensionVal, None)","(committed, 0)"
"(UID, a21e7165e32c224)","(AN, Google Play Services)","(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gms/databases/phenotype.db)","(TN, Flags)","(RL, 416)","(packageName, com.google.android.gms.analytics)","(version, 211)","(flagType, 0)","(partitionId, 0)","(user, heisenbergcarro@gmail.com)","(name, analytics.max_dispatch_alarm_millis)","(intVal, 32400000)","(boolVal, None)","(floatVal, None)","(stringVal, None)","(extensionVal, None)","(committed, 0)"
"(UID, d906ab18b660f19)","(AN, Google Play Services)","(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gms/databases/phenotype.db)","(TN, Flags)","(RL, 417)","(packageName, com.google.android.gms.analytics)","(version, 211)","(flagType, 0)","(partitionId, 0)","(user, heisenbergcarro@gmail.com)","(name, analytics.max_get_length)","(intVal, 2036)","(boolVal, None)","(floatVal, None)","(stringVal, None)","(extensionVal, None)","(committed, 0)"
"(UID, 4cf267851819193)","(AN, Google Play Services)","(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gms/databases/phenotype.db)","(TN, Flags)","(RL, 418)","(packageName, com.google.android.gms.analytics)","(version, 211)","(flagType, 0)","(partitionId, 0)","(user, heisenbergcarro@gmail.com)","(name, analytics.max_hit_length.k)","(intVal, 8192)","(boolVal, None)","(floatVal, None)","(stringVal, None)","(extensionVal, None)","(committed, 0)"
"(UID, 36b90462ea2efbf)","(AN, Google Play Services)","(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gms/databases/phenotype.db)","(TN, Flags)","(RL, 419)","(packageName, com.google.android.gms.analytics)","(version, 211)","(flagType, 0)","(partitionId, 0)","(user, heisenbergcarro@gmail.com)","(name, analytics.max_hits_per_batch)","(intVal, 20)","(boolVal, None)","(floatVal, None)","(stringVal, None)","(extensionVal, None)","(committed, 0)"
"(UID, df4553a2a23efa8)","(AN, Google Play Services)","(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gms/databases/phenotype.db)","(TN, Flags)","(RL, 420)","(packageName, com.google.android.gms.analytics)","(version, 211)","(flagType, 0)","(partitionId, 0)","(user, heisenbergcarro@gmail.com)","(name, analytics.max_hits_per_dispatch)","(intVal, 20)","(boolVal, None)","(floatVal, None)","(stringVal, None)","(extensionVal, None)","(committed, 0)"
"(UID, 076ab5b34015e8c)","(AN, Google Play Services)","(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gms/databases/phenotype.db)","(TN, Flags)","(RL, 421)","(packageName, com.google.android.gms.analytics)","(version, 211)","(flagType, 0)","(partitionId, 0)","(user, heisenbergcarro@gmail.com)","(name, analytics.max_hits_per_request.k)","(intVal, 20)","(boolVal, None)","(floatVal, None)","(stringVal, None)","(extensionVal, None)","(committed, 0)"
"(UID, 4cc2e3a0336fe8c)","(AN, Google Play Services)","(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gms/databases/phenotype.db)","(TN, Flags)","(RL, 422)","(packageName, com.google.android.gms.analytics)","(version, 211)","(flagType, 0)","(partitionId, 0)","(user, heisenbergcarro@gmail.com)","(name, analytics.max_local_dispatch_millis)","(intVal, 7200000)","(boolVal, None)","(floatVal, None)","(stringVal, None)","(extensionVal, None)","(committed, 0)"
"(UID, db7bf3d37c7ae73)","(AN, Google Play Services)","(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gms/databases/phenotype.db)","(TN, Flags)","(RL, 423)","(packageName, com.google.android.gms.analytics)","(version, 211)","(flagType, 0)","(partitionId, 0)","(user, heisenbergcarro@gmail.com)","(name, analytics.max_post_length.k)","(intVal, 8192)","(boolVal, None)","(floatVal, None)","(stringVal, None)","(extensionVal, None)","(committed, 0)"
"(UID, 164c02c44a0aa47)","(AN, Google Play Services)","(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gms/databases/phenotype.db)","(TN, Flags)","(RL, 424)","(packageName, com.google.android.gms.analytics)","(version, 211)","(flagType, 0)","(partitionId, 0)","(user, heisenbergcarro@gmail.com)","(name, analytics.max_stored_hits)","(intVal, 20000)","(boolVal, None)","(floatVal, None)","(stringVal, None)","(extensionVal, None)","(committed, 0)"
"(UID, 748a44885bb4b5f)","(AN, Google Play Services)","(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gms/databases/phenotype.db)","(TN, Flags)","(RL, 425)","(packageName, com.google.android.gms.analytics)","(version, 211)","(flagType, 0)","(partitionId, 0)","(user, heisenbergcarro@gmail.com)","(name, analytics.max_stored_hits_per_app)","(intVal, 2000)","(boolVal, None)","(floatVal, None)","(stringVal, None)","(extensionVal, None)","(committed, 0)"
"(UID, 9e9a68b06a54b60)","(AN, Google Play Services)","(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gms/databases/phenotype.db)","(TN, Flags)","(RL, 426)","(packageName, com.google.android.gms.analytics)","(version, 211)","(flagType, 0)","(partitionId, 0)","(user, heisenbergcarro@gmail.com)","(name, analytics.max_stored_properties_per_app)","(intVal, 100)","(boolVal, None)","(floatVal, None)","(stringVal, None)","(extensionVal, None)","(committed, 0)"
"(UID, 5a3107d54248db4)","(AN, Google Play Services)","(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gms/databases/phenotype.db)","(TN, Flags)","(RL, 427)","(packageName, com.google.android.gms.analytics)","(version, 211)","(flagType, 0)","(partitionId, 0)","(user, heisenbergcarro@gmail.com)","(name, analytics.max_tokens)","(intVal, 60)","(boolVal, None)","(floatVal, None)","(stringVal, None)","(extensionVal, None)","(committed, 0)"
"(UID, 5e13391a4abc8ec)","(AN, Google Play Services)","(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gms/databases/phenotype.db)","(TN, Flags)","(RL, 428)","(packageName, com.google.android.gms.analytics)","(version, 211)","(flagType, 0)","(partitionId, 0)","(user, heisenbergcarro@gmail.com)","(name, analytics.min_local_dispatch_millis)","(intVal, 120000)","(boolVal, None)","(floatVal, None)","(stringVal, None)","(extensionVal, None)","(committed, 0)"
"(UID, 6d98fb2ca194eeb)","(AN, Google Play Services)","(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gms/databases/phenotype.db)","(TN, Flags)","(RL, 429)","(packageName, com.google.android.gms.analytics)","(version, 211)","(flagType, 0)","(partitionId, 0)","(user, heisenbergcarro@gmail.com)","(name, analytics.monitoring.sample_period_millis)","(intVal, 86400000)","(boolVal, None)","(floatVal, None)","(stringVal, None)","(extensionVal, None)","(committed, 0)"
"(UID, 93489e0cf310631)","(AN, Google Play Services)","(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gms/databases/phenotype.db)","(TN, Flags)","(RL, 430)","(packageName, com.google.android.gms.analytics)","(version, 211)","(flagType, 0)","(partitionId, 0)","(user, heisenbergcarro@gmail.com)","(name, analytics.secure_host)","(intVal, None)","(boolVal, None)","(floatVal, None)","(stringVal, https://ssl.google-analytics.com)","(extensionVal, None)","(committed, 0)"
"(UID, 725dd64280cf18b)","(AN, Google Play Services)","(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gms/databases/phenotype.db)","(TN, Flags)","(RL, 431)","(packageName, com.google.android.gms.analytics)","(version, 211)","(flagType, 0)","(partitionId, 0)","(user, heisenbergcarro@gmail.com)","(name, analytics.service_client.connect_timeout_millis)","(intVal, 5000)","(boolVal, None)","(floatVal, None)","(stringVal, None)","(extensionVal, None)","(committed, 0)"
"(UID, ea0db83e01e042b)","(AN, Google Play Services)","(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gms/databases/phenotype.db)","(TN, Flags)","(RL, 432)","(packageName, com.google.android.gms.analytics)","(version, 211)","(flagType, 0)","(partitionId, 0)","(user, heisenbergcarro@gmail.com)","(name, analytics.service_client.idle_disconnect_millis)","(intVal, 10000)","(boolVal, None)","(floatVal, None)","(stringVal, None)","(extensionVal, None)","(committed, 0)"
"(UID, 65dfbbf21883e47)","(AN, Google Play Services)","(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gms/databases/phenotype.db)","(TN, Flags)","(RL, 433)","(packageName, com.google.android.gms.analytics)","(version, 211)","(flagType, 0)","(partitionId, 0)","(user, heisenbergcarro@gmail.com)","(name, analytics.service_client.reconnect_throttle_millis)","(intVal, 1800000)","(boolVal, None)","(floatVal, None)","(stringVal, None)","(extensionVal, None)","(committed, 0)"
"(UID, db6794271795b83)","(AN, Google Play Services)","(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gms/databases/phenotype.db)","(TN, Flags)","(RL, 434)","(packageName, com.google.android.gms.analytics)","(version, 211)","(flagType, 0)","(partitionId, 0)","(user, heisenbergcarro@gmail.com)","(name, analytics.service_client.second_connect_delay_millis)","(intVal, 5000)","(boolVal, None)","(floatVal, None)","(stringVal, None)","(extensionVal, None)","(committed, 0)"
"(UID, f1338abbbe3adb4)","(AN, Google Play Services)","(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gms/databases/phenotype.db)","(TN, Flags)","(RL, 435)","(packageName, com.google.android.gms.analytics)","(version, 211)","(flagType, 0)","(partitionId, 0)","(user, heisenbergcarro@gmail.com)","(name, analytics.service_client.unexpected_reconnect_millis)","(intVal, 60000)","(boolVal, None)","(floatVal, None)","(stringVal, None)","(extensionVal, None)","(committed, 0)"
"(UID, 4c3dc782c557cc2)","(AN, Google Play Services)","(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gms/databases/phenotype.db)","(TN, Flags)","(RL, 436)","(packageName, com.google.android.gms.analytics)","(version, 211)","(flagType, 0)","(partitionId, 0)","(user, heisenbergcarro@gmail.com)","(name, analytics.service_client_enabled)","(intVal, None)","(boolVal, 1)","(floatVal, None)","(stringVal, None)","(extensionVal, None)","(committed, 0)"
"(UID, e677d77f5e2c513)","(AN, Google Play Services)","(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gms/databases/phenotype.db)","(TN, Flags)","(RL, 437)","(packageName, com.google.android.gms.analytics)","(version, 211)","(flagType, 0)","(partitionId, 0)","(user, heisenbergcarro@gmail.com)","(name, analytics.service_enabled)","(intVal, None)","(boolVal, 1)","(floatVal, None)","(stringVal, None)","(extensionVal, None)","(committed, 0)"
"(UID, f3e9dbda962b497)","(AN, Google Play Services)","(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gms/databases/phenotype.db)","(TN, Flags)","(RL, 438)","(packageName, com.google.android.gms.analytics)","(version, 211)","(flagType, 0)","(partitionId, 0)","(user, heisenbergcarro@gmail.com)","(name, analytics.service_monitor_interval)","(intVal, 86400000)","(boolVal, None)","(floatVal, None)","(stringVal, None)","(extensionVal, None)","(committed, 0)"
"(UID, f295d3dfe02bf98)","(AN, Google Play Services)","(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gms/databases/phenotype.db)","(TN, Flags)","(RL, 439)","(packageName, com.google.android.gms.analytics)","(version, 211)","(flagType, 0)","(partitionId, 0)","(user, heisenbergcarro@gmail.com)","(name, analytics.simple_endpoint)","(intVal, None)","(boolVal, None)","(floatVal, None)","(stringVal, /collect)","(extensionVal, None)","(committed, 0)"
"(UID, 90a63b8b7951dc9)","(AN, Google Play Services)","(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gms/databases/phenotype.db)","(TN, Flags)","(RL, 440)","(packageName, com.google.android.gms.analytics)","(version, 211)","(flagType, 0)","(partitionId, 0)","(user, heisenbergcarro@gmail.com)","(name, analytics.tokens_per_sec)","(intVal, None)","(boolVal, None)","(floatVal, 0.5)","(stringVal, None)","(extensionVal, None)","(committed, 0)"
"(UID, 8e0fdbe0d3e90eb)","(AN, Google Play Services)","(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gms/databases/phenotype.db)","(TN, Flags)","(RL, 441)","(packageName, com.google.android.libraries.personalization.footprints#com.google.android.gms)","(version, 271)","(flagType, 0)","(partitionId, 0)","(user, heisenbergcarro@gmail.com)","(name, FacsCacheLibraryFeature__dasu_logging_enabled)","(intVal, None)","(boolVal, 1)","(floatVal, None)","(stringVal, None)","(extensionVal, None)","(committed, 0)"
"(UID, a7d5f171f74ae12)","(AN, Google Play Services)","(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gms/databases/phenotype.db)","(TN, Flags)","(RL, 442)","(packageName, com.google.android.libraries.personalization.footprints#com.google.android.gms)","(version, 271)","(flagType, 0)","(partitionId, 0)","(user, heisenbergcarro@gmail.com)","(name, FacsCacheLibraryFeature__dasu_logging_sampling_interval)","(intVal, 1000)","(boolVal, None)","(floatVal, None)","(stringVal, None)","(extensionVal, None)","(committed, 0)"
"(UID, c0fb0f145fdb921)","(AN, Google Play Services)","(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gms/databases/phenotype.db)","(TN, Flags)","(RL, 443)","(packageName, com.google.android.libraries.personalization.footprints#com.google.android.gms)","(version, 271)","(flagType, 0)","(partitionId, 0)","(user, heisenbergcarro@gmail.com)","(name, FacsCacheLibraryFeature__event_logging_enabled)","(intVal, None)","(boolVal, 1)","(floatVal, None)","(stringVal, None)","(extensionVal, None)","(committed, 0)"
"(UID, 492bcacb259265c)","(AN, Google Play Services)","(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gms/databases/phenotype.db)","(TN, Flags)","(RL, 444)","(packageName, com.google.android.libraries.personalization.footprints#com.google.android.gms)","(version, 271)","(flagType, 0)","(partitionId, 0)","(user, heisenbergcarro@gmail.com)","(name, FacsCacheLibraryFeature__event_logging_sampling_interval)","(intVal, 1000)","(boolVal, None)","(floatVal, None)","(stringVal, None)","(extensionVal, None)","(committed, 0)"
"(UID, 07d776760e264e0)","(AN, Google Play Services)","(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gms/databases/phenotype.db)","(TN, Flags)","(RL, 445)","(packageName, com.google.android.libraries.personalization.footprints#com.google.android.gms)","(version, 271)","(flagType, 0)","(partitionId, 0)","(user, heisenbergcarro@gmail.com)","(name, FacsCacheLibraryFeature__use_execution_sequencer)","(intVal, None)","(boolVal, 1)","(floatVal, None)","(stringVal, None)","(extensionVal, None)","(committed, 0)"
"(UID, 957aea8610e8dd9)","(AN, Google Play Services)","(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gms/databases/phenotype.db)","(TN, Flags)","(RL, 446)","(packageName, com.google.android.gms.subscribedfeeds)","(version, 1400)","(flagType, 0)","(partitionId, 0)","(user, heisenbergcarro@gmail.com)","(name, SubscribedFeedsFeatures__content_resolver_timeout_millis)","(intVal, 30000)","(boolVal, None)","(floatVal, None)","(stringVal, None)","(extensionVal, None)","(committed, 0)"
"(UID, d8f8338099f8235)","(AN, Google Play Services)","(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gms/databases/phenotype.db)","(TN, Flags)","(RL, 447)","(packageName, com.google.android.gms.subscribedfeeds)","(version, 1400)","(flagType, 0)","(partitionId, 0)","(user, heisenbergcarro@gmail.com)","(name, SubscribedFeedsFeatures__enable_logging_content_resolver_timeouts)","(intVal, None)","(boolVal, 0)","(floatVal, None)","(stringVal, None)","(extensionVal, None)","(committed, 0)"
"(UID, 74d8d6b66f5f94a)","(AN, Google Play Services)","(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gms/databases/phenotype.db)","(TN, Flags)","(RL, 448)","(packageName, com.google.android.gms.subscribedfeeds)","(version, 1400)","(flagType, 0)","(partitionId, 0)","(user, heisenbergcarro@gmail.com)","(name, SubscribedFeedsFeatures__streamz_auto_log_delay_millis)","(intVal, 30000)","(boolVal, None)","(floatVal, None)","(stringVal, None)","(extensionVal, None)","(committed, 0)"
"(UID, e11344a272d7089)","(AN, Google Play Services)","(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gms/databases/phenotype.db)","(TN, Flags)","(RL, 449)","(packageName, com.google.android.gms.subscribedfeeds)","(version, 1400)","(flagType, 0)","(partitionId, 0)","(user, heisenbergcarro@gmail.com)","(name, blocked_target_sdk_version)","(intVal, 0)","(boolVal, None)","(floatVal, None)","(stringVal, None)","(extensionVal, None)","(committed, 0)"
