UID,AN,PID,DN,DP,TN,RL,_id,text,weight,type,ref_id,result_context
"(UID, befb450f2b7302b)","(AN, Twitter)","(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.twitter.android/databases/1378525099184291843-61.db)","(TN, timeline)","(RL, 222)","(_id, 20960)","(owner_id, 1378525099184291843)","(type, 17)","(is_preview, 0)","(preview_id, 1417151763745017859)","(sort_index, 1417239697100373927)","(container_sort_index, 0)","(entity_id, tweet-1417151763745017859)","(entity_group_id, tweet-1417151763745017859)","(entity_type, 1)","(entity_flattening_id, tweet-1417151763745017859)","(data_type, 1)","(data_type_group, 0)","(data_type_tag, -1)","(timeline_tag, None)","(timeline_chunk_id, 1417239697100374016)","(data_id, 1417151763745017859)","(data, None)","(flags, 131073)","(updated_at, 1625114233027)","(is_read, 0)","(is_linger_impressed, 0)","(scribe_content, SgVqFFRvcGljYWxBY3Rpdml0eVR3ZWV0amBEQUFDREFBQkRBQUJDZ0FCQUNFSVJBRUVBU2tLQUFJQUFFTVJpQUFpQUFvQUJBL1BXeFAvbE1BQkNnQUZBQUFBQUFBZ0FBRURBQWdFQ2dBSlNhRHBhK29Dc2gwQUFBQUFqHnN1Z2dlc3RfdG9waWNhbF9hY3Rpdml0eV90d2VldDg4ODg4OBk4ODg4ODgZODg4ODhY)","(prompt, )","(dismissed, 0)","(display_context, )","(feedback_action_prompts, SQkIAggBEgIJSgNpGzDeEWoETk9ORWoMUmljaEJlaGF2aW9ySRICSWoTMTEzOTIyOTM3MjE5ODQ2OTYzM1hYWEoDahxOb3QgaW50ZXJlc3RlZCBpbiB0aGlzIFR3ZWV0GzDfEWoFRlJPV05qCERvbnRMaWtlOFhY)","(pinned_header_state, 0)","(dismiss_reason, None)","(display_type, Tweet)","(pc, None)","(module_metadata, None)","(tweet_highlights, SQkJWA==)","(social_context, SRIBSWoTMTEzOTIyOTM3MjE5ODQ2OTYzMxIBWFg=)","(tweet_display_size, unknown)","(dismiss_feedback_key, FdwBOQwA)","(expiry_time, 9223372036854775807)","(data_source, urt_add_entries)","(sender_id, 30699048)","(instance_data_id, 1417151763745017859)","(tombstone_info, )","(score_info, )","(preroll_metadata, )","(preview_metadata, )","(should_highlight, 0)","(navigation_url, None)","(is_dispensable, 0)","(reply_badge, )","(tweet_context, )","(inline_social_proof, )","(forward_pivot, )","(inner_qt_forward_pivot, )","(tree_display, None)","(tweet_interstitial, )"
"(UID, e57bb8a47796b61)","(AN, Twitter)","(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.twitter.android/databases/1378525099184291843-61.db)","(TN, timeline)","(RL, 223)","(_id, 20961)","(owner_id, 1378525099184291843)","(type, 17)","(is_preview, 0)","(preview_id, 1417151763745017859)","(sort_index, 1417239697100373927)","(container_sort_index, 0)","(entity_id, tweet-1417151763745017859)","(entity_group_id, tweet-1417151763745017859)","(entity_type, 1)","(entity_flattening_id, tweet-1417151763745017859)","(data_type, 35)","(data_type_group, 0)","(data_type_tag, -1)","(timeline_tag, None)","(timeline_chunk_id, 1417239697100374016)","(data_id, -1166375052)","(data, None)","(flags, 131073)","(updated_at, 1625114233027)","(is_read, 0)","(is_linger_impressed, 0)","(scribe_content, SgVqFFRvcGljYWxBY3Rpdml0eVR3ZWV0amBEQUFDREFBQkRBQUJDZ0FCQUNFSVJBRUVBU2tLQUFJQUFFTVJpQUFpQUFvQUJBL1BXeFAvbE1BQkNnQUZBQUFBQUFBZ0FBRURBQWdFQ2dBSlNhRHBhK29Dc2gwQUFBQUFqHnN1Z2dlc3RfdG9waWNhbF9hY3Rpdml0eV90d2VldDg4ODg4OBk4ODg4ODgZODg4ODhY)","(prompt, )","(dismissed, 0)","(display_context, )","(feedback_action_prompts, SQkIAggBEgIJSgNpGzDeEWoETk9ORWoMUmljaEJlaGF2aW9ySRICSWoTMTEzOTIyOTM3MjE5ODQ2OTYzM1hYWEoDahxOb3QgaW50ZXJlc3RlZCBpbiB0aGlzIFR3ZWV0GzDfEWoFRlJPV05qCERvbnRMaWtlOFhY)","(pinned_header_state, 0)","(dismiss_reason, None)","(display_type, Tweet)","(pc, None)","(module_metadata, None)","(tweet_highlights, SQkJWA==)","(social_context, SRIBSWoTMTEzOTIyOTM3MjE5ODQ2OTYzMxIBWFg=)","(tweet_display_size, unknown)","(dismiss_feedback_key, FdwBOQwA)","(expiry_time, 9223372036854775807)","(data_source, urt_add_entries)","(sender_id, 30699048)","(instance_data_id, 1417151763745017859)","(tombstone_info, )","(score_info, )","(preroll_metadata, )","(preview_metadata, )","(should_highlight, 0)","(navigation_url, None)","(is_dispensable, 0)","(reply_badge, )","(tweet_context, )","(inline_social_proof, )","(forward_pivot, )","(inner_qt_forward_pivot, )","(tree_display, None)","(tweet_interstitial, )"
"(UID, 2fa98bd5de14d13)","(AN, Twitter)","(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.twitter.android/databases/1378525099184291843-61.db)","(TN, timeline)","(RL, 224)","(_id, 20962)","(owner_id, 1378525099184291843)","(type, 17)","(is_preview, 0)","(preview_id, 1416873391345311754)","(sort_index, 1417239697100373926)","(container_sort_index, 0)","(entity_id, tweet-1416873391345311754)","(entity_group_id, tweet-1416873391345311754)","(entity_type, 1)","(entity_flattening_id, None)","(data_type, 1)","(data_type_group, 0)","(data_type_tag, -1)","(timeline_tag, None)","(timeline_chunk_id, 1417239697100374016)","(data_id, 1416873391345311754)","(data, None)","(flags, 1)","(updated_at, 1625114233027)","(is_read, 0)","(is_linger_impressed, 0)","(scribe_content, SgVqE1JhbmtlZFRpbWVsaW5lVHdlZXRqRERBQUNEQUFCREFBQkNnQUJBQ0VJUkFFRUFFRUtBQUlBQUFFSWdBTWlBQU1BQ0FBS0FBbEpvT2xyNmdLeUhRQUFBQUE9ah1zdWdnZXN0X3JhbmtlZF90aW1lbGluZV90d2VldDg4ODg4OBk4ODg4ODgZODg4ODhY)","(prompt, )","(dismissed, 0)","(display_context, )","(feedback_action_prompts, SQkIAUoDahxOb3QgaW50ZXJlc3RlZCBpbiB0aGlzIFR3ZWV0GzDgEWoFRlJPV05qCERvbnRMaWtlOFhY)","(pinned_header_state, 0)","(dismiss_reason, None)","(display_type, Tweet)","(pc, None)","(module_metadata, None)","(tweet_highlights, SQkJWA==)","(social_context, )","(tweet_display_size, unknown)","(dismiss_feedback_key, FSQ5DAA=)","(expiry_time, 9223372036854775807)","(data_source, urt_add_entries)","(sender_id, 3367334171)","(instance_data_id, 1416873391345311754)","(tombstone_info, )","(score_info, )","(preroll_metadata, )","(preview_metadata, )","(should_highlight, 0)","(navigation_url, None)","(is_dispensable, 0)","(reply_badge, )","(tweet_context, )","(inline_social_proof, )","(forward_pivot, )","(inner_qt_forward_pivot, )","(tree_display, None)","(tweet_interstitial, )"
"(UID, 4c45f80c35bda30)","(AN, Twitter)","(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.twitter.android/databases/1378525099184291843-61.db)","(TN, timeline)","(RL, 225)","(_id, 20963)","(owner_id, 1378525099184291843)","(type, 17)","(is_preview, 0)","(preview_id, 1417117029211967496)","(sort_index, 1417239697100373925)","(container_sort_index, 0)","(entity_id, tweet-1417117029211967496)","(entity_group_id, tweet-1417117029211967496)","(entity_type, 1)","(entity_flattening_id, None)","(data_type, 1)","(data_type_group, 0)","(data_type_tag, -1)","(timeline_tag, None)","(timeline_chunk_id, 1417239697100374016)","(data_id, 1417117029211967496)","(data, None)","(flags, 1)","(updated_at, 1625114233027)","(is_read, 0)","(is_linger_impressed, 0)","(scribe_content, SgVqDUFjdGl2aXR5VHdlZXRqRERBQUNEQUFCREFBQkNnQUJBQ0VJUkFFRUlWa0tBQUlBQUFBQUFBQWdBQU1BQ0FRS0FBbEpvT2xyNmdLeUhRQUFBQUE9ahZzdWdnZXN0X2FjdGl2aXR5X3R3ZWV0ODg4ODg4GTg4ODg4OBk4ODg4OFg=)","(prompt, )","(dismissed, 0)","(display_context, )","(feedback_action_prompts, SQkIAUoDahxOb3QgaW50ZXJlc3RlZCBpbiB0aGlzIFR3ZWV0GzDhEWoFRlJPV05qCERvbnRMaWtlOFhY)","(pinned_header_state, 0)","(dismiss_reason, None)","(display_type, Tweet)","(pc, None)","(module_metadata, None)","(tweet_highlights, SQkJWA==)","(social_context, SRFKAxT/////EREROBE4ETgSJGoVSGVhdGhlciBNYWhhbGlrIGxpa2VkSRFJaht0d2l0dGVyOi8vdXNlcj9pZD00NzUyMjIzODA4WFhJCAERCVhYWA==)","(tweet_display_size, unknown)","(dismiss_feedback_key, FQI5DAA=)","(expiry_time, 9223372036854775807)","(data_source, urt_add_entries)","(sender_id, 389058058)","(instance_data_id, 1417117029211967496)","(tombstone_info, )","(score_info, )","(preroll_metadata, )","(preview_metadata, )","(should_highlight, 0)","(navigation_url, None)","(is_dispensable, 0)","(reply_badge, )","(tweet_context, )","(inline_social_proof, )","(forward_pivot, )","(inner_qt_forward_pivot, )","(tree_display, None)","(tweet_interstitial, )"
"(UID, b6420e41267a62b)","(AN, Twitter)","(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.twitter.android/databases/1378525099184291843-61.db)","(TN, timeline)","(RL, 226)","(_id, 20964)","(owner_id, 1378525099184291843)","(type, 17)","(is_preview, 0)","(preview_id, 1416998822903836676)","(sort_index, 1417239697100373924)","(container_sort_index, 0)","(entity_id, tweet-1416998822903836676)","(entity_group_id, tweet-1416998822903836676)","(entity_type, 1)","(entity_flattening_id, None)","(data_type, 1)","(data_type_group, 0)","(data_type_tag, -1)","(timeline_tag, None)","(timeline_chunk_id, 1417239697100374016)","(data_id, 1416998822903836676)","(data, None)","(flags, 1)","(updated_at, 1625114233027)","(is_read, 0)","(is_linger_impressed, 0)","(scribe_content, SgVqE1JhbmtlZFRpbWVsaW5lVHdlZXRqRERBQUNEQUFCREFBQkNnQUJBQ0VJUkFFRUFCRUtBQUlBQUFFQWdBTWlBQU1BQ0FBS0FBbEpvT2xyNmdLeUhRQUFBQUE9ah1zdWdnZXN0X3JhbmtlZF90aW1lbGluZV90d2VldDg4ODg4OBk4ODg4ODgZODg4ODhY)","(prompt, )","(dismissed, 0)","(display_context, )","(feedback_action_prompts, SQkIAUoDahxOb3QgaW50ZXJlc3RlZCBpbiB0aGlzIFR3ZWV0GzDiEWoFRlJPV05qCERvbnRMaWtlOFhY)","(pinned_header_state, 0)","(dismiss_reason, None)","(display_type, Tweet)","(pc, None)","(module_metadata, None)","(tweet_highlights, SQkJWA==)","(social_context, )","(tweet_display_size, unknown)","(dismiss_feedback_key, FSQ5DAA=)","(expiry_time, 9223372036854775807)","(data_source, urt_add_entries)","(sender_id, 958118843636854784)","(instance_data_id, 1416998822903836676)","(tombstone_info, )","(score_info, )","(preroll_metadata, )","(preview_metadata, )","(should_highlight, 0)","(navigation_url, None)","(is_dispensable, 0)","(reply_badge, )","(tweet_context, )","(inline_social_proof, )","(forward_pivot, )","(inner_qt_forward_pivot, )","(tree_display, None)","(tweet_interstitial, )"
"(UID, 1b8ad95603daa4d)","(AN, Twitter)","(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.twitter.android/databases/1378525099184291843-61.db)","(TN, timeline)","(RL, 227)","(_id, 20965)","(owner_id, 1378525099184291843)","(type, 17)","(is_preview, 0)","(preview_id, 1414619474184056843)","(sort_index, 1417239697100373923)","(container_sort_index, 0)","(entity_id, promotedTweet-1414619474184056843-205ede314b37edda)","(entity_group_id, promotedTweet-1414619474184056843-205ede314b37edda)","(entity_type, 1)","(entity_flattening_id, None)","(data_type, 1)","(data_type_group, 0)","(data_type_tag, 1135928859)","(timeline_tag, None)","(timeline_chunk_id, 1417239697100374016)","(data_id, 1414619474184056843)","(data, None)","(flags, 131073)","(updated_at, 1625114233027)","(is_read, 0)","(is_linger_impressed, 0)","(scribe_content, )","(prompt, )","(dismissed, 0)","(display_context, None)","(feedback_action_prompts, None)","(pinned_header_state, 0)","(dismiss_reason, None)","(display_type, Tweet)","(pc, SgNqEDIwNWVkZTMxNGIzN2VkZGFqDE5vRGlzY2xvc3VyZRk4agdIQk8gTWF4MDAcBU9n+AkIAQkJCAESAglqGm1pbl9nYXBfZm9yX25zZndfYXZvaWRhbmNlagEwahpuc2ZhX2h0bF9leHBlcmltZW50X2VuYWJsZWoBMDhqBmhib21heEkIARIBCAJqBnR3Y2xpZGoUMTE0MTcyMzk2OTQzMjk0OTk2NTA4aglVbmRlZmluZWRYWA==)","(module_metadata, None)","(tweet_highlights, SQkJWA==)","(social_context, )","(tweet_display_size, unknown)","(dismiss_feedback_key, )","(expiry_time, 9223372036854775807)","(data_source, urt_add_entries)","(sender_id, 89090040)","(instance_data_id, 1414619474184056843)","(tombstone_info, )","(score_info, )","(preroll_metadata, )","(preview_metadata, )","(should_highlight, 0)","(navigation_url, None)","(is_dispensable, 0)","(reply_badge, )","(tweet_context, )","(inline_social_proof, )","(forward_pivot, )","(inner_qt_forward_pivot, )","(tree_display, None)","(tweet_interstitial, )"
"(UID, c0217a0701ce332)","(AN, Twitter)","(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.twitter.android/databases/1378525099184291843-61.db)","(TN, timeline)","(RL, 228)","(_id, 20966)","(owner_id, 1378525099184291843)","(type, 17)","(is_preview, 0)","(preview_id, 1416932441122553865)","(sort_index, 1417239697100373922)","(container_sort_index, 0)","(entity_id, tweet-1416932441122553865)","(entity_group_id, tweet-1416932441122553865)","(entity_type, 1)","(entity_flattening_id, tweet-1416932441122553865)","(data_type, 1)","(data_type_group, 0)","(data_type_tag, -1)","(timeline_tag, None)","(timeline_chunk_id, 1417239697100374016)","(data_id, 1416932441122553865)","(data, None)","(flags, 1)","(updated_at, 1625114233027)","(is_read, 0)","(is_linger_impressed, 0)","(scribe_content, SgVqFFRvcGljYWxBY3Rpdml0eVR3ZWV0amBEQUFDREFBQkRBQUJDZ0FCQUNFSVJBRUVBUmtLQUFJQUFFY1JrQUFpQUFvQUJCSHJOZGRhVlBBQUNnQUZBQUFBQUFBZ3dBRURBQWdFQ2dBSlNhRHBhK29Dc2gwQUFBQUFqHnN1Z2dlc3RfdG9waWNhbF9hY3Rpdml0eV90d2VldDg4ODg4OBk4ODg4ODgZODg4ODhY)","(prompt, )","(dismissed, 0)","(display_context, )","(feedback_action_prompts, SQkIAggBEgIJSgNpGzDjEWoETk9ORWoMUmljaEJlaGF2aW9ySRICSWoTMTI5MTE4NDkxNzIyMTUzNTc0NFhYWEoDahxOb3QgaW50ZXJlc3RlZCBpbiB0aGlzIFR3ZWV0GzDkEWoFRlJPV05qCERvbnRMaWtlOFhY)","(pinned_header_state, 0)","(dismiss_reason, None)","(display_type, Tweet)","(pc, None)","(module_metadata, None)","(tweet_highlights, SQkJWA==)","(social_context, SRIBSWoTMTI5MTE4NDkxNzIyMTUzNTc0NBICWFg=)","(tweet_display_size, unknown)","(dismiss_feedback_key, FdwBOQwA)","(expiry_time, 9223372036854775807)","(data_source, urt_add_entries)","(sender_id, 2426313439)","(instance_data_id, 1416932441122553865)","(tombstone_info, )","(score_info, )","(preroll_metadata, )","(preview_metadata, )","(should_highlight, 0)","(navigation_url, None)","(is_dispensable, 0)","(reply_badge, )","(tweet_context, )","(inline_social_proof, )","(forward_pivot, )","(inner_qt_forward_pivot, )","(tree_display, None)","(tweet_interstitial, )"
"(UID, 561c5a8bab22da0)","(AN, Twitter)","(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.twitter.android/databases/1378525099184291843-61.db)","(TN, timeline)","(RL, 229)","(_id, 20967)","(owner_id, 1378525099184291843)","(type, 17)","(is_preview, 0)","(preview_id, 1416932441122553865)","(sort_index, 1417239697100373922)","(container_sort_index, 0)","(entity_id, tweet-1416932441122553865)","(entity_group_id, tweet-1416932441122553865)","(entity_type, 1)","(entity_flattening_id, tweet-1416932441122553865)","(data_type, 35)","(data_type_group, 0)","(data_type_tag, -1)","(timeline_tag, None)","(timeline_chunk_id, 1417239697100374016)","(data_id, 1641487750)","(data, None)","(flags, 1)","(updated_at, 1625114233027)","(is_read, 0)","(is_linger_impressed, 0)","(scribe_content, SgVqFFRvcGljYWxBY3Rpdml0eVR3ZWV0amBEQUFDREFBQkRBQUJDZ0FCQUNFSVJBRUVBUmtLQUFJQUFFY1JrQUFpQUFvQUJCSHJOZGRhVlBBQUNnQUZBQUFBQUFBZ3dBRURBQWdFQ2dBSlNhRHBhK29Dc2gwQUFBQUFqHnN1Z2dlc3RfdG9waWNhbF9hY3Rpdml0eV90d2VldDg4ODg4OBk4ODg4ODgZODg4ODhY)","(prompt, )","(dismissed, 0)","(display_context, )","(feedback_action_prompts, SQkIAggBEgIJSgNpGzDjEWoETk9ORWoMUmljaEJlaGF2aW9ySRICSWoTMTI5MTE4NDkxNzIyMTUzNTc0NFhYWEoDahxOb3QgaW50ZXJlc3RlZCBpbiB0aGlzIFR3ZWV0GzDkEWoFRlJPV05qCERvbnRMaWtlOFhY)","(pinned_header_state, 0)","(dismiss_reason, None)","(display_type, Tweet)","(pc, None)","(module_metadata, None)","(tweet_highlights, SQkJWA==)","(social_context, SRIBSWoTMTI5MTE4NDkxNzIyMTUzNTc0NBICWFg=)","(tweet_display_size, unknown)","(dismiss_feedback_key, FdwBOQwA)","(expiry_time, 9223372036854775807)","(data_source, urt_add_entries)","(sender_id, 2426313439)","(instance_data_id, 1416932441122553865)","(tombstone_info, )","(score_info, )","(preroll_metadata, )","(preview_metadata, )","(should_highlight, 0)","(navigation_url, None)","(is_dispensable, 0)","(reply_badge, )","(tweet_context, )","(inline_social_proof, )","(forward_pivot, )","(inner_qt_forward_pivot, )","(tree_display, None)","(tweet_interstitial, )"
"(UID, 7843375c0f2f1d8)","(AN, Twitter)","(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.twitter.android/databases/1378525099184291843-61.db)","(TN, timeline)","(RL, 230)","(_id, 20968)","(owner_id, 1378525099184291843)","(type, 17)","(is_preview, 0)","(preview_id, 1417039512325267456)","(sort_index, 1417239697100373921)","(container_sort_index, 0)","(entity_id, tweet-1417039512325267456)","(entity_group_id, tweet-1417039512325267456)","(entity_type, 1)","(entity_flattening_id, None)","(data_type, 1)","(data_type_group, 0)","(data_type_tag, -1)","(timeline_tag, None)","(timeline_chunk_id, 1417239697100374016)","(data_id, 1417039512325267456)","(data, None)","(flags, 1)","(updated_at, 1625114233027)","(is_read, 0)","(is_linger_impressed, 0)","(scribe_content, SgVqE1JhbmtlZFRpbWVsaW5lVHdlZXRqRERBQUNEQUFCREFBQkNnQUJBQ0VJUkFFRUlFRUtBQUlBQUFFSWdBTWlBQU1BQ0FBS0FBbEpvT2xyNmdLeUhRQUFBQUE9ah1zdWdnZXN0X3JhbmtlZF90aW1lbGluZV90d2VldDg4ODg4OBk4ODg4ODgZODg4ODhY)","(prompt, )","(dismissed, 0)","(display_context, )","(feedback_action_prompts, SQkIAUoDahxOb3QgaW50ZXJlc3RlZCBpbiB0aGlzIFR3ZWV0GzDlEWoFRlJPV05qCERvbnRMaWtlOFhY)","(pinned_header_state, 0)","(dismiss_reason, None)","(display_type, Tweet)","(pc, None)","(module_metadata, None)","(tweet_highlights, SQkJWA==)","(social_context, )","(tweet_display_size, unknown)","(dismiss_feedback_key, FSQ5DAA=)","(expiry_time, 9223372036854775807)","(data_source, urt_add_entries)","(sender_id, 3367334171)","(instance_data_id, 1417039512325267456)","(tombstone_info, )","(score_info, )","(preroll_metadata, )","(preview_metadata, )","(should_highlight, 0)","(navigation_url, None)","(is_dispensable, 0)","(reply_badge, )","(tweet_context, )","(inline_social_proof, )","(forward_pivot, )","(inner_qt_forward_pivot, )","(tree_display, None)","(tweet_interstitial, )"
"(UID, 2379c9823a34fe4)","(AN, Twitter)","(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.twitter.android/databases/1378525099184291843-61.db)","(TN, timeline)","(RL, 231)","(_id, 20969)","(owner_id, 1378525099184291843)","(type, 17)","(is_preview, 0)","(preview_id, None)","(sort_index, 1417239697100373920)","(container_sort_index, 0)","(entity_id, homeConversation-1417239697100373920-0-tweet-1417222815246258176)","(entity_group_id, homeConversation-1417222815246258176)","(entity_type, 15)","(entity_flattening_id, None)","(data_type, 1)","(data_type_group, 0)","(data_type_tag, -1)","(timeline_tag, None)","(timeline_chunk_id, 1417239697100374016)","(data_id, 1417222815246258176)","(data, None)","(flags, 8242)","(updated_at, 1625114233027)","(is_read, 0)","(is_linger_impressed, 0)","(scribe_content, SgVqDUFjdGl2aXR5VHdlZXRqRERBQUNEQUFCREFBQkNnQUJBQUFBQUpBQUFBa0tBQUlBQUFBQUFRTkFDQU1BQ0FzS0FBbEpvT2xyNmdLeUhRQUFBQUE9ahZzdWdnZXN0X2FjdGl2aXR5X3R3ZWV0ODg4ODg4GTg4ODg4OBk4ODg4OFg=)","(prompt, )","(dismissed, 0)","(display_context, )","(feedback_action_prompts, SQkIAUoDahxOb3QgaW50ZXJlc3RlZCBpbiB0aGlzIFR3ZWV0GzDmEWoFRlJPV05qCERvbnRMaWtlOFhY)","(pinned_header_state, 0)","(dismiss_reason, None)","(display_type, Tweet)","(pc, None)","(module_metadata, SgU4SgVqDUFjdGl2aXR5VHdlZXRqRERBQUNEQUFCREFBQkNnQUJBQ0dJWkpFRUFRMEtBQUlBQUFBQUFBQWdBQU1BQ0FRS0FBbEpvT2xyNmdLeUhRQUFBQUE9ahZzdWdnZXN0X2FjdGl2aXR5X3R3ZWV0ODg4ODg4GTg4ODg4OBk4ODg4OFhqJGhvbWVDb252ZXJzYXRpb24tMTQxNzIyMjgxNTI0NjI1ODE3NmoUVmVydGljYWxDb252ZXJzYXRpb244FH////9JSUkIARICCWoTMTQxNzIyMjgxNTI0NjI1ODE3NmoTMTQxNzIyODk3MjEyODAxNDMzN1gxOFg4WDhY)","(tweet_highlights, SQkJWA==)","(social_context, SRFKAxT/////EREROBE4ETgSNGoeQWx0Y29pbiBEYWlseSByZWNlaXZlZCBhIHJlcGx5OEkIAREJWFhY)","(tweet_display_size, unknown)","(dismiss_feedback_key, FQI5DAA=)","(expiry_time, 9223372036854775807)","(data_source, urt_add_entries)","(sender_id, 958118843636854784)","(instance_data_id, 1417222815246258176)","(tombstone_info, )","(score_info, )","(preroll_metadata, )","(preview_metadata, )","(should_highlight, 0)","(navigation_url, None)","(is_dispensable, 1)","(reply_badge, )","(tweet_context, )","(inline_social_proof, )","(forward_pivot, )","(inner_qt_forward_pivot, )","(tree_display, )","(tweet_interstitial, )"
"(UID, 417350d777c3821)","(AN, Twitter)","(PID, com.twitter.android)","(DN, 1378525099184291843-61.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.twitter.android/databases/1378525099184291843-61.db)","(TN, timeline)","(RL, 232)","(_id, 20970)","(owner_id, 1378525099184291843)","(type, 17)","(is_preview, 0)","(preview_id, None)","(sort_index, 1417239697100373920)","(container_sort_index, 0)","(entity_id, homeConversation-1417239697100373920-1-tweet-1417228972128014337)","(entity_group_id, homeConversation-1417222815246258176)","(entity_type, 15)","(entity_flattening_id, None)","(data_type, 1)","(data_type_group, 0)","(data_type_tag, -1)","(timeline_tag, None)","(timeline_chunk_id, 1417239697100374016)","(data_id, 1417228972128014337)","(data, None)","(flags, 52)","(updated_at, 1625114233027)","(is_read, 0)","(is_linger_impressed, 0)","(scribe_content, SgVqDUFjdGl2aXR5VHdlZXRqRERBQUNEQUFCREFBQkNnQUJBQ0dJWkpFRUFRMEtBQUlBQUFBQUFBQWdBQU1BQ0FRS0FBbEpvT2xyNmdLeUhRQUFBQUE9ahZzdWdnZXN0X2FjdGl2aXR5X3R3ZWV0ODg4ODg4GTg4ODg4OBk4ODg4OFg=)","(prompt, )","(dismissed, 0)","(display_context, )","(feedback_action_prompts, SQkIAUoDahxOb3QgaW50ZXJlc3RlZCBpbiB0aGlzIFR3ZWV0GzDnEWoFRlJPV05qCERvbnRMaWtlOFhY)","(pinned_header_state, 0)","(dismiss_reason, None)","(display_type, Tweet)","(pc, None)","(module_metadata, SgU4SgVqDUFjdGl2aXR5VHdlZXRqRERBQUNEQUFCREFBQkNnQUJBQ0dJWkpFRUFRMEtBQUlBQUFBQUFBQWdBQU1BQ0FRS0FBbEpvT2xyNmdLeUhRQUFBQUE9ahZzdWdnZXN0X2FjdGl2aXR5X3R3ZWV0ODg4ODg4GTg4ODg4OBk4ODg4OFhqJGhvbWVDb252ZXJzYXRpb24tMTQxNzIyMjgxNTI0NjI1ODE3NmoUVmVydGljYWxDb252ZXJzYXRpb244FH////9JSUkIARICCWoTMTQxNzIyMjgxNTI0NjI1ODE3NmoTMTQxNzIyODk3MjEyODAxNDMzN1gxOFg4WDhY)","(tweet_highlights, SQkJWA==)","(social_context, )","(tweet_display_size, unknown)","(dismiss_feedback_key, FQI5DAA=)","(expiry_time, 9223372036854775807)","(data_source, urt_add_entries)","(sender_id, 23339107)","(instance_data_id, 1417228972128014337)","(tombstone_info, )","(score_info, )","(preroll_metadata, )","(preview_metadata, )","(should_highlight, 0)","(navigation_url, None)","(is_dispensable, 0)","(reply_badge, )","(tweet_context, )","(inline_social_proof, )","(forward_pivot, )","(inner_qt_forward_pivot, )","(tree_display, )","(tweet_interstitial, )"
