PID,DN,DP,TN,RL,nik,origin_scheme,origin_host,origin_port,group_name,url,priority,weight
"(PID, com.android.chrome)","(DN, Reporting and NEL)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.android.chrome/app_chrome/Default/Reporting and NEL)","(TN, reporting_endpoints)","(RL, 62)","(nik, [])","(origin_scheme, https)","(origin_host, www-macrumors-com.cdn.ampproject.org)","(origin_port, 443)","(group_name, nel)","(url, https://beacons.gcp.gvt2.com/nel/upload-nel)","(priority, 1)","(weight, 1)"
"(PID, com.android.chrome)","(DN, Reporting and NEL)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.android.chrome/app_chrome/Default/Reporting and NEL)","(TN, reporting_endpoints)","(RL, 63)","(nik, [])","(origin_scheme, https)","(origin_host, www-macrumors-com.cdn.ampproject.org)","(origin_port, 443)","(group_name, nel)","(url, https://beacons.gvt2.com/nel/upload-nel)","(priority, 1)","(weight, 1)"
"(PID, com.android.chrome)","(DN, Reporting and NEL)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.android.chrome/app_chrome/Default/Reporting and NEL)","(TN, reporting_endpoints)","(RL, 64)","(nik, [])","(origin_scheme, https)","(origin_host, www-theverge-com.cdn.ampproject.org)","(origin_port, 443)","(group_name, nel)","(url, https://beacons.gcp.gvt2.com/nel/upload-nel)","(priority, 1)","(weight, 1)"
"(PID, com.android.chrome)","(DN, Reporting and NEL)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.android.chrome/app_chrome/Default/Reporting and NEL)","(TN, reporting_endpoints)","(RL, 65)","(nik, [])","(origin_scheme, https)","(origin_host, www-theverge-com.cdn.ampproject.org)","(origin_port, 443)","(group_name, nel)","(url, https://beacons.gvt2.com/nel/upload-nel)","(priority, 1)","(weight, 1)"
"(PID, com.android.chrome)","(DN, Reporting and NEL)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.android.chrome/app_chrome/Default/Reporting and NEL)","(TN, reporting_endpoints)","(RL, 66)","(nik, [])","(origin_scheme, https)","(origin_host, beacons5.gvt2.com)","(origin_port, 443)","(group_name, nel)","(url, https://beacons.gcp.gvt2.com/domainreliability/upload-nel)","(priority, 1)","(weight, 1)"
"(PID, com.android.chrome)","(DN, Reporting and NEL)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.android.chrome/app_chrome/Default/Reporting and NEL)","(TN, reporting_endpoints)","(RL, 67)","(nik, [])","(origin_scheme, https)","(origin_host, beacons5.gvt2.com)","(origin_port, 443)","(group_name, nel)","(url, https://beacons.gvt2.com/domainreliability/upload-nel)","(priority, 1)","(weight, 1)"
"(PID, com.android.chrome)","(DN, Reporting and NEL)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.android.chrome/app_chrome/Default/Reporting and NEL)","(TN, reporting_endpoints)","(RL, 68)","(nik, [])","(origin_scheme, https)","(origin_host, beacons5.gvt2.com)","(origin_port, 443)","(group_name, nel)","(url, https://beacons2.gvt2.com/domainreliability/upload-nel)","(priority, 1)","(weight, 1)"
"(PID, com.android.chrome)","(DN, Reporting and NEL)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.android.chrome/app_chrome/Default/Reporting and NEL)","(TN, reporting_endpoints)","(RL, 69)","(nik, [])","(origin_scheme, https)","(origin_host, beacons5.gvt2.com)","(origin_port, 443)","(group_name, nel)","(url, https://beacons3.gvt2.com/domainreliability/upload-nel)","(priority, 1)","(weight, 1)"
"(PID, com.android.chrome)","(DN, Reporting and NEL)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.android.chrome/app_chrome/Default/Reporting and NEL)","(TN, reporting_endpoints)","(RL, 70)","(nik, [])","(origin_scheme, https)","(origin_host, beacons5.gvt2.com)","(origin_port, 443)","(group_name, nel)","(url, https://beacons4.gvt2.com/domainreliability/upload-nel)","(priority, 1)","(weight, 1)"
"(PID, com.android.chrome)","(DN, Reporting and NEL)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.android.chrome/app_chrome/Default/Reporting and NEL)","(TN, reporting_endpoints)","(RL, 71)","(nik, [])","(origin_scheme, https)","(origin_host, beacons5.gvt2.com)","(origin_port, 443)","(group_name, nel)","(url, https://beacons5.gvt2.com/domainreliability/upload-nel)","(priority, 2)","(weight, 1)"
"(PID, com.android.chrome)","(DN, Reporting and NEL)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.android.chrome/app_chrome/Default/Reporting and NEL)","(TN, reporting_endpoints)","(RL, 72)","(nik, [])","(origin_scheme, https)","(origin_host, beacons5.gvt2.com)","(origin_port, 443)","(group_name, nel)","(url, https://beacons5.gvt3.com/domainreliability/upload-nel)","(priority, 2)","(weight, 1)"
"(PID, com.android.chrome)","(DN, Reporting and NEL)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.android.chrome/app_chrome/Default/Reporting and NEL)","(TN, reporting_endpoints)","(RL, 73)","(nik, [])","(origin_scheme, https)","(origin_host, beacons5.gvt2.com)","(origin_port, 443)","(group_name, nel)","(url, https://clients2.google.com/domainreliability/upload-nel)","(priority, 1)","(weight, 1)"
"(PID, com.android.chrome)","(DN, Reporting and NEL)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.android.chrome/app_chrome/Default/Reporting and NEL)","(TN, reporting_endpoints)","(RL, 74)","(nik, [])","(origin_scheme, https)","(origin_host, en.m.wikipedia.org)","(origin_port, 443)","(group_name, wm_nel)","(url, https://intake-logging.wikimedia.org/v1/events?stream=w3c.reportingapi.network_error&schema_uri=/w3c/reportingapi/network_error/1.0.0)","(priority, 1)","(weight, 1)"
"(PID, com.android.chrome)","(DN, Reporting and NEL)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.android.chrome/app_chrome/Default/Reporting and NEL)","(TN, reporting_endpoints)","(RL, 75)","(nik, [])","(origin_scheme, https)","(origin_host, www-greenbot-com.cdn.ampproject.org)","(origin_port, 443)","(group_name, nel)","(url, https://beacons.gcp.gvt2.com/nel/upload-nel)","(priority, 1)","(weight, 1)"
"(PID, com.android.chrome)","(DN, Reporting and NEL)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.android.chrome/app_chrome/Default/Reporting and NEL)","(TN, reporting_endpoints)","(RL, 76)","(nik, [])","(origin_scheme, https)","(origin_host, www-greenbot-com.cdn.ampproject.org)","(origin_port, 443)","(group_name, nel)","(url, https://beacons.gvt2.com/nel/upload-nel)","(priority, 1)","(weight, 1)"
"(PID, com.android.chrome)","(DN, Reporting and NEL)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.android.chrome/app_chrome/Default/Reporting and NEL)","(TN, reporting_endpoints)","(RL, 77)","(nik, [])","(origin_scheme, https)","(origin_host, ssl-market-east-5.smrtb.com)","(origin_port, 443)","(group_name, cf-nel)","(url, https://a.nel.cloudflare.com/report/v2?s=uOuD5IXhfQnEYnakgT3P1wkvHqUu%2B4dY93yN9b75sT5deWBiZ8GDNP7s%2FRs10kFC8B2XPJ1YLcKjrpXVUz2oO2bxvsFWUlwtkD6iuoctEQw1qc4N6YPwIGF7QZpk3hsiA2tnwQ0XtKjdZJZjXx1u9ONlnVc%3D)","(priority, 1)","(weight, 1)"
"(PID, com.android.chrome)","(DN, Reporting and NEL)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.android.chrome/app_chrome/Default/Reporting and NEL)","(TN, reporting_endpoints)","(RL, 78)","(nik, [])","(origin_scheme, https)","(origin_host, ssl-market-east.smrtb.com)","(origin_port, 443)","(group_name, cf-nel)","(url, https://a.nel.cloudflare.com/report/v2?s=vFxyVJMmXoNQWCBS1qHl4eKBJZWAxggCNe8%2FH1ARrEEF3GMix5iUp4GskFbyZR%2FadzTVIgFAEwFfVo2q79IICwqPuRir%2BaoKC%2B%2FusFrOwqOgHGWJYsJYgiqOc7sdad5d0Zq2gnXndwCq1lqoCb1gbOeP)","(priority, 1)","(weight, 1)"
"(PID, com.android.chrome)","(DN, Reporting and NEL)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.android.chrome/app_chrome/Default/Reporting and NEL)","(TN, reporting_endpoints)","(RL, 79)","(nik, [])","(origin_scheme, https)","(origin_host, www-tomsguide-com.cdn.ampproject.org)","(origin_port, 443)","(group_name, nel)","(url, https://beacons.gcp.gvt2.com/nel/upload-nel)","(priority, 1)","(weight, 1)"
"(PID, com.android.chrome)","(DN, Reporting and NEL)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.android.chrome/app_chrome/Default/Reporting and NEL)","(TN, reporting_endpoints)","(RL, 80)","(nik, [])","(origin_scheme, https)","(origin_host, www-tomsguide-com.cdn.ampproject.org)","(origin_port, 443)","(group_name, nel)","(url, https://beacons.gvt2.com/nel/upload-nel)","(priority, 1)","(weight, 1)"
"(PID, com.android.chrome)","(DN, Reporting and NEL)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.android.chrome/app_chrome/Default/Reporting and NEL)","(TN, reporting_endpoints)","(RL, 81)","(nik, [])","(origin_scheme, https)","(origin_host, a.clickcertain.com)","(origin_port, 443)","(group_name, cf-nel)","(url, https://a.nel.cloudflare.com/report/v2?s=5HGEkXaihqML%2B%2FMY95UE5o%2FQNOhqU5KxiodmUUWU1%2BbAQ9ZNP%2BmOOpQkjOzRftbcIAmPUuB120Yu1ad%2FMLH1KNInbzZyUaFVNDkV%2FaOGnyTmgk1%2FYG5PZjUajA5wugzs9E%2Fiy18hj4FKxNE%3D)","(priority, 1)","(weight, 1)"
"(PID, com.android.chrome)","(DN, Reporting and NEL)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.android.chrome/app_chrome/Default/Reporting and NEL)","(TN, reporting_endpoints)","(RL, 82)","(nik, [])","(origin_scheme, https)","(origin_host, gadgetstouse-com.cdn.ampproject.org)","(origin_port, 443)","(group_name, nel)","(url, https://beacons.gcp.gvt2.com/nel/upload-nel)","(priority, 1)","(weight, 1)"
"(PID, com.android.chrome)","(DN, Reporting and NEL)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.android.chrome/app_chrome/Default/Reporting and NEL)","(TN, reporting_endpoints)","(RL, 83)","(nik, [])","(origin_scheme, https)","(origin_host, gadgetstouse-com.cdn.ampproject.org)","(origin_port, 443)","(group_name, nel)","(url, https://beacons.gvt2.com/nel/upload-nel)","(priority, 1)","(weight, 1)"
"(PID, com.android.chrome)","(DN, Reporting and NEL)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.android.chrome/app_chrome/Default/Reporting and NEL)","(TN, reporting_endpoints)","(RL, 84)","(nik, [])","(origin_scheme, https)","(origin_host, www-makeuseof-com.cdn.ampproject.org)","(origin_port, 443)","(group_name, nel)","(url, https://beacons.gcp.gvt2.com/nel/upload-nel)","(priority, 1)","(weight, 1)"
"(PID, com.android.chrome)","(DN, Reporting and NEL)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.android.chrome/app_chrome/Default/Reporting and NEL)","(TN, reporting_endpoints)","(RL, 85)","(nik, [])","(origin_scheme, https)","(origin_host, www-makeuseof-com.cdn.ampproject.org)","(origin_port, 443)","(group_name, nel)","(url, https://beacons.gvt2.com/nel/upload-nel)","(priority, 1)","(weight, 1)"
"(PID, com.android.chrome)","(DN, Reporting and NEL)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.android.chrome/app_chrome/Default/Reporting and NEL)","(TN, reporting_endpoints)","(RL, 86)","(nik, [])","(origin_scheme, https)","(origin_host, m-gsmarena-com.cdn.ampproject.org)","(origin_port, 443)","(group_name, nel)","(url, https://beacons.gcp.gvt2.com/nel/upload-nel)","(priority, 1)","(weight, 1)"
"(PID, com.android.chrome)","(DN, Reporting and NEL)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.android.chrome/app_chrome/Default/Reporting and NEL)","(TN, reporting_endpoints)","(RL, 87)","(nik, [])","(origin_scheme, https)","(origin_host, m-gsmarena-com.cdn.ampproject.org)","(origin_port, 443)","(group_name, nel)","(url, https://beacons.gvt2.com/nel/upload-nel)","(priority, 1)","(weight, 1)"
"(PID, com.android.chrome)","(DN, Reporting and NEL)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.android.chrome/app_chrome/Default/Reporting and NEL)","(TN, reporting_endpoints)","(RL, 88)","(nik, [])","(origin_scheme, https)","(origin_host, cdn-redirector.glopal.com)","(origin_port, 443)","(group_name, cf-nel)","(url, https://a.nel.cloudflare.com/report/v2?s=kMfB1s3OKHRszmEzTBFwNq1buS1RI5kLBf9vUYouv6zvYJSVwFWAvxKM6EOpqGgQjaKBX9mRGt6XNCZju5ig%2FztiYigo%2FmNqVkTaHIpMLkJRL4zh6DwqHoXEmt32m3oZKDXDHGtTKQCDKJzy5vZLA2sMwg%3D%3D)","(priority, 1)","(weight, 1)"
"(PID, com.android.chrome)","(DN, Reporting and NEL)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.android.chrome/app_chrome/Default/Reporting and NEL)","(TN, reporting_endpoints)","(RL, 89)","(nik, [])","(origin_scheme, https)","(origin_host, cdn.codeblackbelt.com)","(origin_port, 443)","(group_name, cf-nel)","(url, https://a.nel.cloudflare.com/report/v2?s=Ds9DyBK0MA9k4PJ%2Fwgu8NKF%2FHqQlxBIxrVH9OvJBGpXfoRut65OuoMsWGWh9N25J22IlCpiRhy3OIm64rKV9ZlA7nu2PXw85bAyf776EMVME8C5%2BkRdCkYgPs1dFoIIbW9n5i8noRLUDDL7kxNod)","(priority, 1)","(weight, 1)"
"(PID, com.android.chrome)","(DN, Reporting and NEL)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.android.chrome/app_chrome/Default/Reporting and NEL)","(TN, reporting_endpoints)","(RL, 90)","(nik, [])","(origin_scheme, https)","(origin_host, cdn.shopify.com)","(origin_port, 443)","(group_name, network-errors)","(url, https://monorail-edge.shopifysvc.com/v1/reports/nel/20190325/imagery)","(priority, 1)","(weight, 1)"
"(PID, com.android.chrome)","(DN, Reporting and NEL)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.android.chrome/app_chrome/Default/Reporting and NEL)","(TN, reporting_endpoints)","(RL, 91)","(nik, [])","(origin_scheme, https)","(origin_host, ekr.zdassets.com)","(origin_port, 443)","(group_name, cf-nel)","(url, https://a.nel.cloudflare.com/report/v2?s=5xDYdLsiOSjEY34h1vbb8gH0UPZtDCutzEzYs%2BTpwOvcDqN%2Bppmi9aj%2B4k79BkUEro8Zy34DY%2BQPKKbSevipfbErWboyGgosJLLABHMigN6am%2FvDpA6h%2FfNvmidB)","(priority, 1)","(weight, 1)"
"(PID, com.android.chrome)","(DN, Reporting and NEL)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.android.chrome/app_chrome/Default/Reporting and NEL)","(TN, reporting_endpoints)","(RL, 92)","(nik, [])","(origin_scheme, https)","(origin_host, settings.luckyorange.net)","(origin_port, 443)","(group_name, cf-nel)","(url, https://a.nel.cloudflare.com/report/v2?s=nuXZLgeKlsGUnRW0xKtTWo4N7KA8WtSsRkNqAN0iZDI2iXG%2FmoJ%2BOweAJdwSFTZ8AHUR0v3VgesqS3xmn7EwEH8qyF0oRmUorx4280KP6x%2BVBcF31BYrvANNFI0Y0atWUBoht3g%3D)","(priority, 1)","(weight, 1)"
"(PID, com.android.chrome)","(DN, Reporting and NEL)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.android.chrome/app_chrome/Default/Reporting and NEL)","(TN, reporting_endpoints)","(RL, 93)","(nik, [])","(origin_scheme, https)","(origin_host, simplecellinchelp.zendesk.com)","(origin_port, 443)","(group_name, cf-nel)","(url, https://a.nel.cloudflare.com/report/v2?s=qHtz4kSnm6JpMS1W9Bh%2FAbIsNaefriL87T8nwt9pHqPgxq3WmlPCKCqzgQhIIDWAkr%2FgjDfypmQHRy4TFyXB2G4uG3lB1ECCV2azyA40zSSiArGiiJVfF8X90IfYgDeHZWL4JbYYu%2Bg0QQ%3D%3D)","(priority, 1)","(weight, 1)"
"(PID, com.android.chrome)","(DN, Reporting and NEL)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.android.chrome/app_chrome/Default/Reporting and NEL)","(TN, reporting_endpoints)","(RL, 94)","(nik, [])","(origin_scheme, https)","(origin_host, simplecellshop.com)","(origin_port, 443)","(group_name, network-errors)","(url, https://monorail-edge.shopifysvc.com/v1/reports/nel/20190325/shopify)","(priority, 1)","(weight, 1)"
"(PID, com.android.chrome)","(DN, Reporting and NEL)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.android.chrome/app_chrome/Default/Reporting and NEL)","(TN, reporting_endpoints)","(RL, 95)","(nik, [])","(origin_scheme, https)","(origin_host, static.zdassets.com)","(origin_port, 443)","(group_name, cf-nel)","(url, https://a.nel.cloudflare.com/report/v2?s=AtxBHWHjhSrUZ0b7oF3kCD2lUTT6VT%2Bj9Bq0bLbnnTlX8oUUmpzeF5nj0RVmJ7qcad9X3pCyQqRZxrIyfhsGOgV3okNUqCAMH3Y9naIVFkL5e%2Bmf1WhJiLIuEnp2uu4q)","(priority, 1)","(weight, 1)"
"(PID, com.android.chrome)","(DN, Reporting and NEL)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.android.chrome/app_chrome/Default/Reporting and NEL)","(TN, reporting_endpoints)","(RL, 96)","(nik, [])","(origin_scheme, https)","(origin_host, www.codeblackbelt.com)","(origin_port, 443)","(group_name, cf-nel)","(url, https://a.nel.cloudflare.com/report/v2?s=dPWkadaT87dZPjG5D33wp1UC85n%2FN6H470MVmQ1chX4H3ArZaTj3jKqafW8b8Wp83w5WgDLmeMmbgPBbk65h6hMs1zKeXAYms96OyWlWQ%2BZKEjLGUERIu8ZTncKCoMSNSHE3q7Ywq2Eafcq5%2BSH3)","(priority, 1)","(weight, 1)"
"(PID, com.android.chrome)","(DN, Reporting and NEL)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.android.chrome/app_chrome/Default/Reporting and NEL)","(TN, reporting_endpoints)","(RL, 97)","(nik, [])","(origin_scheme, https)","(origin_host, clients2.google.com)","(origin_port, 443)","(group_name, nel)","(url, https://beacons.gcp.gvt2.com/domainreliability/upload-nel)","(priority, 1)","(weight, 1)"
"(PID, com.android.chrome)","(DN, Reporting and NEL)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.android.chrome/app_chrome/Default/Reporting and NEL)","(TN, reporting_endpoints)","(RL, 98)","(nik, [])","(origin_scheme, https)","(origin_host, clients2.google.com)","(origin_port, 443)","(group_name, nel)","(url, https://beacons.gvt2.com/domainreliability/upload-nel)","(priority, 1)","(weight, 1)"
"(PID, com.android.chrome)","(DN, Reporting and NEL)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.android.chrome/app_chrome/Default/Reporting and NEL)","(TN, reporting_endpoints)","(RL, 99)","(nik, [])","(origin_scheme, https)","(origin_host, clients2.google.com)","(origin_port, 443)","(group_name, nel)","(url, https://beacons2.gvt2.com/domainreliability/upload-nel)","(priority, 1)","(weight, 1)"
"(PID, com.android.chrome)","(DN, Reporting and NEL)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.android.chrome/app_chrome/Default/Reporting and NEL)","(TN, reporting_endpoints)","(RL, 100)","(nik, [])","(origin_scheme, https)","(origin_host, clients2.google.com)","(origin_port, 443)","(group_name, nel)","(url, https://beacons3.gvt2.com/domainreliability/upload-nel)","(priority, 1)","(weight, 1)"
"(PID, com.android.chrome)","(DN, Reporting and NEL)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.android.chrome/app_chrome/Default/Reporting and NEL)","(TN, reporting_endpoints)","(RL, 101)","(nik, [])","(origin_scheme, https)","(origin_host, clients2.google.com)","(origin_port, 443)","(group_name, nel)","(url, https://beacons4.gvt2.com/domainreliability/upload-nel)","(priority, 1)","(weight, 1)"
"(PID, com.android.chrome)","(DN, Reporting and NEL)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.android.chrome/app_chrome/Default/Reporting and NEL)","(TN, reporting_endpoints)","(RL, 102)","(nik, [])","(origin_scheme, https)","(origin_host, clients2.google.com)","(origin_port, 443)","(group_name, nel)","(url, https://beacons5.gvt2.com/domainreliability/upload-nel)","(priority, 2)","(weight, 1)"
"(PID, com.android.chrome)","(DN, Reporting and NEL)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.android.chrome/app_chrome/Default/Reporting and NEL)","(TN, reporting_endpoints)","(RL, 103)","(nik, [])","(origin_scheme, https)","(origin_host, clients2.google.com)","(origin_port, 443)","(group_name, nel)","(url, https://beacons5.gvt3.com/domainreliability/upload-nel)","(priority, 2)","(weight, 1)"
"(PID, com.android.chrome)","(DN, Reporting and NEL)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.android.chrome/app_chrome/Default/Reporting and NEL)","(TN, reporting_endpoints)","(RL, 104)","(nik, [])","(origin_scheme, https)","(origin_host, clients2.google.com)","(origin_port, 443)","(group_name, nel)","(url, https://clients2.google.com/domainreliability/upload-nel)","(priority, 1)","(weight, 1)"
"(PID, com.android.chrome)","(DN, Reporting and NEL)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.android.chrome/app_chrome/Default/Reporting and NEL)","(TN, reporting_endpoints)","(RL, 105)","(nik, [])","(origin_scheme, https)","(origin_host, getrockerbox.com)","(origin_port, 443)","(group_name, cf-nel)","(url, https://a.nel.cloudflare.com/report/v2?s=fFoThdLxmhW2YkoFZ84KHgOHO0zo8w%2FbZK1iRP%2BVKEMg%2BYXMG84awKfNqfa2g0ApEK80%2BliE2aprkCArNKNx0Ebpfgeolksf%2FJHzBhcdk%2BY0kuFH0YWJHlpyd%2BuVtw%3D%3D)","(priority, 1)","(weight, 1)"
"(PID, com.android.chrome)","(DN, Reporting and NEL)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.android.chrome/app_chrome/Default/Reporting and NEL)","(TN, reporting_endpoints)","(RL, 106)","(nik, [])","(origin_scheme, https)","(origin_host, www.orderitalianospizzamenu.com)","(origin_port, 443)","(group_name, cf-nel)","(url, https://a.nel.cloudflare.com/report/v2?s=naApRAIQTWku8o66Y8m16WRJHI3vlDS6VE6cO0av8yfA1MiGpyBGstohgAFS%2BZshyCAK7wihFWaHBAxcgytgRchudEnwVdj%2BGcZYc46KO02rf6urOothsIWo392Ee7mKHo0eTD1XGGTGWXlFlX%2FBUwxFnX%2BA0F4qtA%3D%3D)","(priority, 1)","(weight, 1)"
"(PID, com.android.chrome)","(DN, Reporting and NEL)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.android.chrome/app_chrome/Default/Reporting and NEL)","(TN, reporting_endpoints)","(RL, 107)","(nik, [])","(origin_scheme, https)","(origin_host, beacons5.gvt3.com)","(origin_port, 443)","(group_name, nel)","(url, https://beacons.gcp.gvt2.com/domainreliability/upload-nel)","(priority, 1)","(weight, 1)"
"(PID, com.android.chrome)","(DN, Reporting and NEL)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.android.chrome/app_chrome/Default/Reporting and NEL)","(TN, reporting_endpoints)","(RL, 108)","(nik, [])","(origin_scheme, https)","(origin_host, beacons5.gvt3.com)","(origin_port, 443)","(group_name, nel)","(url, https://beacons.gvt2.com/domainreliability/upload-nel)","(priority, 1)","(weight, 1)"
"(PID, com.android.chrome)","(DN, Reporting and NEL)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.android.chrome/app_chrome/Default/Reporting and NEL)","(TN, reporting_endpoints)","(RL, 109)","(nik, [])","(origin_scheme, https)","(origin_host, beacons5.gvt3.com)","(origin_port, 443)","(group_name, nel)","(url, https://beacons2.gvt2.com/domainreliability/upload-nel)","(priority, 1)","(weight, 1)"
"(PID, com.android.chrome)","(DN, Reporting and NEL)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.android.chrome/app_chrome/Default/Reporting and NEL)","(TN, reporting_endpoints)","(RL, 110)","(nik, [])","(origin_scheme, https)","(origin_host, beacons5.gvt3.com)","(origin_port, 443)","(group_name, nel)","(url, https://beacons3.gvt2.com/domainreliability/upload-nel)","(priority, 1)","(weight, 1)"
"(PID, com.android.chrome)","(DN, Reporting and NEL)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.android.chrome/app_chrome/Default/Reporting and NEL)","(TN, reporting_endpoints)","(RL, 111)","(nik, [])","(origin_scheme, https)","(origin_host, beacons5.gvt3.com)","(origin_port, 443)","(group_name, nel)","(url, https://beacons4.gvt2.com/domainreliability/upload-nel)","(priority, 1)","(weight, 1)"
"(PID, com.android.chrome)","(DN, Reporting and NEL)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.android.chrome/app_chrome/Default/Reporting and NEL)","(TN, reporting_endpoints)","(RL, 112)","(nik, [])","(origin_scheme, https)","(origin_host, beacons5.gvt3.com)","(origin_port, 443)","(group_name, nel)","(url, https://beacons5.gvt2.com/domainreliability/upload-nel)","(priority, 2)","(weight, 1)"
"(PID, com.android.chrome)","(DN, Reporting and NEL)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.android.chrome/app_chrome/Default/Reporting and NEL)","(TN, reporting_endpoints)","(RL, 113)","(nik, [])","(origin_scheme, https)","(origin_host, beacons5.gvt3.com)","(origin_port, 443)","(group_name, nel)","(url, https://beacons5.gvt3.com/domainreliability/upload-nel)","(priority, 2)","(weight, 1)"
"(PID, com.android.chrome)","(DN, Reporting and NEL)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.android.chrome/app_chrome/Default/Reporting and NEL)","(TN, reporting_endpoints)","(RL, 114)","(nik, [])","(origin_scheme, https)","(origin_host, beacons5.gvt3.com)","(origin_port, 443)","(group_name, nel)","(url, https://clients2.google.com/domainreliability/upload-nel)","(priority, 1)","(weight, 1)"
