Package Name,Original Database Name,Original Path of Database,Table Name,Line ID,id,queryString,vehicleListingId
"(Package Name, com.carfax.consumer)","(Original Database Name, room-ucl-db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.carfax.consumer/databases/room-ucl-db)","(Table Name, searchVehicles)","(Line ID, 186)","(id, 236)","(queryString, ?rows=25&make=Lexus&model=ES&zip=24060&noAccidents=true&priceMin=1&priceMax=25000&radius=500&sort=BEST)","(vehicleListingId, JTHBK1GG0E21308185L86JZU00120210602)"
"(Package Name, com.carfax.consumer)","(Original Database Name, room-ucl-db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.carfax.consumer/databases/room-ucl-db)","(Table Name, searchVehicles)","(Line ID, 187)","(id, 237)","(queryString, ?rows=25&make=Lexus&model=ES&zip=24060&noAccidents=true&priceMin=1&priceMax=25000&radius=500&sort=BEST)","(vehicleListingId, JTHBK1GG0E21016888K2JL7F00120210430)"
"(Package Name, com.carfax.consumer)","(Original Database Name, room-ucl-db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.carfax.consumer/databases/room-ucl-db)","(Table Name, searchVehicles)","(Line ID, 188)","(id, 238)","(queryString, ?rows=25&make=Lexus&model=ES&zip=24060&noAccidents=true&priceMin=1&priceMax=25000&radius=500&sort=BEST)","(vehicleListingId, JTHBK1GG3E2102110YEEXIKR0P120210514)"
"(Package Name, com.carfax.consumer)","(Original Database Name, room-ucl-db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.carfax.consumer/databases/room-ucl-db)","(Table Name, searchVehicles)","(Line ID, 189)","(id, 239)","(queryString, ?rows=25&make=Lexus&model=ES&zip=24060&noAccidents=true&priceMin=1&priceMax=25000&radius=500&sort=BEST)","(vehicleListingId, JTHBK1GG8G2227882TXV46GI00120210318)"
"(Package Name, com.carfax.consumer)","(Original Database Name, room-ucl-db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.carfax.consumer/databases/room-ucl-db)","(Table Name, searchVehicles)","(Line ID, 190)","(id, 240)","(queryString, ?rows=25&make=Lexus&model=ES&zip=24060&noAccidents=true&priceMin=1&priceMax=25000&radius=500&sort=BEST)","(vehicleListingId, JTHBJ46G272041633BNVEZQZBUX20210505)"
"(Package Name, com.carfax.consumer)","(Original Database Name, room-ucl-db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.carfax.consumer/databases/room-ucl-db)","(Table Name, searchVehicles)","(Line ID, 191)","(id, 241)","(queryString, ?rows=25&make=Lexus&model=ES&zip=24060&noAccidents=true&priceMin=1&priceMax=25000&radius=500&sort=BEST)","(vehicleListingId, JTHBK1GGXE2137047IY8SZ4LJEQ20210527)"
"(Package Name, com.carfax.consumer)","(Original Database Name, room-ucl-db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.carfax.consumer/databases/room-ucl-db)","(Table Name, searchVehicles)","(Line ID, 192)","(id, 242)","(queryString, ?rows=25&make=Lexus&model=ES&zip=24060&noAccidents=true&priceMin=1&priceMax=25000&radius=500&sort=BEST)","(vehicleListingId, JTHBK1GG4D2037766DG2FN7C39120210704)"
"(Package Name, com.carfax.consumer)","(Original Database Name, room-ucl-db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.carfax.consumer/databases/room-ucl-db)","(Table Name, searchVehicles)","(Line ID, 193)","(id, 243)","(queryString, ?rows=25&make=Lexus&model=ES&zip=24060&noAccidents=true&priceMin=1&priceMax=25000&radius=500&sort=BEST)","(vehicleListingId, JTHBK1GG0E2116711DANLRAE00120210502)"
"(Package Name, com.carfax.consumer)","(Original Database Name, room-ucl-db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.carfax.consumer/databases/room-ucl-db)","(Table Name, searchVehicles)","(Line ID, 194)","(id, 244)","(queryString, ?rows=25&make=Lexus&model=ES&zip=24060&noAccidents=true&priceMin=1&priceMax=25000&radius=500&sort=BEST)","(vehicleListingId, JTHBW1GG2D2006309QIUF7ZG00120210522)"
"(Package Name, com.carfax.consumer)","(Original Database Name, room-ucl-db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.carfax.consumer/databases/room-ucl-db)","(Table Name, searchVehicles)","(Line ID, 195)","(id, 245)","(queryString, ?rows=25&make=Lexus&model=ES&zip=24060&noAccidents=true&priceMin=1&priceMax=25000&radius=500&sort=BEST)","(vehicleListingId, JTHBK1GG4E2136962MZ4UNK72IR20210609)"
"(Package Name, com.carfax.consumer)","(Original Database Name, room-ucl-db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.carfax.consumer/databases/room-ucl-db)","(Table Name, searchVehicles)","(Line ID, 196)","(id, 246)","(queryString, ?rows=25&make=Lexus&model=ES&zip=24060&noAccidents=true&priceMin=1&priceMax=25000&radius=500&sort=BEST)","(vehicleListingId, JTHBK1GG7F2156575J91FAIE91120210625)"
"(Package Name, com.carfax.consumer)","(Original Database Name, room-ucl-db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.carfax.consumer/databases/room-ucl-db)","(Table Name, searchVehicles)","(Line ID, 197)","(id, 247)","(queryString, ?rows=25&make=Lexus&model=ES&zip=24060&noAccidents=true&priceMin=1&priceMax=25000&radius=500&sort=BEST)","(vehicleListingId, JTHBK1GG9D2002107A41KYRKPNJ20210608)"
"(Package Name, com.carfax.consumer)","(Original Database Name, room-ucl-db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.carfax.consumer/databases/room-ucl-db)","(Table Name, searchVehicles)","(Line ID, 198)","(id, 248)","(queryString, ?rows=25&make=Lexus&model=ES&zip=24060&noAccidents=true&priceMin=1&priceMax=25000&radius=500&sort=BEST)","(vehicleListingId, JTHBK1GG3D2044739G88HHJP4O120210408)"
"(Package Name, com.carfax.consumer)","(Original Database Name, room-ucl-db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.carfax.consumer/databases/room-ucl-db)","(Table Name, searchVehicles)","(Line ID, 199)","(id, 249)","(queryString, ?rows=25&make=Lexus&model=ES&zip=24060&noAccidents=true&priceMin=1&priceMax=25000&radius=500&sort=BEST)","(vehicleListingId, 58ABK1GG2HU061919FOZKSPEF6R20201201)"
"(Package Name, com.carfax.consumer)","(Original Database Name, room-ucl-db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.carfax.consumer/databases/room-ucl-db)","(Table Name, searchVehicles)","(Line ID, 200)","(id, 250)","(queryString, ?rows=25&make=Lexus&model=ES&zip=24060&noAccidents=true&priceMin=1&priceMax=25000&radius=500&sort=BEST)","(vehicleListingId, JTHBK1EG9A2380572L357C5H00120210525)"
"(Package Name, com.carfax.consumer)","(Original Database Name, room-ucl-db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.carfax.consumer/databases/room-ucl-db)","(Table Name, searchVehicles)","(Line ID, 201)","(id, 251)","(queryString, ?rows=25&make=Lexus&model=ES&zip=24060&noAccidents=true&priceMin=1&priceMax=25000&radius=500&sort=BEST)","(vehicleListingId, JTHBK1GG7F215488827U78Z2I7120210622)"
"(Package Name, com.carfax.consumer)","(Original Database Name, room-ucl-db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.carfax.consumer/databases/room-ucl-db)","(Table Name, searchVehicles)","(Line ID, 202)","(id, 252)","(queryString, ?rows=25&make=Lexus&model=ES&zip=24060&noAccidents=true&priceMin=1&priceMax=25000&radius=500&sort=BEST)","(vehicleListingId, 58ABK1GG0JU097257JPVR3UVAGT20210707)"
"(Package Name, com.carfax.consumer)","(Original Database Name, room-ucl-db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.carfax.consumer/databases/room-ucl-db)","(Table Name, searchVehicles)","(Line ID, 203)","(id, 253)","(queryString, ?rows=25&make=Lexus&model=ES&zip=24060&noAccidents=true&priceMin=1&priceMax=25000&radius=500&sort=BEST)","(vehicleListingId, JTHBJ46G6721192346BQ3CYB00120210626)"
"(Package Name, com.carfax.consumer)","(Original Database Name, room-ucl-db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.carfax.consumer/databases/room-ucl-db)","(Table Name, searchVehicles)","(Line ID, 204)","(id, 254)","(queryString, ?rows=25&make=Lexus&model=ES&zip=24060&noAccidents=true&priceMin=1&priceMax=25000&yearMin=2016&yearMax=2021&radius=500&sort=BEST)","(vehicleListingId, 58ABK1GG0GU003788YHRV8V6AYH20210523)"
"(Package Name, com.carfax.consumer)","(Original Database Name, room-ucl-db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.carfax.consumer/databases/room-ucl-db)","(Table Name, searchVehicles)","(Line ID, 205)","(id, 255)","(queryString, ?rows=25&make=Lexus&model=ES&zip=24060&noAccidents=true&priceMin=1&priceMax=25000&yearMin=2016&yearMax=2021&radius=500&sort=BEST)","(vehicleListingId, 58ABK1GG6GU0205322GKH50V9V120210514)"
"(Package Name, com.carfax.consumer)","(Original Database Name, room-ucl-db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.carfax.consumer/databases/room-ucl-db)","(Table Name, searchVehicles)","(Line ID, 206)","(id, 256)","(queryString, ?rows=25&make=Lexus&model=ES&zip=24060&noAccidents=true&priceMin=1&priceMax=25000&yearMin=2016&yearMax=2021&radius=500&sort=BEST)","(vehicleListingId, JTHBK1GG8G2227882TXV46GI00120210318)"
"(Package Name, com.carfax.consumer)","(Original Database Name, room-ucl-db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.carfax.consumer/databases/room-ucl-db)","(Table Name, searchVehicles)","(Line ID, 207)","(id, 257)","(queryString, ?rows=25&make=Lexus&model=ES&zip=24060&noAccidents=true&priceMin=1&priceMax=25000&yearMin=2016&yearMax=2021&radius=500&sort=BEST)","(vehicleListingId, 58ABK1GG2HU061919FOZKSPEF6R20201201)"
"(Package Name, com.carfax.consumer)","(Original Database Name, room-ucl-db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.carfax.consumer/databases/room-ucl-db)","(Table Name, searchVehicles)","(Line ID, 208)","(id, 258)","(queryString, ?rows=25&make=Lexus&model=ES&zip=24060&noAccidents=true&priceMin=1&priceMax=25000&yearMin=2016&yearMax=2021&radius=500&sort=BEST)","(vehicleListingId, 58ABK1GG0JU097257JPVR3UVAGT20210707)"
"(Package Name, com.carfax.consumer)","(Original Database Name, room-ucl-db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.carfax.consumer/databases/room-ucl-db)","(Table Name, searchVehicles)","(Line ID, 209)","(id, 259)","(queryString, ?rows=25&make=Lexus&model=ES&zip=24060&noAccidents=true&priceMin=1&priceMax=25000&yearMin=2016&yearMax=2021&radius=500&sort=BEST)","(vehicleListingId, JTHBK1GG2G22188717Z6FQV2B5120210428)"
"(Package Name, com.carfax.consumer)","(Original Database Name, room-ucl-db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.carfax.consumer/databases/room-ucl-db)","(Table Name, searchVehicles)","(Line ID, 210)","(id, 260)","(queryString, ?rows=25&make=Lexus&model=ES&zip=24060&noAccidents=true&priceMin=1&priceMax=25000&yearMin=2016&yearMax=2021&radius=500&sort=BEST)","(vehicleListingId, JTHBK1GG6G22305993RT3S9800120210414)"
"(Package Name, com.carfax.consumer)","(Original Database Name, room-ucl-db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.carfax.consumer/databases/room-ucl-db)","(Table Name, searchVehicles)","(Line ID, 211)","(id, 261)","(queryString, ?rows=25&make=Lexus&model=ES&zip=24060&noAccidents=true&priceMin=1&priceMax=25000&yearMin=2016&yearMax=2021&radius=500&sort=BEST)","(vehicleListingId, 58ABK1GG0GU018713YPOSN35S7620210604)"
"(Package Name, com.carfax.consumer)","(Original Database Name, room-ucl-db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.carfax.consumer/databases/room-ucl-db)","(Table Name, searchVehicles)","(Line ID, 212)","(id, 262)","(queryString, ?rows=25&make=Lexus&model=ES&zip=24060&noAccidents=true&priceMin=1&priceMax=25000&yearMin=2016&yearMax=2021&radius=500&sort=BEST)","(vehicleListingId, 58ABK1GG1HU038552FGSPAK3E6A20210501)"
"(Package Name, com.carfax.consumer)","(Original Database Name, room-ucl-db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.carfax.consumer/databases/room-ucl-db)","(Table Name, searchVehicles)","(Line ID, 213)","(id, 263)","(queryString, ?rows=25&make=Lexus&model=ES&zip=24060&noAccidents=true&priceMin=1&priceMax=25000&yearMin=2016&yearMax=2021&radius=500&sort=BEST)","(vehicleListingId, JTHBK1GG5G2242162VFWVFTGWLC20210501)"
"(Package Name, com.carfax.consumer)","(Original Database Name, room-ucl-db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.carfax.consumer/databases/room-ucl-db)","(Table Name, searchVehicles)","(Line ID, 214)","(id, 264)","(queryString, ?rows=25&make=Lexus&model=ES&zip=24060&noAccidents=true&priceMin=1&priceMax=25000&yearMin=2016&yearMax=2021&radius=500&sort=BEST)","(vehicleListingId, JTHBK1GG1G2214293QCTY9K900120210512)"
"(Package Name, com.carfax.consumer)","(Original Database Name, room-ucl-db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.carfax.consumer/databases/room-ucl-db)","(Table Name, searchVehicles)","(Line ID, 215)","(id, 265)","(queryString, ?rows=25&make=Lexus&model=ES&zip=24060&noAccidents=true&priceMin=1&priceMax=25000&yearMin=2016&yearMax=2021&radius=500&sort=BEST)","(vehicleListingId, JTHBW1GG4G2121207WI3EXRNCP120210430)"
"(Package Name, com.carfax.consumer)","(Original Database Name, room-ucl-db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.carfax.consumer/databases/room-ucl-db)","(Table Name, searchVehicles)","(Line ID, 216)","(id, 266)","(queryString, ?rows=25&make=Lexus&model=ES&zip=24060&noAccidents=true&priceMin=1&priceMax=25000&yearMin=2016&yearMax=2021&radius=500&sort=BEST)","(vehicleListingId, 58ABK1GG2GU0087826639HMV00120210617)"
"(Package Name, com.carfax.consumer)","(Original Database Name, room-ucl-db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.carfax.consumer/databases/room-ucl-db)","(Table Name, searchVehicles)","(Line ID, 217)","(id, 267)","(queryString, ?rows=25&make=Lexus&model=ES&zip=24060&noAccidents=true&priceMin=1&priceMax=25000&yearMin=2016&yearMax=2021&radius=500&sort=BEST)","(vehicleListingId, 58ABK1GGXGU0040914IMMN8FO0120210630)"
"(Package Name, com.carfax.consumer)","(Original Database Name, room-ucl-db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.carfax.consumer/databases/room-ucl-db)","(Table Name, searchVehicles)","(Line ID, 218)","(id, 268)","(queryString, ?rows=25&make=Lexus&model=ES&zip=24060&noAccidents=true&priceMin=1&priceMax=25000&yearMin=2016&yearMax=2021&radius=500&sort=BEST)","(vehicleListingId, 58ABK1GG5GU0330286J0ULET79120210701)"
"(Package Name, com.carfax.consumer)","(Original Database Name, room-ucl-db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.carfax.consumer/databases/room-ucl-db)","(Table Name, searchVehicles)","(Line ID, 219)","(id, 269)","(queryString, ?rows=25&make=Lexus&model=ES&zip=24060&noAccidents=true&priceMin=1&priceMax=25000&yearMin=2016&yearMax=2021&radius=500&sort=BEST)","(vehicleListingId, 58ABK1GG0GU005444OE1BWT500120210522)"
"(Package Name, com.carfax.consumer)","(Original Database Name, room-ucl-db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.carfax.consumer/databases/room-ucl-db)","(Table Name, searchVehicles)","(Line ID, 220)","(id, 270)","(queryString, ?rows=25&make=Lexus&model=ES&zip=24060&noAccidents=true&priceMin=1&priceMax=25000&yearMin=2016&yearMax=2021&radius=500&sort=BEST)","(vehicleListingId, JTHBK1GG4G2232383RGAAT8M00120210629)"
"(Package Name, com.carfax.consumer)","(Original Database Name, room-ucl-db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.carfax.consumer/databases/room-ucl-db)","(Table Name, searchVehicles)","(Line ID, 221)","(id, 271)","(queryString, ?rows=25&make=Lexus&model=ES&zip=24060&noAccidents=true&priceMin=1&priceMax=25000&yearMin=2016&yearMax=2021&mileageMax=90000&radius=500&sort=BEST)","(vehicleListingId, 58ABK1GG6GU0205322GKH50V9V120210514)"
"(Package Name, com.carfax.consumer)","(Original Database Name, room-ucl-db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.carfax.consumer/databases/room-ucl-db)","(Table Name, searchVehicles)","(Line ID, 222)","(id, 272)","(queryString, ?rows=25&make=Lexus&model=ES&zip=24060&noAccidents=true&priceMin=1&priceMax=25000&yearMin=2016&yearMax=2021&mileageMax=90000&radius=500&sort=BEST)","(vehicleListingId, 58ABK1GG2HU061919FOZKSPEF6R20201201)"
"(Package Name, com.carfax.consumer)","(Original Database Name, room-ucl-db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.carfax.consumer/databases/room-ucl-db)","(Table Name, searchVehicles)","(Line ID, 223)","(id, 273)","(queryString, ?rows=25&make=Lexus&model=ES&zip=24060&noAccidents=true&priceMin=1&priceMax=25000&yearMin=2016&yearMax=2021&mileageMax=90000&radius=500&sort=BEST)","(vehicleListingId, 58ABK1GG0JU097257JPVR3UVAGT20210707)"
"(Package Name, com.carfax.consumer)","(Original Database Name, room-ucl-db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.carfax.consumer/databases/room-ucl-db)","(Table Name, searchVehicles)","(Line ID, 224)","(id, 274)","(queryString, ?rows=25&make=Lexus&model=ES&zip=24060&noAccidents=true&priceMin=1&priceMax=25000&yearMin=2016&yearMax=2021&mileageMax=90000&radius=500&sort=BEST)","(vehicleListingId, JTHBK1GG2G22188717Z6FQV2B5120210428)"
"(Package Name, com.carfax.consumer)","(Original Database Name, room-ucl-db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.carfax.consumer/databases/room-ucl-db)","(Table Name, searchVehicles)","(Line ID, 225)","(id, 275)","(queryString, ?rows=25&make=Lexus&model=ES&zip=24060&noAccidents=true&priceMin=1&priceMax=25000&yearMin=2016&yearMax=2021&mileageMax=90000&radius=500&sort=BEST)","(vehicleListingId, JTHBK1GG6G22305993RT3S9800120210414)"
"(Package Name, com.carfax.consumer)","(Original Database Name, room-ucl-db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.carfax.consumer/databases/room-ucl-db)","(Table Name, searchVehicles)","(Line ID, 226)","(id, 276)","(queryString, ?rows=25&make=Lexus&model=ES&zip=24060&noAccidents=true&priceMin=1&priceMax=25000&yearMin=2016&yearMax=2021&mileageMax=90000&radius=500&sort=BEST)","(vehicleListingId, 58ABK1GG0GU018713YPOSN35S7620210604)"
"(Package Name, com.carfax.consumer)","(Original Database Name, room-ucl-db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.carfax.consumer/databases/room-ucl-db)","(Table Name, searchVehicles)","(Line ID, 227)","(id, 277)","(queryString, ?rows=25&make=Lexus&model=ES&zip=24060&noAccidents=true&priceMin=1&priceMax=25000&yearMin=2016&yearMax=2021&mileageMax=90000&radius=500&sort=BEST)","(vehicleListingId, JTHBK1GG5G2242162VFWVFTGWLC20210501)"
"(Package Name, com.carfax.consumer)","(Original Database Name, room-ucl-db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.carfax.consumer/databases/room-ucl-db)","(Table Name, searchVehicles)","(Line ID, 228)","(id, 278)","(queryString, ?rows=25&make=Lexus&model=ES&zip=24060&noAccidents=true&priceMin=1&priceMax=25000&yearMin=2016&yearMax=2021&mileageMax=90000&radius=500&sort=BEST)","(vehicleListingId, JTHBW1GG4G2121207WI3EXRNCP120210430)"
"(Package Name, com.carfax.consumer)","(Original Database Name, room-ucl-db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.carfax.consumer/databases/room-ucl-db)","(Table Name, searchVehicles)","(Line ID, 229)","(id, 279)","(queryString, ?rows=25&make=Lexus&model=ES&zip=24060&noAccidents=true&priceMin=1&priceMax=25000&yearMin=2016&yearMax=2021&mileageMax=90000&radius=500&sort=BEST)","(vehicleListingId, 58ABK1GGXGU0040914IMMN8FO0120210630)"
"(Package Name, com.carfax.consumer)","(Original Database Name, room-ucl-db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.carfax.consumer/databases/room-ucl-db)","(Table Name, searchVehicles)","(Line ID, 230)","(id, 280)","(queryString, ?rows=25&make=Lexus&model=ES&zip=24060&noAccidents=true&priceMin=1&priceMax=25000&yearMin=2016&yearMax=2021&mileageMax=90000&radius=500&sort=BEST)","(vehicleListingId, 58ABK1GG5GU0330286J0ULET79120210701)"
"(Package Name, com.carfax.consumer)","(Original Database Name, room-ucl-db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.carfax.consumer/databases/room-ucl-db)","(Table Name, searchVehicles)","(Line ID, 231)","(id, 281)","(queryString, ?rows=25&make=Lexus&model=ES&zip=24060&noAccidents=true&priceMin=1&priceMax=25000&yearMin=2016&yearMax=2021&mileageMax=90000&radius=500&sort=BEST)","(vehicleListingId, 58ABK1GG0GU005444OE1BWT500120210522)"
"(Package Name, com.carfax.consumer)","(Original Database Name, room-ucl-db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.carfax.consumer/databases/room-ucl-db)","(Table Name, searchVehicles)","(Line ID, 232)","(id, 282)","(queryString, ?rows=25&make=Lexus&model=ES&trims=350&zip=24060&noAccidents=true&priceMin=1&priceMax=25000&yearMin=2016&yearMax=2021&mileageMax=90000&radius=500&sort=BEST)","(vehicleListingId, 58ABK1GG6GU0205322GKH50V9V120210514)"
"(Package Name, com.carfax.consumer)","(Original Database Name, room-ucl-db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.carfax.consumer/databases/room-ucl-db)","(Table Name, searchVehicles)","(Line ID, 233)","(id, 283)","(queryString, ?rows=25&make=Lexus&model=ES&trims=350&zip=24060&noAccidents=true&priceMin=1&priceMax=25000&yearMin=2016&yearMax=2021&mileageMax=90000&radius=500&sort=BEST)","(vehicleListingId, 58ABK1GG2HU061919FOZKSPEF6R20201201)"
"(Package Name, com.carfax.consumer)","(Original Database Name, room-ucl-db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.carfax.consumer/databases/room-ucl-db)","(Table Name, searchVehicles)","(Line ID, 234)","(id, 284)","(queryString, ?rows=25&make=Lexus&model=ES&trims=350&zip=24060&noAccidents=true&priceMin=1&priceMax=25000&yearMin=2016&yearMax=2021&mileageMax=90000&radius=500&sort=BEST)","(vehicleListingId, 58ABK1GG0JU097257JPVR3UVAGT20210707)"
"(Package Name, com.carfax.consumer)","(Original Database Name, room-ucl-db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.carfax.consumer/databases/room-ucl-db)","(Table Name, searchVehicles)","(Line ID, 235)","(id, 285)","(queryString, ?rows=25&make=Lexus&model=ES&trims=350&zip=24060&noAccidents=true&priceMin=1&priceMax=25000&yearMin=2016&yearMax=2021&mileageMax=90000&radius=500&sort=BEST)","(vehicleListingId, JTHBK1GG2G22188717Z6FQV2B5120210428)"
"(Package Name, com.carfax.consumer)","(Original Database Name, room-ucl-db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.carfax.consumer/databases/room-ucl-db)","(Table Name, searchVehicles)","(Line ID, 236)","(id, 286)","(queryString, ?rows=25&make=Lexus&model=ES&trims=350&zip=24060&noAccidents=true&priceMin=1&priceMax=25000&yearMin=2016&yearMax=2021&mileageMax=90000&radius=500&sort=BEST)","(vehicleListingId, JTHBK1GG6G22305993RT3S9800120210414)"
"(Package Name, com.carfax.consumer)","(Original Database Name, room-ucl-db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.carfax.consumer/databases/room-ucl-db)","(Table Name, searchVehicles)","(Line ID, 237)","(id, 287)","(queryString, ?rows=25&make=Lexus&model=ES&trims=350&zip=24060&noAccidents=true&priceMin=1&priceMax=25000&yearMin=2016&yearMax=2021&mileageMax=90000&radius=500&sort=BEST)","(vehicleListingId, 58ABK1GG0GU018713YPOSN35S7620210604)"
"(Package Name, com.carfax.consumer)","(Original Database Name, room-ucl-db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.carfax.consumer/databases/room-ucl-db)","(Table Name, searchVehicles)","(Line ID, 238)","(id, 288)","(queryString, ?rows=25&make=Lexus&model=ES&trims=350&zip=24060&noAccidents=true&priceMin=1&priceMax=25000&yearMin=2016&yearMax=2021&mileageMax=90000&radius=500&sort=BEST)","(vehicleListingId, JTHBK1GG5G2242162VFWVFTGWLC20210501)"
"(Package Name, com.carfax.consumer)","(Original Database Name, room-ucl-db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.carfax.consumer/databases/room-ucl-db)","(Table Name, searchVehicles)","(Line ID, 239)","(id, 289)","(queryString, ?rows=25&make=Lexus&model=ES&trims=350&zip=24060&noAccidents=true&priceMin=1&priceMax=25000&yearMin=2016&yearMax=2021&mileageMax=90000&radius=500&sort=BEST)","(vehicleListingId, 58ABK1GGXGU0040914IMMN8FO0120210630)"
"(Package Name, com.carfax.consumer)","(Original Database Name, room-ucl-db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.carfax.consumer/databases/room-ucl-db)","(Table Name, searchVehicles)","(Line ID, 240)","(id, 290)","(queryString, ?rows=25&make=Lexus&model=ES&trims=350&zip=24060&noAccidents=true&priceMin=1&priceMax=25000&yearMin=2016&yearMax=2021&mileageMax=90000&radius=500&sort=BEST)","(vehicleListingId, 58ABK1GG5GU0330286J0ULET79120210701)"
"(Package Name, com.carfax.consumer)","(Original Database Name, room-ucl-db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.carfax.consumer/databases/room-ucl-db)","(Table Name, searchVehicles)","(Line ID, 241)","(id, 291)","(queryString, ?rows=25&make=Lexus&model=ES&trims=350&zip=24060&noAccidents=true&priceMin=1&priceMax=25000&yearMin=2016&yearMax=2021&mileageMax=90000&radius=500&sort=BEST)","(vehicleListingId, 58ABK1GG0GU005444OE1BWT500120210522)"
"(Package Name, com.carfax.consumer)","(Original Database Name, room-ucl-db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.carfax.consumer/databases/room-ucl-db)","(Table Name, searchVehicles)","(Line ID, 242)","(id, 292)","(queryString, ?rows=25&make=Toyota&zip=24060&priceMin=1&radius=500&sort=BEST)","(vehicleListingId, 5TFDY5F16MX982895GPNBYTRHDF20210702)"
