PID,DN,DP,TN,RL,_id,rule_id,config_id,priority,config_result,namespace
"(PID, com.snapchat.android)","(DN, core.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/core.db)","(TN, ConfigRule)","(RL, 698)","(_id, 825)","(rule_id, AAAAAAAAAAAAAAAAAAAAAA==)","(config_id, camera_app_zsl_normal_session_for_startup)","(priority, -1)","(config_result, CiljYW1lcmFfYXBwX3pzbF9ub3JtYWxfc2Vzc2lvbl9mb3Jfc3RhcnR1cBICIAEaACCQHCoQAAAAAAAAAAAAAAAAAAAAADD///////////8BOAFgnHg=)","(namespace, 1)"
"(PID, com.snapchat.android)","(DN, core.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/core.db)","(TN, ConfigRule)","(RL, 699)","(_id, 826)","(rule_id, AAAAAAAAAAAAAAAAAAAAAA==)","(config_id, camera_app_zsl_recording_template)","(priority, -1)","(config_result, CiFjYW1lcmFfYXBwX3pzbF9yZWNvcmRpbmdfdGVtcGxhdGUSCSoHUFJFVklFVxoAIJAcKhAAAAAAAAAAAAAAAAAAAAAAMP///////////wE4AWCaeA==)","(namespace, 1)"
"(PID, com.snapchat.android)","(DN, core.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/core.db)","(TN, ConfigRule)","(RL, 700)","(_id, 827)","(rule_id, AAAAAAAAAAAAAAAAAAAAAA==)","(config_id, camera_app_zsl_reprocess_time_span_ms)","(priority, -1)","(config_result, CiVjYW1lcmFfYXBwX3pzbF9yZXByb2Nlc3NfdGltZV9zcGFuX21zEgMQ9AMaACCQHCoQAAAAAAAAAAAAAAAAAAAAADD///////////8BOAFgseUE)","(namespace, 1)"
"(PID, com.snapchat.android)","(DN, core.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/core.db)","(TN, ConfigRule)","(RL, 701)","(_id, 828)","(rule_id, PH+X1SQZSMiJaPQbA/EAXw==)","(config_id, camera_app_zsl_reset_session)","(priority, 5)","(config_result, ChxjYW1lcmFfYXBwX3pzbF9yZXNldF9zZXNzaW9uEgIgARoAIJAcKhA8f5fVJBlIyIlo9BsD8QBfMAU4AWCbeA==)","(namespace, 1)"
"(PID, com.snapchat.android)","(DN, core.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/core.db)","(TN, ConfigRule)","(RL, 702)","(_id, 829)","(rule_id, AAAAAAAAAAAAAAAAAAAAAA==)","(config_id, camera_app_zsl_reset_session_after_normal_capture)","(priority, -1)","(config_result, CjFjYW1lcmFfYXBwX3pzbF9yZXNldF9zZXNzaW9uX2FmdGVyX25vcm1hbF9jYXB0dXJlEgIgABoAIJAcKhAAAAAAAAAAAAAAAAAAAAAAMP///////////wE4AWDlqAQ=)","(namespace, 1)"
"(PID, com.snapchat.android)","(DN, core.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/core.db)","(TN, ConfigRule)","(RL, 703)","(_id, 830)","(rule_id, AAAAAAAAAAAAAAAAAAAAAA==)","(config_id, camera_auto_focus_with_torch_enabled)","(priority, -1)","(config_result, CiRjYW1lcmFfYXV0b19mb2N1c193aXRoX3RvcmNoX2VuYWJsZWQSAiABGgAgkBwqEAAAAAAAAAAAAAAAAAAAAAAw////////////ATgBYKr5AQ==)","(namespace, 1)"
"(PID, com.snapchat.android)","(DN, core.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/core.db)","(TN, ConfigRule)","(RL, 704)","(_id, 831)","(rule_id, AAAAAAAAAAAAAAAAAAAAAA==)","(config_id, camera_delay_between_flash_activate_and_capture_image)","(priority, -1)","(config_result, CjVjYW1lcmFfZGVsYXlfYmV0d2Vlbl9mbGFzaF9hY3RpdmF0ZV9hbmRfY2FwdHVyZV9pbWFnZRICEAAaACCQHCoQAAAAAAAAAAAAAAAAAAAAADD///////////8BOAFgwJ4B)","(namespace, 1)"
"(PID, com.snapchat.android)","(DN, core.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/core.db)","(TN, ConfigRule)","(RL, 705)","(_id, 832)","(rule_id, AAAAAAAAAAAAAAAAAAAAAA==)","(config_id, camera_disable_distortion_correction)","(priority, -1)","(config_result, CiRjYW1lcmFfZGlzYWJsZV9kaXN0b3J0aW9uX2NvcnJlY3Rpb24SAiAAGgAgkBwqEAAAAAAAAAAAAAAAAAAAAAAw////////////ATgBYKz5AQ==)","(namespace, 1)"
"(PID, com.snapchat.android)","(DN, core.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/core.db)","(TN, ConfigRule)","(RL, 706)","(_id, 833)","(rule_id, AAAAAAAAAAAAAAAAAAAAAA==)","(config_id, camera_disable_shutter_sound_by_null_shutter_callback)","(priority, -1)","(config_result, CjVjYW1lcmFfZGlzYWJsZV9zaHV0dGVyX3NvdW5kX2J5X251bGxfc2h1dHRlcl9jYWxsYmFjaxICIAAaACCQHCoQAAAAAAAAAAAAAAAAAAAAADD///////////8BOAFgmXg=)","(namespace, 1)"
"(PID, com.snapchat.android)","(DN, core.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/core.db)","(TN, ConfigRule)","(RL, 707)","(_id, 834)","(rule_id, AAAAAAAAAAAAAAAAAAAAAA==)","(config_id, camera_force_face_statistics_for_face_priority)","(priority, -1)","(config_result, Ci5jYW1lcmFfZm9yY2VfZmFjZV9zdGF0aXN0aWNzX2Zvcl9mYWNlX3ByaW9yaXR5EgIgABoAIJAcKhAAAAAAAAAAAAAAAAAAAAAAMP///////////wE4AWDL+QE=)","(namespace, 1)"
"(PID, com.snapchat.android)","(DN, core.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/core.db)","(TN, ConfigRule)","(RL, 708)","(_id, 835)","(rule_id, AAAAAAAAAAAAAAAAAAAAAA==)","(config_id, camera_id_override)","(priority, -1)","(config_result, ChJjYW1lcmFfaWRfb3ZlcnJpZGUSCwj///////////8BGgAgkBwqEAAAAAAAAAAAAAAAAAAAAAAw////////////ATgBYIdu)","(namespace, 1)"
"(PID, com.snapchat.android)","(DN, core.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/core.db)","(TN, ConfigRule)","(RL, 709)","(_id, 836)","(rule_id, AAAAAAAAAAAAAAAAAAAAAA==)","(config_id, camera_id_wide_fov)","(priority, -1)","(config_result, ChJjYW1lcmFfaWRfd2lkZV9mb3YSAiAAGgAgkBwqEAAAAAAAAAAAAAAAAAAAAAAw////////////ATgBYJh4)","(namespace, 1)"
"(PID, com.snapchat.android)","(DN, core.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/core.db)","(TN, ConfigRule)","(RL, 710)","(_id, 837)","(rule_id, cIQH7UgpS7KF2lrY9rHpfQ==)","(config_id, camera_id_wide_fov)","(priority, 6)","(config_result, ChJjYW1lcmFfaWRfd2lkZV9mb3YSAiABGggYCiABKgIIASCQHCoQcIQH7UgpS7KF2lrY9rHpfTAGOAFgxJIB)","(namespace, 1)"
"(PID, com.snapchat.android)","(DN, core.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/core.db)","(TN, ConfigRule)","(RL, 711)","(_id, 845)","(rule_id, l2ZhbS5ZT7OmJ+GAFmUV5g==)","(config_id, camera_me_async_mode_recording_flag)","(priority, 0)","(config_result, CiNjYW1lcmFfbWVfYXN5bmNfbW9kZV9yZWNvcmRpbmdfZmxhZxICCAEaACCQHCoQl2ZhbS5ZT7OmJ+GAFmUV5mDYkgs=)","(namespace, 0)"
"(PID, com.snapchat.android)","(DN, core.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/core.db)","(TN, ConfigRule)","(RL, 712)","(_id, 846)","(rule_id, AAAAAAAAAAAAAAAAAAAAAA==)","(config_id, camera_me_async_mode_v2_export)","(priority, -1)","(config_result, Ch5jYW1lcmFfbWVfYXN5bmNfbW9kZV92Ml9leHBvcnQSAiAAGgAgkBwqEAAAAAAAAAAAAAAAAAAAAAAw////////////AWDX1Q0=)","(namespace, 0)"
"(PID, com.snapchat.android)","(DN, core.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/core.db)","(TN, ConfigRule)","(RL, 713)","(_id, 847)","(rule_id, AAAAAAAAAAAAAAAAAAAAAA==)","(config_id, camera_me_async_operating_rate)","(priority, -1)","(config_result, Ch5jYW1lcmFfbWVfYXN5bmNfb3BlcmF0aW5nX3JhdGUSAiAAGgAgkBwqEAAAAAAAAAAAAAAAAAAAAAAw////////////ATgBYK7qCw==)","(namespace, 1)"
"(PID, com.snapchat.android)","(DN, core.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/core.db)","(TN, ConfigRule)","(RL, 714)","(_id, 848)","(rule_id, AAAAAAAAAAAAAAAAAAAAAA==)","(config_id, camera_me_async_operating_rate_feature)","(priority, -1)","(config_result, CiZjYW1lcmFfbWVfYXN5bmNfb3BlcmF0aW5nX3JhdGVfZmVhdHVyZRIGKgROVUxMGgAgkBwqEAAAAAAAAAAAAAAAAAAAAAAw////////////ATgBYPu5Dg==)","(namespace, 1)"
"(PID, com.snapchat.android)","(DN, core.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/core.db)","(TN, ConfigRule)","(RL, 715)","(_id, 849)","(rule_id, AAAAAAAAAAAAAAAAAAAAAA==)","(config_id, camera_me_async_operating_rate_max_attempt)","(priority, -1)","(config_result, CipjYW1lcmFfbWVfYXN5bmNfb3BlcmF0aW5nX3JhdGVfbWF4X2F0dGVtcHQSAggAGgAgkBwqEAAAAAAAAAAAAAAAAAAAAAAw////////////ATgBYPq5Dg==)","(namespace, 1)"
"(PID, com.snapchat.android)","(DN, core.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/core.db)","(TN, ConfigRule)","(RL, 716)","(_id, 851)","(rule_id, AAAAAAAAAAAAAAAAAAAAAA==)","(config_id, camera_me_audio_recorder_init_config_fallback)","(priority, -1)","(config_result, Ci1jYW1lcmFfbWVfYXVkaW9fcmVjb3JkZXJfaW5pdF9jb25maWdfZmFsbGJhY2sSAiAAGgAgkBwqEAAAAAAAAAAAAAAAAAAAAAAw////////////AWCSngo=)","(namespace, 0)"
"(PID, com.snapchat.android)","(DN, core.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/core.db)","(TN, ConfigRule)","(RL, 717)","(_id, 852)","(rule_id, bjMXMjXWT5qGDI8F8EF7AA==)","(config_id, camera_me_capture_image_transcoder_mode)","(priority, 0)","(config_result, CidjYW1lcmFfbWVfY2FwdHVyZV9pbWFnZV90cmFuc2NvZGVyX21vZGUSDSoLQkVTVF9FRkZPUlQaACCQHCoQbjMXMjXWT5qGDI8F8EF7AGCryAg=)","(namespace, 0)"
"(PID, com.snapchat.android)","(DN, core.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/core.db)","(TN, ConfigRule)","(RL, 718)","(_id, 853)","(rule_id, AAAAAAAAAAAAAAAAAAAAAA==)","(config_id, camera_me_early_evict_disk_cache)","(priority, -1)","(config_result, CiBjYW1lcmFfbWVfZWFybHlfZXZpY3RfZGlza19jYWNoZRICCAAaACCQHCoQAAAAAAAAAAAAAAAAAAAAADD///////////8BYOL/DQ==)","(namespace, 0)"
"(PID, com.snapchat.android)","(DN, core.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/core.db)","(TN, ConfigRule)","(RL, 719)","(_id, 854)","(rule_id, AAAAAAAAAAAAAAAAAAAAAA==)","(config_id, camera_me_early_evict_disk_cache_evict_mega_bytes)","(priority, -1)","(config_result, CjFjYW1lcmFfbWVfZWFybHlfZXZpY3RfZGlza19jYWNoZV9ldmljdF9tZWdhX2J5dGVzEgIQABoAIJAcKhAAAAAAAAAAAAAAAAAAAAAAMP///////////wFg5f8N)","(namespace, 0)"
"(PID, com.snapchat.android)","(DN, core.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/core.db)","(TN, ConfigRule)","(RL, 720)","(_id, 855)","(rule_id, AAAAAAAAAAAAAAAAAAAAAA==)","(config_id, camera_me_early_evict_disk_cache_trigger_threshold_mega_bytes)","(priority, -1)","(config_result, Cj1jYW1lcmFfbWVfZWFybHlfZXZpY3RfZGlza19jYWNoZV90cmlnZ2VyX3RocmVzaG9sZF9tZWdhX2J5dGVzEgsQ////////////ARoAIJAcKhAAAAAAAAAAAAAAAAAAAAAAMP///////////wFg5P8N)","(namespace, 0)"
"(PID, com.snapchat.android)","(DN, core.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/core.db)","(TN, ConfigRule)","(RL, 721)","(_id, 857)","(rule_id, 4HhqBaUxTD23fIt0HK2eZQ==)","(config_id, camera_me_enable_all_media_format)","(priority, 10)","(config_result, CiFjYW1lcmFfbWVfZW5hYmxlX2FsbF9tZWRpYV9mb3JtYXQSAiABGgAgkBwqEOB4agWlMUw9t3yLdBytnmUwCjgBYJTOCg==)","(namespace, 1)"
"(PID, com.snapchat.android)","(DN, core.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/core.db)","(TN, ConfigRule)","(RL, 722)","(_id, 858)","(rule_id, AAAAAAAAAAAAAAAAAAAAAA==)","(config_id, camera_me_enable_async_sc_exo_player)","(priority, -1)","(config_result, CiRjYW1lcmFfbWVfZW5hYmxlX2FzeW5jX3NjX2V4b19wbGF5ZXISAiAAGgAgkBwqEAAAAAAAAAAAAAAAAAAAAAAw////////////AWCZmAY=)","(namespace, 0)"
"(PID, com.snapchat.android)","(DN, core.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/core.db)","(TN, ConfigRule)","(RL, 723)","(_id, 860)","(rule_id, p3mvqR+rSUuRDV40Vdu3Qg==)","(config_id, camera_me_enable_sc_exo_player)","(priority, 1)","(config_result, Ch5jYW1lcmFfbWVfZW5hYmxlX3NjX2V4b19wbGF5ZXISAiABGgAgkBwqEKd5r6kfq0lLkQ1eNFXbt0IwAWDfgAs=)","(namespace, 0)"
"(PID, com.snapchat.android)","(DN, core.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/core.db)","(TN, ConfigRule)","(RL, 724)","(_id, 862)","(rule_id, 4zApFN8yT+ev+WXiucW/1g==)","(config_id, camera_me_enable_sc_exo_player_for_music)","(priority, 0)","(config_result, CihjYW1lcmFfbWVfZW5hYmxlX3NjX2V4b19wbGF5ZXJfZm9yX211c2ljEgIgARoAIJAcKhDjMCkU3zJP56/5ZeK5xb/WOAFg6JIJ)","(namespace, 1)"
"(PID, com.snapchat.android)","(DN, core.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/core.db)","(TN, ConfigRule)","(RL, 725)","(_id, 864)","(rule_id, AAAAAAAAAAAAAAAAAAAAAA==)","(config_id, camera_me_enable_video_transcode_video_format_mime_hotfix)","(priority, -1)","(config_result, CjljYW1lcmFfbWVfZW5hYmxlX3ZpZGVvX3RyYW5zY29kZV92aWRlb19mb3JtYXRfbWltZV9ob3RmaXgSAiABGgAgkBwqEAAAAAAAAAAAAAAAAAAAAAAw////////////ATgBYOX3Bw==)","(namespace, 1)"
"(PID, com.snapchat.android)","(DN, core.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/core.db)","(TN, ConfigRule)","(RL, 726)","(_id, 865)","(rule_id, fVHDey8yQUWMIYYF2fAj7w==)","(config_id, camera_me_exo_extractor_for_player)","(priority, 8)","(config_result, CiJjYW1lcmFfbWVfZXhvX2V4dHJhY3Rvcl9mb3JfcGxheWVyEgIgARoAIJAcKhB9UcN7LzJBRYwhhgXZ8CPvMAhgpJ0F)","(namespace, 0)"
"(PID, com.snapchat.android)","(DN, core.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/core.db)","(TN, ConfigRule)","(RL, 727)","(_id, 867)","(rule_id, Op2XulRRQhGcRwLffRTpbA==)","(config_id, camera_me_exo_extractor_for_transcoding)","(priority, 8)","(config_result, CidjYW1lcmFfbWVfZXhvX2V4dHJhY3Rvcl9mb3JfdHJhbnNjb2RpbmcSAiABGgAgkBwqEDqdl7pUUUIRnEcC330U6WwwCGClnQU=)","(namespace, 0)"
"(PID, com.snapchat.android)","(DN, core.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/core.db)","(TN, ConfigRule)","(RL, 728)","(_id, 869)","(rule_id, AAAAAAAAAAAAAAAAAAAAAA==)","(config_id, camera_me_export_db_thread)","(priority, -1)","(config_result, ChpjYW1lcmFfbWVfZXhwb3J0X2RiX3RocmVhZBICIAAaACCQHCoQAAAAAAAAAAAAAAAAAAAAADD///////////8BYKW1Dg==)","(namespace, 0)"
"(PID, com.snapchat.android)","(DN, core.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/core.db)","(TN, ConfigRule)","(RL, 729)","(_id, 870)","(rule_id, AAAAAAAAAAAAAAAAAAAAAA==)","(config_id, camera_me_fast_start_mode)","(priority, -1)","(config_result, ChljYW1lcmFfbWVfZmFzdF9zdGFydF9tb2RlEgIIAxoAIJAcKhAAAAAAAAAAAAAAAAAAAAAAMP///////////wE4AWD8vAc=)","(namespace, 1)"
"(PID, com.snapchat.android)","(DN, core.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/core.db)","(TN, ConfigRule)","(RL, 730)","(_id, 871)","(rule_id, AAAAAAAAAAAAAAAAAAAAAA==)","(config_id, camera_me_fast_start_randomize_factor)","(priority, -1)","(config_result, CiVjYW1lcmFfbWVfZmFzdF9zdGFydF9yYW5kb21pemVfZmFjdG9yEgIIUBoAIJAcKhAAAAAAAAAAAAAAAAAAAAAAMP///////////wFg+7wH)","(namespace, 0)"
"(PID, com.snapchat.android)","(DN, core.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/core.db)","(TN, ConfigRule)","(RL, 731)","(_id, 872)","(rule_id, AAAAAAAAAAAAAAAAAAAAAA==)","(config_id, camera_me_finger_down_early_evict_disk_cache_delay_ms)","(priority, -1)","(config_result, CjVjYW1lcmFfbWVfZmluZ2VyX2Rvd25fZWFybHlfZXZpY3RfZGlza19jYWNoZV9kZWxheV9tcxICEAAaACCQHCoQAAAAAAAAAAAAAAAAAAAAADD///////////8BYOP/DQ==)","(namespace, 0)"
"(PID, com.snapchat.android)","(DN, core.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/core.db)","(TN, ConfigRule)","(RL, 732)","(_id, 874)","(rule_id, AAAAAAAAAAAAAAAAAAAAAA==)","(config_id, camera_me_fix_recording_manager_state)","(priority, -1)","(config_result, CiVjYW1lcmFfbWVfZml4X3JlY29yZGluZ19tYW5hZ2VyX3N0YXRlEgIgABoAIJAcKhAAAAAAAAAAAAAAAAAAAAAAMP///////////wFghusD)","(namespace, 0)"
"(PID, com.snapchat.android)","(DN, core.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/core.db)","(TN, ConfigRule)","(RL, 733)","(_id, 875)","(rule_id, QK+Ypm2iQUOSV77uDUt80w==)","(config_id, camera_me_frame_accurate_split)","(priority, 0)","(config_result, Ch5jYW1lcmFfbWVfZnJhbWVfYWNjdXJhdGVfc3BsaXQSAiABGgAgkBwqEECvmKZtokFDkle+7g1LfNNg5vcK)","(namespace, 0)"
"(PID, com.snapchat.android)","(DN, core.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/core.db)","(TN, ConfigRule)","(RL, 734)","(_id, 876)","(rule_id, LibeWIjSSxGmY0MX2MDqzw==)","(config_id, camera_me_gl_nearest_scaling)","(priority, 0)","(config_result, ChxjYW1lcmFfbWVfZ2xfbmVhcmVzdF9zY2FsaW5nEgIgABoAIJAcKhAuJt5YiNJLEaZjQxfYwOrPYKDTCw==)","(namespace, 0)"
"(PID, com.snapchat.android)","(DN, core.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/core.db)","(TN, ConfigRule)","(RL, 735)","(_id, 877)","(rule_id, AAAAAAAAAAAAAAAAAAAAAA==)","(config_id, camera_me_media_recorder_max_quality_level)","(priority, -1)","(config_result, CipjYW1lcmFfbWVfbWVkaWFfcmVjb3JkZXJfbWF4X3F1YWxpdHlfbGV2ZWwSAggAGgAgkBwqEAAAAAAAAAAAAAAAAAAAAAAw////////////ATgBYOzUBA==)","(namespace, 1)"
"(PID, com.snapchat.android)","(DN, core.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/core.db)","(TN, ConfigRule)","(RL, 736)","(_id, 878)","(rule_id, 95Sk6IUgQR+EBLQ+WMjjjQ==)","(config_id, camera_me_memories_transcoding_media_level)","(priority, 0)","(config_result, CipjYW1lcmFfbWVfbWVtb3JpZXNfdHJhbnNjb2RpbmdfbWVkaWFfbGV2ZWwSAwj0AxoAIJAcKhD3lKTohSBBH4QEtD5YyOONYMe2AQ==)","(namespace, 0)"
"(PID, com.snapchat.android)","(DN, core.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/core.db)","(TN, ConfigRule)","(RL, 737)","(_id, 879)","(rule_id, AAAAAAAAAAAAAAAAAAAAAA==)","(config_id, camera_me_multi_thread_splitting)","(priority, -1)","(config_result, CiBjYW1lcmFfbWVfbXVsdGlfdGhyZWFkX3NwbGl0dGluZxICIAAaACCQHCoQAAAAAAAAAAAAAAAAAAAAADD///////////8BYI7BAQ==)","(namespace, 0)"
"(PID, com.snapchat.android)","(DN, core.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/core.db)","(TN, ConfigRule)","(RL, 738)","(_id, 881)","(rule_id, AAAAAAAAAAAAAAAAAAAAAA==)","(config_id, camera_me_music_transcode_pipeline)","(priority, -1)","(config_result, CiJjYW1lcmFfbWVfbXVzaWNfdHJhbnNjb2RlX3BpcGVsaW5lEgIgABoAIJAcKhAAAAAAAAAAAAAAAAAAAAAAMP///////////wE4AWD/hQk=)","(namespace, 1)"
"(PID, com.snapchat.android)","(DN, core.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/core.db)","(TN, ConfigRule)","(RL, 739)","(_id, 887)","(rule_id, fixZxttKQ92MMee4RQkUpA==)","(config_id, camera_me_player_use_texture_transform_matrix)","(priority, 10)","(config_result, Ci1jYW1lcmFfbWVfcGxheWVyX3VzZV90ZXh0dXJlX3RyYW5zZm9ybV9tYXRyaXgSAiABGgAgkBwqEH4sWcbbSkPdjDHnuEUJFKQwCmDXsgM=)","(namespace, 0)"
"(PID, com.snapchat.android)","(DN, core.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/core.db)","(TN, ConfigRule)","(RL, 740)","(_id, 888)","(rule_id, AAAAAAAAAAAAAAAAAAAAAA==)","(config_id, camera_me_player_video_decoder_operating_rate)","(priority, -1)","(config_result, Ci1jYW1lcmFfbWVfcGxheWVyX3ZpZGVvX2RlY29kZXJfb3BlcmF0aW5nX3JhdGUSAgh4GgAgkBwqEAAAAAAAAAAAAAAAAAAAAAAw////////////AWCRvgE=)","(namespace, 0)"
"(PID, com.snapchat.android)","(DN, core.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/core.db)","(TN, ConfigRule)","(RL, 741)","(_id, 890)","(rule_id, AAAAAAAAAAAAAAAAAAAAAA==)","(config_id, camera_me_recording_stuck_detector_threshold_ms)","(priority, -1)","(config_result, Ci9jYW1lcmFfbWVfcmVjb3JkaW5nX3N0dWNrX2RldGVjdG9yX3RocmVzaG9sZF9tcxICEAAaACCQHCoQAAAAAAAAAAAAAAAAAAAAADD///////////8BOAFg3PIB)","(namespace, 1)"
"(PID, com.snapchat.android)","(DN, core.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/core.db)","(TN, ConfigRule)","(RL, 742)","(_id, 892)","(rule_id, AAAAAAAAAAAAAAAAAAAAAA==)","(config_id, camera_me_report_multisnap_edits_info)","(priority, -1)","(config_result, CiVjYW1lcmFfbWVfcmVwb3J0X211bHRpc25hcF9lZGl0c19pbmZvEgIgABoAIJAcKhAAAAAAAAAAAAAAAAAAAAAAMP///////////wE4AWCGbg==)","(namespace, 1)"
"(PID, com.snapchat.android)","(DN, core.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/core.db)","(TN, ConfigRule)","(RL, 743)","(_id, 893)","(rule_id, ZNJtIKMCQyCCFKK5TeSc4Q==)","(config_id, camera_me_reuse_transcode_source_edits)","(priority, 1)","(config_result, CiZjYW1lcmFfbWVfcmV1c2VfdHJhbnNjb2RlX3NvdXJjZV9lZGl0cxICIAEaACCQHCoQZNJtIKMCQyCCFKK5TeSc4TABYO2ICA==)","(namespace, 0)"
"(PID, com.snapchat.android)","(DN, core.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/core.db)","(TN, ConfigRule)","(RL, 744)","(_id, 900)","(rule_id, 62fBhHFFQmKvj8fk00omxw==)","(config_id, camera_me_scexoplayer_advanced_av_sync)","(priority, 0)","(config_result, CiZjYW1lcmFfbWVfc2NleG9wbGF5ZXJfYWR2YW5jZWRfYXZfc3luYxICIAEaACCQHCoQ62fBhHFFQmKvj8fk00omxzgBYI7bDg==)","(namespace, 1)"
