PID,DN,DP,TN,RL,_id,pb,timestamp,operation_status
"(PID, com.google.android.gms)","(DN, gass.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gms/databases/gass.db)","(TN, ad_attestation)","(RL, 48)","(_id, 48)","(pb, CKWBk5SXLxABGgEwIm0Aeg8EcyO+gTyYi7qmnn6rYJayuu45kyQsDoBv8ddZAjMxywxN2TDMT7eoK+ymQ4SZyeSZfqrn8td83mBTW2++obR4sTPIH7JWiGmpdX6gqrpFcSEFuY3SSD9VJJPeKtlyPifqkwnAjd8Mlukr)","(timestamp, 1621123973285)","(operation_status, 1)"
"(PID, com.google.android.gms)","(DN, gass.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gms/databases/gass.db)","(TN, ad_attestation)","(RL, 49)","(_id, 49)","(pb, CLCSk5SXLxABGgEwIm0Aeg8Ec1CUg+pGDsHKiSOVtM0slSDeTe1mwTQy1rgy1tmpMs2q+129Vn7dL8kzDj0o2zQQ7Ro1Ltu66VFzShMyThbeYt9kTgY8123aCdJMXHeuNfqa8h7qSSshdGLDXKNBj21C/BvAfQdL5Z0f)","(timestamp, 1621123975472)","(operation_status, 1)"
"(PID, com.google.android.gms)","(DN, gass.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gms/databases/gass.db)","(TN, ad_attestation)","(RL, 50)","(_id, 50)","(pb, CKWik5SXLxABGgEwIm0Aeg8Ec0aD6Ag7r1IE/SyBCMAwTxjSFDxUD6irQz+MLXKrKQ/K4+0kpFXuBLsMtK/QzCiCBKdXeoF/QEg7bSCB/UcAc8QI2YzalIkCbJrU5/6/ccpy9wEIFsjVFA0VnVGQCvrBmebsxOaZb/GU)","(timestamp, 1621123977509)","(operation_status, 1)"
"(PID, com.google.android.gms)","(DN, gass.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gms/databases/gass.db)","(TN, ad_attestation)","(RL, 51)","(_id, 51)","(pb, CO2rk5SXLxABGgEwIm0Aeg8Ec+0HYG6xEOrpIsXwX8RN4oHAnM3QEcmeEJgDYL9SXishix3IROPXo0zNzbFEAx3O8PvYjgGVJD9q+MfhK57vI6+9oDk1tzBcJUn8LVdpyJKzZjmLuMB7ZzGT7BPfl0rjSfViY9gSJX7c)","(timestamp, 1621123978733)","(operation_status, 1)"
"(PID, com.google.android.gms)","(DN, gass.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gms/databases/gass.db)","(TN, ad_attestation)","(RL, 52)","(_id, 52)","(pb, CN/Ck5SXLxABGgEwIm0Aeg8Ec8BURU7m8pSTsGDRo+VcaXvwnat+PWUjUGb5yGeJpc0MAGUf16eozIpa11iL3jeqMzYD0Jdy0h2mPukVkkOwAlD9YBpMbT8tYhukr7N8u59Q/y9lHf/ulICj1T88UvU4hRkPL5jvTuwS)","(timestamp, 1621123981663)","(operation_status, 1)"
"(PID, com.google.android.gms)","(DN, gass.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gms/databases/gass.db)","(TN, ad_attestation)","(RL, 53)","(_id, 53)","(pb, CKP+k5SXLxABGgEwIm4Aeg8Ec89bbg6Q8BObNDgwIWJNd4SI1E+e+NLi4ZbndzbayhH09b7iwuEzcgq0yaHj6IEflF5vscik+Cy/C2jB++5/GEg9C+vN5XoWdlX2huGD3854XnHpS+3na/eCFl4GEYd5XFKy+3+C6bE1pw==)","(timestamp, 1621123989283)","(operation_status, 1)"
"(PID, com.google.android.gms)","(DN, gass.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gms/databases/gass.db)","(TN, ad_attestation)","(RL, 54)","(_id, 54)","(pb, CLfF8b2XLxABGgEwIm0Aeg8Ec6x17hL7QxxetUMHY8zUK5zeJ/lHGjgemUIauLAw21MEgrSspG+V8cgrpGp1bZZlY8NiljAvlt4Ca1DqB4w2OrcEGdqjBRzOK+M5VVSTZYfh0XxgN8lFtgfKD1errbMCX5efeSY4Ei/k)","(timestamp, 1621211505335)","(operation_status, 1)"
"(PID, com.google.android.gms)","(DN, gass.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gms/databases/gass.db)","(TN, ad_attestation)","(RL, 55)","(_id, 55)","(pb, CIyKk/CXLxABGgEwIm4Aeg8Ec9xU/lLD1gK4e5I5q74kXlRPffpBLMMMWmu6C8Z3HO/kMPpLgcAkF96A3w9usJ6spPQnrIITXNotBG5ez6XK0iH3jv1bfH1i2i7I8GEE7BD1wqiK9UVLD9SlysLblwi6zk4mjtZiRASQrQ==)","(timestamp, 1621316912396)","(operation_status, 1)"
"(PID, com.google.android.gms)","(DN, gass.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gms/databases/gass.db)","(TN, ad_attestation)","(RL, 56)","(_id, 56)","(pb, CLijs5SYLxABGgEwIm0Aeg8Ec5dvqTa9huwruc8VUK28l6GoDTKnW1CGP06bo+WQ304vsUDWrrmKNW7zFPW2tOInAr/qJeoebZMrlByEhQF4c57iAvlUOnDrPwfKt+E8SQswWTms6l+HqHXy/CweH6zkuVLjhxo1sfjP)","(timestamp, 1621392937400)","(operation_status, 1)"
"(PID, com.google.android.gms)","(DN, gass.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gms/databases/gass.db)","(TN, ad_attestation)","(RL, 57)","(_id, 57)","(pb, CP3+or6YLxABGgEwIm0Aeg8Ec+vLB/9MvQs4DkGP+OoEBwQzf28EziNnam64Lwx//4EOMi88bCRoZeEAqGIMTOZ1Na6Xtl4LIpaIL7bek9s4NmbxoVWzxZu3n2vFCFMJr88X/JpNqsrza7+2ILsdLSwK4blAfCpuOGAl)","(timestamp, 1621480750973)","(operation_status, 1)"
"(PID, com.google.android.gms)","(DN, gass.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gms/databases/gass.db)","(TN, ad_attestation)","(RL, 58)","(_id, 58)","(pb, CObngOeYLxABGgEwIm4Aeg8Ec0xRzHKw1vMZIxBNMF+RQhO5J3tZ4BiU4cdEKwweFt2q76vW77+yUpFXlovVfu8PCh4OwNY9RtMljf20kbW/Lw+RS4iW+AvPwD4D4NerppOnXrLtr5ZFssCAh9ARZuWwAR5NwiIJleXviQ==)","(timestamp, 1621566174182)","(operation_status, 1)"
"(PID, com.google.android.gms)","(DN, gass.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gms/databases/gass.db)","(TN, ad_attestation)","(RL, 59)","(_id, 59)","(pb, COiqmJeZLxABGgEwIm0Aeg8EcxIVdMiIM1MAIFVJ3S22CONx9mV0kI8MTuwxvt/VTxqfGd+A1XErmpi4FkhBNaEyv27WsOH8dbE8eDs93/5uCi85RlAje0Qz984OreXNW0GeqLpD1ogDvoQ+K/A4cBGV4CjD/S+LJNCk)","(timestamp, 1621667222888)","(operation_status, 1)"
"(PID, com.google.android.gms)","(DN, gass.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gms/databases/gass.db)","(TN, ad_attestation)","(RL, 60)","(_id, 60)","(pb, CNDBhcCZLxABGgEwIm4Aeg8Ec566l3y8EUeQ0h7F+P99HBWXulb83Gv6QoSvVFrmQdbYfSjESjAE9lMZMTLhKRGbYYNoirrZ7Y/uHncuIYj+l90r9YG2WoV0yx3w2xHvGNf+o9IOHPM+7txevfmoX6wU4zvhW4ZjkKoLcQ==)","(timestamp, 1621752897744)","(operation_status, 1)"
"(PID, com.google.android.gms)","(DN, gass.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gms/databases/gass.db)","(TN, ad_attestation)","(RL, 61)","(_id, 61)","(pb, CJuOmemZLxABGgEwIm4Aeg8Ec5bfPlpV6o6UNH7wegRG1wmQPdPRxBJKpVEbqgDlxDsykOW7PHmM+eAkareLJsNbYv/MYuzLoW+ppCOJasEhl8AlRGNfxeqowiF7x5oJQD1ybC0P2KjE3LN7epNaodt/z33DiImk0Kzmhg==)","(timestamp, 1621839202075)","(operation_status, 1)"
"(PID, com.google.android.gms)","(DN, gass.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gms/databases/gass.db)","(TN, ad_attestation)","(RL, 62)","(_id, 62)","(pb, CJir/KeaLxABGgEwIm0Aeg8Ec8TCAcll/o7aUtnbhYrxfQ7K+P4JjZcvnnn0cJ6Bp1/PFj3eOkMlqovhvCKHNh4tfh1lfCxWan9ItCCmgs9sXLzAtAg5ansRPY315mWSsHFI0/NxhbaBH5l1Fa7xCvDFGRN7JE9UI4WU)","(timestamp, 1621970851224)","(operation_status, 1)"
"(PID, com.google.android.gms)","(DN, gass.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gms/databases/gass.db)","(TN, ad_attestation)","(RL, 63)","(_id, 63)","(pb, CJupiMyaLxABGgEwIm0Aeg8Ec+VrKH8NZErzFs7I6q5TxacQB4PnGvSSyAWOwahta+qr1BqFjivqcOnVOpnyD3Gjf9jJZZdhlZ8+44O5VC26uGyVKbG2zYer24iLJLYWFEftk9IDc620B3tGjpwmxdSxTPilGIJEN/ri)","(timestamp, 1622046545051)","(operation_status, 1)"
"(PID, com.google.android.gms)","(DN, gass.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gms/databases/gass.db)","(TN, ad_attestation)","(RL, 64)","(_id, 64)","(pb, CIDPmMyaLxABGgEwIm4Aeg8Ec6/ywb8YVXyBf9kHvWWdDo0AMNpfgZ4wzgLSsV9rFXAad8LvGPmmg4F/30BRExoq3vxowQDWRwJaCwzmxJ55TeKwyDW1ouy8oGLs3G+gkC5hzLMceJ/fWZQQINOJuyIR0CyvE4qnLnNRNg==)","(timestamp, 1622046812032)","(operation_status, 1)"
"(PID, com.google.android.gms)","(DN, gass.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gms/databases/gass.db)","(TN, ad_attestation)","(RL, 65)","(_id, 65)","(pb, CNL72OiaLxABGgEwIm4Aeg8Ec9fy9wbQTL26weJ7QAXjSwaAfMfzNw6SmiN37fOd3nv68W0xs0STs7iDW6RlMx3JebKvXZvwznbLthPX/i02BovVUiyjeBL59+hFabJX5ftK3Auc6AKoGUG4t9bZDRpN6pa0xgvnhZ2VSg==)","(timestamp, 1622106586578)","(operation_status, 1)"
"(PID, com.google.android.gms)","(DN, gass.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gms/databases/gass.db)","(TN, ad_attestation)","(RL, 66)","(_id, 66)","(pb, CNOB2pebLxABGgEwIm4Aeg8EczST26k6uo/Q1sZN5vFDsxJ+uQbh5u3WX+vKv0iyqv50APYvTPd5PsX6ygRqvsnYpNZZiast1pwjgxKy2ykAEriToFce04SQRkmCEE1fDmXu+bbImxDJBJCfGlrk/3I4LcVWZGTrh0IpZw==)","(timestamp, 1622205169875)","(operation_status, 1)"
"(PID, com.google.android.gms)","(DN, gass.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gms/databases/gass.db)","(TN, ad_attestation)","(RL, 67)","(_id, 67)","(pb, CMas7KGbLxABGgEwIm4Aeg8Eczx3eJQKmf6Ns7v1egAZkAU0EP95dkgOc14Y69uqc9SG478PN+8w1fpc1EEvnhMwMKhqEzWGL2WZNV6lSFwGXpL8+2unko/e5J8fuVPgJkaDE6jGQ+D+d8JEBG9MWCT3mW1uOilo2UsLZQ==)","(timestamp, 1622226441798)","(operation_status, 1)"
"(PID, com.google.android.gms)","(DN, gass.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gms/databases/gass.db)","(TN, ad_attestation)","(RL, 68)","(_id, 68)","(pb, CO3zmsqbLxABGgEwIm4Aeg8EcwjqlBFYKgoXw3Dtid9FnKbXkYgBLRGm5IMO49ud3S47jIJS3DcpV1jffrf3WErgGMTVFsZHom9siK6W2llMotqrdIw1U16fH+GyYEN98P9Ss5NQ8kfUF4/WPqDJ2f54nK4QfK2JCWHxyQ==)","(timestamp, 1622311090669)","(operation_status, 1)"
"(PID, com.google.android.gms)","(DN, gass.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gms/databases/gass.db)","(TN, ad_attestation)","(RL, 69)","(_id, 69)","(pb, CI6n4/KbLxABGgEwIm4Aeg8Ec6vnhuiOW49iLir6tb1H/x9HuBgE6cPXzAu6Q1fHjk3ISTZp4aI5lToG1tSeRZ2rKb3qu4xz9JSbvegtR3wbWs0pJNHPbDwu0G/JpY8KP8BZI3hXea13/bwql5HqX6DxBZAlMlf8x6opwg==)","(timestamp, 1622396162958)","(operation_status, 1)"
"(PID, com.google.android.gms)","(DN, gass.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gms/databases/gass.db)","(TN, ad_attestation)","(RL, 70)","(_id, 70)","(pb, CPfPkZucLxABGgEwIm4Aeg8Ec+NciXeNeBXGKS/kqpB1V2aTjI/D/HPsbileEg2VXESODCNsqA2DuE5q36BSy/vgXigl6ZuIZ/Hz5Ge6RIkg51JKfOwFpgbBUsKVFKaaac0fzZH1E/61PYx4lgcXL/zE6l+4RHdvvtjVHg==)","(timestamp, 1622480807927)","(operation_status, 1)"
"(PID, com.google.android.gms)","(DN, gass.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gms/databases/gass.db)","(TN, ad_attestation)","(RL, 71)","(_id, 71)","(pb, CJb66cOcLxABGgEwIm4Aeg8Ec1bdMOSoNycg6aKcRM7jksWzH03D84orc7cNyS1SP417kcuLoFF0F7uNXZ/74cmqN5fWLglTfpnoh9hUDeMl0NFHknQJ8QC6mYin82nYqeNFDWGfQ6/L0KrixTI4SvYn5Y5JDjaPW98/yQ==)","(timestamp, 1622566141206)","(operation_status, 1)"
"(PID, com.google.android.gms)","(DN, gass.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gms/databases/gass.db)","(TN, ad_attestation)","(RL, 72)","(_id, 72)","(pb, CK7CjOucLxABGgEwIm0Aeg8Ec9Iqt/ca2TvYC2nI8G1T27O/falUh8+9CRsx9mn4nmRyL9kWa5DcJ6jvcCsbR0hcMzoHICh+UqumNM2H8Rtxz0Bywfs9CfW5EALtFP4yA4dHuh6FeNe415gwuKxmVtko6hrgEwfCsPQ/)","(timestamp, 1622648496430)","(operation_status, 1)"
"(PID, com.google.android.gms)","(DN, gass.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gms/databases/gass.db)","(TN, ad_attestation)","(RL, 73)","(_id, 73)","(pb, CKyG+pOdLxABGgEwIm0Aeg8Ec55HKl7FflqHCd/j/TqCWh9j1ezHAUvDljGx+23SXAbYJv7VJvgIxA1yqf6rjn9PvLEVq5Aj6xGcB66fUv4maxhBTh+AEq8cFaGvR45gNLgWEHjXwpMP6OaVzSAEQn5Mew5i9uWXY0SZ)","(timestamp, 1622734177068)","(operation_status, 1)"
"(PID, com.google.android.gms)","(DN, gass.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gms/databases/gass.db)","(TN, ad_attestation)","(RL, 74)","(_id, 74)","(pb, CKasqr2dLxABGgEwIm4Aeg8Ec1YHbHh5AcUkDimFRmchxX/v26MC4sSCvnBI1ONB2U/z/2rRDzlWRnk9KYxGw3zti4/kaj5//OUM3ztMT1KQ8gGBPzxuTKVFKYdd/ym/WX9HT6pytKa1DicjaCc/aS/eSaIfIckBg9xzrw==)","(timestamp, 1622820951590)","(operation_status, 1)"
"(PID, com.google.android.gms)","(DN, gass.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gms/databases/gass.db)","(TN, ad_attestation)","(RL, 75)","(_id, 75)","(pb, CNPZ7OGdLxABGgEwIm4Aeg8Ec3qHvuk8T1Z51TQq7nStWAC+49IRuycrG/THhNWlETTvXofE0VjpWf+PJLR00VUZvA37x8BzcuhPXX/yuMrMT2JEYT+tcs10xI8CAj/OcG6PZ25SDNm/lPLHfXRUTrhY92E7rgf/+Vc43Q==)","(timestamp, 1622897536211)","(operation_status, 1)"
"(PID, com.google.android.gms)","(DN, gass.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gms/databases/gass.db)","(TN, ad_attestation)","(RL, 76)","(_id, 76)","(pb, CLWh15ieLxABGgEwIm0Aeg8Ec4IBWKCZ8fkw2SoA3y26VIcoAapWzllK/eHucp99PotaMlSKoYecqzLp5TGxbWJEiDg2twBDmtmBrls15q2qGDE6OysV10y8klC6CjgDT5EE0DkUNp8HNRC90J/6VSHlP7NKTz2WUDje)","(timestamp, 1623012528309)","(operation_status, 1)"
"(PID, com.google.android.gms)","(DN, gass.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gms/databases/gass.db)","(TN, ad_attestation)","(RL, 77)","(_id, 77)","(pb, CN/6t8OeLxABGgEwIm4Aeg8Ecxle78y37WT3rGX+BekdJiGF1PqURCgkVGVc+lYJlQz9LFrWGOxXokMghQHfnw++2G4bTnpCjc8XEyYw/tfbX/+ubIu7ELGc9bsx+37qtRCeEVqOd9waMA2Le0IXE2GD1ZBjJiYv3RYB9w==)","(timestamp, 1623102192991)","(operation_status, 1)"
"(PID, com.google.android.gms)","(DN, gass.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gms/databases/gass.db)","(TN, ad_attestation)","(RL, 78)","(_id, 78)","(pb, CKOt29aeLxABGgEwIm4Aeg8Ec6UB0U0c+/85l8mMutt8ixb3c5lu6OYtCqJnQkDIh8NRxK765Sk/BqyI4WCS2rt4eib/438idv7X/YNNhYBGQuTeom//qsDti297h9zvEeTi27wyGlqaSMCDCi0wu6+ZGB9EawcD+iajIQ==)","(timestamp, 1623142618787)","(operation_status, 1)"
"(PID, com.google.android.gms)","(DN, gass.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gms/databases/gass.db)","(TN, ad_attestation)","(RL, 79)","(_id, 79)","(pb, CMW42IWfLxABGgEwIm4Aeg8EcxfqvcL0sWVPLxTBUyRSuCOxGC06p1ur6QIabHxSJbSltwEg59Ne6wzk4dlNIPshs3Fp9JCeM8LsyY5P6cFJipeJ0gIfu+AFMTz9WzDmQSMS9h2OPYbwcWKj8b0E/UELTkwXDsgez16wHQ==)","(timestamp, 1623241137221)","(operation_status, 1)"
"(PID, com.google.android.gms)","(DN, gass.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gms/databases/gass.db)","(TN, ad_attestation)","(RL, 80)","(_id, 80)","(pb, CLmIy6ifLxABGgEwIm0Aeg8Ec0tU3MCivcQZGWLT3b4em+GIC+zM538s9SfYh8F6NQsjzO3wsVQg3j1DXHVtL+Sf0aBNcJ9noqrcJx4LmhlWAPAzy3AxYMJve+OMdkThEKn5+TNaTTG+OJmSGehNKWHrTUBjrRjK4eLy)","(timestamp, 1623314318393)","(operation_status, 1)"
"(PID, com.google.android.gms)","(DN, gass.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gms/databases/gass.db)","(TN, ad_attestation)","(RL, 81)","(_id, 81)","(pb, CLLF6rKfLxABGgEwIm4Aeg8EczuYPKnhJp58h4O8MdMJqhm1YP0z30vnO1bp3WLCfAlFUhv1fq4ijNtk9fDboOCk7YNB4frZlgpARNaSu+TL33xOuTg9M/pOy5Yrhs9BFoGww4LhnP3QQb3hRe/KGUni0ZId0EUiWvWO+g==)","(timestamp, 1623335805618)","(operation_status, 1)"
"(PID, com.google.android.gms)","(DN, gass.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gms/databases/gass.db)","(TN, ad_attestation)","(RL, 82)","(_id, 82)","(pb, CPPSjOWfLxABGgEwIm4Aeg8Ec7rOAjOPESyVeOQOwD8fPbZGP3ovQ3Y0SxyIOY/KfRJBBCmOvQzDpSGoO5pvBZNQwhPySv8gJIVsYw2gPAgS6aS/Ntb5VtiGa70cyG5VjlZEgSloQaIV8gzk1JPMKlHLEoIsoiplRtUMEw==)","(timestamp, 1623441222003)","(operation_status, 1)"
"(PID, com.google.android.gms)","(DN, gass.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gms/databases/gass.db)","(TN, ad_attestation)","(RL, 83)","(_id, 83)","(pb, COCS9vufLxABGgEwIm0Aeg8Ec4NRkGgQUDvOAfo9MTIDxtBDLzIwzafoO/7Vv/EjG2ncLaffdiKET6Bbaj5nyLK7l7dfMTI0NFibnOsPZFzjG32ff5czQaGgGi53kDGFZy7A2ZYJqcQrnmsEV+IU2DB06zYjNI37Rc5z)","(timestamp, 1623489087840)","(operation_status, 1)"
"(PID, com.google.android.gms)","(DN, gass.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gms/databases/gass.db)","(TN, ad_attestation)","(RL, 84)","(_id, 84)","(pb, CNuy+qCgLxABGgEwIm4Aeg8Ec5yDtgWbBQZ8S5uA8FHn6MKWFKLG8OzTHCg2EtfvsqpK3WplrINEpYgHtTc8LtZgZV3UDOLoH2+91POp+r024OQQ7u77b6V4UTm1HhFxiCSrWa7ZxvyY5o0cGJ2hJYa/Kh+QLhwLeZnKdQ==)","(timestamp, 1623566752091)","(operation_status, 1)"
"(PID, com.google.android.gms)","(DN, gass.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gms/databases/gass.db)","(TN, ad_attestation)","(RL, 85)","(_id, 85)","(pb, CLPBqsGgLxABGgEwIm0Aeg8Ec2ZIXjdrE3Syt1LeDZ7M0gGgtO3QX3yHSLx/K80L4I62v4fdtyXDKCpGsdR56G/7q4SegKIwfwRfLx9z2k3sM5cFftaey+ZH3isFSdInSm6ldbktP0SQ2TWVstnhJCCINExAsC/eCBbu)","(timestamp, 1623634649267)","(operation_status, 1)"
"(PID, com.google.android.gms)","(DN, gass.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gms/databases/gass.db)","(TN, ad_attestation)","(RL, 86)","(_id, 86)","(pb, CKePn9KgLxABGgEwIm0Aeg8Ec5LydgwkOugXYtzKVIUFjHALb9tw19HQXkyD3LGtSijDKAXtMbQm3DM4E+UaePIbXn44SRf0LZkt1hHpmUIbK+W9n4/xEhGtj6JCY7e+9am0tCOPp4LLwwexP7VvQSOETMp0Rh8aE6/F)","(timestamp, 1623670114215)","(operation_status, 1)"
"(PID, com.google.android.gms)","(DN, gass.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gms/databases/gass.db)","(TN, ad_attestation)","(RL, 87)","(_id, 87)","(pb, CM/usfegLxABGgEwIm0Aeg8EczFcP4aw+wfw+rJbqLMHc26v5A3hz8OV7P2hhenFHsDzH61QRWjt4h6uDgeobbo6FhAfC3Qt3pN/o8zAe3T3a4esvO56zefid5e9Oy1yV4gbnsxT782rC5p29rMlSVZx/MgDmRIRxDKV)","(timestamp, 1623748015951)","(operation_status, 1)"
"(PID, com.google.android.gms)","(DN, gass.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gms/databases/gass.db)","(TN, ad_attestation)","(RL, 88)","(_id, 88)","(pb, CLnWuYGhLxABGgEwIm0Aeg8Ec3eCv7tUuFT50KJgwzP9tTbRIcyfJcysOFK5MwrCxf/va+t9N6fjSCHnBhNiZ5kgHvdwYwXoiLNUCQTEhZl8wlnon4PUNigelQg59FpkrX1eSJ2cT9E9AKCz4FrpLEqZwLD6yyolLWwV)","(timestamp, 1623769115449)","(operation_status, 1)"
"(PID, com.google.android.gms)","(DN, gass.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gms/databases/gass.db)","(TN, ad_attestation)","(RL, 89)","(_id, 89)","(pb, CLC8uqahLxABGgEwIm4Aeg8EcwjtMrjzplR2km3EF3S6TLJ1+r5nFa1HsTGAZ9A3xDZ2/1I0Wmir+PkZqkr/IQwqhmuOs0Ugfs7S7K1iQSXLxXqJIuWks6FmFWvqhow4VRSdP7hjN7py8Nk2JoAcifPRW8wSFCQFaSPU2w==)","(timestamp, 1623846723120)","(operation_status, 1)"
"(PID, com.google.android.gms)","(DN, gass.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gms/databases/gass.db)","(TN, ad_attestation)","(RL, 90)","(_id, 90)","(pb, COPC/cahLxABGgEwIm4Aeg8Ec0M9tkPv4SazKTPQZ5fXOgCcJPNEAlaKVR0C+02nd3BTVAWLGqPASHl7Z5+a/uN6X7hrIrq6Nx1kYDMldRfvExeYUVNgpr7Y/MWXobKXrERnqNN0geyDx4+e/M29aTtIji5MA/m3Kao5ag==)","(timestamp, 1623914930531)","(operation_status, 1)"
"(PID, com.google.android.gms)","(DN, gass.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gms/databases/gass.db)","(TN, ad_attestation)","(RL, 91)","(_id, 91)","(pb, CPjNv/ChLxABGgEwIm4Aeg8Ecx+FNvS42EwlzCU/E/kCBHM3jMkmkG4rzuY9UMkrbosG3j8Dcen5mA84EFlyVFZpPP25yZ6ShN1+fuYuFt8eC7M1dUBTeeFbuJrQAkXbQQvILzrYaJ5bus4KpvkcWSH8uBLJLUzQOimaZA==)","(timestamp, 1624001996536)","(operation_status, 1)"
"(PID, com.google.android.gms)","(DN, gass.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gms/databases/gass.db)","(TN, ad_attestation)","(RL, 92)","(_id, 92)","(pb, CPCC3piiLxABGgEwIm0Aeg8Ec8gzDREETCNTmaCBVUeHg82dHaM4XMCj+XHrXH4PvbYNavBcI5qwVOIcrLORYXU7HVD6lPx/VWwUs+sMl0+rbHmBHUePuuyv5APsUBs3rgfttulkP1Kn3XGNFQfZEV+Pq6Si6pR/aMQ8)","(timestamp, 1624086380912)","(operation_status, 1)"
"(PID, com.google.android.gms)","(DN, gass.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gms/databases/gass.db)","(TN, ad_attestation)","(RL, 93)","(_id, 93)","(pb, CMOhn5+iLxABGgEwIm4Aeg8Ecw5qwWQRO6El5posi5k0mwh0j8gDph40z+D5d1h4g6J8cuBvTf0n8Ka6prdf5PjvF0bFJKaVl4kGTokUszD9CUc7g6ZqBzgrcsgLCPedbAKlO9pe+XyVXDztlnfVuevNeCVSuRHTDgtjow==)","(timestamp, 1624100032707)","(operation_status, 1)"
"(PID, com.google.android.gms)","(DN, gass.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gms/databases/gass.db)","(TN, ad_attestation)","(RL, 94)","(_id, 94)","(pb, CL3PvMWiLxABGgEwIm0Aeg8Ec/3VffUasfBttC3I1kelpqa7sueb/imHItdBwkhS58C2ne4lrGihAG3UcSWyOmfokhXOHFJa8AxtQcADFKxIjEpqOHwSEY1P912Q+ddpPkJQ7woTjDWmc9rpH7RFNhtIL4WYJSUaCj0g)","(timestamp, 1624180205501)","(operation_status, 1)"
